match_id,team_name,opponent,team_type,team_score,opponent_score,goal_difference,win,draw,loss,total_windows,momentum_wins,change_wins,relative_wins,momentum_superiority,change_superiority,relative_superiority,momentum_superiority_vs_team_score_correlation,momentum_superiority_vs_team_score_p_value,momentum_superiority_vs_goal_difference_correlation,momentum_superiority_vs_goal_difference_p_value,momentum_superiority_vs_win_correlation,momentum_superiority_vs_win_p_value,change_superiority_vs_team_score_correlation,change_superiority_vs_team_score_p_value,change_superiority_vs_goal_difference_correlation,change_superiority_vs_goal_difference_p_value,change_superiority_vs_win_correlation,change_superiority_vs_win_p_value,relative_superiority_vs_team_score_correlation,relative_superiority_vs_team_score_p_value,relative_superiority_vs_goal_difference_correlation,relative_superiority_vs_goal_difference_p_value,relative_superiority_vs_win_correlation,relative_superiority_vs_win_p_value
3930163,Serbia,England,home,0,1,-1,0,0,1,90,44,49,47,0.4888888888888889,0.5444444444444444,0.5222222222222223,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930163,England,Serbia,away,1,0,1,1,0,0,90,46,41,43,0.5111111111111111,0.45555555555555555,0.4777777777777778,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930164,Belgium,Slovakia,home,0,1,-1,0,0,1,94,56,47,47,0.5957446808510638,0.5,0.5,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930164,Slovakia,Belgium,away,1,0,1,1,0,0,94,38,47,47,0.40425531914893614,0.5,0.5,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930165,Austria,France,home,0,1,-1,0,0,1,95,53,45,44,0.5578947368421052,0.47368421052631576,0.4631578947368421,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930165,France,Austria,away,1,0,1,1,0,0,95,42,50,51,0.4421052631578947,0.5263157894736842,0.5368421052631579,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930166,Portugal,Czech Republic,home,2,1,1,1,0,0,91,79,44,42,0.8681318681318682,0.4835164835164835,0.46153846153846156,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930166,Czech Republic,Portugal,away,1,2,-1,0,0,1,91,12,47,49,0.13186813186813187,0.5164835164835165,0.5384615384615384,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930167,Croatia,Albania,home,2,2,0,0,1,0,94,70,47,47,0.7446808510638298,0.5,0.5,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930167,Albania,Croatia,away,2,2,0,0,1,0,94,24,47,47,0.2553191489361702,0.5,0.5,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930168,Germany,Hungary,home,2,0,2,1,0,0,89,75,44,45,0.8426966292134831,0.4943820224719101,0.5056179775280899,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930168,Hungary,Germany,away,0,2,-2,0,0,1,89,14,45,44,0.15730337078651685,0.5056179775280899,0.4943820224719101,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930169,Scotland,Switzerland,home,1,1,0,0,1,0,90,36,47,46,0.4,0.5222222222222223,0.5111111111111111,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930169,Switzerland,Scotland,away,1,1,0,0,1,0,90,54,43,44,0.6,0.4777777777777778,0.4888888888888889,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930170,Slovenia,Serbia,home,1,1,0,0,1,0,92,36,43,43,0.391304347826087,0.4673913043478261,0.4673913043478261,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930170,Serbia,Slovenia,away,1,1,0,0,1,0,92,56,49,49,0.6086956521739131,0.532608695652174,0.532608695652174,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930171,Denmark,England,home,1,1,0,0,1,0,89,51,43,42,0.5730337078651685,0.48314606741573035,0.47191011235955055,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930171,England,Denmark,away,1,1,0,0,1,0,89,38,46,47,0.42696629213483145,0.5168539325842697,0.5280898876404494,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
3930172,Spain,Italy,home,1,0,1,1,0,0,92,69,43,44,0.75,0.4673913043478261,0.4782608695652174,0.3044554135608254,0.0018635249227033847,0.4106611398966107,1.8105649884237296e-05,0.36158985881990563,0.00018843152767570212,-0.0764124614517991,0.4452643437438261,-0.10306805898142624,0.30260850253854793,-0.09922579334923075,0.3210844399740263,-0.1102732189817578,0.26987612631888086,-0.14874074754486188,0.13569738345289892,-0.10377429356705392,0.29928983961588634
