event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
9147,3942752,2,66,54,00:21:54.953,Carry,Unai Simón Mendibil,Spain,Spain,4.2,45.3,True,4.550887,From Goal Kick,,,,,,,,,,,,False,12.9,46.9,8.845903006477066,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,66.0,54.0,Pressure,Bradley Barcola,France,False,115.8,False,False,False
9148,3942752,2,66,59,00:21:59.013,Pressure,Bradley Barcola,France,Spain,108.3,27.7,,0.447716,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Unai Simón Mendibil,Spain,66.0,54.0,Pass,Unai Simón Mendibil,Spain,False,11.700000000000003,False,True,False
9149,3942752,2,66,59,00:21:59.504,Pass,Unai Simón Mendibil,Spain,Spain,12.9,46.9,,1.969639,From Goal Kick,Daniel Olmo Carvajal,37.853535,Ground Pass,,-0.3142319,48.9,35.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Pressure,Bradley Barcola,France,66.0,59.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,107.1,False,False,True
9150,3942752,2,67,1,00:22:01.473,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,48.9,35.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Pass,Unai Simón Mendibil,Spain,66.0,59.0,Carry,Daniel Olmo Carvajal,Spain,True,71.1,False,False,False
9151,3942752,2,67,1,00:22:01.473,Carry,Daniel Olmo Carvajal,Spain,Spain,48.9,35.2,,0.968907,From Goal Kick,,,,,,,,,,,,False,44.3,35.6,4.61735855224608,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Ball Receipt*,Daniel Olmo Carvajal,Spain,67.0,1.0,Pass,Daniel Olmo Carvajal,Spain,True,71.1,False,False,False
9152,3942752,2,67,2,00:22:02.442,Pass,Daniel Olmo Carvajal,Spain,Spain,44.3,35.6,,0.71004,From Goal Kick,Fabián Ruiz Peña,6.521503,Ground Pass,,-2.5195606,39.0,31.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Carry,Daniel Olmo Carvajal,Spain,67.0,1.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,75.7,False,False,False
9153,3942752,2,67,3,00:22:03.152,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,39.0,31.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,5,0,0,11,2,2,0,Pass,Daniel Olmo Carvajal,Spain,67.0,2.0,Carry,Fabián Ruiz Peña,Spain,True,81.0,False,False,False
9154,3942752,2,67,3,00:22:03.152,Carry,Fabián Ruiz Peña,Spain,Spain,39.0,31.8,,0.04,From Goal Kick,,,,,,,,,,,,False,39.0,31.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,5,0,0,11,2,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,67.0,3.0,Pass,Fabián Ruiz Peña,Spain,True,81.0,False,False,False
9155,3942752,2,67,3,00:22:03.192,Pass,Fabián Ruiz Peña,Spain,Spain,39.0,31.8,,1.087642,From Goal Kick,Rodrigo Hernández Cascante,21.693317,Ground Pass,,1.3571273,43.6,53.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,5,0,0,11,2,2,0,Carry,Fabián Ruiz Peña,Spain,67.0,3.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,81.0,False,False,False
9156,3942752,2,67,4,00:22:04.280,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,43.6,53.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,5,0,0,11,2,1,0,Pass,Fabián Ruiz Peña,Spain,67.0,3.0,Carry,Rodrigo Hernández Cascante,Spain,True,76.4,False,False,False
9157,3942752,2,67,4,00:22:04.280,Carry,Rodrigo Hernández Cascante,Spain,Spain,43.6,53.0,,2.84202,From Goal Kick,,,,,,,,,,,,False,67.8,57.1,24.544856895080887,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,5,0,0,11,2,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,67.0,4.0,Pass,Rodrigo Hernández Cascante,Spain,True,76.4,False,False,False
9158,3942752,2,67,7,00:22:07.122,Pass,Rodrigo Hernández Cascante,Spain,Spain,67.8,57.1,,1.199633,From Goal Kick,Lamine Yamal Nasraoui Ebana,23.418156,Ground Pass,,1.0574764,79.3,77.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,5,0,0,11,2,1,0,Carry,Rodrigo Hernández Cascante,Spain,67.0,4.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,52.2,False,False,False
9159,3942752,2,67,8,00:22:08.322,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,79.3,77.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pass,Rodrigo Hernández Cascante,Spain,67.0,7.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,40.7,False,False,False
9160,3942752,2,67,8,00:22:08.322,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,79.3,77.5,,2.987223,From Goal Kick,,,,,,,,,,,,False,83.9,76.3,4.753945729601894,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,67.0,8.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,40.7,False,False,False
9161,3942752,2,67,11,00:22:11.309,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,83.9,76.3,,1.410757,From Goal Kick,José Ignacio Fernández Iglesias,20.341583,Ground Pass,,-3.0776405,63.6,75.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Carry,Lamine Yamal Nasraoui Ebana,Spain,67.0,8.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,36.099999999999994,False,False,False
9162,3942752,2,67,12,00:22:12.720,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,63.6,75.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,67.0,11.0,Carry,José Ignacio Fernández Iglesias,Spain,True,56.4,False,False,False
9163,3942752,2,67,12,00:22:12.720,Carry,José Ignacio Fernández Iglesias,Spain,Spain,63.6,75.0,,1.408938,From Goal Kick,,,,,,,,,,,,False,63.6,75.0,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,67.0,12.0,Pass,José Ignacio Fernández Iglesias,Spain,True,56.4,False,False,False
9164,3942752,2,67,14,00:22:14.129,Pass,José Ignacio Fernández Iglesias,Spain,Spain,63.6,75.0,,1.595033,From Goal Kick,Daniel Vivian Moreno,19.426271,Ground Pass,,-2.429058,48.9,62.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,José Ignacio Fernández Iglesias,Spain,67.0,12.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,56.4,False,False,False
9165,3942752,2,67,15,00:22:15.724,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,48.9,62.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,José Ignacio Fernández Iglesias,Spain,67.0,14.0,Carry,Daniel Vivian Moreno,Spain,True,71.1,False,False,False
9166,3942752,2,67,15,00:22:15.724,Carry,Daniel Vivian Moreno,Spain,Spain,48.9,62.3,,2.685886,From Goal Kick,,,,,,,,,,,,False,48.9,62.3,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,67.0,15.0,Pass,Daniel Vivian Moreno,Spain,True,71.1,False,False,False
9167,3942752,2,67,18,00:22:18.410,Pass,Daniel Vivian Moreno,Spain,Spain,48.9,62.3,,2.183379,From Goal Kick,Unai Simón Mendibil,29.98833,Ground Pass,,-2.5748634,23.6,46.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Daniel Vivian Moreno,Spain,67.0,15.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,71.1,False,False,False
9168,3942752,2,67,20,00:22:20.593,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,23.6,46.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Pass,Daniel Vivian Moreno,Spain,67.0,18.0,Carry,Unai Simón Mendibil,Spain,True,96.4,False,False,False
9169,3942752,2,67,20,00:22:20.593,Carry,Unai Simón Mendibil,Spain,Spain,23.6,46.2,,1.198817,From Goal Kick,,,,,,,,,,,,False,27.5,44.9,4.110960958218893,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,67.0,20.0,Pass,Unai Simón Mendibil,Spain,True,96.4,False,False,False
9170,3942752,2,67,21,00:22:21.792,Pass,Unai Simón Mendibil,Spain,Spain,27.5,44.9,,1.58414,From Goal Kick,Aymeric Laporte,17.459095,Ground Pass,,-1.0225184,36.6,30.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Carry,Unai Simón Mendibil,Spain,67.0,20.0,Ball Receipt*,Aymeric Laporte,Spain,True,92.5,False,False,False
9171,3942752,2,67,23,00:22:23.376,Ball Receipt*,Aymeric Laporte,Spain,Spain,36.6,30.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Unai Simón Mendibil,Spain,67.0,21.0,Carry,Aymeric Laporte,Spain,True,83.4,False,False,False
9172,3942752,2,67,23,00:22:23.376,Carry,Aymeric Laporte,Spain,Spain,36.6,30.0,,2.718424,From Goal Kick,,,,,,,,,,,,False,39.9,27.4,4.201190307519999,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Aymeric Laporte,Spain,67.0,23.0,Pass,Aymeric Laporte,Spain,True,83.4,False,False,False
9173,3942752,2,67,26,00:22:26.094,Pass,Aymeric Laporte,Spain,Spain,39.9,27.4,,1.909431,From Goal Kick,Unai Simón Mendibil,20.622803,Ground Pass,,2.5145788,23.2,39.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Aymeric Laporte,Spain,67.0,23.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,80.1,False,False,False
9174,3942752,2,67,28,00:22:28.004,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,23.2,39.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Pass,Aymeric Laporte,Spain,67.0,26.0,Carry,Unai Simón Mendibil,Spain,True,96.8,False,False,False
9175,3942752,2,67,28,00:22:28.004,Carry,Unai Simón Mendibil,Spain,Spain,23.2,39.5,,0.877092,From Goal Kick,,,,,,,,,,,,False,24.4,42.9,3.6055512754639873,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,67.0,28.0,Pass,Unai Simón Mendibil,Spain,True,96.8,False,False,False
9176,3942752,2,67,28,00:22:28.881,Pass,Unai Simón Mendibil,Spain,Spain,24.4,42.9,,1.509031,From Goal Kick,Daniel Vivian Moreno,22.138203,Ground Pass,,1.097048,34.5,62.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Carry,Unai Simón Mendibil,Spain,67.0,28.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,95.6,False,False,False
9177,3942752,2,67,30,00:22:30.390,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,34.5,62.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Unai Simón Mendibil,Spain,67.0,28.0,Carry,Daniel Vivian Moreno,Spain,True,85.5,False,False,False
9178,3942752,2,67,30,00:22:30.390,Carry,Daniel Vivian Moreno,Spain,Spain,34.5,62.6,,2.662904,From Goal Kick,,,,,,,,,,,,False,41.2,64.2,6.888396039717812,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,67.0,30.0,Pass,Daniel Vivian Moreno,Spain,True,85.5,False,False,False
9179,3942752,2,67,33,00:22:33.053,Pass,Daniel Vivian Moreno,Spain,Spain,41.2,64.2,,1.125714,From Goal Kick,Lamine Yamal Nasraoui Ebana,16.070158,Ground Pass,,0.09347678,57.2,65.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Daniel Vivian Moreno,Spain,67.0,30.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,78.8,False,False,False
9180,3942752,2,67,34,00:22:34.178,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,57.2,65.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pass,Daniel Vivian Moreno,Spain,67.0,33.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,62.8,False,False,False
9181,3942752,2,67,34,00:22:34.178,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,57.2,65.7,,0.049211,From Goal Kick,,,,,,,,,,,,False,57.2,65.7,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,67.0,34.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,62.8,False,False,False
9182,3942752,2,67,34,00:22:34.228,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,57.2,65.7,,2.741257,From Goal Kick,José Ignacio Fernández Iglesias,15.590061,Ground Pass,,0.9632233,66.1,78.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Carry,Lamine Yamal Nasraoui Ebana,Spain,67.0,34.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,62.8,False,False,False
9183,3942752,2,67,36,00:22:36.969,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,66.1,78.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,67.0,34.0,Carry,José Ignacio Fernández Iglesias,Spain,True,53.900000000000006,False,False,False
9184,3942752,2,67,36,00:22:36.969,Carry,José Ignacio Fernández Iglesias,Spain,Spain,66.1,78.5,,3.212893,From Goal Kick,,,,,,,,,,,,False,62.9,77.9,3.2557641192199362,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,67.0,36.0,Pass,José Ignacio Fernández Iglesias,Spain,True,53.900000000000006,False,False,False
9185,3942752,2,67,40,00:22:40.182,Pass,José Ignacio Fernández Iglesias,Spain,Spain,62.9,77.9,,1.726173,From Goal Kick,Daniel Vivian Moreno,20.500975,Ground Pass,,3.131837,42.4,78.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,José Ignacio Fernández Iglesias,Spain,67.0,36.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,57.1,False,False,False
9186,3942752,2,67,41,00:22:41.908,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,42.4,78.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,José Ignacio Fernández Iglesias,Spain,67.0,40.0,Carry,Daniel Vivian Moreno,Spain,True,77.6,False,False,False
9187,3942752,2,67,41,00:22:41.908,Carry,Daniel Vivian Moreno,Spain,Spain,42.4,78.1,,1.541856,From Goal Kick,,,,,,,,,,,,False,35.9,77.5,6.527633568147035,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,67.0,41.0,Pass,Daniel Vivian Moreno,Spain,True,77.6,False,False,False
9188,3942752,2,67,43,00:22:43.450,Pass,Daniel Vivian Moreno,Spain,Spain,35.9,77.5,,1.880362,From Goal Kick,Unai Simón Mendibil,32.887688,Ground Pass,,-2.425051,11.1,55.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Daniel Vivian Moreno,Spain,67.0,41.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,84.1,False,False,False
9189,3942752,2,67,45,00:22:45.330,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,11.1,55.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Pass,Daniel Vivian Moreno,Spain,67.0,43.0,Carry,Unai Simón Mendibil,Spain,True,108.9,False,False,False
9190,3942752,2,67,45,00:22:45.330,Carry,Unai Simón Mendibil,Spain,Spain,11.1,55.9,True,2.704354,From Goal Kick,,,,,,,,,,,,False,11.5,56.9,1.077032961426901,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,67.0,45.0,Pressure,Kylian Mbappé Lottin,France,False,108.9,False,False,False
9191,3942752,2,67,46,00:22:46.990,Pressure,Kylian Mbappé Lottin,France,Spain,106.2,27.5,,0.963554,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Unai Simón Mendibil,Spain,67.0,45.0,Pass,Unai Simón Mendibil,Spain,False,13.799999999999997,False,True,False
9192,3942752,2,67,48,00:22:48.035,Pass,Unai Simón Mendibil,Spain,Spain,11.5,56.9,,2.244169,From Goal Kick,José Ignacio Fernández Iglesias,43.94269,High Pass,,0.498257,50.1,77.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Pressure,Kylian Mbappé Lottin,France,67.0,46.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,108.5,False,False,False
9193,3942752,2,67,50,00:22:50.279,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,50.1,77.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Unai Simón Mendibil,Spain,67.0,48.0,Pass,José Ignacio Fernández Iglesias,Spain,True,69.9,False,False,False
9194,3942752,2,67,50,00:22:50.279,Pass,José Ignacio Fernández Iglesias,Spain,Spain,50.1,77.9,,1.016563,From Goal Kick,Lamine Yamal Nasraoui Ebana,8.720665,Low Pass,,-0.06885649,58.8,77.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,67.0,50.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,69.9,False,False,False
9195,3942752,2,67,51,00:22:51.295,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,58.8,77.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pass,José Ignacio Fernández Iglesias,Spain,67.0,50.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,61.2,False,False,False
9196,3942752,2,67,51,00:22:51.295,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,58.8,77.3,True,0.941833,From Goal Kick,,,,,,,,,,,,False,57.6,78.3,1.5620499351813275,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,67.0,51.0,Pressure,Theo Bernard François Hernández,France,False,61.2,False,False,False
9197,3942752,2,67,51,00:22:51.585,Pressure,Theo Bernard François Hernández,France,Spain,61.3,2.8,,0.959256,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,67.0,51.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,False,58.7,False,False,False
9198,3942752,2,67,52,00:22:52.237,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,57.6,78.3,True,0.315236,From Goal Kick,José Ignacio Fernández Iglesias,1.3,Ground Pass,Incomplete,3.1415927,56.3,78.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pressure,Theo Bernard François Hernández,France,67.0,51.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,62.4,False,False,True
9199,3942752,2,67,52,00:22:52.552,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,55.2,78.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,67.0,52.0,Block,Eduardo Camavinga,France,False,64.8,False,False,False
9200,3942752,2,67,52,00:22:52.552,Block,Eduardo Camavinga,France,Spain,63.8,1.8,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,67.0,52.0,Pass,Eduardo Camavinga,France,True,56.2,False,False,False
9201,3942752,2,67,53,00:22:53.030,Pass,Eduardo Camavinga,France,France,63.6,2.4,,1.417656,Regular Play,Theo Bernard François Hernández,3.7013512,Ground Pass,,2.241318,61.3,5.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Block,Eduardo Camavinga,France,67.0,52.0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,False,56.4,False,False,False
9202,3942752,2,67,53,00:22:53.901,Pressure,Lamine Yamal Nasraoui Ebana,Spain,France,58.7,76.5,,0.576292,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pass,Eduardo Camavinga,France,67.0,53.0,Ball Receipt*,Theo Bernard François Hernández,France,False,61.3,False,False,False
9203,3942752,2,67,54,00:22:54.448,Ball Receipt*,Theo Bernard François Hernández,France,France,61.3,5.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,67.0,53.0,Carry,Theo Bernard François Hernández,France,True,58.7,False,False,True
9204,3942752,2,67,54,00:22:54.448,Carry,Theo Bernard François Hernández,France,France,61.3,5.3,True,4.278006,Regular Play,,,,,,,,,,,,False,72.5,6.0,11.22185367931698,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Ball Receipt*,Theo Bernard François Hernández,France,67.0,54.0,Pressure,Rodrigo Hernández Cascante,Spain,False,58.7,False,False,False
9205,3942752,2,67,57,00:22:57.867,Pressure,Rodrigo Hernández Cascante,Spain,France,46.1,73.0,,0.82247,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,5,0,0,11,2,1,0,Carry,Theo Bernard François Hernández,France,67.0,54.0,Pass,Theo Bernard François Hernández,France,False,73.9,False,False,False
9206,3942752,2,67,58,00:22:58.726,Pass,Theo Bernard François Hernández,France,France,72.5,6.0,,1.202008,Regular Play,Eduardo Camavinga,4.8259716,Ground Pass,,-1.6745887,72.0,1.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Pressure,Rodrigo Hernández Cascante,Spain,67.0,57.0,Ball Receipt*,Eduardo Camavinga,France,True,47.5,False,False,True
9207,3942752,2,67,59,00:22:59.928,Ball Receipt*,Eduardo Camavinga,France,France,72.0,1.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Theo Bernard François Hernández,France,67.0,58.0,Carry,Eduardo Camavinga,France,True,48.0,False,False,False
9208,3942752,2,67,59,00:22:59.928,Carry,Eduardo Camavinga,France,France,72.0,1.2,,3.557516,Regular Play,,,,,,,,,,,,False,76.7,1.4,4.704253394535633,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,Eduardo Camavinga,France,67.0,59.0,Pass,Eduardo Camavinga,France,True,48.0,False,False,False
9209,3942752,2,68,3,00:23:03.485,Pass,Eduardo Camavinga,France,France,76.7,1.4,,1.126652,Regular Play,Bradley Barcola,12.4,Ground Pass,,0.0,89.1,1.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Carry,Eduardo Camavinga,France,67.0,59.0,Ball Receipt*,Bradley Barcola,France,True,43.3,False,False,False
