event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
990,3942819,1,30,11,00:30:11.957,Pass,John Stones,England,England,48.2,56.0,,1.731285,From Goal Kick,Marc Guehi,23.244139,Ground Pass,,-1.7875987,43.2,33.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,John Stones,England,30.0,11.0,Ball Receipt*,Marc Guehi,England,True,71.8,False,False,False
991,3942819,1,30,13,00:30:13.688,Ball Receipt*,Marc Guehi,England,England,43.2,33.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,John Stones,England,30.0,11.0,Carry,Marc Guehi,England,True,76.8,False,False,False
992,3942819,1,30,13,00:30:13.688,Carry,Marc Guehi,England,England,43.2,33.3,,0.975055,From Goal Kick,,,,,,,,,,,,False,44.3,35.3,2.2825424421026628,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Marc Guehi,England,30.0,13.0,Pass,Marc Guehi,England,True,76.8,False,False,False
993,3942819,1,30,14,00:30:14.663,Pass,Marc Guehi,England,England,44.3,35.3,,2.659005,From Goal Kick,Jordan Pickford,29.340246,Ground Pass,,2.8618884,16.1,43.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,30.0,13.0,Ball Receipt*,Jordan Pickford,England,True,75.7,False,False,False
994,3942819,1,30,17,00:30:17.322,Ball Receipt*,Jordan Pickford,England,England,16.1,43.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Pass,Marc Guehi,England,30.0,14.0,Carry,Jordan Pickford,England,True,103.9,False,False,False
995,3942819,1,30,17,00:30:17.322,Carry,Jordan Pickford,England,England,16.1,43.4,,2.587455,From Goal Kick,,,,,,,,,,,,False,19.7,43.9,3.6345563690772473,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Jordan Pickford,England,30.0,17.0,Pass,Jordan Pickford,England,True,103.9,False,False,False
996,3942819,1,30,19,00:30:19.910,Pass,Jordan Pickford,England,England,19.7,43.9,,1.183001,From Goal Kick,John Stones,11.772,Ground Pass,,1.2866625,23.0,55.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Carry,Jordan Pickford,England,30.0,17.0,Ball Receipt*,John Stones,England,True,100.3,False,False,False
997,3942819,1,30,21,00:30:21.093,Ball Receipt*,John Stones,England,England,23.0,55.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Jordan Pickford,England,30.0,19.0,Carry,John Stones,England,True,97.0,False,False,False
998,3942819,1,30,21,00:30:21.093,Carry,John Stones,England,England,23.0,55.2,,7.34675,From Goal Kick,,,,,,,,,,,,False,48.4,24.1,40.154327288599916,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,John Stones,England,30.0,21.0,Pass,John Stones,England,True,97.0,False,False,False
999,3942819,1,30,28,00:30:28.440,Pass,John Stones,England,England,48.4,24.1,,1.583102,From Goal Kick,Kieran Trippier,24.03539,Ground Pass,,-1.2358886,56.3,1.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,John Stones,England,30.0,21.0,Ball Receipt*,Kieran Trippier,England,True,71.6,False,False,False
1000,3942819,1,30,30,00:30:30.023,Ball Receipt*,Kieran Trippier,England,England,56.3,1.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,John Stones,England,30.0,28.0,Carry,Kieran Trippier,England,True,63.7,False,False,False
1001,3942819,1,30,30,00:30:30.023,Carry,Kieran Trippier,England,England,56.3,1.4,,1.679267,From Goal Kick,,,,,,,,,,,,False,65.7,4.8,9.995999199679845,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kieran Trippier,England,30.0,30.0,Pass,Kieran Trippier,England,True,63.7,False,False,False
1002,3942819,1,30,31,00:30:31.702,Pass,Kieran Trippier,England,England,65.7,4.8,,0.9436,From Goal Kick,Phil Foden,14.504137,Ground Pass,,0.81953126,75.6,15.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Kieran Trippier,England,30.0,30.0,Ball Receipt*,Phil Foden,England,True,54.3,False,False,False
1003,3942819,1,30,32,00:30:32.646,Ball Receipt*,Phil Foden,England,England,75.6,15.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Kieran Trippier,England,30.0,31.0,Pass,Phil Foden,England,True,44.400000000000006,False,False,False
1004,3942819,1,30,32,00:30:32.646,Pass,Phil Foden,England,England,75.6,15.4,,1.280949,From Goal Kick,Kieran Trippier,12.91201,Ground Pass,,-1.8533512,72.0,3.0,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Phil Foden,England,30.0,32.0,Ball Receipt*,Kieran Trippier,England,True,44.400000000000006,False,False,False
1005,3942819,1,30,33,00:30:33.927,Ball Receipt*,Kieran Trippier,England,England,72.0,3.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Phil Foden,England,30.0,32.0,Carry,Kieran Trippier,England,True,48.0,False,False,False
1006,3942819,1,30,33,00:30:33.927,Carry,Kieran Trippier,England,England,72.0,3.0,,3.744227,From Goal Kick,,,,,,,,,,,,False,84.3,8.6,13.514806694880987,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kieran Trippier,England,30.0,33.0,Pass,Kieran Trippier,England,True,48.0,False,False,False
1007,3942819,1,30,37,00:30:37.671,Pass,Kieran Trippier,England,England,84.3,8.6,,1.015255,From Goal Kick,Phil Foden,9.265528,Ground Pass,,-0.7625014,91.0,2.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Kieran Trippier,England,30.0,33.0,Ball Receipt*,Phil Foden,England,True,35.7,False,False,False
1008,3942819,1,30,38,00:30:38.686,Ball Receipt*,Phil Foden,England,England,91.0,2.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Kieran Trippier,England,30.0,37.0,Carry,Phil Foden,England,True,29.0,False,False,False
1009,3942819,1,30,38,00:30:38.686,Carry,Phil Foden,England,England,91.0,2.2,,2.650197,From Goal Kick,,,,,,,,,,,,False,80.8,5.8,10.81665382639197,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Phil Foden,England,30.0,38.0,Pass,Phil Foden,England,True,29.0,False,False,False
1010,3942819,1,30,41,00:30:41.336,Pass,Phil Foden,England,England,80.8,5.8,,1.057064,From Goal Kick,Declan Rice,11.405701,Ground Pass,,2.58764,71.1,11.8,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Phil Foden,England,30.0,38.0,Ball Receipt*,Declan Rice,England,True,39.2,False,False,False
1011,3942819,1,30,42,00:30:42.393,Ball Receipt*,Declan Rice,England,England,71.1,11.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Phil Foden,England,30.0,41.0,Carry,Declan Rice,England,True,48.900000000000006,False,False,False
1012,3942819,1,30,42,00:30:42.393,Carry,Declan Rice,England,England,71.1,11.8,,1.386313,From Goal Kick,,,,,,,,,,,,False,70.7,11.9,0.4123105625617577,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Declan Rice,England,30.0,42.0,Pass,Declan Rice,England,True,48.900000000000006,False,False,False
1013,3942819,1,30,43,00:30:43.780,Pass,Declan Rice,England,England,70.7,11.9,,0.822599,From Goal Kick,Phil Foden,7.5960517,Ground Pass,,0.28010798,78.0,14.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Declan Rice,England,30.0,42.0,Ball Receipt*,Phil Foden,England,True,49.3,False,False,False
1014,3942819,1,30,44,00:30:44.602,Ball Receipt*,Phil Foden,England,England,78.0,14.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Declan Rice,England,30.0,43.0,Carry,Phil Foden,England,True,42.0,False,False,False
1015,3942819,1,30,44,00:30:44.602,Carry,Phil Foden,England,England,78.0,14.0,,0.554443,From Goal Kick,,,,,,,,,,,,False,78.0,14.0,0.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Phil Foden,England,30.0,44.0,Pass,Phil Foden,England,True,42.0,False,False,False
1016,3942819,1,30,45,00:30:45.157,Pass,Phil Foden,England,England,78.0,14.0,,1.134216,From Goal Kick,Kobbie Mainoo,10.36195,Ground Pass,,1.956679,74.1,23.6,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Phil Foden,England,30.0,44.0,Ball Receipt*,Kobbie Mainoo,England,True,42.0,False,False,False
1017,3942819,1,30,46,00:30:46.291,Ball Receipt*,Kobbie Mainoo,England,England,74.1,23.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Phil Foden,England,30.0,45.0,Carry,Kobbie Mainoo,England,True,45.900000000000006,False,False,False
1018,3942819,1,30,46,00:30:46.291,Carry,Kobbie Mainoo,England,England,74.1,23.6,,1.561736,From Goal Kick,,,,,,,,,,,,False,77.8,22.8,3.785498646149543,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kobbie Mainoo,England,30.0,46.0,Pass,Kobbie Mainoo,England,True,45.900000000000006,False,False,False
1019,3942819,1,30,47,00:30:47.853,Pass,Kobbie Mainoo,England,England,77.8,22.8,,0.930415,From Goal Kick,Harry Kane,14.588009,Ground Pass,,-0.2848909,91.8,18.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Kobbie Mainoo,England,30.0,46.0,Ball Receipt*,Harry Kane,England,True,42.2,False,False,False
1020,3942819,1,30,48,00:30:48.783,Ball Receipt*,Harry Kane,England,England,91.8,18.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,2,3,0,5,3,2,1,Pass,Kobbie Mainoo,England,30.0,47.0,Carry,Harry Kane,England,True,28.200000000000003,False,False,False
1021,3942819,1,30,48,00:30:48.783,Carry,Harry Kane,England,England,91.8,18.7,,1.345937,From Goal Kick,,,,,,,,,,,,False,92.0,22.9,4.2047592083257275,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,2,3,0,5,3,2,1,Ball Receipt*,Harry Kane,England,30.0,48.0,Pass,Harry Kane,England,True,28.200000000000003,False,False,False
1022,3942819,1,30,50,00:30:50.129,Pass,Harry Kane,England,England,92.0,22.9,,0.854614,From Goal Kick,Jude Bellingham,22.981731,Ground Pass,Incomplete,1.0214218,104.0,42.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,2,3,0,5,3,2,1,Carry,Harry Kane,England,30.0,48.0,Ball Receipt*,Jude Bellingham,England,True,28.0,False,False,False
1023,3942819,1,30,50,00:30:50.984,Ball Receipt*,Jude Bellingham,England,England,104.0,44.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Pass,Harry Kane,England,30.0,50.0,Pass,Virgil van Dijk,Netherlands,False,16.0,False,True,False
1024,3942819,1,30,50,00:30:50.984,Pass,Virgil van Dijk,Netherlands,England,16.1,37.6,,1.127853,From Goal Kick,Stefan de Vrij,11.8,Ground Pass,,1.5707964,16.1,49.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Jude Bellingham,England,30.0,50.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,103.9,False,False,False
1025,3942819,1,30,52,00:30:52.111,Ball Receipt*,Stefan de Vrij,Netherlands,England,16.1,49.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Pass,Virgil van Dijk,Netherlands,30.0,50.0,Pass,Stefan de Vrij,Netherlands,True,103.9,False,False,False
1026,3942819,1,30,52,00:30:52.111,Pass,Stefan de Vrij,Netherlands,England,15.5,49.1,,0.893014,From Goal Kick,Cody Mathès Gakpo,19.608418,Ground Pass,Incomplete,-0.8322952,28.7,34.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Ball Receipt*,Stefan de Vrij,Netherlands,30.0,52.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,104.5,False,False,False
1027,3942819,1,30,53,00:30:53.004,Ball Receipt*,Cody Mathès Gakpo,Netherlands,England,30.1,34.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Pass,Stefan de Vrij,Netherlands,30.0,52.0,Interception,Kobbie Mainoo,England,False,89.9,False,False,False
1028,3942819,1,30,53,00:30:53.004,Interception,Kobbie Mainoo,England,England,91.4,45.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,30.0,53.0,Pass,Kyle Walker,England,True,28.599999999999994,False,False,False
1029,3942819,1,30,55,00:30:55.429,Pass,Kyle Walker,England,England,87.0,61.2,,0.841001,From Goal Kick,Bukayo Saka,17.664654,Ground Pass,,0.27518925,104.0,66.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Interception,Kobbie Mainoo,England,30.0,53.0,Ball Receipt*,Bukayo Saka,England,True,33.0,False,False,False
1030,3942819,1,30,56,00:30:56.270,Ball Receipt*,Bukayo Saka,England,England,104.0,66.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Pass,Kyle Walker,England,30.0,55.0,Carry,Bukayo Saka,England,True,16.0,False,True,False
1031,3942819,1,30,56,00:30:56.270,Carry,Bukayo Saka,England,England,104.0,66.0,True,3.370129,From Goal Kick,,,,,,,,,,,,False,117.5,59.2,15.11588568361113,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Ball Receipt*,Bukayo Saka,England,30.0,56.0,Pressure,Nathan Aké,Netherlands,False,16.0,False,True,False
1032,3942819,1,30,59,00:30:59.297,Pressure,Nathan Aké,Netherlands,England,4.0,22.3,,0.441372,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Bukayo Saka,England,30.0,56.0,Pass,Bukayo Saka,England,False,116.0,False,False,False
1033,3942819,1,30,59,00:30:59.640,Pass,Bukayo Saka,England,England,117.5,59.2,True,4.540785,From Goal Kick,Kieran Trippier,49.75952,High Pass,,-1.866488,103.0,11.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Pressure,Nathan Aké,Netherlands,30.0,59.0,Ball Receipt*,Kieran Trippier,England,True,2.5,False,True,True
1034,3942819,1,31,4,00:31:04.181,Ball Receipt*,Kieran Trippier,England,England,103.0,11.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Bukayo Saka,England,30.0,59.0,Carry,Kieran Trippier,England,True,17.0,False,True,False
1035,3942819,1,31,4,00:31:04.181,Carry,Kieran Trippier,England,England,103.0,11.6,,3.062697,From Goal Kick,,,,,,,,,,,,False,90.6,6.7,13.333041663476497,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kieran Trippier,England,31.0,4.0,Pass,Kieran Trippier,England,True,17.0,False,True,False
1036,3942819,1,31,7,00:31:07.244,Pass,Kieran Trippier,England,England,90.6,6.7,,1.57219,From Goal Kick,Declan Rice,18.166452,Ground Pass,,2.5520632,75.5,16.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Kieran Trippier,England,31.0,4.0,Ball Receipt*,Declan Rice,England,True,29.400000000000006,False,False,False
1037,3942819,1,31,8,00:31:08.816,Ball Receipt*,Declan Rice,England,England,75.5,16.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Kieran Trippier,England,31.0,7.0,Carry,Declan Rice,England,True,44.5,False,False,False
1038,3942819,1,31,8,00:31:08.816,Carry,Declan Rice,England,England,75.5,16.8,,3.442994,From Goal Kick,,,,,,,,,,,,False,76.4,20.7,4.0024992192379,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Declan Rice,England,31.0,8.0,Pass,Declan Rice,England,True,44.5,False,False,False
1039,3942819,1,31,12,00:31:12.259,Pass,Declan Rice,England,England,76.4,20.7,,2.851118,From Goal Kick,Bukayo Saka,47.49537,High Pass,,1.2137506,93.0,65.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Declan Rice,England,31.0,8.0,Ball Receipt*,Bukayo Saka,England,True,43.599999999999994,False,False,False
1040,3942819,1,31,15,00:31:15.110,Ball Receipt*,Bukayo Saka,England,England,93.0,65.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Pass,Declan Rice,England,31.0,12.0,Carry,Bukayo Saka,England,True,27.0,False,False,False
1041,3942819,1,31,15,00:31:15.110,Carry,Bukayo Saka,England,England,93.0,65.2,,3.359065,From Goal Kick,,,,,,,,,,,,False,97.2,62.6,4.939635614091391,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Ball Receipt*,Bukayo Saka,England,31.0,15.0,Pass,Bukayo Saka,England,True,27.0,False,False,False
1042,3942819,1,31,18,00:31:18.469,Pass,Bukayo Saka,England,England,97.2,62.6,,0.96418,From Goal Kick,Phil Foden,12.815616,Ground Pass,,-1.9715898,92.2,50.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Carry,Bukayo Saka,England,31.0,15.0,Ball Receipt*,Phil Foden,England,True,22.799999999999997,False,True,False
1043,3942819,1,31,19,00:31:19.433,Ball Receipt*,Phil Foden,England,England,92.2,50.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Bukayo Saka,England,31.0,18.0,Carry,Phil Foden,England,True,27.799999999999997,False,False,False
1044,3942819,1,31,19,00:31:19.433,Carry,Phil Foden,England,England,92.2,50.8,True,1.621826,From Goal Kick,,,,,,,,,,,,False,95.8,51.6,3.68781778291715,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Phil Foden,England,31.0,19.0,Pressure,Cody Mathès Gakpo,Netherlands,False,27.799999999999997,False,False,False
1045,3942819,1,31,20,00:31:20.705,Pressure,Cody Mathès Gakpo,Netherlands,England,22.5,24.8,,0.463715,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Carry,Phil Foden,England,31.0,19.0,Shot,Phil Foden,England,False,97.5,False,False,False
1046,3942819,1,31,21,00:31:21.055,Shot,Phil Foden,England,England,95.8,51.6,True,0.988542,From Goal Kick,,,,,,,,Post,0.028710563,Left Foot,Normal,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pressure,Cody Mathès Gakpo,Netherlands,31.0,20.0,Goal Keeper,Bart Verbruggen,Netherlands,False,24.200000000000003,False,True,True
1047,3942819,1,31,22,00:31:22.043,Goal Keeper,Bart Verbruggen,Netherlands,England,2.3,39.0,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Shot,Phil Foden,England,31.0,21.0,Pass,Virgil van Dijk,Netherlands,True,117.7,False,False,False
1048,3942819,1,31,56,00:31:56.797,Pass,Virgil van Dijk,Netherlands,Netherlands,6.5,33.5,,1.693634,From Goal Kick,Bart Verbruggen,10.705606,Ground Pass,,1.7113724,5.0,44.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Goal Keeper,Bart Verbruggen,Netherlands,31.0,22.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,113.5,False,False,False
1049,3942819,1,31,58,00:31:58.491,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,5.0,44.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Pass,Virgil van Dijk,Netherlands,31.0,56.0,Carry,Bart Verbruggen,Netherlands,True,115.0,False,False,False
1050,3942819,1,31,58,00:31:58.491,Carry,Bart Verbruggen,Netherlands,Netherlands,5.0,44.1,,2.027401,From Goal Kick,,,,,,,,,,,,False,6.8,49.8,5.977457653551379,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,31.0,58.0,Pass,Bart Verbruggen,Netherlands,True,115.0,False,False,False
1051,3942819,1,32,0,00:32:00.518,Pass,Bart Verbruggen,Netherlands,Netherlands,6.8,49.8,,3.946917,From Goal Kick,Denzel Dumfries,68.97717,High Pass,Incomplete,0.3368801,71.9,72.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Carry,Bart Verbruggen,Netherlands,31.0,58.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,113.2,False,False,False
1052,3942819,1,32,4,00:32:04.465,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,69.4,72.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Bart Verbruggen,Netherlands,32.0,0.0,Pass,Kieran Trippier,England,False,50.599999999999994,False,False,False
1053,3942819,1,32,4,00:32:04.465,Pass,Kieran Trippier,England,England,48.2,7.5,,0.797399,Regular Play,Declan Rice,9.326307,Low Pass,,0.075127155,57.5,8.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,32.0,4.0,Ball Receipt*,Declan Rice,England,True,71.8,False,False,False
