event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Ukraine_score,Belgium_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
38050,3938645,2,72,7,00:27:07.421,Ball Receipt*,Jeremy Doku,Belgium,Belgium,81.8,6.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,72.0,6.0,Carry,Jeremy Doku,Belgium,True,38.2,False,False,False
38051,3938645,2,72,7,00:27:07.421,Carry,Jeremy Doku,Belgium,Belgium,81.8,6.2,,0.994989,Regular Play,,,,,,,,,,,,False,81.8,8.1,1.8999999999999995,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,72.0,7.0,Pass,Jeremy Doku,Belgium,True,38.2,False,False,False
38052,3938645,2,72,8,00:27:08.416,Pass,Jeremy Doku,Belgium,Belgium,81.8,8.1,,1.024348,Regular Play,Orel Mangala,10.5948105,Ground Pass,,2.8049178,71.8,11.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jeremy Doku,Belgium,72.0,7.0,Ball Receipt*,Orel Mangala,Belgium,True,38.2,False,False,False
38053,3938645,2,72,9,00:27:09.440,Ball Receipt*,Orel Mangala,Belgium,Belgium,71.8,11.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Jeremy Doku,Belgium,72.0,8.0,Carry,Orel Mangala,Belgium,True,48.2,False,False,False
38054,3938645,2,72,9,00:27:09.440,Carry,Orel Mangala,Belgium,Belgium,71.8,11.6,,1.539925,Regular Play,,,,,,,,,,,,False,73.1,8.1,3.7336309405188928,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Orel Mangala,Belgium,72.0,9.0,Pass,Orel Mangala,Belgium,True,48.2,False,False,False
38055,3938645,2,72,10,00:27:10.980,Pass,Orel Mangala,Belgium,Belgium,73.1,8.1,,1.065313,Regular Play,Jeremy Doku,11.069327,Ground Pass,,-0.39896065,83.3,3.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Carry,Orel Mangala,Belgium,72.0,9.0,Ball Receipt*,Jeremy Doku,Belgium,True,46.900000000000006,False,False,False
38056,3938645,2,72,12,00:27:12.046,Ball Receipt*,Jeremy Doku,Belgium,Belgium,83.3,3.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Orel Mangala,Belgium,72.0,10.0,Carry,Jeremy Doku,Belgium,True,36.7,False,False,False
38057,3938645,2,72,12,00:27:12.046,Carry,Jeremy Doku,Belgium,Belgium,83.3,3.8,,3.379356,Regular Play,,,,,,,,,,,,False,90.6,4.6,7.343704787094859,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,72.0,12.0,Pass,Jeremy Doku,Belgium,True,36.7,False,False,False
38058,3938645,2,72,15,00:27:15.425,Pass,Jeremy Doku,Belgium,Belgium,90.6,4.6,,1.144409,Regular Play,Orel Mangala,8.160882,Ground Pass,,2.8430936,82.8,7.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jeremy Doku,Belgium,72.0,12.0,Ball Receipt*,Orel Mangala,Belgium,True,29.400000000000006,False,False,False
38059,3938645,2,72,16,00:27:16.569,Ball Receipt*,Orel Mangala,Belgium,Belgium,82.8,7.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Jeremy Doku,Belgium,72.0,15.0,Carry,Orel Mangala,Belgium,True,37.2,False,False,False
38060,3938645,2,72,16,00:27:16.569,Carry,Orel Mangala,Belgium,Belgium,82.8,7.0,,0.712706,Regular Play,,,,,,,,,,,,False,83.9,9.7,2.915475947422653,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Orel Mangala,Belgium,72.0,16.0,Pass,Orel Mangala,Belgium,True,37.2,False,False,False
38061,3938645,2,72,17,00:27:17.282,Pass,Orel Mangala,Belgium,Belgium,83.9,9.7,,0.919932,Regular Play,Kevin De Bruyne,16.252077,Ground Pass,,1.490721,85.2,25.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Carry,Orel Mangala,Belgium,72.0,16.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,36.099999999999994,False,False,False
38062,3938645,2,72,18,00:27:18.202,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,85.2,25.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Orel Mangala,Belgium,72.0,17.0,Carry,Kevin De Bruyne,Belgium,True,34.8,False,False,False
38063,3938645,2,72,18,00:27:18.202,Carry,Kevin De Bruyne,Belgium,Belgium,85.2,25.9,,3.336916,Regular Play,,,,,,,,,,,,False,86.0,43.0,17.118703221914913,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Kevin De Bruyne,Belgium,72.0,18.0,Pass,Kevin De Bruyne,Belgium,True,34.8,False,False,False
38064,3938645,2,72,21,00:27:21.539,Pass,Kevin De Bruyne,Belgium,Belgium,86.0,43.0,,1.161202,Regular Play,Wout Faes,13.237824,Ground Pass,,3.0659795,72.8,44.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Kevin De Bruyne,Belgium,72.0,18.0,Ball Receipt*,Wout Faes,Belgium,True,34.0,False,False,False
38065,3938645,2,72,22,00:27:22.700,Ball Receipt*,Wout Faes,Belgium,Belgium,72.8,44.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,72.0,21.0,Carry,Wout Faes,Belgium,True,47.2,False,False,False
38066,3938645,2,72,22,00:27:22.700,Carry,Wout Faes,Belgium,Belgium,72.8,44.0,True,1.556623,Regular Play,,,,,,,,,,,,False,73.1,41.2,2.8160255680657413,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Wout Faes,Belgium,72.0,22.0,Pressure,Vladyslav Vanat,Ukraine,False,47.2,False,False,False
38067,3938645,2,72,23,00:27:23.636,Pressure,Vladyslav Vanat,Ukraine,Belgium,45.6,37.5,,0.8148,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Carry,Wout Faes,Belgium,72.0,22.0,Pass,Wout Faes,Belgium,False,74.4,False,False,False
38068,3938645,2,72,24,00:27:24.257,Pass,Wout Faes,Belgium,Belgium,73.1,41.2,True,0.989682,Regular Play,Amadou Onana,5.635601,Ground Pass,,-0.47951928,78.1,38.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Vladyslav Vanat,Ukraine,72.0,23.0,Ball Receipt*,Amadou Onana,Belgium,True,46.900000000000006,False,False,True
38069,3938645,2,72,25,00:27:25.247,Ball Receipt*,Amadou Onana,Belgium,Belgium,78.1,38.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Wout Faes,Belgium,72.0,24.0,Carry,Amadou Onana,Belgium,True,41.900000000000006,False,False,False
38070,3938645,2,72,25,00:27:25.247,Carry,Amadou Onana,Belgium,Belgium,78.1,38.6,,1.499903,Regular Play,,,,,,,,,,,,False,83.8,36.7,6.008327554319923,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Amadou Onana,Belgium,72.0,25.0,Pass,Amadou Onana,Belgium,True,41.900000000000006,False,False,False
38071,3938645,2,72,26,00:27:26.746,Pass,Amadou Onana,Belgium,Belgium,83.8,36.7,,0.898238,Regular Play,Orel Mangala,11.684177,Ground Pass,,-1.4506876,85.2,25.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Carry,Amadou Onana,Belgium,72.0,25.0,Ball Receipt*,Orel Mangala,Belgium,True,36.2,False,False,False
38072,3938645,2,72,27,00:27:27.645,Ball Receipt*,Orel Mangala,Belgium,Belgium,85.2,25.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Amadou Onana,Belgium,72.0,26.0,Carry,Orel Mangala,Belgium,True,34.8,False,False,False
38073,3938645,2,72,27,00:27:27.645,Carry,Orel Mangala,Belgium,Belgium,85.2,25.1,,2.313019,Regular Play,,,,,,,,,,,,False,88.5,24.3,3.3955853692699263,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Orel Mangala,Belgium,72.0,27.0,Pass,Orel Mangala,Belgium,True,34.8,False,False,False
38074,3938645,2,72,29,00:27:29.958,Pass,Orel Mangala,Belgium,Belgium,88.5,24.3,,0.853466,Regular Play,Yannick Ferreira Carrasco,13.416408,Ground Pass,,-0.1798535,101.7,21.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Carry,Orel Mangala,Belgium,72.0,27.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,31.5,False,False,False
38075,3938645,2,72,30,00:27:30.811,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,101.7,21.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Orel Mangala,Belgium,72.0,29.0,Carry,Yannick Ferreira Carrasco,Belgium,True,18.299999999999997,False,True,False
38076,3938645,2,72,30,00:27:30.811,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,101.7,21.9,,0.520988,Regular Play,,,,,,,,,,,,False,101.7,21.9,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,72.0,30.0,Pass,Yannick Ferreira Carrasco,Belgium,True,18.299999999999997,False,True,False
38077,3938645,2,72,31,00:27:31.332,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,101.7,21.9,,0.681598,Regular Play,Romelu Lukaku Menama,7.088018,Ground Pass,,1.2847449,103.7,28.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Yannick Ferreira Carrasco,Belgium,72.0,30.0,Pressure,Oleksandr Svatok,Ukraine,False,18.299999999999997,False,True,False
38078,3938645,2,72,31,00:27:31.956,Pressure,Oleksandr Svatok,Ukraine,Belgium,16.4,51.4,,1.097383,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Yannick Ferreira Carrasco,Belgium,72.0,31.0,Ball Receipt*,Romelu Lukaku Menama,Belgium,False,103.6,False,False,False
38079,3938645,2,72,32,00:27:32.014,Ball Receipt*,Romelu Lukaku Menama,Belgium,Belgium,103.7,28.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Oleksandr Svatok,Ukraine,72.0,31.0,Carry,Romelu Lukaku Menama,Belgium,True,16.299999999999997,False,True,True
38080,3938645,2,72,32,00:27:32.014,Carry,Romelu Lukaku Menama,Belgium,Belgium,103.7,28.7,True,0.771895,Regular Play,,,,,,,,,,,,False,103.1,28.3,0.7211102550928041,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Romelu Lukaku Menama,Belgium,72.0,32.0,Pass,Romelu Lukaku Menama,Belgium,True,16.299999999999997,False,True,False
38081,3938645,2,72,32,00:27:32.786,Pass,Romelu Lukaku Menama,Belgium,Belgium,103.1,28.3,True,0.468381,Regular Play,Yannick Ferreira Carrasco,1.4422206,Ground Pass,,-2.158799,102.3,27.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,1,0,0,Carry,Romelu Lukaku Menama,Belgium,72.0,32.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,16.900000000000006,False,True,False
38082,3938645,2,72,33,00:27:33.254,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,102.3,27.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Romelu Lukaku Menama,Belgium,72.0,32.0,Carry,Yannick Ferreira Carrasco,Belgium,True,17.700000000000003,False,True,False
38083,3938645,2,72,33,00:27:33.254,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,102.3,27.1,,0.740517,Regular Play,,,,,,,,,,,,False,102.0,34.5,7.406078584514208,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,72.0,33.0,Shot,Yannick Ferreira Carrasco,Belgium,True,17.700000000000003,False,True,False
38084,3938645,2,72,33,00:27:33.995,Shot,Yannick Ferreira Carrasco,Belgium,Belgium,102.0,34.5,,0.55438,Regular Play,,,,,,,,Saved,0.06505812,Right Foot,Normal,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Yannick Ferreira Carrasco,Belgium,72.0,33.0,Goal Keeper,Anatolii Trubin,Ukraine,False,18.0,False,True,False
38085,3938645,2,72,34,00:27:34.549,Goal Keeper,Anatolii Trubin,Ukraine,Belgium,1.9,41.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Shot,Yannick Ferreira Carrasco,Belgium,72.0,33.0,Ball Recovery,Jeremy Doku,Belgium,False,118.1,False,False,False
38086,3938645,2,72,37,00:27:37.088,Ball Recovery,Jeremy Doku,Belgium,Belgium,111.1,12.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Goal Keeper,Anatolii Trubin,Ukraine,72.0,34.0,Carry,Jeremy Doku,Belgium,True,8.900000000000006,False,True,False
38087,3938645,2,72,37,00:27:37.088,Carry,Jeremy Doku,Belgium,Belgium,111.1,12.0,True,2.112368,Regular Play,,,,,,,,,,,,False,108.5,22.4,10.720074626605914,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Recovery,Jeremy Doku,Belgium,72.0,37.0,Pressure,Ruslan Malinovskiy,Ukraine,False,8.900000000000006,False,True,False
38088,3938645,2,72,38,00:27:38.772,Pressure,Ruslan Malinovskiy,Ukraine,Belgium,10.7,56.2,,0.452564,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Jeremy Doku,Belgium,72.0,37.0,Dribbled Past,Ruslan Malinovskiy,Ukraine,True,109.3,False,False,False
38089,3938645,2,72,39,00:27:39.200,Dribbled Past,Ruslan Malinovskiy,Ukraine,Belgium,11.6,57.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Ruslan Malinovskiy,Ukraine,72.0,38.0,Dribble,Jeremy Doku,Belgium,False,108.4,False,False,True
38090,3938645,2,72,39,00:27:39.200,Dribble,Jeremy Doku,Belgium,Belgium,108.5,22.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Dribbled Past,Ruslan Malinovskiy,Ukraine,72.0,39.0,Carry,Jeremy Doku,Belgium,True,11.5,False,True,False
38091,3938645,2,72,39,00:27:39.200,Carry,Jeremy Doku,Belgium,Belgium,108.5,22.4,True,1.565559,Regular Play,,,,,,,,,,,,False,104.2,28.3,7.3006848993775915,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Dribble,Jeremy Doku,Belgium,72.0,39.0,Pressure,Georgiy Sudakov,Ukraine,False,11.5,False,True,False
38092,3938645,2,72,40,00:27:40.355,Pressure,Georgiy Sudakov,Ukraine,Belgium,14.5,53.3,,0.44853,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Jeremy Doku,Belgium,72.0,39.0,Dribbled Past,Georgiy Sudakov,Ukraine,True,105.5,False,False,False
38093,3938645,2,72,40,00:27:40.766,Dribbled Past,Georgiy Sudakov,Ukraine,Belgium,15.9,51.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Georgiy Sudakov,Ukraine,72.0,40.0,Dribble,Jeremy Doku,Belgium,False,104.1,False,False,True
38094,3938645,2,72,40,00:27:40.766,Dribble,Jeremy Doku,Belgium,Belgium,104.2,28.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Dribbled Past,Georgiy Sudakov,Ukraine,72.0,40.0,Carry,Jeremy Doku,Belgium,True,15.799999999999997,False,True,False
38095,3938645,2,72,40,00:27:40.766,Carry,Jeremy Doku,Belgium,Belgium,104.2,28.3,True,1.863784,Regular Play,,,,,,,,,,,,False,101.9,39.2,11.140017953306899,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Dribble,Jeremy Doku,Belgium,72.0,40.0,Shot,Jeremy Doku,Belgium,True,15.799999999999997,False,True,False
38096,3938645,2,72,42,00:27:42.629,Shot,Jeremy Doku,Belgium,Belgium,101.9,39.2,,0.130256,Regular Play,,,,,,,,Blocked,0.049519155,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jeremy Doku,Belgium,72.0,40.0,Block,Oleksandr Svatok,Ukraine,False,18.099999999999994,False,True,False
38097,3938645,2,72,42,00:27:42.760,Block,Oleksandr Svatok,Ukraine,Belgium,16.5,40.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,4,0,0,Shot,Jeremy Doku,Belgium,72.0,42.0,Goal Keeper,Anatolii Trubin,Ukraine,True,103.5,False,False,False
38098,3938645,2,72,42,00:27:42.840,Goal Keeper,Anatolii Trubin,Ukraine,Belgium,1.1,40.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,4,0,0,Block,Oleksandr Svatok,Ukraine,72.0,42.0,Ball Recovery,Amadou Onana,Belgium,False,118.9,False,False,False
38099,3938645,2,72,45,00:27:45.150,Ball Recovery,Amadou Onana,Belgium,Belgium,86.6,26.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Goal Keeper,Anatolii Trubin,Ukraine,72.0,42.0,Carry,Amadou Onana,Belgium,True,33.400000000000006,False,False,False
38100,3938645,2,72,45,00:27:45.150,Carry,Amadou Onana,Belgium,Belgium,86.6,26.2,,0.786026,Regular Play,,,,,,,,,,,,False,89.8,25.4,3.298484500494131,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Recovery,Amadou Onana,Belgium,72.0,45.0,Pass,Amadou Onana,Belgium,True,33.400000000000006,False,False,False
38101,3938645,2,72,45,00:27:45.936,Pass,Amadou Onana,Belgium,Belgium,89.8,25.4,,0.796983,Regular Play,Yannick Ferreira Carrasco,16.125135,Ground Pass,,-0.055842504,105.9,24.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Carry,Amadou Onana,Belgium,72.0,45.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,30.200000000000003,False,False,False
38102,3938645,2,72,46,00:27:46.733,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,105.9,24.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Amadou Onana,Belgium,72.0,45.0,Carry,Yannick Ferreira Carrasco,Belgium,True,14.099999999999994,False,True,False
38103,3938645,2,72,46,00:27:46.733,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,105.9,24.5,True,3.970061,Regular Play,,,,,,,,,,,,False,100.4,34.8,11.67647206993619,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,72.0,46.0,Pressure,Illia Zabarnyi,Ukraine,False,14.099999999999994,False,True,False
38104,3938645,2,72,47,00:27:47.634,Pressure,Illia Zabarnyi,Ukraine,Belgium,14.2,52.6,,1.325628,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Yannick Ferreira Carrasco,Belgium,72.0,46.0,Pass,Yannick Ferreira Carrasco,Belgium,False,105.8,False,False,False
38105,3938645,2,72,50,00:27:50.703,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,100.4,34.8,,0.728965,Regular Play,Kevin De Bruyne,16.916264,Ground Pass,,1.9974238,93.4,50.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Illia Zabarnyi,Ukraine,72.0,47.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,19.599999999999994,False,True,False
38106,3938645,2,72,51,00:27:51.432,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,93.4,50.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Pass,Yannick Ferreira Carrasco,Belgium,72.0,50.0,Carry,Kevin De Bruyne,Belgium,True,26.599999999999994,False,False,False
38107,3938645,2,72,51,00:27:51.432,Carry,Kevin De Bruyne,Belgium,Belgium,93.4,50.2,,0.72824,Regular Play,,,,,,,,,,,,False,94.0,49.1,1.2529964086141654,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Receipt*,Kevin De Bruyne,Belgium,72.0,51.0,Pass,Kevin De Bruyne,Belgium,True,26.599999999999994,False,False,False
38108,3938645,2,72,52,00:27:52.160,Pass,Kevin De Bruyne,Belgium,Belgium,94.0,49.1,,1.552239,Regular Play,Orel Mangala,29.022232,High Pass,Incomplete,-0.9148906,111.7,26.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Kevin De Bruyne,Belgium,72.0,51.0,Ball Receipt*,Orel Mangala,Belgium,True,26.0,False,False,False
38109,3938645,2,72,53,00:27:53.712,Ball Receipt*,Orel Mangala,Belgium,Belgium,112.7,23.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,72.0,52.0,Interception,Ruslan Malinovskiy,Ukraine,False,7.299999999999997,False,True,False
38110,3938645,2,72,53,00:27:53.712,Interception,Ruslan Malinovskiy,Ukraine,Belgium,8.4,54.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Orel Mangala,Belgium,72.0,53.0,Clearance,Illia Zabarnyi,Ukraine,True,111.6,False,False,False
38111,3938645,2,72,54,00:27:54.754,Clearance,Illia Zabarnyi,Ukraine,Belgium,8.4,43.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Interception,Ruslan Malinovskiy,Ukraine,72.0,53.0,Duel,Jeremy Doku,Belgium,False,111.6,False,False,False
38112,3938645,2,72,56,00:27:56.701,Duel,Jeremy Doku,Belgium,Belgium,101.0,38.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Clearance,Illia Zabarnyi,Ukraine,72.0,54.0,Clearance,Oleksandr Tymchyk,Ukraine,False,19.0,False,True,False
38113,3938645,2,72,56,00:27:56.701,Clearance,Oleksandr Tymchyk,Ukraine,Belgium,19.1,41.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Duel,Jeremy Doku,Belgium,72.0,56.0,Pass,Georgiy Sudakov,Ukraine,True,100.9,False,False,False
38114,3938645,2,72,57,00:27:57.877,Pass,Georgiy Sudakov,Ukraine,Belgium,22.7,43.9,,3.126161,Regular Play,Artem Dovbyk,32.86944,High Pass,Incomplete,-0.20216879,54.9,37.3,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Clearance,Oleksandr Tymchyk,Ukraine,72.0,56.0,Ball Receipt*,Artem Dovbyk,Ukraine,True,97.3,False,False,False
38115,3938645,2,73,1,00:28:01.003,Ball Receipt*,Artem Dovbyk,Ukraine,Belgium,55.7,38.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Pass,Georgiy Sudakov,Ukraine,72.0,57.0,Pass,Jan Vertonghen,Belgium,False,64.3,False,False,False
