event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Italy_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
107158,3930161,1,26,27,00:26:27.578,Ball Receipt*,Alessandro Bastoni,Italy,Italy,11.0,42.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Pass,Nicolò Barella,Italy,26.0,26.0,Carry,Alessandro Bastoni,Italy,True,109.0,False,False,False
107159,3930161,1,26,27,00:26:27.578,Carry,Alessandro Bastoni,Italy,Italy,11.0,42.0,,1.624699,Regular Play,,,,,,,,,,,,False,19.6,49.8,11.610340218959994,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Alessandro Bastoni,Italy,26.0,27.0,Pass,Alessandro Bastoni,Italy,True,109.0,False,False,False
107160,3930161,1,26,29,00:26:29.203,Pass,Alessandro Bastoni,Italy,Italy,19.6,49.8,,2.0,Regular Play,Federico Chiesa,34.74162,Ground Pass,,0.8587358,42.3,76.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Carry,Alessandro Bastoni,Italy,26.0,27.0,Ball Receipt*,Federico Chiesa,Italy,True,100.4,False,False,False
107161,3930161,1,26,31,00:26:31.203,Ball Receipt*,Federico Chiesa,Italy,Italy,42.3,76.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,26.0,29.0,Carry,Federico Chiesa,Italy,True,77.7,False,False,False
107162,3930161,1,26,31,00:26:31.203,Carry,Federico Chiesa,Italy,Italy,42.3,76.1,,0.240618,Regular Play,,,,,,,,,,,,False,42.7,76.1,0.4000000000000057,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Federico Chiesa,Italy,26.0,31.0,Pass,Federico Chiesa,Italy,True,77.7,False,False,False
107163,3930161,1,26,31,00:26:31.444,Pass,Federico Chiesa,Italy,Italy,42.7,76.1,,1.6,Regular Play,Giovanni Di Lorenzo,10.555094,Ground Pass,,-2.0217328,38.1,66.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Carry,Federico Chiesa,Italy,26.0,31.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,77.3,False,False,False
107164,3930161,1,26,33,00:26:33.044,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,38.1,66.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Federico Chiesa,Italy,26.0,31.0,Carry,Giovanni Di Lorenzo,Italy,True,81.9,False,False,False
107165,3930161,1,26,33,00:26:33.044,Carry,Giovanni Di Lorenzo,Italy,Italy,38.1,66.6,,1.58264,Regular Play,,,,,,,,,,,,False,50.1,62.5,12.68108828137396,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,26.0,33.0,Pass,Giovanni Di Lorenzo,Italy,True,81.9,False,False,False
107166,3930161,1,26,34,00:26:34.626,Pass,Giovanni Di Lorenzo,Italy,Italy,50.1,62.5,,1.2,Regular Play,Nicolò Barella,15.563097,Ground Pass,,-1.1042751,57.1,48.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,26.0,33.0,Ball Receipt*,Nicolò Barella,Italy,True,69.9,False,False,False
107167,3930161,1,26,35,00:26:35.826,Ball Receipt*,Nicolò Barella,Italy,Italy,57.1,48.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Pass,Giovanni Di Lorenzo,Italy,26.0,34.0,Carry,Nicolò Barella,Italy,True,62.9,False,False,False
107168,3930161,1,26,35,00:26:35.826,Carry,Nicolò Barella,Italy,Italy,57.1,48.6,,3.595474,Regular Play,,,,,,,,,,,,False,72.2,49.3,15.116216457830975,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,26.0,35.0,Pass,Nicolò Barella,Italy,True,62.9,False,False,False
107169,3930161,1,26,39,00:26:39.422,Pass,Nicolò Barella,Italy,Italy,72.2,49.3,,2.099035,Regular Play,Lorenzo Pellegrini,41.71103,High Pass,,-1.2437388,85.6,9.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Carry,Nicolò Barella,Italy,26.0,35.0,Ball Receipt*,Lorenzo Pellegrini,Italy,True,47.8,False,False,False
107170,3930161,1,26,41,00:26:41.521,Ball Receipt*,Lorenzo Pellegrini,Italy,Italy,85.6,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,26.0,39.0,Carry,Lorenzo Pellegrini,Italy,True,34.400000000000006,False,False,False
107171,3930161,1,26,41,00:26:41.521,Carry,Lorenzo Pellegrini,Italy,Italy,85.6,9.8,,1.780935,Regular Play,,,,,,,,,,,,False,78.7,11.0,7.003570517957243,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Lorenzo Pellegrini,Italy,26.0,41.0,Pass,Lorenzo Pellegrini,Italy,True,34.400000000000006,False,False,False
107172,3930161,1,26,43,00:26:43.302,Pass,Lorenzo Pellegrini,Italy,Italy,78.7,11.0,,1.005838,Regular Play,Jorge Luiz Frello Filho,11.6400175,Ground Pass,,2.2160156,71.7,20.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,0,Carry,Lorenzo Pellegrini,Italy,26.0,41.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,41.3,False,False,False
107173,3930161,1,26,44,00:26:44.308,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,71.7,20.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Lorenzo Pellegrini,Italy,26.0,43.0,Carry,Jorge Luiz Frello Filho,Italy,True,48.3,False,False,False
107174,3930161,1,26,44,00:26:44.308,Carry,Jorge Luiz Frello Filho,Italy,Italy,71.7,20.3,,1.667307,Regular Play,,,,,,,,,,,,False,71.7,20.3,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,26.0,44.0,Pass,Jorge Luiz Frello Filho,Italy,True,48.3,False,False,False
107175,3930161,1,26,45,00:26:45.975,Pass,Jorge Luiz Frello Filho,Italy,Italy,71.7,20.3,,0.780626,Regular Play,Nicolò Barella,14.289857,Ground Pass,,1.4585935,73.3,34.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Jorge Luiz Frello Filho,Italy,26.0,44.0,Ball Receipt*,Nicolò Barella,Italy,True,48.3,False,False,False
107176,3930161,1,26,46,00:26:46.756,Ball Receipt*,Nicolò Barella,Italy,Italy,73.3,34.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Pass,Jorge Luiz Frello Filho,Italy,26.0,45.0,Pass,Nicolò Barella,Italy,True,46.7,False,False,False
107177,3930161,1,26,46,00:26:46.756,Pass,Nicolò Barella,Italy,Italy,73.3,34.5,,1.239999,Regular Play,Jorge Luiz Frello Filho,10.119288,Ground Pass,,-1.8925469,70.1,24.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,26.0,46.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,46.7,False,False,False
107178,3930161,1,26,47,00:26:47.996,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,70.1,24.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,26.0,46.0,Carry,Jorge Luiz Frello Filho,Italy,True,49.900000000000006,False,False,False
107179,3930161,1,26,47,00:26:47.996,Carry,Jorge Luiz Frello Filho,Italy,Italy,70.1,24.9,,3.407163,Regular Play,,,,,,,,,,,,False,70.5,28.3,3.4234485537247408,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,26.0,47.0,Pass,Jorge Luiz Frello Filho,Italy,True,49.900000000000006,False,False,False
107180,3930161,1,26,51,00:26:51.403,Pass,Jorge Luiz Frello Filho,Italy,Italy,70.5,28.3,,1.301397,Regular Play,Alessandro Bastoni,20.976416,Ground Pass,,1.8608832,64.5,48.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Jorge Luiz Frello Filho,Italy,26.0,47.0,Ball Receipt*,Alessandro Bastoni,Italy,True,49.5,False,False,False
107181,3930161,1,26,52,00:26:52.704,Ball Receipt*,Alessandro Bastoni,Italy,Italy,64.5,48.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Pass,Jorge Luiz Frello Filho,Italy,26.0,51.0,Carry,Alessandro Bastoni,Italy,True,55.5,False,False,False
107182,3930161,1,26,52,00:26:52.704,Carry,Alessandro Bastoni,Italy,Italy,64.5,48.4,,0.040000003,Regular Play,,,,,,,,,,,,False,64.5,48.6,0.20000000000000284,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Alessandro Bastoni,Italy,26.0,52.0,Pass,Alessandro Bastoni,Italy,True,55.5,False,False,False
107183,3930161,1,26,52,00:26:52.744,Pass,Alessandro Bastoni,Italy,Italy,64.5,48.6,,1.261404,Regular Play,Giovanni Di Lorenzo,12.126417,Ground Pass,,0.8612756,72.4,57.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Carry,Alessandro Bastoni,Italy,26.0,52.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,55.5,False,False,False
107184,3930161,1,26,54,00:26:54.006,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,72.4,57.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,26.0,52.0,Carry,Giovanni Di Lorenzo,Italy,True,47.599999999999994,False,False,False
107185,3930161,1,26,54,00:26:54.006,Carry,Giovanni Di Lorenzo,Italy,Italy,72.4,57.8,,0.744627,Regular Play,,,,,,,,,,,,False,72.4,58.1,0.30000000000000426,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,26.0,54.0,Pass,Giovanni Di Lorenzo,Italy,True,47.599999999999994,False,False,False
107186,3930161,1,26,54,00:26:54.750,Pass,Giovanni Di Lorenzo,Italy,Italy,72.4,58.1,,1.303555,Regular Play,Nicolò Barella,18.034689,Ground Pass,,-1.7322987,69.5,40.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,26.0,54.0,Ball Receipt*,Nicolò Barella,Italy,True,47.599999999999994,False,False,False
107187,3930161,1,26,56,00:26:56.054,Ball Receipt*,Nicolò Barella,Italy,Italy,69.5,40.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Pass,Giovanni Di Lorenzo,Italy,26.0,54.0,Carry,Nicolò Barella,Italy,True,50.5,False,False,False
107188,3930161,1,26,56,00:26:56.054,Carry,Nicolò Barella,Italy,Italy,69.5,40.3,,2.200174,Regular Play,,,,,,,,,,,,False,71.9,41.7,2.7784887978899686,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,26.0,56.0,Pass,Nicolò Barella,Italy,True,50.5,False,False,False
107189,3930161,1,26,58,00:26:58.254,Pass,Nicolò Barella,Italy,Italy,71.9,41.7,,0.855943,Regular Play,Jorge Luiz Frello Filho,7.600658,Ground Pass,,0.56975645,78.3,45.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Carry,Nicolò Barella,Italy,26.0,56.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,48.099999999999994,False,False,False
107190,3930161,1,26,59,00:26:59.110,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,78.3,45.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,26.0,58.0,Carry,Jorge Luiz Frello Filho,Italy,True,41.7,False,False,False
107191,3930161,1,26,59,00:26:59.110,Carry,Jorge Luiz Frello Filho,Italy,Italy,78.3,45.8,,0.04,Regular Play,,,,,,,,,,,,False,78.3,45.8,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,26.0,59.0,Pass,Jorge Luiz Frello Filho,Italy,True,41.7,False,False,False
107192,3930161,1,26,59,00:26:59.150,Pass,Jorge Luiz Frello Filho,Italy,Italy,78.3,45.8,,0.695687,Regular Play,Nicolò Barella,6.2201285,Ground Pass,,-2.5045223,73.3,42.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Jorge Luiz Frello Filho,Italy,26.0,59.0,Ball Receipt*,Nicolò Barella,Italy,True,41.7,False,False,False
107193,3930161,1,26,59,00:26:59.846,Ball Receipt*,Nicolò Barella,Italy,Italy,73.3,42.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Pass,Jorge Luiz Frello Filho,Italy,26.0,59.0,Carry,Nicolò Barella,Italy,True,46.7,False,False,False
107194,3930161,1,26,59,00:26:59.846,Carry,Nicolò Barella,Italy,Italy,73.3,42.1,,0.04,Regular Play,,,,,,,,,,,,False,73.3,42.1,0.0,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,26.0,59.0,Pass,Nicolò Barella,Italy,True,46.7,False,False,False
107195,3930161,1,26,59,00:26:59.886,Pass,Nicolò Barella,Italy,Italy,73.3,42.1,,2.56915,Regular Play,Giovanni Di Lorenzo,18.992893,Ground Pass,,1.4281547,76.0,60.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,1,Carry,Nicolò Barella,Italy,26.0,59.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,46.7,False,False,False
107196,3930161,1,27,2,00:27:02.455,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,76.0,60.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,26.0,59.0,Carry,Giovanni Di Lorenzo,Italy,True,44.0,False,False,False
107197,3930161,1,27,2,00:27:02.455,Carry,Giovanni Di Lorenzo,Italy,Italy,76.0,60.9,,0.019361,Regular Play,,,,,,,,,,,,False,83.4,73.9,14.958609561052132,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,27.0,2.0,Pass,Giovanni Di Lorenzo,Italy,True,44.0,False,False,False
107198,3930161,1,27,2,00:27:02.474,Pass,Giovanni Di Lorenzo,Italy,Italy,83.4,73.9,,0.921828,Regular Play,Federico Chiesa,10.770794,Ground Pass,,0.22471116,93.9,76.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,27.0,2.0,Ball Receipt*,Federico Chiesa,Italy,True,36.599999999999994,False,False,False
107199,3930161,1,27,3,00:27:03.396,Ball Receipt*,Federico Chiesa,Italy,Italy,93.9,76.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,27.0,2.0,Carry,Federico Chiesa,Italy,True,26.099999999999994,False,False,False
107200,3930161,1,27,3,00:27:03.396,Carry,Federico Chiesa,Italy,Italy,93.9,76.3,,0.150364,Regular Play,,,,,,,,,,,,False,93.7,76.3,0.20000000000000284,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Federico Chiesa,Italy,27.0,3.0,Pass,Federico Chiesa,Italy,True,26.099999999999994,False,False,False
107201,3930161,1,27,3,00:27:03.546,Pass,Federico Chiesa,Italy,Italy,93.7,76.3,,1.001406,Regular Play,Giovanni Di Lorenzo,8.29759,Ground Pass,,-2.9229238,85.6,74.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Carry,Federico Chiesa,Italy,27.0,3.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,26.299999999999997,False,False,False
107202,3930161,1,27,4,00:27:04.548,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,85.6,74.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Federico Chiesa,Italy,27.0,3.0,Carry,Giovanni Di Lorenzo,Italy,True,34.400000000000006,False,False,False
107203,3930161,1,27,4,00:27:04.548,Carry,Giovanni Di Lorenzo,Italy,Italy,85.6,74.5,,0.248806,Regular Play,,,,,,,,,,,,False,85.6,74.5,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,27.0,4.0,Pass,Giovanni Di Lorenzo,Italy,True,34.400000000000006,False,False,False
107204,3930161,1,27,4,00:27:04.796,Pass,Giovanni Di Lorenzo,Italy,Italy,85.6,74.5,,1.130628,Regular Play,Jorge Luiz Frello Filho,14.549914,Ground Pass,,-1.0610276,92.7,61.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,27.0,4.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,34.400000000000006,False,False,False
107205,3930161,1,27,5,00:27:05.927,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,92.7,61.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,27.0,4.0,Carry,Jorge Luiz Frello Filho,Italy,True,27.299999999999997,False,False,False
107206,3930161,1,27,5,00:27:05.927,Carry,Jorge Luiz Frello Filho,Italy,Italy,92.7,61.8,,1.979536,Regular Play,,,,,,,,,,,,False,92.7,61.9,0.10000000000000142,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,27.0,5.0,Pass,Jorge Luiz Frello Filho,Italy,True,27.299999999999997,False,False,False
107207,3930161,1,27,7,00:27:07.907,Pass,Jorge Luiz Frello Filho,Italy,Italy,92.7,61.9,,1.753171,Regular Play,Gianluca Scamacca,19.597193,High Pass,,-0.1743766,112.0,58.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Jorge Luiz Frello Filho,Italy,27.0,5.0,Pressure,Berat Djimsiti,Albania,False,27.299999999999997,False,False,False
107208,3930161,1,27,9,00:27:09.313,Pressure,Berat Djimsiti,Albania,Italy,7.7,24.3,,3.082743,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Jorge Luiz Frello Filho,Italy,27.0,7.0,Ball Receipt*,Gianluca Scamacca,Italy,False,112.3,False,False,False
107209,3930161,1,27,9,00:27:09.660,Ball Receipt*,Gianluca Scamacca,Italy,Italy,112.0,58.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,0,0,0,0,0,Pressure,Berat Djimsiti,Albania,27.0,9.0,Carry,Gianluca Scamacca,Italy,True,8.0,False,True,True
107210,3930161,1,27,9,00:27:09.660,Carry,Gianluca Scamacca,Italy,Italy,112.0,58.5,True,2.836844,Regular Play,,,,,,,,,,,,False,110.5,74.7,16.2692962355475,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Gianluca Scamacca,Italy,27.0,9.0,Pass,Gianluca Scamacca,Italy,True,8.0,False,True,False
107211,3930161,1,27,12,00:27:12.497,Pass,Gianluca Scamacca,Italy,Italy,110.5,74.7,,1.17853,Regular Play,Giovanni Di Lorenzo,15.906288,Ground Pass,,-2.8218303,95.4,69.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,0,0,0,0,0,Carry,Gianluca Scamacca,Italy,27.0,9.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,9.5,False,True,False
107212,3930161,1,27,13,00:27:13.675,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,95.4,69.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Gianluca Scamacca,Italy,27.0,12.0,Carry,Giovanni Di Lorenzo,Italy,True,24.599999999999994,False,True,False
107213,3930161,1,27,13,00:27:13.675,Carry,Giovanni Di Lorenzo,Italy,Italy,95.4,69.7,,0.986064,Regular Play,,,,,,,,,,,,False,95.4,69.7,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,27.0,13.0,Pass,Giovanni Di Lorenzo,Italy,True,24.599999999999994,False,True,False
107214,3930161,1,27,14,00:27:14.661,Pass,Giovanni Di Lorenzo,Italy,Italy,95.4,69.7,,0.682153,Regular Play,Jorge Luiz Frello Filho,6.1814237,Ground Pass,,-1.7332854,94.4,63.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,27.0,13.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,24.599999999999994,False,True,False
107215,3930161,1,27,15,00:27:15.343,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,94.4,63.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,27.0,14.0,Carry,Jorge Luiz Frello Filho,Italy,True,25.599999999999994,False,False,False
107216,3930161,1,27,15,00:27:15.343,Carry,Jorge Luiz Frello Filho,Italy,Italy,94.4,63.6,,0.147254,Regular Play,,,,,,,,,,,,False,94.4,64.2,0.6000000000000014,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,27.0,15.0,Pass,Jorge Luiz Frello Filho,Italy,True,25.599999999999994,False,False,False
107217,3930161,1,27,15,00:27:15.491,Pass,Jorge Luiz Frello Filho,Italy,Italy,94.4,64.2,,0.927088,Regular Play,Giovanni Di Lorenzo,8.5,Ground Pass,,1.7243401,93.1,72.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Jorge Luiz Frello Filho,Italy,27.0,15.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,25.599999999999994,False,False,False
107218,3930161,1,27,16,00:27:16.418,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,93.1,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Jorge Luiz Frello Filho,Italy,27.0,15.0,Carry,Giovanni Di Lorenzo,Italy,True,26.900000000000006,False,False,False
107219,3930161,1,27,16,00:27:16.418,Carry,Giovanni Di Lorenzo,Italy,Italy,93.1,72.6,,1.012515,Regular Play,,,,,,,,,,,,False,93.1,72.9,0.30000000000001137,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,27.0,16.0,Pass,Giovanni Di Lorenzo,Italy,True,26.900000000000006,False,False,False
107220,3930161,1,27,17,00:27:17.430,Pass,Giovanni Di Lorenzo,Italy,Italy,93.1,72.9,,1.357916,Regular Play,Alessandro Bastoni,18.832153,Ground Pass,,-2.5565355,77.4,62.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,27.0,16.0,Ball Receipt*,Alessandro Bastoni,Italy,True,26.900000000000006,False,False,False
107221,3930161,1,27,18,00:27:18.788,Ball Receipt*,Alessandro Bastoni,Italy,Italy,77.4,62.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Pass,Giovanni Di Lorenzo,Italy,27.0,17.0,Carry,Alessandro Bastoni,Italy,True,42.599999999999994,False,False,False
