event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Albania_score,Spain_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
70139,3930179,1,28,18,00:28:18.179,Pass,Iván Balliu Campeny,Albania,Albania,48.2,75.7,,1.303218,From Throw In,Jasir Asani,19.412624,Ground Pass,,-0.036066826,67.6,75.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Iván Balliu Campeny,Albania,28.0,16.0,Pressure,Alejandro Grimaldo García,Spain,False,71.8,False,False,False
70140,3930179,1,28,19,00:28:19.459,Pressure,Alejandro Grimaldo García,Spain,Albania,51.9,5.2,,1.352225,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Iván Balliu Campeny,Albania,28.0,18.0,Ball Receipt*,Jasir Asani,Albania,False,68.1,False,False,False
70141,3930179,1,28,19,00:28:19.482,Ball Receipt*,Jasir Asani,Albania,Albania,67.6,75.0,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Alejandro Grimaldo García,Spain,28.0,19.0,Carry,Jasir Asani,Albania,True,52.400000000000006,False,False,True
70142,3930179,1,28,19,00:28:19.482,Carry,Jasir Asani,Albania,Albania,67.6,75.0,True,4.0,From Throw In,,,,,,,,,,,,False,51.3,62.0,20.84922060893404,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Jasir Asani,Albania,28.0,19.0,Pressure,Alejandro Grimaldo García,Spain,False,52.400000000000006,False,False,False
70143,3930179,1,28,22,00:28:22.864,Pressure,Alejandro Grimaldo García,Spain,Albania,66.3,16.7,,0.842929,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Jasir Asani,Albania,28.0,19.0,Pass,Jasir Asani,Albania,False,53.7,False,False,False
70144,3930179,1,28,23,00:28:23.482,Pass,Jasir Asani,Albania,Albania,51.3,62.0,True,2.121486,From Throw In,Arlind Afrim Ajeti,17.960234,Ground Pass,,-2.6231372,35.7,53.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Alejandro Grimaldo García,Spain,28.0,22.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,68.7,False,False,True
70145,3930179,1,28,25,00:28:25.603,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,35.7,53.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Jasir Asani,Albania,28.0,23.0,Carry,Arlind Afrim Ajeti,Albania,True,84.3,False,False,False
70146,3930179,1,28,25,00:28:25.603,Carry,Arlind Afrim Ajeti,Albania,Albania,35.7,53.1,,1.380545,From Throw In,,,,,,,,,,,,False,33.5,52.3,2.340939982143929,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,28.0,25.0,Pass,Arlind Afrim Ajeti,Albania,True,84.3,False,False,False
70147,3930179,1,28,26,00:28:26.984,Pass,Arlind Afrim Ajeti,Albania,Albania,33.5,52.3,,1.182151,From Throw In,Kristjan Asllani,7.441102,Ground Pass,,-0.8519663,38.4,46.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Arlind Afrim Ajeti,Albania,28.0,25.0,Pressure,Daniel Olmo Carvajal,Spain,False,86.5,False,False,False
70148,3930179,1,28,28,00:28:28.091,Pressure,Daniel Olmo Carvajal,Spain,Albania,79.3,35.5,,0.818966,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Arlind Afrim Ajeti,Albania,28.0,26.0,Ball Receipt*,Kristjan Asllani,Albania,False,40.7,False,False,False
70149,3930179,1,28,28,00:28:28.166,Ball Receipt*,Kristjan Asllani,Albania,Albania,38.4,46.7,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Daniel Olmo Carvajal,Spain,28.0,28.0,Carry,Kristjan Asllani,Albania,True,81.6,False,False,True
70150,3930179,1,28,28,00:28:28.166,Carry,Kristjan Asllani,Albania,Albania,38.4,46.7,True,0.590725,From Throw In,,,,,,,,,,,,False,37.0,45.9,1.6124515496597107,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,28.0,28.0,Pass,Kristjan Asllani,Albania,True,81.6,False,False,False
70151,3930179,1,28,28,00:28:28.757,Pass,Kristjan Asllani,Albania,Albania,37.0,45.9,True,2.512872,From Throw In,Thomas Strakosha,19.090574,Ground Pass,,-2.9144013,18.4,41.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,28.0,28.0,Ball Receipt*,Thomas Strakosha,Albania,True,83.0,False,False,False
70152,3930179,1,28,31,00:28:31.270,Ball Receipt*,Thomas Strakosha,Albania,Albania,18.4,41.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,28.0,28.0,Carry,Thomas Strakosha,Albania,True,101.6,False,False,False
70153,3930179,1,28,31,00:28:31.270,Carry,Thomas Strakosha,Albania,Albania,18.4,41.6,,0.252637,From Throw In,,,,,,,,,,,,False,15.0,39.6,3.9446165846632026,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Thomas Strakosha,Albania,28.0,31.0,Pass,Thomas Strakosha,Albania,True,101.6,False,False,False
70154,3930179,1,28,31,00:28:31.522,Pass,Thomas Strakosha,Albania,Albania,15.0,39.6,,3.288295,From Throw In,Mario Mitaj,55.74845,High Pass,,-0.72574854,56.7,2.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Thomas Strakosha,Albania,28.0,31.0,Ball Receipt*,Mario Mitaj,Albania,True,105.0,False,False,False
70155,3930179,1,28,34,00:28:34.811,Ball Receipt*,Mario Mitaj,Albania,Albania,56.7,2.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Thomas Strakosha,Albania,28.0,31.0,Carry,Mario Mitaj,Albania,True,63.3,False,False,False
70156,3930179,1,28,34,00:28:34.811,Carry,Mario Mitaj,Albania,Albania,56.7,2.6,True,5.464714,From Throw In,,,,,,,,,,,,False,54.7,6.1,4.031128874149275,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Mario Mitaj,Albania,28.0,34.0,Pressure,Mikel Oyarzabal Ugarte,Spain,False,63.3,False,False,False
70157,3930179,1,28,35,00:28:35.124,Pressure,Mikel Oyarzabal Ugarte,Spain,Albania,63.4,77.5,,0.924383,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,0,4,0,0,0,Carry,Mario Mitaj,Albania,28.0,34.0,Pass,Mario Mitaj,Albania,False,56.6,False,False,False
70158,3930179,1,28,40,00:28:40.275,Pass,Mario Mitaj,Albania,Albania,54.7,6.1,,1.291183,From Throw In,Qazim Laçi,14.492066,Ground Pass,,0.28683025,68.6,10.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Mikel Oyarzabal Ugarte,Spain,28.0,35.0,Ball Receipt*,Qazim Laçi,Albania,True,65.3,False,False,False
70159,3930179,1,28,41,00:28:41.566,Ball Receipt*,Qazim Laçi,Albania,Albania,68.6,10.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Pass,Mario Mitaj,Albania,28.0,40.0,Carry,Qazim Laçi,Albania,True,51.400000000000006,False,False,False
70160,3930179,1,28,41,00:28:41.566,Carry,Qazim Laçi,Albania,Albania,68.6,10.2,,2.759586,From Throw In,,,,,,,,,,,,False,80.9,2.9,14.303146506975319,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Ball Receipt*,Qazim Laçi,Albania,28.0,41.0,Pass,Qazim Laçi,Albania,True,51.400000000000006,False,False,False
70161,3930179,1,28,44,00:28:44.326,Pass,Qazim Laçi,Albania,Albania,80.9,2.9,,0.732851,From Throw In,Nedim Bajrami,8.13941,Ground Pass,,-3.0431466,72.8,2.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Carry,Qazim Laçi,Albania,28.0,41.0,Ball Receipt*,Nedim Bajrami,Albania,True,39.099999999999994,False,False,False
70162,3930179,1,28,45,00:28:45.059,Ball Receipt*,Nedim Bajrami,Albania,Albania,72.8,2.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Pass,Qazim Laçi,Albania,28.0,44.0,Carry,Nedim Bajrami,Albania,True,47.2,False,False,False
70163,3930179,1,28,45,00:28:45.059,Carry,Nedim Bajrami,Albania,Albania,72.8,2.1,,0.922628,From Throw In,,,,,,,,,,,,False,71.4,1.5,1.5231546211727738,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Ball Receipt*,Nedim Bajrami,Albania,28.0,45.0,Pass,Nedim Bajrami,Albania,True,47.2,False,False,False
70164,3930179,1,28,45,00:28:45.981,Pass,Nedim Bajrami,Albania,Albania,71.4,1.5,,1.720061,From Throw In,Kristjan Asllani,11.510864,Ground Pass,,2.2577484,64.1,10.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Carry,Nedim Bajrami,Albania,28.0,45.0,Ball Receipt*,Kristjan Asllani,Albania,True,48.599999999999994,False,False,False
70165,3930179,1,28,47,00:28:47.702,Ball Receipt*,Kristjan Asllani,Albania,Albania,64.1,10.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Nedim Bajrami,Albania,28.0,45.0,Carry,Kristjan Asllani,Albania,True,55.900000000000006,False,False,False
70166,3930179,1,28,47,00:28:47.702,Carry,Kristjan Asllani,Albania,Albania,64.1,10.4,,4.057532,From Throw In,,,,,,,,,,,,False,66.2,30.8,20.50780339285512,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,28.0,47.0,Pass,Kristjan Asllani,Albania,True,55.900000000000006,False,False,False
70167,3930179,1,28,51,00:28:51.759,Pass,Kristjan Asllani,Albania,Albania,66.2,30.8,,1.846478,From Throw In,Arlind Afrim Ajeti,16.410362,Ground Pass,,2.3303382,54.9,42.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,28.0,47.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,53.8,False,False,False
70168,3930179,1,28,53,00:28:53.606,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,54.9,42.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,28.0,51.0,Carry,Arlind Afrim Ajeti,Albania,True,65.1,False,False,False
70169,3930179,1,28,53,00:28:53.606,Carry,Arlind Afrim Ajeti,Albania,Albania,54.9,42.7,,0.580684,From Throw In,,,,,,,,,,,,False,52.9,49.7,7.280109889280518,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,28.0,53.0,Pass,Arlind Afrim Ajeti,Albania,True,65.1,False,False,False
70170,3930179,1,28,54,00:28:54.186,Pass,Arlind Afrim Ajeti,Albania,Albania,52.9,49.7,,0.966632,From Throw In,Iván Balliu Campeny,15.288231,Ground Pass,,1.2924967,57.1,64.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Arlind Afrim Ajeti,Albania,28.0,53.0,Ball Receipt*,Iván Balliu Campeny,Albania,True,67.1,False,False,False
70171,3930179,1,28,55,00:28:55.153,Ball Receipt*,Iván Balliu Campeny,Albania,Albania,57.1,64.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Arlind Afrim Ajeti,Albania,28.0,54.0,Carry,Iván Balliu Campeny,Albania,True,62.9,False,False,False
70172,3930179,1,28,55,00:28:55.153,Carry,Iván Balliu Campeny,Albania,Albania,57.1,64.4,,2.337201,From Throw In,,,,,,,,,,,,False,59.5,64.4,2.3999999999999986,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Iván Balliu Campeny,Albania,28.0,55.0,Pass,Iván Balliu Campeny,Albania,True,62.9,False,False,False
70173,3930179,1,28,57,00:28:57.490,Pass,Iván Balliu Campeny,Albania,Albania,59.5,64.4,,1.623427,From Throw In,Arlind Afrim Ajeti,17.873444,Ground Pass,,-2.0920243,50.6,48.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Iván Balliu Campeny,Albania,28.0,55.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,60.5,False,False,False
70174,3930179,1,28,59,00:28:59.113,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,50.6,48.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Iván Balliu Campeny,Albania,28.0,57.0,Carry,Arlind Afrim Ajeti,Albania,True,69.4,False,False,False
70175,3930179,1,28,59,00:28:59.113,Carry,Arlind Afrim Ajeti,Albania,Albania,50.6,48.9,,0.263683,From Throw In,,,,,,,,,,,,False,50.6,47.5,1.3999999999999986,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,28.0,59.0,Pass,Arlind Afrim Ajeti,Albania,True,69.4,False,False,False
70176,3930179,1,28,59,00:28:59.377,Pass,Arlind Afrim Ajeti,Albania,Albania,50.6,47.5,,1.330722,From Throw In,Berat Djimsiti,18.40978,Ground Pass,,-1.6033934,50.0,29.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Arlind Afrim Ajeti,Albania,28.0,59.0,Ball Receipt*,Berat Djimsiti,Albania,True,69.4,False,False,False
70177,3930179,1,29,0,00:29:00.708,Ball Receipt*,Berat Djimsiti,Albania,Albania,50.0,29.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Arlind Afrim Ajeti,Albania,28.0,59.0,Carry,Berat Djimsiti,Albania,True,70.0,False,False,False
70178,3930179,1,29,0,00:29:00.708,Carry,Berat Djimsiti,Albania,Albania,50.0,29.1,,0.593507,From Throw In,,,,,,,,,,,,False,50.6,23.2,5.930430001273097,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Berat Djimsiti,Albania,29.0,0.0,Pass,Berat Djimsiti,Albania,True,70.0,False,False,False
70179,3930179,1,29,1,00:29:01.301,Pass,Berat Djimsiti,Albania,Albania,50.6,23.2,,1.420894,From Throw In,Kristjan Asllani,14.440222,Ground Pass,,-0.637961,62.2,14.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Berat Djimsiti,Albania,29.0,0.0,Ball Receipt*,Kristjan Asllani,Albania,True,69.4,False,False,False
70180,3930179,1,29,2,00:29:02.722,Ball Receipt*,Kristjan Asllani,Albania,Albania,62.2,14.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Berat Djimsiti,Albania,29.0,1.0,Carry,Kristjan Asllani,Albania,True,57.8,False,False,False
70181,3930179,1,29,2,00:29:02.722,Carry,Kristjan Asllani,Albania,Albania,62.2,14.6,,2.855947,From Throw In,,,,,,,,,,,,False,63.0,8.6,6.053098380168622,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,29.0,2.0,Pass,Kristjan Asllani,Albania,True,57.8,False,False,False
70182,3930179,1,29,5,00:29:05.578,Pass,Kristjan Asllani,Albania,Albania,63.0,8.6,,0.831681,From Throw In,Mario Mitaj,10.117806,Ground Pass,,-0.7504474,70.4,1.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,29.0,2.0,Ball Receipt*,Mario Mitaj,Albania,True,57.0,False,False,False
70183,3930179,1,29,6,00:29:06.410,Ball Receipt*,Mario Mitaj,Albania,Albania,70.4,1.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,29.0,5.0,Carry,Mario Mitaj,Albania,True,49.599999999999994,False,False,False
70184,3930179,1,29,6,00:29:06.410,Carry,Mario Mitaj,Albania,Albania,70.4,1.7,,0.853845,From Throw In,,,,,,,,,,,,False,70.4,1.7,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Mario Mitaj,Albania,29.0,6.0,Pass,Mario Mitaj,Albania,True,49.599999999999994,False,False,False
70185,3930179,1,29,7,00:29:07.264,Pass,Mario Mitaj,Albania,Albania,70.4,1.7,,0.772246,From Throw In,Nedim Bajrami,11.542097,Ground Pass,,0.6625629,79.5,8.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Mario Mitaj,Albania,29.0,6.0,Ball Receipt*,Nedim Bajrami,Albania,True,49.599999999999994,False,False,False
70186,3930179,1,29,8,00:29:08.036,Ball Receipt*,Nedim Bajrami,Albania,Albania,79.5,8.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Pass,Mario Mitaj,Albania,29.0,7.0,Carry,Nedim Bajrami,Albania,True,40.5,False,False,False
70187,3930179,1,29,8,00:29:08.036,Carry,Nedim Bajrami,Albania,Albania,79.5,8.8,True,1.772691,From Throw In,,,,,,,,,,,,False,80.9,15.6,6.942621983083913,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Ball Receipt*,Nedim Bajrami,Albania,29.0,8.0,Pressure,Martín Zubimendi Ibáñez,Spain,False,40.5,False,False,False
70188,3930179,1,29,8,00:29:08.574,Pressure,Martín Zubimendi Ibáñez,Spain,Albania,40.6,71.3,,0.962588,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Nedim Bajrami,Albania,29.0,8.0,Pass,Nedim Bajrami,Albania,False,79.4,False,False,False
70189,3930179,1,29,9,00:29:09.809,Pass,Nedim Bajrami,Albania,Albania,80.9,15.6,,1.007375,From Throw In,Kristjan Asllani,8.614523,Ground Pass,,2.9783523,72.4,17.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Pressure,Martín Zubimendi Ibáñez,Spain,29.0,8.0,Ball Receipt*,Kristjan Asllani,Albania,True,39.099999999999994,False,False,True
70190,3930179,1,29,10,00:29:10.816,Ball Receipt*,Kristjan Asllani,Albania,Albania,72.4,17.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Nedim Bajrami,Albania,29.0,9.0,Carry,Kristjan Asllani,Albania,True,47.599999999999994,False,False,False
70191,3930179,1,29,10,00:29:10.816,Carry,Kristjan Asllani,Albania,Albania,72.4,17.0,,0.991443,From Throw In,,,,,,,,,,,,False,71.0,17.0,1.4000000000000057,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,29.0,10.0,Pass,Kristjan Asllani,Albania,True,47.599999999999994,False,False,False
70192,3930179,1,29,11,00:29:11.808,Pass,Kristjan Asllani,Albania,Albania,71.0,17.0,,0.827653,From Throw In,Ylber Ramadani,12.055289,Ground Pass,,1.9266543,66.8,28.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,29.0,10.0,Ball Receipt*,Ylber Ramadani,Albania,True,49.0,False,False,False
70193,3930179,1,29,12,00:29:12.635,Ball Receipt*,Ylber Ramadani,Albania,Albania,66.8,28.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,29.0,11.0,Pass,Ylber Ramadani,Albania,True,53.2,False,False,False
70194,3930179,1,29,12,00:29:12.635,Pass,Ylber Ramadani,Albania,Albania,66.2,28.3,,1.116439,From Throw In,Kristjan Asllani,9.708244,Ground Pass,,-1.5295826,66.6,18.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Ylber Ramadani,Albania,29.0,12.0,Ball Receipt*,Kristjan Asllani,Albania,True,53.8,False,False,False
70195,3930179,1,29,13,00:29:13.752,Ball Receipt*,Kristjan Asllani,Albania,Albania,66.6,18.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Ylber Ramadani,Albania,29.0,12.0,Carry,Kristjan Asllani,Albania,True,53.400000000000006,False,False,False
70196,3930179,1,29,13,00:29:13.752,Carry,Kristjan Asllani,Albania,Albania,66.6,18.6,,1.010562,From Throw In,,,,,,,,,,,,False,66.6,18.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,29.0,13.0,Pass,Kristjan Asllani,Albania,True,53.400000000000006,False,False,False
70197,3930179,1,29,14,00:29:14.762,Pass,Kristjan Asllani,Albania,Albania,66.6,18.6,,1.271296,From Throw In,Mario Mitaj,24.957964,Ground Pass,,-0.71166843,85.5,2.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,29.0,13.0,Ball Receipt*,Mario Mitaj,Albania,True,53.400000000000006,False,False,False
70198,3930179,1,29,16,00:29:16.033,Ball Receipt*,Mario Mitaj,Albania,Albania,85.5,2.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,29.0,14.0,Carry,Mario Mitaj,Albania,True,34.5,False,False,False
70199,3930179,1,29,16,00:29:16.033,Carry,Mario Mitaj,Albania,Albania,85.5,2.3,,0.948189,From Throw In,,,,,,,,,,,,False,89.1,1.3,3.7363083384538753,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Mario Mitaj,Albania,29.0,16.0,Pass,Mario Mitaj,Albania,True,34.5,False,False,False
70200,3930179,1,29,16,00:29:16.982,Pass,Mario Mitaj,Albania,Albania,89.1,1.3,,1.216489,From Throw In,Qazim Laçi,22.461744,Ground Pass,,0.91482925,102.8,19.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Mario Mitaj,Albania,29.0,16.0,Ball Receipt*,Qazim Laçi,Albania,True,30.900000000000006,False,False,False
70201,3930179,1,29,18,00:29:18.198,Ball Receipt*,Qazim Laçi,Albania,Albania,102.8,19.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Pass,Mario Mitaj,Albania,29.0,16.0,Carry,Qazim Laçi,Albania,True,17.200000000000003,False,True,False
70202,3930179,1,29,18,00:29:18.198,Carry,Qazim Laçi,Albania,Albania,102.8,19.1,,0.046391,From Throw In,,,,,,,,,,,,False,102.8,19.1,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Ball Receipt*,Qazim Laçi,Albania,29.0,18.0,Miscontrol,Qazim Laçi,Albania,True,17.200000000000003,False,True,False
70203,3930179,1,29,18,00:29:18.245,Miscontrol,Qazim Laçi,Albania,Albania,102.8,19.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Carry,Qazim Laçi,Albania,29.0,18.0,50/50,Qazim Laçi,Albania,True,17.200000000000003,False,True,False
70204,3930179,1,29,19,00:29:19.587,50/50,Qazim Laçi,Albania,Albania,97.6,20.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Miscontrol,Qazim Laçi,Albania,29.0,18.0,50/50,Mikel Merino Zazón,Spain,False,22.400000000000006,False,True,False
