event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
114987,3938640,1,32,13,00:32:13.912,Carry,Mykola Matvienko,Ukraine,Ukraine,63.1,37.1,,2.668958,From Free Kick,,,,,,,,,,,,False,65.3,30.4,7.051950084905594,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,32.0,13.0,Pass,Mykola Matvienko,Ukraine,True,56.9,False,False,False
114988,3938640,1,32,16,00:32:16.581,Pass,Mykola Matvienko,Ukraine,Ukraine,65.3,30.4,,1.604182,From Free Kick,Volodymyr Brazhko,22.69317,Ground Pass,,1.1485451,74.6,51.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,32.0,13.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,54.7,False,False,False
114989,3938640,1,32,18,00:32:18.185,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,74.6,51.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,32.0,16.0,Carry,Volodymyr Brazhko,Ukraine,True,45.400000000000006,False,False,False
114990,3938640,1,32,18,00:32:18.185,Carry,Volodymyr Brazhko,Ukraine,Ukraine,74.6,51.1,,0.033781,From Free Kick,,,,,,,,,,,,False,74.6,50.5,0.6000000000000014,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,32.0,18.0,Pass,Volodymyr Brazhko,Ukraine,True,45.400000000000006,False,False,False
114991,3938640,1,32,18,00:32:18.219,Pass,Volodymyr Brazhko,Ukraine,Ukraine,74.6,50.5,,1.864812,From Free Kick,Illia Zabarnyi,14.008925,Low Pass,,2.5337906,63.1,58.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Volodymyr Brazhko,Ukraine,32.0,18.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,45.400000000000006,False,False,False
114992,3938640,1,32,20,00:32:20.083,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,63.1,58.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Volodymyr Brazhko,Ukraine,32.0,18.0,Carry,Illia Zabarnyi,Ukraine,True,56.9,False,False,False
114993,3938640,1,32,20,00:32:20.083,Carry,Illia Zabarnyi,Ukraine,Ukraine,63.1,58.5,,0.932952,From Free Kick,,,,,,,,,,,,False,62.7,59.2,0.8062257748298567,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,32.0,20.0,Pass,Illia Zabarnyi,Ukraine,True,56.9,False,False,False
114994,3938640,1,32,21,00:32:21.016,Pass,Illia Zabarnyi,Ukraine,Ukraine,62.7,59.2,,1.240985,From Free Kick,Mykola Shaparenko,16.533905,Ground Pass,,0.12735574,79.1,61.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Illia Zabarnyi,Ukraine,32.0,20.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,57.3,False,False,False
114995,3938640,1,32,22,00:32:22.257,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,79.1,61.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Illia Zabarnyi,Ukraine,32.0,21.0,Carry,Mykola Shaparenko,Ukraine,True,40.900000000000006,False,False,False
114996,3938640,1,32,22,00:32:22.257,Carry,Mykola Shaparenko,Ukraine,Ukraine,79.1,61.3,,0.870455,From Free Kick,,,,,,,,,,,,False,76.9,64.1,3.560898762952962,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,32.0,22.0,Pass,Mykola Shaparenko,Ukraine,True,40.900000000000006,False,False,False
114997,3938640,1,32,23,00:32:23.128,Pass,Mykola Shaparenko,Ukraine,Ukraine,76.9,64.1,,1.247525,From Free Kick,Oleksandr Tymchyk,14.818907,Ground Pass,,2.1251037,69.1,76.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Shaparenko,Ukraine,32.0,22.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,43.099999999999994,False,False,False
114998,3938640,1,32,24,00:32:24.375,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,69.1,76.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Shaparenko,Ukraine,32.0,23.0,Carry,Oleksandr Tymchyk,Ukraine,True,50.900000000000006,False,False,False
114999,3938640,1,32,24,00:32:24.375,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,69.1,76.7,,1.310692,From Free Kick,,,,,,,,,,,,False,72.7,75.7,3.736308338453889,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,32.0,24.0,Pass,Oleksandr Tymchyk,Ukraine,True,50.900000000000006,False,False,False
115000,3938640,1,32,25,00:32:25.686,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,72.7,75.7,,0.871541,From Free Kick,Volodymyr Brazhko,18.199451,Ground Pass,,-1.6753857,70.8,57.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Oleksandr Tymchyk,Ukraine,32.0,24.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,47.3,False,False,False
115001,3938640,1,32,26,00:32:26.558,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,70.8,57.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Oleksandr Tymchyk,Ukraine,32.0,25.0,Carry,Volodymyr Brazhko,Ukraine,True,49.2,False,False,False
115002,3938640,1,32,26,00:32:26.558,Carry,Volodymyr Brazhko,Ukraine,Ukraine,70.8,57.6,,1.183555,From Free Kick,,,,,,,,,,,,False,72.3,54.4,3.534119409414461,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,32.0,26.0,Pass,Volodymyr Brazhko,Ukraine,True,49.2,False,False,False
115003,3938640,1,32,27,00:32:27.741,Pass,Volodymyr Brazhko,Ukraine,Ukraine,72.3,54.4,,1.705294,From Free Kick,Mykola Matvienko,22.817757,Ground Pass,,-2.0050406,62.7,33.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Volodymyr Brazhko,Ukraine,32.0,26.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,47.7,False,False,False
115004,3938640,1,32,29,00:32:29.446,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,62.7,33.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Volodymyr Brazhko,Ukraine,32.0,27.0,Carry,Mykola Matvienko,Ukraine,True,57.3,False,False,False
115005,3938640,1,32,29,00:32:29.446,Carry,Mykola Matvienko,Ukraine,Ukraine,62.7,33.7,,1.033404,From Free Kick,,,,,,,,,,,,False,63.2,28.6,5.124451190127584,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,32.0,29.0,Pass,Mykola Matvienko,Ukraine,True,57.3,False,False,False
115006,3938640,1,32,30,00:32:30.480,Pass,Mykola Matvienko,Ukraine,Ukraine,63.2,28.6,,1.592793,From Free Kick,Oleksandr Zinchenko,28.290812,Ground Pass,,-0.9739704,79.1,5.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,32.0,29.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,56.8,False,False,False
115007,3938640,1,32,32,00:32:32.073,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,79.1,5.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,32.0,30.0,Carry,Oleksandr Zinchenko,Ukraine,True,40.900000000000006,False,False,False
115008,3938640,1,32,32,00:32:32.073,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,79.1,5.2,True,1.361779,From Free Kick,,,,,,,,,,,,False,79.5,13.6,8.409518416651455,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,32.0,32.0,Pressure,Peter Pekarík,Slovakia,False,40.900000000000006,False,False,False
115009,3938640,1,32,32,00:32:32.910,Pressure,Peter Pekarík,Slovakia,Ukraine,40.6,76.2,,0.592511,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,1,0,0,1,0,0,0,Carry,Oleksandr Zinchenko,Ukraine,32.0,32.0,Pass,Oleksandr Zinchenko,Ukraine,False,79.4,False,False,False
115010,3938640,1,32,33,00:32:33.434,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,79.5,13.6,True,0.989315,From Free Kick,Georgiy Sudakov,12.896899,Ground Pass,,2.1631,72.3,24.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Peter Pekarík,Slovakia,32.0,32.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,40.5,False,False,True
115011,3938640,1,32,34,00:32:34.424,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,72.3,24.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Oleksandr Zinchenko,Ukraine,32.0,33.0,Carry,Georgiy Sudakov,Ukraine,True,47.7,False,False,False
115012,3938640,1,32,34,00:32:34.424,Carry,Georgiy Sudakov,Ukraine,Ukraine,72.3,24.3,,0.040493,From Free Kick,,,,,,,,,,,,False,72.3,24.3,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,32.0,34.0,Pass,Georgiy Sudakov,Ukraine,True,47.7,False,False,False
115013,3938640,1,32,34,00:32:34.464,Pass,Georgiy Sudakov,Ukraine,Ukraine,72.3,24.3,,1.479987,From Free Kick,Mykola Matvienko,17.298555,Ground Pass,,-2.9555345,55.3,21.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Georgiy Sudakov,Ukraine,32.0,34.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,47.7,False,False,False
115014,3938640,1,32,35,00:32:35.944,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,55.3,21.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Georgiy Sudakov,Ukraine,32.0,34.0,Carry,Mykola Matvienko,Ukraine,True,64.7,False,False,False
115015,3938640,1,32,35,00:32:35.944,Carry,Mykola Matvienko,Ukraine,Ukraine,55.3,21.1,True,0.450749,From Free Kick,,,,,,,,,,,,False,54.5,20.3,1.1313708498984745,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,32.0,35.0,Pressure,Róbert Boženík,Slovakia,False,64.7,False,False,False
115016,3938640,1,32,36,00:32:36.158,Pressure,Róbert Boženík,Slovakia,Ukraine,61.9,54.1,,0.518984,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,0,0,1,0,0,0,Carry,Mykola Matvienko,Ukraine,32.0,35.0,Pass,Mykola Matvienko,Ukraine,False,58.1,False,False,False
115017,3938640,1,32,36,00:32:36.395,Pass,Mykola Matvienko,Ukraine,Ukraine,54.5,20.3,True,1.242772,From Free Kick,Illia Zabarnyi,23.690716,Ground Pass,,1.6977692,51.5,43.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Róbert Boženík,Slovakia,32.0,36.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,65.5,False,False,True
115018,3938640,1,32,37,00:32:37.638,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,51.5,43.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,32.0,36.0,Carry,Illia Zabarnyi,Ukraine,True,68.5,False,False,False
115019,3938640,1,32,37,00:32:37.638,Carry,Illia Zabarnyi,Ukraine,Ukraine,51.5,43.8,,5.916697,From Free Kick,,,,,,,,,,,,False,42.7,73.6,31.072174046886385,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,32.0,37.0,Pass,Illia Zabarnyi,Ukraine,True,68.5,False,False,False
115020,3938640,1,32,43,00:32:43.554,Pass,Illia Zabarnyi,Ukraine,Ukraine,42.7,73.6,,2.438514,From Free Kick,Anatolii Trubin,38.56125,Ground Pass,,-2.1810975,20.6,42.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Illia Zabarnyi,Ukraine,32.0,37.0,Ball Receipt*,Anatolii Trubin,Ukraine,True,77.3,False,False,False
115021,3938640,1,32,45,00:32:45.993,Ball Receipt*,Anatolii Trubin,Ukraine,Ukraine,20.6,42.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Illia Zabarnyi,Ukraine,32.0,43.0,Carry,Anatolii Trubin,Ukraine,True,99.4,False,False,False
115022,3938640,1,32,45,00:32:45.993,Carry,Anatolii Trubin,Ukraine,Ukraine,20.6,42.0,,4.566199,From Free Kick,,,,,,,,,,,,False,26.6,46.8,7.683749084919417,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Anatolii Trubin,Ukraine,32.0,45.0,Pass,Anatolii Trubin,Ukraine,True,99.4,False,False,False
115023,3938640,1,32,50,00:32:50.559,Pass,Anatolii Trubin,Ukraine,Ukraine,26.6,46.8,,1.701905,From Free Kick,Mykola Matvienko,19.602295,Ground Pass,,-1.5554914,26.9,27.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Anatolii Trubin,Ukraine,32.0,45.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,93.4,False,False,False
115024,3938640,1,32,52,00:32:52.261,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,26.9,27.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Anatolii Trubin,Ukraine,32.0,50.0,Carry,Mykola Matvienko,Ukraine,True,93.1,False,False,False
115025,3938640,1,32,52,00:32:52.261,Carry,Mykola Matvienko,Ukraine,Ukraine,26.9,27.2,,3.067705,From Free Kick,,,,,,,,,,,,False,31.7,26.2,4.903060268852506,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,32.0,52.0,Pass,Mykola Matvienko,Ukraine,True,93.1,False,False,False
115026,3938640,1,32,55,00:32:55.329,Pass,Mykola Matvienko,Ukraine,Ukraine,31.7,26.2,,0.783339,From Free Kick,Georgiy Sudakov,10.956277,Ground Pass,,0.37372681,41.9,30.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,32.0,52.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,88.3,False,False,False
115027,3938640,1,32,56,00:32:56.112,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,41.9,30.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,32.0,55.0,Carry,Georgiy Sudakov,Ukraine,True,78.1,False,False,False
115028,3938640,1,32,56,00:32:56.112,Carry,Georgiy Sudakov,Ukraine,Ukraine,41.9,30.2,,1.397634,From Free Kick,,,,,,,,,,,,False,39.9,32.4,2.9732137494637003,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,32.0,56.0,Pass,Georgiy Sudakov,Ukraine,True,78.1,False,False,False
115029,3938640,1,32,57,00:32:57.510,Pass,Georgiy Sudakov,Ukraine,Ukraine,39.9,32.4,,3.16181,From Free Kick,Andriy Yarmolenko,58.519142,High Pass,,0.8907178,76.7,77.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Georgiy Sudakov,Ukraine,32.0,56.0,Ball Receipt*,Andriy Yarmolenko,Ukraine,True,80.1,False,False,False
115030,3938640,1,33,0,00:33:00.672,Ball Receipt*,Andriy Yarmolenko,Ukraine,Ukraine,76.7,77.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Georgiy Sudakov,Ukraine,32.0,57.0,Carry,Andriy Yarmolenko,Ukraine,True,43.3,False,False,False
115031,3938640,1,33,0,00:33:00.672,Carry,Andriy Yarmolenko,Ukraine,Ukraine,76.7,77.9,,4.041762,From Free Kick,,,,,,,,,,,,False,103.0,58.5,32.68103425535979,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Andriy Yarmolenko,Ukraine,33.0,0.0,Pass,Andriy Yarmolenko,Ukraine,True,43.3,False,False,False
115032,3938640,1,33,4,00:33:04.713,Pass,Andriy Yarmolenko,Ukraine,Ukraine,103.0,58.5,,0.604198,From Free Kick,Artem Dovbyk,10.729865,Ground Pass,,-0.6863853,111.3,51.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Andriy Yarmolenko,Ukraine,33.0,0.0,Ball Receipt*,Artem Dovbyk,Ukraine,True,17.0,False,True,False
115033,3938640,1,33,5,00:33:05.318,Ball Receipt*,Artem Dovbyk,Ukraine,Ukraine,111.3,51.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Andriy Yarmolenko,Ukraine,33.0,4.0,Carry,Artem Dovbyk,Ukraine,True,8.700000000000003,False,True,False
115034,3938640,1,33,5,00:33:05.318,Carry,Artem Dovbyk,Ukraine,Ukraine,111.3,51.7,,0.742815,From Free Kick,,,,,,,,,,,,False,111.5,51.1,0.6324555320336781,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Artem Dovbyk,Ukraine,33.0,5.0,Pass,Artem Dovbyk,Ukraine,True,8.700000000000003,False,True,False
115035,3938640,1,33,6,00:33:06.060,Pass,Artem Dovbyk,Ukraine,Ukraine,111.5,51.1,,0.556504,From Free Kick,Andriy Yarmolenko,5.9093146,Ground Pass,,-1.9890207,109.1,45.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Artem Dovbyk,Ukraine,33.0,5.0,Ball Receipt*,Andriy Yarmolenko,Ukraine,True,8.5,False,True,False
115036,3938640,1,33,6,00:33:06.617,Ball Receipt*,Andriy Yarmolenko,Ukraine,Ukraine,109.1,45.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Artem Dovbyk,Ukraine,33.0,6.0,Shot,Andriy Yarmolenko,Ukraine,True,10.900000000000006,False,True,False
115037,3938640,1,33,6,00:33:06.671,Shot,Andriy Yarmolenko,Ukraine,Ukraine,109.1,45.7,,0.051512,From Free Kick,,,,,,,,Blocked,0.1337551,Left Foot,Normal,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Andriy Yarmolenko,Ukraine,33.0,6.0,Block,Denis Vavro,Slovakia,False,10.900000000000006,False,True,False
115038,3938640,1,33,6,00:33:06.723,Block,Denis Vavro,Slovakia,Ukraine,10.0,35.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Shot,Andriy Yarmolenko,Ukraine,33.0,6.0,Goal Keeper,Martin Dúbravka,Slovakia,True,110.0,False,False,False
115039,3938640,1,33,6,00:33:06.872,Goal Keeper,Martin Dúbravka,Slovakia,Ukraine,5.1,35.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,1,0,0,0,Block,Denis Vavro,Slovakia,33.0,6.0,Ball Recovery,Oleksandr Tymchyk,Ukraine,False,114.9,False,False,False
115040,3938640,1,33,8,00:33:08.327,Ball Recovery,Oleksandr Tymchyk,Ukraine,Ukraine,104.1,58.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Goal Keeper,Martin Dúbravka,Slovakia,33.0,6.0,Carry,Oleksandr Tymchyk,Ukraine,True,15.900000000000006,False,True,False
115041,3938640,1,33,8,00:33:08.327,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,104.1,58.2,True,2.412436,From Free Kick,,,,,,,,,,,,False,107.2,58.8,3.157530680769396,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Recovery,Oleksandr Tymchyk,Ukraine,33.0,8.0,Pressure,Lukáš Haraslín,Slovakia,False,15.900000000000006,False,True,False
115042,3938640,1,33,9,00:33:09.179,Pressure,Lukáš Haraslín,Slovakia,Ukraine,17.1,21.2,,0.585259,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Carry,Oleksandr Tymchyk,Ukraine,33.0,8.0,Pass,Oleksandr Tymchyk,Ukraine,False,102.9,False,False,False
115043,3938640,1,33,10,00:33:10.739,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,107.2,58.8,,0.997541,From Free Kick,Andriy Yarmolenko,13.42386,Ground Pass,Pass Offside,-1.1404697,112.8,46.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Lukáš Haraslín,Slovakia,33.0,9.0,Ball Receipt*,Andriy Yarmolenko,Ukraine,True,12.799999999999997,False,True,True
115044,3938640,1,33,11,00:33:11.737,Ball Receipt*,Andriy Yarmolenko,Ukraine,Ukraine,112.8,46.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Oleksandr Tymchyk,Ukraine,33.0,10.0,Pass,Martin Dúbravka,Slovakia,False,7.200000000000003,False,True,False
115045,3938640,1,34,9,00:34:09.778,Pass,Martin Dúbravka,Slovakia,Slovakia,6.9,34.8,,1.302234,From Free Kick,Denis Vavro,22.760712,Ground Pass,,1.0462006,18.3,54.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Andriy Yarmolenko,Ukraine,33.0,11.0,Ball Receipt*,Denis Vavro,Slovakia,True,113.1,False,False,False
115046,3938640,1,34,11,00:34:11.080,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,18.3,54.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Martin Dúbravka,Slovakia,34.0,9.0,Carry,Denis Vavro,Slovakia,True,101.7,False,False,False
115047,3938640,1,34,11,00:34:11.080,Carry,Denis Vavro,Slovakia,Slovakia,18.3,54.5,True,3.540635,From Free Kick,,,,,,,,,,,,False,41.0,59.8,23.310512649875374,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Denis Vavro,Slovakia,34.0,11.0,Pressure,Artem Dovbyk,Ukraine,False,101.7,False,False,False
115048,3938640,1,34,14,00:34:14.248,Pressure,Artem Dovbyk,Ukraine,Slovakia,84.4,21.7,,0.368558,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Denis Vavro,Slovakia,34.0,11.0,Pass,Denis Vavro,Slovakia,False,35.599999999999994,False,False,False
115049,3938640,1,34,14,00:34:14.620,Pass,Denis Vavro,Slovakia,Slovakia,41.0,59.8,,3.670356,From Free Kick,Lukáš Haraslín,70.42137,High Pass,,-0.9335434,82.9,3.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pressure,Artem Dovbyk,Ukraine,34.0,14.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,79.0,False,False,True
