event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
89152,3930172,1,40,22,00:40:22.260,Pass,Fabián Ruiz Peña,Spain,Spain,84.0,66.9,,1.645217,From Throw In,Rodrigo Hernández Cascante,42.616077,Ground Pass,,-1.7668113,75.7,25.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Carry,Fabián Ruiz Peña,Spain,40.0,20.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,36.0,False,False,False
89153,3930172,1,40,23,00:40:23.905,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,75.7,25.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pass,Fabián Ruiz Peña,Spain,40.0,22.0,Carry,Rodrigo Hernández Cascante,Spain,True,44.3,False,False,False
89154,3930172,1,40,23,00:40:23.905,Carry,Rodrigo Hernández Cascante,Spain,Spain,75.7,25.1,,2.270899,From Throw In,,,,,,,,,,,,False,78.7,23.9,3.2310988842807036,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,40.0,23.0,Pass,Rodrigo Hernández Cascante,Spain,True,44.3,False,False,False
89155,3930172,1,40,26,00:40:26.176,Pass,Rodrigo Hernández Cascante,Spain,Spain,78.7,23.9,,1.6,From Throw In,Marc Cucurella Saseta,29.13829,Ground Pass,,-0.8048132,98.9,2.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,40.0,23.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,41.3,False,False,False
89156,3930172,1,40,27,00:40:27.776,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,98.9,2.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,40.0,26.0,Carry,Marc Cucurella Saseta,Spain,True,21.099999999999994,False,True,False
89157,3930172,1,40,27,00:40:27.776,Carry,Marc Cucurella Saseta,Spain,Spain,98.9,2.9,,1.395729,From Throw In,,,,,,,,,,,,False,98.9,2.9,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,40.0,27.0,Pass,Marc Cucurella Saseta,Spain,True,21.099999999999994,False,True,False
89158,3930172,1,40,29,00:40:29.172,Pass,Marc Cucurella Saseta,Spain,Spain,98.9,2.9,,0.937025,From Throw In,Aymeric Laporte,20.73379,Ground Pass,,2.7297347,79.9,11.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Marc Cucurella Saseta,Spain,40.0,27.0,Ball Receipt*,Aymeric Laporte,Spain,True,21.099999999999994,False,True,False
89159,3930172,1,40,30,00:40:30.109,Ball Receipt*,Aymeric Laporte,Spain,Spain,79.9,11.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Marc Cucurella Saseta,Spain,40.0,29.0,Carry,Aymeric Laporte,Spain,True,40.099999999999994,False,False,False
89160,3930172,1,40,30,00:40:30.109,Carry,Aymeric Laporte,Spain,Spain,79.9,11.2,,3.004749,From Throw In,,,,,,,,,,,,False,82.9,10.9,3.014962686336267,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,40.0,30.0,Pass,Aymeric Laporte,Spain,True,40.099999999999994,False,False,False
89161,3930172,1,40,33,00:40:33.114,Pass,Aymeric Laporte,Spain,Spain,82.9,10.9,,0.825887,From Throw In,Nicholas Williams Arthuer,9.1,Ground Pass,,0.0,92.0,10.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Aymeric Laporte,Spain,40.0,30.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,37.099999999999994,False,False,False
89162,3930172,1,40,33,00:40:33.940,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,92.0,10.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Pass,Aymeric Laporte,Spain,40.0,33.0,Carry,Nicholas Williams Arthuer,Spain,True,28.0,False,False,False
89163,3930172,1,40,33,00:40:33.940,Carry,Nicholas Williams Arthuer,Spain,Spain,92.0,10.9,True,0.29507402,From Throw In,,,,,,,,,,,,False,91.4,10.4,0.7810249675906611,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,40.0,33.0,Pressure,Giovanni Di Lorenzo,Italy,False,28.0,False,False,False
89164,3930172,1,40,34,00:40:34.035,Pressure,Giovanni Di Lorenzo,Italy,Spain,24.8,69.2,,0.269733,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Nicholas Williams Arthuer,Spain,40.0,33.0,Pass,Nicholas Williams Arthuer,Spain,False,95.2,False,False,False
89165,3930172,1,40,34,00:40:34.235,Pass,Nicholas Williams Arthuer,Spain,Spain,91.4,10.4,True,0.722646,From Throw In,Aymeric Laporte,12.110326,Ground Pass,,-3.1002939,79.3,9.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Pressure,Giovanni Di Lorenzo,Italy,40.0,34.0,Ball Receipt*,Aymeric Laporte,Spain,True,28.599999999999994,False,False,True
89166,3930172,1,40,34,00:40:34.957,Ball Receipt*,Aymeric Laporte,Spain,Spain,79.3,9.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Nicholas Williams Arthuer,Spain,40.0,34.0,Carry,Aymeric Laporte,Spain,True,40.7,False,False,False
89167,3930172,1,40,34,00:40:34.957,Carry,Aymeric Laporte,Spain,Spain,79.3,9.9,,3.716554,From Throw In,,,,,,,,,,,,False,51.2,12.9,28.259688604087618,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,40.0,34.0,Pass,Aymeric Laporte,Spain,True,40.7,False,False,False
89168,3930172,1,40,38,00:40:38.674,Pass,Aymeric Laporte,Spain,Spain,51.2,12.9,,2.045769,From Throw In,Unai Simón Mendibil,36.951454,Ground Pass,,2.2391975,28.3,41.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Aymeric Laporte,Spain,40.0,34.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,68.8,False,False,False
89169,3930172,1,40,40,00:40:40.720,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,28.3,41.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Pass,Aymeric Laporte,Spain,40.0,38.0,Carry,Unai Simón Mendibil,Spain,True,91.7,False,False,False
89170,3930172,1,40,40,00:40:40.720,Carry,Unai Simón Mendibil,Spain,Spain,28.3,41.9,,3.2,From Throw In,,,,,,,,,,,,False,30.5,47.1,5.646237685397244,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,40.0,40.0,Pass,Unai Simón Mendibil,Spain,True,91.7,False,False,False
89171,3930172,1,40,43,00:40:43.920,Pass,Unai Simón Mendibil,Spain,Spain,30.5,47.1,,2.500212,From Throw In,Daniel Carvajal Ramos,45.365734,High Pass,,0.7433014,63.9,77.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Carry,Unai Simón Mendibil,Spain,40.0,40.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,89.5,False,False,False
89172,3930172,1,40,46,00:40:46.420,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,63.9,77.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Pass,Unai Simón Mendibil,Spain,40.0,43.0,Pass,Daniel Carvajal Ramos,Spain,True,56.1,False,False,False
89173,3930172,1,40,46,00:40:46.635,Pass,Daniel Carvajal Ramos,Spain,Spain,63.9,77.8,,1.399883,From Throw In,Pedro González López,24.685623,Low Pass,,-1.1669683,73.6,55.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,40.0,46.0,Pressure,Jorge Luiz Frello Filho,Italy,False,56.1,False,False,False
89174,3930172,1,40,47,00:40:47.932,Pressure,Jorge Luiz Frello Filho,Italy,Spain,50.1,23.0,,0.336738,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Daniel Carvajal Ramos,Spain,40.0,46.0,Ball Receipt*,Pedro González López,Spain,False,69.9,False,False,False
89175,3930172,1,40,48,00:40:48.035,Ball Receipt*,Pedro González López,Spain,Spain,73.6,55.1,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pressure,Jorge Luiz Frello Filho,Italy,40.0,47.0,Carry,Pedro González López,Spain,True,46.400000000000006,False,False,True
89176,3930172,1,40,48,00:40:48.035,Carry,Pedro González López,Spain,Spain,73.6,55.1,True,4.185974,From Throw In,,,,,,,,,,,,False,90.1,42.6,20.700241544484452,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Pedro González López,Spain,40.0,48.0,Pass,Pedro González López,Spain,True,46.400000000000006,False,False,False
89177,3930172,1,40,52,00:40:52.221,Pass,Pedro González López,Spain,Spain,90.1,42.6,,0.685501,From Throw In,Álvaro Borja Morata Martín,16.924833,Ground Pass,,-1.2770758,95.0,26.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Pedro González López,Spain,40.0,48.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,29.900000000000006,False,False,False
89178,3930172,1,40,52,00:40:52.906,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,95.0,26.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,3,0,1,0,Pass,Pedro González López,Spain,40.0,52.0,Carry,Álvaro Borja Morata Martín,Spain,True,25.0,False,True,False
89179,3930172,1,40,52,00:40:52.906,Carry,Álvaro Borja Morata Martín,Spain,Spain,95.0,26.4,True,2.008505,From Throw In,,,,,,,,,,,,False,99.1,37.0,11.365298060323802,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,40.0,52.0,Pressure,Davide Frattesi,Italy,False,25.0,False,True,False
89180,3930172,1,40,54,00:40:54.200,Pressure,Davide Frattesi,Italy,Spain,28.7,48.2,,0.787484,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Álvaro Borja Morata Martín,Spain,40.0,52.0,Pressure,Alessandro Bastoni,Italy,True,91.3,False,False,False
89181,3930172,1,40,54,00:40:54.494,Pressure,Alessandro Bastoni,Italy,Spain,22.3,47.9,,0.447765,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,1,0,Pressure,Davide Frattesi,Italy,40.0,54.0,Miscontrol,Álvaro Borja Morata Martín,Spain,False,97.7,False,False,True
89182,3930172,1,40,54,00:40:54.915,Miscontrol,Álvaro Borja Morata Martín,Spain,Spain,99.1,37.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,3,0,1,0,Pressure,Alessandro Bastoni,Italy,40.0,54.0,Ball Recovery,Fabián Ruiz Peña,Spain,True,20.900000000000006,False,True,True
89183,3930172,1,40,56,00:40:56.051,Ball Recovery,Fabián Ruiz Peña,Spain,Spain,95.6,48.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Miscontrol,Álvaro Borja Morata Martín,Spain,40.0,54.0,Shot,Fabián Ruiz Peña,Spain,True,24.400000000000006,False,True,False
89184,3930172,1,40,56,00:40:56.303,Shot,Fabián Ruiz Peña,Spain,Spain,94.8,46.2,,0.960607,From Throw In,,,,,,,,Saved,0.05605037,Left Foot,Normal,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Ball Recovery,Fabián Ruiz Peña,Spain,40.0,56.0,Goal Keeper,Gianluigi Donnarumma,Italy,False,25.200000000000003,False,False,False
89185,3930172,1,40,57,00:40:57.263,Goal Keeper,Gianluigi Donnarumma,Italy,Italy,1.6,41.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Shot,Fabián Ruiz Peña,Spain,40.0,56.0,Pass,Gianluigi Donnarumma,Italy,True,118.4,False,False,False
89186,3930172,1,41,17,00:41:17.047,Pass,Gianluigi Donnarumma,Italy,Italy,6.5,35.8,,1.923768,From Keeper,Riccardo Calafiori,15.794303,Ground Pass,,-1.0759974,14.0,21.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Goal Keeper,Gianluigi Donnarumma,Italy,40.0,57.0,Ball Receipt*,Riccardo Calafiori,Italy,True,113.5,False,False,False
89187,3930172,1,41,18,00:41:18.971,Ball Receipt*,Riccardo Calafiori,Italy,Italy,14.0,21.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Gianluigi Donnarumma,Italy,41.0,17.0,Carry,Riccardo Calafiori,Italy,True,106.0,False,False,False
89188,3930172,1,41,18,00:41:18.971,Carry,Riccardo Calafiori,Italy,Italy,14.0,21.9,,6.156604,From Keeper,,,,,,,,,,,,False,28.7,18.6,15.065855435387663,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Riccardo Calafiori,Italy,41.0,18.0,Pass,Riccardo Calafiori,Italy,True,106.0,False,False,False
89189,3930172,1,41,25,00:41:25.127,Pass,Riccardo Calafiori,Italy,Italy,28.7,18.6,,2.168933,From Keeper,Gianluigi Donnarumma,28.580414,Ground Pass,,2.4602945,6.5,36.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Riccardo Calafiori,Italy,41.0,18.0,Ball Receipt*,Gianluigi Donnarumma,Italy,True,91.3,False,False,False
89190,3930172,1,41,27,00:41:27.296,Ball Receipt*,Gianluigi Donnarumma,Italy,Italy,6.5,36.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Riccardo Calafiori,Italy,41.0,25.0,Carry,Gianluigi Donnarumma,Italy,True,113.5,False,False,False
89191,3930172,1,41,27,00:41:27.296,Carry,Gianluigi Donnarumma,Italy,Italy,6.5,36.6,True,4.508218,From Keeper,,,,,,,,,,,,False,11.2,32.8,6.0440052945046325,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Gianluigi Donnarumma,Italy,41.0,27.0,Pressure,Álvaro Borja Morata Martín,Spain,False,113.5,False,False,False
89192,3930172,1,41,30,00:41:30.994,Pressure,Álvaro Borja Morata Martín,Spain,Italy,108.0,40.8,,0.853662,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,3,0,1,0,Carry,Gianluigi Donnarumma,Italy,41.0,27.0,Pass,Gianluigi Donnarumma,Italy,False,12.0,False,True,False
89193,3930172,1,41,31,00:41:31.804,Pass,Gianluigi Donnarumma,Italy,Italy,11.2,32.8,True,2.199248,From Keeper,Federico Dimarco,36.76629,High Pass,,-0.90879893,33.8,3.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Álvaro Borja Morata Martín,Spain,41.0,30.0,Ball Receipt*,Federico Dimarco,Italy,True,108.8,False,False,True
89194,3930172,1,41,34,00:41:34.004,Ball Receipt*,Federico Dimarco,Italy,Italy,33.8,3.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Gianluigi Donnarumma,Italy,41.0,31.0,Duel,Daniel Carvajal Ramos,Spain,False,86.2,False,False,False
89195,3930172,1,41,34,00:41:34.044,Duel,Daniel Carvajal Ramos,Spain,Italy,86.3,76.6,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Federico Dimarco,Italy,41.0,34.0,Miscontrol,Federico Dimarco,Italy,False,33.7,False,False,False
89196,3930172,1,41,34,00:41:34.044,Miscontrol,Federico Dimarco,Italy,Italy,33.8,3.5,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Duel,Daniel Carvajal Ramos,Spain,41.0,34.0,Pass,Daniel Carvajal Ramos,Spain,False,86.2,False,False,False
89197,3930172,1,41,52,00:41:52.724,Pass,Daniel Carvajal Ramos,Spain,Spain,85.7,80.0,,0.905996,From Throw In,Fabián Ruiz Peña,17.821335,Low Pass,,-2.3403227,73.3,67.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Miscontrol,Federico Dimarco,Italy,41.0,34.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,34.3,False,False,False
89198,3930172,1,41,53,00:41:53.630,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,73.3,67.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Pass,Daniel Carvajal Ramos,Spain,41.0,52.0,Pass,Fabián Ruiz Peña,Spain,True,46.7,False,False,False
89199,3930172,1,41,53,00:41:53.673,Pass,Fabián Ruiz Peña,Spain,Spain,70.4,57.6,,2.4,From Throw In,Aymeric Laporte,27.230314,Ground Pass,,-1.9076445,61.4,31.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,41.0,53.0,Ball Receipt*,Aymeric Laporte,Spain,True,49.599999999999994,False,False,False
89200,3930172,1,41,56,00:41:56.073,Ball Receipt*,Aymeric Laporte,Spain,Spain,61.4,31.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Fabián Ruiz Peña,Spain,41.0,53.0,Pressure,Gianluca Scamacca,Italy,False,58.6,False,False,False
89201,3930172,1,41,56,00:41:56.657,Pressure,Gianluca Scamacca,Italy,Spain,53.9,44.9,,0.565079,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Aymeric Laporte,Spain,41.0,56.0,Pass,Aymeric Laporte,Spain,False,66.1,False,False,False
89202,3930172,1,41,57,00:41:57.115,Pass,Aymeric Laporte,Spain,Spain,62.7,32.5,True,1.183836,From Throw In,Robin Aime Robert Le Normand,25.20496,Ground Pass,,1.881255,55.0,56.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pressure,Gianluca Scamacca,Italy,41.0,56.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,57.3,False,False,True
89203,3930172,1,41,58,00:41:58.299,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,55.0,56.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Aymeric Laporte,Spain,41.0,57.0,Carry,Robin Aime Robert Le Normand,Spain,True,65.0,False,False,False
89204,3930172,1,41,58,00:41:58.299,Carry,Robin Aime Robert Le Normand,Spain,Spain,55.0,56.5,,2.60819,From Throw In,,,,,,,,,,,,False,42.9,57.6,12.149897118905988,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,41.0,58.0,Pass,Robin Aime Robert Le Normand,Spain,True,65.0,False,False,False
89205,3930172,1,42,0,00:42:00.907,Pass,Robin Aime Robert Le Normand,Spain,Spain,42.9,57.6,,2.4,From Throw In,Unai Simón Mendibil,29.522196,Ground Pass,,-2.485897,19.5,39.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,41.0,58.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,77.1,False,False,False
89206,3930172,1,42,3,00:42:03.307,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,19.5,39.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,42.0,0.0,Carry,Unai Simón Mendibil,Spain,True,100.5,False,False,False
89207,3930172,1,42,3,00:42:03.307,Carry,Unai Simón Mendibil,Spain,Spain,19.5,39.6,,3.409726,From Throw In,,,,,,,,,,,,False,15.9,39.9,3.612478373637688,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,42.0,3.0,Pass,Unai Simón Mendibil,Spain,True,100.5,False,False,False
89208,3930172,1,42,6,00:42:06.717,Pass,Unai Simón Mendibil,Spain,Spain,15.9,39.9,,0.90213,From Throw In,Rodrigo Hernández Cascante,10.824047,Ground Pass,,0.2808377,26.3,42.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,0,0,0,Carry,Unai Simón Mendibil,Spain,42.0,3.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,104.1,False,False,False
89209,3930172,1,42,7,00:42:07.619,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,26.3,42.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pass,Unai Simón Mendibil,Spain,42.0,6.0,Carry,Rodrigo Hernández Cascante,Spain,True,93.7,False,False,False
89210,3930172,1,42,7,00:42:07.619,Carry,Rodrigo Hernández Cascante,Spain,Spain,26.3,42.9,,0.244509,From Throw In,,,,,,,,,,,,False,26.3,44.1,1.2000000000000028,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,42.0,7.0,Pass,Rodrigo Hernández Cascante,Spain,True,93.7,False,False,False
89211,3930172,1,42,7,00:42:07.863,Pass,Rodrigo Hernández Cascante,Spain,Spain,26.3,44.1,,1.251724,From Throw In,Robin Aime Robert Le Normand,22.875751,Low Pass,,1.9894645,17.0,65.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,42.0,7.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,93.7,False,False,False
89212,3930172,1,42,9,00:42:09.115,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,17.0,65.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,42.0,7.0,Carry,Robin Aime Robert Le Normand,Spain,True,103.0,False,False,False
89213,3930172,1,42,9,00:42:09.115,Carry,Robin Aime Robert Le Normand,Spain,Spain,17.0,65.0,,1.922672,From Throw In,,,,,,,,,,,,False,23.9,68.9,7.925906888173746,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,42.0,9.0,Pass,Robin Aime Robert Le Normand,Spain,True,103.0,False,False,False
89214,3930172,1,42,11,00:42:11.038,Pass,Robin Aime Robert Le Normand,Spain,Spain,23.9,68.9,,1.217415,From Throw In,Daniel Carvajal Ramos,13.182564,Ground Pass,,0.6237768,34.6,76.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,42.0,9.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,96.1,False,False,False
89215,3930172,1,42,12,00:42:12.255,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,34.6,76.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Pass,Robin Aime Robert Le Normand,Spain,42.0,11.0,Carry,Daniel Carvajal Ramos,Spain,True,85.4,False,False,False
89216,3930172,1,42,12,00:42:12.255,Carry,Daniel Carvajal Ramos,Spain,Spain,34.6,76.6,,0.075309,From Throw In,,,,,,,,,,,,False,34.6,77.2,0.6000000000000085,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,42.0,12.0,Pass,Daniel Carvajal Ramos,Spain,True,85.4,False,False,False
