event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
75509,3940983,2,70,9,00:25:09.578,Carry,Antonio Rüdiger,Germany,Germany,30.4,51.4,,3.03319,Regular Play,,,,,,,,,,,,False,44.9,51.5,14.500344823486095,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,70.0,9.0,Pass,Antonio Rüdiger,Germany,True,89.6,False,False,False
75510,3940983,2,70,12,00:25:12.611,Pass,Antonio Rüdiger,Germany,Germany,44.9,51.5,,2.688013,Regular Play,Niclas Füllkrug,46.456,High Pass,,-0.2836219,89.5,38.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,Antonio Rüdiger,Germany,70.0,9.0,Ball Receipt*,Niclas Füllkrug,Germany,True,75.1,False,False,False
75511,3940983,2,70,15,00:25:15.299,Ball Receipt*,Niclas Füllkrug,Germany,Germany,89.5,38.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,0,2,2,1,0,8,2,2,0,Pass,Antonio Rüdiger,Germany,70.0,12.0,Duel,Joachim Andersen,Denmark,False,30.5,False,False,False
75512,3940983,2,70,15,00:25:15.299,Duel,Joachim Andersen,Denmark,Germany,29.5,41.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Niclas Füllkrug,Germany,70.0,15.0,Miscontrol,Niclas Füllkrug,Germany,False,90.5,False,False,False
75513,3940983,2,70,15,00:25:15.299,Miscontrol,Niclas Füllkrug,Germany,Germany,90.6,38.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,0,2,2,1,0,8,2,2,0,Duel,Joachim Andersen,Denmark,70.0,15.0,Ball Recovery,Kasper Schmeichel,Denmark,False,29.400000000000006,False,False,False
75514,3940983,2,70,17,00:25:17.774,Ball Recovery,Kasper Schmeichel,Denmark,Denmark,9.0,42.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,0,-2,0,3,0,2,2,0,0,Miscontrol,Niclas Füllkrug,Germany,70.0,15.0,Carry,Kasper Schmeichel,Denmark,True,111.0,False,False,False
75515,3940983,2,70,17,00:25:17.774,Carry,Kasper Schmeichel,Denmark,Denmark,9.0,42.6,,2.407787,Regular Play,,,,,,,,,,,,False,15.4,43.6,6.47765389628066,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,0,-2,0,3,0,2,2,0,0,Ball Recovery,Kasper Schmeichel,Denmark,70.0,17.0,Pass,Kasper Schmeichel,Denmark,True,111.0,False,False,False
75516,3940983,2,70,20,00:25:20.182,Pass,Kasper Schmeichel,Denmark,Denmark,15.4,43.6,,3.082813,Regular Play,Yussuf Yurary Poulsen,56.98254,High Pass,,0.26455897,70.4,58.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Kasper Schmeichel,Denmark,70.0,17.0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,True,104.6,False,False,False
75517,3940983,2,70,23,00:25:23.265,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,Denmark,70.4,58.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Kasper Schmeichel,Denmark,70.0,20.0,Pass,Yussuf Yurary Poulsen,Denmark,True,49.599999999999994,False,False,False
75518,3940983,2,70,23,00:25:23.265,Pass,Yussuf Yurary Poulsen,Denmark,Denmark,70.4,58.5,,1.252641,Regular Play,Pierre-Emile Højbjerg,13.345411,Low Pass,,3.0590737,57.1,59.6,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Yussuf Yurary Poulsen,Denmark,70.0,23.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,49.599999999999994,False,False,False
75519,3940983,2,70,24,00:25:24.517,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,57.1,59.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Yussuf Yurary Poulsen,Denmark,70.0,23.0,Carry,Pierre-Emile Højbjerg,Denmark,True,62.9,False,False,False
75520,3940983,2,70,24,00:25:24.517,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,57.1,59.6,,2.142188,Regular Play,,,,,,,,,,,,False,62.1,48.4,12.265398485169573,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,70.0,24.0,Pass,Pierre-Emile Højbjerg,Denmark,True,62.9,False,False,False
75521,3940983,2,70,26,00:25:26.659,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,62.1,48.4,,0.916516,Regular Play,Christian Dannemann Eriksen,17.756407,Ground Pass,,-1.1222609,69.8,32.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,70.0,24.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,57.9,False,False,False
75522,3940983,2,70,27,00:25:27.576,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,69.8,32.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,0,3,0,2,2,1,0,Pass,Pierre-Emile Højbjerg,Denmark,70.0,26.0,Carry,Christian Dannemann Eriksen,Denmark,True,50.2,False,False,False
75523,3940983,2,70,27,00:25:27.576,Carry,Christian Dannemann Eriksen,Denmark,Denmark,69.8,32.4,True,1.419909,Regular Play,,,,,,,,,,,,False,69.8,32.0,0.3999999999999986,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,0,3,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,70.0,27.0,Pressure,Leroy Sané,Germany,False,50.2,False,False,False
75524,3940983,2,70,28,00:25:28.514,Pressure,Leroy Sané,Germany,Denmark,55.4,52.8,,0.455752,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,0,2,2,1,0,8,2,0,0,Carry,Christian Dannemann Eriksen,Denmark,70.0,27.0,Pass,Christian Dannemann Eriksen,Denmark,False,64.6,False,False,False
75525,3940983,2,70,28,00:25:28.996,Pass,Christian Dannemann Eriksen,Denmark,Denmark,69.8,32.0,,1.840098,Regular Play,Joakim Mæhle,27.36421,Ground Pass,,-1.3045443,77.0,5.6,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,0,3,0,2,2,1,0,Pressure,Leroy Sané,Germany,70.0,28.0,Ball Receipt*,Joakim Mæhle,Denmark,True,50.2,False,False,True
75526,3940983,2,70,30,00:25:30.836,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,77.0,5.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,70.0,28.0,Carry,Joakim Mæhle,Denmark,True,43.0,False,False,False
75527,3940983,2,70,30,00:25:30.836,Carry,Joakim Mæhle,Denmark,Denmark,77.0,5.6,,1.559504,Regular Play,,,,,,,,,,,,False,71.7,8.8,6.191122676865641,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,70.0,30.0,Pass,Joakim Mæhle,Denmark,True,43.0,False,False,False
75528,3940983,2,70,32,00:25:32.395,Pass,Joakim Mæhle,Denmark,Denmark,71.7,8.8,,0.801545,Regular Play,Pierre-Emile Højbjerg,14.649232,Ground Pass,,1.8190862,68.1,23.0,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Joakim Mæhle,Denmark,70.0,30.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,48.3,False,False,False
75529,3940983,2,70,33,00:25:33.197,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,68.1,23.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Joakim Mæhle,Denmark,70.0,32.0,Carry,Pierre-Emile Højbjerg,Denmark,True,51.900000000000006,False,False,False
75530,3940983,2,70,33,00:25:33.197,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,68.1,23.0,True,0.936958,Regular Play,,,,,,,,,,,,False,67.6,22.7,0.5830951894845304,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,70.0,33.0,Pressure,Leroy Sané,Germany,False,51.900000000000006,False,False,False
75531,3940983,2,70,33,00:25:33.551,Pressure,Leroy Sané,Germany,Denmark,46.8,60.2,,0.71156,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,0,2,2,1,0,8,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,70.0,33.0,Pass,Pierre-Emile Højbjerg,Denmark,False,73.2,False,False,False
75532,3940983,2,70,34,00:25:34.134,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,67.6,22.7,True,0.862624,Regular Play,Christian Nørgaard,11.700427,Ground Pass,,1.8925469,63.9,33.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pressure,Leroy Sané,Germany,70.0,33.0,Ball Receipt*,Christian Nørgaard,Denmark,True,52.400000000000006,False,False,True
75533,3940983,2,70,34,00:25:34.996,Ball Receipt*,Christian Nørgaard,Denmark,Denmark,63.9,33.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,70.0,34.0,Carry,Christian Nørgaard,Denmark,True,56.1,False,False,False
75534,3940983,2,70,34,00:25:34.996,Carry,Christian Nørgaard,Denmark,Denmark,63.9,33.8,,0.754243,Regular Play,,,,,,,,,,,,False,63.9,33.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Christian Nørgaard,Denmark,70.0,34.0,Pass,Christian Nørgaard,Denmark,True,56.1,False,False,False
75535,3940983,2,70,35,00:25:35.751,Pass,Christian Nørgaard,Denmark,Denmark,63.9,33.8,,0.610435,Regular Play,Jannik Vestergaard,13.069813,Ground Pass,,1.7321714,61.8,46.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Christian Nørgaard,Denmark,70.0,34.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,56.1,False,False,False
75536,3940983,2,70,36,00:25:36.361,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,61.8,46.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Christian Nørgaard,Denmark,70.0,35.0,Carry,Jannik Vestergaard,Denmark,True,58.2,False,False,False
75537,3940983,2,70,36,00:25:36.361,Carry,Jannik Vestergaard,Denmark,Denmark,61.8,46.7,,3.170415,Regular Play,,,,,,,,,,,,False,68.7,51.3,8.292767933567177,,False,,"{'id': 4, 'name': 'Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,70.0,36.0,Pass,Jannik Vestergaard,Denmark,True,58.2,False,False,False
75538,3940983,2,70,39,00:25:39.532,Pass,Jannik Vestergaard,Denmark,Denmark,68.7,51.3,,0.638758,Regular Play,Christian Nørgaard,2.302173,Ground Pass,,-0.043450896,71.0,51.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,70.0,36.0,Ball Receipt*,Christian Nørgaard,Denmark,True,51.3,False,False,False
75539,3940983,2,70,40,00:25:40.170,Ball Receipt*,Christian Nørgaard,Denmark,Denmark,71.0,51.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,70.0,39.0,Carry,Christian Nørgaard,Denmark,True,49.0,False,False,False
75540,3940983,2,70,40,00:25:40.170,Carry,Christian Nørgaard,Denmark,Denmark,71.0,51.2,,3.100129,Regular Play,,,,,,,,,,,,False,78.1,50.5,7.134423592694782,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Ball Receipt*,Christian Nørgaard,Denmark,70.0,40.0,Pass,Christian Nørgaard,Denmark,True,49.0,False,False,False
75541,3940983,2,70,43,00:25:43.270,Pass,Christian Nørgaard,Denmark,Denmark,78.1,50.5,,0.956296,Regular Play,Christian Dannemann Eriksen,18.880943,Ground Pass,,-0.7741627,91.6,37.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Christian Nørgaard,Denmark,70.0,40.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,41.900000000000006,False,False,False
75542,3940983,2,70,44,00:25:44.227,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,91.6,37.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,0,3,0,2,2,1,0,Pass,Christian Nørgaard,Denmark,70.0,43.0,Pass,Christian Dannemann Eriksen,Denmark,True,28.400000000000006,False,False,False
75543,3940983,2,70,44,00:25:44.227,Pass,Christian Dannemann Eriksen,Denmark,Denmark,91.6,37.3,,2.056592,Regular Play,Rasmus Winther Højlund,21.600231,Low Pass,Incomplete,0.33492696,112.0,44.4,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,2,0,-2,0,3,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,70.0,44.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,28.400000000000006,False,False,False
75544,3940983,2,70,46,00:25:46.283,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,97.1,49.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,70.0,44.0,Goal Keeper,Manuel Neuer,Germany,False,22.900000000000006,False,True,False
75545,3940983,2,70,46,00:25:46.283,Goal Keeper,Manuel Neuer,Germany,Germany,8.1,35.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,70.0,46.0,Pass,Manuel Neuer,Germany,True,111.9,False,False,False
75546,3940983,2,70,57,00:25:57.883,Pass,Manuel Neuer,Germany,Germany,11.5,30.1,,2.0,From Keeper,David Raum,25.578312,Low Pass,,-1.0055664,25.2,8.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,0,2,2,1,0,8,2,0,0,Goal Keeper,Manuel Neuer,Germany,70.0,46.0,Pressure,Alexander Hartmann Bah,Denmark,False,108.5,False,False,False
75547,3940983,2,70,59,00:25:59.555,Pressure,Alexander Hartmann Bah,Denmark,Germany,81.0,75.4,,0.563616,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,0,3,0,2,2,0,0,Pass,Manuel Neuer,Germany,70.0,57.0,Ball Receipt*,David Raum,Germany,False,39.0,False,False,False
75548,3940983,2,70,59,00:25:59.883,Ball Receipt*,David Raum,Germany,Germany,25.2,8.5,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Pressure,Alexander Hartmann Bah,Denmark,70.0,59.0,Carry,David Raum,Germany,True,94.8,False,False,True
75549,3940983,2,70,59,00:25:59.883,Carry,David Raum,Germany,Germany,25.2,8.5,True,0.173301,From Keeper,,,,,,,,,,,,False,33.6,3.4,9.82700361249552,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,David Raum,Germany,70.0,59.0,Pass,David Raum,Germany,True,94.8,False,False,False
75550,3940983,2,71,0,00:26:00.056,Pass,David Raum,Germany,Germany,33.6,3.4,True,0.223323,From Keeper,,7.874643,Ground Pass,Unknown,0.70449406,39.6,8.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,David Raum,Germany,70.0,59.0,Foul Committed,Alexander Hartmann Bah,Denmark,False,86.4,False,False,False
75551,3940983,2,71,0,00:26:00.594,Foul Committed,Alexander Hartmann Bah,Denmark,Germany,84.8,77.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,0,-2,0,3,0,2,2,0,0,Pass,David Raum,Germany,71.0,0.0,Foul Won,David Raum,Germany,False,35.2,False,False,False
75552,3940983,2,71,0,00:26:00.594,Foul Won,David Raum,Germany,Germany,35.3,2.4,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Foul Committed,Alexander Hartmann Bah,Denmark,71.0,0.0,Pass,Toni Kroos,Germany,True,84.7,False,False,False
75553,3940983,2,71,22,00:26:22.232,Pass,Toni Kroos,Germany,Germany,35.5,2.4,,0.84582,From Free Kick,David Raum,12.806249,Ground Pass,,-0.031239834,48.3,2.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,2,2,1,0,8,2,0,0,Foul Won,David Raum,Germany,71.0,0.0,Ball Receipt*,David Raum,Germany,True,84.5,False,False,False
75554,3940983,2,71,23,00:26:23.078,Ball Receipt*,David Raum,Germany,Germany,48.3,2.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,71.0,22.0,Carry,David Raum,Germany,True,71.7,False,False,False
75555,3940983,2,71,23,00:26:23.078,Carry,David Raum,Germany,Germany,48.3,2.0,,0.117174,From Free Kick,,,,,,,,,,,,False,48.3,2.0,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,David Raum,Germany,71.0,23.0,Pass,David Raum,Germany,True,71.7,False,False,False
75556,3940983,2,71,23,00:26:23.195,Pass,David Raum,Germany,Germany,48.3,2.0,,0.529634,From Free Kick,Jamal Musiala,3.6124783,Low Pass,,0.7266424,51.0,4.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,David Raum,Germany,71.0,23.0,Ball Receipt*,Jamal Musiala,Germany,True,71.7,False,False,False
75557,3940983,2,71,23,00:26:23.725,Ball Receipt*,Jamal Musiala,Germany,Germany,51.0,4.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,0,2,2,1,0,8,2,2,1,Pass,David Raum,Germany,71.0,23.0,Carry,Jamal Musiala,Germany,True,69.0,False,False,False
75558,3940983,2,71,23,00:26:23.725,Carry,Jamal Musiala,Germany,Germany,51.0,4.4,True,0.946652,From Free Kick,,,,,,,,,,,,False,52.0,4.9,1.118033988749895,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,0,2,2,1,0,8,2,2,1,Ball Receipt*,Jamal Musiala,Germany,71.0,23.0,Pressure,Joachim Andersen,Denmark,False,69.0,False,False,False
75559,3940983,2,71,23,00:26:23.799,Pressure,Joachim Andersen,Denmark,Germany,64.0,75.3,,0.537311,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Carry,Jamal Musiala,Germany,71.0,23.0,Foul Committed,Joachim Andersen,Denmark,True,56.0,False,False,False
75560,3940983,2,71,24,00:26:24.671,Foul Committed,Joachim Andersen,Denmark,Germany,68.1,75.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,-2,0,3,0,2,2,0,0,Pressure,Joachim Andersen,Denmark,71.0,23.0,Foul Won,Jamal Musiala,Germany,False,51.900000000000006,False,False,True
75561,3940983,2,71,24,00:26:24.671,Foul Won,Jamal Musiala,Germany,Germany,52.0,4.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,0,2,2,1,0,8,2,2,1,Foul Committed,Joachim Andersen,Denmark,71.0,24.0,Pass,Toni Kroos,Germany,True,68.0,False,False,False
75562,3940983,2,71,35,00:26:35.562,Pass,Toni Kroos,Germany,Germany,54.7,9.5,,2.292699,From Free Kick,Joshua Kimmich,44.302822,High Pass,,1.5820825,54.2,53.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,0,2,2,1,0,8,2,0,0,Foul Won,Jamal Musiala,Germany,71.0,24.0,Ball Receipt*,Joshua Kimmich,Germany,True,65.3,False,False,False
75563,3940983,2,71,37,00:26:37.855,Ball Receipt*,Joshua Kimmich,Germany,Germany,54.2,53.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,71.0,35.0,Carry,Joshua Kimmich,Germany,True,65.8,False,False,False
75564,3940983,2,71,37,00:26:37.855,Carry,Joshua Kimmich,Germany,Germany,54.2,53.8,,2.042662,From Free Kick,,,,,,,,,,,,False,56.2,56.4,3.2802438933713463,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,71.0,37.0,Pass,Joshua Kimmich,Germany,True,65.8,False,False,False
75565,3940983,2,71,39,00:26:39.898,Pass,Joshua Kimmich,Germany,Germany,56.2,56.4,,1.852838,From Free Kick,Leroy Sané,27.489817,Ground Pass,,0.69008064,77.4,73.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,71.0,37.0,Ball Receipt*,Leroy Sané,Germany,True,63.8,False,False,False
75566,3940983,2,71,41,00:26:41.751,Ball Receipt*,Leroy Sané,Germany,Germany,77.4,73.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,0,2,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,71.0,39.0,Carry,Leroy Sané,Germany,True,42.599999999999994,False,False,False
75567,3940983,2,71,41,00:26:41.751,Carry,Leroy Sané,Germany,Germany,77.4,73.9,,2.55334,From Free Kick,,,,,,,,,,,,False,70.5,69.0,8.462860036654282,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Leroy Sané,Germany,71.0,41.0,Pass,Leroy Sané,Germany,True,42.599999999999994,False,False,False
75568,3940983,2,71,44,00:26:44.304,Pass,Leroy Sané,Germany,Germany,70.5,69.0,,1.2,From Free Kick,Joshua Kimmich,15.592627,Ground Pass,,2.8015885,55.8,74.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,0,2,2,1,0,8,2,0,0,Carry,Leroy Sané,Germany,71.0,41.0,Ball Receipt*,Joshua Kimmich,Germany,True,49.5,False,False,False
75569,3940983,2,71,45,00:26:45.504,Ball Receipt*,Joshua Kimmich,Germany,Germany,55.8,74.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Pass,Leroy Sané,Germany,71.0,44.0,Carry,Joshua Kimmich,Germany,True,64.2,False,False,False
75570,3940983,2,71,45,00:26:45.504,Carry,Joshua Kimmich,Germany,Germany,55.8,74.2,,1.998658,From Free Kick,,,,,,,,,,,,False,55.8,74.2,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,71.0,45.0,Pass,Joshua Kimmich,Germany,True,64.2,False,False,False
75571,3940983,2,71,47,00:26:47.503,Pass,Joshua Kimmich,Germany,Germany,55.8,74.2,,1.591411,From Free Kick,Antonio Rüdiger,16.51575,Ground Pass,,-2.5939043,41.7,65.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,71.0,45.0,Ball Receipt*,Antonio Rüdiger,Germany,True,64.2,False,False,False
75572,3940983,2,71,49,00:26:49.094,Ball Receipt*,Antonio Rüdiger,Germany,Germany,41.7,65.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,71.0,47.0,Carry,Antonio Rüdiger,Germany,True,78.3,False,False,False
75573,3940983,2,71,49,00:26:49.094,Carry,Antonio Rüdiger,Germany,Germany,41.7,65.6,,0.265559,From Free Kick,,,,,,,,,,,,False,41.4,65.6,0.30000000000000426,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,71.0,49.0,Pass,Antonio Rüdiger,Germany,True,78.3,False,False,False
75574,3940983,2,71,49,00:26:49.360,Pass,Antonio Rüdiger,Germany,Germany,41.4,65.6,,2.053786,From Free Kick,Manuel Neuer,26.451843,Ground Pass,,-2.3775816,22.3,47.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,0,2,2,1,0,8,2,0,0,Carry,Antonio Rüdiger,Germany,71.0,49.0,Ball Receipt*,Manuel Neuer,Germany,True,78.6,False,False,False
