event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
29369,3942227,2,90,38,00:45:38.001,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,41.9,26.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Granit Xhaka,Switzerland,90.0,37.0,Carry,Manuel Obafemi Akanji,Switzerland,True,78.1,False,False,False
29370,3942227,2,90,38,00:45:38.001,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,41.9,26.8,,0.681962,Regular Play,,,,,,,,,,,,False,40.6,25.8,1.6401219466856702,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,90.0,38.0,Pass,Manuel Obafemi Akanji,Switzerland,True,78.1,False,False,False
29371,3942227,2,90,38,00:45:38.683,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,40.6,25.8,,0.939848,Regular Play,Granit Xhaka,7.387828,Ground Pass,,-0.689539,46.3,21.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,90.0,38.0,Ball Receipt*,Granit Xhaka,Switzerland,True,79.4,False,False,False
29372,3942227,2,90,39,00:45:39.623,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,46.3,21.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,90.0,38.0,Carry,Granit Xhaka,Switzerland,True,73.7,False,False,False
29373,3942227,2,90,39,00:45:39.623,Carry,Granit Xhaka,Switzerland,Switzerland,46.3,21.1,,3.461357,Regular Play,,,,,,,,,,,,False,50.1,20.9,3.805259518088094,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,90.0,39.0,Pass,Granit Xhaka,Switzerland,True,73.7,False,False,False
29374,3942227,2,90,43,00:45:43.084,Pass,Granit Xhaka,Switzerland,Switzerland,50.1,20.9,,1.17033,Regular Play,Steven Zuber,15.160475,Ground Pass,,-0.14562838,65.1,18.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Carry,Granit Xhaka,Switzerland,90.0,39.0,Ball Receipt*,Steven Zuber,Switzerland,True,69.9,False,False,False
29375,3942227,2,90,44,00:45:44.254,Ball Receipt*,Steven Zuber,Switzerland,Switzerland,65.1,18.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,2,0,7,3,0,0,Pass,Granit Xhaka,Switzerland,90.0,43.0,Carry,Steven Zuber,Switzerland,True,54.900000000000006,False,False,False
29376,3942227,2,90,44,00:45:44.254,Carry,Steven Zuber,Switzerland,Switzerland,65.1,18.7,,0.068986,Regular Play,,,,,,,,,,,,False,65.1,18.7,0.0,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Steven Zuber,Switzerland,90.0,44.0,Pass,Steven Zuber,Switzerland,True,54.900000000000006,False,False,False
29377,3942227,2,90,44,00:45:44.323,Pass,Steven Zuber,Switzerland,Switzerland,65.1,18.7,,0.653955,Regular Play,Remo Freuler,4.7127485,Ground Pass,,1.8724154,63.7,23.2,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,2,0,7,3,0,0,Carry,Steven Zuber,Switzerland,90.0,44.0,Ball Receipt*,Remo Freuler,Switzerland,True,54.900000000000006,False,False,False
29378,3942227,2,90,44,00:45:44.977,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,63.7,23.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Pass,Steven Zuber,Switzerland,90.0,44.0,Carry,Remo Freuler,Switzerland,True,56.3,False,False,False
29379,3942227,2,90,44,00:45:44.977,Carry,Remo Freuler,Switzerland,Switzerland,63.7,23.2,,0.061488003,Regular Play,,,,,,,,,,,,False,63.7,23.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Ball Receipt*,Remo Freuler,Switzerland,90.0,44.0,Pass,Remo Freuler,Switzerland,True,56.3,False,False,False
29380,3942227,2,90,45,00:45:45.039,Pass,Remo Freuler,Switzerland,Switzerland,63.7,23.2,,1.178915,Regular Play,Michel Aebischer,17.912006,Ground Pass,,-1.458906,65.7,5.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Carry,Remo Freuler,Switzerland,90.0,44.0,Ball Receipt*,Michel Aebischer,Switzerland,True,56.3,False,False,False
29381,3942227,2,90,46,00:45:46.218,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,65.7,5.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Pass,Remo Freuler,Switzerland,90.0,45.0,Carry,Michel Aebischer,Switzerland,True,54.3,False,False,False
29382,3942227,2,90,46,00:45:46.218,Carry,Michel Aebischer,Switzerland,Switzerland,65.7,5.4,,0.730221,Regular Play,,,,,,,,,,,,False,70.4,3.8,4.964876634922566,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Ball Receipt*,Michel Aebischer,Switzerland,90.0,46.0,Pass,Michel Aebischer,Switzerland,True,54.3,False,False,False
29383,3942227,2,90,46,00:45:46.948,Pass,Michel Aebischer,Switzerland,Switzerland,70.4,3.8,,1.338335,Regular Play,Ricardo Iván Rodríguez Araya,15.740711,Ground Pass,,-0.13381098,86.0,1.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Carry,Michel Aebischer,Switzerland,90.0,46.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,49.599999999999994,False,False,False
29384,3942227,2,90,48,00:45:48.286,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,86.0,1.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Michel Aebischer,Switzerland,90.0,46.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,34.0,False,False,False
29385,3942227,2,90,48,00:45:48.286,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,86.0,1.7,,4.359977,Regular Play,,,,,,,,,,,,False,86.2,11.5,9.802040603874278,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,90.0,48.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,34.0,False,False,False
29386,3942227,2,90,52,00:45:52.646,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,86.2,11.5,,0.907988,Regular Play,Granit Xhaka,9.76166,Ground Pass,,2.479651,78.5,17.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,90.0,48.0,Ball Receipt*,Granit Xhaka,Switzerland,True,33.8,False,False,False
29387,3942227,2,90,53,00:45:53.554,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,78.5,17.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,90.0,52.0,Carry,Granit Xhaka,Switzerland,True,41.5,False,False,False
29388,3942227,2,90,53,00:45:53.554,Carry,Granit Xhaka,Switzerland,Switzerland,78.5,17.5,,3.586274,Regular Play,,,,,,,,,,,,False,78.1,17.1,0.565685424949241,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,90.0,53.0,Pass,Granit Xhaka,Switzerland,True,41.5,False,False,False
29389,3942227,2,90,57,00:45:57.140,Pass,Granit Xhaka,Switzerland,Switzerland,78.1,17.1,,0.747786,Regular Play,Ricardo Iván Rodríguez Araya,16.162302,Ground Pass,,0.1804069,94.0,20.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Carry,Granit Xhaka,Switzerland,90.0,53.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,41.900000000000006,False,False,False
29390,3942227,2,90,57,00:45:57.888,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,94.0,20.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Granit Xhaka,Switzerland,90.0,57.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,26.0,False,False,False
29391,3942227,2,90,57,00:45:57.888,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,94.0,20.0,True,0.840408,Regular Play,,,,,,,,,,,,False,93.4,19.2,0.9999999999999971,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,90.0,57.0,Pressure,Kyle Walker,England,False,26.0,False,False,False
29392,3942227,2,90,58,00:45:58.070,Pressure,Kyle Walker,England,Switzerland,23.5,60.0,,0.883894,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,4,2,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,90.0,57.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,False,96.5,False,False,False
29393,3942227,2,90,58,00:45:58.729,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,93.4,19.2,True,1.76356,Regular Play,Michel Aebischer,15.533191,Ground Pass,,-1.7782925,90.2,4.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pressure,Kyle Walker,England,90.0,58.0,Ball Receipt*,Michel Aebischer,Switzerland,True,26.599999999999994,False,False,True
29394,3942227,2,91,0,00:46:00.492,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,90.2,4.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,90.0,58.0,Carry,Michel Aebischer,Switzerland,True,29.799999999999997,False,False,False
29395,3942227,2,91,0,00:46:00.492,Carry,Michel Aebischer,Switzerland,Switzerland,90.2,4.0,,1.526942,Regular Play,,,,,,,,,,,,False,89.5,2.7,1.4764823060233412,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Ball Receipt*,Michel Aebischer,Switzerland,91.0,0.0,Pass,Michel Aebischer,Switzerland,True,29.799999999999997,False,False,False
29396,3942227,2,91,2,00:46:02.019,Pass,Michel Aebischer,Switzerland,Switzerland,89.5,2.7,,0.892056,Regular Play,Granit Xhaka,17.414074,Ground Pass,,2.2545056,78.5,16.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Carry,Michel Aebischer,Switzerland,91.0,0.0,Ball Receipt*,Granit Xhaka,Switzerland,True,30.5,False,False,False
29397,3942227,2,91,2,00:46:02.911,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,78.5,16.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Pass,Michel Aebischer,Switzerland,91.0,2.0,Carry,Granit Xhaka,Switzerland,True,41.5,False,False,False
29398,3942227,2,91,2,00:46:02.911,Carry,Granit Xhaka,Switzerland,Switzerland,78.5,16.2,,0.601118,Regular Play,,,,,,,,,,,,False,78.1,15.5,0.8062257748298571,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,91.0,2.0,Pass,Granit Xhaka,Switzerland,True,41.5,False,False,False
29399,3942227,2,91,3,00:46:03.512,Pass,Granit Xhaka,Switzerland,Switzerland,78.1,15.5,,1.290598,Regular Play,Manuel Obafemi Akanji,20.317972,Ground Pass,,1.7739834,74.0,35.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Carry,Granit Xhaka,Switzerland,91.0,2.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,41.900000000000006,False,False,False
29400,3942227,2,91,4,00:46:04.803,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,74.0,35.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Granit Xhaka,Switzerland,91.0,3.0,Carry,Manuel Obafemi Akanji,Switzerland,True,46.0,False,False,False
29401,3942227,2,91,4,00:46:04.803,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,74.0,35.4,,1.0997,Regular Play,,,,,,,,,,,,False,72.2,34.4,2.0591260281973973,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,91.0,4.0,Pass,Manuel Obafemi Akanji,Switzerland,True,46.0,False,False,False
29402,3942227,2,91,5,00:46:05.903,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,72.2,34.4,,1.673312,Regular Play,Fabian Lukas Schär,25.96151,Ground Pass,,1.2977877,79.2,59.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,91.0,4.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,47.8,False,False,False
29403,3942227,2,91,7,00:46:07.576,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,79.2,59.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,91.0,5.0,Carry,Fabian Lukas Schär,Switzerland,True,40.8,False,False,False
29404,3942227,2,91,7,00:46:07.576,Carry,Fabian Lukas Schär,Switzerland,Switzerland,79.2,59.4,,3.098138,Regular Play,,,,,,,,,,,,False,92.8,64.2,14.422205101855953,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,91.0,7.0,Pass,Fabian Lukas Schär,Switzerland,True,40.8,False,False,False
29405,3942227,2,91,10,00:46:10.674,Pass,Fabian Lukas Schär,Switzerland,Switzerland,92.8,64.2,,1.090006,Regular Play,Dan Ndoye,25.825956,Ground Pass,Incomplete,-0.8676299,109.5,44.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Fabian Lukas Schär,Switzerland,91.0,7.0,Ball Receipt*,Dan Ndoye,Switzerland,True,27.200000000000003,False,False,False
29406,3942227,2,91,11,00:46:11.764,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,110.0,37.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,2,0,7,3,1,0,Pass,Fabian Lukas Schär,Switzerland,91.0,10.0,Clearance,John Stones,England,False,10.0,False,True,False
29407,3942227,2,91,11,00:46:11.764,Clearance,John Stones,England,Switzerland,10.6,35.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,4,2,0,0,Ball Receipt*,Dan Ndoye,Switzerland,91.0,11.0,Pass,Fabian Lukas Schär,Switzerland,False,109.4,False,False,False
29408,3942227,2,91,18,00:46:18.799,Pass,Fabian Lukas Schär,Switzerland,Switzerland,70.4,80.0,,2.039562,From Throw In,Manuel Obafemi Akanji,22.1822,Low Pass,,-2.6839933,50.5,70.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Clearance,John Stones,England,91.0,11.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,49.599999999999994,False,False,False
29409,3942227,2,91,20,00:46:20.838,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,50.5,70.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Fabian Lukas Schär,Switzerland,91.0,18.0,Carry,Manuel Obafemi Akanji,Switzerland,True,69.5,False,False,False
29410,3942227,2,91,20,00:46:20.838,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,50.5,70.2,,5.062684,From Throw In,,,,,,,,,,,,False,56.3,68.5,6.044005294504628,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,91.0,20.0,Pass,Manuel Obafemi Akanji,Switzerland,True,69.5,False,False,False
29411,3942227,2,91,25,00:46:25.901,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,56.3,68.5,,1.748534,From Throw In,Fabian Lukas Schär,14.956269,Ground Pass,,0.41279328,70.0,74.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,91.0,20.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,63.7,False,False,False
29412,3942227,2,91,27,00:46:27.650,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,70.0,74.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,91.0,25.0,Carry,Fabian Lukas Schär,Switzerland,True,50.0,False,False,False
29413,3942227,2,91,27,00:46:27.650,Carry,Fabian Lukas Schär,Switzerland,Switzerland,70.0,74.5,,1.144205,From Throw In,,,,,,,,,,,,False,69.9,74.5,0.09999999999999432,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,91.0,27.0,Pass,Fabian Lukas Schär,Switzerland,True,50.0,False,False,False
29414,3942227,2,91,28,00:46:28.794,Pass,Fabian Lukas Schär,Switzerland,Switzerland,69.9,74.5,,0.736634,From Throw In,Remo Freuler,10.599056,Ground Pass,,-1.8089101,67.4,64.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Fabian Lukas Schär,Switzerland,91.0,27.0,Ball Receipt*,Remo Freuler,Switzerland,True,50.099999999999994,False,False,False
29415,3942227,2,91,29,00:46:29.531,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,67.4,64.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Pass,Fabian Lukas Schär,Switzerland,91.0,28.0,Carry,Remo Freuler,Switzerland,True,52.599999999999994,False,False,False
29416,3942227,2,91,29,00:46:29.531,Carry,Remo Freuler,Switzerland,Switzerland,67.4,64.2,,0.74025,From Throw In,,,,,,,,,,,,False,65.0,62.7,2.8301943396169857,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Ball Receipt*,Remo Freuler,Switzerland,91.0,29.0,Pass,Remo Freuler,Switzerland,True,52.599999999999994,False,False,False
29417,3942227,2,91,30,00:46:30.271,Pass,Remo Freuler,Switzerland,Switzerland,65.0,62.7,,1.765989,From Throw In,Manuel Obafemi Akanji,11.649893,Ground Pass,,-2.5393052,55.4,56.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,2,0,7,3,1,0,Carry,Remo Freuler,Switzerland,91.0,29.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,55.0,False,False,False
29418,3942227,2,91,32,00:46:32.037,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,55.4,56.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Remo Freuler,Switzerland,91.0,30.0,Carry,Manuel Obafemi Akanji,Switzerland,True,64.6,False,False,False
29419,3942227,2,91,32,00:46:32.037,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,55.4,56.1,,1.112159,From Throw In,,,,,,,,,,,,False,57.3,54.6,2.4207436873820396,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,91.0,32.0,Pass,Manuel Obafemi Akanji,Switzerland,True,64.6,False,False,False
29420,3942227,2,91,33,00:46:33.149,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,57.3,54.6,,1.836392,From Throw In,Granit Xhaka,18.0025,Ground Pass,,-1.5874615,57.0,36.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,91.0,32.0,Ball Receipt*,Granit Xhaka,Switzerland,True,62.7,False,False,False
29421,3942227,2,91,34,00:46:34.985,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,57.0,36.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,91.0,33.0,Carry,Granit Xhaka,Switzerland,True,63.0,False,False,False
29422,3942227,2,91,34,00:46:34.985,Carry,Granit Xhaka,Switzerland,Switzerland,57.0,36.6,,1.206302,From Throw In,,,,,,,,,,,,False,61.6,33.0,5.841232746604096,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,91.0,34.0,Pass,Granit Xhaka,Switzerland,True,63.0,False,False,False
29423,3942227,2,91,36,00:46:36.192,Pass,Granit Xhaka,Switzerland,Switzerland,61.6,33.0,,2.618191,From Throw In,Michel Aebischer,30.288776,Ground Pass,,-0.9946979,78.1,7.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,2,0,7,3,0,0,Carry,Granit Xhaka,Switzerland,91.0,34.0,Ball Receipt*,Michel Aebischer,Switzerland,True,58.4,False,False,False
29424,3942227,2,91,38,00:46:38.810,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,78.1,7.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Pass,Granit Xhaka,Switzerland,91.0,36.0,Carry,Michel Aebischer,Switzerland,True,41.900000000000006,False,False,False
29425,3942227,2,91,38,00:46:38.810,Carry,Michel Aebischer,Switzerland,Switzerland,78.1,7.6,,0.541312,From Throw In,,,,,,,,,,,,False,82.0,5.7,4.338202392696777,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Ball Receipt*,Michel Aebischer,Switzerland,91.0,38.0,Pass,Michel Aebischer,Switzerland,True,41.900000000000006,False,False,False
29426,3942227,2,91,39,00:46:39.351,Pass,Michel Aebischer,Switzerland,Switzerland,82.0,5.7,,1.038431,From Throw In,Ricardo Iván Rodríguez Araya,9.972963,Ground Pass,,-0.46813187,90.9,1.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Carry,Michel Aebischer,Switzerland,91.0,38.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,38.0,False,False,False
29427,3942227,2,91,40,00:46:40.390,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,90.9,1.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pass,Michel Aebischer,Switzerland,91.0,39.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,29.099999999999994,False,False,False
29428,3942227,2,91,40,00:46:40.390,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,90.9,1.2,True,6.073799,From Throw In,,,,,,,,,,,,False,88.2,3.7,3.679673898594822,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,91.0,40.0,Pressure,Phil Foden,England,False,29.099999999999994,False,False,False
29429,3942227,2,91,46,00:46:46.275,Pressure,Phil Foden,England,Switzerland,31.6,74.3,,0.452007,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,2,2,0,4,2,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,91.0,40.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,False,88.4,False,False,False
29430,3942227,2,91,46,00:46:46.463,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,88.2,3.7,True,1.109047,From Throw In,Michel Aebischer,10.604244,Ground Pass,,-0.27700433,98.4,0.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,2,0,7,3,0,0,Pressure,Phil Foden,England,91.0,46.0,Ball Receipt*,Michel Aebischer,Switzerland,True,31.799999999999997,False,False,True
29431,3942227,2,91,47,00:46:47.572,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,98.4,0.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,2,0,7,3,1,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,91.0,46.0,Carry,Michel Aebischer,Switzerland,True,21.599999999999994,False,True,False
