event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
117236,3938642,1,1,2,00:01:02.955,Carry,Patrik Schick,Czech Republic,Czech Republic,47.9,66.8,,0.156722,Regular Play,,,,,,,,,,,,False,47.6,64.9,1.9235384061671255,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Patrik Schick,Czech Republic,1.0,2.0,Pass,Patrik Schick,Czech Republic,True,72.1,False,False,False
117237,3938642,1,1,3,00:01:03.112,Pass,Patrik Schick,Czech Republic,Czech Republic,47.6,64.9,,0.698272,Regular Play,Lukáš Provod,6.264982,Low Pass,Incomplete,-2.070143,44.6,59.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Carry,Patrik Schick,Czech Republic,1.0,2.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,72.4,False,False,False
117238,3938642,1,1,3,00:01:03.810,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,41.7,61.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Pass,Patrik Schick,Czech Republic,1.0,3.0,Interception,Giorgi Kochorashvili,Georgia,False,78.3,False,False,False
117239,3938642,1,1,3,00:01:03.810,Interception,Giorgi Kochorashvili,Georgia,Czech Republic,75.5,20.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,1.0,3.0,Ball Recovery,Lukáš Provod,Czech Republic,False,44.5,False,False,False
117240,3938642,1,1,5,00:01:05.184,Ball Recovery,Lukáš Provod,Czech Republic,Czech Republic,45.9,58.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Interception,Giorgi Kochorashvili,Georgia,1.0,3.0,Carry,Lukáš Provod,Czech Republic,True,74.1,False,False,False
117241,3938642,1,1,5,00:01:05.184,Carry,Lukáš Provod,Czech Republic,Czech Republic,45.9,58.7,,4.892653,Regular Play,,,,,,,,,,,,False,42.7,55.2,4.742362280551748,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Ball Recovery,Lukáš Provod,Czech Republic,1.0,5.0,Pass,Lukáš Provod,Czech Republic,True,74.1,False,False,False
117242,3938642,1,1,10,00:01:10.076,Pass,Lukáš Provod,Czech Republic,Czech Republic,42.7,55.2,,1.470922,Regular Play,Robin Hranáč,19.485893,Ground Pass,,-2.620537,25.8,45.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Carry,Lukáš Provod,Czech Republic,1.0,5.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,77.3,False,False,False
117243,3938642,1,1,11,00:01:11.547,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,25.8,45.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Lukáš Provod,Czech Republic,1.0,10.0,Carry,Robin Hranáč,Czech Republic,True,94.2,False,False,False
117244,3938642,1,1,11,00:01:11.547,Carry,Robin Hranáč,Czech Republic,Czech Republic,25.8,45.5,,1.615055,Regular Play,,,,,,,,,,,,False,26.4,43.5,2.0880613017821097,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,1.0,11.0,Pass,Robin Hranáč,Czech Republic,True,94.2,False,False,False
117245,3938642,1,1,13,00:01:13.162,Pass,Robin Hranáč,Czech Republic,Czech Republic,26.4,43.5,,1.262228,Regular Play,Ladislav Krejčí,18.004444,Ground Pass,,-1.5930148,26.0,25.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Robin Hranáč,Czech Republic,1.0,11.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,93.6,False,False,False
117246,3938642,1,1,14,00:01:14.425,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,26.0,25.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Robin Hranáč,Czech Republic,1.0,13.0,Carry,Ladislav Krejčí,Czech Republic,True,94.0,False,False,False
117247,3938642,1,1,14,00:01:14.425,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,26.0,25.5,,3.791146,Regular Play,,,,,,,,,,,,False,40.6,28.6,14.925481566770301,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,1.0,14.0,Pass,Ladislav Krejčí,Czech Republic,True,94.0,False,False,False
117248,3938642,1,1,18,00:01:18.216,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,40.6,28.6,,1.552991,Regular Play,Tomáš Holeš,20.012247,Ground Pass,,1.5358106,41.3,48.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,1.0,14.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,79.4,False,False,False
117249,3938642,1,1,19,00:01:19.769,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,41.3,48.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,1.0,18.0,Carry,Tomáš Holeš,Czech Republic,True,78.7,False,False,False
117250,3938642,1,1,19,00:01:19.769,Carry,Tomáš Holeš,Czech Republic,Czech Republic,41.3,48.6,,0.777829,Regular Play,,,,,,,,,,,,False,42.0,50.6,2.11896201004171,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,1.0,19.0,Pass,Tomáš Holeš,Czech Republic,True,78.7,False,False,False
117251,3938642,1,1,20,00:01:20.547,Pass,Tomáš Holeš,Czech Republic,Czech Republic,42.0,50.6,,1.676766,Regular Play,Vladimír Coufal,18.754467,Ground Pass,,1.2338699,48.2,68.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,1.0,19.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,78.0,False,False,False
117252,3938642,1,1,22,00:01:22.223,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,48.2,68.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,1.0,20.0,Carry,Vladimír Coufal,Czech Republic,True,71.8,False,False,False
117253,3938642,1,1,22,00:01:22.223,Carry,Vladimír Coufal,Czech Republic,Czech Republic,48.2,68.3,,3.645131,Regular Play,,,,,,,,,,,,False,54.3,70.8,6.592419889539799,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,1.0,22.0,Pass,Vladimír Coufal,Czech Republic,True,71.8,False,False,False
117254,3938642,1,1,25,00:01:25.869,Pass,Vladimír Coufal,Czech Republic,Czech Republic,54.3,70.8,,1.382546,Regular Play,Tomáš Holeš,15.074814,Ground Pass,,-2.398423,43.2,60.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,1.0,22.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,65.7,False,False,False
117255,3938642,1,1,27,00:01:27.251,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,43.2,60.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,1.0,25.0,Carry,Tomáš Holeš,Czech Republic,True,76.8,False,False,False
117256,3938642,1,1,27,00:01:27.251,Carry,Tomáš Holeš,Czech Republic,Czech Republic,43.2,60.6,,1.967436,Regular Play,,,,,,,,,,,,False,43.9,48.1,12.519584657647393,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,1.0,27.0,Pass,Tomáš Holeš,Czech Republic,True,76.8,False,False,False
117257,3938642,1,1,29,00:01:29.218,Pass,Tomáš Holeš,Czech Republic,Czech Republic,43.9,48.1,,3.174156,Regular Play,David Jurásek,44.585197,Ground Pass,,-1.4085975,51.1,4.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,1.0,27.0,Ball Receipt*,David Jurásek,Czech Republic,True,76.1,False,False,False
117258,3938642,1,1,32,00:01:32.393,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,51.1,4.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,1.0,29.0,Carry,David Jurásek,Czech Republic,True,68.9,False,False,False
117259,3938642,1,1,32,00:01:32.393,Carry,David Jurásek,Czech Republic,Czech Republic,51.1,4.1,,0.189219,Regular Play,,,,,,,,,,,,False,50.4,4.7,0.9219544457292912,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,David Jurásek,Czech Republic,1.0,32.0,Pass,David Jurásek,Czech Republic,True,68.9,False,False,False
117260,3938642,1,1,32,00:01:32.582,Pass,David Jurásek,Czech Republic,Czech Republic,50.4,4.7,,1.250318,Regular Play,Ladislav Krejčí,5.9665737,Ground Pass,,2.4511461,45.8,8.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,David Jurásek,Czech Republic,1.0,32.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,69.6,False,False,False
117261,3938642,1,1,33,00:01:33.832,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,45.8,8.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,David Jurásek,Czech Republic,1.0,32.0,Carry,Ladislav Krejčí,Czech Republic,True,74.2,False,False,False
117262,3938642,1,1,33,00:01:33.832,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,45.8,8.5,,1.077773,Regular Play,,,,,,,,,,,,False,46.9,12.1,3.7643060449437424,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,1.0,33.0,Pass,Ladislav Krejčí,Czech Republic,True,74.2,False,False,False
117263,3938642,1,1,34,00:01:34.910,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,46.9,12.1,,1.365414,Regular Play,Tomáš Souček,26.975729,Ground Pass,,1.2384951,55.7,37.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,1.0,33.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,73.1,False,False,False
117264,3938642,1,1,36,00:01:36.275,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,55.7,37.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,1.0,34.0,Carry,Tomáš Souček,Czech Republic,True,64.3,False,False,False
117265,3938642,1,1,36,00:01:36.275,Carry,Tomáš Souček,Czech Republic,Czech Republic,55.7,37.6,,1.424853,Regular Play,,,,,,,,,,,,False,55.4,39.3,1.7262676501632035,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Souček,Czech Republic,1.0,36.0,Pass,Tomáš Souček,Czech Republic,True,64.3,False,False,False
117266,3938642,1,1,37,00:01:37.700,Pass,Tomáš Souček,Czech Republic,Czech Republic,55.4,39.3,,1.830075,Regular Play,Vladimír Coufal,30.004833,Ground Pass,,1.3112674,63.1,68.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Tomáš Souček,Czech Republic,1.0,36.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,64.6,False,False,False
117267,3938642,1,1,39,00:01:39.530,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,63.1,68.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,1.0,37.0,Carry,Vladimír Coufal,Czech Republic,True,56.9,False,False,False
117268,3938642,1,1,39,00:01:39.530,Carry,Vladimír Coufal,Czech Republic,Czech Republic,63.1,68.3,,0.937407,Regular Play,,,,,,,,,,,,False,62.9,68.2,0.22360679774997896,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,1.0,39.0,Pass,Vladimír Coufal,Czech Republic,True,56.9,False,False,False
117269,3938642,1,1,40,00:01:40.468,Pass,Vladimír Coufal,Czech Republic,Czech Republic,62.9,68.2,,0.657092,Regular Play,Lukáš Provod,11.395174,Ground Pass,,-0.8288491,70.6,59.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,1.0,39.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,57.1,False,False,False
117270,3938642,1,1,41,00:01:41.125,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,70.6,59.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Pass,Vladimír Coufal,Czech Republic,1.0,40.0,Pass,Lukáš Provod,Czech Republic,True,49.400000000000006,False,False,False
117271,3938642,1,1,41,00:01:41.125,Pass,Lukáš Provod,Czech Republic,Czech Republic,71.0,58.9,,1.014083,Regular Play,Vladimír Coufal,12.140017,Ground Pass,,2.2159448,63.7,68.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,2,1,0,Ball Receipt*,Lukáš Provod,Czech Republic,1.0,41.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,49.0,False,False,False
117272,3938642,1,1,42,00:01:42.139,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,63.7,68.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Lukáš Provod,Czech Republic,1.0,41.0,Carry,Vladimír Coufal,Czech Republic,True,56.3,False,False,False
117273,3938642,1,1,42,00:01:42.139,Carry,Vladimír Coufal,Czech Republic,Czech Republic,63.7,68.6,,2.76206,Regular Play,,,,,,,,,,,,False,68.2,75.9,8.575546629807349,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,1.0,42.0,Pass,Vladimír Coufal,Czech Republic,True,56.3,False,False,False
117274,3938642,1,1,44,00:01:44.901,Pass,Vladimír Coufal,Czech Republic,Czech Republic,68.2,75.9,,2.36105,Regular Play,Adam Hložek,37.930725,High Pass,Incomplete,-0.15084536,105.7,70.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,1.0,42.0,Pressure,Adam Hložek,Czech Republic,True,51.8,False,False,False
117275,3938642,1,1,47,00:01:47.230,Pressure,Adam Hložek,Czech Republic,Czech Republic,105.6,70.8,,1.034998,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,1.0,44.0,Ball Receipt*,Adam Hložek,Czech Republic,True,14.400000000000006,False,True,False
117276,3938642,1,1,47,00:01:47.262,Ball Receipt*,Adam Hložek,Czech Republic,Czech Republic,104.1,66.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Adam Hložek,Czech Republic,1.0,47.0,Ball Recovery,Lasha Dvali,Georgia,False,15.900000000000006,False,True,True
117277,3938642,1,1,47,00:01:47.262,Ball Recovery,Lasha Dvali,Georgia,Czech Republic,14.4,9.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Adam Hložek,Czech Republic,1.0,47.0,Carry,Lasha Dvali,Georgia,True,105.6,False,False,False
117278,3938642,1,1,47,00:01:47.262,Carry,Lasha Dvali,Georgia,Czech Republic,14.4,9.9,True,1.092956,Regular Play,,,,,,,,,,,,False,14.4,9.3,0.5999999999999996,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Recovery,Lasha Dvali,Georgia,1.0,47.0,Dispossessed,Lasha Dvali,Georgia,True,105.6,False,False,False
117279,3938642,1,1,48,00:01:48.355,Dispossessed,Lasha Dvali,Georgia,Czech Republic,14.4,9.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Lasha Dvali,Georgia,1.0,47.0,Duel,Adam Hložek,Czech Republic,False,105.6,False,False,False
117280,3938642,1,1,48,00:01:48.355,Duel,Adam Hložek,Czech Republic,Czech Republic,105.7,70.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Dispossessed,Lasha Dvali,Georgia,1.0,48.0,Clearance,Lasha Dvali,Georgia,False,14.299999999999997,False,True,False
117281,3938642,1,1,49,00:01:49.548,Clearance,Lasha Dvali,Georgia,Czech Republic,21.1,2.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Duel,Adam Hložek,Czech Republic,1.0,48.0,Pass,Vladimír Coufal,Czech Republic,False,98.9,False,False,False
117282,3938642,1,2,8,00:02:08.008,Pass,Vladimír Coufal,Czech Republic,Czech Republic,97.0,80.0,,3.336633,From Throw In,Adam Hložek,42.190166,High Pass,,-1.3896708,104.6,38.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Clearance,Lasha Dvali,Georgia,1.0,49.0,Ball Receipt*,Adam Hložek,Czech Republic,True,23.0,False,True,False
117283,3938642,1,2,11,00:02:11.344,Ball Receipt*,Adam Hložek,Czech Republic,Czech Republic,104.6,38.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,2.0,8.0,Carry,Adam Hložek,Czech Republic,True,15.400000000000006,False,True,False
117284,3938642,1,2,11,00:02:11.344,Carry,Adam Hložek,Czech Republic,Czech Republic,104.6,38.5,,0.585992,From Throw In,,,,,,,,,,,,False,110.7,30.3,10.220078277586728,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Adam Hložek,Czech Republic,2.0,11.0,Shot,Adam Hložek,Czech Republic,True,15.400000000000006,False,True,False
117285,3938642,1,2,11,00:02:11.930,Shot,Adam Hložek,Czech Republic,Czech Republic,110.7,30.3,,0.473064,From Throw In,,,,,,,,Saved,0.11786606,Left Foot,Half Volley,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Adam Hložek,Czech Republic,2.0,11.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,9.299999999999997,False,True,False
117286,3938642,1,2,12,00:02:12.403,Goal Keeper,Giorgi Mamardashvili,Georgia,Czech Republic,1.7,42.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Shot,Adam Hložek,Czech Republic,2.0,11.0,Ball Recovery,Ladislav Krejčí,Czech Republic,False,118.3,False,False,False
117287,3938642,1,2,13,00:02:13.496,Ball Recovery,Ladislav Krejčí,Czech Republic,Czech Republic,107.8,31.8,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,2.0,12.0,Shot,Ladislav Krejčí,Czech Republic,True,12.200000000000003,False,True,False
117288,3938642,1,2,13,00:02:13.745,Shot,Ladislav Krejčí,Czech Republic,Czech Republic,108.9,32.4,,0.411196,From Throw In,,,,,,,,Blocked,0.03927281,Right Foot,Overhead Kick,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Ladislav Krejčí,Czech Republic,2.0,13.0,Block,Solomon Kverkvelia,Georgia,False,11.099999999999994,False,True,False
117289,3938642,1,2,14,00:02:14.156,Block,Solomon Kverkvelia,Georgia,Czech Republic,7.1,44.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,3,0,0,Shot,Ladislav Krejčí,Czech Republic,2.0,13.0,Goal Keeper,Giorgi Mamardashvili,Georgia,True,112.9,False,False,False
117290,3938642,1,2,14,00:02:14.610,Goal Keeper,Giorgi Mamardashvili,Georgia,Czech Republic,1.1,42.8,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Block,Solomon Kverkvelia,Georgia,2.0,14.0,Ball Recovery,Patrik Schick,Czech Republic,False,118.9,False,False,False
117291,3938642,1,2,14,00:02:14.983,Ball Recovery,Patrik Schick,Czech Republic,Czech Republic,112.9,44.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,2.0,14.0,Shot,Patrik Schick,Czech Republic,True,7.099999999999994,False,True,False
117292,3938642,1,2,15,00:02:15.180,Shot,Patrik Schick,Czech Republic,Czech Republic,112.8,46.4,,0.540684,From Throw In,,,,,,,,Saved,0.1550353,Left Foot,Half Volley,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Patrik Schick,Czech Republic,2.0,14.0,Block,Lasha Dvali,Georgia,False,7.200000000000003,False,True,False
117293,3938642,1,2,15,00:02:15.348,Block,Lasha Dvali,Georgia,Czech Republic,5.0,37.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Shot,Patrik Schick,Czech Republic,2.0,15.0,Goal Keeper,Giorgi Mamardashvili,Georgia,True,115.0,False,False,False
117294,3938642,1,2,15,00:02:15.720,Goal Keeper,Giorgi Mamardashvili,Georgia,Czech Republic,1.3,38.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,3,0,0,Block,Lasha Dvali,Georgia,2.0,15.0,Clearance,Solomon Kverkvelia,Georgia,True,118.7,False,False,False
117295,3938642,1,2,18,00:02:18.358,Clearance,Solomon Kverkvelia,Georgia,Czech Republic,2.0,35.1,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,3,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,2.0,15.0,Ball Recovery,Heorhii Tsitaishvili,Georgia,True,118.0,False,False,False
117296,3938642,1,2,18,00:02:18.994,Ball Recovery,Heorhii Tsitaishvili,Georgia,Czech Republic,5.0,28.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Clearance,Solomon Kverkvelia,Georgia,2.0,18.0,Ball Recovery,Václav Černý,Czech Republic,False,115.0,False,False,False
117297,3938642,1,2,19,00:02:19.754,Ball Recovery,Václav Černý,Czech Republic,Czech Republic,117.3,65.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Heorhii Tsitaishvili,Georgia,2.0,18.0,Carry,Václav Černý,Czech Republic,True,2.700000000000003,False,True,False
117298,3938642,1,2,19,00:02:19.754,Carry,Václav Černý,Czech Republic,Czech Republic,117.3,65.0,,2.531352,From Throw In,,,,,,,,,,,,False,115.9,65.2,1.4142135623730872,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Václav Černý,Czech Republic,2.0,19.0,Pass,Václav Černý,Czech Republic,True,2.700000000000003,False,True,False
117299,3938642,1,2,22,00:02:22.285,Pass,Václav Černý,Czech Republic,Czech Republic,115.9,65.2,,0.705193,From Throw In,Vladimír Coufal,7.9881163,Ground Pass,,2.5431738,109.3,69.7,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Václav Černý,Czech Republic,2.0,19.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,4.099999999999994,False,True,False
