event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
46542,3941021,1,38,27,00:38:27.234,Pressure,Bogdan Racovițan,Romania,Netherlands,11.0,14.5,,2.683671,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Jerdy Schouten,Netherlands,38.0,24.0,Ball Receipt*,Memphis Depay,Netherlands,False,109.0,False,False,False
46543,3941021,1,38,27,00:38:27.240,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,110.4,67.5,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pressure,Bogdan Racovițan,Romania,38.0,27.0,Carry,Memphis Depay,Netherlands,True,9.599999999999994,False,True,True
46544,3941021,1,38,27,00:38:27.240,Carry,Memphis Depay,Netherlands,Netherlands,110.4,67.5,True,3.866051,From Throw In,,,,,,,,,,,,False,116.0,66.9,5.632051136131483,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Receipt*,Memphis Depay,Netherlands,38.0,27.0,Dribbled Past,Bogdan Racovițan,Romania,False,9.599999999999994,False,True,False
46545,3941021,1,38,31,00:38:31.106,Dribbled Past,Bogdan Racovițan,Romania,Netherlands,4.1,13.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Memphis Depay,Netherlands,38.0,27.0,Dribble,Memphis Depay,Netherlands,False,115.9,False,False,False
46546,3941021,1,38,31,00:38:31.106,Dribble,Memphis Depay,Netherlands,Netherlands,116.0,66.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Dribbled Past,Bogdan Racovițan,Romania,38.0,31.0,Carry,Memphis Depay,Netherlands,True,4.0,False,True,False
46547,3941021,1,38,31,00:38:31.106,Carry,Memphis Depay,Netherlands,Netherlands,116.0,66.9,True,1.778057,From Throw In,,,,,,,,,,,,False,116.4,56.6,10.307764064044155,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Dribble,Memphis Depay,Netherlands,38.0,31.0,Pass,Memphis Depay,Netherlands,True,4.0,False,True,False
46548,3941021,1,38,32,00:38:32.884,Pass,Memphis Depay,Netherlands,Netherlands,116.4,56.6,,0.478062,From Throw In,,13.168523,Ground Pass,Incomplete,-1.7309513,114.3,43.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Memphis Depay,Netherlands,38.0,31.0,Clearance,Radu Drăgușin,Romania,False,3.5999999999999943,False,True,False
46549,3941021,1,38,33,00:38:33.362,Clearance,Radu Drăgușin,Romania,Netherlands,5.8,36.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Memphis Depay,Netherlands,38.0,32.0,Ball Recovery,Tijjani Reijnders,Netherlands,False,114.2,False,False,False
46550,3941021,1,38,34,00:38:34.837,Ball Recovery,Tijjani Reijnders,Netherlands,Netherlands,100.0,38.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Clearance,Radu Drăgușin,Romania,38.0,33.0,Carry,Tijjani Reijnders,Netherlands,True,20.0,False,True,False
46551,3941021,1,38,34,00:38:34.837,Carry,Tijjani Reijnders,Netherlands,Netherlands,100.0,38.9,True,3.512925,From Throw In,,,,,,,,,,,,False,105.9,31.6,9.386160024205854,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Tijjani Reijnders,Netherlands,38.0,34.0,Pressure,Marius Mihai Marin,Romania,False,20.0,False,True,False
46552,3941021,1,38,36,00:38:36.843,Pressure,Marius Mihai Marin,Romania,Netherlands,15.4,45.7,,1.072601,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Tijjani Reijnders,Netherlands,38.0,34.0,Pass,Tijjani Reijnders,Netherlands,False,104.6,False,False,False
46553,3941021,1,38,38,00:38:38.350,Pass,Tijjani Reijnders,Netherlands,Netherlands,105.9,31.6,,0.818872,From Throw In,Xavi Simons,9.021087,Ground Pass,,-1.0227724,110.6,23.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Marius Mihai Marin,Romania,38.0,36.0,Ball Receipt*,Xavi Simons,Netherlands,True,14.099999999999994,False,True,False
46554,3941021,1,38,39,00:38:39.169,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,110.6,23.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Tijjani Reijnders,Netherlands,38.0,38.0,Carry,Xavi Simons,Netherlands,True,9.400000000000006,False,True,False
46555,3941021,1,38,39,00:38:39.169,Carry,Xavi Simons,Netherlands,Netherlands,110.6,23.9,,2.475846,From Throw In,,,,,,,,,,,,False,111.9,23.9,1.3000000000000114,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,38.0,39.0,Dribble,Xavi Simons,Netherlands,True,9.400000000000006,False,True,False
46556,3941021,1,38,41,00:38:41.644,Dribble,Xavi Simons,Netherlands,Netherlands,111.9,23.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Xavi Simons,Netherlands,38.0,39.0,Duel,Andrei Florin Ratiu,Romania,False,8.099999999999994,False,True,False
46557,3941021,1,38,41,00:38:41.644,Duel,Andrei Florin Ratiu,Romania,Netherlands,8.2,56.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Dribble,Xavi Simons,Netherlands,38.0,41.0,Ball Recovery,Xavi Simons,Netherlands,False,111.8,False,False,False
46558,3941021,1,38,41,00:38:41.897,Ball Recovery,Xavi Simons,Netherlands,Netherlands,114.1,23.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Duel,Andrei Florin Ratiu,Romania,38.0,41.0,Carry,Xavi Simons,Netherlands,True,5.900000000000006,False,True,False
46559,3941021,1,38,41,00:38:41.897,Carry,Xavi Simons,Netherlands,Netherlands,114.1,23.9,,1.091425,From Throw In,,,,,,,,,,,,False,116.8,23.9,2.700000000000003,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Xavi Simons,Netherlands,38.0,41.0,Pass,Xavi Simons,Netherlands,True,5.900000000000006,False,True,False
46560,3941021,1,38,42,00:38:42.988,Pass,Xavi Simons,Netherlands,Netherlands,116.8,23.9,,0.371765,From Throw In,,4.90408,High Pass,Incomplete,1.61159,116.6,28.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Xavi Simons,Netherlands,38.0,41.0,Clearance,Nicolae Claudiu Stanciu,Romania,False,3.200000000000003,False,True,False
46561,3941021,1,38,43,00:38:43.360,Clearance,Nicolae Claudiu Stanciu,Romania,Netherlands,3.5,51.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Pass,Xavi Simons,Netherlands,38.0,42.0,Pass,Xavi Simons,Netherlands,False,116.5,False,False,False
46562,3941021,1,39,20,00:39:20.316,Pass,Xavi Simons,Netherlands,Netherlands,120.0,0.1,,1.745092,From Corner,,41.268875,High Pass,Incomplete,1.7510833,112.6,40.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Clearance,Nicolae Claudiu Stanciu,Romania,38.0,43.0,Goal Keeper,Florin Constantin Niţă,Romania,False,0.0,False,True,False
46563,3941021,1,39,22,00:39:22.061,Goal Keeper,Florin Constantin Niţă,Romania,Netherlands,7.5,39.4,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Xavi Simons,Netherlands,39.0,20.0,Clearance,Ianis Hagi,Romania,True,112.5,False,False,False
46564,3941021,1,39,22,00:39:22.820,Clearance,Ianis Hagi,Romania,Netherlands,15.0,26.5,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Goal Keeper,Florin Constantin Niţă,Romania,39.0,22.0,Ball Recovery,Denzel Dumfries,Netherlands,False,105.0,False,False,False
46565,3941021,1,39,28,00:39:28.423,Ball Recovery,Denzel Dumfries,Netherlands,Netherlands,62.5,66.7,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Clearance,Ianis Hagi,Romania,39.0,22.0,Carry,Denzel Dumfries,Netherlands,True,57.5,False,False,False
46566,3941021,1,39,28,00:39:28.423,Carry,Denzel Dumfries,Netherlands,Netherlands,62.5,66.7,,0.995428,From Corner,,,,,,,,,,,,False,57.0,65.2,5.70087712549569,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Denzel Dumfries,Netherlands,39.0,28.0,Pass,Denzel Dumfries,Netherlands,True,57.5,False,False,False
46567,3941021,1,39,29,00:39:29.419,Pass,Denzel Dumfries,Netherlands,Netherlands,57.0,65.2,,3.037879,From Corner,Bart Verbruggen,38.233494,Ground Pass,,-2.456231,27.4,41.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Denzel Dumfries,Netherlands,39.0,28.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,63.0,False,False,False
46568,3941021,1,39,32,00:39:32.457,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,27.4,41.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Pass,Denzel Dumfries,Netherlands,39.0,29.0,Carry,Bart Verbruggen,Netherlands,True,92.6,False,False,False
46569,3941021,1,39,32,00:39:32.457,Carry,Bart Verbruggen,Netherlands,Netherlands,27.4,41.0,,2.2663,From Corner,,,,,,,,,,,,False,28.9,38.9,2.580697580112789,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,39.0,32.0,Pass,Bart Verbruggen,Netherlands,True,92.6,False,False,False
46570,3941021,1,39,34,00:39:34.723,Pass,Bart Verbruggen,Netherlands,Netherlands,28.9,38.9,,3.440791,From Corner,Xavi Simons,61.251366,High Pass,,-0.62423503,78.6,3.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Carry,Bart Verbruggen,Netherlands,39.0,32.0,Ball Receipt*,Xavi Simons,Netherlands,True,91.1,False,False,False
46571,3941021,1,39,38,00:39:38.164,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,78.6,3.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Bart Verbruggen,Netherlands,39.0,34.0,Duel,Andrei Florin Ratiu,Romania,False,41.400000000000006,False,False,False
46572,3941021,1,39,38,00:39:38.164,Duel,Andrei Florin Ratiu,Romania,Netherlands,41.5,77.0,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Xavi Simons,Netherlands,39.0,38.0,Pass,Xavi Simons,Netherlands,False,78.5,False,False,False
46573,3941021,1,39,38,00:39:38.164,Pass,Xavi Simons,Netherlands,Netherlands,78.6,3.1,True,1.679567,From Corner,Nathan Aké,8.772685,Low Pass,,0.7531513,85.0,9.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Duel,Andrei Florin Ratiu,Romania,39.0,38.0,Ball Receipt*,Nathan Aké,Netherlands,True,41.400000000000006,False,False,False
46574,3941021,1,39,39,00:39:39.843,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,85.0,9.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Xavi Simons,Netherlands,39.0,38.0,Carry,Nathan Aké,Netherlands,True,35.0,False,False,False
46575,3941021,1,39,39,00:39:39.843,Carry,Nathan Aké,Netherlands,Netherlands,85.0,9.1,,2.849625,From Corner,,,,,,,,,,,,False,84.8,4.2,4.904079934095691,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Nathan Aké,Netherlands,39.0,39.0,Pass,Nathan Aké,Netherlands,True,35.0,False,False,False
46576,3941021,1,39,42,00:39:42.693,Pass,Nathan Aké,Netherlands,Netherlands,84.8,4.2,,1.7613,From Corner,Xavi Simons,11.031773,Ground Pass,,0.15471686,95.7,5.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Nathan Aké,Netherlands,39.0,39.0,Pressure,Andrei Florin Ratiu,Romania,False,35.2,False,False,False
46577,3941021,1,39,44,00:39:44.177,Pressure,Andrei Florin Ratiu,Romania,Netherlands,24.4,74.2,,0.502492,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Nathan Aké,Netherlands,39.0,42.0,Ball Receipt*,Xavi Simons,Netherlands,False,95.6,False,False,False
46578,3941021,1,39,44,00:39:44.454,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,95.7,5.9,True,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Andrei Florin Ratiu,Romania,39.0,44.0,Carry,Xavi Simons,Netherlands,True,24.299999999999997,False,True,True
46579,3941021,1,39,44,00:39:44.454,Carry,Xavi Simons,Netherlands,Netherlands,95.7,5.9,True,4.738034,From Corner,,,,,,,,,,,,False,85.4,4.2,10.43934863868431,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,39.0,44.0,Pressure,Andrei Florin Ratiu,Romania,False,24.299999999999997,False,True,False
46580,3941021,1,39,47,00:39:47.506,Pressure,Andrei Florin Ratiu,Romania,Netherlands,25.1,74.0,,1.574934,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Xavi Simons,Netherlands,39.0,44.0,Pass,Xavi Simons,Netherlands,False,94.9,False,False,False
46581,3941021,1,39,49,00:39:49.192,Pass,Xavi Simons,Netherlands,Netherlands,85.4,4.2,,0.963602,From Corner,Nathan Aké,8.598837,Ground Pass,,-2.9898274,76.9,2.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Andrei Florin Ratiu,Romania,39.0,47.0,Ball Receipt*,Nathan Aké,Netherlands,True,34.599999999999994,False,False,False
46582,3941021,1,39,50,00:39:50.156,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,76.9,2.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Xavi Simons,Netherlands,39.0,49.0,Carry,Nathan Aké,Netherlands,True,43.099999999999994,False,False,False
46583,3941021,1,39,50,00:39:50.156,Carry,Nathan Aké,Netherlands,Netherlands,76.9,2.9,,0.752967,From Corner,,,,,,,,,,,,False,76.4,3.4,0.7071067811865476,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Nathan Aké,Netherlands,39.0,50.0,Pass,Nathan Aké,Netherlands,True,43.099999999999994,False,False,False
46584,3941021,1,39,50,00:39:50.909,Pass,Nathan Aké,Netherlands,Netherlands,76.4,3.4,,1.119045,From Corner,Virgil van Dijk,16.73559,Ground Pass,,2.8879185,60.2,7.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Nathan Aké,Netherlands,39.0,50.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,43.599999999999994,False,False,False
46585,3941021,1,39,52,00:39:52.028,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,60.2,7.6,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Nathan Aké,Netherlands,39.0,50.0,Carry,Virgil van Dijk,Netherlands,True,59.8,False,False,False
46586,3941021,1,39,52,00:39:52.028,Carry,Virgil van Dijk,Netherlands,Netherlands,60.2,7.6,,1.787748,From Corner,,,,,,,,,,,,False,57.8,11.9,4.9244289008980555,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,39.0,52.0,Pass,Virgil van Dijk,Netherlands,True,59.8,False,False,False
46587,3941021,1,39,53,00:39:53.816,Pass,Virgil van Dijk,Netherlands,Netherlands,57.8,11.9,,0.874295,From Corner,Tijjani Reijnders,10.866922,Ground Pass,,0.26060238,68.3,14.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Virgil van Dijk,Netherlands,39.0,52.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,62.2,False,False,False
46588,3941021,1,39,54,00:39:54.690,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,68.3,14.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,39.0,53.0,Carry,Tijjani Reijnders,Netherlands,True,51.7,False,False,False
46589,3941021,1,39,54,00:39:54.690,Carry,Tijjani Reijnders,Netherlands,Netherlands,68.3,14.7,,1.702478,From Corner,,,,,,,,,,,,False,69.6,25.0,10.381714694596457,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,39.0,54.0,Pass,Tijjani Reijnders,Netherlands,True,51.7,False,False,False
46590,3941021,1,39,56,00:39:56.392,Pass,Tijjani Reijnders,Netherlands,Netherlands,69.6,25.0,,2.321457,From Corner,Denzel Dumfries,52.97405,High Pass,,0.9801759,99.1,69.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Tijjani Reijnders,Netherlands,39.0,54.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,50.400000000000006,False,False,False
46591,3941021,1,39,58,00:39:58.714,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,99.1,69.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Tijjani Reijnders,Netherlands,39.0,56.0,Carry,Denzel Dumfries,Netherlands,True,20.900000000000006,False,True,False
46592,3941021,1,39,58,00:39:58.714,Carry,Denzel Dumfries,Netherlands,Netherlands,99.1,69.0,,4.230329,From Corner,,,,,,,,,,,,False,103.4,69.0,4.300000000000011,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,39.0,58.0,Pass,Denzel Dumfries,Netherlands,True,20.900000000000006,False,True,False
46593,3941021,1,40,2,00:40:02.944,Pass,Denzel Dumfries,Netherlands,Netherlands,103.4,69.0,,1.803961,From Corner,Steven Bergwijn,11.871394,Ground Pass,,-3.0318656,91.6,67.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Denzel Dumfries,Netherlands,39.0,58.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,16.599999999999994,False,True,False
46594,3941021,1,40,4,00:40:04.748,Ball Receipt*,Steven Bergwijn,Netherlands,Netherlands,91.6,67.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Pass,Denzel Dumfries,Netherlands,40.0,2.0,Carry,Steven Bergwijn,Netherlands,True,28.400000000000006,False,False,False
46595,3941021,1,40,4,00:40:04.748,Carry,Steven Bergwijn,Netherlands,Netherlands,91.6,67.7,,1.803069,From Corner,,,,,,,,,,,,False,85.2,67.5,6.4031242374328405,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Steven Bergwijn,Netherlands,40.0,4.0,Pass,Steven Bergwijn,Netherlands,True,28.400000000000006,False,False,False
46596,3941021,1,40,6,00:40:06.551,Pass,Steven Bergwijn,Netherlands,Netherlands,85.2,67.5,,1.368233,From Corner,Stefan de Vrij,14.812158,Ground Pass,,-3.1010742,70.4,66.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Carry,Steven Bergwijn,Netherlands,40.0,4.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,34.8,False,False,False
46597,3941021,1,40,7,00:40:07.920,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,70.4,66.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Steven Bergwijn,Netherlands,40.0,6.0,Carry,Stefan de Vrij,Netherlands,True,49.599999999999994,False,False,False
46598,3941021,1,40,7,00:40:07.920,Carry,Stefan de Vrij,Netherlands,Netherlands,70.4,66.9,,1.423201,From Corner,,,,,,,,,,,,False,69.8,61.1,5.830951894845306,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,40.0,7.0,Pass,Stefan de Vrij,Netherlands,True,49.599999999999994,False,False,False
46599,3941021,1,40,9,00:40:09.343,Pass,Stefan de Vrij,Netherlands,Netherlands,69.8,61.1,,0.855218,From Corner,Steven Bergwijn,9.4667845,Ground Pass,,-1.0267537,74.7,53.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Stefan de Vrij,Netherlands,40.0,7.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,50.2,False,False,False
46600,3941021,1,40,10,00:40:10.198,Ball Receipt*,Steven Bergwijn,Netherlands,Netherlands,74.7,53.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Pass,Stefan de Vrij,Netherlands,40.0,9.0,Carry,Steven Bergwijn,Netherlands,True,45.3,False,False,False
46601,3941021,1,40,10,00:40:10.198,Carry,Steven Bergwijn,Netherlands,Netherlands,74.7,53.0,,0.366949,From Corner,,,,,,,,,,,,False,75.1,54.3,1.3601470508735392,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Steven Bergwijn,Netherlands,40.0,10.0,Pass,Steven Bergwijn,Netherlands,True,45.3,False,False,False
46602,3941021,1,40,10,00:40:10.565,Pass,Steven Bergwijn,Netherlands,Netherlands,75.1,54.3,,0.83861,From Corner,Stefan de Vrij,10.324728,Ground Pass,,2.3698924,67.7,61.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Carry,Steven Bergwijn,Netherlands,40.0,10.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,44.900000000000006,False,False,False
46603,3941021,1,40,11,00:40:11.404,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,67.7,61.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Steven Bergwijn,Netherlands,40.0,10.0,Pass,Stefan de Vrij,Netherlands,True,52.3,False,False,False
46604,3941021,1,40,11,00:40:11.404,Pass,Stefan de Vrij,Netherlands,Netherlands,67.7,61.5,,1.11349,From Corner,Jerdy Schouten,15.373354,Ground Pass,,-0.29706421,82.4,57.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,40.0,11.0,Pressure,Marius Mihai Marin,Romania,False,52.3,False,False,False
46605,3941021,1,40,12,00:40:12.493,Pressure,Marius Mihai Marin,Romania,Netherlands,37.7,23.1,,0.192703,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Stefan de Vrij,Netherlands,40.0,11.0,Ball Receipt*,Jerdy Schouten,Netherlands,False,82.3,False,False,False
46606,3941021,1,40,12,00:40:12.517,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,82.4,57.0,True,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Marius Mihai Marin,Romania,40.0,12.0,Pass,Jerdy Schouten,Netherlands,True,37.599999999999994,False,False,True
46607,3941021,1,40,12,00:40:12.517,Pass,Jerdy Schouten,Netherlands,Netherlands,82.4,57.0,True,0.858361,From Corner,Steven Bergwijn,7.8447433,Ground Pass,,1.7631919,80.9,64.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,40.0,12.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,37.599999999999994,False,False,False
