event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
5194,3943043,2,45,1,00:00:01.126,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,46.9,41.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Pass,Álvaro Borja Morata Martín,Spain,45.0,0.0,Carry,Martín Zubimendi Ibáñez,Spain,True,73.1,False,False,False
5195,3943043,2,45,1,00:00:01.126,Carry,Martín Zubimendi Ibáñez,Spain,Spain,46.9,41.0,,1.199306,From Kick Off,,,,,,,,,,,,False,46.5,48.6,7.61051903617618,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,45.0,1.0,Pass,Martín Zubimendi Ibáñez,Spain,True,73.1,False,False,False
5196,3943043,2,45,2,00:00:02.326,Pass,Martín Zubimendi Ibáñez,Spain,Spain,46.5,48.6,,1.492812,From Kick Off,Daniel Carvajal Ramos,21.900229,Ground Pass,,1.5753626,46.4,70.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Carry,Martín Zubimendi Ibáñez,Spain,45.0,1.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,73.5,False,False,False
5197,3943043,2,45,3,00:00:03.818,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,46.4,70.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,6,0,0,13,3,1,0,Pass,Martín Zubimendi Ibáñez,Spain,45.0,2.0,Carry,Daniel Carvajal Ramos,Spain,True,73.6,False,False,False
5198,3943043,2,45,3,00:00:03.818,Carry,Daniel Carvajal Ramos,Spain,Spain,46.4,70.5,,1.007967,From Kick Off,,,,,,,,,,,,False,46.1,70.3,0.3605551275463981,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,6,0,0,13,3,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,45.0,3.0,Pass,Daniel Carvajal Ramos,Spain,True,73.6,False,False,False
5199,3943043,2,45,4,00:00:04.826,Pass,Daniel Carvajal Ramos,Spain,Spain,46.1,70.3,,1.788752,From Kick Off,Robin Aime Robert Le Normand,22.027256,Ground Pass,,-2.5762563,27.5,58.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,6,0,0,13,3,1,0,Carry,Daniel Carvajal Ramos,Spain,45.0,3.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,73.9,False,False,False
5200,3943043,2,45,6,00:00:06.615,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,27.5,58.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Daniel Carvajal Ramos,Spain,45.0,4.0,Carry,Robin Aime Robert Le Normand,Spain,True,92.5,False,False,False
5201,3943043,2,45,6,00:00:06.615,Carry,Robin Aime Robert Le Normand,Spain,Spain,27.5,58.5,,2.080764,From Kick Off,,,,,,,,,,,,False,28.4,52.0,6.562011886609167,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,45.0,6.0,Pass,Robin Aime Robert Le Normand,Spain,True,92.5,False,False,False
5202,3943043,2,45,8,00:00:08.696,Pass,Robin Aime Robert Le Normand,Spain,Spain,28.4,52.0,,1.736529,From Kick Off,Aymeric Laporte,30.259214,Ground Pass,,-1.4681681,31.5,21.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Robin Aime Robert Le Normand,Spain,45.0,6.0,Ball Receipt*,Aymeric Laporte,Spain,True,91.6,False,False,False
5203,3943043,2,45,10,00:00:10.432,Ball Receipt*,Aymeric Laporte,Spain,Spain,31.5,21.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Robin Aime Robert Le Normand,Spain,45.0,8.0,Carry,Aymeric Laporte,Spain,True,88.5,False,False,False
5204,3943043,2,45,10,00:00:10.432,Carry,Aymeric Laporte,Spain,Spain,31.5,21.9,,2.672812,From Kick Off,,,,,,,,,,,,False,35.3,20.5,4.049691346263314,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Aymeric Laporte,Spain,45.0,10.0,Pass,Aymeric Laporte,Spain,True,88.5,False,False,False
5205,3943043,2,45,13,00:00:13.105,Pass,Aymeric Laporte,Spain,Spain,35.3,20.5,,1.538181,From Kick Off,Robin Aime Robert Le Normand,31.700157,Ground Pass,,1.5676417,35.4,52.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Aymeric Laporte,Spain,45.0,10.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,84.7,False,False,False
5206,3943043,2,45,14,00:00:14.643,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,35.4,52.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Aymeric Laporte,Spain,45.0,13.0,Carry,Robin Aime Robert Le Normand,Spain,True,84.6,False,False,False
5207,3943043,2,45,14,00:00:14.643,Carry,Robin Aime Robert Le Normand,Spain,Spain,35.4,52.2,,2.053846,From Kick Off,,,,,,,,,,,,False,27.6,52.2,7.799999999999997,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,45.0,14.0,Pass,Robin Aime Robert Le Normand,Spain,True,84.6,False,False,False
5208,3943043,2,45,16,00:00:16.697,Pass,Robin Aime Robert Le Normand,Spain,Spain,27.6,52.2,,2.343369,From Kick Off,Unai Simón Mendibil,24.97779,Ground Pass,,-2.3930051,9.3,35.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Robin Aime Robert Le Normand,Spain,45.0,14.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,92.4,False,False,False
5209,3943043,2,45,19,00:00:19.041,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,9.3,35.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,6,0,0,13,3,0,0,Pass,Robin Aime Robert Le Normand,Spain,45.0,16.0,Carry,Unai Simón Mendibil,Spain,True,110.7,False,False,False
5210,3943043,2,45,19,00:00:19.041,Carry,Unai Simón Mendibil,Spain,Spain,9.3,35.2,,3.138639,From Kick Off,,,,,,,,,,,,False,10.7,33.8,1.979898987322336,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,45.0,19.0,Pass,Unai Simón Mendibil,Spain,True,110.7,False,False,False
5211,3943043,2,45,22,00:00:22.179,Pass,Unai Simón Mendibil,Spain,Spain,10.7,33.8,,2.691785,From Kick Off,Álvaro Borja Morata Martín,46.989574,High Pass,Incomplete,-0.1948914,56.8,24.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,6,0,0,13,3,0,0,Carry,Unai Simón Mendibil,Spain,45.0,19.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,109.3,False,False,False
5212,3943043,2,45,24,00:00:24.871,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,55.7,25.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,6,0,0,13,3,1,0,Pass,Unai Simón Mendibil,Spain,45.0,22.0,Pass,Marc Guehi,England,False,64.3,False,False,False
5213,3943043,2,45,24,00:00:24.871,Pass,Marc Guehi,England,Spain,63.3,55.4,True,0.965521,From Kick Off,Kobbie Mainoo,6.3411355,High Pass,Incomplete,-0.90837,67.2,50.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,3,0,7,4,0,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,45.0,24.0,Duel,Álvaro Borja Morata Martín,Spain,False,56.7,False,False,False
5214,3943043,2,45,24,00:00:24.871,Duel,Álvaro Borja Morata Martín,Spain,Spain,56.8,24.7,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,6,0,0,13,3,1,0,Pass,Marc Guehi,England,45.0,24.0,Ball Receipt*,Kobbie Mainoo,England,False,63.2,False,False,False
5215,3943043,2,45,25,00:00:25.837,Ball Receipt*,Kobbie Mainoo,England,Spain,68.4,45.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,3,0,7,4,0,0,Duel,Álvaro Borja Morata Martín,Spain,45.0,24.0,Ball Recovery,Daniel Olmo Carvajal,Spain,False,51.599999999999994,False,False,False
5216,3943043,2,45,25,00:00:25.837,Ball Recovery,Daniel Olmo Carvajal,Spain,Spain,52.9,29.7,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,6,0,0,13,3,3,0,Ball Receipt*,Kobbie Mainoo,England,45.0,25.0,Carry,Daniel Olmo Carvajal,Spain,True,67.1,False,False,False
5217,3943043,2,45,25,00:00:25.837,Carry,Daniel Olmo Carvajal,Spain,Spain,52.9,29.7,,1.377888,From Kick Off,,,,,,,,,,,,False,53.1,23.1,6.603029607687669,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,6,0,0,13,3,3,0,Ball Recovery,Daniel Olmo Carvajal,Spain,45.0,25.0,Pass,Daniel Olmo Carvajal,Spain,True,67.1,False,False,False
5218,3943043,2,45,27,00:00:27.214,Pass,Daniel Olmo Carvajal,Spain,Spain,53.1,23.1,,0.799961,From Kick Off,Marc Cucurella Saseta,12.120231,Ground Pass,,-2.0233743,47.8,12.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,6,0,0,13,3,3,0,Carry,Daniel Olmo Carvajal,Spain,45.0,25.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,66.9,False,False,False
5219,3943043,2,45,28,00:00:28.014,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,47.8,12.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Daniel Olmo Carvajal,Spain,45.0,27.0,Carry,Marc Cucurella Saseta,Spain,True,72.2,False,False,False
5220,3943043,2,45,28,00:00:28.014,Carry,Marc Cucurella Saseta,Spain,Spain,47.8,12.2,,0.062378,From Kick Off,,,,,,,,,,,,False,46.4,8.1,4.332435804486893,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,45.0,28.0,Pass,Marc Cucurella Saseta,Spain,True,72.2,False,False,False
5221,3943043,2,45,28,00:00:28.077,Pass,Marc Cucurella Saseta,Spain,Spain,46.4,8.1,,1.188636,From Kick Off,Nicholas Williams Arthuer,15.316005,Ground Pass,,-0.2845776,61.1,3.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Marc Cucurella Saseta,Spain,45.0,28.0,Pressure,Bukayo Saka,England,False,73.6,False,False,False
5222,3943043,2,45,28,00:00:28.121,Pressure,Bukayo Saka,England,Spain,70.1,73.8,,0.517517,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,3,0,7,4,2,0,Pass,Marc Cucurella Saseta,Spain,45.0,28.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,False,49.900000000000006,False,False,False
5223,3943043,2,45,29,00:00:29.265,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,61.1,3.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Pressure,Bukayo Saka,England,45.0,28.0,Carry,Nicholas Williams Arthuer,Spain,True,58.9,False,False,True
5224,3943043,2,45,29,00:00:29.265,Carry,Nicholas Williams Arthuer,Spain,Spain,61.1,3.8,True,2.690621,From Kick Off,,,,,,,,,,,,False,55.6,1.1,6.126989472816156,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,45.0,29.0,Pressure,Kyle Walker,England,False,58.9,False,False,False
5225,3943043,2,45,29,00:00:29.466,Pressure,Kyle Walker,England,Spain,60.4,76.5,,1.073431,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,3,0,7,4,0,0,Carry,Nicholas Williams Arthuer,Spain,45.0,29.0,Pressure,Bukayo Saka,England,True,59.6,False,False,False
5226,3943043,2,45,31,00:00:31.630,Pressure,Bukayo Saka,England,Spain,66.2,77.1,,0.382261,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,3,0,7,4,2,0,Pressure,Kyle Walker,England,45.0,29.0,Pass,Nicholas Williams Arthuer,Spain,False,53.8,False,False,False
5227,3943043,2,45,31,00:00:31.956,Pass,Nicholas Williams Arthuer,Spain,Spain,55.6,1.1,True,0.21328,From Kick Off,Marc Cucurella Saseta,2.408319,Ground Pass,Incomplete,3.0584514,53.2,1.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Pressure,Bukayo Saka,England,45.0,31.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,64.4,False,False,True
5228,3943043,2,45,32,00:00:32.169,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,47.0,1.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Nicholas Williams Arthuer,Spain,45.0,31.0,Block,Bukayo Saka,England,False,73.0,False,False,False
5229,3943043,2,45,32,00:00:32.169,Block,Bukayo Saka,England,Spain,66.9,78.8,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,3,0,7,4,2,0,Ball Receipt*,Marc Cucurella Saseta,Spain,45.0,32.0,Pass,Marc Cucurella Saseta,Spain,False,53.099999999999994,False,False,False
5230,3943043,2,45,35,00:00:35.121,Pass,Marc Cucurella Saseta,Spain,Spain,40.7,0.1,,2.557394,From Throw In,Aymeric Laporte,11.920151,Low Pass,,2.6141222,30.4,6.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Block,Bukayo Saka,England,45.0,32.0,Ball Receipt*,Aymeric Laporte,Spain,True,79.3,False,False,False
5231,3943043,2,45,37,00:00:37.678,Ball Receipt*,Aymeric Laporte,Spain,Spain,30.4,6.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Marc Cucurella Saseta,Spain,45.0,35.0,Carry,Aymeric Laporte,Spain,True,89.6,False,False,False
5232,3943043,2,45,37,00:00:37.678,Carry,Aymeric Laporte,Spain,Spain,30.4,6.1,,0.399467,From Throw In,,,,,,,,,,,,False,30.4,6.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Aymeric Laporte,Spain,45.0,37.0,Pass,Aymeric Laporte,Spain,True,89.6,False,False,False
5233,3943043,2,45,38,00:00:38.078,Pass,Aymeric Laporte,Spain,Spain,30.4,6.1,,1.645391,From Throw In,Robin Aime Robert Le Normand,40.603695,Ground Pass,,1.6422793,27.5,46.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Aymeric Laporte,Spain,45.0,37.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,89.6,False,False,False
5234,3943043,2,45,39,00:00:39.723,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,27.5,46.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Aymeric Laporte,Spain,45.0,38.0,Carry,Robin Aime Robert Le Normand,Spain,True,92.5,False,False,False
5235,3943043,2,45,39,00:00:39.723,Carry,Robin Aime Robert Le Normand,Spain,Spain,27.5,46.6,,1.71984,From Throw In,,,,,,,,,,,,False,27.5,52.2,5.600000000000001,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,45.0,39.0,Pass,Robin Aime Robert Le Normand,Spain,True,92.5,False,False,False
5236,3943043,2,45,41,00:00:41.443,Pass,Robin Aime Robert Le Normand,Spain,Spain,27.5,52.2,,0.823392,From Throw In,Martín Zubimendi Ibáñez,13.124405,Ground Pass,,-0.060992956,40.6,51.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Robin Aime Robert Le Normand,Spain,45.0,39.0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,True,92.5,False,False,False
5237,3943043,2,45,42,00:00:42.266,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,40.6,51.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Pass,Robin Aime Robert Le Normand,Spain,45.0,41.0,Carry,Martín Zubimendi Ibáñez,Spain,True,79.4,False,False,False
5238,3943043,2,45,42,00:00:42.266,Carry,Martín Zubimendi Ibáñez,Spain,Spain,40.6,51.4,,7.223754,From Throw In,,,,,,,,,,,,False,48.6,27.8,24.919069003476032,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,45.0,42.0,Pass,Martín Zubimendi Ibáñez,Spain,True,79.4,False,False,False
5239,3943043,2,45,49,00:00:49.490,Pass,Martín Zubimendi Ibáñez,Spain,Spain,48.6,27.8,,1.358307,From Throw In,Marc Cucurella Saseta,21.208488,Ground Pass,,-1.542502,49.2,6.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,6,0,0,13,3,0,0,Carry,Martín Zubimendi Ibáñez,Spain,45.0,42.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,71.4,False,False,False
5240,3943043,2,45,50,00:00:50.848,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,49.2,6.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Martín Zubimendi Ibáñez,Spain,45.0,49.0,Carry,Marc Cucurella Saseta,Spain,True,70.8,False,False,False
5241,3943043,2,45,50,00:00:50.848,Carry,Marc Cucurella Saseta,Spain,Spain,49.2,6.6,,0.825624,From Throw In,,,,,,,,,,,,False,49.2,6.6,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,45.0,50.0,Pass,Marc Cucurella Saseta,Spain,True,70.8,False,False,False
5242,3943043,2,45,51,00:00:51.674,Pass,Marc Cucurella Saseta,Spain,Spain,49.2,6.6,,0.81198,From Throw In,Nicholas Williams Arthuer,15.550241,Ground Pass,,-0.26681608,64.2,2.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Marc Cucurella Saseta,Spain,45.0,50.0,Pressure,Kyle Walker,England,False,70.8,False,False,False
5243,3943043,2,45,52,00:00:52.422,Pressure,Kyle Walker,England,Spain,56.1,76.7,,1.17406,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,3,0,7,4,0,0,Pass,Marc Cucurella Saseta,Spain,45.0,51.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,False,63.9,False,False,False
5244,3943043,2,45,52,00:00:52.486,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,64.2,2.5,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Pressure,Kyle Walker,England,45.0,52.0,Carry,Nicholas Williams Arthuer,Spain,True,55.8,False,False,True
5245,3943043,2,45,52,00:00:52.486,Carry,Nicholas Williams Arthuer,Spain,Spain,64.2,2.5,True,1.162539,From Throw In,,,,,,,,,,,,False,62.8,2.5,1.4000000000000057,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,45.0,52.0,Pass,Nicholas Williams Arthuer,Spain,True,55.8,False,False,False
5246,3943043,2,45,53,00:00:53.648,Pass,Nicholas Williams Arthuer,Spain,Spain,62.8,2.5,,2.310535,From Throw In,Aymeric Laporte,27.102951,Ground Pass,,2.6663945,38.7,14.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,6,0,0,13,3,1,0,Carry,Nicholas Williams Arthuer,Spain,45.0,52.0,Ball Receipt*,Aymeric Laporte,Spain,True,57.2,False,False,False
5247,3943043,2,45,55,00:00:55.959,Ball Receipt*,Aymeric Laporte,Spain,Spain,38.7,14.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Pass,Nicholas Williams Arthuer,Spain,45.0,53.0,Carry,Aymeric Laporte,Spain,True,81.3,False,False,False
5248,3943043,2,45,55,00:00:55.959,Carry,Aymeric Laporte,Spain,Spain,38.7,14.9,,3.592493,From Throw In,,,,,,,,,,,,False,47.1,38.5,25.05034929896188,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Ball Receipt*,Aymeric Laporte,Spain,45.0,55.0,Pass,Aymeric Laporte,Spain,True,81.3,False,False,False
5249,3943043,2,45,59,00:00:59.552,Pass,Aymeric Laporte,Spain,Spain,47.1,38.5,,2.265736,From Throw In,Fabián Ruiz Peña,29.20428,Ground Pass,,1.5536747,47.6,67.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,6,0,0,13,3,0,0,Carry,Aymeric Laporte,Spain,45.0,55.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,72.9,False,False,False
5250,3943043,2,46,1,00:01:01.817,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,47.6,67.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,6,0,0,13,3,2,0,Pass,Aymeric Laporte,Spain,45.0,59.0,Carry,Fabián Ruiz Peña,Spain,True,72.4,False,False,False
5251,3943043,2,46,1,00:01:01.817,Carry,Fabián Ruiz Peña,Spain,Spain,47.6,67.7,,0.495521,From Throw In,,,,,,,,,,,,False,49.7,68.1,2.1377558326431947,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,6,0,0,13,3,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,46.0,1.0,Pass,Fabián Ruiz Peña,Spain,True,72.4,False,False,False
5252,3943043,2,46,2,00:01:02.313,Pass,Fabián Ruiz Peña,Spain,Spain,49.7,68.1,,1.431615,From Throw In,Daniel Carvajal Ramos,20.586647,Ground Pass,,0.32635882,69.2,74.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,6,0,0,13,3,2,0,Carry,Fabián Ruiz Peña,Spain,46.0,1.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,70.3,False,False,False
5253,3943043,2,46,3,00:01:03.744,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,69.2,74.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,6,0,0,13,3,1,0,Pass,Fabián Ruiz Peña,Spain,46.0,2.0,Pass,Daniel Carvajal Ramos,Spain,True,50.8,False,False,False
5254,3943043,2,46,3,00:01:03.744,Pass,Daniel Carvajal Ramos,Spain,Spain,69.7,74.3,,2.379028,From Throw In,Lamine Yamal Nasraoui Ebana,27.808811,Low Pass,,-0.5151319,93.9,60.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,6,0,0,13,3,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,46.0,3.0,Pressure,Luke Shaw,England,False,50.3,False,False,False
5255,3943043,2,46,6,00:01:06.013,Pressure,Luke Shaw,England,Spain,28.4,18.9,,0.802371,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,3,0,7,4,0,0,Pass,Daniel Carvajal Ramos,Spain,46.0,3.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,False,91.6,False,False,False
5256,3943043,2,46,6,00:01:06.123,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,93.9,60.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,6,0,0,13,3,1,0,Pressure,Luke Shaw,England,46.0,6.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,26.099999999999994,False,False,True
5257,3943043,2,46,6,00:01:06.123,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,93.9,60.6,True,1.955824,From Throw In,,,,,,,,,,,,False,100.6,47.0,15.160804727981951,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,6,0,0,13,3,1,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,46.0,6.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,26.099999999999994,False,False,False
