event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovenia_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
174473,3930162,1,14,9,00:14:09.830,Goal Keeper,Jan Oblak,Slovenia,Denmark,1.4,39.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Block,Petar Stojanović,Slovenia,14.0,8.0,Ball Recovery,Jan Oblak,Slovenia,True,118.6,False,False,False
174474,3930162,1,14,10,00:14:10.935,Ball Recovery,Jan Oblak,Slovenia,Denmark,6.5,42.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Goal Keeper,Jan Oblak,Slovenia,14.0,9.0,Carry,Jan Oblak,Slovenia,True,113.5,False,False,False
174475,3930162,1,14,10,00:14:10.935,Carry,Jan Oblak,Slovenia,Denmark,6.5,42.1,,14.104581,From Throw In,,,,,,,,,,,,False,8.4,41.0,2.1954498400100158,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Jan Oblak,Slovenia,14.0,10.0,Pass,Jan Oblak,Slovenia,True,113.5,False,False,False
174476,3930162,1,14,25,00:14:25.040,Pass,Jan Oblak,Slovenia,Denmark,8.4,41.0,,2.57346,From Throw In,Andraž Šporar,56.91977,High Pass,,-0.026355935,65.3,39.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jan Oblak,Slovenia,14.0,10.0,Ball Receipt*,Andraž Šporar,Slovenia,True,111.6,False,False,False
174477,3930162,1,14,27,00:14:27.613,Ball Receipt*,Andraž Šporar,Slovenia,Denmark,65.3,39.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jan Oblak,Slovenia,14.0,25.0,Pass,Andraž Šporar,Slovenia,True,54.7,False,False,False
174478,3930162,1,14,27,00:14:27.613,Pass,Andraž Šporar,Slovenia,Denmark,64.4,38.6,,1.488248,From Throw In,Jan Mlakar,23.586649,High Pass,Incomplete,-0.9510397,78.1,19.4,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andraž Šporar,Slovenia,14.0,27.0,Ball Receipt*,Jan Mlakar,Slovenia,True,55.599999999999994,False,False,False
174479,3930162,1,14,29,00:14:29.102,Ball Receipt*,Jan Mlakar,Slovenia,Denmark,73.0,15.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andraž Šporar,Slovenia,14.0,27.0,Ball Recovery,Alexander Hartmann Bah,Denmark,False,47.0,False,False,False
174480,3930162,1,14,29,00:14:29.102,Ball Recovery,Alexander Hartmann Bah,Denmark,Denmark,42.0,60.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jan Mlakar,Slovenia,14.0,29.0,Carry,Alexander Hartmann Bah,Denmark,True,78.0,False,False,False
174481,3930162,1,14,29,00:14:29.102,Carry,Alexander Hartmann Bah,Denmark,Denmark,42.0,60.7,,1.242217,From Throw In,,,,,,,,,,,,False,41.1,56.6,4.197618372363073,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Alexander Hartmann Bah,Denmark,14.0,29.0,Pass,Alexander Hartmann Bah,Denmark,True,78.0,False,False,False
174482,3930162,1,14,30,00:14:30.344,Pass,Alexander Hartmann Bah,Denmark,Denmark,41.1,56.6,,1.482336,From Throw In,Christian Dannemann Eriksen,21.476732,High Pass,Incomplete,-0.85459447,55.2,40.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Alexander Hartmann Bah,Denmark,14.0,29.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,78.9,False,False,False
174483,3930162,1,14,31,00:14:31.826,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,53.3,43.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Alexander Hartmann Bah,Denmark,14.0,30.0,Pass,Adam Gnezda Čerin,Slovenia,False,66.7,False,False,False
174484,3930162,1,14,31,00:14:31.826,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,64.9,39.7,,1.37392,Regular Play,Benjamin Šeško,19.40773,Low Pass,,0.7270702,79.4,52.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,14.0,31.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,55.099999999999994,False,False,False
174485,3930162,1,14,33,00:14:33.200,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,79.4,52.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Adam Gnezda Čerin,Slovenia,14.0,31.0,Carry,Benjamin Šeško,Slovenia,True,40.599999999999994,False,False,False
174486,3930162,1,14,33,00:14:33.200,Carry,Benjamin Šeško,Slovenia,Slovenia,79.4,52.6,,3.097097,Regular Play,,,,,,,,,,,,False,89.5,67.7,18.16645259812713,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,14.0,33.0,Pass,Benjamin Šeško,Slovenia,True,40.599999999999994,False,False,False
174487,3930162,1,14,36,00:14:36.297,Pass,Benjamin Šeško,Slovenia,Slovenia,89.5,67.7,,0.66845,Regular Play,Adam Gnezda Čerin,13.029198,Ground Pass,,-1.2587543,93.5,55.3,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Benjamin Šeško,Slovenia,14.0,33.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,30.5,False,False,False
174488,3930162,1,14,36,00:14:36.966,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,93.5,55.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Benjamin Šeško,Slovenia,14.0,36.0,Carry,Adam Gnezda Čerin,Slovenia,True,26.5,False,False,False
174489,3930162,1,14,36,00:14:36.966,Carry,Adam Gnezda Čerin,Slovenia,Slovenia,93.5,55.3,,1.000574,Regular Play,,,,,,,,,,,,False,92.5,56.0,1.2206555615733719,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,14.0,36.0,Pass,Adam Gnezda Čerin,Slovenia,True,26.5,False,False,False
174490,3930162,1,14,37,00:14:37.966,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,92.5,56.0,,0.307814,Regular Play,Benjamin Šeško,4.4598207,Low Pass,Incomplete,-0.34302393,96.7,54.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Adam Gnezda Čerin,Slovenia,14.0,36.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,27.5,False,False,False
174491,3930162,1,14,38,00:14:38.274,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,101.0,54.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Adam Gnezda Čerin,Slovenia,14.0,37.0,Interception,Andreas Christensen,Denmark,False,19.0,False,True,False
174492,3930162,1,14,38,00:14:38.274,Interception,Andreas Christensen,Denmark,Slovenia,23.4,25.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,14.0,38.0,Pressure,Adam Gnezda Čerin,Slovenia,False,96.6,False,False,False
174493,3930162,1,14,38,00:14:38.852,Pressure,Adam Gnezda Čerin,Slovenia,Slovenia,92.5,60.3,,0.40272,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Interception,Andreas Christensen,Denmark,14.0,38.0,Pass,Pierre-Emile Højbjerg,Denmark,False,27.5,False,False,False
174494,3930162,1,14,39,00:14:39.047,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,27.6,20.3,True,0.682179,Regular Play,Andreas Christensen,6.0207973,Ground Pass,,2.2974386,23.6,24.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Adam Gnezda Čerin,Slovenia,14.0,38.0,Ball Receipt*,Andreas Christensen,Denmark,True,92.4,False,False,True
174495,3930162,1,14,39,00:14:39.729,Ball Receipt*,Andreas Christensen,Denmark,Denmark,23.6,24.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pierre-Emile Højbjerg,Denmark,14.0,39.0,Pass,Andreas Christensen,Denmark,True,96.4,False,False,False
174496,3930162,1,14,39,00:14:39.729,Pass,Andreas Christensen,Denmark,Denmark,23.1,24.8,,0.502738,Regular Play,Christian Dannemann Eriksen,5.6885853,Ground Pass,,0.17670886,28.7,25.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,14.0,39.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,96.9,False,False,False
174497,3930162,1,14,40,00:14:40.232,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,28.7,25.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,14.0,39.0,Pass,Christian Dannemann Eriksen,Denmark,True,91.3,False,False,False
174498,3930162,1,14,40,00:14:40.232,Pass,Christian Dannemann Eriksen,Denmark,Denmark,28.7,25.4,,0.63169,Regular Play,Andreas Christensen,6.090156,Ground Pass,,-2.62652,23.4,22.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,14.0,40.0,Ball Receipt*,Andreas Christensen,Denmark,True,91.3,False,False,False
174499,3930162,1,14,40,00:14:40.864,Ball Receipt*,Andreas Christensen,Denmark,Denmark,23.4,22.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Christian Dannemann Eriksen,Denmark,14.0,40.0,Carry,Andreas Christensen,Denmark,True,96.6,False,False,False
174500,3930162,1,14,40,00:14:40.864,Carry,Andreas Christensen,Denmark,Denmark,23.4,22.4,,0.190776,Regular Play,,,,,,,,,,,,False,22.9,22.4,0.5,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,14.0,40.0,Pass,Andreas Christensen,Denmark,True,96.6,False,False,False
174501,3930162,1,14,41,00:14:41.055,Pass,Andreas Christensen,Denmark,Denmark,22.9,22.4,,0.646721,Regular Play,Pierre-Emile Højbjerg,8.091971,Ground Pass,,-0.8728935,28.1,16.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Andreas Christensen,Denmark,14.0,40.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,97.1,False,False,False
174502,3930162,1,14,41,00:14:41.701,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,28.1,16.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,14.0,41.0,Pass,Pierre-Emile Højbjerg,Denmark,True,91.9,False,False,False
174503,3930162,1,14,41,00:14:41.701,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,27.8,16.0,,0.541462,Regular Play,Christian Dannemann Eriksen,8.300602,Ground Pass,,1.0262446,32.1,23.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,14.0,41.0,Pressure,Timi Elšnik,Slovenia,False,92.2,False,False,False
174504,3930162,1,14,41,00:14:41.973,Pressure,Timi Elšnik,Slovenia,Denmark,88.2,57.0,,0.377118,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pierre-Emile Højbjerg,Denmark,14.0,41.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,False,31.799999999999997,False,False,False
174505,3930162,1,14,42,00:14:42.243,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,32.1,23.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Timi Elšnik,Slovenia,14.0,41.0,Pass,Christian Dannemann Eriksen,Denmark,True,87.9,False,False,True
174506,3930162,1,14,42,00:14:42.243,Pass,Christian Dannemann Eriksen,Denmark,Denmark,31.7,22.6,True,0.692599,Regular Play,Andreas Christensen,7.6902537,Ground Pass,,-2.9186924,24.2,20.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,14.0,42.0,Ball Receipt*,Andreas Christensen,Denmark,True,88.3,False,False,False
174507,3930162,1,14,42,00:14:42.935,Ball Receipt*,Andreas Christensen,Denmark,Denmark,24.2,20.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Christian Dannemann Eriksen,Denmark,14.0,42.0,Pass,Andreas Christensen,Denmark,True,95.8,False,False,False
174508,3930162,1,14,42,00:14:42.935,Pass,Andreas Christensen,Denmark,Denmark,24.0,20.3,,1.109811,Regular Play,Victor Bernth Kristansen,11.4982605,Ground Pass,,-1.439969,25.5,8.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,14.0,42.0,Ball Receipt*,Victor Bernth Kristansen,Denmark,True,96.0,False,False,False
174509,3930162,1,14,44,00:14:44.045,Ball Receipt*,Victor Bernth Kristansen,Denmark,Denmark,25.5,8.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,14.0,42.0,Pass,Victor Bernth Kristansen,Denmark,True,94.5,False,False,False
174510,3930162,1,14,44,00:14:44.045,Pass,Victor Bernth Kristansen,Denmark,Denmark,25.5,8.9,,1.995293,Regular Play,Jonas Older Wind,32.2343,Low Pass,,0.67328745,50.7,29.0,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Victor Bernth Kristansen,Denmark,14.0,44.0,Pressure,Jaka Bijol,Slovenia,False,94.5,False,False,False
174511,3930162,1,14,45,00:14:45.850,Pressure,Jaka Bijol,Slovenia,Denmark,70.4,51.1,,0.272955,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Victor Bernth Kristansen,Denmark,14.0,44.0,Ball Receipt*,Jonas Older Wind,Denmark,False,49.599999999999994,False,False,False
174512,3930162,1,14,46,00:14:46.040,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,50.7,29.0,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Jaka Bijol,Slovenia,14.0,45.0,Carry,Jonas Older Wind,Denmark,True,69.3,False,False,True
174513,3930162,1,14,46,00:14:46.040,Carry,Jonas Older Wind,Denmark,Denmark,50.7,29.0,True,0.219488,Regular Play,,,,,,,,,,,,False,49.7,29.0,1.0,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jonas Older Wind,Denmark,14.0,46.0,Foul Committed,Jaka Bijol,Slovenia,False,69.3,False,False,False
174514,3930162,1,14,46,00:14:46.260,Foul Committed,Jaka Bijol,Slovenia,Denmark,70.4,51.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jonas Older Wind,Denmark,14.0,46.0,Foul Won,Jonas Older Wind,Denmark,False,49.599999999999994,False,False,False
174515,3930162,1,14,46,00:14:46.260,Foul Won,Jonas Older Wind,Denmark,Denmark,49.7,29.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Foul Committed,Jaka Bijol,Slovenia,14.0,46.0,Pass,Morten Hjulmand,Denmark,True,70.3,False,False,False
174516,3930162,1,15,17,00:15:17.517,Pass,Morten Hjulmand,Denmark,Denmark,50.5,28.2,,1.400516,From Free Kick,Andreas Christensen,13.380957,Ground Pass,,1.2750447,54.4,41.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Foul Won,Jonas Older Wind,Denmark,14.0,46.0,Ball Receipt*,Andreas Christensen,Denmark,True,69.5,False,False,False
174517,3930162,1,15,18,00:15:18.918,Ball Receipt*,Andreas Christensen,Denmark,Denmark,54.4,41.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Morten Hjulmand,Denmark,15.0,17.0,Pass,Andreas Christensen,Denmark,True,65.6,False,False,False
174518,3930162,1,15,20,00:15:20.703,Pass,Andreas Christensen,Denmark,Denmark,54.4,41.0,,0.959993,From Free Kick,Pierre-Emile Højbjerg,15.1343975,Ground Pass,,-1.3306253,58.0,26.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,15.0,18.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,65.6,False,False,False
174519,3930162,1,15,21,00:15:21.663,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,58.0,26.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,15.0,20.0,Pass,Pierre-Emile Højbjerg,Denmark,True,62.0,False,False,False
174520,3930162,1,15,21,00:15:21.663,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,58.0,26.3,,1.421735,From Free Kick,Andreas Christensen,15.160805,Ground Pass,,1.7565495,55.2,41.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,15.0,21.0,Ball Receipt*,Andreas Christensen,Denmark,True,62.0,False,False,False
174521,3930162,1,15,23,00:15:23.085,Ball Receipt*,Andreas Christensen,Denmark,Denmark,55.2,41.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pierre-Emile Højbjerg,Denmark,15.0,21.0,Carry,Andreas Christensen,Denmark,True,64.8,False,False,False
174522,3930162,1,15,23,00:15:23.085,Carry,Andreas Christensen,Denmark,Denmark,55.2,41.2,,4.185232,From Free Kick,,,,,,,,,,,,False,55.2,44.2,3.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Andreas Christensen,Denmark,15.0,23.0,Pass,Andreas Christensen,Denmark,True,64.8,False,False,False
174523,3930162,1,15,27,00:15:27.270,Pass,Andreas Christensen,Denmark,Denmark,55.2,44.2,,1.564378,From Free Kick,Joachim Andersen,17.488853,Ground Pass,,1.8310304,50.7,61.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Andreas Christensen,Denmark,15.0,23.0,Ball Receipt*,Joachim Andersen,Denmark,True,64.8,False,False,False
174524,3930162,1,15,28,00:15:28.834,Ball Receipt*,Joachim Andersen,Denmark,Denmark,50.7,61.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andreas Christensen,Denmark,15.0,27.0,Carry,Joachim Andersen,Denmark,True,69.3,False,False,False
174525,3930162,1,15,28,00:15:28.834,Carry,Joachim Andersen,Denmark,Denmark,50.7,61.1,,0.472322,From Free Kick,,,,,,,,,,,,False,51.6,59.2,2.102379604162862,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joachim Andersen,Denmark,15.0,28.0,Pass,Joachim Andersen,Denmark,True,69.3,False,False,False
174526,3930162,1,15,29,00:15:29.306,Pass,Joachim Andersen,Denmark,Denmark,51.6,59.2,,1.843122,From Free Kick,Alexander Hartmann Bah,20.16383,Ground Pass,,0.97591627,62.9,75.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Joachim Andersen,Denmark,15.0,28.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,68.4,False,False,False
174527,3930162,1,15,31,00:15:31.150,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,62.9,75.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joachim Andersen,Denmark,15.0,29.0,Pass,Alexander Hartmann Bah,Denmark,True,57.1,False,False,False
174528,3930162,1,15,31,00:15:31.150,Pass,Alexander Hartmann Bah,Denmark,Denmark,62.9,75.9,,1.297784,From Free Kick,Jonas Older Wind,16.101242,Ground Pass,,0.012421722,79.0,76.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,15.0,31.0,Pressure,Erik Janža,Slovenia,False,57.1,False,False,False
174529,3930162,1,15,32,00:15:32.039,Pressure,Erik Janža,Slovenia,Denmark,41.1,4.2,,1.228565,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Alexander Hartmann Bah,Denmark,15.0,31.0,Ball Receipt*,Jonas Older Wind,Denmark,False,78.9,False,False,False
174530,3930162,1,15,32,00:15:32.447,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,79.0,76.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Erik Janža,Slovenia,15.0,32.0,Carry,Jonas Older Wind,Denmark,True,41.0,False,False,True
174531,3930162,1,15,32,00:15:32.447,Carry,Jonas Older Wind,Denmark,Denmark,79.0,76.1,True,0.64477,From Free Kick,,,,,,,,,,,,False,79.6,77.2,1.2529964086141716,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jonas Older Wind,Denmark,15.0,32.0,Pass,Jonas Older Wind,Denmark,True,41.0,False,False,False
174532,3930162,1,15,33,00:15:33.092,Pass,Jonas Older Wind,Denmark,Denmark,79.6,77.2,True,0.698225,From Free Kick,Alexander Hartmann Bah,3.6235342,Ground Pass,,-2.0591302,77.9,74.0,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jonas Older Wind,Denmark,15.0,32.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,40.400000000000006,False,False,False
174533,3930162,1,15,33,00:15:33.790,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,77.9,74.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jonas Older Wind,Denmark,15.0,33.0,Carry,Alexander Hartmann Bah,Denmark,True,42.099999999999994,False,False,False
174534,3930162,1,15,33,00:15:33.790,Carry,Alexander Hartmann Bah,Denmark,Denmark,77.9,74.0,,0.074484,From Free Kick,,,,,,,,,,,,False,78.3,73.5,0.6403124237432796,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,15.0,33.0,Miscontrol,Alexander Hartmann Bah,Denmark,True,42.099999999999994,False,False,False
174535,3930162,1,15,33,00:15:33.865,Miscontrol,Alexander Hartmann Bah,Denmark,Denmark,78.3,73.5,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Alexander Hartmann Bah,Denmark,15.0,33.0,Ball Recovery,Timi Elšnik,Slovenia,False,41.7,False,False,False
174536,3930162,1,15,34,00:15:34.427,Ball Recovery,Timi Elšnik,Slovenia,Slovenia,37.3,4.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Miscontrol,Alexander Hartmann Bah,Denmark,15.0,33.0,Carry,Timi Elšnik,Slovenia,True,82.7,False,False,False
