event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Serbia_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
172169,3930163,2,48,41,00:03:41.110,Ball Receipt*,Strahinja Pavlović,Serbia,Serbia,41.7,8.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Filip Mladenović,Serbia,48.0,39.0,Carry,Strahinja Pavlović,Serbia,True,78.3,False,False,False
172170,3930163,2,48,41,00:03:41.110,Carry,Strahinja Pavlović,Serbia,Serbia,41.7,8.5,,1.456439,Regular Play,,,,,,,,,,,,False,36.2,10.9,6.000833275471,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Strahinja Pavlović,Serbia,48.0,41.0,Pass,Strahinja Pavlović,Serbia,True,78.3,False,False,False
172171,3930163,2,48,42,00:03:42.567,Pass,Strahinja Pavlović,Serbia,Serbia,36.2,10.9,,4.284858,Regular Play,Predrag Rajković,33.52432,Ground Pass,,2.3772883,12.0,34.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Strahinja Pavlović,Serbia,48.0,41.0,Pressure,Harry Kane,England,False,83.8,False,False,False
172172,3930163,2,48,46,00:03:46.041,Pressure,Harry Kane,England,Serbia,98.9,42.4,,0.999133,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,0,Pass,Strahinja Pavlović,Serbia,48.0,42.0,Ball Receipt*,Predrag Rajković,Serbia,False,21.099999999999994,False,True,False
172173,3930163,2,48,46,00:03:46.851,Ball Receipt*,Predrag Rajković,Serbia,Serbia,12.0,34.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Harry Kane,England,48.0,46.0,Pass,Predrag Rajković,Serbia,True,108.0,False,False,True
172174,3930163,2,48,46,00:03:46.851,Pass,Predrag Rajković,Serbia,Serbia,11.5,39.8,True,3.85424,Regular Play,Dušan Vlahović,67.14023,High Pass,Incomplete,-0.12694135,78.1,31.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Predrag Rajković,Serbia,48.0,46.0,Ball Receipt*,Dušan Vlahović,Serbia,True,108.5,False,False,False
172175,3930163,2,48,50,00:03:50.706,Ball Receipt*,Dušan Vlahović,Serbia,Serbia,70.1,34.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Predrag Rajković,Serbia,48.0,46.0,Ball Recovery,John Stones,England,False,49.900000000000006,False,False,False
172176,3930163,2,48,50,00:03:50.706,Ball Recovery,John Stones,England,England,42.0,48.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Dušan Vlahović,Serbia,48.0,50.0,Pass,John Stones,England,True,78.0,False,False,False
172177,3930163,2,48,53,00:03:53.810,Pass,John Stones,England,England,20.4,40.2,,1.237735,Regular Play,Jordan Pickford,11.261438,Low Pass,,-2.9720645,9.3,38.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Recovery,John Stones,England,48.0,50.0,Ball Receipt*,Jordan Pickford,England,True,99.6,False,False,False
172178,3930163,2,48,55,00:03:55.047,Ball Receipt*,Jordan Pickford,England,England,9.3,38.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Pass,John Stones,England,48.0,53.0,Carry,Jordan Pickford,England,True,110.7,False,False,False
172179,3930163,2,48,55,00:03:55.047,Carry,Jordan Pickford,England,England,9.3,38.3,,1.20818,Regular Play,,,,,,,,,,,,False,13.9,40.3,5.015974481593781,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jordan Pickford,England,48.0,55.0,Tactical Shift,,Serbia,False,110.7,False,False,False
172180,3930163,2,48,55,00:03:55.856,Tactical Shift,,Serbia,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,1,-1,0,0,0,0,0,0,0,Carry,Jordan Pickford,England,48.0,55.0,Pass,Jordan Pickford,England,False,,False,,False
172181,3930163,2,48,56,00:03:56.256,Pass,Jordan Pickford,England,England,13.9,40.3,,1.223008,Regular Play,Declan Rice,22.652594,Ground Pass,,-0.29103395,35.6,33.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Tactical Shift,,Serbia,48.0,55.0,Ball Receipt*,Declan Rice,England,True,106.1,False,False,False
172182,3930163,2,48,57,00:03:57.479,Ball Receipt*,Declan Rice,England,England,35.6,33.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Jordan Pickford,England,48.0,56.0,Carry,Declan Rice,England,True,84.4,False,False,False
172183,3930163,2,48,57,00:03:57.479,Carry,Declan Rice,England,England,35.6,33.8,,9.694579,Regular Play,,,,,,,,,,,,False,36.5,39.5,5.770615218501406,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,48.0,57.0,Pass,Declan Rice,England,True,84.4,False,False,False
172184,3930163,2,49,7,00:04:07.173,Pass,Declan Rice,England,England,36.5,39.5,,1.672771,Regular Play,John Stones,17.670597,Ground Pass,,2.0091329,29.0,55.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Declan Rice,England,48.0,57.0,Ball Receipt*,John Stones,England,True,83.5,False,False,False
172185,3930163,2,49,8,00:04:08.846,Ball Receipt*,John Stones,England,England,29.0,55.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Declan Rice,England,49.0,7.0,Carry,John Stones,England,True,91.0,False,False,False
172186,3930163,2,49,8,00:04:08.846,Carry,John Stones,England,England,29.0,55.5,True,0.735841,Regular Play,,,,,,,,,,,,False,27.8,55.5,1.1999999999999993,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,John Stones,England,49.0,8.0,Pressure,Dušan Vlahović,Serbia,False,91.0,False,False,False
172187,3930163,2,49,8,00:04:08.888,Pressure,Dušan Vlahović,Serbia,England,87.9,35.1,,0.882626,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Carry,John Stones,England,49.0,8.0,Pass,John Stones,England,False,32.099999999999994,False,False,False
172188,3930163,2,49,9,00:04:09.582,Pass,John Stones,England,England,27.8,55.5,True,1.890236,Regular Play,Jordan Pickford,19.365175,Ground Pass,,-2.6871827,10.4,47.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Dušan Vlahović,Serbia,49.0,8.0,Ball Receipt*,Jordan Pickford,England,True,92.2,False,False,True
172189,3930163,2,49,11,00:04:11.472,Ball Receipt*,Jordan Pickford,England,England,10.4,47.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Pass,John Stones,England,49.0,9.0,Carry,Jordan Pickford,England,True,109.6,False,False,False
172190,3930163,2,49,11,00:04:11.472,Carry,Jordan Pickford,England,England,10.4,47.0,True,2.037793,Regular Play,,,,,,,,,,,,False,9.8,44.9,2.184032966784157,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jordan Pickford,England,49.0,11.0,Pressure,Aleksandar Mitrović,Serbia,False,109.6,False,False,False
172191,3930163,2,49,12,00:04:12.010,Pressure,Aleksandar Mitrović,Serbia,England,105.4,48.4,,1.570143,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Jordan Pickford,England,49.0,11.0,Pass,Jordan Pickford,England,False,14.599999999999994,False,True,False
172192,3930163,2,49,13,00:04:13.510,Pass,Jordan Pickford,England,England,9.8,44.9,True,1.131529,Regular Play,Declan Rice,12.979984,Ground Pass,,-0.5880026,20.6,37.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Aleksandar Mitrović,Serbia,49.0,12.0,Ball Receipt*,Declan Rice,England,True,110.2,False,False,True
172193,3930163,2,49,14,00:04:14.641,Ball Receipt*,Declan Rice,England,England,20.6,37.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Jordan Pickford,England,49.0,13.0,Carry,Declan Rice,England,True,99.4,False,False,False
172194,3930163,2,49,14,00:04:14.641,Carry,Declan Rice,England,England,20.6,37.7,,1.371826,Regular Play,,,,,,,,,,,,False,22.6,32.4,5.664803615307423,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,49.0,14.0,Pass,Declan Rice,England,True,99.4,False,False,False
172195,3930163,2,49,16,00:04:16.013,Pass,Declan Rice,England,England,22.6,32.4,,0.889303,Regular Play,Phil Foden,13.601471,Ground Pass,,0.29849893,35.6,36.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Declan Rice,England,49.0,14.0,Ball Receipt*,Phil Foden,England,True,97.4,False,False,False
172196,3930163,2,49,16,00:04:16.902,Ball Receipt*,Phil Foden,England,England,35.6,36.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Declan Rice,England,49.0,16.0,Carry,Phil Foden,England,True,84.4,False,False,False
172197,3930163,2,49,16,00:04:16.902,Carry,Phil Foden,England,England,35.6,36.4,,1.044224,Regular Play,,,,,,,,,,,,False,30.7,35.5,4.981967482832462,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Phil Foden,England,49.0,16.0,Pass,Phil Foden,England,True,84.4,False,False,False
172198,3930163,2,49,17,00:04:17.947,Pass,Phil Foden,England,England,30.7,35.5,,1.016412,Regular Play,Declan Rice,5.5443664,Ground Pass,,-2.4584012,26.4,32.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Carry,Phil Foden,England,49.0,16.0,Ball Receipt*,Declan Rice,England,True,89.3,False,False,False
172199,3930163,2,49,18,00:04:18.963,Ball Receipt*,Declan Rice,England,England,26.4,32.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Phil Foden,England,49.0,17.0,Carry,Declan Rice,England,True,93.6,False,False,False
172200,3930163,2,49,18,00:04:18.963,Carry,Declan Rice,England,England,26.4,32.0,,0.031987,Regular Play,,,,,,,,,,,,False,25.0,32.0,1.3999999999999986,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,49.0,18.0,Pass,Declan Rice,England,True,93.6,False,False,False
172201,3930163,2,49,18,00:04:18.995,Pass,Declan Rice,England,England,25.0,32.0,,2.043617,Regular Play,Jordan Pickford,21.931255,Ground Pass,,2.7534657,4.7,40.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Declan Rice,England,49.0,18.0,Ball Receipt*,Jordan Pickford,England,True,95.0,False,False,False
172202,3930163,2,49,21,00:04:21.039,Ball Receipt*,Jordan Pickford,England,England,4.7,40.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Pass,Declan Rice,England,49.0,18.0,Carry,Jordan Pickford,England,True,115.3,False,False,False
172203,3930163,2,49,21,00:04:21.039,Carry,Jordan Pickford,England,England,4.7,40.3,True,4.809188,Regular Play,,,,,,,,,,,,False,9.8,37.8,5.679788728465171,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Jordan Pickford,England,49.0,21.0,Pressure,Aleksandar Mitrović,Serbia,False,115.3,False,False,False
172204,3930163,2,49,24,00:04:24.705,Pressure,Aleksandar Mitrović,Serbia,England,107.9,49.1,,1.24232,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Jordan Pickford,England,49.0,21.0,Pass,Jordan Pickford,England,False,12.099999999999994,False,True,False
172205,3930163,2,49,25,00:04:25.848,Pass,Jordan Pickford,England,England,9.8,37.8,True,5.396752,Regular Play,Harry Kane,69.10029,High Pass,Incomplete,-0.47659186,71.2,6.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Aleksandar Mitrović,Serbia,49.0,24.0,Ball Receipt*,Harry Kane,England,True,110.2,False,False,True
172206,3930163,2,49,31,00:04:31.245,Ball Receipt*,Harry Kane,England,England,64.2,8.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,0,Pass,Jordan Pickford,England,49.0,25.0,Ball Recovery,Nikola Milenković,Serbia,False,55.8,False,False,False
172207,3930163,2,49,31,00:04:31.245,Ball Recovery,Nikola Milenković,Serbia,Serbia,48.9,74.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Harry Kane,England,49.0,31.0,Carry,Nikola Milenković,Serbia,True,71.1,False,False,False
172208,3930163,2,49,31,00:04:31.245,Carry,Nikola Milenković,Serbia,Serbia,48.9,74.0,True,1.291498,Regular Play,,,,,,,,,,,,False,52.0,75.7,3.53553390593274,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Recovery,Nikola Milenković,Serbia,49.0,31.0,Pressure,Harry Kane,England,False,71.1,False,False,False
172209,3930163,2,49,31,00:04:31.423,Pressure,Harry Kane,England,Serbia,71.2,9.7,,1.191794,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,0,Carry,Nikola Milenković,Serbia,49.0,31.0,Pass,Nikola Milenković,Serbia,False,48.8,False,False,False
172210,3930163,2,49,32,00:04:32.536,Pass,Nikola Milenković,Serbia,Serbia,52.0,75.7,True,0.98847,Regular Play,Sergej Milinković-Savić,11.207141,Ground Pass,,-0.607802,61.2,69.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Harry Kane,England,49.0,31.0,Ball Receipt*,Sergej Milinković-Savić,Serbia,True,68.0,False,False,True
172211,3930163,2,49,33,00:04:33.525,Ball Receipt*,Sergej Milinković-Savić,Serbia,Serbia,61.2,69.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Nikola Milenković,Serbia,49.0,32.0,Pass,Sergej Milinković-Savić,Serbia,True,58.8,False,False,False
172212,3930163,2,49,33,00:04:33.525,Pass,Sergej Milinković-Savić,Serbia,Serbia,60.6,69.9,,4.024152,Regular Play,Predrag Rajković,52.77168,High Pass,,-2.6821823,13.3,46.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Sergej Milinković-Savić,Serbia,49.0,33.0,Pressure,Trent Alexander-Arnold,England,False,59.4,False,False,False
172213,3930163,2,49,36,00:04:36.831,Pressure,Trent Alexander-Arnold,England,Serbia,94.8,28.8,,1.126236,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Sergej Milinković-Savić,Serbia,49.0,33.0,Ball Receipt*,Predrag Rajković,Serbia,False,25.200000000000003,False,False,False
172214,3930163,2,49,37,00:04:37.549,Ball Receipt*,Predrag Rajković,Serbia,Serbia,13.3,46.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Trent Alexander-Arnold,England,49.0,36.0,Carry,Predrag Rajković,Serbia,True,106.7,False,False,True
172215,3930163,2,49,37,00:04:37.549,Carry,Predrag Rajković,Serbia,Serbia,13.3,46.5,True,0.041452,Regular Play,,,,,,,,,,,,False,15.3,48.1,2.5612496949731405,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Predrag Rajković,Serbia,49.0,37.0,Pass,Predrag Rajković,Serbia,True,106.7,False,False,False
172216,3930163,2,49,37,00:04:37.590,Pass,Predrag Rajković,Serbia,Serbia,15.3,48.1,True,3.526906,Regular Play,Sergej Milinković-Savić,50.46028,High Pass,Incomplete,0.1351707,65.3,54.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Predrag Rajković,Serbia,49.0,37.0,Ball Receipt*,Sergej Milinković-Savić,Serbia,True,104.7,False,False,False
172217,3930163,2,49,41,00:04:41.117,Ball Receipt*,Sergej Milinković-Savić,Serbia,Serbia,59.8,54.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Predrag Rajković,Serbia,49.0,37.0,Ball Recovery,Jude Bellingham,England,False,60.2,False,False,False
172218,3930163,2,49,41,00:04:41.117,Ball Recovery,Jude Bellingham,England,England,54.8,25.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Ball Receipt*,Sergej Milinković-Savić,Serbia,49.0,41.0,Carry,Jude Bellingham,England,True,65.2,False,False,False
172219,3930163,2,49,41,00:04:41.117,Carry,Jude Bellingham,England,England,54.8,25.2,,1.292427,Regular Play,,,,,,,,,,,,False,52.9,17.5,7.93095202355934,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Ball Recovery,Jude Bellingham,England,49.0,41.0,Pass,Jude Bellingham,England,True,65.2,False,False,False
172220,3930163,2,49,42,00:04:42.410,Pass,Jude Bellingham,England,England,52.9,17.5,,1.005498,Regular Play,Kieran Trippier,11.260995,Ground Pass,,-2.4127378,44.5,10.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Carry,Jude Bellingham,England,49.0,41.0,Ball Receipt*,Kieran Trippier,England,True,67.1,False,False,False
172221,3930163,2,49,43,00:04:43.415,Ball Receipt*,Kieran Trippier,England,England,44.5,10.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Jude Bellingham,England,49.0,42.0,Carry,Kieran Trippier,England,True,75.5,False,False,False
172222,3930163,2,49,43,00:04:43.415,Carry,Kieran Trippier,England,England,44.5,10.0,,1.376722,Regular Play,,,,,,,,,,,,False,41.5,9.1,3.132091952673165,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Kieran Trippier,England,49.0,43.0,Pass,Kieran Trippier,England,True,75.5,False,False,False
172223,3930163,2,49,44,00:04:44.792,Pass,Kieran Trippier,England,England,41.5,9.1,,1.279206,Regular Play,Marc Guehi,18.181583,Ground Pass,,2.227498,30.4,23.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Kieran Trippier,England,49.0,43.0,Ball Receipt*,Marc Guehi,England,True,78.5,False,False,False
172224,3930163,2,49,46,00:04:46.071,Ball Receipt*,Marc Guehi,England,England,30.4,23.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Kieran Trippier,England,49.0,44.0,Carry,Marc Guehi,England,True,89.6,False,False,False
172225,3930163,2,49,46,00:04:46.071,Carry,Marc Guehi,England,England,30.4,23.5,True,0.968476,Regular Play,,,,,,,,,,,,False,29.0,25.8,2.692582403567252,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Marc Guehi,England,49.0,46.0,Pressure,Aleksandar Mitrović,Serbia,False,89.6,False,False,False
172226,3930163,2,49,46,00:04:46.927,Pressure,Aleksandar Mitrović,Serbia,England,84.7,58.7,,0.307553,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Marc Guehi,England,49.0,46.0,Pass,Marc Guehi,England,False,35.3,False,False,False
172227,3930163,2,49,47,00:04:47.039,Pass,Marc Guehi,England,England,29.0,25.8,True,1.749582,Regular Play,Kyle Walker,38.091076,Low Pass,,1.299709,39.2,62.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Aleksandar Mitrović,Serbia,49.0,46.0,Ball Receipt*,Kyle Walker,England,True,91.0,False,False,True
172228,3930163,2,49,48,00:04:48.789,Ball Receipt*,Kyle Walker,England,England,39.2,62.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Marc Guehi,England,49.0,47.0,Carry,Kyle Walker,England,True,80.8,False,False,False
172229,3930163,2,49,48,00:04:48.789,Carry,Kyle Walker,England,England,39.2,62.5,,1.270472,Regular Play,,,,,,,,,,,,False,39.2,62.4,0.10000000000000142,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Kyle Walker,England,49.0,48.0,Pass,Kyle Walker,England,True,80.8,False,False,False
172230,3930163,2,49,50,00:04:50.059,Pass,Kyle Walker,England,England,39.2,62.4,,1.117353,Regular Play,Declan Rice,13.069813,Ground Pass,,-0.55616623,50.3,55.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Kyle Walker,England,49.0,48.0,Ball Receipt*,Declan Rice,England,True,80.8,False,False,False
172231,3930163,2,49,51,00:04:51.177,Ball Receipt*,Declan Rice,England,England,50.3,55.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Kyle Walker,England,49.0,50.0,Pass,Declan Rice,England,True,69.7,False,False,False
172232,3930163,2,49,51,00:04:51.177,Pass,Declan Rice,England,England,50.3,55.5,,1.351478,Regular Play,Bukayo Saka,21.200235,Ground Pass,,0.9225783,63.1,72.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Declan Rice,England,49.0,51.0,Ball Receipt*,Bukayo Saka,England,True,69.7,False,False,False
172233,3930163,2,49,52,00:04:52.528,Ball Receipt*,Bukayo Saka,England,England,63.1,72.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Declan Rice,England,49.0,51.0,Carry,Bukayo Saka,England,True,56.9,False,False,False
172234,3930163,2,49,52,00:04:52.528,Carry,Bukayo Saka,England,England,63.1,72.4,,0.78054,Regular Play,,,,,,,,,,,,False,61.5,72.2,1.6124515496597116,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Bukayo Saka,England,49.0,52.0,Pass,Bukayo Saka,England,True,56.9,False,False,False
172235,3930163,2,49,53,00:04:53.309,Pass,Bukayo Saka,England,England,61.5,72.2,,1.464389,Regular Play,Kyle Walker,18.139736,Ground Pass,,-3.0753913,43.4,71.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,0,Carry,Bukayo Saka,England,49.0,52.0,Ball Receipt*,Kyle Walker,England,True,58.5,False,False,False
172236,3930163,2,49,54,00:04:54.773,Ball Receipt*,Kyle Walker,England,England,43.4,71.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Bukayo Saka,England,49.0,53.0,Carry,Kyle Walker,England,True,76.6,False,False,False
172237,3930163,2,49,54,00:04:54.773,Carry,Kyle Walker,England,England,43.4,71.0,,1.684527,Regular Play,,,,,,,,,,,,False,42.2,69.9,1.6278820596099637,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Kyle Walker,England,49.0,54.0,Pass,Kyle Walker,England,True,76.6,False,False,False
172238,3930163,2,49,56,00:04:56.458,Pass,Kyle Walker,England,England,42.2,69.9,,1.758849,Regular Play,John Stones,20.732824,Ground Pass,,-2.3937194,27.0,55.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Kyle Walker,England,49.0,54.0,Ball Receipt*,John Stones,England,True,77.8,False,False,False
172239,3930163,2,49,58,00:04:58.217,Ball Receipt*,John Stones,England,England,27.0,55.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Kyle Walker,England,49.0,56.0,Carry,John Stones,England,True,93.0,False,False,False
