event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
50590,3941020,2,62,39,00:17:39.532,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,79.0,69.9,,0.849823,From Goal Kick,João Pedro Cavaco Cancelo,7.3109508,Ground Pass,,1.6255361,78.6,77.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,62.0,38.0,Pressure,Jan Mlakar,Slovenia,False,41.0,False,False,False
50591,3941020,2,62,40,00:17:40.379,Pressure,Jan Mlakar,Slovenia,Portugal,40.0,3.1,,0.377453,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,62.0,39.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,False,80.0,False,False,False
50592,3941020,2,62,40,00:17:40.382,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,78.6,77.2,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Jan Mlakar,Slovenia,62.0,40.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,41.400000000000006,False,False,True
50593,3941020,2,62,40,00:17:40.382,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,78.6,77.2,True,0.318901,From Goal Kick,,,,,,,,,,,,False,78.6,78.3,1.0999999999999943,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,62.0,40.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,41.400000000000006,False,False,False
50594,3941020,2,62,40,00:17:40.701,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,78.6,78.3,True,0.172324,From Goal Kick,,1.4,Ground Pass,Incomplete,0.0,80.0,78.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,62.0,40.0,Block,Jan Mlakar,Slovenia,False,41.400000000000006,False,False,False
50595,3941020,2,62,40,00:17:40.873,Block,Jan Mlakar,Slovenia,Portugal,40.1,1.8,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,62.0,40.0,Pass,João Pedro Cavaco Cancelo,Portugal,False,79.9,False,False,False
50596,3941020,2,62,46,00:17:46.818,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,75.2,80.0,,1.712054,From Throw In,Rúben Santos Gato Alves Dias,16.507574,Low Pass,,-2.8275049,59.5,74.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Block,Jan Mlakar,Slovenia,62.0,40.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,44.8,False,False,False
50597,3941020,2,62,48,00:17:48.530,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,59.5,74.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,62.0,46.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,60.5,False,False,False
50598,3941020,2,62,49,00:17:49.733,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,59.9,64.8,,2.018613,From Throw In,Kléper Laveran Lima Ferreira,31.334486,Ground Pass,,-1.737519,54.7,33.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,62.0,48.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,60.1,False,False,False
50599,3941020,2,62,51,00:17:51.752,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,54.7,33.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,62.0,49.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,65.3,False,False,False
50600,3941020,2,62,51,00:17:51.752,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,54.7,33.9,,4.828072,From Throw In,,,,,,,,,,,,False,64.1,25.9,12.343419299367572,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,62.0,51.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,65.3,False,False,False
50601,3941020,2,62,56,00:17:56.580,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,64.1,25.9,,0.953462,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,12.033703,Ground Pass,,1.6456562,63.2,37.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,62.0,51.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,55.900000000000006,False,False,False
50602,3941020,2,62,57,00:17:57.533,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,63.2,37.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,62.0,56.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,56.8,False,False,False
50603,3941020,2,62,57,00:17:57.533,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,63.2,37.9,,0.740736,From Throw In,,,,,,,,,,,,False,62.6,37.9,0.6000000000000014,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,62.0,57.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,56.8,False,False,False
50604,3941020,2,62,58,00:17:58.274,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,62.6,37.9,,1.018702,From Throw In,Kléper Laveran Lima Ferreira,11.706836,Ground Pass,,-1.5366216,63.0,26.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,62.0,57.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,57.4,False,False,False
50605,3941020,2,62,59,00:17:59.293,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,63.0,26.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,62.0,58.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,57.0,False,False,False
50606,3941020,2,62,59,00:17:59.293,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,63.0,26.2,,2.994039,From Throw In,,,,,,,,,,,,False,63.7,20.9,5.346026561849465,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,62.0,59.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,57.0,False,False,False
50607,3941020,2,63,2,00:18:02.287,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,63.7,20.9,,1.35764,From Throw In,Nuno Mendes,19.210674,Ground Pass,,-1.1583859,71.4,3.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,62.0,59.0,Ball Receipt*,Nuno Mendes,Portugal,True,56.3,False,False,False
50608,3941020,2,63,3,00:18:03.644,Ball Receipt*,Nuno Mendes,Portugal,Portugal,71.4,3.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,63.0,2.0,Carry,Nuno Mendes,Portugal,True,48.599999999999994,False,False,False
50609,3941020,2,63,3,00:18:03.644,Carry,Nuno Mendes,Portugal,Portugal,71.4,3.3,,1.21905,From Throw In,,,,,,,,,,,,False,71.6,3.3,0.19999999999998863,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,63.0,3.0,Pass,Nuno Mendes,Portugal,True,48.599999999999994,False,False,False
50610,3941020,2,63,4,00:18:04.863,Pass,Nuno Mendes,Portugal,Portugal,71.6,3.3,,0.724592,From Throw In,Rafael Alexandre Conceição Leão,9.552486,Ground Pass,,-0.17891717,81.0,1.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,63.0,3.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,48.400000000000006,False,False,False
50611,3941020,2,63,5,00:18:05.588,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,81.0,1.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,63.0,4.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,39.0,False,False,False
50612,3941020,2,63,5,00:18:05.588,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,81.0,1.6,True,2.537789,From Throw In,,,,,,,,,,,,False,78.9,2.9,2.469817807045689,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,63.0,5.0,Pressure,Žan Karničnik,Slovenia,False,39.0,False,False,False
50613,3941020,2,63,5,00:18:05.612,Pressure,Žan Karničnik,Slovenia,Portugal,38.0,78.5,,0.857922,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,3,0,2,2,1,0,Carry,Rafael Alexandre Conceição Leão,Portugal,63.0,5.0,Pass,Rafael Alexandre Conceição Leão,Portugal,False,82.0,False,False,False
50614,3941020,2,63,8,00:18:08.126,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,78.9,2.9,,0.740191,From Throw In,Cristiano Ronaldo dos Santos Aveiro,12.599206,Ground Pass,,0.8303118,87.4,12.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Žan Karničnik,Slovenia,63.0,5.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,41.099999999999994,False,False,False
50615,3941020,2,63,8,00:18:08.866,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,87.4,12.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,63.0,8.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,32.599999999999994,False,False,False
50616,3941020,2,63,8,00:18:08.866,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,87.4,12.2,,1.245438,From Throw In,Bruno Miguel Borges Fernandes,9.070832,Ground Pass,,-0.24497867,96.2,10.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,63.0,8.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,32.599999999999994,False,False,False
50617,3941020,2,63,10,00:18:10.111,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,96.2,10.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,63.0,8.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,23.799999999999997,False,True,False
50618,3941020,2,63,10,00:18:10.111,Carry,Bruno Miguel Borges Fernandes,Portugal,Portugal,96.2,10.0,True,4.803848,From Throw In,,,,,,,,,,,,False,102.2,13.8,7.102112361825882,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,63.0,10.0,Pressure,Vanja Drkušić,Slovenia,False,23.799999999999997,False,True,False
50619,3941020,2,63,13,00:18:13.228,Pressure,Vanja Drkušić,Slovenia,Portugal,19.9,60.4,,1.007951,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Bruno Miguel Borges Fernandes,Portugal,63.0,10.0,Pressure,Adam Gnezda Čerin,Slovenia,True,100.1,False,False,False
50620,3941020,2,63,14,00:18:14.781,Pressure,Adam Gnezda Čerin,Slovenia,Portugal,19.5,65.9,,0.378552,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Vanja Drkušić,Slovenia,63.0,13.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,100.5,False,False,True
50621,3941020,2,63,14,00:18:14.915,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,102.2,13.8,True,1.571686,From Throw In,Nuno Mendes,17.10117,Ground Pass,,-2.5097868,88.4,3.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pressure,Adam Gnezda Čerin,Slovenia,63.0,14.0,Ball Receipt*,Nuno Mendes,Portugal,True,17.799999999999997,False,True,True
50622,3941020,2,63,16,00:18:16.487,Ball Receipt*,Nuno Mendes,Portugal,Portugal,88.4,3.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,63.0,14.0,Carry,Nuno Mendes,Portugal,True,31.599999999999994,False,False,False
50623,3941020,2,63,16,00:18:16.487,Carry,Nuno Mendes,Portugal,Portugal,88.4,3.7,,0.442641,From Throw In,,,,,,,,,,,,False,89.9,3.5,1.5132745950421556,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,63.0,16.0,Pass,Nuno Mendes,Portugal,True,31.599999999999994,False,False,False
50624,3941020,2,63,16,00:18:16.930,Pass,Nuno Mendes,Portugal,Portugal,89.9,3.5,,0.833326,From Throw In,Rafael Alexandre Conceição Leão,9.9,Ground Pass,,0.0,99.8,3.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,63.0,16.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,30.099999999999994,False,False,False
50625,3941020,2,63,17,00:18:17.763,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,99.8,3.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,63.0,16.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,20.200000000000003,False,True,False
50626,3941020,2,63,17,00:18:17.763,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,99.8,3.5,,2.069223,From Throw In,,,,,,,,,,,,False,103.3,3.9,3.5227829907617076,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,63.0,17.0,Pass,Rafael Alexandre Conceição Leão,Portugal,True,20.200000000000003,False,True,False
50627,3941020,2,63,19,00:18:19.832,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,103.3,3.9,,1.223592,From Throw In,Nuno Mendes,12.0283,Ground Pass,,0.82067764,111.5,12.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,63.0,17.0,Pressure,Vanja Drkušić,Slovenia,False,16.700000000000003,False,True,False
50628,3941020,2,63,20,00:18:20.695,Pressure,Vanja Drkušić,Slovenia,Portugal,7.8,67.4,,2.324173,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,63.0,19.0,Ball Receipt*,Nuno Mendes,Portugal,False,112.2,False,False,False
50629,3941020,2,63,21,00:18:21.056,Ball Receipt*,Nuno Mendes,Portugal,Portugal,111.5,12.7,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Vanja Drkušić,Slovenia,63.0,20.0,Carry,Nuno Mendes,Portugal,True,8.5,False,True,True
50630,3941020,2,63,21,00:18:21.056,Carry,Nuno Mendes,Portugal,Portugal,111.5,12.7,True,2.137231,From Throw In,,,,,,,,,,,,False,112.8,11.7,1.6401219466856702,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,63.0,21.0,Pressure,Petar Stojanović,Slovenia,False,8.5,False,True,False
50631,3941020,2,63,22,00:18:22.548,Pressure,Petar Stojanović,Slovenia,Portugal,8.6,67.4,,0.64445,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Nuno Mendes,Portugal,63.0,21.0,Dispossessed,Nuno Mendes,Portugal,False,111.4,False,False,False
50632,3941020,2,63,23,00:18:23.193,Dispossessed,Nuno Mendes,Portugal,Portugal,112.8,11.7,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Petar Stojanović,Slovenia,63.0,22.0,Duel,Petar Stojanović,Slovenia,False,7.200000000000003,False,True,True
50633,3941020,2,63,23,00:18:23.193,Duel,Petar Stojanović,Slovenia,Portugal,7.3,68.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,Dispossessed,Nuno Mendes,Portugal,63.0,23.0,Ball Recovery,Vanja Drkušić,Slovenia,True,112.7,False,False,False
50634,3941020,2,63,23,00:18:23.946,Ball Recovery,Vanja Drkušić,Slovenia,Portugal,6.3,66.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Duel,Petar Stojanović,Slovenia,63.0,23.0,Carry,Vanja Drkušić,Slovenia,True,113.7,False,False,False
50635,3941020,2,63,23,00:18:23.946,Carry,Vanja Drkušić,Slovenia,Portugal,6.3,66.3,True,1.132014,From Throw In,,,,,,,,,,,,False,8.4,63.8,3.264965543462902,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Recovery,Vanja Drkušić,Slovenia,63.0,23.0,Pressure,Nuno Mendes,Portugal,False,113.7,False,False,False
50636,3941020,2,63,24,00:18:24.576,Pressure,Nuno Mendes,Portugal,Portugal,113.0,15.9,,0.420917,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Vanja Drkušić,Slovenia,63.0,23.0,Pass,Vanja Drkušić,Slovenia,False,7.0,False,True,False
50637,3941020,2,63,25,00:18:25.078,Pass,Vanja Drkušić,Slovenia,Portugal,8.4,63.8,,0.500858,From Throw In,Adam Gnezda Čerin,6.228965,Ground Pass,,0.83082145,12.6,68.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Nuno Mendes,Portugal,63.0,24.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,111.6,False,False,True
50638,3941020,2,63,25,00:18:25.579,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Portugal,12.6,68.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pass,Vanja Drkušić,Slovenia,63.0,25.0,Carry,Adam Gnezda Čerin,Slovenia,True,107.4,False,False,False
50639,3941020,2,63,25,00:18:25.579,Carry,Adam Gnezda Čerin,Slovenia,Portugal,12.6,68.4,,0.851068,From Throw In,,,,,,,,,,,,False,15.5,71.8,4.468780594300859,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,63.0,25.0,Pass,Adam Gnezda Čerin,Slovenia,True,107.4,False,False,False
50640,3941020,2,63,26,00:18:26.430,Pass,Adam Gnezda Čerin,Slovenia,Portugal,15.5,71.8,,2.030633,From Throw In,Andraž Šporar,26.019224,High Pass,Incomplete,0.03844259,41.5,72.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Adam Gnezda Čerin,Slovenia,63.0,25.0,Ball Receipt*,Andraž Šporar,Slovenia,True,104.5,False,False,False
50641,3941020,2,63,28,00:18:28.461,Ball Receipt*,Andraž Šporar,Slovenia,Portugal,48.3,70.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,Adam Gnezda Čerin,Slovenia,63.0,26.0,Pass,Kléper Laveran Lima Ferreira,Portugal,False,71.7,False,False,False
50642,3941020,2,63,28,00:18:28.461,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,78.6,7.3,,1.679101,From Throw In,,28.023205,High Pass,Incomplete,0.5355236,102.7,21.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Andraž Šporar,Slovenia,63.0,28.0,Clearance,Žan Karničnik,Slovenia,False,41.400000000000006,False,False,False
50643,3941020,2,63,30,00:18:30.140,Clearance,Žan Karničnik,Slovenia,Portugal,17.4,58.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,3,0,2,2,1,0,Pass,Kléper Laveran Lima Ferreira,Portugal,63.0,28.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,102.6,False,False,False
50644,3941020,2,63,33,00:18:33.715,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,63.7,18.4,,2.086542,From Throw In,Vitor Machado Ferreira,6.2968245,High Pass,,-0.17559217,69.9,17.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Clearance,Žan Karničnik,Slovenia,63.0,30.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,56.3,False,False,False
50645,3941020,2,63,35,00:18:35.802,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,69.9,17.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,63.0,33.0,Pass,Vitor Machado Ferreira,Portugal,True,50.099999999999994,False,False,False
50646,3941020,2,63,35,00:18:35.802,Pass,Vitor Machado Ferreira,Portugal,Portugal,69.9,17.3,,1.729117,From Throw In,Bruno Miguel Borges Fernandes,11.737972,Low Pass,,-2.3561945,61.6,9.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,63.0,35.0,Pressure,Timi Elšnik,Slovenia,False,50.099999999999994,False,False,False
50647,3941020,2,63,37,00:18:37.049,Pressure,Timi Elšnik,Slovenia,Portugal,55.2,69.5,,0.71439,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pass,Vitor Machado Ferreira,Portugal,63.0,35.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,False,64.8,False,False,False
50648,3941020,2,63,37,00:18:37.531,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,61.6,9.0,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pressure,Timi Elšnik,Slovenia,63.0,37.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,58.4,False,False,True
50649,3941020,2,63,37,00:18:37.531,Carry,Bruno Miguel Borges Fernandes,Portugal,Portugal,61.6,9.0,True,0.119999,From Throw In,,,,,,,,,,,,False,63.0,10.4,1.9798989873223323,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,63.0,37.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,58.4,False,False,False
50650,3941020,2,63,37,00:18:37.651,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,63.0,10.4,True,0.448146,From Throw In,,7.964923,Low Pass,Incomplete,2.068139,59.2,17.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bruno Miguel Borges Fernandes,Portugal,63.0,37.0,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,57.0,False,False,False
50651,3941020,2,63,38,00:18:38.099,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,59.2,17.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,63.0,37.0,Ball Recovery,Kléper Laveran Lima Ferreira,Portugal,True,60.8,False,False,False
