event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Austria_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
42510,3941022,1,22,11,00:22:11.084,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,76.1,2.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,22.0,9.0,Carry,Orkun Kökçü,Turkey,True,43.900000000000006,False,False,False
42511,3941022,1,22,11,00:22:11.084,Carry,Orkun Kökçü,Turkey,Turkey,76.1,2.9,True,2.582696,Regular Play,,,,,,,,,,,,False,88.7,3.8,12.632101962856389,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Orkun Kökçü,Turkey,22.0,11.0,Pressure,Nicolas Seiwald,Austria,False,43.900000000000006,False,False,False
42512,3941022,1,22,12,00:22:12.448,Pressure,Nicolas Seiwald,Austria,Turkey,34.4,75.9,,1.237043,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Orkun Kökçü,Turkey,22.0,11.0,Pass,Orkun Kökçü,Turkey,False,85.6,False,False,False
42513,3941022,1,22,13,00:22:13.666,Pass,Orkun Kökçü,Turkey,Turkey,88.7,3.8,True,0.459494,Regular Play,Kenan Yildiz,4.2755117,Ground Pass,,-2.953371,84.5,3.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Nicolas Seiwald,Austria,22.0,12.0,Ball Receipt*,Kenan Yildiz,Turkey,True,31.299999999999997,False,False,True
42514,3941022,1,22,14,00:22:14.126,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,84.5,3.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Orkun Kökçü,Turkey,22.0,13.0,Carry,Kenan Yildiz,Turkey,True,35.5,False,False,False
42515,3941022,1,22,14,00:22:14.126,Carry,Kenan Yildiz,Turkey,Turkey,84.5,3.0,,0.686559,Regular Play,,,,,,,,,,,,False,88.4,2.2,3.9812058474788823,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Kenan Yildiz,Turkey,22.0,14.0,Pass,Kenan Yildiz,Turkey,True,35.5,False,False,False
42516,3941022,1,22,14,00:22:14.813,Pass,Kenan Yildiz,Turkey,Turkey,88.4,2.2,,0.623634,Regular Play,Ferdi Erenay Kadıoğlu,7.81025,Ground Pass,,1.8033533,86.6,9.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Kenan Yildiz,Turkey,22.0,14.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,31.599999999999994,False,False,False
42517,3941022,1,22,15,00:22:15.436,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,86.6,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Kenan Yildiz,Turkey,22.0,14.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,33.400000000000006,False,False,False
42518,3941022,1,22,15,00:22:15.436,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,86.6,9.8,True,0.977485,Regular Play,,,,,,,,,,,,False,85.7,9.6,0.9219544457292805,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,22.0,15.0,Pressure,Nicolas Seiwald,Austria,False,33.400000000000006,False,False,False
42519,3941022,1,22,16,00:22:16.103,Pressure,Nicolas Seiwald,Austria,Turkey,33.5,70.3,,0.195017,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,22.0,15.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,86.5,False,False,False
42520,3941022,1,22,16,00:22:16.414,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,85.7,9.6,,1.042194,Regular Play,Orkun Kökçü,7.7929454,Ground Pass,,0.15460055,93.4,10.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Nicolas Seiwald,Austria,22.0,16.0,Ball Receipt*,Orkun Kökçü,Turkey,True,34.3,False,False,True
42521,3941022,1,22,17,00:22:17.456,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,93.4,10.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,22.0,16.0,Carry,Orkun Kökçü,Turkey,True,26.599999999999994,False,False,False
42522,3941022,1,22,17,00:22:17.456,Carry,Orkun Kökçü,Turkey,Turkey,93.4,10.8,,0.220164,Regular Play,,,,,,,,,,,,False,93.9,12.4,1.6763054614240207,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Orkun Kökçü,Turkey,22.0,17.0,Pass,Orkun Kökçü,Turkey,True,26.599999999999994,False,False,False
42523,3941022,1,22,17,00:22:17.676,Pass,Orkun Kökçü,Turkey,Turkey,93.9,12.4,,1.123048,Regular Play,Barış Alper Yılmaz,28.754305,High Pass,,1.2743429,102.3,39.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Orkun Kökçü,Turkey,22.0,17.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,26.099999999999994,False,False,False
42524,3941022,1,22,18,00:22:18.799,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,102.3,39.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Orkun Kökçü,Turkey,22.0,17.0,Carry,Barış Alper Yılmaz,Turkey,True,17.700000000000003,False,True,False
42525,3941022,1,22,18,00:22:18.799,Carry,Barış Alper Yılmaz,Turkey,Turkey,102.3,39.9,,0.042631,Regular Play,,,,,,,,,,,,False,102.3,42.1,2.200000000000003,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,22.0,18.0,Miscontrol,Barış Alper Yılmaz,Turkey,True,17.700000000000003,False,True,False
42526,3941022,1,22,18,00:22:18.842,Miscontrol,Barış Alper Yılmaz,Turkey,Turkey,102.3,42.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Barış Alper Yılmaz,Turkey,22.0,18.0,Pressure,Marcel Sabitzer,Austria,False,17.700000000000003,False,True,False
42527,3941022,1,22,20,00:22:20.929,Pressure,Marcel Sabitzer,Austria,Turkey,24.1,30.4,,0.298771,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Miscontrol,Barış Alper Yılmaz,Turkey,22.0,18.0,Ball Recovery,Mert Müldür,Turkey,False,95.9,False,False,False
42528,3941022,1,22,21,00:22:21.155,Ball Recovery,Mert Müldür,Turkey,Turkey,94.5,51.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Pressure,Marcel Sabitzer,Austria,22.0,20.0,Carry,Mert Müldür,Turkey,True,25.5,False,False,True
42529,3941022,1,22,21,00:22:21.155,Carry,Mert Müldür,Turkey,Turkey,94.5,51.8,True,1.834451,Regular Play,,,,,,,,,,,,False,91.3,45.5,7.066116330771804,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Ball Recovery,Mert Müldür,Turkey,22.0,21.0,Pressure,Konrad Laimer,Austria,False,25.5,False,False,False
42530,3941022,1,22,22,00:22:22.865,Pressure,Konrad Laimer,Austria,Turkey,28.1,35.5,,0.30858,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Mert Müldür,Turkey,22.0,21.0,Pass,Mert Müldür,Turkey,False,91.9,False,False,False
42531,3941022,1,22,22,00:22:22.990,Pass,Mert Müldür,Turkey,Turkey,91.3,45.5,True,0.665333,Regular Play,Orkun Kökçü,11.473884,Ground Pass,,-1.4572517,92.6,34.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Pressure,Konrad Laimer,Austria,22.0,22.0,Pressure,Nicolas Seiwald,Austria,False,28.700000000000003,False,False,True
42532,3941022,1,22,23,00:22:23.610,Pressure,Nicolas Seiwald,Austria,Turkey,27.5,46.0,,0.587108,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Mert Müldür,Turkey,22.0,22.0,Ball Receipt*,Orkun Kökçü,Turkey,False,92.5,False,False,False
42533,3941022,1,22,23,00:22:23.655,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,92.6,34.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Nicolas Seiwald,Austria,22.0,23.0,Carry,Orkun Kökçü,Turkey,True,27.400000000000006,False,False,True
42534,3941022,1,22,23,00:22:23.655,Carry,Orkun Kökçü,Turkey,Turkey,92.6,34.1,True,5.194019,Regular Play,,,,,,,,,,,,False,81.9,19.2,18.343936327844137,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Orkun Kökçü,Turkey,22.0,23.0,Pressure,Christoph Baumgartner,Austria,False,27.400000000000006,False,False,False
42535,3941022,1,22,24,00:22:24.909,Pressure,Christoph Baumgartner,Austria,Turkey,29.9,49.8,,2.094003,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Orkun Kökçü,Turkey,22.0,23.0,Pass,Orkun Kökçü,Turkey,False,90.1,False,False,False
42536,3941022,1,22,28,00:22:28.849,Pass,Orkun Kökçü,Turkey,Turkey,81.9,19.2,,1.097487,Regular Play,Kenan Yildiz,16.055218,Ground Pass,,-1.1127197,89.0,4.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Christoph Baumgartner,Austria,22.0,24.0,Pressure,Stefan Posch,Austria,False,38.099999999999994,False,False,False
42537,3941022,1,22,29,00:22:29.822,Pressure,Stefan Posch,Austria,Turkey,30.9,74.3,,0.956625,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Orkun Kökçü,Turkey,22.0,28.0,Ball Receipt*,Kenan Yildiz,Turkey,False,89.1,False,False,False
42538,3941022,1,22,29,00:22:29.947,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,89.0,4.8,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Stefan Posch,Austria,22.0,29.0,Carry,Kenan Yildiz,Turkey,True,31.0,False,False,True
42539,3941022,1,22,29,00:22:29.947,Carry,Kenan Yildiz,Turkey,Turkey,89.0,4.8,True,1.408046,Regular Play,,,,,,,,,,,,False,85.8,7.5,4.186884283091667,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Kenan Yildiz,Turkey,22.0,29.0,Foul Committed,Stefan Posch,Austria,False,31.0,False,False,False
42540,3941022,1,22,31,00:22:31.355,Foul Committed,Stefan Posch,Austria,Turkey,34.3,72.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Kenan Yildiz,Turkey,22.0,29.0,Foul Won,Kenan Yildiz,Turkey,False,85.7,False,False,False
42541,3941022,1,22,31,00:22:31.355,Foul Won,Kenan Yildiz,Turkey,Turkey,85.8,7.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Foul Committed,Stefan Posch,Austria,22.0,31.0,Pass,Arda Güler,Turkey,True,34.2,False,False,False
42542,3941022,1,23,15,00:23:15.941,Pass,Arda Güler,Turkey,Turkey,85.8,7.5,,1.565177,From Free Kick,,39.90802,High Pass,Incomplete,1.0342444,106.2,41.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Foul Won,Kenan Yildiz,Turkey,22.0,31.0,Clearance,Kevin Danso,Austria,False,34.2,False,False,False
42543,3941022,1,23,17,00:23:17.506,Clearance,Kevin Danso,Austria,Turkey,13.9,38.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Arda Güler,Turkey,23.0,15.0,Ball Recovery,Mert Müldür,Turkey,False,106.1,False,False,False
42544,3941022,1,23,20,00:23:20.931,Ball Recovery,Mert Müldür,Turkey,Turkey,106.7,65.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Clearance,Kevin Danso,Austria,23.0,17.0,Carry,Mert Müldür,Turkey,True,13.299999999999997,False,True,False
42545,3941022,1,23,20,00:23:20.931,Carry,Mert Müldür,Turkey,Turkey,106.7,65.1,True,0.897898,From Free Kick,,,,,,,,,,,,False,111.4,67.8,5.420332093147065,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Ball Recovery,Mert Müldür,Turkey,23.0,20.0,Pressure,Christoph Baumgartner,Austria,False,13.299999999999997,False,True,False
42546,3941022,1,23,21,00:23:21.731,Pressure,Christoph Baumgartner,Austria,Turkey,10.5,14.0,,0.16,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Mert Müldür,Turkey,23.0,20.0,Pass,Mert Müldür,Turkey,False,109.5,False,False,False
42547,3941022,1,23,21,00:23:21.828,Pass,Mert Müldür,Turkey,Turkey,111.4,67.8,True,0.062956,From Free Kick,,3.5128336,Low Pass,Incomplete,-1.485291,111.7,64.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Pressure,Christoph Baumgartner,Austria,23.0,21.0,Block,Christoph Baumgartner,Austria,False,8.599999999999994,False,True,True
42548,3941022,1,23,21,00:23:21.891,Block,Christoph Baumgartner,Austria,Turkey,8.4,15.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Mert Müldür,Turkey,23.0,21.0,Pass,Arda Güler,Turkey,False,111.6,False,False,False
42549,3941022,1,23,41,00:23:41.803,Pass,Arda Güler,Turkey,Turkey,120.0,80.0,,1.197317,From Corner,,37.095146,High Pass,Incomplete,-1.6734157,116.2,43.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Block,Christoph Baumgartner,Austria,23.0,21.0,Clearance,Philipp Lienhart,Austria,False,0.0,False,True,False
42550,3941022,1,23,43,00:23:43.000,Clearance,Philipp Lienhart,Austria,Turkey,3.9,37.0,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Arda Güler,Turkey,23.0,41.0,Pass,Arda Güler,Turkey,False,116.1,False,False,False
42551,3941022,1,24,2,00:24:02.646,Pass,Arda Güler,Turkey,Turkey,120.0,80.0,,1.319655,From Corner,Merih Demiral,34.45693,High Pass,,-1.6929915,115.8,45.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Clearance,Philipp Lienhart,Austria,23.0,43.0,Ball Receipt*,Merih Demiral,Turkey,True,0.0,False,True,False
42552,3941022,1,24,3,00:24:03.966,Ball Receipt*,Merih Demiral,Turkey,Turkey,115.8,45.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Pass,Arda Güler,Turkey,24.0,2.0,Carry,Merih Demiral,Turkey,True,4.200000000000003,False,True,False
42553,3941022,1,24,3,00:24:03.966,Carry,Merih Demiral,Turkey,Turkey,115.8,45.8,,0.024179,From Corner,,,,,,,,,,,,False,115.8,45.8,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Ball Receipt*,Merih Demiral,Turkey,24.0,3.0,Shot,Merih Demiral,Turkey,True,4.200000000000003,False,True,False
42554,3941022,1,24,3,00:24:03.990,Shot,Merih Demiral,Turkey,Turkey,115.8,45.8,,0.679772,From Corner,,,,,,,,Off T,0.10399367,Other,Normal,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Carry,Merih Demiral,Turkey,24.0,3.0,Goal Keeper,Patrick Pentz,Austria,False,4.200000000000003,False,True,False
42555,3941022,1,24,4,00:24:04.670,Goal Keeper,Patrick Pentz,Austria,Turkey,0.7,38.0,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Shot,Merih Demiral,Turkey,24.0,3.0,Pass,Patrick Pentz,Austria,True,119.3,False,False,False
42556,3941022,1,24,15,00:24:15.977,Pass,Patrick Pentz,Austria,Austria,7.0,45.2,,0.838721,From Goal Kick,Kevin Danso,11.77837,Ground Pass,,0.41046587,17.8,49.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Goal Keeper,Patrick Pentz,Austria,24.0,4.0,Ball Receipt*,Kevin Danso,Austria,True,113.0,False,False,False
42557,3941022,1,24,16,00:24:16.816,Ball Receipt*,Kevin Danso,Austria,Austria,17.8,49.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Patrick Pentz,Austria,24.0,15.0,Pass,Kevin Danso,Austria,True,102.2,False,False,False
42558,3941022,1,24,18,00:24:18.822,Pass,Kevin Danso,Austria,Austria,18.9,45.7,,1.735307,From Goal Kick,Philipp Lienhart,18.011385,Ground Pass,,-1.459526,20.9,27.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Kevin Danso,Austria,24.0,16.0,Ball Receipt*,Philipp Lienhart,Austria,True,101.1,False,False,False
42559,3941022,1,24,20,00:24:20.557,Ball Receipt*,Philipp Lienhart,Austria,Austria,20.9,27.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Kevin Danso,Austria,24.0,18.0,Carry,Philipp Lienhart,Austria,True,99.1,False,False,False
42560,3941022,1,24,20,00:24:20.557,Carry,Philipp Lienhart,Austria,Austria,20.9,27.8,,4.597876,From Goal Kick,,,,,,,,,,,,False,23.8,27.6,2.9068883707497286,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Lienhart,Austria,24.0,20.0,Pass,Philipp Lienhart,Austria,True,99.1,False,False,False
42561,3941022,1,24,25,00:24:25.155,Pass,Philipp Lienhart,Austria,Austria,23.8,27.6,,1.057255,From Goal Kick,Kevin Danso,30.416443,Ground Pass,,1.6036792,22.8,58.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Philipp Lienhart,Austria,24.0,20.0,Ball Receipt*,Kevin Danso,Austria,True,96.2,False,False,False
42562,3941022,1,24,26,00:24:26.212,Ball Receipt*,Kevin Danso,Austria,Austria,22.8,58.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Philipp Lienhart,Austria,24.0,25.0,Carry,Kevin Danso,Austria,True,97.2,False,False,False
42563,3941022,1,24,26,00:24:26.212,Carry,Kevin Danso,Austria,Austria,22.8,58.0,True,2.389353,From Goal Kick,,,,,,,,,,,,False,22.2,56.7,1.4317821063276335,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Kevin Danso,Austria,24.0,26.0,Pressure,Kenan Yildiz,Turkey,False,97.2,False,False,False
42564,3941022,1,24,28,00:24:28.071,Pressure,Kenan Yildiz,Turkey,Austria,97.8,21.6,,0.545627,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Kevin Danso,Austria,24.0,26.0,Pass,Kevin Danso,Austria,False,22.200000000000003,False,True,False
42565,3941022,1,24,28,00:24:28.602,Pass,Kevin Danso,Austria,Austria,22.2,56.7,True,1.479741,From Goal Kick,Patrick Pentz,19.314503,Ground Pass,,-2.3891497,8.1,43.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Kenan Yildiz,Turkey,24.0,28.0,Ball Receipt*,Patrick Pentz,Austria,True,97.8,False,False,True
42566,3941022,1,24,30,00:24:30.081,Ball Receipt*,Patrick Pentz,Austria,Austria,8.1,43.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Kevin Danso,Austria,24.0,28.0,Carry,Patrick Pentz,Austria,True,111.9,False,False,False
42567,3941022,1,24,30,00:24:30.081,Carry,Patrick Pentz,Austria,Austria,8.1,43.5,,3.153189,From Goal Kick,,,,,,,,,,,,False,9.7,42.3,2.0000000000000013,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Patrick Pentz,Austria,24.0,30.0,Pass,Patrick Pentz,Austria,True,111.9,False,False,False
42568,3941022,1,24,33,00:24:33.235,Pass,Patrick Pentz,Austria,Austria,9.7,42.3,,1.030076,From Goal Kick,Konrad Laimer,16.37834,Ground Pass,,0.09784605,26.0,43.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Patrick Pentz,Austria,24.0,30.0,Ball Receipt*,Konrad Laimer,Austria,True,110.3,False,False,False
42569,3941022,1,24,34,00:24:34.265,Ball Receipt*,Konrad Laimer,Austria,Austria,26.0,43.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Patrick Pentz,Austria,24.0,33.0,Pass,Konrad Laimer,Austria,True,94.0,False,False,False
42570,3941022,1,24,34,00:24:34.265,Pass,Konrad Laimer,Austria,Austria,25.1,42.2,,1.368096,From Goal Kick,Patrick Pentz,12.0,Ground Pass,,3.1415927,13.1,42.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Konrad Laimer,Austria,24.0,34.0,Ball Receipt*,Patrick Pentz,Austria,True,94.9,False,False,False
42571,3941022,1,24,35,00:24:35.633,Ball Receipt*,Patrick Pentz,Austria,Austria,13.1,42.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Konrad Laimer,Austria,24.0,34.0,Pass,Patrick Pentz,Austria,True,106.9,False,False,False
42572,3941022,1,24,35,00:24:35.633,Pass,Patrick Pentz,Austria,Austria,13.0,42.3,,2.092361,From Goal Kick,Nicolas Seiwald,38.605957,High Pass,,1.0828198,31.1,76.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Patrick Pentz,Austria,24.0,35.0,Ball Receipt*,Nicolas Seiwald,Austria,True,107.0,False,False,False
42573,3941022,1,24,37,00:24:37.725,Ball Receipt*,Nicolas Seiwald,Austria,Austria,31.1,76.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Patrick Pentz,Austria,24.0,35.0,Carry,Nicolas Seiwald,Austria,True,88.9,False,False,False
42574,3941022,1,24,37,00:24:37.725,Carry,Nicolas Seiwald,Austria,Austria,31.1,76.4,,1.979557,From Goal Kick,,,,,,,,,,,,False,30.7,76.4,0.40000000000000213,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Nicolas Seiwald,Austria,24.0,37.0,Pass,Nicolas Seiwald,Austria,True,88.9,False,False,False
42575,3941022,1,24,39,00:24:39.705,Pass,Nicolas Seiwald,Austria,Austria,30.7,76.4,,1.420617,From Goal Kick,Kevin Danso,20.788939,Ground Pass,,-2.3561945,16.0,61.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Nicolas Seiwald,Austria,24.0,37.0,Ball Receipt*,Kevin Danso,Austria,True,89.3,False,False,False
42576,3941022,1,24,41,00:24:41.125,Ball Receipt*,Kevin Danso,Austria,Austria,16.0,61.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Nicolas Seiwald,Austria,24.0,39.0,Carry,Kevin Danso,Austria,True,104.0,False,False,False
