event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
14077,3942349,1,10,36,00:10:36.767,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,33.1,27.8,,1.518255,From Corner,Nuno Mendes,29.771296,Ground Pass,,-0.95484203,50.3,3.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,10.0,35.0,Ball Receipt*,Nuno Mendes,Portugal,True,86.9,False,False,False
14078,3942349,1,10,38,00:10:38.285,Ball Receipt*,Nuno Mendes,Portugal,Portugal,50.3,3.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,10.0,36.0,Carry,Nuno Mendes,Portugal,True,69.7,False,False,False
14079,3942349,1,10,38,00:10:38.285,Carry,Nuno Mendes,Portugal,Portugal,50.3,3.5,,1.863631,From Corner,,,,,,,,,,,,False,50.3,3.1,0.3999999999999999,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,10.0,38.0,Pass,Nuno Mendes,Portugal,True,69.7,False,False,False
14080,3942349,1,10,40,00:10:40.149,Pass,Nuno Mendes,Portugal,Portugal,50.3,3.1,,1.52994,From Corner,Kléper Laveran Lima Ferreira,25.144583,Ground Pass,,2.1952066,35.6,23.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Nuno Mendes,Portugal,10.0,38.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,69.7,False,False,False
14081,3942349,1,10,41,00:10:41.679,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.6,23.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Nuno Mendes,Portugal,10.0,40.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,84.4,False,False,False
14082,3942349,1,10,41,00:10:41.679,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.6,23.5,,3.117916,From Corner,,,,,,,,,,,,False,36.3,23.6,0.7071067811865436,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,10.0,41.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,84.4,False,False,False
14083,3942349,1,10,44,00:10:44.797,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,36.3,23.6,,1.123597,From Corner,Rúben Santos Gato Alves Dias,29.571777,Ground Pass,,1.7064763,32.3,52.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,10.0,41.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,83.7,False,False,False
14084,3942349,1,10,45,00:10:45.920,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,32.3,52.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,10.0,44.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,87.7,False,False,False
14085,3942349,1,10,45,00:10:45.920,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,32.3,52.9,,1.517207,From Corner,,,,,,,,,,,,False,33.3,53.9,1.4142135623730951,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,10.0,45.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,87.7,False,False,False
14086,3942349,1,10,47,00:10:47.438,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,33.3,53.9,,1.946675,From Corner,João Pedro Cavaco Cancelo,28.738825,Ground Pass,,0.9634911,49.7,77.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,10.0,45.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,86.7,False,False,False
14087,3942349,1,10,49,00:10:49.384,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,49.7,77.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,10.0,47.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,70.3,False,False,False
14088,3942349,1,10,49,00:10:49.384,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,49.7,77.5,,2.174711,From Corner,,,,,,,,,,,,False,46.8,76.9,2.9614185789921734,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,10.0,49.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,70.3,False,False,False
14089,3942349,1,10,51,00:10:51.559,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,46.8,76.9,,1.397632,From Corner,Rúben Santos Gato Alves Dias,15.698407,Ground Pass,,-2.3471856,35.8,65.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,10.0,49.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,73.2,False,False,False
14090,3942349,1,10,52,00:10:52.957,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,35.8,65.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,10.0,51.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,84.2,False,False,False
14091,3942349,1,10,52,00:10:52.957,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,35.8,65.7,,1.89908,From Corner,,,,,,,,,,,,False,36.0,65.7,0.20000000000000284,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,10.0,52.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,84.2,False,False,False
14092,3942349,1,10,54,00:10:54.856,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,36.0,65.7,,1.385884,From Corner,João Pedro Cavaco Cancelo,17.913403,Ground Pass,,0.73405993,49.3,77.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,10.0,52.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,84.0,False,False,False
14093,3942349,1,10,56,00:10:56.242,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,49.3,77.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,10.0,54.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,70.7,False,False,False
14094,3942349,1,10,56,00:10:56.242,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,49.3,77.7,,2.644257,From Corner,,,,,,,,,,,,False,52.8,77.5,3.505709628591621,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,10.0,56.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,70.7,False,False,False
14095,3942349,1,10,58,00:10:58.886,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,52.8,77.5,,1.116238,From Corner,João Maria Lobo Alves Palhinha Gonçalves,25.025187,Ground Pass,,-1.6708626,50.3,52.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,10.0,56.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,67.2,False,False,False
14096,3942349,1,11,0,00:11:00.002,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,50.3,52.6,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,10.0,58.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,69.7,False,False,False
14097,3942349,1,11,0,00:11:00.002,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,50.3,52.6,,1.131097,From Corner,,,,,,,,,,,,False,53.6,50.5,3.9115214431215937,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,11.0,0.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,69.7,False,False,False
14098,3942349,1,11,1,00:11:01.133,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,53.6,50.5,,2.519325,From Corner,Rafael Alexandre Conceição Leão,53.25495,High Pass,,-1.017173,81.6,5.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,11.0,0.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,66.4,False,False,False
14099,3942349,1,11,3,00:11:03.653,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,81.6,5.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,11.0,1.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,38.400000000000006,False,False,False
14100,3942349,1,11,3,00:11:03.653,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,81.6,5.2,,1.197943,From Corner,,,,,,,,,,,,False,77.8,2.9,4.44184646290256,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,11.0,3.0,Pass,Rafael Alexandre Conceição Leão,Portugal,True,38.400000000000006,False,False,False
14101,3942349,1,11,4,00:11:04.850,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,77.8,2.9,,1.60178,From Corner,Nuno Mendes,16.275442,Ground Pass,,0.5351508,91.8,11.2,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,11.0,3.0,Ball Receipt*,Nuno Mendes,Portugal,True,42.2,False,False,False
14102,3942349,1,11,6,00:11:06.452,Ball Receipt*,Nuno Mendes,Portugal,Portugal,91.8,11.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,11.0,4.0,Carry,Nuno Mendes,Portugal,True,28.200000000000003,False,False,False
14103,3942349,1,11,6,00:11:06.452,Carry,Nuno Mendes,Portugal,Portugal,91.8,11.2,,0.890182,From Corner,,,,,,,,,,,,False,100.5,14.3,9.235799911215057,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,11.0,6.0,Pass,Nuno Mendes,Portugal,True,28.200000000000003,False,False,False
14104,3942349,1,11,7,00:11:07.342,Pass,Nuno Mendes,Portugal,Portugal,100.5,14.3,,2.913503,From Corner,Cristiano Ronaldo dos Santos Aveiro,41.558872,High Pass,Out,1.0823959,120.0,51.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Nuno Mendes,Portugal,11.0,6.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,19.5,False,True,False
14105,3942349,1,11,10,00:11:10.256,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,100.9,43.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Pass,Nuno Mendes,Portugal,11.0,7.0,Pass,Mike Maignan,France,False,19.099999999999994,False,True,False
14106,3942349,1,11,22,00:11:22.701,Pass,Mike Maignan,France,France,5.5,36.2,,1.215964,From Goal Kick,William Saliba,23.380333,Ground Pass,,-0.18061861,28.5,32.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,11.0,10.0,Ball Receipt*,William Saliba,France,True,114.5,False,False,False
14107,3942349,1,11,23,00:11:23.917,Ball Receipt*,William Saliba,France,France,28.5,32.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Mike Maignan,France,11.0,22.0,Pass,William Saliba,France,True,91.5,False,False,False
14108,3942349,1,11,24,00:11:24.827,Pass,William Saliba,France,France,28.5,31.6,,1.062974,From Goal Kick,Eduardo Camavinga,15.487091,Ground Pass,,-0.7990959,39.3,20.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,William Saliba,France,11.0,23.0,Ball Receipt*,Eduardo Camavinga,France,True,91.5,False,False,False
14109,3942349,1,11,25,00:11:25.890,Ball Receipt*,Eduardo Camavinga,France,France,39.3,20.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,William Saliba,France,11.0,24.0,Pass,Eduardo Camavinga,France,True,80.7,False,False,False
14110,3942349,1,11,27,00:11:27.360,Pass,Eduardo Camavinga,France,France,39.9,20.5,,1.562533,From Goal Kick,Aurélien Djani Tchouaméni,14.852946,Ground Pass,,2.256052,30.5,32.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Eduardo Camavinga,France,11.0,25.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,80.1,False,False,False
14111,3942349,1,11,28,00:11:28.923,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,30.5,32.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Eduardo Camavinga,France,11.0,27.0,Carry,Aurélien Djani Tchouaméni,France,True,89.5,False,False,False
14112,3942349,1,11,28,00:11:28.923,Carry,Aurélien Djani Tchouaméni,France,France,30.5,32.0,,1.280065,From Goal Kick,,,,,,,,,,,,False,33.1,34.3,3.4713109915419555,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,11.0,28.0,Pass,Aurélien Djani Tchouaméni,France,True,89.5,False,False,False
14113,3942349,1,11,30,00:11:30.203,Pass,Aurélien Djani Tchouaméni,France,France,33.1,34.3,,1.202082,From Goal Kick,N'Golo Kanté,15.950548,Ground Pass,,0.9636656,42.2,47.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,11.0,28.0,Ball Receipt*,N'Golo Kanté,France,True,86.9,False,False,False
14114,3942349,1,11,31,00:11:31.405,Ball Receipt*,N'Golo Kanté,France,France,42.2,47.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,11.0,30.0,Carry,N'Golo Kanté,France,True,77.8,False,False,False
14115,3942349,1,11,31,00:11:31.405,Carry,N'Golo Kanté,France,France,42.2,47.4,,0.773829,From Goal Kick,,,,,,,,,,,,False,42.7,49.6,2.256102834535698,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,11.0,31.0,Pass,N'Golo Kanté,France,True,77.8,False,False,False
14116,3942349,1,11,32,00:11:32.179,Pass,N'Golo Kanté,France,France,42.7,49.6,,1.308343,From Goal Kick,Aurélien Djani Tchouaméni,8.509406,Ground Pass,,-1.6178205,42.3,41.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,N'Golo Kanté,France,11.0,31.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,77.3,False,False,False
14117,3942349,1,11,33,00:11:33.487,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,42.3,41.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,N'Golo Kanté,France,11.0,32.0,Carry,Aurélien Djani Tchouaméni,France,True,77.7,False,False,False
14118,3942349,1,11,33,00:11:33.487,Carry,Aurélien Djani Tchouaméni,France,France,42.3,41.1,,0.44294,From Goal Kick,,,,,,,,,,,,False,42.3,41.1,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,11.0,33.0,Pass,Aurélien Djani Tchouaméni,France,True,77.7,False,False,False
14119,3942349,1,11,33,00:11:33.930,Pass,Aurélien Djani Tchouaméni,France,France,42.3,41.1,,0.908242,From Goal Kick,Eduardo Camavinga,10.0005,Ground Pass,,-0.86325467,48.8,33.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,11.0,33.0,Ball Receipt*,Eduardo Camavinga,France,True,77.7,False,False,False
14120,3942349,1,11,34,00:11:34.838,Ball Receipt*,Eduardo Camavinga,France,France,48.8,33.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,11.0,33.0,Carry,Eduardo Camavinga,France,True,71.2,False,False,False
14121,3942349,1,11,34,00:11:34.838,Carry,Eduardo Camavinga,France,France,48.8,33.5,True,1.382263,From Goal Kick,,,,,,,,,,,,False,51.2,37.8,4.924428900898053,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Eduardo Camavinga,France,11.0,34.0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,71.2,False,False,False
14122,3942349,1,11,35,00:11:35.685,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,France,68.9,42.5,,0.862833,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Eduardo Camavinga,France,11.0,34.0,Pass,Eduardo Camavinga,France,False,51.099999999999994,False,False,False
14123,3942349,1,11,36,00:11:36.220,Pass,Eduardo Camavinga,France,France,51.2,37.8,True,0.975422,From Goal Kick,Dayotchanculle Upamecano,15.086418,Ground Pass,,2.2434669,41.8,49.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,11.0,35.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,68.8,False,False,True
14124,3942349,1,11,37,00:11:37.196,Ball Receipt*,Dayotchanculle Upamecano,France,France,41.8,49.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Eduardo Camavinga,France,11.0,36.0,Carry,Dayotchanculle Upamecano,France,True,78.2,False,False,False
14125,3942349,1,11,37,00:11:37.196,Carry,Dayotchanculle Upamecano,France,France,41.8,49.6,,2.097933,From Goal Kick,,,,,,,,,,,,False,42.2,50.7,1.1704699910719658,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,11.0,37.0,Pass,Dayotchanculle Upamecano,France,True,78.2,False,False,False
14126,3942349,1,11,39,00:11:39.294,Pass,Dayotchanculle Upamecano,France,France,42.2,50.7,,1.44136,From Goal Kick,Aurélien Djani Tchouaméni,18.139736,Ground Pass,,-1.6369978,41.0,32.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Dayotchanculle Upamecano,France,11.0,37.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,77.8,False,False,False
14127,3942349,1,11,40,00:11:40.735,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,41.0,32.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Dayotchanculle Upamecano,France,11.0,39.0,Carry,Aurélien Djani Tchouaméni,France,True,79.0,False,False,False
14128,3942349,1,11,40,00:11:40.735,Carry,Aurélien Djani Tchouaméni,France,France,41.0,32.6,,0.650424,From Goal Kick,,,,,,,,,,,,False,42.0,32.7,1.0049875621120892,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,11.0,40.0,Pass,Aurélien Djani Tchouaméni,France,True,79.0,False,False,False
14129,3942349,1,11,41,00:11:41.386,Pass,Aurélien Djani Tchouaméni,France,France,42.0,32.7,,1.348481,From Goal Kick,William Saliba,14.202112,Ground Pass,,-2.0943093,34.9,20.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,11.0,40.0,Ball Receipt*,William Saliba,France,True,78.0,False,False,False
14130,3942349,1,11,42,00:11:42.734,Ball Receipt*,William Saliba,France,France,34.9,20.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,11.0,41.0,Carry,William Saliba,France,True,85.1,False,False,False
14131,3942349,1,11,42,00:11:42.734,Carry,William Saliba,France,France,34.9,20.4,,4.94981,From Goal Kick,,,,,,,,,,,,False,51.6,13.5,18.069310999592652,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,William Saliba,France,11.0,42.0,Pass,William Saliba,France,True,85.1,False,False,False
14132,3942349,1,11,47,00:11:47.684,Pass,William Saliba,France,France,51.6,13.5,,1.062619,From Goal Kick,Aurélien Djani Tchouaméni,10.651291,Ground Pass,,1.7884469,49.3,23.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,William Saliba,France,11.0,42.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,68.4,False,False,False
14133,3942349,1,11,48,00:11:48.746,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,49.3,23.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,William Saliba,France,11.0,47.0,Carry,Aurélien Djani Tchouaméni,France,True,70.7,False,False,False
14134,3942349,1,11,48,00:11:48.746,Carry,Aurélien Djani Tchouaméni,France,France,49.3,23.9,,1.705298,From Goal Kick,,,,,,,,,,,,False,49.2,26.6,2.701851217221262,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,11.0,48.0,Pass,Aurélien Djani Tchouaméni,France,True,70.7,False,False,False
14135,3942349,1,11,50,00:11:50.452,Pass,Aurélien Djani Tchouaméni,France,France,49.2,26.6,,3.106707,From Goal Kick,Jules Koundé,53.70773,High Pass,,1.177151,69.8,76.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,11.0,48.0,Ball Receipt*,Jules Koundé,France,True,70.8,False,False,False
14136,3942349,1,11,53,00:11:53.558,Ball Receipt*,Jules Koundé,France,France,69.8,76.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,11.0,50.0,Carry,Jules Koundé,France,True,50.2,False,False,False
14137,3942349,1,11,53,00:11:53.558,Carry,Jules Koundé,France,France,69.8,76.2,,1.805984,From Goal Kick,,,,,,,,,,,,False,70.0,75.1,1.1180339887499038,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Jules Koundé,France,11.0,53.0,Pass,Jules Koundé,France,True,50.2,False,False,False
14138,3942349,1,11,55,00:11:55.364,Pass,Jules Koundé,France,France,70.0,75.1,,1.733644,From Goal Kick,Dayotchanculle Upamecano,17.112568,Ground Pass,,-2.3479302,58.0,62.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Jules Koundé,France,11.0,53.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,50.0,False,False,False
14139,3942349,1,11,57,00:11:57.098,Ball Receipt*,Dayotchanculle Upamecano,France,France,58.0,62.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Jules Koundé,France,11.0,55.0,Carry,Dayotchanculle Upamecano,France,True,62.0,False,False,False
