event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
144125,3930181,2,70,31,00:25:31.615,Ball Receipt*,Marc Guehi,England,England,40.3,26.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,70.0,29.0,Carry,Marc Guehi,England,True,79.7,False,False,False
144126,3930181,2,70,31,00:25:31.615,Carry,Marc Guehi,England,England,40.3,26.9,,2.732974,From Free Kick,,,,,,,,,,,,False,42.4,26.9,2.1000000000000014,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,70.0,31.0,Pass,Marc Guehi,England,True,79.7,False,False,False
144127,3930181,2,70,34,00:25:34.348,Pass,Marc Guehi,England,England,42.4,26.9,,0.832136,From Free Kick,Jude Bellingham,12.946815,Ground Pass,,-1.4857308,43.5,14.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,70.0,31.0,Ball Receipt*,Jude Bellingham,England,True,77.6,False,False,False
144128,3930181,2,70,35,00:25:35.180,Ball Receipt*,Jude Bellingham,England,England,43.5,14.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Marc Guehi,England,70.0,34.0,Carry,Jude Bellingham,England,True,76.5,False,False,False
144129,3930181,2,70,35,00:25:35.180,Carry,Jude Bellingham,England,England,43.5,14.0,,0.672752,From Free Kick,,,,,,,,,,,,False,43.8,14.0,0.29999999999999716,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,70.0,35.0,Pass,Jude Bellingham,England,True,76.5,False,False,False
144130,3930181,2,70,35,00:25:35.853,Pass,Jude Bellingham,England,England,43.8,14.0,,1.365497,From Free Kick,Kieran Trippier,20.08009,Ground Pass,,-0.64051306,59.9,2.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,70.0,35.0,Ball Receipt*,Kieran Trippier,England,True,76.2,False,False,False
144131,3930181,2,70,37,00:25:37.218,Ball Receipt*,Kieran Trippier,England,England,59.9,2.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,70.0,35.0,Carry,Kieran Trippier,England,True,60.1,False,False,False
144132,3930181,2,70,37,00:25:37.218,Carry,Kieran Trippier,England,England,59.9,2.0,,1.435627,From Free Kick,,,,,,,,,,,,False,59.9,2.3,0.2999999999999998,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,70.0,37.0,Pass,Kieran Trippier,England,True,60.1,False,False,False
144133,3930181,2,70,38,00:25:38.654,Pass,Kieran Trippier,England,England,59.9,2.3,,1.264334,From Free Kick,Jude Bellingham,9.664885,Ground Pass,,2.06684,55.3,10.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,70.0,37.0,Ball Receipt*,Jude Bellingham,England,True,60.1,False,False,False
144134,3930181,2,70,39,00:25:39.918,Ball Receipt*,Jude Bellingham,England,England,55.3,10.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kieran Trippier,England,70.0,38.0,Carry,Jude Bellingham,England,True,64.7,False,False,False
144135,3930181,2,70,39,00:25:39.918,Carry,Jude Bellingham,England,England,55.3,10.8,,2.743246,From Free Kick,,,,,,,,,,,,False,61.9,16.0,8.402380615040002,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,70.0,39.0,Pass,Jude Bellingham,England,True,64.7,False,False,False
144136,3930181,2,70,42,00:25:42.661,Pass,Jude Bellingham,England,England,61.9,16.0,,1.939807,From Free Kick,Kyle Walker,53.161736,High Pass,Incomplete,0.89869934,95.0,57.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,70.0,39.0,Ball Receipt*,Kyle Walker,England,True,58.1,False,False,False
144137,3930181,2,70,44,00:25:44.601,Ball Receipt*,Kyle Walker,England,England,94.2,73.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,70.0,42.0,Pass,Erik Janža,Slovenia,False,25.799999999999997,False,False,False
144138,3930181,2,70,44,00:25:44.601,Pass,Erik Janža,Slovenia,Slovenia,25.1,22.5,,2.249169,From Counter,Jan Mlakar,11.520851,Low Pass,,-0.23655781,36.3,19.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Kyle Walker,England,70.0,44.0,Pressure,Kyle Walker,England,False,94.9,False,False,False
144139,3930181,2,70,46,00:25:46.744,Pressure,Kyle Walker,England,Slovenia,84.3,60.3,,0.285226,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Erik Janža,Slovenia,70.0,44.0,Ball Receipt*,Jan Mlakar,Slovenia,False,35.7,False,False,False
144140,3930181,2,70,46,00:25:46.850,Ball Receipt*,Jan Mlakar,Slovenia,Slovenia,36.3,19.8,True,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Kyle Walker,England,70.0,46.0,Carry,Jan Mlakar,Slovenia,True,83.7,False,False,True
144141,3930181,2,70,46,00:25:46.850,Carry,Jan Mlakar,Slovenia,Slovenia,36.3,19.8,True,0.258479,From Counter,,,,,,,,,,,,False,35.8,19.8,0.5,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jan Mlakar,Slovenia,70.0,46.0,Dribble,Jan Mlakar,Slovenia,True,83.7,False,False,False
144142,3930181,2,70,47,00:25:47.109,Dribble,Jan Mlakar,Slovenia,Slovenia,35.8,19.8,True,0.0,From Counter,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jan Mlakar,Slovenia,70.0,46.0,Duel,Kyle Walker,England,False,84.2,False,False,False
144143,3930181,2,70,47,00:25:47.109,Duel,Kyle Walker,England,Slovenia,84.3,60.3,True,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Dribble,Jan Mlakar,Slovenia,70.0,47.0,Ball Recovery,Benjamin Šeško,Slovenia,False,35.7,False,False,False
144144,3930181,2,70,48,00:25:48.555,Ball Recovery,Benjamin Šeško,Slovenia,Slovenia,52.4,26.7,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Duel,Kyle Walker,England,70.0,47.0,Carry,Benjamin Šeško,Slovenia,True,67.6,False,False,False
144145,3930181,2,70,48,00:25:48.555,Carry,Benjamin Šeško,Slovenia,Slovenia,52.4,26.7,,0.91951,From Counter,,,,,,,,,,,,False,55.6,23.1,4.8166378315169185,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Ball Recovery,Benjamin Šeško,Slovenia,70.0,48.0,Miscontrol,Benjamin Šeško,Slovenia,True,67.6,False,False,False
144146,3930181,2,70,49,00:25:49.475,Miscontrol,Benjamin Šeško,Slovenia,Slovenia,55.6,23.1,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Carry,Benjamin Šeško,Slovenia,70.0,48.0,50/50,Benjamin Šeško,Slovenia,True,64.4,False,False,False
144147,3930181,2,70,49,00:25:49.807,50/50,Benjamin Šeško,Slovenia,Slovenia,55.0,25.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Miscontrol,Benjamin Šeško,Slovenia,70.0,49.0,50/50,Kobbie Mainoo,England,False,65.0,False,False,False
144148,3930181,2,70,49,00:25:49.807,50/50,Kobbie Mainoo,England,England,65.1,54.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,50/50,Benjamin Šeško,Slovenia,70.0,49.0,Carry,Kobbie Mainoo,England,True,54.900000000000006,False,False,False
144149,3930181,2,70,49,00:25:49.807,Carry,Kobbie Mainoo,England,England,65.1,54.5,True,1.308133,Regular Play,,,,,,,,,,,,False,62.9,51.8,3.482814953453599,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,50/50,Kobbie Mainoo,England,70.0,49.0,Pressure,Benjamin Šeško,Slovenia,False,54.900000000000006,False,False,False
144150,3930181,2,70,50,00:25:50.583,Pressure,Benjamin Šeško,Slovenia,England,56.0,26.9,,0.739063,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kobbie Mainoo,England,70.0,49.0,Pass,Kobbie Mainoo,England,False,64.0,False,False,False
144151,3930181,2,70,51,00:25:51.115,Pass,Kobbie Mainoo,England,England,62.9,51.8,True,1.145894,Regular Play,John Stones,12.461541,Ground Pass,,2.7461843,51.4,56.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Benjamin Šeško,Slovenia,70.0,50.0,Ball Receipt*,John Stones,England,True,57.1,False,False,True
144152,3930181,2,70,52,00:25:52.261,Ball Receipt*,John Stones,England,England,51.4,56.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kobbie Mainoo,England,70.0,51.0,Carry,John Stones,England,True,68.6,False,False,False
144153,3930181,2,70,52,00:25:52.261,Carry,John Stones,England,England,51.4,56.6,,0.826863,Regular Play,,,,,,,,,,,,False,51.2,57.0,0.44721359549995476,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,70.0,52.0,Pass,John Stones,England,True,68.6,False,False,False
144154,3930181,2,70,53,00:25:53.088,Pass,John Stones,England,England,51.2,57.0,,0.926299,Regular Play,Declan Rice,8.7,Ground Pass,,-1.5707964,51.2,48.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,70.0,52.0,Ball Receipt*,Declan Rice,England,True,68.8,False,False,False
144155,3930181,2,70,54,00:25:54.015,Ball Receipt*,Declan Rice,England,England,51.2,48.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,70.0,53.0,Carry,Declan Rice,England,True,68.8,False,False,False
144156,3930181,2,70,54,00:25:54.015,Carry,Declan Rice,England,England,51.2,48.3,,6.043232,Regular Play,,,,,,,,,,,,False,55.1,41.1,8.188406438373704,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,70.0,54.0,Pass,Declan Rice,England,True,68.8,False,False,False
144157,3930181,2,71,0,00:26:00.058,Pass,Declan Rice,England,England,55.1,41.1,,1.368577,Regular Play,Jude Bellingham,11.443775,Ground Pass,,-1.483301,56.1,29.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,70.0,54.0,Ball Receipt*,Jude Bellingham,England,True,64.9,False,False,False
144158,3930181,2,71,1,00:26:01.426,Ball Receipt*,Jude Bellingham,England,England,56.1,29.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Declan Rice,England,71.0,0.0,Carry,Jude Bellingham,England,True,63.9,False,False,False
144159,3930181,2,71,1,00:26:01.426,Carry,Jude Bellingham,England,England,56.1,29.7,,0.349605,Regular Play,,,,,,,,,,,,False,56.3,32.1,2.408318915758461,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,71.0,1.0,Pass,Jude Bellingham,England,True,63.9,False,False,False
144160,3930181,2,71,1,00:26:01.776,Pass,Jude Bellingham,England,England,56.3,32.1,,1.324149,Regular Play,Kieran Trippier,25.74199,Ground Pass,,-1.0323755,69.5,10.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,71.0,1.0,Ball Receipt*,Kieran Trippier,England,True,63.7,False,False,False
144161,3930181,2,71,3,00:26:03.100,Ball Receipt*,Kieran Trippier,England,England,69.5,10.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,71.0,1.0,Carry,Kieran Trippier,England,True,50.5,False,False,False
144162,3930181,2,71,3,00:26:03.100,Carry,Kieran Trippier,England,England,69.5,10.0,True,2.220529,Regular Play,,,,,,,,,,,,False,70.7,3.6,6.511528238439883,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,71.0,3.0,Pressure,Petar Stojanović,Slovenia,False,50.5,False,False,False
144163,3930181,2,71,4,00:26:04.183,Pressure,Petar Stojanović,Slovenia,England,48.1,75.6,,1.618402,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kieran Trippier,England,71.0,3.0,Pass,Kieran Trippier,England,False,71.9,False,False,False
144164,3930181,2,71,5,00:26:05.321,Pass,Kieran Trippier,England,England,70.7,3.6,True,1.206197,Regular Play,Jude Bellingham,17.664654,Ground Pass,,2.6069984,55.5,12.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Petar Stojanović,Slovenia,71.0,4.0,Ball Receipt*,Jude Bellingham,England,True,49.3,False,False,True
144165,3930181,2,71,6,00:26:06.527,Ball Receipt*,Jude Bellingham,England,England,55.5,12.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kieran Trippier,England,71.0,5.0,Carry,Jude Bellingham,England,True,64.5,False,False,False
144166,3930181,2,71,6,00:26:06.527,Carry,Jude Bellingham,England,England,55.5,12.6,,0.302741,Regular Play,,,,,,,,,,,,False,55.5,13.0,0.40000000000000036,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,71.0,6.0,Pass,Jude Bellingham,England,True,64.5,False,False,False
144167,3930181,2,71,6,00:26:06.830,Pass,Jude Bellingham,England,England,55.5,13.0,,1.764079,Regular Play,Marc Guehi,12.175796,Ground Pass,,2.5490344,45.4,19.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,71.0,6.0,Ball Receipt*,Marc Guehi,England,True,64.5,False,False,False
144168,3930181,2,71,8,00:26:08.594,Ball Receipt*,Marc Guehi,England,England,45.4,19.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,71.0,6.0,Carry,Marc Guehi,England,True,74.6,False,False,False
144169,3930181,2,71,8,00:26:08.594,Carry,Marc Guehi,England,England,45.4,19.8,,6.766887,Regular Play,,,,,,,,,,,,False,59.3,40.4,24.850955716028302,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,71.0,8.0,Pass,Marc Guehi,England,True,74.6,False,False,False
144170,3930181,2,71,15,00:26:15.361,Pass,Marc Guehi,England,England,59.3,40.4,,1.245456,Regular Play,John Stones,18.243902,Ground Pass,,1.7918434,55.3,58.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,71.0,8.0,Ball Receipt*,John Stones,England,True,60.7,False,False,False
144171,3930181,2,71,16,00:26:16.606,Ball Receipt*,John Stones,England,England,55.3,58.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,71.0,15.0,Carry,John Stones,England,True,64.7,False,False,False
144172,3930181,2,71,16,00:26:16.606,Carry,John Stones,England,England,55.3,58.2,,3.734038,Regular Play,,,,,,,,,,,,False,55.3,58.2,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,71.0,16.0,Pass,John Stones,England,True,64.7,False,False,False
144173,3930181,2,71,20,00:26:20.340,Pass,John Stones,England,England,55.3,58.2,,0.895913,Regular Play,Kobbie Mainoo,14.851936,Ground Pass,,-1.0257579,63.0,45.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,71.0,16.0,Ball Receipt*,Kobbie Mainoo,England,True,64.7,False,False,False
144174,3930181,2,71,21,00:26:21.236,Ball Receipt*,Kobbie Mainoo,England,England,63.0,45.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,71.0,20.0,Carry,Kobbie Mainoo,England,True,57.0,False,False,False
144175,3930181,2,71,21,00:26:21.236,Carry,Kobbie Mainoo,England,England,63.0,45.5,,2.666504,Regular Play,,,,,,,,,,,,False,63.0,45.0,0.5,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kobbie Mainoo,England,71.0,21.0,Pass,Kobbie Mainoo,England,True,57.0,False,False,False
144176,3930181,2,71,23,00:26:23.902,Pass,Kobbie Mainoo,England,England,63.0,45.0,,1.05752,Regular Play,Declan Rice,23.31373,Ground Pass,,-1.5364751,63.8,21.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kobbie Mainoo,England,71.0,21.0,Ball Receipt*,Declan Rice,England,True,57.0,False,False,False
144177,3930181,2,71,24,00:26:24.960,Ball Receipt*,Declan Rice,England,England,63.8,21.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kobbie Mainoo,England,71.0,23.0,Carry,Declan Rice,England,True,56.2,False,False,False
144178,3930181,2,71,24,00:26:24.960,Carry,Declan Rice,England,England,63.8,21.7,True,6.199996,Regular Play,,,,,,,,,,,,False,60.8,27.7,6.708203932499369,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,71.0,24.0,Pressure,Adam Gnezda Čerin,Slovenia,False,56.2,False,False,False
144179,3930181,2,71,27,00:26:27.934,Pressure,Adam Gnezda Čerin,Slovenia,England,43.2,54.8,,3.307624,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Declan Rice,England,71.0,24.0,Pass,Declan Rice,England,False,76.8,False,False,False
144180,3930181,2,71,31,00:26:31.160,Pass,Declan Rice,England,England,60.8,27.7,True,1.089797,Regular Play,John Stones,26.60921,Ground Pass,,1.5444866,61.5,54.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,71.0,27.0,Ball Receipt*,John Stones,England,True,59.2,False,False,False
144181,3930181,2,71,32,00:26:32.250,Ball Receipt*,John Stones,England,England,61.5,54.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,71.0,31.0,Carry,John Stones,England,True,58.5,False,False,False
144182,3930181,2,71,32,00:26:32.250,Carry,John Stones,England,England,61.5,54.3,,1.42813,Regular Play,,,,,,,,,,,,False,62.7,56.0,2.080865204668485,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,71.0,32.0,Pass,John Stones,England,True,58.5,False,False,False
144183,3930181,2,71,33,00:26:33.678,Pass,John Stones,England,England,62.7,56.0,,1.21569,Regular Play,Phil Foden,20.188362,Ground Pass,,0.72581965,77.8,69.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,71.0,32.0,Ball Receipt*,Phil Foden,England,True,57.3,False,False,False
144184,3930181,2,71,34,00:26:34.894,Ball Receipt*,Phil Foden,England,England,77.8,69.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,71.0,33.0,Carry,Phil Foden,England,True,42.2,False,False,False
144185,3930181,2,71,34,00:26:34.894,Carry,Phil Foden,England,England,77.8,69.4,,0.698767,Regular Play,,,,,,,,,,,,False,78.8,69.9,1.118033988749895,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,71.0,34.0,Pass,Phil Foden,England,True,42.2,False,False,False
144186,3930181,2,71,35,00:26:35.592,Pass,Phil Foden,England,England,78.8,69.9,,0.724749,Regular Play,Cole Palmer,9.183137,Ground Pass,,0.66963893,86.0,75.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Phil Foden,England,71.0,34.0,Ball Receipt*,Cole Palmer,England,True,41.2,False,False,False
144187,3930181,2,71,36,00:26:36.317,Ball Receipt*,Cole Palmer,England,England,86.0,75.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Phil Foden,England,71.0,35.0,Carry,Cole Palmer,England,True,34.0,False,False,False
144188,3930181,2,71,36,00:26:36.317,Carry,Cole Palmer,England,England,86.0,75.6,,1.039999,Regular Play,,,,,,,,,,,,False,86.0,75.6,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Cole Palmer,England,71.0,36.0,Pass,Cole Palmer,England,True,34.0,False,False,False
144189,3930181,2,71,37,00:26:37.357,Pass,Cole Palmer,England,England,86.0,75.6,,0.890571,Regular Play,Kobbie Mainoo,13.413426,Ground Pass,,-1.5260501,86.6,62.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Cole Palmer,England,71.0,36.0,Ball Receipt*,Kobbie Mainoo,England,True,34.0,False,False,False
144190,3930181,2,71,38,00:26:38.248,Ball Receipt*,Kobbie Mainoo,England,England,86.6,62.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Cole Palmer,England,71.0,37.0,Carry,Kobbie Mainoo,England,True,33.400000000000006,False,False,False
144191,3930181,2,71,38,00:26:38.248,Carry,Kobbie Mainoo,England,England,86.6,62.2,,1.689099,Regular Play,,,,,,,,,,,,False,86.2,62.2,0.3999999999999915,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kobbie Mainoo,England,71.0,38.0,Pass,Kobbie Mainoo,England,True,33.400000000000006,False,False,False
144192,3930181,2,71,39,00:26:39.937,Pass,Kobbie Mainoo,England,England,86.2,62.2,,1.211194,Regular Play,Kyle Walker,18.172781,Ground Pass,,2.6360977,70.3,71.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kobbie Mainoo,England,71.0,38.0,Ball Receipt*,Kyle Walker,England,True,33.8,False,False,False
144193,3930181,2,71,41,00:26:41.148,Ball Receipt*,Kyle Walker,England,England,70.3,71.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kobbie Mainoo,England,71.0,39.0,Carry,Kyle Walker,England,True,49.7,False,False,False
144194,3930181,2,71,41,00:26:41.148,Carry,Kyle Walker,England,England,70.3,71.0,,0.612002,Regular Play,,,,,,,,,,,,False,70.3,71.0,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,71.0,41.0,Pass,Kyle Walker,England,True,49.7,False,False,False
144195,3930181,2,71,41,00:26:41.760,Pass,Kyle Walker,England,England,70.3,71.0,,0.903216,Regular Play,Kobbie Mainoo,8.868484,Ground Pass,,0.5191461,78.0,75.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,71.0,41.0,Ball Receipt*,Kobbie Mainoo,England,True,49.7,False,False,False
144196,3930181,2,71,42,00:26:42.663,Ball Receipt*,Kobbie Mainoo,England,England,78.0,75.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,71.0,41.0,Carry,Kobbie Mainoo,England,True,42.0,False,False,False
