event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
34668,3942226,4,105,17,00:00:17.940,Ball Receipt*,Niclas Füllkrug,Germany,Germany,68.1,9.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pass,Waldemar Anton,Germany,105.0,14.0,Pass,Daniel Carvajal Ramos,Spain,False,51.900000000000006,False,False,False
34669,3942226,4,105,17,00:00:17.940,Pass,Daniel Carvajal Ramos,Spain,Spain,52.0,70.3,,1.53725,Regular Play,Rodrigo Hernández Cascante,7.6661596,High Pass,,-1.0370882,55.9,63.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,4,0,0,9,1,1,0,Ball Receipt*,Niclas Füllkrug,Germany,105.0,17.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,68.0,False,False,False
34670,3942226,4,105,19,00:00:19.477,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,55.9,63.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Pass,Daniel Carvajal Ramos,Spain,105.0,17.0,Pass,Rodrigo Hernández Cascante,Spain,True,64.1,False,False,False
34671,3942226,4,105,19,00:00:19.477,Pass,Rodrigo Hernández Cascante,Spain,Spain,55.9,63.7,,1.075059,Regular Play,Mikel Merino Zazón,7.2615423,Low Pass,,-0.39585045,62.6,60.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,105.0,19.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,64.1,False,False,False
34672,3942226,4,105,20,00:00:20.552,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,62.6,60.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pass,Rodrigo Hernández Cascante,Spain,105.0,19.0,Carry,Mikel Merino Zazón,Spain,True,57.4,False,False,False
34673,3942226,4,105,20,00:00:20.552,Carry,Mikel Merino Zazón,Spain,Spain,62.6,60.9,True,1.586324,Regular Play,,,,,,,,,,,,False,63.8,61.7,1.4422205101855945,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,105.0,20.0,Pressure,Jamal Musiala,Germany,False,57.4,False,False,False
34674,3942226,4,105,20,00:00:20.722,Pressure,Jamal Musiala,Germany,Spain,60.3,17.2,,1.083799,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Carry,Mikel Merino Zazón,Spain,105.0,20.0,Pressure,Toni Kroos,Germany,True,59.7,False,False,False
34675,3942226,4,105,21,00:00:21.208,Pressure,Toni Kroos,Germany,Spain,56.0,18.4,,0.663973,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Pressure,Jamal Musiala,Germany,105.0,20.0,Dispossessed,Mikel Merino Zazón,Spain,False,64.0,False,False,True
34676,3942226,4,105,22,00:00:22.138,Dispossessed,Mikel Merino Zazón,Spain,Spain,63.8,61.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Toni Kroos,Germany,105.0,21.0,Duel,Toni Kroos,Germany,False,56.2,False,False,True
34677,3942226,4,105,22,00:00:22.138,Duel,Toni Kroos,Germany,Germany,56.3,18.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Dispossessed,Mikel Merino Zazón,Spain,105.0,22.0,Ball Recovery,Jamal Musiala,Germany,True,63.7,False,False,False
34678,3942226,4,105,23,00:00:23.483,Ball Recovery,Jamal Musiala,Germany,Germany,58.0,19.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Duel,Toni Kroos,Germany,105.0,22.0,Carry,Jamal Musiala,Germany,True,62.0,False,False,False
34679,3942226,4,105,23,00:00:23.483,Carry,Jamal Musiala,Germany,Germany,58.0,19.5,True,3.29163,Regular Play,,,,,,,,,,,,False,72.4,36.6,22.355536227073603,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Ball Recovery,Jamal Musiala,Germany,105.0,23.0,Pressure,Mikel Merino Zazón,Spain,False,62.0,False,False,False
34680,3942226,4,105,23,00:00:23.957,Pressure,Mikel Merino Zazón,Spain,Germany,59.8,57.8,,0.708901,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Carry,Jamal Musiala,Germany,105.0,23.0,Pressure,Mikel Merino Zazón,Spain,True,60.2,False,False,False
34681,3942226,4,105,26,00:00:26.238,Pressure,Mikel Merino Zazón,Spain,Germany,48.8,50.9,,0.694062,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Mikel Merino Zazón,Spain,105.0,23.0,Pass,Jamal Musiala,Germany,False,71.2,False,False,False
34682,3942226,4,105,26,00:00:26.775,Pass,Jamal Musiala,Germany,Germany,72.4,36.6,True,1.041273,Regular Play,Florian Wirtz,11.569356,Ground Pass,,-0.2533642,83.6,33.7,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Pressure,Mikel Merino Zazón,Spain,105.0,26.0,Ball Receipt*,Florian Wirtz,Germany,True,47.599999999999994,False,False,True
34683,3942226,4,105,27,00:00:27.816,Ball Receipt*,Florian Wirtz,Germany,Germany,83.6,33.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Pass,Jamal Musiala,Germany,105.0,26.0,Carry,Florian Wirtz,Germany,True,36.400000000000006,False,False,False
34684,3942226,4,105,27,00:00:27.816,Carry,Florian Wirtz,Germany,Germany,83.6,33.7,,0.188132,Regular Play,,,,,,,,,,,,False,84.8,35.5,2.163330765278393,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Ball Receipt*,Florian Wirtz,Germany,105.0,27.0,Pass,Florian Wirtz,Germany,True,36.400000000000006,False,False,False
34685,3942226,4,105,28,00:00:28.004,Pass,Florian Wirtz,Germany,Germany,84.8,35.5,,0.87164,Regular Play,Thomas Müller,18.995262,Ground Pass,,1.6709888,82.9,54.4,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Carry,Florian Wirtz,Germany,105.0,27.0,Ball Receipt*,Thomas Müller,Germany,True,35.2,False,False,False
34686,3942226,4,105,28,00:00:28.876,Ball Receipt*,Thomas Müller,Germany,Germany,82.9,54.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Pass,Florian Wirtz,Germany,105.0,28.0,Carry,Thomas Müller,Germany,True,37.099999999999994,False,False,False
34687,3942226,4,105,28,00:00:28.876,Carry,Thomas Müller,Germany,Germany,82.9,54.4,,1.517228,Regular Play,,,,,,,,,,,,False,85.6,55.9,3.08868904229609,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Ball Receipt*,Thomas Müller,Germany,105.0,28.0,Pass,Thomas Müller,Germany,True,37.099999999999994,False,False,False
34688,3942226,4,105,30,00:00:30.393,Pass,Thomas Müller,Germany,Germany,85.6,55.9,,1.200546,Regular Play,Niclas Füllkrug,29.072496,High Pass,,-0.8121558,105.6,34.8,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Carry,Thomas Müller,Germany,105.0,28.0,Ball Receipt*,Niclas Füllkrug,Germany,True,34.400000000000006,False,False,False
34689,3942226,4,105,31,00:00:31.594,Ball Receipt*,Niclas Füllkrug,Germany,Germany,105.6,34.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pass,Thomas Müller,Germany,105.0,30.0,Carry,Niclas Füllkrug,Germany,True,14.400000000000006,False,True,False
34690,3942226,4,105,31,00:00:31.594,Carry,Niclas Füllkrug,Germany,Germany,105.6,34.8,True,1.787408,Regular Play,,,,,,,,,,,,False,105.2,37.7,2.9274562336608936,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Ball Receipt*,Niclas Füllkrug,Germany,105.0,31.0,Pressure,José Ignacio Fernández Iglesias,Spain,False,14.400000000000006,False,True,False
34691,3942226,4,105,32,00:00:32.303,Pressure,José Ignacio Fernández Iglesias,Spain,Germany,14.1,43.0,,1.098861,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Niclas Füllkrug,Germany,105.0,31.0,Pass,Niclas Füllkrug,Germany,False,105.9,False,False,False
34692,3942226,4,105,33,00:00:33.381,Pass,Niclas Füllkrug,Germany,Germany,105.2,37.7,True,1.072781,Regular Play,Jamal Musiala,8.46286,Ground Pass,,2.1882985,100.3,44.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pressure,José Ignacio Fernández Iglesias,Spain,105.0,32.0,Ball Receipt*,Jamal Musiala,Germany,True,14.799999999999997,False,True,True
34693,3942226,4,105,34,00:00:34.454,Ball Receipt*,Jamal Musiala,Germany,Germany,100.3,44.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Pass,Niclas Füllkrug,Germany,105.0,33.0,Shot,Jamal Musiala,Germany,True,19.700000000000003,False,True,False
34694,3942226,4,105,34,00:00:34.579,Shot,Jamal Musiala,Germany,Germany,100.3,44.6,,0.16137,Regular Play,,,,,,,,Blocked,0.0490711,Right Foot,Normal,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Ball Receipt*,Jamal Musiala,Germany,105.0,34.0,Block,Marc Cucurella Saseta,Spain,False,19.700000000000003,False,True,False
34695,3942226,4,105,34,00:00:34.741,Block,Marc Cucurella Saseta,Spain,Germany,14.8,36.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Shot,Jamal Musiala,Germany,105.0,34.0,Goal Keeper,Unai Simón Mendibil,Spain,True,105.2,False,False,False
34696,3942226,4,105,34,00:00:34.791,Goal Keeper,Unai Simón Mendibil,Spain,Germany,1.1,39.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Block,Marc Cucurella Saseta,Spain,105.0,34.0,Clearance,José Ignacio Fernández Iglesias,Spain,True,118.9,False,False,False
34697,3942226,4,105,36,00:00:36.978,Clearance,José Ignacio Fernández Iglesias,Spain,Germany,9.9,42.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,4,0,0,9,1,0,0,Goal Keeper,Unai Simón Mendibil,Spain,105.0,34.0,Pass,Maximilian Mittelstädt,Germany,False,110.1,False,False,False
34698,3942226,4,106,11,00:01:11.727,Pass,Maximilian Mittelstädt,Germany,Germany,94.9,0.1,,1.748557,From Throw In,Niclas Füllkrug,28.908476,Low Pass,,0.8490376,114.0,21.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,0,10,2,0,0,Clearance,José Ignacio Fernández Iglesias,Spain,105.0,36.0,Ball Receipt*,Niclas Füllkrug,Germany,True,25.099999999999994,False,False,False
34699,3942226,4,106,13,00:01:13.475,Ball Receipt*,Niclas Füllkrug,Germany,Germany,114.0,21.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pass,Maximilian Mittelstädt,Germany,106.0,11.0,Carry,Niclas Füllkrug,Germany,True,6.0,False,True,False
34700,3942226,4,106,13,00:01:13.475,Carry,Niclas Füllkrug,Germany,Germany,114.0,21.8,,0.181592,From Throw In,,,,,,,,,,,,False,114.5,21.8,0.5,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Ball Receipt*,Niclas Füllkrug,Germany,106.0,13.0,Pass,Niclas Füllkrug,Germany,True,6.0,False,True,False
34701,3942226,4,106,13,00:01:13.657,Pass,Niclas Füllkrug,Germany,Germany,114.5,21.8,,0.691694,From Throw In,Thomas Müller,6.2514,Low Pass,,3.0132694,108.3,22.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Carry,Niclas Füllkrug,Germany,106.0,13.0,Pressure,Daniel Carvajal Ramos,Spain,False,5.5,False,True,False
34702,3942226,4,106,13,00:01:13.913,Pressure,Daniel Carvajal Ramos,Spain,Germany,8.4,55.2,,1.031441,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,4,0,0,9,1,1,0,Pass,Niclas Füllkrug,Germany,106.0,13.0,Ball Receipt*,Thomas Müller,Germany,False,111.6,False,False,False
34703,3942226,4,106,14,00:01:14.349,Ball Receipt*,Thomas Müller,Germany,Germany,108.3,22.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Pressure,Daniel Carvajal Ramos,Spain,106.0,13.0,Carry,Thomas Müller,Germany,True,11.700000000000003,False,True,True
34704,3942226,4,106,14,00:01:14.349,Carry,Thomas Müller,Germany,Germany,108.3,22.6,True,2.318219,From Throw In,,,,,,,,,,,,False,106.6,25.8,3.6235341863986883,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Ball Receipt*,Thomas Müller,Germany,106.0,14.0,Pass,Thomas Müller,Germany,True,11.700000000000003,False,True,False
34705,3942226,4,106,16,00:01:16.667,Pass,Thomas Müller,Germany,Germany,106.6,25.8,,0.650767,From Throw In,Robert Andrich,9.047651,Ground Pass,,2.7918773,98.1,28.9,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Carry,Thomas Müller,Germany,106.0,14.0,Pressure,Mikel Oyarzabal Ugarte,Spain,False,13.400000000000006,False,True,False
34706,3942226,4,106,16,00:01:16.940,Pressure,Mikel Oyarzabal Ugarte,Spain,Germany,22.9,54.7,,0.438276,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,4,0,0,9,1,0,0,Pass,Thomas Müller,Germany,106.0,16.0,Ball Receipt*,Robert Andrich,Germany,False,97.1,False,False,False
34707,3942226,4,106,17,00:01:17.318,Ball Receipt*,Robert Andrich,Germany,Germany,98.1,28.9,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Pressure,Mikel Oyarzabal Ugarte,Spain,106.0,16.0,Carry,Robert Andrich,Germany,True,21.900000000000006,False,True,True
34708,3942226,4,106,17,00:01:17.318,Carry,Robert Andrich,Germany,Germany,98.1,28.9,True,0.040000003,From Throw In,,,,,,,,,,,,False,98.6,28.6,0.5830951894845285,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Ball Receipt*,Robert Andrich,Germany,106.0,17.0,Pass,Robert Andrich,Germany,True,21.900000000000006,False,True,False
34709,3942226,4,106,17,00:01:17.358,Pass,Robert Andrich,Germany,Germany,98.6,28.6,True,1.084342,From Throw In,Jamal Musiala,14.165098,Ground Pass,,-0.9004655,107.4,17.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Carry,Robert Andrich,Germany,106.0,17.0,Ball Receipt*,Jamal Musiala,Germany,True,21.400000000000006,False,True,False
34710,3942226,4,106,18,00:01:18.442,Ball Receipt*,Jamal Musiala,Germany,Germany,107.4,17.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Pass,Robert Andrich,Germany,106.0,17.0,Carry,Jamal Musiala,Germany,True,12.599999999999994,False,True,False
34711,3942226,4,106,18,00:01:18.442,Carry,Jamal Musiala,Germany,Germany,107.4,17.5,,2.416666,From Throw In,,,,,,,,,,,,False,116.5,24.3,11.360017605620156,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Ball Receipt*,Jamal Musiala,Germany,106.0,18.0,Pass,Jamal Musiala,Germany,True,12.599999999999994,False,True,False
34712,3942226,4,106,20,00:01:20.859,Pass,Jamal Musiala,Germany,Germany,116.5,24.3,,0.819073,From Throw In,,12.5,High Pass,Incomplete,1.5707964,116.5,36.8,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Carry,Jamal Musiala,Germany,106.0,18.0,Ball Recovery,Unai Simón Mendibil,Spain,False,3.5,False,True,False
34713,3942226,4,106,21,00:01:21.678,Ball Recovery,Unai Simón Mendibil,Spain,Spain,3.6,43.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Pass,Jamal Musiala,Germany,106.0,20.0,Carry,Unai Simón Mendibil,Spain,True,116.4,False,False,False
34714,3942226,4,106,21,00:01:21.678,Carry,Unai Simón Mendibil,Spain,Spain,3.6,43.3,True,17.21806,Regular Play,,,,,,,,,,,,False,9.0,41.3,5.758472019555188,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Ball Recovery,Unai Simón Mendibil,Spain,106.0,21.0,Pressure,Niclas Füllkrug,Germany,False,116.4,False,False,False
34715,3942226,4,106,37,00:01:37.330,Pressure,Niclas Füllkrug,Germany,Spain,104.6,47.1,,1.872137,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Carry,Unai Simón Mendibil,Spain,106.0,21.0,Pass,Unai Simón Mendibil,Spain,False,15.400000000000006,False,True,False
34716,3942226,4,106,38,00:01:38.896,Pass,Unai Simón Mendibil,Spain,Spain,9.0,41.3,True,1.363954,Regular Play,José Ignacio Fernández Iglesias,18.146626,Ground Pass,,0.8555951,20.9,55.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Niclas Füllkrug,Germany,106.0,37.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,111.0,False,False,True
34717,3942226,4,106,40,00:01:40.260,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,20.9,55.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Unai Simón Mendibil,Spain,106.0,38.0,Carry,José Ignacio Fernández Iglesias,Spain,True,99.1,False,False,False
34718,3942226,4,106,40,00:01:40.260,Carry,José Ignacio Fernández Iglesias,Spain,Spain,20.9,55.0,True,1.413652,Regular Play,,,,,,,,,,,,False,22.7,55.8,1.9697715603592205,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,106.0,40.0,Pressure,Niclas Füllkrug,Germany,False,99.1,False,False,False
34719,3942226,4,106,41,00:01:41.404,Pressure,Niclas Füllkrug,Germany,Spain,98.2,30.0,,0.697139,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Carry,José Ignacio Fernández Iglesias,Spain,106.0,40.0,Pass,José Ignacio Fernández Iglesias,Spain,False,21.799999999999997,False,True,False
34720,3942226,4,106,41,00:01:41.673,Pass,José Ignacio Fernández Iglesias,Spain,Spain,22.7,55.8,True,1.416752,Regular Play,Mikel Oyarzabal Ugarte,25.877403,Ground Pass,,0.07736466,48.5,57.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Niclas Füllkrug,Germany,106.0,41.0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,True,97.3,False,False,True
34721,3942226,4,106,43,00:01:43.090,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,Spain,48.5,57.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,4,0,0,9,1,0,0,Pass,José Ignacio Fernández Iglesias,Spain,106.0,41.0,Carry,Mikel Oyarzabal Ugarte,Spain,True,71.5,False,False,False
34722,3942226,4,106,43,00:01:43.090,Carry,Mikel Oyarzabal Ugarte,Spain,Spain,48.5,57.8,True,1.23649,Regular Play,,,,,,,,,,,,False,39.1,52.9,10.600471687618432,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,106.0,43.0,Pressure,Florian Wirtz,Germany,False,71.5,False,False,False
34723,3942226,4,106,43,00:01:43.880,Pressure,Florian Wirtz,Germany,Spain,82.9,28.9,,0.833747,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Carry,Mikel Oyarzabal Ugarte,Spain,106.0,43.0,Pass,Mikel Oyarzabal Ugarte,Spain,False,37.099999999999994,False,False,False
34724,3942226,4,106,44,00:01:44.327,Pass,Mikel Oyarzabal Ugarte,Spain,Spain,39.1,52.9,True,0.648902,Regular Play,Rodrigo Hernández Cascante,10.55462,Ground Pass,,-1.0986743,43.9,43.5,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Florian Wirtz,Germany,106.0,43.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,80.9,False,False,True
34725,3942226,4,106,44,00:01:44.976,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,43.9,43.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Pass,Mikel Oyarzabal Ugarte,Spain,106.0,44.0,Carry,Rodrigo Hernández Cascante,Spain,True,76.1,False,False,False
34726,3942226,4,106,44,00:01:44.976,Carry,Rodrigo Hernández Cascante,Spain,Spain,43.9,43.5,,1.142544,Regular Play,,,,,,,,,,,,False,43.9,43.5,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,106.0,44.0,Pass,Rodrigo Hernández Cascante,Spain,True,76.1,False,False,False
34727,3942226,4,106,46,00:01:46.118,Pass,Rodrigo Hernández Cascante,Spain,Spain,43.9,43.5,,1.981276,Regular Play,Mikel Merino Zazón,23.795168,Ground Pass,,-1.3115475,50.0,20.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Carry,Rodrigo Hernández Cascante,Spain,106.0,44.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,76.1,False,False,False
34728,3942226,4,106,48,00:01:48.099,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,50.0,20.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pass,Rodrigo Hernández Cascante,Spain,106.0,46.0,Carry,Mikel Merino Zazón,Spain,True,70.0,False,False,False
34729,3942226,4,106,48,00:01:48.099,Carry,Mikel Merino Zazón,Spain,Spain,50.0,20.5,,0.531573,Regular Play,,,,,,,,,,,,False,50.8,17.3,3.298484500494127,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,106.0,48.0,Pass,Mikel Merino Zazón,Spain,True,70.0,False,False,False
34730,3942226,4,106,48,00:01:48.631,Pass,Mikel Merino Zazón,Spain,Spain,50.8,17.3,,1.353255,Regular Play,Marc Cucurella Saseta,16.133505,Ground Pass,,-0.6844212,63.3,7.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Carry,Mikel Merino Zazón,Spain,106.0,48.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,69.2,False,False,False
34731,3942226,4,106,49,00:01:49.984,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,63.3,7.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Mikel Merino Zazón,Spain,106.0,48.0,Carry,Marc Cucurella Saseta,Spain,True,56.7,False,False,False
34732,3942226,4,106,49,00:01:49.984,Carry,Marc Cucurella Saseta,Spain,Spain,63.3,7.1,,1.550563,Regular Play,,,,,,,,,,,,False,72.7,6.8,9.404786015641191,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,106.0,49.0,Pass,Marc Cucurella Saseta,Spain,True,56.7,False,False,False
34733,3942226,4,106,51,00:01:51.535,Pass,Marc Cucurella Saseta,Spain,Spain,72.7,6.8,,1.085065,Regular Play,Daniel Olmo Carvajal,8.453402,Ground Pass,,-0.47951928,80.2,2.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Marc Cucurella Saseta,Spain,106.0,49.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,47.3,False,False,False
