event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Croatia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
179273,3930160,2,47,18,00:02:18.048,Pass,Lovro Majer,Croatia,Croatia,19.1,60.1,True,1.252608,From Throw In,Marcelo Brozović,9.078547,Ground Pass,,2.2782278,13.2,67.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Pedro González López,Spain,47.0,17.0,Ball Receipt*,Marcelo Brozović,Croatia,True,100.9,False,False,True
179274,3930160,2,47,19,00:02:19.301,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,13.2,67.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Lovro Majer,Croatia,47.0,18.0,Carry,Marcelo Brozović,Croatia,True,106.8,False,False,False
179275,3930160,2,47,19,00:02:19.301,Carry,Marcelo Brozović,Croatia,Croatia,13.2,67.0,,0.147163,From Throw In,,,,,,,,,,,,False,13.2,67.0,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marcelo Brozović,Croatia,47.0,19.0,Pass,Marcelo Brozović,Croatia,True,106.8,False,False,False
179276,3930160,2,47,19,00:02:19.448,Pass,Marcelo Brozović,Croatia,Croatia,13.2,67.0,,0.698074,From Throw In,Josip Stanišić,16.06549,Ground Pass,,0.6173551,26.3,76.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marcelo Brozović,Croatia,47.0,19.0,Ball Receipt*,Josip Stanišić,Croatia,True,106.8,False,False,False
179277,3930160,2,47,20,00:02:20.146,Ball Receipt*,Josip Stanišić,Croatia,Croatia,26.3,76.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marcelo Brozović,Croatia,47.0,19.0,Carry,Josip Stanišić,Croatia,True,93.7,False,False,False
179278,3930160,2,47,20,00:02:20.146,Carry,Josip Stanišić,Croatia,Croatia,26.3,76.3,,1.398195,From Throw In,,,,,,,,,,,,False,28.5,77.0,2.3086792761230392,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Stanišić,Croatia,47.0,20.0,Pass,Josip Stanišić,Croatia,True,93.7,False,False,False
179279,3930160,2,47,21,00:02:21.544,Pass,Josip Stanišić,Croatia,Croatia,28.5,77.0,,3.208883,From Throw In,Joško Gvardiol,72.62321,High Pass,,-1.3796118,42.3,5.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Stanišić,Croatia,47.0,20.0,Ball Receipt*,Joško Gvardiol,Croatia,True,91.5,False,False,False
179280,3930160,2,47,24,00:02:24.753,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,42.3,5.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Stanišić,Croatia,47.0,21.0,Miscontrol,Joško Gvardiol,Croatia,True,77.7,False,False,False
179281,3930160,2,47,24,00:02:24.753,Miscontrol,Joško Gvardiol,Croatia,Croatia,42.3,5.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Joško Gvardiol,Croatia,47.0,24.0,Pass,Daniel Carvajal Ramos,Spain,False,77.7,False,False,False
179282,3930160,2,47,44,00:02:44.122,Pass,Daniel Carvajal Ramos,Spain,Spain,77.1,80.0,,1.772279,From Throw In,Rodrigo Hernández Cascante,9.847335,Low Pass,Incomplete,-2.5366902,69.0,74.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,3,0,0,0,0,0,0,1,Miscontrol,Joško Gvardiol,Croatia,47.0,24.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,42.900000000000006,False,False,False
179283,3930160,2,47,45,00:02:45.895,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,68.0,73.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Pass,Daniel Carvajal Ramos,Spain,47.0,44.0,Interception,Ante Budimir,Croatia,False,52.0,False,False,False
179284,3930160,2,47,45,00:02:45.895,Interception,Ante Budimir,Croatia,Spain,51.1,5.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,47.0,45.0,Ball Recovery,Andrej Kramarić,Croatia,True,68.9,False,False,False
179285,3930160,2,47,46,00:02:46.956,Ball Recovery,Andrej Kramarić,Croatia,Spain,43.6,1.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,-3,0,0,0,0,0,0,0,Interception,Ante Budimir,Croatia,47.0,45.0,Carry,Andrej Kramarić,Croatia,True,76.4,False,False,False
179286,3930160,2,47,46,00:02:46.956,Carry,Andrej Kramarić,Croatia,Spain,43.6,1.4,True,4.102673,From Throw In,,,,,,,,,,,,False,61.1,5.3,17.92930561957155,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,-3,0,0,0,0,0,0,0,Ball Recovery,Andrej Kramarić,Croatia,47.0,46.0,Pressure,Rodrigo Hernández Cascante,Spain,False,76.4,False,False,False
179287,3930160,2,47,50,00:02:50.150,Pressure,Rodrigo Hernández Cascante,Spain,Spain,65.7,75.3,,0.980099,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Carry,Andrej Kramarić,Croatia,47.0,46.0,Pass,Andrej Kramarić,Croatia,False,54.3,False,False,False
179288,3930160,2,47,51,00:02:51.059,Pass,Andrej Kramarić,Croatia,Spain,61.1,5.3,True,0.131883,From Throw In,Lovro Majer,1.7804494,Ground Pass,Incomplete,-0.9048271,62.2,3.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Rodrigo Hernández Cascante,Spain,47.0,50.0,Ball Receipt*,Lovro Majer,Croatia,True,58.9,False,False,True
179289,3930160,2,47,51,00:02:51.191,Ball Receipt*,Lovro Majer,Croatia,Spain,67.7,0.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Andrej Kramarić,Croatia,47.0,51.0,Block,Daniel Carvajal Ramos,Spain,False,52.3,False,False,False
179290,3930160,2,47,51,00:02:51.191,Block,Daniel Carvajal Ramos,Spain,Spain,57.9,76.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,3,0,0,0,0,0,0,1,Ball Receipt*,Lovro Majer,Croatia,47.0,51.0,Pressure,Luka Modrić,Croatia,False,62.1,False,False,False
179291,3930160,2,47,52,00:02:52.069,Pressure,Luka Modrić,Croatia,Spain,64.8,7.5,,0.44145,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Block,Daniel Carvajal Ramos,Spain,47.0,51.0,Pass,Rodrigo Hernández Cascante,Spain,False,55.2,False,False,False
179292,3930160,2,47,52,00:02:52.395,Pass,Rodrigo Hernández Cascante,Spain,Spain,55.3,74.2,True,0.728143,From Throw In,Robin Aime Robert Le Normand,10.9252,Ground Pass,,-2.7270858,45.3,69.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Luka Modrić,Croatia,47.0,52.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,64.7,False,False,True
179293,3930160,2,47,53,00:02:53.123,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,45.3,69.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,47.0,52.0,Carry,Robin Aime Robert Le Normand,Spain,True,74.7,False,False,False
179294,3930160,2,47,53,00:02:53.123,Carry,Robin Aime Robert Le Normand,Spain,Spain,45.3,69.8,True,0.882755,From Throw In,,,,,,,,,,,,False,44.5,67.8,2.1540659228538006,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,47.0,53.0,Pressure,Ante Budimir,Croatia,False,74.7,False,False,False
179295,3930160,2,47,53,00:02:53.610,Pressure,Ante Budimir,Croatia,Spain,73.2,8.5,,0.595078,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,47.0,53.0,Pass,Robin Aime Robert Le Normand,Spain,False,46.8,False,False,False
179296,3930160,2,47,54,00:02:54.005,Pass,Robin Aime Robert Le Normand,Spain,Spain,44.5,67.8,True,0.712301,From Throw In,Fabián Ruiz Peña,13.805796,Ground Pass,,-0.6724785,55.3,59.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Ante Budimir,Croatia,47.0,53.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,75.5,False,False,True
179297,3930160,2,47,54,00:02:54.718,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,55.3,59.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,1,Pass,Robin Aime Robert Le Normand,Spain,47.0,54.0,Injury Stoppage,Ante Budimir,Croatia,False,64.7,False,False,False
179298,3930160,2,47,55,00:02:55.454,Injury Stoppage,Ante Budimir,Croatia,Spain,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Fabián Ruiz Peña,Spain,47.0,54.0,Injury Stoppage,Daniel Carvajal Ramos,Spain,False,,False,,False
179299,3930160,2,47,58,00:02:58.762,Injury Stoppage,Daniel Carvajal Ramos,Spain,Spain,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,3,0,0,0,0,0,0,1,Injury Stoppage,Ante Budimir,Croatia,47.0,55.0,Referee Ball-Drop,,Spain,True,,False,,False
179300,3930160,2,48,42,00:03:42.170,Referee Ball-Drop,,Spain,Spain,50.2,64.0,,0.0,Other,,,,,,,,,,,,False,,,,,False,,,,3,0,3,0,0,0,0,0,0,0,Injury Stoppage,Daniel Carvajal Ramos,Spain,47.0,58.0,Referee Ball-Drop,,Croatia,False,69.8,False,False,False
179301,3930160,2,48,42,00:03:42.291,Referee Ball-Drop,,Croatia,Croatia,69.9,16.1,,0.0,Other,,,,,,,,,,,,False,,,,,False,,,,3,0,-3,0,0,0,0,0,0,0,Referee Ball-Drop,,Spain,48.0,42.0,Ball Recovery,Rodrigo Hernández Cascante,Spain,False,50.099999999999994,False,False,False
179302,3930160,2,48,43,00:03:43.252,Ball Recovery,Rodrigo Hernández Cascante,Spain,Spain,50.2,64.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Referee Ball-Drop,,Croatia,48.0,42.0,Carry,Rodrigo Hernández Cascante,Spain,True,69.8,False,False,False
179303,3930160,2,48,43,00:03:43.252,Carry,Rodrigo Hernández Cascante,Spain,Spain,50.2,64.0,,0.677686,Regular Play,,,,,,,,,,,,False,49.3,64.0,0.9000000000000057,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Ball Recovery,Rodrigo Hernández Cascante,Spain,48.0,43.0,Pass,Rodrigo Hernández Cascante,Spain,True,69.8,False,False,False
179304,3930160,2,48,43,00:03:43.930,Pass,Rodrigo Hernández Cascante,Spain,Spain,49.3,64.0,,1.26455,Regular Play,Robin Aime Robert Le Normand,19.177069,Ground Pass,,-3.0055952,30.3,61.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,48.0,43.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,70.7,False,False,False
179305,3930160,2,48,45,00:03:45.194,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,30.3,61.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,48.0,43.0,Carry,Robin Aime Robert Le Normand,Spain,True,89.7,False,False,False
179306,3930160,2,48,45,00:03:45.194,Carry,Robin Aime Robert Le Normand,Spain,Spain,30.3,61.4,,0.611481,Regular Play,,,,,,,,,,,,False,28.6,59.9,2.2671568097509263,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,48.0,45.0,Pass,Robin Aime Robert Le Normand,Spain,True,89.7,False,False,False
179307,3930160,2,48,45,00:03:45.806,Pass,Robin Aime Robert Le Normand,Spain,Spain,28.6,59.9,,1.623738,Regular Play,Unai Simón Mendibil,21.426386,Ground Pass,,-2.366095,13.3,44.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,3,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,48.0,45.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,91.4,False,False,False
179308,3930160,2,48,47,00:03:47.430,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,13.3,44.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,3,0,3,0,0,0,0,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,48.0,45.0,Carry,Unai Simón Mendibil,Spain,True,106.7,False,False,False
179309,3930160,2,48,47,00:03:47.430,Carry,Unai Simón Mendibil,Spain,Spain,13.3,44.9,True,1.371139,Regular Play,,,,,,,,,,,,False,13.1,41.3,3.605551275463991,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,3,0,3,0,0,0,0,0,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,48.0,47.0,Pressure,Ante Budimir,Croatia,False,106.7,False,False,False
179310,3930160,2,48,48,00:03:48.456,Pressure,Ante Budimir,Croatia,Spain,103.7,30.0,,0.431124,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Unai Simón Mendibil,Spain,48.0,47.0,Pass,Unai Simón Mendibil,Spain,False,16.299999999999997,False,True,False
179311,3930160,2,48,48,00:03:48.801,Pass,Unai Simón Mendibil,Spain,Spain,13.1,41.3,True,2.265057,Regular Play,Marc Cucurella Saseta,43.322166,Low Pass,,-0.9808731,37.2,5.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Ante Budimir,Croatia,48.0,48.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,106.9,False,False,True
179312,3930160,2,48,51,00:03:51.066,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,37.2,5.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,3,0,0,0,0,0,0,0,Pass,Unai Simón Mendibil,Spain,48.0,48.0,Carry,Marc Cucurella Saseta,Spain,True,82.8,False,False,False
179313,3930160,2,48,51,00:03:51.066,Carry,Marc Cucurella Saseta,Spain,Spain,37.2,5.3,True,0.763157,Regular Play,,,,,,,,,,,,False,39.6,3.5,2.9999999999999987,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,3,0,0,0,0,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,48.0,51.0,Pressure,Luka Modrić,Croatia,False,82.8,False,False,False
179314,3930160,2,48,51,00:03:51.488,Pressure,Luka Modrić,Croatia,Spain,78.8,75.0,,0.390418,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marc Cucurella Saseta,Spain,48.0,51.0,Pass,Marc Cucurella Saseta,Spain,False,41.2,False,False,False
179315,3930160,2,48,51,00:03:51.829,Pass,Marc Cucurella Saseta,Spain,Spain,39.6,3.5,True,1.592371,Regular Play,Nicholas Williams Arthuer,14.933519,Ground Pass,,-0.0670136,54.5,2.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Luka Modrić,Croatia,48.0,51.0,Pressure,Josip Stanišić,Croatia,False,80.4,False,False,True
179316,3930160,2,48,53,00:03:53.314,Pressure,Josip Stanišić,Croatia,Spain,63.7,77.6,,0.329321,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marc Cucurella Saseta,Spain,48.0,51.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,False,56.3,False,False,False
179317,3930160,2,48,53,00:03:53.421,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,54.5,2.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Josip Stanišić,Croatia,48.0,53.0,Carry,Nicholas Williams Arthuer,Spain,True,65.5,False,False,True
179318,3930160,2,48,53,00:03:53.421,Carry,Nicholas Williams Arthuer,Spain,Spain,54.5,2.5,True,0.222223,Regular Play,,,,,,,,,,,,False,55.5,2.2,1.0440306508910548,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,48.0,53.0,Dribble,Nicholas Williams Arthuer,Spain,True,65.5,False,False,False
179319,3930160,2,48,53,00:03:53.644,Dribble,Nicholas Williams Arthuer,Spain,Spain,55.5,2.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Carry,Nicholas Williams Arthuer,Spain,48.0,53.0,Duel,Josip Stanišić,Croatia,False,64.5,False,False,False
179320,3930160,2,48,53,00:03:53.644,Duel,Josip Stanišić,Croatia,Croatia,64.6,77.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,48.0,53.0,Ball Recovery,Luka Modrić,Croatia,True,55.400000000000006,False,False,False
179321,3930160,2,48,54,00:03:54.330,Ball Recovery,Luka Modrić,Croatia,Croatia,70.5,76.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Duel,Josip Stanišić,Croatia,48.0,53.0,Carry,Luka Modrić,Croatia,True,49.5,False,False,False
179322,3930160,2,48,54,00:03:54.330,Carry,Luka Modrić,Croatia,Croatia,70.5,76.6,True,0.576239,Regular Play,,,,,,,,,,,,False,69.0,77.6,1.8027756377319946,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Recovery,Luka Modrić,Croatia,48.0,54.0,Pressure,Marc Cucurella Saseta,Spain,False,49.5,False,False,False
179323,3930160,2,48,54,00:03:54.435,Pressure,Marc Cucurella Saseta,Spain,Croatia,46.2,2.7,,0.45231,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,3,0,0,0,0,0,0,0,Carry,Luka Modrić,Croatia,48.0,54.0,Pass,Luka Modrić,Croatia,False,73.8,False,False,False
179324,3930160,2,48,54,00:03:54.906,Pass,Luka Modrić,Croatia,Croatia,69.0,77.6,,0.523973,Regular Play,Josip Stanišić,3.8,Ground Pass,,3.1415927,65.2,77.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Marc Cucurella Saseta,Spain,48.0,54.0,Pressure,Marc Cucurella Saseta,Spain,False,51.0,False,False,True
179325,3930160,2,48,55,00:03:55.383,Pressure,Marc Cucurella Saseta,Spain,Croatia,53.1,2.5,,0.316569,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,3,0,0,0,0,0,0,0,Pass,Luka Modrić,Croatia,48.0,54.0,Ball Receipt*,Josip Stanišić,Croatia,False,66.9,False,False,False
179326,3930160,2,48,55,00:03:55.430,Ball Receipt*,Josip Stanišić,Croatia,Croatia,65.2,77.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Marc Cucurella Saseta,Spain,48.0,55.0,Pass,Josip Stanišić,Croatia,True,54.8,False,False,True
179327,3930160,2,48,55,00:03:55.430,Pass,Josip Stanišić,Croatia,Croatia,65.8,77.6,True,1.376169,Regular Play,Josip Šutalo,8.237719,Ground Pass,,-2.1486983,61.3,70.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Stanišić,Croatia,48.0,55.0,Pressure,Nicholas Williams Arthuer,Spain,False,54.2,False,False,False
179328,3930160,2,48,56,00:03:56.639,Pressure,Nicholas Williams Arthuer,Spain,Croatia,59.6,9.8,,1.029384,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Pass,Josip Stanišić,Croatia,48.0,55.0,Ball Receipt*,Josip Šutalo,Croatia,False,60.4,False,False,False
179329,3930160,2,48,56,00:03:56.806,Ball Receipt*,Josip Šutalo,Croatia,Croatia,61.3,70.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Nicholas Williams Arthuer,Spain,48.0,56.0,Carry,Josip Šutalo,Croatia,True,58.7,False,False,True
179330,3930160,2,48,56,00:03:56.806,Carry,Josip Šutalo,Croatia,Croatia,61.3,70.7,True,2.217337,Regular Play,,,,,,,,,,,,False,61.1,65.4,5.303772242470445,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Šutalo,Croatia,48.0,56.0,Pass,Josip Šutalo,Croatia,True,58.7,False,False,False
179331,3930160,2,48,59,00:03:59.024,Pass,Josip Šutalo,Croatia,Croatia,61.1,65.4,,1.124509,Regular Play,Josip Stanišić,13.1472435,Ground Pass,,1.9527152,56.2,77.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Šutalo,Croatia,48.0,56.0,Ball Receipt*,Josip Stanišić,Croatia,True,58.9,False,False,False
179332,3930160,2,49,0,00:04:00.148,Ball Receipt*,Josip Stanišić,Croatia,Croatia,56.2,77.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Šutalo,Croatia,48.0,59.0,Carry,Josip Stanišić,Croatia,True,63.8,False,False,False
179333,3930160,2,49,0,00:04:00.148,Carry,Josip Stanišić,Croatia,Croatia,56.2,77.6,True,3.679747,Regular Play,,,,,,,,,,,,False,35.0,76.6,21.223571801183706,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Stanišić,Croatia,49.0,0.0,Pressure,Pedro González López,Spain,False,63.8,False,False,False
179334,3930160,2,49,1,00:04:01.645,Pressure,Pedro González López,Spain,Croatia,63.9,2.5,,1.767516,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,3,0,3,0,0,0,0,0,0,0,Carry,Josip Stanišić,Croatia,49.0,0.0,Pressure,Nicholas Williams Arthuer,Spain,True,56.1,False,False,False
179335,3930160,2,49,3,00:04:03.637,Pressure,Nicholas Williams Arthuer,Spain,Croatia,82.6,4.3,,0.379823,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Pressure,Pedro González López,Spain,49.0,1.0,Pass,Josip Stanišić,Croatia,False,37.400000000000006,False,False,False
179336,3930160,2,49,3,00:04:03.828,Pass,Josip Stanišić,Croatia,Croatia,35.0,76.6,True,2.108726,Regular Play,Dominik Livaković,31.51587,Ground Pass,,-2.4663563,10.4,56.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Nicholas Williams Arthuer,Spain,49.0,3.0,Pressure,Álvaro Borja Morata Martín,Spain,False,85.0,False,False,True
179337,3930160,2,49,5,00:04:05.855,Pressure,Álvaro Borja Morata Martín,Spain,Croatia,100.9,22.6,,0.451052,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,3,0,0,0,0,0,0,1,Pass,Josip Stanišić,Croatia,49.0,3.0,Ball Receipt*,Dominik Livaković,Croatia,False,19.099999999999994,False,True,False
179338,3930160,2,49,5,00:04:05.937,Ball Receipt*,Dominik Livaković,Croatia,Croatia,10.4,56.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Álvaro Borja Morata Martín,Spain,49.0,5.0,Carry,Dominik Livaković,Croatia,True,109.6,False,False,True
179339,3930160,2,49,5,00:04:05.937,Carry,Dominik Livaković,Croatia,Croatia,10.4,56.9,True,0.176959,Regular Play,,,,,,,,,,,,False,10.6,57.5,0.632455532033677,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Dominik Livaković,Croatia,49.0,5.0,Pass,Dominik Livaković,Croatia,True,109.6,False,False,False
