event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
140470,3930183,2,61,50,00:16:50.488,50/50,Dávid Hancko,Slovakia,Slovakia,105.6,22.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,2,2,0,0,50/50,Ianis Hagi,Romania,61.0,50.0,Carry,Dávid Hancko,Slovakia,True,14.400000000000006,False,True,False
140471,3930183,2,61,50,00:16:50.488,Carry,Dávid Hancko,Slovakia,Slovakia,105.6,22.9,True,3.938835,From Throw In,,,,,,,,,,,,False,116.7,7.8,18.74086444110837,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,2,2,0,0,50/50,Dávid Hancko,Slovakia,61.0,50.0,Pressure,Ianis Hagi,Romania,False,14.400000000000006,False,True,False
140472,3930183,2,61,53,00:16:53.481,Pressure,Ianis Hagi,Romania,Slovakia,7.1,65.8,,0.945044,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Carry,Dávid Hancko,Slovakia,61.0,50.0,Dribble,Dávid Hancko,Slovakia,False,112.9,False,False,False
140473,3930183,2,61,54,00:16:54.426,Dribble,Dávid Hancko,Slovakia,Slovakia,116.7,7.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,2,2,0,0,Pressure,Ianis Hagi,Romania,61.0,53.0,Duel,Ianis Hagi,Romania,False,3.299999999999997,False,True,True
140474,3930183,2,61,54,00:16:54.426,Duel,Ianis Hagi,Romania,Slovakia,3.4,72.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Dribble,Dávid Hancko,Slovakia,61.0,54.0,Pass,Andrei Florin Ratiu,Romania,True,116.6,False,False,False
140475,3930183,2,62,11,00:17:11.531,Pass,Andrei Florin Ratiu,Romania,Romania,7.1,80.0,,1.450607,From Throw In,Radu Drăgușin,13.831124,Low Pass,,-1.4329892,9.0,66.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,3,2,0,0,Duel,Ianis Hagi,Romania,61.0,54.0,Ball Receipt*,Radu Drăgușin,Romania,True,112.9,False,False,False
140476,3930183,2,62,12,00:17:12.982,Ball Receipt*,Radu Drăgușin,Romania,Romania,9.0,66.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,3,2,0,0,Pass,Andrei Florin Ratiu,Romania,62.0,11.0,Carry,Radu Drăgușin,Romania,True,111.0,False,False,False
140477,3930183,2,62,12,00:17:12.982,Carry,Radu Drăgușin,Romania,Romania,9.0,66.3,,0.743919,From Throw In,,,,,,,,,,,,False,9.6,66.6,0.6708203932499354,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Radu Drăgușin,Romania,62.0,12.0,Pass,Radu Drăgușin,Romania,True,111.0,False,False,False
140478,3930183,2,62,13,00:17:13.726,Pass,Radu Drăgușin,Romania,Romania,9.6,66.6,,2.045366,From Throw In,,41.258698,High Pass,Incomplete,0.053347394,50.8,68.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,3,2,0,0,Carry,Radu Drăgușin,Romania,62.0,12.0,Ball Recovery,Milan Škriniar,Slovakia,False,110.4,False,False,False
140479,3930183,2,62,15,00:17:15.771,Ball Recovery,Milan Škriniar,Slovakia,Slovakia,69.3,11.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Radu Drăgușin,Romania,62.0,13.0,Carry,Milan Škriniar,Slovakia,True,50.7,False,False,False
140480,3930183,2,62,15,00:17:15.771,Carry,Milan Škriniar,Slovakia,Slovakia,69.3,11.3,True,1.121308,Regular Play,,,,,,,,,,,,False,69.6,10.9,0.49999999999999856,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Recovery,Milan Škriniar,Slovakia,62.0,15.0,Pressure,Denis Mihai Drăguş,Romania,False,50.7,False,False,False
140481,3930183,2,62,16,00:17:16.155,Pressure,Denis Mihai Drăguş,Romania,Slovakia,48.2,66.4,,0.640572,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Carry,Milan Škriniar,Slovakia,62.0,15.0,Foul Committed,Denis Mihai Drăguş,Romania,True,71.8,False,False,False
140482,3930183,2,62,16,00:17:16.892,Foul Committed,Denis Mihai Drăguş,Romania,Slovakia,50.5,69.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Pressure,Denis Mihai Drăguş,Romania,62.0,16.0,Foul Won,Milan Škriniar,Slovakia,False,69.5,False,False,True
140483,3930183,2,62,16,00:17:16.892,Foul Won,Milan Škriniar,Slovakia,Slovakia,69.6,10.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Foul Committed,Denis Mihai Drăguş,Romania,62.0,16.0,Pass,Stanislav Lobotka,Slovakia,True,50.400000000000006,False,False,False
140484,3930183,2,62,37,00:17:37.557,Pass,Stanislav Lobotka,Slovakia,Slovakia,70.4,12.9,,1.550258,From Free Kick,Denis Vavro,36.82852,Ground Pass,,1.9992216,55.1,46.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Foul Won,Milan Škriniar,Slovakia,62.0,16.0,Ball Receipt*,Denis Vavro,Slovakia,True,49.599999999999994,False,False,False
140485,3930183,2,62,39,00:17:39.107,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,55.1,46.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,62.0,37.0,Pass,Denis Vavro,Slovakia,True,64.9,False,False,False
140486,3930183,2,62,39,00:17:39.302,Pass,Denis Vavro,Slovakia,Slovakia,55.1,46.4,,1.437727,From Free Kick,Stanislav Lobotka,17.685305,Ground Pass,,-1.2186437,61.2,29.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,62.0,39.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,64.9,False,False,False
140487,3930183,2,62,40,00:17:40.740,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,61.2,29.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,62.0,39.0,Pass,Stanislav Lobotka,Slovakia,True,58.8,False,False,False
140488,3930183,2,62,41,00:17:41.339,Pass,Stanislav Lobotka,Slovakia,Slovakia,61.2,29.8,,1.441959,From Free Kick,Milan Škriniar,16.250538,Ground Pass,,-1.3347727,65.0,14.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,62.0,40.0,Ball Receipt*,Milan Škriniar,Slovakia,True,58.8,False,False,False
140489,3930183,2,62,42,00:17:42.781,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,65.0,14.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,62.0,41.0,Carry,Milan Škriniar,Slovakia,True,55.0,False,False,False
140490,3930183,2,62,42,00:17:42.781,Carry,Milan Škriniar,Slovakia,Slovakia,65.0,14.0,,0.770939,From Free Kick,,,,,,,,,,,,False,65.0,14.0,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,62.0,42.0,Pass,Milan Škriniar,Slovakia,True,55.0,False,False,False
140491,3930183,2,62,43,00:17:43.552,Pass,Milan Škriniar,Slovakia,Slovakia,65.0,14.0,,0.724496,From Free Kick,Ondrej Duda,8.319255,Ground Pass,,1.1232764,68.6,21.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,62.0,42.0,Ball Receipt*,Ondrej Duda,Slovakia,True,55.0,False,False,False
140492,3930183,2,62,44,00:17:44.276,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,68.6,21.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Pass,Milan Škriniar,Slovakia,62.0,43.0,Carry,Ondrej Duda,Slovakia,True,51.400000000000006,False,False,False
140493,3930183,2,62,44,00:17:44.276,Carry,Ondrej Duda,Slovakia,Slovakia,68.6,21.5,,0.04,From Free Kick,,,,,,,,,,,,False,68.6,21.5,0.0,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Ball Receipt*,Ondrej Duda,Slovakia,62.0,44.0,Pass,Ondrej Duda,Slovakia,True,51.400000000000006,False,False,False
140494,3930183,2,62,44,00:17:44.316,Pass,Ondrej Duda,Slovakia,Slovakia,68.6,21.5,,4.085665,From Free Kick,Stanislav Lobotka,28.081667,Ground Pass,,2.4318075,47.3,39.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Carry,Ondrej Duda,Slovakia,62.0,44.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,51.400000000000006,False,False,False
140495,3930183,2,62,48,00:17:48.402,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,47.3,39.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,62.0,44.0,Carry,Stanislav Lobotka,Slovakia,True,72.7,False,False,False
140496,3930183,2,62,48,00:17:48.402,Carry,Stanislav Lobotka,Slovakia,Slovakia,47.3,39.8,,0.04,From Free Kick,,,,,,,,,,,,False,44.4,45.3,6.217716622683924,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,62.0,48.0,Pass,Stanislav Lobotka,Slovakia,True,72.7,False,False,False
140497,3930183,2,62,48,00:17:48.442,Pass,Stanislav Lobotka,Slovakia,Slovakia,44.4,45.3,,1.520646,From Free Kick,Denis Vavro,13.961734,Ground Pass,,0.94305325,52.6,56.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Stanislav Lobotka,Slovakia,62.0,48.0,Ball Receipt*,Denis Vavro,Slovakia,True,75.6,False,False,False
140498,3930183,2,62,49,00:17:49.962,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,52.6,56.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,62.0,48.0,Carry,Denis Vavro,Slovakia,True,67.4,False,False,False
140499,3930183,2,62,49,00:17:49.962,Carry,Denis Vavro,Slovakia,Slovakia,52.6,56.6,,0.039999,From Free Kick,,,,,,,,,,,,False,52.9,56.6,0.29999999999999716,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,62.0,49.0,Pass,Denis Vavro,Slovakia,True,67.4,False,False,False
140500,3930183,2,62,50,00:17:50.002,Pass,Denis Vavro,Slovakia,Slovakia,52.9,56.6,,1.336337,From Free Kick,Stanislav Lobotka,10.623088,Ground Pass,,-1.6367383,52.2,46.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,62.0,49.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,67.1,False,False,False
140501,3930183,2,62,51,00:17:51.339,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,52.2,46.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,62.0,50.0,Carry,Stanislav Lobotka,Slovakia,True,67.8,False,False,False
140502,3930183,2,62,51,00:17:51.339,Carry,Stanislav Lobotka,Slovakia,Slovakia,52.2,46.0,,3.216434,From Free Kick,,,,,,,,,,,,False,55.7,47.0,3.640054944640259,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,62.0,51.0,Pass,Stanislav Lobotka,Slovakia,True,67.8,False,False,False
140503,3930183,2,62,54,00:17:54.555,Pass,Stanislav Lobotka,Slovakia,Slovakia,55.7,47.0,,1.812522,From Free Kick,Juraj Kucka,31.70899,Ground Pass,,1.1170214,69.6,75.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Stanislav Lobotka,Slovakia,62.0,51.0,Ball Receipt*,Juraj Kucka,Slovakia,True,64.3,False,False,False
140504,3930183,2,62,56,00:17:56.368,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,69.6,75.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,62.0,54.0,Carry,Juraj Kucka,Slovakia,True,50.400000000000006,False,False,False
140505,3930183,2,62,56,00:17:56.368,Carry,Juraj Kucka,Slovakia,Slovakia,69.6,75.5,,2.570777,From Free Kick,,,,,,,,,,,,False,73.4,76.7,3.9849717690342668,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Juraj Kucka,Slovakia,62.0,56.0,Pass,Juraj Kucka,Slovakia,True,50.400000000000006,False,False,False
140506,3930183,2,62,58,00:17:58.938,Pass,Juraj Kucka,Slovakia,Slovakia,73.4,76.7,,1.613459,From Free Kick,Denis Vavro,21.92373,Ground Pass,,-2.7085478,53.5,67.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Juraj Kucka,Slovakia,62.0,56.0,Ball Receipt*,Denis Vavro,Slovakia,True,46.599999999999994,False,False,False
140507,3930183,2,63,0,00:18:00.552,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,53.5,67.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Juraj Kucka,Slovakia,62.0,58.0,Carry,Denis Vavro,Slovakia,True,66.5,False,False,False
140508,3930183,2,63,0,00:18:00.552,Carry,Denis Vavro,Slovakia,Slovakia,53.5,67.5,,1.974605,From Free Kick,,,,,,,,,,,,False,38.9,66.5,14.634206503941375,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,63.0,0.0,Pass,Denis Vavro,Slovakia,True,66.5,False,False,False
140509,3930183,2,63,2,00:18:02.526,Pass,Denis Vavro,Slovakia,Slovakia,38.9,66.5,,2.041974,From Free Kick,Milan Škriniar,28.87369,Ground Pass,,-1.2610934,47.7,39.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,63.0,0.0,Ball Receipt*,Milan Škriniar,Slovakia,True,81.1,False,False,False
140510,3930183,2,63,4,00:18:04.568,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,47.7,39.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,63.0,2.0,Carry,Milan Škriniar,Slovakia,True,72.3,False,False,False
140511,3930183,2,63,4,00:18:04.568,Carry,Milan Škriniar,Slovakia,Slovakia,47.7,39.0,,4.008852,From Free Kick,,,,,,,,,,,,False,54.3,32.6,9.193475947648958,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Milan Škriniar,Slovakia,63.0,4.0,Pass,Milan Škriniar,Slovakia,True,72.3,False,False,False
140512,3930183,2,63,8,00:18:08.577,Pass,Milan Škriniar,Slovakia,Slovakia,54.3,32.6,,1.733233,From Free Kick,Denis Vavro,19.730686,Ground Pass,,1.626576,53.2,52.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Milan Škriniar,Slovakia,63.0,4.0,Ball Receipt*,Denis Vavro,Slovakia,True,65.7,False,False,False
140513,3930183,2,63,10,00:18:10.311,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,53.2,52.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Milan Škriniar,Slovakia,63.0,8.0,Carry,Denis Vavro,Slovakia,True,66.8,False,False,False
140514,3930183,2,63,10,00:18:10.311,Carry,Denis Vavro,Slovakia,Slovakia,53.2,52.3,,1.029678,From Free Kick,,,,,,,,,,,,False,52.6,53.4,1.2529964086141687,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Vavro,Slovakia,63.0,10.0,Pass,Denis Vavro,Slovakia,True,66.8,False,False,False
140515,3930183,2,63,11,00:18:11.340,Pass,Denis Vavro,Slovakia,Slovakia,52.6,53.4,,1.290447,From Free Kick,Juraj Kucka,20.026234,Ground Pass,,0.82424784,66.2,68.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Denis Vavro,Slovakia,63.0,10.0,Ball Receipt*,Juraj Kucka,Slovakia,True,67.4,False,False,False
140516,3930183,2,63,12,00:18:12.631,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,66.2,68.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,63.0,11.0,Carry,Juraj Kucka,Slovakia,True,53.8,False,False,False
140517,3930183,2,63,12,00:18:12.631,Carry,Juraj Kucka,Slovakia,Slovakia,66.2,68.1,,1.023916,From Free Kick,,,,,,,,,,,,False,66.4,72.9,4.804164859785737,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Juraj Kucka,Slovakia,63.0,12.0,Pass,Juraj Kucka,Slovakia,True,53.8,False,False,False
140518,3930183,2,63,13,00:18:13.655,Pass,Juraj Kucka,Slovakia,Slovakia,66.4,72.9,,2.176188,From Free Kick,Ivan Schranz,36.708717,High Pass,,-0.021794913,103.1,72.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Juraj Kucka,Slovakia,63.0,12.0,Ball Receipt*,Ivan Schranz,Slovakia,True,53.599999999999994,False,False,False
140519,3930183,2,63,15,00:18:15.831,Ball Receipt*,Ivan Schranz,Slovakia,Slovakia,103.1,72.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Pass,Juraj Kucka,Slovakia,63.0,13.0,Carry,Ivan Schranz,Slovakia,True,16.900000000000006,False,True,False
140520,3930183,2,63,15,00:18:15.831,Carry,Ivan Schranz,Slovakia,Slovakia,103.1,72.1,,0.00565,From Free Kick,,,,,,,,,,,,False,103.1,72.1,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Ball Receipt*,Ivan Schranz,Slovakia,63.0,15.0,Pass,Ivan Schranz,Slovakia,True,16.900000000000006,False,True,False
140521,3930183,2,63,15,00:18:15.836,Pass,Ivan Schranz,Slovakia,Slovakia,103.1,72.1,,0.922296,From Free Kick,Peter Pekarík,5.1195703,Low Pass,,-1.7873466,102.0,67.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Carry,Ivan Schranz,Slovakia,63.0,15.0,Ball Receipt*,Peter Pekarík,Slovakia,True,16.900000000000006,False,True,False
140522,3930183,2,63,16,00:18:16.759,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,102.0,67.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Ivan Schranz,Slovakia,63.0,15.0,Carry,Peter Pekarík,Slovakia,True,18.0,False,True,False
140523,3930183,2,63,16,00:18:16.759,Carry,Peter Pekarík,Slovakia,Slovakia,102.0,67.1,,1.678433,From Free Kick,,,,,,,,,,,,False,103.1,56.3,10.855873986004072,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Peter Pekarík,Slovakia,63.0,16.0,Pass,Peter Pekarík,Slovakia,True,18.0,False,True,False
140524,3930183,2,63,18,00:18:18.437,Pass,Peter Pekarík,Slovakia,Slovakia,103.1,56.3,,0.877085,From Free Kick,David Strelec,10.1493845,Ground Pass,,-1.4721081,104.1,46.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,2,2,0,0,Carry,Peter Pekarík,Slovakia,63.0,16.0,Ball Receipt*,David Strelec,Slovakia,True,16.900000000000006,False,True,False
140525,3930183,2,63,19,00:18:19.314,Ball Receipt*,David Strelec,Slovakia,Slovakia,104.1,46.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Pass,Peter Pekarík,Slovakia,63.0,18.0,Carry,David Strelec,Slovakia,True,15.900000000000006,False,True,False
140526,3930183,2,63,19,00:18:19.314,Carry,David Strelec,Slovakia,Slovakia,104.1,46.2,,0.694331,From Free Kick,,,,,,,,,,,,False,103.7,41.8,4.418144406874909,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,David Strelec,Slovakia,63.0,19.0,Shot,David Strelec,Slovakia,True,15.900000000000006,False,True,False
140527,3930183,2,63,20,00:18:20.009,Shot,David Strelec,Slovakia,Slovakia,103.7,41.8,,0.466836,From Free Kick,,,,,,,,Saved,0.114570245,Left Foot,Normal,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Carry,David Strelec,Slovakia,63.0,19.0,Goal Keeper,Florin Constantin Niţă,Romania,False,16.299999999999997,False,True,False
140528,3930183,2,63,20,00:18:20.475,Goal Keeper,Florin Constantin Niţă,Romania,Slovakia,3.7,39.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,2,0,0,Shot,David Strelec,Slovakia,63.0,20.0,Clearance,Andrei Burcă Andonie,Romania,True,116.3,False,False,False
140529,3930183,2,63,20,00:18:20.959,Clearance,Andrei Burcă Andonie,Romania,Slovakia,4.8,39.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,2,0,0,Goal Keeper,Florin Constantin Niţă,Romania,63.0,20.0,Ball Recovery,Stanislav Lobotka,Slovakia,False,115.2,False,False,False
140530,3930183,2,63,22,00:18:22.876,Ball Recovery,Stanislav Lobotka,Slovakia,Slovakia,84.8,47.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Clearance,Andrei Burcă Andonie,Romania,63.0,20.0,Carry,Stanislav Lobotka,Slovakia,True,35.2,False,False,False
140531,3930183,2,63,22,00:18:22.876,Carry,Stanislav Lobotka,Slovakia,Slovakia,84.8,47.4,,0.287676,From Free Kick,,,,,,,,,,,,False,86.5,46.6,1.8788294228055948,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Recovery,Stanislav Lobotka,Slovakia,63.0,22.0,Foul Committed,Stanislav Lobotka,Slovakia,True,35.2,False,False,False
140532,3930183,2,63,23,00:18:23.163,Foul Committed,Stanislav Lobotka,Slovakia,Slovakia,86.5,46.6,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}","{'offensive': True, 'type': {'id': 24, 'name': 'Handball'}}",1,1,0,1,0,1,2,2,0,0,Carry,Stanislav Lobotka,Slovakia,63.0,22.0,Pass,Florin Constantin Niţă,Romania,False,33.5,False,False,False
140533,3930183,2,63,58,00:18:58.511,Pass,Florin Constantin Niţă,Romania,Romania,18.7,36.0,,2.923081,From Free Kick,Denis Mihai Drăguş,64.10593,High Pass,,-0.30744466,79.8,16.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,2,0,0,Foul Committed,Stanislav Lobotka,Slovakia,63.0,23.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,101.3,False,False,False
140534,3930183,2,64,1,00:19:01.434,Ball Receipt*,Denis Mihai Drăguş,Romania,Romania,79.8,16.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Pass,Florin Constantin Niţă,Romania,63.0,58.0,Duel,Ondrej Duda,Slovakia,False,40.2,False,False,False
140535,3930183,2,64,1,00:19:01.434,Duel,Ondrej Duda,Slovakia,Romania,40.3,63.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Ball Receipt*,Denis Mihai Drăguş,Romania,64.0,1.0,Pass,Denis Mihai Drăguş,Romania,False,79.7,False,False,False
