event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
81076,3930177,1,18,27,00:18:27.924,Pass,Angus Gunn,Scotland,Scotland,15.4,37.1,True,2.69776,From Free Kick,Scott McTominay,51.2247,High Pass,,-0.4138636,62.3,16.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Barnabás Varga,Hungary,18.0,26.0,Ball Receipt*,Scott McTominay,Scotland,True,104.6,False,False,True
81077,3930177,1,18,30,00:18:30.622,Ball Receipt*,Scott McTominay,Scotland,Scotland,62.3,16.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Pass,Angus Gunn,Scotland,18.0,27.0,Duel,Endre Botka,Hungary,False,57.7,False,False,False
81078,3930177,1,18,30,00:18:30.622,Duel,Endre Botka,Hungary,Scotland,57.1,63.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Scott McTominay,Scotland,18.0,30.0,Pass,Scott McTominay,Scotland,False,62.9,False,False,False
81079,3930177,1,18,30,00:18:30.622,Pass,Scott McTominay,Scotland,Scotland,63.0,16.3,True,1.434283,From Free Kick,Che Adams,15.5794735,High Pass,Incomplete,0.50959224,76.6,23.9,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Duel,Endre Botka,Hungary,18.0,30.0,Ball Receipt*,Che Adams,Scotland,True,57.0,False,False,False
81080,3930177,1,18,32,00:18:32.056,Ball Receipt*,Che Adams,Scotland,Scotland,70.3,25.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pass,Scott McTominay,Scotland,18.0,30.0,Clearance,Willi Orban,Hungary,False,49.7,False,False,False
81081,3930177,1,18,32,00:18:32.056,Clearance,Willi Orban,Hungary,Scotland,43.5,56.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Che Adams,Scotland,18.0,32.0,Ball Recovery,Che Adams,Scotland,False,76.5,False,False,False
81082,3930177,1,18,33,00:18:33.726,Ball Recovery,Che Adams,Scotland,Scotland,70.7,21.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Clearance,Willi Orban,Hungary,18.0,32.0,Duel,Che Adams,Scotland,True,49.3,False,False,False
81083,3930177,1,18,34,00:18:34.735,Duel,Che Adams,Scotland,Scotland,70.7,20.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Ball Recovery,Che Adams,Scotland,18.0,33.0,Pass,Endre Botka,Hungary,False,49.3,False,False,False
81084,3930177,1,18,34,00:18:34.735,Pass,Endre Botka,Hungary,Hungary,49.4,59.4,True,0.901537,Regular Play,András Schäfer,6.2128897,High Pass,,-0.06442684,55.6,59.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,1,5,0,0,Duel,Che Adams,Scotland,18.0,34.0,Pressure,Scott McTominay,Scotland,False,70.6,False,False,False
81085,3930177,1,18,35,00:18:35.311,Pressure,Scott McTominay,Scotland,Hungary,66.5,22.3,,0.365753,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Pass,Endre Botka,Hungary,18.0,34.0,Ball Receipt*,András Schäfer,Hungary,False,53.5,False,False,False
81086,3930177,1,18,35,00:18:35.636,Ball Receipt*,András Schäfer,Hungary,Hungary,55.6,59.0,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Scott McTominay,Scotland,18.0,35.0,Carry,András Schäfer,Hungary,True,64.4,False,False,True
81087,3930177,1,18,35,00:18:35.636,Carry,András Schäfer,Hungary,Hungary,55.6,59.0,True,0.010664001,Regular Play,,,,,,,,,,,,False,56.0,58.6,0.565685424949236,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,András Schäfer,Hungary,18.0,35.0,Pass,András Schäfer,Hungary,True,64.4,False,False,False
81088,3930177,1,18,35,00:18:35.647,Pass,András Schäfer,Hungary,Hungary,56.0,58.6,True,0.69496,Regular Play,Willi Orban,13.629746,Low Pass,,3.0755126,42.4,59.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,András Schäfer,Hungary,18.0,35.0,Ball Receipt*,Willi Orban,Hungary,True,64.0,False,False,False
81089,3930177,1,18,36,00:18:36.342,Ball Receipt*,Willi Orban,Hungary,Hungary,42.4,59.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,András Schäfer,Hungary,18.0,35.0,Carry,Willi Orban,Hungary,True,77.6,False,False,False
81090,3930177,1,18,36,00:18:36.342,Carry,Willi Orban,Hungary,Hungary,42.4,59.5,,1.695842,Regular Play,,,,,,,,,,,,False,40.7,60.3,1.8788294228055884,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Willi Orban,Hungary,18.0,36.0,Pass,Willi Orban,Hungary,True,77.6,False,False,False
81091,3930177,1,18,38,00:18:38.038,Pass,Willi Orban,Hungary,Hungary,40.7,60.3,,0.905004,Regular Play,Bendegúz Bolla,14.418391,Ground Pass,,1.3965259,43.2,74.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Willi Orban,Hungary,18.0,36.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,79.3,False,False,False
81092,3930177,1,18,38,00:18:38.943,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,43.2,74.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Willi Orban,Hungary,18.0,38.0,Carry,Bendegúz Bolla,Hungary,True,76.8,False,False,False
81093,3930177,1,18,38,00:18:38.943,Carry,Bendegúz Bolla,Hungary,Hungary,43.2,74.5,,0.630383,Regular Play,,,,,,,,,,,,False,42.9,74.3,0.36055512754640406,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,18.0,38.0,Pass,Bendegúz Bolla,Hungary,True,76.8,False,False,False
81094,3930177,1,18,39,00:18:39.573,Pass,Bendegúz Bolla,Hungary,Hungary,42.9,74.3,,0.581507,Regular Play,András Schäfer,8.292768,Ground Pass,,-0.5880026,49.8,69.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Bendegúz Bolla,Hungary,18.0,38.0,Ball Receipt*,András Schäfer,Hungary,True,77.1,False,False,False
81095,3930177,1,18,40,00:18:40.154,Ball Receipt*,András Schäfer,Hungary,Hungary,49.8,69.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Bendegúz Bolla,Hungary,18.0,39.0,Carry,András Schäfer,Hungary,True,70.2,False,False,False
81096,3930177,1,18,40,00:18:40.154,Carry,András Schäfer,Hungary,Hungary,49.8,69.7,,0.08,Regular Play,,,,,,,,,,,,False,49.7,69.6,0.14142135623731153,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,András Schäfer,Hungary,18.0,40.0,Pass,András Schäfer,Hungary,True,70.2,False,False,False
81097,3930177,1,18,40,00:18:40.234,Pass,András Schäfer,Hungary,Hungary,49.7,69.6,,0.714444,Regular Play,Bendegúz Bolla,9.080198,Ground Pass,,2.6976469,41.5,73.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,András Schäfer,Hungary,18.0,40.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,70.3,False,False,False
81098,3930177,1,18,40,00:18:40.949,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,41.5,73.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,András Schäfer,Hungary,18.0,40.0,Carry,Bendegúz Bolla,Hungary,True,78.5,False,False,False
81099,3930177,1,18,40,00:18:40.949,Carry,Bendegúz Bolla,Hungary,Hungary,41.5,73.5,,1.259021,Regular Play,,,,,,,,,,,,False,41.5,72.1,1.4000000000000057,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,18.0,40.0,Pass,Bendegúz Bolla,Hungary,True,78.5,False,False,False
81100,3930177,1,18,42,00:18:42.208,Pass,Bendegúz Bolla,Hungary,Hungary,41.5,72.1,,1.787824,Regular Play,Roland Sallai,41.007927,High Pass,Incomplete,-0.39816758,79.3,56.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Bendegúz Bolla,Hungary,18.0,40.0,Ball Receipt*,Roland Sallai,Hungary,True,78.5,False,False,False
81101,3930177,1,18,43,00:18:43.996,Ball Receipt*,Roland Sallai,Hungary,Hungary,77.6,54.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Bendegúz Bolla,Hungary,18.0,42.0,Interception,Jack Hendry,Scotland,False,42.400000000000006,False,False,False
81102,3930177,1,18,43,00:18:43.996,Interception,Jack Hendry,Scotland,Scotland,40.8,23.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Roland Sallai,Hungary,18.0,43.0,Carry,Jack Hendry,Scotland,True,79.2,False,False,False
81103,3930177,1,18,43,00:18:43.996,Carry,Jack Hendry,Scotland,Scotland,40.8,23.9,True,4.758697,Regular Play,,,,,,,,,,,,False,21.3,11.1,23.325736858671796,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Interception,Jack Hendry,Scotland,18.0,43.0,Pressure,Roland Sallai,Hungary,False,79.2,False,False,False
81104,3930177,1,18,47,00:18:47.779,Pressure,Roland Sallai,Hungary,Scotland,100.1,64.1,,1.104534,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Jack Hendry,Scotland,18.0,43.0,Pass,Jack Hendry,Scotland,False,19.900000000000006,False,True,False
81105,3930177,1,18,48,00:18:48.754,Pass,Jack Hendry,Scotland,Scotland,21.3,11.1,True,1.780475,Regular Play,Andrew Robertson,35.24273,High Pass,Unknown,-0.19127433,55.9,4.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Roland Sallai,Hungary,18.0,47.0,Ball Receipt*,Andrew Robertson,Scotland,True,98.7,False,False,True
81106,3930177,1,18,50,00:18:50.535,Ball Receipt*,Andrew Robertson,Scotland,Scotland,55.0,4.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,18.0,48.0,Foul Committed,Bendegúz Bolla,Hungary,False,65.0,False,False,False
81107,3930177,1,18,50,00:18:50.699,Foul Committed,Bendegúz Bolla,Hungary,Scotland,67.0,75.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Andrew Robertson,Scotland,18.0,50.0,Foul Won,Andrew Robertson,Scotland,False,53.0,False,False,False
81108,3930177,1,18,50,00:18:50.699,Foul Won,Andrew Robertson,Scotland,Scotland,53.1,4.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Foul Committed,Bendegúz Bolla,Hungary,18.0,50.0,Pass,Andrew Robertson,Scotland,True,66.9,False,False,False
81109,3930177,1,19,6,00:19:06.637,Pass,Andrew Robertson,Scotland,Scotland,54.2,8.8,,1.00305,From Free Kick,Callum McGregor,10.572133,Ground Pass,,1.3900968,56.1,19.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Foul Won,Andrew Robertson,Scotland,18.0,50.0,Ball Receipt*,Callum McGregor,Scotland,True,65.8,False,False,False
81110,3930177,1,19,7,00:19:07.640,Ball Receipt*,Callum McGregor,Scotland,Scotland,56.1,19.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,19.0,6.0,Carry,Callum McGregor,Scotland,True,63.9,False,False,False
81111,3930177,1,19,7,00:19:07.640,Carry,Callum McGregor,Scotland,Scotland,56.1,19.2,,1.390592,From Free Kick,,,,,,,,,,,,False,55.3,21.5,2.435159132377186,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,19.0,7.0,Pass,Callum McGregor,Scotland,True,63.9,False,False,False
81112,3930177,1,19,9,00:19:09.030,Pass,Callum McGregor,Scotland,Scotland,55.3,21.5,,1.879286,From Free Kick,Jack Hendry,29.54539,Ground Pass,,1.6997693,51.5,50.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Callum McGregor,Scotland,19.0,7.0,Ball Receipt*,Jack Hendry,Scotland,True,64.7,False,False,False
81113,3930177,1,19,10,00:19:10.910,Ball Receipt*,Jack Hendry,Scotland,Scotland,51.5,50.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Callum McGregor,Scotland,19.0,9.0,Carry,Jack Hendry,Scotland,True,68.5,False,False,False
81114,3930177,1,19,10,00:19:10.910,Carry,Jack Hendry,Scotland,Scotland,51.5,50.8,,4.120171,From Free Kick,,,,,,,,,,,,False,56.5,52.6,5.314132102234571,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,19.0,10.0,Pass,Jack Hendry,Scotland,True,68.5,False,False,False
81115,3930177,1,19,15,00:19:15.030,Pass,Jack Hendry,Scotland,Scotland,56.5,52.6,,1.985026,From Free Kick,Anthony Ralston,34.047173,High Pass,,0.6834563,82.9,74.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Jack Hendry,Scotland,19.0,10.0,Ball Receipt*,Anthony Ralston,Scotland,True,63.5,False,False,False
81116,3930177,1,19,17,00:19:17.015,Ball Receipt*,Anthony Ralston,Scotland,Scotland,82.9,74.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,19.0,15.0,Carry,Anthony Ralston,Scotland,True,37.099999999999994,False,False,False
81117,3930177,1,19,17,00:19:17.015,Carry,Anthony Ralston,Scotland,Scotland,82.9,74.1,,1.044319,From Free Kick,,,,,,,,,,,,False,80.7,71.8,3.1827660925679098,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Anthony Ralston,Scotland,19.0,17.0,Pass,Anthony Ralston,Scotland,True,37.099999999999994,False,False,False
81118,3930177,1,19,18,00:19:18.059,Pass,Anthony Ralston,Scotland,Scotland,80.7,71.8,,2.079831,From Free Kick,Billy Gilmour,16.277899,High Pass,,-0.14797865,96.8,69.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Anthony Ralston,Scotland,19.0,17.0,Pressure,Callum Styles,Hungary,False,39.3,False,False,False
81119,3930177,1,19,19,00:19:19.504,Pressure,Callum Styles,Hungary,Scotland,23.7,11.0,,6.670721,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Anthony Ralston,Scotland,19.0,18.0,Ball Receipt*,Billy Gilmour,Scotland,False,96.3,False,False,False
81120,3930177,1,19,20,00:19:20.139,Ball Receipt*,Billy Gilmour,Scotland,Scotland,96.8,69.4,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Callum Styles,Hungary,19.0,19.0,Carry,Billy Gilmour,Scotland,True,23.200000000000003,False,True,True
81121,3930177,1,19,20,00:19:20.139,Carry,Billy Gilmour,Scotland,Scotland,96.8,69.4,True,6.029571,From Free Kick,,,,,,,,,,,,False,109.8,73.8,13.724430771438207,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,19.0,20.0,Pass,Billy Gilmour,Scotland,True,23.200000000000003,False,True,False
81122,3930177,1,19,26,00:19:26.169,Pass,Billy Gilmour,Scotland,Scotland,109.8,73.8,True,1.830684,From Free Kick,Jack Hendry,31.98828,Ground Pass,,-2.9337745,78.5,67.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Billy Gilmour,Scotland,19.0,20.0,Ball Receipt*,Jack Hendry,Scotland,True,10.200000000000003,False,True,False
81123,3930177,1,19,27,00:19:27.999,Ball Receipt*,Jack Hendry,Scotland,Scotland,78.5,67.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,19.0,26.0,Carry,Jack Hendry,Scotland,True,41.5,False,False,False
81124,3930177,1,19,27,00:19:27.999,Carry,Jack Hendry,Scotland,Scotland,78.5,67.2,,3.199999,From Free Kick,,,,,,,,,,,,False,83.8,65.8,5.481788029466297,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,19.0,27.0,Pass,Jack Hendry,Scotland,True,41.5,False,False,False
81125,3930177,1,19,31,00:19:31.199,Pass,Jack Hendry,Scotland,Scotland,83.8,65.8,,1.825854,From Free Kick,Grant Campbell Hanley,27.42353,Ground Pass,,-2.1982522,67.7,43.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Jack Hendry,Scotland,19.0,27.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,36.2,False,False,False
81126,3930177,1,19,33,00:19:33.025,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,67.7,43.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,19.0,31.0,Carry,Grant Campbell Hanley,Scotland,True,52.3,False,False,False
81127,3930177,1,19,33,00:19:33.025,Carry,Grant Campbell Hanley,Scotland,Scotland,67.7,43.6,,1.20002,From Free Kick,,,,,,,,,,,,False,66.5,41.9,2.080865204668485,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,19.0,33.0,Pass,Grant Campbell Hanley,Scotland,True,52.3,False,False,False
81128,3930177,1,19,34,00:19:34.225,Pass,Grant Campbell Hanley,Scotland,Scotland,66.5,41.9,,1.091059,From Free Kick,Callum McGregor,10.660675,Ground Pass,,1.2757456,69.6,52.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,19.0,33.0,Ball Receipt*,Callum McGregor,Scotland,True,53.5,False,False,False
81129,3930177,1,19,35,00:19:35.316,Ball Receipt*,Callum McGregor,Scotland,Scotland,69.6,52.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,19.0,34.0,Carry,Callum McGregor,Scotland,True,50.400000000000006,False,False,False
81130,3930177,1,19,35,00:19:35.316,Carry,Callum McGregor,Scotland,Scotland,69.6,52.1,,1.051228,From Free Kick,,,,,,,,,,,,False,69.6,52.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,19.0,35.0,Pass,Callum McGregor,Scotland,True,50.400000000000006,False,False,False
81131,3930177,1,19,36,00:19:36.367,Pass,Callum McGregor,Scotland,Scotland,69.6,52.1,,0.687586,From Free Kick,Jack Hendry,14.871785,Ground Pass,,1.0499822,77.0,65.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Callum McGregor,Scotland,19.0,35.0,Ball Receipt*,Jack Hendry,Scotland,True,50.400000000000006,False,False,False
81132,3930177,1,19,37,00:19:37.055,Ball Receipt*,Jack Hendry,Scotland,Scotland,77.0,65.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Callum McGregor,Scotland,19.0,36.0,Carry,Jack Hendry,Scotland,True,43.0,False,False,False
81133,3930177,1,19,37,00:19:37.055,Carry,Jack Hendry,Scotland,Scotland,77.0,65.0,,1.563662,From Free Kick,,,,,,,,,,,,False,76.3,65.8,1.0630145812734646,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,19.0,37.0,Pass,Jack Hendry,Scotland,True,43.0,False,False,False
81134,3930177,1,19,38,00:19:38.619,Pass,Jack Hendry,Scotland,Scotland,76.3,65.8,,1.010645,From Free Kick,Anthony Ralston,12.903488,Ground Pass,,0.95054686,83.8,76.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Jack Hendry,Scotland,19.0,37.0,Ball Receipt*,Anthony Ralston,Scotland,True,43.7,False,False,False
81135,3930177,1,19,39,00:19:39.629,Ball Receipt*,Anthony Ralston,Scotland,Scotland,83.8,76.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,19.0,38.0,Carry,Anthony Ralston,Scotland,True,36.2,False,False,False
81136,3930177,1,19,39,00:19:39.629,Carry,Anthony Ralston,Scotland,Scotland,83.8,76.3,True,0.416571,From Free Kick,,,,,,,,,,,,False,83.6,75.9,0.4472135954999516,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Anthony Ralston,Scotland,19.0,39.0,Pressure,Milos Kerkez,Hungary,False,36.2,False,False,False
81137,3930177,1,19,39,00:19:39.702,Pressure,Milos Kerkez,Hungary,Scotland,34.9,5.0,,0.381389,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Anthony Ralston,Scotland,19.0,39.0,Pass,Anthony Ralston,Scotland,False,85.1,False,False,False
81138,3930177,1,19,40,00:19:40.046,Pass,Anthony Ralston,Scotland,Scotland,83.6,75.9,True,1.928888,From Free Kick,John McGinn,17.67767,Low Pass,,-0.42569116,99.7,68.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Milos Kerkez,Hungary,19.0,39.0,Pressure,Márton Dárdai,Hungary,False,36.400000000000006,False,False,True
81139,3930177,1,19,41,00:19:41.582,Pressure,Márton Dárdai,Hungary,Scotland,21.8,11.8,,2.11556,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Anthony Ralston,Scotland,19.0,40.0,Ball Receipt*,John McGinn,Scotland,False,98.2,False,False,False
81140,3930177,1,19,41,00:19:41.975,Ball Receipt*,John McGinn,Scotland,Scotland,99.7,68.6,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Márton Dárdai,Hungary,19.0,41.0,Carry,John McGinn,Scotland,True,20.299999999999997,False,True,True
81141,3930177,1,19,41,00:19:41.975,Carry,John McGinn,Scotland,Scotland,99.7,68.6,True,3.055376,From Free Kick,,,,,,,,,,,,False,98.0,67.2,2.2022715545545206,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,John McGinn,Scotland,19.0,41.0,Pass,John McGinn,Scotland,True,20.299999999999997,False,True,False
81142,3930177,1,19,45,00:19:45.030,Pass,John McGinn,Scotland,Scotland,98.0,67.2,,3.051,From Free Kick,,47.945385,High Pass,Out,-1.0940897,120.0,24.6,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,John McGinn,Scotland,19.0,41.0,Pass,Péter Gulácsi,Hungary,False,22.0,False,True,False
81143,3930177,1,20,28,00:20:28.560,Pass,Péter Gulácsi,Hungary,Hungary,7.0,34.0,,3.568103,From Goal Kick,Callum Styles,59.737843,High Pass,,-0.33074978,63.5,14.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,1,5,0,0,Pass,John McGinn,Scotland,19.0,45.0,Ball Receipt*,Callum Styles,Hungary,True,113.0,False,False,False
