event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,France_score,Poland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
133582,3938643,2,49,39,00:04:39.503,Dribbled Past,Paweł Dawidowicz,Poland,France,35.6,38.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Kylian Mbappé Lottin,France,49.0,39.0,Dribble,Kylian Mbappé Lottin,France,False,84.4,False,False,False
133583,3938643,2,49,39,00:04:39.503,Dribble,Kylian Mbappé Lottin,France,France,84.5,41.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Dribbled Past,Paweł Dawidowicz,Poland,49.0,39.0,Carry,Kylian Mbappé Lottin,France,True,35.5,False,False,False
133584,3938643,2,49,39,00:04:39.503,Carry,Kylian Mbappé Lottin,France,France,84.5,41.2,True,2.074722,Regular Play,,,,,,,,,,,,False,95.2,37.1,11.458621208504978,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Dribble,Kylian Mbappé Lottin,France,49.0,39.0,Pressure,Przemysław Frankowski,Poland,False,35.5,False,False,False
133585,3938643,2,49,40,00:04:40.388,Pressure,Przemysław Frankowski,Poland,France,34.0,41.7,,0.785948,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Kylian Mbappé Lottin,France,49.0,39.0,Dispossessed,Kylian Mbappé Lottin,France,False,86.0,False,False,False
133586,3938643,2,49,41,00:04:41.577,Dispossessed,Kylian Mbappé Lottin,France,France,95.2,37.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Przemysław Frankowski,Poland,49.0,40.0,Duel,Przemysław Frankowski,Poland,False,24.799999999999997,False,True,True
133587,3938643,2,49,41,00:04:41.577,Duel,Przemysław Frankowski,Poland,France,24.9,43.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Dispossessed,Kylian Mbappé Lottin,France,49.0,41.0,Carry,Przemysław Frankowski,Poland,True,95.1,False,False,False
133588,3938643,2,49,41,00:04:41.577,Carry,Przemysław Frankowski,Poland,France,24.9,43.0,,4.96282,Regular Play,,,,,,,,,,,,False,47.8,61.3,29.31381926668717,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Duel,Przemysław Frankowski,Poland,49.0,41.0,Pass,Przemysław Frankowski,Poland,True,95.1,False,False,False
133589,3938643,2,49,46,00:04:46.540,Pass,Przemysław Frankowski,Poland,France,47.8,61.3,,1.944937,Regular Play,Piotr Zieliński,43.137222,High Pass,,-0.86745036,75.7,28.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Przemysław Frankowski,Poland,49.0,41.0,Ball Receipt*,Piotr Zieliński,Poland,True,72.2,False,False,False
133590,3938643,2,49,48,00:04:48.485,Ball Receipt*,Piotr Zieliński,Poland,France,75.7,28.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,49.0,46.0,Carry,Piotr Zieliński,Poland,True,44.3,False,False,False
133591,3938643,2,49,48,00:04:48.485,Carry,Piotr Zieliński,Poland,France,75.7,28.4,,0.239788,Regular Play,,,,,,,,,,,,False,76.4,27.6,1.0630145812734646,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Piotr Zieliński,Poland,49.0,48.0,Foul Committed,Piotr Zieliński,Poland,True,44.3,False,False,False
133592,3938643,2,49,48,00:04:48.725,Foul Committed,Piotr Zieliński,Poland,France,76.4,27.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}","{'offensive': True, 'type': {'id': 24, 'name': 'Handball'}}",0,0,0,0,0,2,2,5,0,0,Carry,Piotr Zieliński,Poland,49.0,48.0,Pass,Dayotchanculle Upamecano,France,False,43.599999999999994,False,False,False
133593,3938643,2,50,4,00:05:04.225,Pass,Dayotchanculle Upamecano,France,France,43.9,52.5,,1.68954,From Free Kick,Adrien Rabiot,45.551727,Ground Pass,,-1.1405351,62.9,11.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,1,0,0,0,Foul Committed,Piotr Zieliński,Poland,49.0,48.0,Ball Receipt*,Adrien Rabiot,France,True,76.1,False,False,False
133594,3938643,2,50,5,00:05:05.915,Ball Receipt*,Adrien Rabiot,France,France,62.9,11.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,50.0,4.0,Pass,Adrien Rabiot,France,True,57.1,False,False,False
133595,3938643,2,50,6,00:05:06.823,Pass,Adrien Rabiot,France,France,62.9,10.7,,0.696769,From Free Kick,Theo Bernard François Hernández,8.631338,Ground Pass,,-0.46882892,70.6,6.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,50.0,5.0,Ball Receipt*,Theo Bernard François Hernández,France,True,57.1,False,False,False
133596,3938643,2,50,7,00:05:07.520,Ball Receipt*,Theo Bernard François Hernández,France,France,70.6,6.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,50.0,6.0,Pass,Theo Bernard François Hernández,France,True,49.400000000000006,False,False,False
133597,3938643,2,50,10,00:05:10.010,Pass,Theo Bernard François Hernández,France,France,84.5,6.9,,1.50111,From Free Kick,Adrien Rabiot,6.59242,Ground Pass,,1.7384387,83.4,13.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,50.0,7.0,Ball Receipt*,Adrien Rabiot,France,True,35.5,False,False,False
133598,3938643,2,50,11,00:05:11.511,Ball Receipt*,Adrien Rabiot,France,France,83.4,13.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,50.0,10.0,Carry,Adrien Rabiot,France,True,36.599999999999994,False,False,False
133599,3938643,2,50,11,00:05:11.511,Carry,Adrien Rabiot,France,France,83.4,13.4,,0.715465,From Free Kick,,,,,,,,,,,,False,84.5,12.7,1.3038404810405255,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,50.0,11.0,Pass,Adrien Rabiot,France,True,36.599999999999994,False,False,False
133600,3938643,2,50,12,00:05:12.227,Pass,Adrien Rabiot,France,France,84.5,12.7,,0.849595,From Free Kick,Theo Bernard François Hernández,16.230835,Ground Pass,,-0.39194754,99.5,6.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Adrien Rabiot,France,50.0,11.0,Ball Receipt*,Theo Bernard François Hernández,France,True,35.5,False,False,False
133601,3938643,2,50,13,00:05:13.076,Ball Receipt*,Theo Bernard François Hernández,France,France,99.5,6.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,50.0,12.0,Carry,Theo Bernard François Hernández,France,True,20.5,False,True,False
133602,3938643,2,50,13,00:05:13.076,Carry,Theo Bernard François Hernández,France,France,99.5,6.5,True,4.588553,From Free Kick,,,,,,,,,,,,False,111.9,4.5,12.56025477448607,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,50.0,13.0,Pressure,Przemysław Frankowski,Poland,False,20.5,False,True,False
133603,3938643,2,50,13,00:05:13.196,Pressure,Przemysław Frankowski,Poland,France,20.2,71.6,,0.963546,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Theo Bernard François Hernández,France,50.0,13.0,Pass,Theo Bernard François Hernández,France,False,99.8,False,False,False
133604,3938643,2,50,17,00:05:17.665,Pass,Theo Bernard François Hernández,France,France,111.9,4.5,,0.864194,From Free Kick,Adrien Rabiot,9.202173,Ground Pass,,-3.1198568,102.7,4.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Przemysław Frankowski,Poland,50.0,13.0,Ball Receipt*,Adrien Rabiot,France,True,8.099999999999994,False,True,False
133605,3938643,2,50,18,00:05:18.529,Ball Receipt*,Adrien Rabiot,France,France,102.7,4.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,50.0,17.0,Carry,Adrien Rabiot,France,True,17.299999999999997,False,True,False
133606,3938643,2,50,18,00:05:18.529,Carry,Adrien Rabiot,France,France,102.7,4.3,,1.592644,From Free Kick,,,,,,,,,,,,False,104.8,12.1,8.077747210701755,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,50.0,18.0,Pass,Adrien Rabiot,France,True,17.299999999999997,False,True,False
133607,3938643,2,50,20,00:05:20.122,Pass,Adrien Rabiot,France,France,104.8,12.1,,0.987861,From Free Kick,Kylian Mbappé Lottin,10.159724,Ground Pass,,1.6792797,103.7,22.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Adrien Rabiot,France,50.0,18.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,15.200000000000003,False,True,False
133608,3938643,2,50,21,00:05:21.110,Ball Receipt*,Kylian Mbappé Lottin,France,France,103.7,22.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,50.0,20.0,Carry,Kylian Mbappé Lottin,France,True,16.299999999999997,False,True,False
133609,3938643,2,50,21,00:05:21.110,Carry,Kylian Mbappé Lottin,France,France,103.7,22.2,,0.187751,From Free Kick,,,,,,,,,,,,False,102.5,21.9,1.2369316876853012,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,50.0,21.0,Pass,Kylian Mbappé Lottin,France,True,16.299999999999997,False,True,False
133610,3938643,2,50,21,00:05:21.297,Pass,Kylian Mbappé Lottin,France,France,102.5,21.9,,1.327004,From Free Kick,Theo Bernard François Hernández,15.76642,Ground Pass,,-1.2008903,108.2,7.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kylian Mbappé Lottin,France,50.0,21.0,Ball Receipt*,Theo Bernard François Hernández,France,True,17.5,False,True,False
133611,3938643,2,50,22,00:05:22.624,Ball Receipt*,Theo Bernard François Hernández,France,France,108.2,7.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,50.0,21.0,Carry,Theo Bernard François Hernández,France,True,11.799999999999997,False,True,False
133612,3938643,2,50,22,00:05:22.624,Carry,Theo Bernard François Hernández,France,France,108.2,7.2,,1.093257,From Free Kick,,,,,,,,,,,,False,110.4,8.1,2.376972864800945,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,50.0,22.0,Pass,Theo Bernard François Hernández,France,True,11.799999999999997,False,True,False
133613,3938643,2,50,23,00:05:23.718,Pass,Theo Bernard François Hernández,France,France,110.4,8.1,,1.25587,From Free Kick,Kylian Mbappé Lottin,15.587815,Ground Pass,,2.4197452,98.7,18.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,50.0,22.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,9.599999999999994,False,True,False
133614,3938643,2,50,24,00:05:24.973,Ball Receipt*,Kylian Mbappé Lottin,France,France,98.7,18.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,50.0,23.0,Carry,Kylian Mbappé Lottin,France,True,21.299999999999997,False,True,False
133615,3938643,2,50,24,00:05:24.973,Carry,Kylian Mbappé Lottin,France,France,98.7,18.4,,3.182367,From Free Kick,,,,,,,,,,,,False,104.1,23.7,7.566372975210772,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,50.0,24.0,Pass,Kylian Mbappé Lottin,France,True,21.299999999999997,False,True,False
133616,3938643,2,50,28,00:05:28.156,Pass,Kylian Mbappé Lottin,France,France,104.1,23.7,,1.24696,From Free Kick,Theo Bernard François Hernández,14.287407,Ground Pass,,-0.61129934,115.8,15.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kylian Mbappé Lottin,France,50.0,24.0,Ball Receipt*,Theo Bernard François Hernández,France,True,15.900000000000006,False,True,False
133617,3938643,2,50,29,00:05:29.403,Ball Receipt*,Theo Bernard François Hernández,France,France,115.8,15.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,50.0,28.0,Carry,Theo Bernard François Hernández,France,True,4.200000000000003,False,True,False
133618,3938643,2,50,29,00:05:29.403,Carry,Theo Bernard François Hernández,France,France,115.8,15.5,,2.204499,From Free Kick,,,,,,,,,,,,False,118.5,12.1,4.341658669218484,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,50.0,29.0,Pass,Theo Bernard François Hernández,France,True,4.200000000000003,False,True,False
133619,3938643,2,50,31,00:05:31.607,Pass,Theo Bernard François Hernández,France,France,118.5,12.1,,1.255253,From Free Kick,Kylian Mbappé Lottin,15.880806,Ground Pass,,2.5081668,105.7,21.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,50.0,29.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,1.5,False,True,False
133620,3938643,2,50,32,00:05:32.863,Ball Receipt*,Kylian Mbappé Lottin,France,France,105.7,21.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,50.0,31.0,Carry,Kylian Mbappé Lottin,France,True,14.299999999999997,False,True,False
133621,3938643,2,50,32,00:05:32.863,Carry,Kylian Mbappé Lottin,France,France,105.7,21.5,True,1.762537,From Free Kick,,,,,,,,,,,,False,102.5,24.1,4.123105625617663,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,50.0,32.0,Pressure,Jakub Moder,Poland,False,14.299999999999997,False,True,False
133622,3938643,2,50,34,00:05:34.183,Pressure,Jakub Moder,Poland,France,15.5,54.7,,0.558914,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Kylian Mbappé Lottin,France,50.0,32.0,Pass,Kylian Mbappé Lottin,France,False,104.5,False,False,False
133623,3938643,2,50,34,00:05:34.625,Pass,Kylian Mbappé Lottin,France,France,102.5,24.1,True,1.397048,From Free Kick,Aurélien Djani Tchouaméni,15.715597,Ground Pass,,2.6295497,88.8,31.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Jakub Moder,Poland,50.0,34.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,17.5,False,True,True
133624,3938643,2,50,36,00:05:36.022,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,88.8,31.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,50.0,34.0,Carry,Aurélien Djani Tchouaméni,France,True,31.200000000000003,False,False,False
133625,3938643,2,50,36,00:05:36.022,Carry,Aurélien Djani Tchouaméni,France,France,88.8,31.8,,0.331539,From Free Kick,,,,,,,,,,,,False,85.8,31.4,3.0265491900843116,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,50.0,36.0,Pass,Aurélien Djani Tchouaméni,France,True,31.200000000000003,False,False,False
133626,3938643,2,50,36,00:05:36.354,Pass,Aurélien Djani Tchouaméni,France,France,85.8,31.4,,1.585187,From Free Kick,Jules Koundé,27.790825,Ground Pass,,1.3642267,91.5,58.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,50.0,36.0,Ball Receipt*,Jules Koundé,France,True,34.2,False,False,False
133627,3938643,2,50,37,00:05:37.939,Ball Receipt*,Jules Koundé,France,France,91.5,58.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,50.0,36.0,Carry,Jules Koundé,France,True,28.5,False,False,False
133628,3938643,2,50,37,00:05:37.939,Carry,Jules Koundé,France,France,91.5,58.6,,1.411574,From Free Kick,,,,,,,,,,,,False,93.4,59.5,2.1023796041628686,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Jules Koundé,France,50.0,37.0,Pass,Jules Koundé,France,True,28.5,False,False,False
133629,3938643,2,50,39,00:05:39.350,Pass,Jules Koundé,France,France,93.4,59.5,,1.140923,From Free Kick,Ousmane Dembélé,11.101802,Ground Pass,,0.77902883,101.3,67.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Jules Koundé,France,50.0,37.0,Ball Receipt*,Ousmane Dembélé,France,True,26.599999999999994,False,False,False
133630,3938643,2,50,40,00:05:40.491,Ball Receipt*,Ousmane Dembélé,France,France,101.3,67.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Jules Koundé,France,50.0,39.0,Carry,Ousmane Dembélé,France,True,18.700000000000003,False,True,False
133631,3938643,2,50,40,00:05:40.491,Carry,Ousmane Dembélé,France,France,101.3,67.3,True,2.533021,From Free Kick,,,,,,,,,,,,False,105.4,60.0,8.372574275573793,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Ousmane Dembélé,France,50.0,40.0,Pressure,Nicola Zalewski,Poland,False,18.700000000000003,False,True,False
133632,3938643,2,50,42,00:05:42.660,Pressure,Nicola Zalewski,Poland,France,11.9,20.7,,0.476263,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Ousmane Dembélé,France,50.0,40.0,Shot,Ousmane Dembélé,France,False,108.1,False,False,False
133633,3938643,2,50,43,00:05:43.024,Shot,Ousmane Dembélé,France,France,105.4,60.0,True,0.087219,From Free Kick,,,,,,,,Blocked,0.0069303666,Left Foot,Normal,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Nicola Zalewski,Poland,50.0,42.0,Block,Nicola Zalewski,Poland,False,14.599999999999994,False,True,True
133634,3938643,2,50,43,00:05:43.112,Block,Nicola Zalewski,Poland,France,13.8,21.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Shot,Ousmane Dembélé,France,50.0,43.0,Goal Keeper,Łukasz Skorupski,Poland,True,106.2,False,False,False
133635,3938643,2,50,43,00:05:43.232,Goal Keeper,Łukasz Skorupski,Poland,France,1.7,37.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Block,Nicola Zalewski,Poland,50.0,43.0,Duel,Adrien Rabiot,France,False,118.3,False,False,False
133636,3938643,2,50,45,00:05:45.391,Duel,Adrien Rabiot,France,France,103.3,45.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Goal Keeper,Łukasz Skorupski,Poland,50.0,43.0,Clearance,Jakub Moder,Poland,False,16.700000000000003,False,True,False
133637,3938643,2,50,45,00:05:45.391,Clearance,Jakub Moder,Poland,France,16.8,35.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Duel,Adrien Rabiot,France,50.0,45.0,Pass,Jan Bednarek,Poland,True,103.2,False,False,False
133638,3938643,2,50,46,00:05:46.687,Pass,Jan Bednarek,Poland,France,15.1,42.6,,1.978445,From Free Kick,Kacper Urbanski,14.6,High Pass,Incomplete,0.0,29.7,42.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Clearance,Jakub Moder,Poland,50.0,45.0,Ball Receipt*,Kacper Urbanski,Poland,True,104.9,False,False,False
133639,3938643,2,50,48,00:05:48.666,Ball Receipt*,Kacper Urbanski,Poland,France,28.4,42.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jan Bednarek,Poland,50.0,46.0,Duel,Kacper Urbanski,Poland,True,91.6,False,False,False
133640,3938643,2,50,48,00:05:48.666,Duel,Kacper Urbanski,Poland,France,29.7,42.6,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,50.0,48.0,Pass,Aurélien Djani Tchouaméni,France,False,90.3,False,False,False
133641,3938643,2,50,48,00:05:48.666,Pass,Aurélien Djani Tchouaméni,France,France,90.4,37.5,True,1.3732,From Free Kick,Bradley Barcola,11.766053,High Pass,,-0.5549957,100.4,31.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Duel,Kacper Urbanski,Poland,50.0,48.0,Ball Receipt*,Bradley Barcola,France,True,29.599999999999994,False,False,False
133642,3938643,2,50,50,00:05:50.039,Ball Receipt*,Bradley Barcola,France,France,100.4,31.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,50.0,48.0,Carry,Bradley Barcola,France,True,19.599999999999994,False,True,False
133643,3938643,2,50,50,00:05:50.039,Carry,Bradley Barcola,France,France,100.4,31.3,,0.452979,From Free Kick,,,,,,,,,,,,False,100.0,31.3,0.4000000000000057,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Bradley Barcola,France,50.0,50.0,Miscontrol,Bradley Barcola,France,True,19.599999999999994,False,True,False
133644,3938643,2,50,50,00:05:50.492,Miscontrol,Bradley Barcola,France,France,100.0,31.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Bradley Barcola,France,50.0,50.0,Ball Recovery,Sebastian Szymański,Poland,False,20.0,False,True,False
133645,3938643,2,50,50,00:05:50.956,Ball Recovery,Sebastian Szymański,Poland,Poland,21.5,47.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Miscontrol,Bradley Barcola,France,50.0,50.0,Carry,Sebastian Szymański,Poland,True,98.5,False,False,False
133646,3938643,2,50,50,00:05:50.956,Carry,Sebastian Szymański,Poland,Poland,21.5,47.5,True,1.478313,Regular Play,,,,,,,,,,,,False,22.4,47.1,0.9848857801796086,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Recovery,Sebastian Szymański,Poland,50.0,50.0,Pressure,Bradley Barcola,France,False,98.5,False,False,False
133647,3938643,2,50,51,00:05:51.474,Pressure,Bradley Barcola,France,Poland,99.1,31.7,,0.606775,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Sebastian Szymański,Poland,50.0,50.0,Foul Committed,Bradley Barcola,France,True,20.900000000000006,False,True,False
133648,3938643,2,50,52,00:05:52.434,Foul Committed,Bradley Barcola,France,Poland,97.7,33.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Bradley Barcola,France,50.0,51.0,Foul Won,Sebastian Szymański,Poland,False,22.299999999999997,False,True,True
133649,3938643,2,50,52,00:05:52.434,Foul Won,Sebastian Szymański,Poland,Poland,22.4,47.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Foul Committed,Bradley Barcola,France,50.0,52.0,Pass,Paweł Dawidowicz,Poland,True,97.6,False,False,False
