event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
165972,3930169,2,84,51,00:39:51.121,Carry,Callum McGregor,Scotland,Scotland,48.1,46.6,,0.08,Regular Play,,,,,,,,,,,,False,48.1,46.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Callum McGregor,Scotland,84.0,51.0,Pass,Callum McGregor,Scotland,True,71.9,False,False,False
165973,3930169,2,84,51,00:39:51.201,Pass,Callum McGregor,Scotland,Scotland,48.1,46.6,,1.448136,Regular Play,Kenneth McLean,19.258764,Ground Pass,,1.7641186,44.4,65.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Carry,Callum McGregor,Scotland,84.0,51.0,Ball Receipt*,Kenneth McLean,Scotland,True,71.9,False,False,False
165974,3930169,2,84,52,00:39:52.649,Ball Receipt*,Kenneth McLean,Scotland,Scotland,44.4,65.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Callum McGregor,Scotland,84.0,51.0,Carry,Kenneth McLean,Scotland,True,75.6,False,False,False
165975,3930169,2,84,52,00:39:52.649,Carry,Kenneth McLean,Scotland,Scotland,44.4,65.5,,0.384417,Regular Play,,,,,,,,,,,,False,44.4,65.5,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Kenneth McLean,Scotland,84.0,52.0,Pass,Kenneth McLean,Scotland,True,75.6,False,False,False
165976,3930169,2,84,53,00:39:53.034,Pass,Kenneth McLean,Scotland,Scotland,44.4,65.5,,1.554211,Regular Play,Anthony Ralston,18.305191,Ground Pass,,0.5910329,59.6,75.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Carry,Kenneth McLean,Scotland,84.0,52.0,Ball Receipt*,Anthony Ralston,Scotland,True,75.6,False,False,False
165977,3930169,2,84,54,00:39:54.588,Ball Receipt*,Anthony Ralston,Scotland,Scotland,59.6,75.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Kenneth McLean,Scotland,84.0,53.0,Carry,Anthony Ralston,Scotland,True,60.4,False,False,False
165978,3930169,2,84,54,00:39:54.588,Carry,Anthony Ralston,Scotland,Scotland,59.6,75.7,,0.822162,Regular Play,,,,,,,,,,,,False,62.9,77.6,3.807886552931947,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Anthony Ralston,Scotland,84.0,54.0,Pass,Anthony Ralston,Scotland,True,60.4,False,False,False
165979,3930169,2,84,55,00:39:55.410,Pass,Anthony Ralston,Scotland,Scotland,62.9,77.6,,1.601459,Regular Play,Kenneth McLean,10.647065,Ground Pass,,-2.6527402,53.5,72.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Carry,Anthony Ralston,Scotland,84.0,54.0,Ball Receipt*,Kenneth McLean,Scotland,True,57.1,False,False,False
165980,3930169,2,84,57,00:39:57.012,Ball Receipt*,Kenneth McLean,Scotland,Scotland,53.5,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Anthony Ralston,Scotland,84.0,55.0,Carry,Kenneth McLean,Scotland,True,66.5,False,False,False
165981,3930169,2,84,57,00:39:57.012,Carry,Kenneth McLean,Scotland,Scotland,53.5,72.6,,2.129659,Regular Play,,,,,,,,,,,,False,56.1,69.2,4.280186911806534,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Kenneth McLean,Scotland,84.0,57.0,Pass,Kenneth McLean,Scotland,True,66.5,False,False,False
165982,3930169,2,84,59,00:39:59.141,Pass,Kenneth McLean,Scotland,Scotland,56.1,69.2,,1.292938,Regular Play,Che Adams,26.857029,Ground Pass,,-1.4626062,59.0,42.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Carry,Kenneth McLean,Scotland,84.0,57.0,Ball Receipt*,Che Adams,Scotland,True,63.9,False,False,False
165983,3930169,2,85,0,00:40:00.434,Ball Receipt*,Che Adams,Scotland,Scotland,59.0,42.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Pass,Kenneth McLean,Scotland,84.0,59.0,Carry,Che Adams,Scotland,True,61.0,False,False,False
165984,3930169,2,85,0,00:40:00.434,Carry,Che Adams,Scotland,Scotland,59.0,42.5,True,1.450119,Regular Play,,,,,,,,,,,,False,63.5,37.6,6.652818951391958,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Che Adams,Scotland,85.0,0.0,Pressure,Vincent Sierro,Switzerland,False,61.0,False,False,False
165985,3930169,2,85,1,00:40:01.468,Pressure,Vincent Sierro,Switzerland,Scotland,53.3,37.6,,0.462567,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Carry,Che Adams,Scotland,85.0,0.0,Foul Committed,Vincent Sierro,Switzerland,True,66.7,False,False,False
165986,3930169,2,85,1,00:40:01.884,Foul Committed,Vincent Sierro,Switzerland,Scotland,56.6,42.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,1,0,1,0,0,3,1,0,0,Pressure,Vincent Sierro,Switzerland,85.0,1.0,Foul Won,Che Adams,Scotland,False,63.4,False,False,True
165987,3930169,2,85,1,00:40:01.884,Foul Won,Che Adams,Scotland,Scotland,63.5,37.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Foul Committed,Vincent Sierro,Switzerland,85.0,1.0,Substitution,Silvan Widmer,Switzerland,False,56.5,False,False,False
165988,3930169,2,85,30,00:40:30.048,Substitution,Silvan Widmer,Switzerland,Scotland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 29227, 'name': 'Leonidas Stergiou'}}","{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Foul Won,Che Adams,Scotland,85.0,1.0,Substitution,Dan Ndoye,Switzerland,True,,False,,False
165989,3930169,2,85,33,00:40:33.734,Substitution,Dan Ndoye,Switzerland,Scotland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 48335, 'name': 'Mohamed Zeki Amdouni'}}","{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Substitution,Silvan Widmer,Switzerland,85.0,30.0,Pass,Andrew Robertson,Scotland,False,,False,,False
165990,3930169,2,85,57,00:40:57.218,Pass,Andrew Robertson,Scotland,Scotland,68.0,32.4,,2.711557,From Free Kick,Scott McKenna,41.370644,High Pass,Incomplete,0.77001476,97.7,61.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Substitution,Dan Ndoye,Switzerland,85.0,33.0,Ball Receipt*,Scott McKenna,Scotland,True,52.0,False,False,False
165991,3930169,2,85,59,00:40:59.930,Ball Receipt*,Scott McKenna,Scotland,Scotland,96.9,61.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Andrew Robertson,Scotland,85.0,57.0,Duel,Scott McKenna,Scotland,True,23.099999999999994,False,True,False
165992,3930169,2,85,59,00:40:59.930,Duel,Scott McKenna,Scotland,Scotland,97.7,61.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Scott McKenna,Scotland,85.0,59.0,Clearance,Michel Aebischer,Switzerland,False,22.299999999999997,False,True,False
165993,3930169,2,85,59,00:40:59.930,Clearance,Michel Aebischer,Switzerland,Scotland,22.4,18.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,1,0,0,3,1,1,0,Duel,Scott McKenna,Scotland,85.0,59.0,Ball Recovery,Kenneth McLean,Scotland,False,97.6,False,False,False
165994,3930169,2,86,1,00:41:01.673,Ball Recovery,Kenneth McLean,Scotland,Scotland,89.8,62.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Clearance,Michel Aebischer,Switzerland,85.0,59.0,Carry,Kenneth McLean,Scotland,True,30.200000000000003,False,False,False
165995,3930169,2,86,1,00:41:01.673,Carry,Kenneth McLean,Scotland,Scotland,89.8,62.8,True,1.759281,From Free Kick,,,,,,,,,,,,False,84.5,59.9,6.0415229867972835,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Recovery,Kenneth McLean,Scotland,86.0,1.0,Pressure,Mohamed Zeki Amdouni,Switzerland,False,30.200000000000003,False,False,False
165996,3930169,2,86,2,00:41:02.570,Pressure,Mohamed Zeki Amdouni,Switzerland,Scotland,29.5,19.8,,0.975917,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Carry,Kenneth McLean,Scotland,86.0,1.0,Pass,Kenneth McLean,Scotland,False,90.5,False,False,False
165997,3930169,2,86,3,00:41:03.432,Pass,Kenneth McLean,Scotland,Scotland,84.5,59.9,True,1.807701,From Free Kick,John McGinn,37.5012,Ground Pass,,-1.5627965,84.8,22.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pressure,Mohamed Zeki Amdouni,Switzerland,86.0,2.0,Ball Receipt*,John McGinn,Scotland,True,35.5,False,False,True
165998,3930169,2,86,5,00:41:05.240,Ball Receipt*,John McGinn,Scotland,Scotland,84.8,22.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Pass,Kenneth McLean,Scotland,86.0,3.0,Carry,John McGinn,Scotland,True,35.2,False,False,False
165999,3930169,2,86,5,00:41:05.240,Carry,John McGinn,Scotland,Scotland,84.8,22.4,,1.277534,From Free Kick,,,,,,,,,,,,False,84.8,22.4,0.0,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,John McGinn,Scotland,86.0,5.0,Pass,John McGinn,Scotland,True,35.2,False,False,False
166000,3930169,2,86,6,00:41:06.517,Pass,John McGinn,Scotland,Scotland,84.8,22.4,,1.424476,From Free Kick,Che Adams,33.2453,High Pass,Incomplete,0.7151515,109.9,44.2,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Carry,John McGinn,Scotland,86.0,5.0,Ball Receipt*,Che Adams,Scotland,True,35.2,False,False,False
166001,3930169,2,86,7,00:41:07.942,Ball Receipt*,Che Adams,Scotland,Scotland,110.3,45.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Pass,John McGinn,Scotland,86.0,6.0,Duel,Che Adams,Scotland,True,9.700000000000003,False,True,False
166002,3930169,2,86,7,00:41:07.942,Duel,Che Adams,Scotland,Scotland,109.9,44.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Che Adams,Scotland,86.0,7.0,Clearance,Granit Xhaka,Switzerland,False,10.099999999999994,False,True,False
166003,3930169,2,86,7,00:41:07.942,Clearance,Granit Xhaka,Switzerland,Scotland,10.2,35.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Duel,Che Adams,Scotland,86.0,7.0,Ball Recovery,Anthony Ralston,Scotland,False,109.8,False,False,False
166004,3930169,2,86,9,00:41:09.979,Ball Recovery,Anthony Ralston,Scotland,Scotland,116.1,61.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Clearance,Granit Xhaka,Switzerland,86.0,7.0,Carry,Anthony Ralston,Scotland,True,3.9000000000000057,False,True,False
166005,3930169,2,86,9,00:41:09.979,Carry,Anthony Ralston,Scotland,Scotland,116.1,61.4,,0.934034,From Free Kick,,,,,,,,,,,,False,115.9,60.9,0.5385164807134462,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Recovery,Anthony Ralston,Scotland,86.0,9.0,Pass,Anthony Ralston,Scotland,True,3.9000000000000057,False,True,False
166006,3930169,2,86,10,00:41:10.913,Pass,Anthony Ralston,Scotland,Scotland,115.9,60.9,,1.606003,From Free Kick,Kenneth McLean,18.26171,Ground Pass,,3.059361,97.7,62.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Carry,Anthony Ralston,Scotland,86.0,9.0,Ball Receipt*,Kenneth McLean,Scotland,True,4.099999999999994,False,True,False
166007,3930169,2,86,12,00:41:12.519,Ball Receipt*,Kenneth McLean,Scotland,Scotland,97.7,62.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Anthony Ralston,Scotland,86.0,10.0,Carry,Kenneth McLean,Scotland,True,22.299999999999997,False,True,False
166008,3930169,2,86,12,00:41:12.519,Carry,Kenneth McLean,Scotland,Scotland,97.7,62.4,True,1.430215,From Free Kick,,,,,,,,,,,,False,98.5,60.6,1.9697715603592172,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Kenneth McLean,Scotland,86.0,12.0,Pressure,Mohamed Zeki Amdouni,Switzerland,False,22.299999999999997,False,True,False
166009,3930169,2,86,13,00:41:13.563,Pressure,Mohamed Zeki Amdouni,Switzerland,Scotland,18.1,19.2,,0.439808,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Carry,Kenneth McLean,Scotland,86.0,12.0,Shot,Kenneth McLean,Scotland,False,101.9,False,False,False
166010,3930169,2,86,13,00:41:13.950,Shot,Kenneth McLean,Scotland,Scotland,98.5,60.6,True,0.986717,From Free Kick,,,,,,,,Saved,0.011382165,Left Foot,Normal,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pressure,Mohamed Zeki Amdouni,Switzerland,86.0,13.0,Goal Keeper,Yann Sommer,Switzerland,False,21.5,False,True,True
166011,3930169,2,86,14,00:41:14.936,Goal Keeper,Yann Sommer,Switzerland,Switzerland,1.6,38.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,0,3,1,0,0,Shot,Kenneth McLean,Scotland,86.0,13.0,Pass,Yann Sommer,Switzerland,True,118.4,False,False,False
166012,3930169,2,86,23,00:41:23.737,Pass,Yann Sommer,Switzerland,Switzerland,15.1,40.3,,1.573171,From Keeper,Manuel Obafemi Akanji,4.8104053,Ground Pass,,0.75599486,18.6,43.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,0,3,1,0,0,Goal Keeper,Yann Sommer,Switzerland,86.0,14.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,104.9,False,False,False
166013,3930169,2,86,25,00:41:25.310,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,18.6,43.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Yann Sommer,Switzerland,86.0,23.0,Carry,Manuel Obafemi Akanji,Switzerland,True,101.4,False,False,False
166014,3930169,2,86,25,00:41:25.310,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,18.6,43.6,,7.391543,From Keeper,,,,,,,,,,,,False,35.9,41.4,17.439323381370045,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,86.0,25.0,Pass,Manuel Obafemi Akanji,Switzerland,True,101.4,False,False,False
166015,3930169,2,86,32,00:41:32.702,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,35.9,41.4,,1.069722,From Keeper,Vincent Sierro,15.395129,Ground Pass,,1.069376,43.3,54.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Carry,Manuel Obafemi Akanji,Switzerland,86.0,25.0,Ball Receipt*,Vincent Sierro,Switzerland,True,84.1,False,False,False
166016,3930169,2,86,33,00:41:33.772,Ball Receipt*,Vincent Sierro,Switzerland,Switzerland,43.3,54.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Pass,Manuel Obafemi Akanji,Switzerland,86.0,32.0,Carry,Vincent Sierro,Switzerland,True,76.7,False,False,False
166017,3930169,2,86,33,00:41:33.772,Carry,Vincent Sierro,Switzerland,Switzerland,43.3,54.9,,0.846609,From Keeper,,,,,,,,,,,,False,43.3,54.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Vincent Sierro,Switzerland,86.0,33.0,Pass,Vincent Sierro,Switzerland,True,76.7,False,False,False
166018,3930169,2,86,34,00:41:34.618,Pass,Vincent Sierro,Switzerland,Switzerland,43.3,54.9,,0.734746,From Keeper,Breel-Donald Embolo,8.48646,Ground Pass,,0.8020633,49.2,61.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Carry,Vincent Sierro,Switzerland,86.0,33.0,Pressure,Scott McKenna,Scotland,False,76.7,False,False,False
166019,3930169,2,86,35,00:41:35.113,Pressure,Scott McKenna,Scotland,Switzerland,65.3,18.6,,0.301755,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Vincent Sierro,Switzerland,86.0,34.0,Pressure,Callum McGregor,Scotland,True,54.7,False,False,False
166020,3930169,2,86,35,00:41:35.207,Pressure,Callum McGregor,Scotland,Switzerland,72.7,21.7,,0.253609,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pressure,Scott McKenna,Scotland,86.0,35.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,47.3,False,False,True
166021,3930169,2,86,35,00:41:35.353,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,49.2,61.0,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,3,1,1,0,Pressure,Callum McGregor,Scotland,86.0,35.0,Carry,Breel-Donald Embolo,Switzerland,True,70.8,False,False,True
166022,3930169,2,86,35,00:41:35.353,Carry,Breel-Donald Embolo,Switzerland,Switzerland,49.2,61.0,True,0.161457,From Keeper,,,,,,,,,,,,False,50.2,60.8,1.0198039027185575,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,3,1,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,86.0,35.0,Dribbled Past,Callum McGregor,Scotland,False,70.8,False,False,False
166023,3930169,2,86,35,00:41:35.514,Dribbled Past,Callum McGregor,Scotland,Switzerland,69.9,19.3,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Carry,Breel-Donald Embolo,Switzerland,86.0,35.0,Dribble,Breel-Donald Embolo,Switzerland,False,50.099999999999994,False,False,False
166024,3930169,2,86,35,00:41:35.514,Dribble,Breel-Donald Embolo,Switzerland,Switzerland,50.2,60.8,True,0.0,From Keeper,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,3,1,1,0,Dribbled Past,Callum McGregor,Scotland,86.0,35.0,Carry,Breel-Donald Embolo,Switzerland,True,69.8,False,False,False
166025,3930169,2,86,35,00:41:35.514,Carry,Breel-Donald Embolo,Switzerland,Switzerland,50.2,60.8,True,1.365552,From Keeper,,,,,,,,,,,,False,50.2,54.3,6.5,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,3,1,1,0,Dribble,Breel-Donald Embolo,Switzerland,86.0,35.0,Pass,Breel-Donald Embolo,Switzerland,True,69.8,False,False,False
166026,3930169,2,86,36,00:41:36.880,Pass,Breel-Donald Embolo,Switzerland,Switzerland,50.2,54.3,,2.225854,From Keeper,Granit Xhaka,34.363934,Ground Pass,,-0.94242793,70.4,26.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,3,1,1,0,Carry,Breel-Donald Embolo,Switzerland,86.0,35.0,Ball Receipt*,Granit Xhaka,Switzerland,True,69.8,False,False,False
166027,3930169,2,86,37,00:41:37.112,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,70.4,26.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Pass,Breel-Donald Embolo,Switzerland,86.0,36.0,Carry,Granit Xhaka,Switzerland,True,49.599999999999994,False,False,False
166028,3930169,2,86,37,00:41:37.112,Carry,Granit Xhaka,Switzerland,Switzerland,70.4,26.5,True,2.200328,From Keeper,,,,,,,,,,,,False,70.1,24.9,1.6278820596099741,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Granit Xhaka,Switzerland,86.0,37.0,Block,Scott McTominay,Scotland,False,49.599999999999994,False,False,False
166029,3930169,2,86,37,00:41:37.112,Block,Scott McTominay,Scotland,Switzerland,68.0,33.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,1,1,5,0,1,Carry,Granit Xhaka,Switzerland,86.0,37.0,Pass,Granit Xhaka,Switzerland,False,52.0,False,False,False
166030,3930169,2,86,39,00:41:39.312,Pass,Granit Xhaka,Switzerland,Switzerland,70.1,24.9,,1.362764,From Keeper,Mohamed Zeki Amdouni,22.727076,Ground Pass,,0.43609554,90.7,34.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Block,Scott McTominay,Scotland,86.0,37.0,Pressure,Jack Hendry,Scotland,False,49.900000000000006,False,False,False
166031,3930169,2,86,40,00:41:40.311,Pressure,Jack Hendry,Scotland,Switzerland,27.6,47.6,,1.021297,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Granit Xhaka,Switzerland,86.0,39.0,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,False,92.4,False,False,False
166032,3930169,2,86,40,00:41:40.675,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,Switzerland,90.7,34.5,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Pressure,Jack Hendry,Scotland,86.0,40.0,Carry,Mohamed Zeki Amdouni,Switzerland,True,29.299999999999997,False,False,True
166033,3930169,2,86,40,00:41:40.675,Carry,Mohamed Zeki Amdouni,Switzerland,Switzerland,90.7,34.5,True,0.726604,From Keeper,,,,,,,,,,,,False,92.1,40.9,6.551335741663677,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,86.0,40.0,Miscontrol,Mohamed Zeki Amdouni,Switzerland,True,29.299999999999997,False,False,False
166034,3930169,2,86,41,00:41:41.401,Miscontrol,Mohamed Zeki Amdouni,Switzerland,Switzerland,92.1,40.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Carry,Mohamed Zeki Amdouni,Switzerland,86.0,40.0,Pressure,Mohamed Zeki Amdouni,Switzerland,True,27.900000000000006,False,False,False
166035,3930169,2,86,42,00:41:42.235,Pressure,Mohamed Zeki Amdouni,Switzerland,Switzerland,96.1,45.3,,0.53057,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,3,1,0,0,Miscontrol,Mohamed Zeki Amdouni,Switzerland,86.0,41.0,Pass,Andrew Robertson,Scotland,False,23.900000000000006,False,True,False
166036,3930169,2,86,42,00:41:42.542,Pass,Andrew Robertson,Scotland,Scotland,21.6,30.1,True,1.622145,Regular Play,Angus Gunn,17.649078,Ground Pass,,2.586597,6.6,39.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Pressure,Mohamed Zeki Amdouni,Switzerland,86.0,42.0,Pressure,Fabian Rieder,Switzerland,False,98.4,False,False,True
166037,3930169,2,86,43,00:41:43.990,Pressure,Fabian Rieder,Switzerland,Scotland,103.6,41.9,,0.441209,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,0,3,1,0,0,Pass,Andrew Robertson,Scotland,86.0,42.0,Ball Receipt*,Angus Gunn,Scotland,False,16.400000000000006,False,True,False
