event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovenia_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
161373,3930170,1,39,35,00:39:35.989,Ball Receipt*,Saša Lukić,Serbia,Serbia,78.3,59.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,39.0,34.0,Carry,Saša Lukić,Serbia,True,41.7,False,False,False
161374,3930170,1,39,35,00:39:35.989,Carry,Saša Lukić,Serbia,Serbia,78.3,59.3,True,1.485475,Regular Play,,,,,,,,,,,,False,77.3,52.5,6.87313611097583,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Saša Lukić,Serbia,39.0,35.0,Pressure,Timi Elšnik,Slovenia,False,41.7,False,False,False
161375,3930170,1,39,36,00:39:36.490,Pressure,Timi Elšnik,Slovenia,Serbia,41.8,24.3,,0.769452,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Carry,Saša Lukić,Serbia,39.0,35.0,Pass,Saša Lukić,Serbia,False,78.2,False,False,False
161376,3930170,1,39,37,00:39:37.475,Pass,Saša Lukić,Serbia,Serbia,77.3,52.5,,2.260807,Regular Play,Strahinja Pavlović,34.197662,Ground Pass,,-1.8129381,69.1,19.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Timi Elšnik,Slovenia,39.0,36.0,Ball Receipt*,Strahinja Pavlović,Serbia,True,42.7,False,False,True
161377,3930170,1,39,39,00:39:39.736,Ball Receipt*,Strahinja Pavlović,Serbia,Serbia,69.1,19.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Saša Lukić,Serbia,39.0,37.0,Carry,Strahinja Pavlović,Serbia,True,50.900000000000006,False,False,False
161378,3930170,1,39,39,00:39:39.736,Carry,Strahinja Pavlović,Serbia,Serbia,69.1,19.3,,0.127823,Regular Play,,,,,,,,,,,,False,69.8,18.0,1.476482306023342,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Strahinja Pavlović,Serbia,39.0,39.0,Pass,Strahinja Pavlović,Serbia,True,50.900000000000006,False,False,False
161379,3930170,1,39,39,00:39:39.864,Pass,Strahinja Pavlović,Serbia,Serbia,69.8,18.0,,1.080663,Regular Play,Filip Mladenović,16.648123,Ground Pass,,-1.069532,77.8,3.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Strahinja Pavlović,Serbia,39.0,39.0,Ball Receipt*,Filip Mladenović,Serbia,True,50.2,False,False,False
161380,3930170,1,39,40,00:39:40.944,Ball Receipt*,Filip Mladenović,Serbia,Serbia,77.8,3.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Strahinja Pavlović,Serbia,39.0,39.0,Carry,Filip Mladenović,Serbia,True,42.2,False,False,False
161381,3930170,1,39,40,00:39:40.944,Carry,Filip Mladenović,Serbia,Serbia,77.8,3.4,,4.676475,Regular Play,,,,,,,,,,,,False,78.5,12.9,9.525754563287887,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Filip Mladenović,Serbia,39.0,40.0,Pass,Filip Mladenović,Serbia,True,42.2,False,False,False
161382,3930170,1,39,45,00:39:45.621,Pass,Filip Mladenović,Serbia,Serbia,78.5,12.9,,1.495302,Regular Play,Nikola Milenković,32.69893,Ground Pass,,2.3129315,56.4,37.0,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Filip Mladenović,Serbia,39.0,40.0,Ball Receipt*,Nikola Milenković,Serbia,True,41.5,False,False,False
161383,3930170,1,39,47,00:39:47.116,Ball Receipt*,Nikola Milenković,Serbia,Serbia,56.4,37.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Filip Mladenović,Serbia,39.0,45.0,Carry,Nikola Milenković,Serbia,True,63.6,False,False,False
161384,3930170,1,39,47,00:39:47.116,Carry,Nikola Milenković,Serbia,Serbia,56.4,37.0,,1.372099,Regular Play,,,,,,,,,,,,False,59.1,35.3,3.1906112267087674,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Nikola Milenković,Serbia,39.0,47.0,Pass,Nikola Milenković,Serbia,True,63.6,False,False,False
161385,3930170,1,39,48,00:39:48.488,Pass,Nikola Milenković,Serbia,Serbia,59.1,35.3,,1.089554,Regular Play,Milos Veljkovic,25.70992,Ground Pass,,1.1628402,69.3,58.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Nikola Milenković,Serbia,39.0,47.0,Ball Receipt*,Milos Veljkovic,Serbia,True,60.9,False,False,False
161386,3930170,1,39,49,00:39:49.578,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,69.3,58.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nikola Milenković,Serbia,39.0,48.0,Carry,Milos Veljkovic,Serbia,True,50.7,False,False,False
161387,3930170,1,39,49,00:39:49.578,Carry,Milos Veljkovic,Serbia,Serbia,69.3,58.9,,1.172911,Regular Play,,,,,,,,,,,,False,71.5,57.6,2.5553864678361284,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Milos Veljkovic,Serbia,39.0,49.0,Pass,Milos Veljkovic,Serbia,True,50.7,False,False,False
161388,3930170,1,39,50,00:39:50.751,Pass,Milos Veljkovic,Serbia,Serbia,71.5,57.6,,1.43558,Regular Play,Andrija Živković,23.739418,Ground Pass,,0.8868451,86.5,76.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,39.0,49.0,Ball Receipt*,Andrija Živković,Serbia,True,48.5,False,False,False
161389,3930170,1,39,52,00:39:52.186,Ball Receipt*,Andrija Živković,Serbia,Serbia,86.5,76.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,39.0,50.0,Carry,Andrija Živković,Serbia,True,33.5,False,False,False
161390,3930170,1,39,52,00:39:52.186,Carry,Andrija Živković,Serbia,Serbia,86.5,76.0,True,4.12893,Regular Play,,,,,,,,,,,,False,90.5,59.6,16.880758276807352,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Andrija Živković,Serbia,39.0,52.0,Pressure,Erik Janža,Slovenia,False,33.5,False,False,False
161391,3930170,1,39,54,00:39:54.915,Pressure,Erik Janža,Slovenia,Serbia,27.9,13.6,,1.468453,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,0,1,1,1,0,Carry,Andrija Živković,Serbia,39.0,52.0,Pass,Andrija Živković,Serbia,False,92.1,False,False,False
161392,3930170,1,39,56,00:39:56.315,Pass,Andrija Živković,Serbia,Serbia,90.5,59.6,True,0.611931,Regular Play,Dušan Vlahović,16.321764,Ground Pass,,-0.94200003,100.1,46.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Erik Janža,Slovenia,39.0,54.0,Pressure,Vanja Drkušić,Slovenia,False,29.5,False,False,False
161393,3930170,1,39,56,00:39:56.755,Pressure,Vanja Drkušić,Slovenia,Serbia,20.0,33.7,,0.347172,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,0,1,1,0,0,Pass,Andrija Živković,Serbia,39.0,56.0,Ball Receipt*,Dušan Vlahović,Serbia,False,100.0,False,False,False
161394,3930170,1,39,56,00:39:56.927,Ball Receipt*,Dušan Vlahović,Serbia,Serbia,100.1,46.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Vanja Drkušić,Slovenia,39.0,56.0,Carry,Dušan Vlahović,Serbia,True,19.900000000000006,False,True,True
161395,3930170,1,39,56,00:39:56.927,Carry,Dušan Vlahović,Serbia,Serbia,100.1,46.4,True,0.040000003,Regular Play,,,,,,,,,,,,False,99.9,46.2,0.28284271247460796,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Dušan Vlahović,Serbia,39.0,56.0,Pass,Dušan Vlahović,Serbia,True,19.900000000000006,False,True,False
161396,3930170,1,39,56,00:39:56.967,Pass,Dušan Vlahović,Serbia,Serbia,99.9,46.2,True,1.148206,Regular Play,Dušan Tadić,9.042677,High Pass,Incomplete,1.0626237,104.3,54.1,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Carry,Dušan Vlahović,Serbia,39.0,56.0,Ball Receipt*,Dušan Tadić,Serbia,True,20.099999999999994,False,True,False
161397,3930170,1,39,58,00:39:58.115,Ball Receipt*,Dušan Tadić,Serbia,Serbia,104.0,51.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Dušan Vlahović,Serbia,39.0,56.0,Clearance,Jaka Bijol,Slovenia,False,16.0,False,True,False
161398,3930170,1,39,58,00:39:58.115,Clearance,Jaka Bijol,Slovenia,Serbia,16.3,26.7,True,0.869199,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Dušan Tadić,Serbia,39.0,58.0,Ball Recovery,Andrija Živković,Serbia,False,103.7,False,False,False
161399,3930170,1,39,58,00:39:58.984,Ball Recovery,Andrija Živković,Serbia,Serbia,95.1,48.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Clearance,Jaka Bijol,Slovenia,39.0,58.0,Pressure,Saša Lukić,Serbia,True,24.900000000000006,False,True,False
161400,3930170,1,40,0,00:40:00.665,Pressure,Saša Lukić,Serbia,Serbia,84.7,40.9,,0.295328,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Andrija Živković,Serbia,39.0,58.0,Ball Recovery,Petar Stojanović,Slovenia,False,35.3,False,False,False
161401,3930170,1,40,0,00:40:00.892,Ball Recovery,Petar Stojanović,Slovenia,Serbia,35.4,39.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pressure,Saša Lukić,Serbia,40.0,0.0,Carry,Petar Stojanović,Slovenia,True,84.6,False,False,True
161402,3930170,1,40,0,00:40:00.892,Carry,Petar Stojanović,Slovenia,Serbia,35.4,39.2,True,0.164704,Regular Play,,,,,,,,,,,,False,35.4,39.2,0.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Recovery,Petar Stojanović,Slovenia,40.0,0.0,Dribble,Petar Stojanović,Slovenia,True,84.6,False,False,False
161403,3930170,1,40,1,00:40:01.057,Dribble,Petar Stojanović,Slovenia,Serbia,35.4,39.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Carry,Petar Stojanović,Slovenia,40.0,0.0,Duel,Saša Lukić,Serbia,False,84.6,False,False,False
161404,3930170,1,40,1,00:40:01.057,Duel,Saša Lukić,Serbia,Serbia,84.7,40.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Dribble,Petar Stojanović,Slovenia,40.0,1.0,Ball Recovery,Milos Veljkovic,Serbia,True,35.3,False,False,False
161405,3930170,1,40,4,00:40:04.135,Ball Recovery,Milos Veljkovic,Serbia,Serbia,61.9,66.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Duel,Saša Lukić,Serbia,40.0,1.0,Carry,Milos Veljkovic,Serbia,True,58.1,False,False,False
161406,3930170,1,40,4,00:40:04.135,Carry,Milos Veljkovic,Serbia,Serbia,61.9,66.8,,3.382689,Regular Play,,,,,,,,,,,,False,74.2,67.1,12.303657992645931,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Milos Veljkovic,Serbia,40.0,4.0,Pass,Milos Veljkovic,Serbia,True,58.1,False,False,False
161407,3930170,1,40,7,00:40:07.518,Pass,Milos Veljkovic,Serbia,Serbia,74.2,67.1,,1.004106,Regular Play,Andrija Živković,12.675173,Ground Pass,,0.59456706,84.7,74.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,40.0,4.0,Ball Receipt*,Andrija Živković,Serbia,True,45.8,False,False,False
161408,3930170,1,40,8,00:40:08.522,Ball Receipt*,Andrija Živković,Serbia,Serbia,84.7,74.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,40.0,7.0,Carry,Andrija Živković,Serbia,True,35.3,False,False,False
161409,3930170,1,40,8,00:40:08.522,Carry,Andrija Živković,Serbia,Serbia,84.7,74.2,,1.122966,Regular Play,,,,,,,,,,,,False,85.2,71.8,2.451530134426258,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Andrija Živković,Serbia,40.0,8.0,Pass,Andrija Živković,Serbia,True,35.3,False,False,False
161410,3930170,1,40,9,00:40:09.645,Pass,Andrija Živković,Serbia,Serbia,85.2,71.8,,0.651325,Regular Play,Dušan Tadić,17.253405,Ground Pass,,-0.7853982,97.4,59.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Andrija Živković,Serbia,40.0,8.0,Ball Receipt*,Dušan Tadić,Serbia,True,34.8,False,False,False
161411,3930170,1,40,10,00:40:10.296,Ball Receipt*,Dušan Tadić,Serbia,Serbia,97.4,59.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Andrija Živković,Serbia,40.0,9.0,Carry,Dušan Tadić,Serbia,True,22.599999999999994,False,True,False
161412,3930170,1,40,10,00:40:10.296,Carry,Dušan Tadić,Serbia,Serbia,97.4,59.6,,0.1014,Regular Play,,,,,,,,,,,,False,97.4,59.6,0.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Dušan Tadić,Serbia,40.0,10.0,Pass,Dušan Tadić,Serbia,True,22.599999999999994,False,True,False
161413,3930170,1,40,10,00:40:10.398,Pass,Dušan Tadić,Serbia,Serbia,97.4,59.6,,1.216929,Regular Play,Aleksandar Mitrović,10.20784,Ground Pass,,1.5316007,97.8,69.8,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Carry,Dušan Tadić,Serbia,40.0,10.0,Ball Receipt*,Aleksandar Mitrović,Serbia,True,22.599999999999994,False,True,False
161414,3930170,1,40,11,00:40:11.615,Ball Receipt*,Aleksandar Mitrović,Serbia,Serbia,97.8,69.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Pass,Dušan Tadić,Serbia,40.0,10.0,Carry,Aleksandar Mitrović,Serbia,True,22.200000000000003,False,True,False
161415,3930170,1,40,11,00:40:11.615,Carry,Aleksandar Mitrović,Serbia,Serbia,97.8,69.8,,1.468203,Regular Play,,,,,,,,,,,,False,99.8,69.8,2.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,40.0,11.0,Pass,Aleksandar Mitrović,Serbia,True,22.200000000000003,False,True,False
161416,3930170,1,40,13,00:40:13.083,Pass,Aleksandar Mitrović,Serbia,Serbia,99.8,69.8,,0.488675,Regular Play,Dušan Tadić,11.843142,Ground Pass,,-0.98981935,106.3,59.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Carry,Aleksandar Mitrović,Serbia,40.0,11.0,Ball Receipt*,Dušan Tadić,Serbia,True,20.200000000000003,False,True,False
161417,3930170,1,40,13,00:40:13.572,Ball Receipt*,Dušan Tadić,Serbia,Serbia,106.3,59.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Aleksandar Mitrović,Serbia,40.0,13.0,Carry,Dušan Tadić,Serbia,True,13.700000000000003,False,True,False
161418,3930170,1,40,13,00:40:13.572,Carry,Dušan Tadić,Serbia,Serbia,106.3,59.9,True,3.249919,Regular Play,,,,,,,,,,,,False,106.1,56.3,3.605551275463991,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Dušan Tadić,Serbia,40.0,13.0,Pressure,Jaka Bijol,Slovenia,False,13.700000000000003,False,True,False
161419,3930170,1,40,14,00:40:14.753,Pressure,Jaka Bijol,Slovenia,Serbia,13.5,25.6,,0.792555,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,0,1,1,0,0,Carry,Dušan Tadić,Serbia,40.0,13.0,Pressure,Adam Gnezda Čerin,Slovenia,True,106.5,False,False,False
161420,3930170,1,40,15,00:40:15.279,Pressure,Adam Gnezda Čerin,Slovenia,Serbia,15.0,26.6,,1.463115,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pressure,Jaka Bijol,Slovenia,40.0,14.0,Dispossessed,Dušan Tadić,Serbia,False,105.0,False,False,True
161421,3930170,1,40,16,00:40:16.822,Dispossessed,Dušan Tadić,Serbia,Serbia,106.1,56.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,40.0,15.0,Duel,Adam Gnezda Čerin,Slovenia,False,13.900000000000006,False,True,True
161422,3930170,1,40,16,00:40:16.822,Duel,Adam Gnezda Čerin,Slovenia,Serbia,14.0,23.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Dispossessed,Dušan Tadić,Serbia,40.0,16.0,Pass,Jan Mlakar,Slovenia,True,106.0,False,False,False
161423,3930170,1,40,20,00:40:20.617,Pass,Jan Mlakar,Slovenia,Serbia,2.9,9.9,,3.652208,Regular Play,Andraž Šporar,48.492886,High Pass,Incomplete,-0.061904274,51.3,6.9,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,1,0,1,1,0,0,Duel,Adam Gnezda Čerin,Slovenia,40.0,16.0,Ball Receipt*,Andraž Šporar,Slovenia,True,117.1,False,False,False
161424,3930170,1,40,24,00:40:24.270,Ball Receipt*,Andraž Šporar,Slovenia,Serbia,44.3,5.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pass,Jan Mlakar,Slovenia,40.0,20.0,Ball Recovery,Milos Veljkovic,Serbia,False,75.7,False,False,False
161425,3930170,1,40,24,00:40:24.270,Ball Recovery,Milos Veljkovic,Serbia,Serbia,68.8,73.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,40.0,24.0,Carry,Milos Veljkovic,Serbia,True,51.2,False,False,False
161426,3930170,1,40,24,00:40:24.270,Carry,Milos Veljkovic,Serbia,Serbia,68.8,73.2,,1.469662,Regular Play,,,,,,,,,,,,False,61.6,71.5,7.397972695272668,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Milos Veljkovic,Serbia,40.0,24.0,Pass,Milos Veljkovic,Serbia,True,51.2,False,False,False
161427,3930170,1,40,25,00:40:25.739,Pass,Milos Veljkovic,Serbia,Serbia,61.6,71.5,,1.606115,Regular Play,Nikola Milenković,19.771696,Ground Pass,,-2.2486968,49.2,56.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,40.0,24.0,Ball Receipt*,Nikola Milenković,Serbia,True,58.4,False,False,False
161428,3930170,1,40,27,00:40:27.345,Ball Receipt*,Nikola Milenković,Serbia,Serbia,49.2,56.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,40.0,25.0,Carry,Nikola Milenković,Serbia,True,70.8,False,False,False
161429,3930170,1,40,27,00:40:27.345,Carry,Nikola Milenković,Serbia,Serbia,49.2,56.1,,1.161459,Regular Play,,,,,,,,,,,,False,48.9,55.3,0.8544003745317585,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Nikola Milenković,Serbia,40.0,27.0,Pass,Nikola Milenković,Serbia,True,70.8,False,False,False
161430,3930170,1,40,28,00:40:28.507,Pass,Nikola Milenković,Serbia,Serbia,48.9,55.3,,0.984706,Regular Play,Ivan Ilić,17.528547,Ground Pass,,-0.984376,58.6,40.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Nikola Milenković,Serbia,40.0,27.0,Ball Receipt*,Ivan Ilić,Serbia,True,71.1,False,False,False
161431,3930170,1,40,29,00:40:29.492,Ball Receipt*,Ivan Ilić,Serbia,Serbia,58.6,40.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nikola Milenković,Serbia,40.0,28.0,Carry,Ivan Ilić,Serbia,True,61.4,False,False,False
161432,3930170,1,40,29,00:40:29.492,Carry,Ivan Ilić,Serbia,Serbia,58.6,40.7,,1.81635,Regular Play,,,,,,,,,,,,False,57.8,38.9,1.9697715603592265,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Ivan Ilić,Serbia,40.0,29.0,Pass,Ivan Ilić,Serbia,True,61.4,False,False,False
161433,3930170,1,40,31,00:40:31.308,Pass,Ivan Ilić,Serbia,Serbia,57.8,38.9,,0.817334,Regular Play,Nikola Milenković,8.207314,Ground Pass,,2.3217254,52.2,44.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Carry,Ivan Ilić,Serbia,40.0,29.0,Ball Receipt*,Nikola Milenković,Serbia,True,62.2,False,False,False
161434,3930170,1,40,32,00:40:32.125,Ball Receipt*,Nikola Milenković,Serbia,Serbia,52.2,44.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Ivan Ilić,Serbia,40.0,31.0,Carry,Nikola Milenković,Serbia,True,67.8,False,False,False
161435,3930170,1,40,32,00:40:32.125,Carry,Nikola Milenković,Serbia,Serbia,52.2,44.9,,1.358298,Regular Play,,,,,,,,,,,,False,53.0,45.2,0.8544003745317519,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Nikola Milenković,Serbia,40.0,32.0,Pass,Nikola Milenković,Serbia,True,67.8,False,False,False
161436,3930170,1,40,33,00:40:33.484,Pass,Nikola Milenković,Serbia,Serbia,53.0,45.2,,1.002038,Regular Play,Milos Veljkovic,15.750873,Ground Pass,,1.3920785,55.8,60.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Nikola Milenković,Serbia,40.0,32.0,Ball Receipt*,Milos Veljkovic,Serbia,True,67.0,False,False,False
161437,3930170,1,40,34,00:40:34.486,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,55.8,60.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nikola Milenković,Serbia,40.0,33.0,Carry,Milos Veljkovic,Serbia,True,64.2,False,False,False
161438,3930170,1,40,34,00:40:34.486,Carry,Milos Veljkovic,Serbia,Serbia,55.8,60.7,,0.671423,Regular Play,,,,,,,,,,,,False,56.8,61.3,1.166190378969057,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Milos Veljkovic,Serbia,40.0,34.0,Pass,Milos Veljkovic,Serbia,True,64.2,False,False,False
161439,3930170,1,40,35,00:40:35.157,Pass,Milos Veljkovic,Serbia,Serbia,56.8,61.3,,1.181327,Regular Play,Saša Lukić,15.805062,Ground Pass,,0.90198416,66.6,73.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,40.0,34.0,Pressure,Andraž Šporar,Slovenia,False,63.2,False,False,False
