event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
94744,3930167,2,86,14,00:41:14.808,Pressure,Mirlind Daku,Albania,Croatia,93.9,30.3,,0.321462,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Mateo Kovačić,Croatia,86.0,14.0,Dribbled Past,Mirlind Daku,Albania,True,26.099999999999994,False,False,False
94745,3930167,2,86,14,00:41:14.914,Dribbled Past,Mirlind Daku,Albania,Croatia,93.9,27.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Mirlind Daku,Albania,86.0,14.0,Dribble,Mateo Kovačić,Croatia,False,26.099999999999994,False,False,True
94746,3930167,2,86,14,00:41:14.914,Dribble,Mateo Kovačić,Croatia,Croatia,26.2,52.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Dribbled Past,Mirlind Daku,Albania,86.0,14.0,Pass,Nedim Bajrami,Albania,False,93.8,False,False,False
94747,3930167,2,86,17,00:41:17.071,Pass,Nedim Bajrami,Albania,Albania,80.6,39.1,,1.165441,Regular Play,Kristjan Asllani,8.438009,Ground Pass,,-2.5930433,73.4,34.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Dribble,Mateo Kovačić,Croatia,86.0,14.0,Ball Receipt*,Kristjan Asllani,Albania,True,39.400000000000006,False,False,False
94748,3930167,2,86,18,00:41:18.237,Ball Receipt*,Kristjan Asllani,Albania,Albania,73.4,34.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Nedim Bajrami,Albania,86.0,17.0,Carry,Kristjan Asllani,Albania,True,46.599999999999994,False,False,False
94749,3930167,2,86,18,00:41:18.237,Carry,Kristjan Asllani,Albania,Albania,73.4,34.7,,1.801061,Regular Play,,,,,,,,,,,,False,73.0,38.2,3.522782990761708,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Kristjan Asllani,Albania,86.0,18.0,Pass,Kristjan Asllani,Albania,True,46.599999999999994,False,False,False
94750,3930167,2,86,20,00:41:20.038,Pass,Kristjan Asllani,Albania,Albania,73.0,38.2,,1.189445,Regular Play,Nedim Bajrami,20.651634,Ground Pass,,1.2352641,79.8,57.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Kristjan Asllani,Albania,86.0,18.0,Ball Receipt*,Nedim Bajrami,Albania,True,47.0,False,False,False
94751,3930167,2,86,21,00:41:21.227,Ball Receipt*,Nedim Bajrami,Albania,Albania,79.8,57.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Pass,Kristjan Asllani,Albania,86.0,20.0,Carry,Nedim Bajrami,Albania,True,40.2,False,False,False
94752,3930167,2,86,21,00:41:21.227,Carry,Nedim Bajrami,Albania,Albania,79.8,57.7,,1.421259,Regular Play,,,,,,,,,,,,False,85.4,59.2,5.797413216254307,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Ball Receipt*,Nedim Bajrami,Albania,86.0,21.0,Pass,Nedim Bajrami,Albania,True,40.2,False,False,False
94753,3930167,2,86,22,00:41:22.649,Pass,Nedim Bajrami,Albania,Albania,85.4,59.2,,1.690647,Regular Play,,31.945265,High Pass,Incomplete,-0.9454523,104.1,33.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Carry,Nedim Bajrami,Albania,86.0,21.0,Clearance,Josip Juranović,Croatia,False,34.599999999999994,False,False,False
94754,3930167,2,86,24,00:41:24.339,Clearance,Josip Juranović,Croatia,Albania,16.0,46.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,1,0,3,0,0,Pass,Nedim Bajrami,Albania,86.0,22.0,Offside,Taulant Sulejmanov,Albania,False,104.0,False,False,False
94755,3930167,2,86,25,00:41:25.808,Offside,Taulant Sulejmanov,Albania,Albania,96.7,21.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Clearance,Josip Juranović,Croatia,86.0,24.0,Bad Behaviour,Ivica Ivušić,Croatia,False,23.299999999999997,False,True,False
94756,3930167,2,86,49,00:41:49.335,Bad Behaviour,Ivica Ivušić,Croatia,Albania,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 0, 'name': 'Substitute'}",,2,1,1,0,0,1,0,3,0,0,Offside,Taulant Sulejmanov,Albania,86.0,25.0,Pass,Dominik Livaković,Croatia,True,,False,,False
94757,3930167,2,87,21,00:42:21.645,Pass,Dominik Livaković,Croatia,Croatia,30.6,60.0,,4.140491,From Free Kick,,73.53911,High Pass,Incomplete,-0.39060703,98.6,32.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,0,0,1,0,3,0,0,Bad Behaviour,Ivica Ivušić,Croatia,86.0,49.0,Clearance,Arlind Afrim Ajeti,Albania,False,89.4,False,False,False
94758,3930167,2,87,25,00:42:25.785,Clearance,Arlind Afrim Ajeti,Albania,Croatia,21.5,48.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Dominik Livaković,Croatia,87.0,21.0,50/50,Nedim Bajrami,Albania,True,98.5,False,False,False
94759,3930167,2,87,28,00:42:28.333,50/50,Nedim Bajrami,Albania,Croatia,35.5,61.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Clearance,Arlind Afrim Ajeti,Albania,87.0,25.0,50/50,Martin Baturina,Croatia,False,84.5,False,False,False
94760,3930167,2,87,28,00:42:28.333,50/50,Martin Baturina,Croatia,Croatia,84.6,18.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,50/50,Nedim Bajrami,Albania,87.0,28.0,Carry,Martin Baturina,Croatia,True,35.400000000000006,False,False,False
94761,3930167,2,87,28,00:42:28.333,Carry,Martin Baturina,Croatia,Croatia,84.6,18.8,True,2.376755,From Free Kick,,,,,,,,,,,,False,99.0,23.4,15.11687798455753,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,50/50,Martin Baturina,Croatia,87.0,28.0,Pressure,Klaus Gjasula,Albania,False,35.400000000000006,False,False,False
94762,3930167,2,87,30,00:42:30.212,Pressure,Klaus Gjasula,Albania,Croatia,25.3,56.0,,0.543538,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Martin Baturina,Croatia,87.0,28.0,Pass,Martin Baturina,Croatia,False,94.7,False,False,False
94763,3930167,2,87,30,00:42:30.710,Pass,Martin Baturina,Croatia,Croatia,99.0,23.4,True,0.974737,From Free Kick,Luka Sučić,8.637129,Ground Pass,,1.6635526,98.2,32.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Klaus Gjasula,Albania,87.0,30.0,Ball Receipt*,Luka Sučić,Croatia,True,21.0,False,True,True
94764,3930167,2,87,31,00:42:31.685,Ball Receipt*,Luka Sučić,Croatia,Croatia,98.2,32.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pass,Martin Baturina,Croatia,87.0,30.0,Carry,Luka Sučić,Croatia,True,21.799999999999997,False,True,False
94765,3930167,2,87,31,00:42:31.685,Carry,Luka Sučić,Croatia,Croatia,98.2,32.0,True,0.687807,From Free Kick,,,,,,,,,,,,False,98.1,31.3,0.707106781186548,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Ball Receipt*,Luka Sučić,Croatia,87.0,31.0,Pressure,Arlind Afrim Ajeti,Albania,False,21.799999999999997,False,True,False
94766,3930167,2,87,31,00:42:31.703,Pressure,Arlind Afrim Ajeti,Albania,Croatia,19.2,48.8,,0.709304,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Luka Sučić,Croatia,87.0,31.0,Pressure,Klaus Gjasula,Albania,True,100.8,False,False,False
94767,3930167,2,87,32,00:42:32.238,Pressure,Klaus Gjasula,Albania,Croatia,20.6,50.8,,0.374122,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Arlind Afrim Ajeti,Albania,87.0,31.0,Dribbled Past,Arlind Afrim Ajeti,Albania,True,99.4,False,False,True
94768,3930167,2,87,32,00:42:32.373,Dribbled Past,Arlind Afrim Ajeti,Albania,Croatia,22.0,48.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Klaus Gjasula,Albania,87.0,32.0,Dribble,Luka Sučić,Croatia,False,98.0,False,False,True
94769,3930167,2,87,32,00:42:32.373,Dribble,Luka Sučić,Croatia,Croatia,98.1,31.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Dribbled Past,Arlind Afrim Ajeti,Albania,87.0,32.0,Carry,Luka Sučić,Croatia,True,21.900000000000006,False,True,False
94770,3930167,2,87,32,00:42:32.373,Carry,Luka Sučić,Croatia,Croatia,98.1,31.3,True,0.239578,From Free Kick,,,,,,,,,,,,False,100.3,28.9,3.2557641192199447,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Dribble,Luka Sučić,Croatia,87.0,32.0,Dribble,Luka Sučić,Croatia,True,21.900000000000006,False,True,False
94771,3930167,2,87,32,00:42:32.612,Dribble,Luka Sučić,Croatia,Croatia,100.3,28.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Carry,Luka Sučić,Croatia,87.0,32.0,Duel,Klaus Gjasula,Albania,False,19.700000000000003,False,True,False
94772,3930167,2,87,32,00:42:32.612,Duel,Klaus Gjasula,Albania,Croatia,19.8,51.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Dribble,Luka Sučić,Croatia,87.0,32.0,Carry,Klaus Gjasula,Albania,True,100.2,False,False,False
94773,3930167,2,87,32,00:42:32.612,Carry,Klaus Gjasula,Albania,Croatia,19.8,51.2,True,1.291187,From Free Kick,,,,,,,,,,,,False,22.3,52.8,2.9681644159311626,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Duel,Klaus Gjasula,Albania,87.0,32.0,Pressure,Luka Sučić,Croatia,False,100.2,False,False,False
94774,3930167,2,87,33,00:42:33.726,Pressure,Luka Sučić,Croatia,Croatia,98.6,28.5,,0.402062,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,0,0,1,0,3,0,0,Carry,Klaus Gjasula,Albania,87.0,32.0,Miscontrol,Klaus Gjasula,Albania,False,21.400000000000006,False,True,False
94775,3930167,2,87,33,00:42:33.903,Miscontrol,Klaus Gjasula,Albania,Croatia,22.3,52.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Luka Sučić,Croatia,87.0,33.0,Pressure,Klaus Gjasula,Albania,True,97.7,False,False,True
94776,3930167,2,87,34,00:42:34.531,Pressure,Klaus Gjasula,Albania,Croatia,24.3,51.6,,0.283821,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Miscontrol,Klaus Gjasula,Albania,87.0,33.0,Ball Recovery,Mateo Kovačić,Croatia,False,95.7,False,False,False
94777,3930167,2,87,34,00:42:34.684,Ball Recovery,Mateo Kovačić,Croatia,Croatia,93.0,29.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Klaus Gjasula,Albania,87.0,34.0,Carry,Mateo Kovačić,Croatia,True,27.0,False,False,True
94778,3930167,2,87,34,00:42:34.684,Carry,Mateo Kovačić,Croatia,Croatia,93.0,29.2,True,1.654734,From Free Kick,,,,,,,,,,,,False,91.2,34.4,5.5027265968790395,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Ball Recovery,Mateo Kovačić,Croatia,87.0,34.0,Pressure,Kristjan Asllani,Albania,False,27.0,False,False,False
94779,3930167,2,87,35,00:42:35.773,Pressure,Kristjan Asllani,Albania,Croatia,27.8,42.5,,0.763803,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Mateo Kovačić,Croatia,87.0,34.0,Pass,Mateo Kovačić,Croatia,False,92.2,False,False,False
94780,3930167,2,87,36,00:42:36.339,Pass,Mateo Kovačić,Croatia,Croatia,91.2,34.4,True,0.553826,From Free Kick,Luka Modrić,11.166468,Ground Pass,,2.4640546,82.5,41.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Kristjan Asllani,Albania,87.0,35.0,Ball Receipt*,Luka Modrić,Croatia,True,28.799999999999997,False,False,True
94781,3930167,2,87,36,00:42:36.893,Ball Receipt*,Luka Modrić,Croatia,Croatia,82.5,41.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,87.0,36.0,Carry,Luka Modrić,Croatia,True,37.5,False,False,False
94782,3930167,2,87,36,00:42:36.893,Carry,Luka Modrić,Croatia,Croatia,82.5,41.4,True,2.807111,From Free Kick,,,,,,,,,,,,False,95.3,47.0,13.971399357258383,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Ball Receipt*,Luka Modrić,Croatia,87.0,36.0,Pressure,Kristjan Asllani,Albania,False,37.5,False,False,False
94783,3930167,2,87,37,00:42:37.892,Pressure,Kristjan Asllani,Albania,Croatia,31.6,36.6,,1.407504,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Luka Modrić,Croatia,87.0,36.0,Shot,Luka Modrić,Croatia,False,88.4,False,False,False
94784,3930167,2,87,39,00:42:39.700,Shot,Luka Modrić,Croatia,Croatia,95.3,47.0,,1.027916,From Free Kick,,,,,,,,Off T,0.047361944,Right Foot,Normal,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Kristjan Asllani,Albania,87.0,37.0,Goal Keeper,Thomas Strakosha,Albania,False,24.700000000000003,False,True,False
94785,3930167,2,87,40,00:42:40.728,Goal Keeper,Thomas Strakosha,Albania,Croatia,3.6,39.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Shot,Luka Modrić,Croatia,87.0,39.0,Pass,Arlind Afrim Ajeti,Albania,True,116.4,False,False,False
94786,3930167,2,87,54,00:42:54.105,Pass,Arlind Afrim Ajeti,Albania,Albania,6.0,44.9,,1.469525,From Goal Kick,Thomas Strakosha,11.462984,Ground Pass,,-1.4659194,7.2,33.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Goal Keeper,Thomas Strakosha,Albania,87.0,40.0,Ball Receipt*,Thomas Strakosha,Albania,True,114.0,False,False,False
94787,3930167,2,87,55,00:42:55.575,Ball Receipt*,Thomas Strakosha,Albania,Albania,7.2,33.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Arlind Afrim Ajeti,Albania,87.0,54.0,Pass,Thomas Strakosha,Albania,True,112.8,False,False,False
94788,3930167,2,87,56,00:42:56.272,Pass,Thomas Strakosha,Albania,Albania,9.1,20.8,,2.531684,From Goal Kick,Arbër Hoxha,36.542168,High Pass,,-0.11519028,45.4,16.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Thomas Strakosha,Albania,87.0,55.0,Pressure,Josip Juranović,Croatia,False,110.9,False,False,False
94789,3930167,2,87,58,00:42:58.754,Pressure,Josip Juranović,Croatia,Albania,71.8,62.1,,1.647256,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,1,0,3,0,0,Pass,Thomas Strakosha,Albania,87.0,56.0,Ball Receipt*,Arbër Hoxha,Albania,False,48.2,False,False,False
94790,3930167,2,87,58,00:42:58.804,Ball Receipt*,Arbër Hoxha,Albania,Albania,45.4,16.6,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Josip Juranović,Croatia,87.0,58.0,Carry,Arbër Hoxha,Albania,True,74.6,False,False,True
94791,3930167,2,87,58,00:42:58.804,Carry,Arbër Hoxha,Albania,Albania,45.4,16.6,True,1.597223,From Goal Kick,,,,,,,,,,,,False,47.4,19.0,3.124099870362661,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Arbër Hoxha,Albania,87.0,58.0,Pressure,Luka Modrić,Croatia,False,74.6,False,False,False
94792,3930167,2,88,0,00:43:00.032,Pressure,Luka Modrić,Croatia,Albania,79.1,63.6,,0.444467,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Carry,Arbër Hoxha,Albania,87.0,58.0,Dispossessed,Arbër Hoxha,Albania,False,40.900000000000006,False,False,False
94793,3930167,2,88,0,00:43:00.401,Dispossessed,Arbër Hoxha,Albania,Albania,47.4,19.0,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Luka Modrić,Croatia,88.0,0.0,Duel,Josip Juranović,Croatia,False,72.6,False,False,True
94794,3930167,2,88,0,00:43:00.401,Duel,Josip Juranović,Croatia,Albania,72.7,61.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,0,0,1,0,3,0,0,Dispossessed,Arbër Hoxha,Albania,88.0,0.0,Ball Recovery,Luka Modrić,Croatia,True,47.3,False,False,False
94795,3930167,2,88,0,00:43:00.791,Ball Recovery,Luka Modrić,Croatia,Albania,73.9,64.1,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Duel,Josip Juranović,Croatia,88.0,0.0,Pass,Arbër Hoxha,Albania,False,46.099999999999994,False,False,False
94796,3930167,2,88,2,00:43:02.034,Pass,Arbër Hoxha,Albania,Albania,46.4,18.1,,1.031726,From Goal Kick,Kristjan Asllani,5.491812,Ground Pass,,-2.9584818,41.0,17.1,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Recovery,Luka Modrić,Croatia,88.0,0.0,Ball Receipt*,Kristjan Asllani,Albania,True,73.6,False,False,False
94797,3930167,2,88,3,00:43:03.066,Ball Receipt*,Kristjan Asllani,Albania,Albania,41.0,17.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Arbër Hoxha,Albania,88.0,2.0,Carry,Kristjan Asllani,Albania,True,79.0,False,False,False
94798,3930167,2,88,3,00:43:03.066,Carry,Kristjan Asllani,Albania,Albania,41.0,17.1,,0.605234,From Goal Kick,,,,,,,,,,,,False,43.1,16.2,2.2847319317591746,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Kristjan Asllani,Albania,88.0,3.0,Pass,Kristjan Asllani,Albania,True,79.0,False,False,False
94799,3930167,2,88,3,00:43:03.671,Pass,Kristjan Asllani,Albania,Albania,43.1,16.2,,2.820324,From Goal Kick,Elseid Hysaj,46.868008,High Pass,,1.1061945,64.1,58.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Kristjan Asllani,Albania,88.0,3.0,Ball Receipt*,Elseid Hysaj,Albania,True,76.9,False,False,False
94800,3930167,2,88,6,00:43:06.491,Ball Receipt*,Elseid Hysaj,Albania,Albania,64.1,58.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Kristjan Asllani,Albania,88.0,3.0,Carry,Elseid Hysaj,Albania,True,55.900000000000006,False,False,False
94801,3930167,2,88,6,00:43:06.491,Carry,Elseid Hysaj,Albania,Albania,64.1,58.1,,0.062587,From Goal Kick,,,,,,,,,,,,False,63.7,58.1,0.3999999999999915,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Elseid Hysaj,Albania,88.0,6.0,Pass,Elseid Hysaj,Albania,True,55.900000000000006,False,False,False
94802,3930167,2,88,6,00:43:06.554,Pass,Elseid Hysaj,Albania,Albania,63.7,58.1,,1.240933,From Goal Kick,Nedim Bajrami,14.674127,Ground Pass,,-0.43621546,77.0,51.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Elseid Hysaj,Albania,88.0,6.0,Ball Receipt*,Nedim Bajrami,Albania,True,56.3,False,False,False
94803,3930167,2,88,7,00:43:07.795,Ball Receipt*,Nedim Bajrami,Albania,Albania,77.0,51.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Pass,Elseid Hysaj,Albania,88.0,6.0,Carry,Nedim Bajrami,Albania,True,43.0,False,False,False
94804,3930167,2,88,7,00:43:07.795,Carry,Nedim Bajrami,Albania,Albania,77.0,51.9,True,0.138703,From Goal Kick,,,,,,,,,,,,False,78.0,53.3,1.7204650534085242,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Ball Receipt*,Nedim Bajrami,Albania,88.0,7.0,Dribbled Past,Borna Sosa,Croatia,False,43.0,False,False,False
94805,3930167,2,88,7,00:43:07.933,Dribbled Past,Borna Sosa,Croatia,Albania,42.1,26.8,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,0,0,1,0,3,0,0,Carry,Nedim Bajrami,Albania,88.0,7.0,Dribble,Nedim Bajrami,Albania,False,77.9,False,False,False
94806,3930167,2,88,7,00:43:07.933,Dribble,Nedim Bajrami,Albania,Albania,78.0,53.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Dribbled Past,Borna Sosa,Croatia,88.0,7.0,Carry,Nedim Bajrami,Albania,True,42.0,False,False,False
94807,3930167,2,88,7,00:43:07.933,Carry,Nedim Bajrami,Albania,Albania,78.0,53.3,True,1.585711,From Goal Kick,,,,,,,,,,,,False,76.0,56.0,3.360059523282291,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Dribble,Nedim Bajrami,Albania,88.0,7.0,Pressure,Martin Baturina,Croatia,False,42.0,False,False,False
94808,3930167,2,88,8,00:43:08.721,Pressure,Martin Baturina,Croatia,Albania,42.5,23.1,,0.52088,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Carry,Nedim Bajrami,Albania,88.0,7.0,Dispossessed,Nedim Bajrami,Albania,False,77.5,False,False,False
94809,3930167,2,88,9,00:43:09.519,Dispossessed,Nedim Bajrami,Albania,Albania,76.0,56.0,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Pressure,Martin Baturina,Croatia,88.0,8.0,Duel,Martin Baturina,Croatia,False,44.0,False,False,True
94810,3930167,2,88,9,00:43:09.519,Duel,Martin Baturina,Croatia,Albania,44.1,24.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Dispossessed,Nedim Bajrami,Albania,88.0,9.0,Carry,Martin Baturina,Croatia,True,75.9,False,False,False
94811,3930167,2,88,9,00:43:09.519,Carry,Martin Baturina,Croatia,Albania,44.1,24.1,True,1.598099,From Goal Kick,,,,,,,,,,,,False,56.8,19.9,13.376471881628575,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Duel,Martin Baturina,Croatia,88.0,9.0,Pressure,Nedim Bajrami,Albania,False,75.9,False,False,False
