event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Slovakia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
103740,3930164,1,28,14,00:28:14.629,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,48.2,4.4,,2.189831,From Free Kick,Leandro Trossard,36.076725,High Pass,Incomplete,0.14464107,83.9,9.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Yannick Ferreira Carrasco,Belgium,28.0,13.0,Ball Receipt*,Leandro Trossard,Belgium,True,71.8,False,False,False
103741,3930164,1,28,16,00:28:16.819,Ball Receipt*,Leandro Trossard,Belgium,Belgium,85.7,9.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,28.0,14.0,Interception,Denis Vavro,Slovakia,False,34.3,False,False,False
103742,3930164,1,28,16,00:28:16.819,Interception,Denis Vavro,Slovakia,Belgium,36.2,70.5,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Leandro Trossard,Belgium,28.0,16.0,Pass,Yannick Ferreira Carrasco,Belgium,False,83.8,False,False,False
103743,3930164,1,28,25,00:28:25.813,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,77.1,0.1,,1.923369,From Throw In,Zeno Debast,23.914013,Low Pass,,2.6255586,56.3,11.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Interception,Denis Vavro,Slovakia,28.0,16.0,Ball Receipt*,Zeno Debast,Belgium,True,42.900000000000006,False,False,False
103744,3930164,1,28,27,00:28:27.736,Ball Receipt*,Zeno Debast,Belgium,Belgium,56.3,11.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,28.0,25.0,Carry,Zeno Debast,Belgium,True,63.7,False,False,False
103745,3930164,1,28,27,00:28:27.736,Carry,Zeno Debast,Belgium,Belgium,56.3,11.9,,0.878205,From Throw In,,,,,,,,,,,,False,54.1,11.8,2.2022715545545197,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,28.0,27.0,Pass,Zeno Debast,Belgium,True,63.7,False,False,False
103746,3930164,1,28,28,00:28:28.614,Pass,Zeno Debast,Belgium,Belgium,54.1,11.8,,1.407561,From Throw In,Yannick Ferreira Carrasco,17.447063,Ground Pass,,-0.48928303,69.5,3.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,28.0,27.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,65.9,False,False,False
103747,3930164,1,28,30,00:28:30.022,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,69.5,3.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,28.0,28.0,Carry,Yannick Ferreira Carrasco,Belgium,True,50.5,False,False,False
103748,3930164,1,28,30,00:28:30.022,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,69.5,3.6,,2.537352,From Throw In,,,,,,,,,,,,False,65.8,6.0,4.410215414239992,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,28.0,30.0,Pass,Yannick Ferreira Carrasco,Belgium,True,50.5,False,False,False
103749,3930164,1,28,32,00:28:32.559,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,65.8,6.0,,1.485973,From Throw In,Zeno Debast,18.724316,Ground Pass,,2.9043858,47.6,10.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Yannick Ferreira Carrasco,Belgium,28.0,30.0,Pressure,Juraj Kucka,Slovakia,False,54.2,False,False,False
103750,3930164,1,28,32,00:28:32.892,Pressure,Juraj Kucka,Slovakia,Belgium,55.3,72.1,,0.204429,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,28.0,32.0,Ball Receipt*,Zeno Debast,Belgium,False,64.7,False,False,False
103751,3930164,1,28,34,00:28:34.045,Ball Receipt*,Zeno Debast,Belgium,Belgium,47.6,10.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Juraj Kucka,Slovakia,28.0,32.0,Carry,Zeno Debast,Belgium,True,72.4,False,False,False
103752,3930164,1,28,34,00:28:34.045,Carry,Zeno Debast,Belgium,Belgium,47.6,10.4,,1.628869,From Throw In,,,,,,,,,,,,False,46.2,11.5,1.7804493814764843,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,28.0,34.0,Pass,Zeno Debast,Belgium,True,72.4,False,False,False
103753,3930164,1,28,35,00:28:35.674,Pass,Zeno Debast,Belgium,Belgium,46.2,11.5,,1.927034,From Throw In,Wout Faes,29.382479,Ground Pass,,1.645741,44.0,40.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,28.0,34.0,Ball Receipt*,Wout Faes,Belgium,True,73.8,False,False,False
103754,3930164,1,28,37,00:28:37.601,Ball Receipt*,Wout Faes,Belgium,Belgium,44.0,40.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,28.0,35.0,Carry,Wout Faes,Belgium,True,76.0,False,False,False
103755,3930164,1,28,37,00:28:37.601,Carry,Wout Faes,Belgium,Belgium,44.0,40.8,,0.702,From Throw In,,,,,,,,,,,,False,42.4,42.0,2.0000000000000027,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Wout Faes,Belgium,28.0,37.0,Pass,Wout Faes,Belgium,True,76.0,False,False,False
103756,3930164,1,28,38,00:28:38.303,Pass,Wout Faes,Belgium,Belgium,42.4,42.0,,1.107943,From Throw In,Zeno Debast,21.738905,Ground Pass,,-1.51096,43.7,20.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Wout Faes,Belgium,28.0,37.0,Ball Receipt*,Zeno Debast,Belgium,True,77.6,False,False,False
103757,3930164,1,28,39,00:28:39.411,Ball Receipt*,Zeno Debast,Belgium,Belgium,43.7,20.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Wout Faes,Belgium,28.0,38.0,Carry,Zeno Debast,Belgium,True,76.3,False,False,False
103758,3930164,1,28,39,00:28:39.411,Carry,Zeno Debast,Belgium,Belgium,43.7,20.3,,2.0,From Throw In,,,,,,,,,,,,False,47.8,18.9,4.332435804486889,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,28.0,39.0,Pass,Zeno Debast,Belgium,True,76.3,False,False,False
103759,3930164,1,28,41,00:28:41.411,Pass,Zeno Debast,Belgium,Belgium,47.8,18.9,,1.397972,From Throw In,Yannick Ferreira Carrasco,17.91089,Ground Pass,,-1.0571903,56.6,3.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,28.0,39.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,72.2,False,False,False
103760,3930164,1,28,42,00:28:42.809,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,56.6,3.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,28.0,41.0,Carry,Yannick Ferreira Carrasco,Belgium,True,63.4,False,False,False
103761,3930164,1,28,42,00:28:42.809,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,56.6,3.3,,1.137897,From Throw In,,,,,,,,,,,,False,56.6,3.3,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,28.0,42.0,Pass,Yannick Ferreira Carrasco,Belgium,True,63.4,False,False,False
103762,3930164,1,28,43,00:28:43.947,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,56.6,3.3,,1.235221,From Throw In,Leandro Trossard,13.218548,Ground Pass,,0.252318,69.4,6.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Yannick Ferreira Carrasco,Belgium,28.0,42.0,Pressure,Peter Pekarík,Slovakia,False,63.4,False,False,False
103763,3930164,1,28,45,00:28:45.100,Pressure,Peter Pekarík,Slovakia,Belgium,47.7,73.5,,0.31936,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,28.0,43.0,Ball Receipt*,Leandro Trossard,Belgium,False,72.3,False,False,False
103764,3930164,1,28,45,00:28:45.182,Ball Receipt*,Leandro Trossard,Belgium,Belgium,69.4,6.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Peter Pekarík,Slovakia,28.0,45.0,Carry,Leandro Trossard,Belgium,True,50.599999999999994,False,False,True
103765,3930164,1,28,45,00:28:45.182,Carry,Leandro Trossard,Belgium,Belgium,69.4,6.6,True,0.168733,From Throw In,,,,,,,,,,,,False,68.9,5.8,0.9433981132056602,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Leandro Trossard,Belgium,28.0,45.0,Pass,Leandro Trossard,Belgium,True,50.599999999999994,False,False,False
103766,3930164,1,28,45,00:28:45.351,Pass,Leandro Trossard,Belgium,Belgium,68.9,5.8,True,0.608964,From Throw In,Kevin De Bruyne,11.412712,Ground Pass,,0.424452,79.3,10.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Leandro Trossard,Belgium,28.0,45.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,51.099999999999994,False,False,False
103767,3930164,1,28,45,00:28:45.960,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,79.3,10.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Leandro Trossard,Belgium,28.0,45.0,Carry,Kevin De Bruyne,Belgium,True,40.7,False,False,False
103768,3930164,1,28,45,00:28:45.960,Carry,Kevin De Bruyne,Belgium,Belgium,79.3,10.5,,0.997928,From Throw In,,,,,,,,,,,,False,82.6,11.5,3.4481879299133307,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,28.0,45.0,Pass,Kevin De Bruyne,Belgium,True,40.7,False,False,False
103769,3930164,1,28,46,00:28:46.958,Pass,Kevin De Bruyne,Belgium,Belgium,82.6,11.5,,1.11855,From Throw In,Romelu Lukaku Menama,13.083196,Ground Pass,,0.801613,91.7,20.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Kevin De Bruyne,Belgium,28.0,45.0,Ball Receipt*,Romelu Lukaku Menama,Belgium,True,37.400000000000006,False,False,False
103770,3930164,1,28,48,00:28:48.076,Ball Receipt*,Romelu Lukaku Menama,Belgium,Belgium,91.7,20.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Kevin De Bruyne,Belgium,28.0,46.0,Carry,Romelu Lukaku Menama,Belgium,True,28.299999999999997,False,False,False
103771,3930164,1,28,48,00:28:48.076,Carry,Romelu Lukaku Menama,Belgium,Belgium,91.7,20.9,,1.015991,From Throw In,,,,,,,,,,,,False,93.9,20.7,2.209072203437455,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Romelu Lukaku Menama,Belgium,28.0,48.0,Pass,Romelu Lukaku Menama,Belgium,True,28.299999999999997,False,False,False
103772,3930164,1,28,49,00:28:49.092,Pass,Romelu Lukaku Menama,Belgium,Belgium,93.9,20.7,,0.734149,From Throw In,Leandro Trossard,4.4407206,Ground Pass,,-3.006065,89.5,20.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Romelu Lukaku Menama,Belgium,28.0,48.0,Ball Receipt*,Leandro Trossard,Belgium,True,26.099999999999994,False,False,False
103773,3930164,1,28,49,00:28:49.826,Ball Receipt*,Leandro Trossard,Belgium,Belgium,89.5,20.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Romelu Lukaku Menama,Belgium,28.0,49.0,Carry,Leandro Trossard,Belgium,True,30.5,False,False,False
103774,3930164,1,28,49,00:28:49.826,Carry,Leandro Trossard,Belgium,Belgium,89.5,20.1,,1.194318,From Throw In,,,,,,,,,,,,False,89.5,20.1,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Leandro Trossard,Belgium,28.0,49.0,Pass,Leandro Trossard,Belgium,True,30.5,False,False,False
103775,3930164,1,28,51,00:28:51.021,Pass,Leandro Trossard,Belgium,Belgium,89.5,20.1,,1.361586,From Throw In,,28.65746,Ground Pass,Incomplete,1.6756732,86.5,48.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Leandro Trossard,Belgium,28.0,49.0,Pressure,Orel Mangala,Belgium,True,30.5,False,False,False
103776,3930164,1,28,52,00:28:52.238,Pressure,Orel Mangala,Belgium,Belgium,86.9,47.8,,0.440002,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Leandro Trossard,Belgium,28.0,51.0,Interception,Lukáš Haraslín,Slovakia,False,33.099999999999994,False,False,False
103777,3930164,1,28,52,00:28:52.382,Interception,Lukáš Haraslín,Slovakia,Slovakia,33.6,31.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Orel Mangala,Belgium,28.0,52.0,Carry,Lukáš Haraslín,Slovakia,True,86.4,False,False,True
103778,3930164,1,28,52,00:28:52.382,Carry,Lukáš Haraslín,Slovakia,Slovakia,33.6,31.5,True,0.355574,Regular Play,,,,,,,,,,,,False,32.8,31.3,0.824621125123536,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Interception,Lukáš Haraslín,Slovakia,28.0,52.0,Foul Committed,Orel Mangala,Belgium,False,86.4,False,False,False
103779,3930164,1,28,52,00:28:52.738,Foul Committed,Orel Mangala,Belgium,Slovakia,87.3,48.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",0,1,-1,0,0,0,0,0,0,0,Carry,Lukáš Haraslín,Slovakia,28.0,52.0,Foul Won,Lukáš Haraslín,Slovakia,False,32.7,False,False,False
103780,3930164,1,28,52,00:28:52.738,Foul Won,Lukáš Haraslín,Slovakia,Slovakia,32.8,31.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Foul Committed,Orel Mangala,Belgium,28.0,52.0,Pass,Milan Škriniar,Slovakia,True,87.2,False,False,False
103781,3930164,1,29,28,00:29:28.024,Pass,Milan Škriniar,Slovakia,Slovakia,34.2,26.5,,3.429443,From Free Kick,Lukáš Haraslín,63.39661,High Pass,,-0.38314256,93.0,2.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Foul Won,Lukáš Haraslín,Slovakia,28.0,52.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,85.8,False,False,False
103782,3930164,1,29,31,00:29:31.454,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,93.0,2.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Milan Škriniar,Slovakia,29.0,28.0,Carry,Lukáš Haraslín,Slovakia,True,27.0,False,False,False
103783,3930164,1,29,31,00:29:31.454,Carry,Lukáš Haraslín,Slovakia,Slovakia,93.0,2.8,True,3.434692,From Free Kick,,,,,,,,,,,,False,93.1,11.6,8.80056816347672,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,29.0,31.0,Pressure,Timothy Castagne,Belgium,False,27.0,False,False,False
103784,3930164,1,29,33,00:29:33.508,Pressure,Timothy Castagne,Belgium,Slovakia,24.0,73.4,,1.170156,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Lukáš Haraslín,Slovakia,29.0,31.0,Pass,Lukáš Haraslín,Slovakia,False,96.0,False,False,False
103785,3930164,1,29,34,00:29:34.889,Pass,Lukáš Haraslín,Slovakia,Slovakia,93.1,11.6,,1.244636,From Free Kick,Ondrej Duda,15.005332,Ground Pass,,2.7734618,79.1,17.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Timothy Castagne,Belgium,29.0,33.0,Ball Receipt*,Ondrej Duda,Slovakia,True,26.900000000000006,False,False,True
103786,3930164,1,29,36,00:29:36.133,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,79.1,17.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Lukáš Haraslín,Slovakia,29.0,34.0,Carry,Ondrej Duda,Slovakia,True,40.900000000000006,False,False,False
103787,3930164,1,29,36,00:29:36.133,Carry,Ondrej Duda,Slovakia,Slovakia,79.1,17.0,,2.095372,From Free Kick,,,,,,,,,,,,False,80.2,14.9,2.370653918225943,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,29.0,36.0,Pass,Ondrej Duda,Slovakia,True,40.900000000000006,False,False,False
103788,3930164,1,29,38,00:29:38.229,Pass,Ondrej Duda,Slovakia,Slovakia,80.2,14.9,,0.877904,From Free Kick,Juraj Kucka,10.647065,Ground Pass,,1.081944,85.2,24.3,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Ondrej Duda,Slovakia,29.0,36.0,Pressure,Amadou Onana,Belgium,False,39.8,False,False,False
103789,3930164,1,29,39,00:29:39.074,Pressure,Amadou Onana,Belgium,Slovakia,33.6,54.8,,0.206598,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Ondrej Duda,Slovakia,29.0,38.0,Ball Receipt*,Juraj Kucka,Slovakia,False,86.4,False,False,False
103790,3930164,1,29,39,00:29:39.106,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,85.2,24.3,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Amadou Onana,Belgium,29.0,39.0,Pass,Juraj Kucka,Slovakia,True,34.8,False,False,True
103791,3930164,1,29,39,00:29:39.106,Pass,Juraj Kucka,Slovakia,Slovakia,84.4,25.1,True,0.718329,From Free Kick,Dávid Hancko,15.866001,Ground Pass,,-0.26791042,99.7,20.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Juraj Kucka,Slovakia,29.0,39.0,Pressure,Timothy Castagne,Belgium,False,35.599999999999994,False,False,False
103792,3930164,1,29,39,00:29:39.812,Pressure,Timothy Castagne,Belgium,Slovakia,20.4,59.2,,0.28231,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Juraj Kucka,Slovakia,29.0,39.0,Ball Receipt*,Dávid Hancko,Slovakia,False,99.6,False,False,False
103793,3930164,1,29,39,00:29:39.825,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,99.7,20.9,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Timothy Castagne,Belgium,29.0,39.0,Carry,Dávid Hancko,Slovakia,True,20.299999999999997,False,True,True
103794,3930164,1,29,39,00:29:39.825,Carry,Dávid Hancko,Slovakia,Slovakia,99.7,20.9,True,0.042646,From Free Kick,,,,,,,,,,,,False,99.4,22.8,1.9235384061671361,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Dávid Hancko,Slovakia,29.0,39.0,Pass,Dávid Hancko,Slovakia,True,20.299999999999997,False,True,False
103795,3930164,1,29,39,00:29:39.867,Pass,Dávid Hancko,Slovakia,Slovakia,99.4,22.8,True,1.096086,From Free Kick,Lukáš Haraslín,7.470609,Ground Pass,,2.6539974,92.8,26.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Dávid Hancko,Slovakia,29.0,39.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,20.599999999999994,False,True,False
103796,3930164,1,29,40,00:29:40.964,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,92.8,26.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Dávid Hancko,Slovakia,29.0,39.0,Carry,Lukáš Haraslín,Slovakia,True,27.200000000000003,False,False,False
103797,3930164,1,29,40,00:29:40.964,Carry,Lukáš Haraslín,Slovakia,Slovakia,92.8,26.3,True,0.195211,From Free Kick,,,,,,,,,,,,False,92.8,26.9,0.5999999999999979,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,29.0,40.0,Pressure,Amadou Onana,Belgium,False,27.200000000000003,False,False,False
103798,3930164,1,29,41,00:29:41.073,Pressure,Amadou Onana,Belgium,Slovakia,27.3,54.8,,0.214981,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Lukáš Haraslín,Slovakia,29.0,40.0,Pass,Lukáš Haraslín,Slovakia,False,92.7,False,False,False
103799,3930164,1,29,41,00:29:41.159,Pass,Lukáš Haraslín,Slovakia,Slovakia,92.8,26.9,True,0.356812,From Free Kick,Dávid Hancko,7.2111025,Ground Pass,,-0.98279375,96.8,20.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Amadou Onana,Belgium,29.0,41.0,Ball Receipt*,Dávid Hancko,Slovakia,True,27.200000000000003,False,False,True
103800,3930164,1,29,41,00:29:41.516,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,96.8,20.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Lukáš Haraslín,Slovakia,29.0,41.0,Carry,Dávid Hancko,Slovakia,True,23.200000000000003,False,True,False
103801,3930164,1,29,41,00:29:41.516,Carry,Dávid Hancko,Slovakia,Slovakia,96.8,20.9,True,0.721904,From Free Kick,,,,,,,,,,,,False,98.0,20.6,1.2369316876853003,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Dávid Hancko,Slovakia,29.0,41.0,Pressure,Amadou Onana,Belgium,False,23.200000000000003,False,True,False
103802,3930164,1,29,41,00:29:41.812,Pressure,Amadou Onana,Belgium,Slovakia,23.3,59.2,,0.33125,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Dávid Hancko,Slovakia,29.0,41.0,Pass,Dávid Hancko,Slovakia,False,96.7,False,False,False
103803,3930164,1,29,42,00:29:42.237,Pass,Dávid Hancko,Slovakia,Slovakia,98.0,20.6,,0.335826,From Free Kick,Lukáš Haraslín,6.797794,Ground Pass,,2.0278652,95.0,26.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Amadou Onana,Belgium,29.0,41.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,22.0,False,True,True
103804,3930164,1,29,42,00:29:42.573,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,95.0,26.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Dávid Hancko,Slovakia,29.0,42.0,Carry,Lukáš Haraslín,Slovakia,True,25.0,False,True,False
