event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
167935,3930166,1,37,53,00:37:53.733,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,110.1,72.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tomáš Holeš,Czech Republic,37.0,52.0,Carry,Vladimír Coufal,Czech Republic,True,9.900000000000006,False,True,False
167936,3930166,1,37,53,00:37:53.733,Carry,Vladimír Coufal,Czech Republic,Czech Republic,110.1,72.5,,0.04,Regular Play,,,,,,,,,,,,False,110.1,72.5,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,37.0,53.0,Pass,Vladimír Coufal,Czech Republic,True,9.900000000000006,False,True,False
167937,3930166,1,37,53,00:37:53.773,Pass,Vladimír Coufal,Czech Republic,Czech Republic,110.1,72.5,,1.380846,Regular Play,Patrik Schick,34.311806,High Pass,Incomplete,-1.5445633,111.0,38.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,37.0,53.0,Ball Receipt*,Patrik Schick,Czech Republic,True,9.900000000000006,False,True,False
167938,3930166,1,37,55,00:37:55.154,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,108.4,37.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vladimír Coufal,Czech Republic,37.0,53.0,Duel,Patrik Schick,Czech Republic,True,11.599999999999994,False,True,False
167939,3930166,1,37,55,00:37:55.154,Duel,Patrik Schick,Czech Republic,Czech Republic,111.0,38.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Patrik Schick,Czech Republic,37.0,55.0,Clearance,Rúben Santos Gato Alves Dias,Portugal,False,9.0,False,True,False
167940,3930166,1,37,55,00:37:55.154,Clearance,Rúben Santos Gato Alves Dias,Portugal,Czech Republic,9.1,41.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Duel,Patrik Schick,Czech Republic,37.0,55.0,Ball Recovery,José Diogo Dalot Teixeira,Portugal,True,110.9,False,False,False
167941,3930166,1,37,56,00:37:56.071,Ball Recovery,José Diogo Dalot Teixeira,Portugal,Portugal,11.5,52.3,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Rúben Santos Gato Alves Dias,Portugal,37.0,55.0,Carry,José Diogo Dalot Teixeira,Portugal,True,108.5,False,False,False
167942,3930166,1,37,56,00:37:56.071,Carry,José Diogo Dalot Teixeira,Portugal,Portugal,11.5,52.3,,1.137501,From Counter,,,,,,,,,,,,False,12.9,54.8,2.8653097563788807,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,José Diogo Dalot Teixeira,Portugal,37.0,56.0,Pass,José Diogo Dalot Teixeira,Portugal,True,108.5,False,False,False
167943,3930166,1,37,57,00:37:57.208,Pass,José Diogo Dalot Teixeira,Portugal,Portugal,12.9,54.8,,1.793981,From Counter,Bernardo Mota Veiga de Carvalho e Silva,12.709839,Ground Pass,,-0.039349757,25.6,54.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,José Diogo Dalot Teixeira,Portugal,37.0,56.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,107.1,False,False,False
167944,3930166,1,37,59,00:37:59.002,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,25.6,54.3,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,José Diogo Dalot Teixeira,Portugal,37.0,57.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,94.4,False,False,False
167945,3930166,1,37,59,00:37:59.002,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,25.6,54.3,,2.81905,From Counter,,,,,,,,,,,,False,46.2,43.5,23.259406699226016,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,37.0,59.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,94.4,False,False,False
167946,3930166,1,38,1,00:38:01.822,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,46.2,43.5,,2.595326,From Counter,Rafael Alexandre Conceição Leão,43.50839,Ground Pass,,-0.85045284,74.9,10.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,37.0,59.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,73.8,False,False,False
167947,3930166,1,38,4,00:38:04.417,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,74.9,10.8,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,38.0,1.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,45.099999999999994,False,False,False
167948,3930166,1,38,4,00:38:04.417,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,74.9,10.8,True,3.694457,From Counter,,,,,,,,,,,,False,100.9,20.1,27.613221470882387,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,38.0,4.0,Pressure,Tomáš Souček,Czech Republic,False,45.099999999999994,False,False,False
167949,3930166,1,38,7,00:38:07.353,Pressure,Tomáš Souček,Czech Republic,Portugal,21.1,60.0,,0.610505,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,38.0,4.0,Foul Committed,Rafael Alexandre Conceição Leão,Portugal,False,98.9,False,False,False
167950,3930166,1,38,8,00:38:08.111,Foul Committed,Rafael Alexandre Conceição Leão,Portugal,Portugal,100.9,20.1,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}","{'offensive': True, 'type': {'id': 22, 'name': 'Dive'}, 'card': {'id': 7, 'name': 'Yellow Card'}}",0,0,0,0,0,0,0,0,0,0,Pressure,Tomáš Souček,Czech Republic,38.0,7.0,Pass,Jindřich Staněk,Czech Republic,False,19.099999999999994,False,True,True
167951,3930166,1,39,1,00:39:01.830,Pass,Jindřich Staněk,Czech Republic,Czech Republic,21.3,60.0,,3.559265,From Free Kick,Jan Kuchta,66.908,High Pass,,0.056824986,88.1,63.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Foul Committed,Rafael Alexandre Conceição Leão,Portugal,38.0,8.0,Ball Receipt*,Jan Kuchta,Czech Republic,True,98.7,False,False,False
167952,3930166,1,39,5,00:39:05.389,Ball Receipt*,Jan Kuchta,Czech Republic,Czech Republic,88.1,63.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jindřich Staněk,Czech Republic,39.0,1.0,Duel,João Pedro Cavaco Cancelo,Portugal,False,31.900000000000006,False,False,False
167953,3930166,1,39,5,00:39:05.389,Duel,João Pedro Cavaco Cancelo,Portugal,Czech Republic,32.0,16.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jan Kuchta,Czech Republic,39.0,5.0,Pass,Jan Kuchta,Czech Republic,False,88.0,False,False,False
167954,3930166,1,39,5,00:39:05.389,Pass,Jan Kuchta,Czech Republic,Czech Republic,88.1,63.8,True,2.547812,From Free Kick,Patrik Schick,17.085667,High Pass,,0.9015398,98.7,77.2,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Duel,João Pedro Cavaco Cancelo,Portugal,39.0,5.0,Pressure,Nuno Mendes,Portugal,False,31.900000000000006,False,False,False
167955,3930166,1,39,6,00:39:06.804,Pressure,Nuno Mendes,Portugal,Czech Republic,21.4,2.9,,1.255192,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jan Kuchta,Czech Republic,39.0,5.0,Ball Receipt*,Patrik Schick,Czech Republic,False,98.6,False,False,False
167956,3930166,1,39,7,00:39:07.937,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,98.7,77.2,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Nuno Mendes,Portugal,39.0,6.0,Pass,Patrik Schick,Czech Republic,True,21.299999999999997,False,True,True
167957,3930166,1,39,7,00:39:07.937,Pass,Patrik Schick,Czech Republic,Czech Republic,96.7,77.2,True,1.142607,From Free Kick,Lukáš Provod,13.218925,High Pass,Incomplete,-2.810273,84.2,72.9,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Patrik Schick,Czech Republic,39.0,7.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,23.299999999999997,False,True,False
167958,3930166,1,39,9,00:39:09.079,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,80.0,70.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Patrik Schick,Czech Republic,39.0,7.0,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,False,40.0,False,False,False
167959,3930166,1,39,9,00:39:09.079,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,Czech Republic,35.9,7.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,39.0,9.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,84.1,False,False,False
167960,3930166,1,39,9,00:39:09.079,Carry,João Pedro Cavaco Cancelo,Portugal,Czech Republic,35.9,7.2,,0.731366,From Free Kick,,,,,,,,,,,,False,33.8,6.6,2.184032966784157,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,39.0,9.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,84.1,False,False,False
167961,3930166,1,39,9,00:39:09.811,Pass,João Pedro Cavaco Cancelo,Portugal,Czech Republic,33.8,6.6,,3.043266,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,37.61077,High Pass,Incomplete,0.5326677,66.2,25.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,39.0,9.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,86.2,False,False,False
167962,3930166,1,39,12,00:39:12.854,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Czech Republic,55.6,21.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,39.0,9.0,Pass,Robin Hranáč,Czech Republic,False,64.4,False,False,False
167963,3930166,1,39,12,00:39:12.854,Pass,Robin Hranáč,Czech Republic,Czech Republic,53.9,54.4,,1.7468,From Free Kick,Tomáš Souček,10.601887,High Pass,,-0.018865686,64.5,54.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,39.0,12.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,66.1,False,False,False
167964,3930166,1,39,14,00:39:14.601,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,64.5,54.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Hranáč,Czech Republic,39.0,12.0,Carry,Tomáš Souček,Czech Republic,True,55.5,False,False,False
167965,3930166,1,39,14,00:39:14.601,Carry,Tomáš Souček,Czech Republic,Czech Republic,64.5,54.2,,3.267841,From Free Kick,,,,,,,,,,,,False,64.5,26.4,27.800000000000004,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Tomáš Souček,Czech Republic,39.0,14.0,Pass,Tomáš Souček,Czech Republic,True,55.5,False,False,False
167966,3930166,1,39,17,00:39:17.868,Pass,Tomáš Souček,Czech Republic,Czech Republic,64.5,26.4,,1.875263,From Free Kick,David Doudera,25.084059,Ground Pass,,-1.2250907,73.0,2.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Tomáš Souček,Czech Republic,39.0,14.0,Ball Receipt*,David Doudera,Czech Republic,True,55.5,False,False,False
167967,3930166,1,39,19,00:39:19.744,Ball Receipt*,David Doudera,Czech Republic,Czech Republic,73.0,2.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tomáš Souček,Czech Republic,39.0,17.0,Carry,David Doudera,Czech Republic,True,47.0,False,False,False
167968,3930166,1,39,19,00:39:19.744,Carry,David Doudera,Czech Republic,Czech Republic,73.0,2.8,,1.369929,From Free Kick,,,,,,,,,,,,False,72.5,2.8,0.5,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,David Doudera,Czech Republic,39.0,19.0,Pass,David Doudera,Czech Republic,True,47.0,False,False,False
167969,3930166,1,39,21,00:39:21.114,Pass,David Doudera,Czech Republic,Czech Republic,72.5,2.8,,0.775958,From Free Kick,Pavel Šulc,25.276867,Ground Pass,,1.3066262,79.1,27.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,David Doudera,Czech Republic,39.0,19.0,Ball Receipt*,Pavel Šulc,Czech Republic,True,47.5,False,False,False
167970,3930166,1,39,21,00:39:21.890,Ball Receipt*,Pavel Šulc,Czech Republic,Czech Republic,79.1,27.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,David Doudera,Czech Republic,39.0,21.0,Carry,Pavel Šulc,Czech Republic,True,40.900000000000006,False,False,False
167971,3930166,1,39,21,00:39:21.890,Carry,Pavel Šulc,Czech Republic,Czech Republic,79.1,27.2,,2.33486,From Free Kick,,,,,,,,,,,,False,83.9,29.9,5.507267925205755,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pavel Šulc,Czech Republic,39.0,21.0,Pass,Pavel Šulc,Czech Republic,True,40.900000000000006,False,False,False
167972,3930166,1,39,24,00:39:24.225,Pass,Pavel Šulc,Czech Republic,Czech Republic,83.9,29.9,,1.125152,From Free Kick,Patrik Schick,8.884255,Ground Pass,,1.3667784,85.7,38.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Pavel Šulc,Czech Republic,39.0,21.0,Ball Receipt*,Patrik Schick,Czech Republic,True,36.099999999999994,False,False,False
167973,3930166,1,39,25,00:39:25.350,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,85.7,38.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pavel Šulc,Czech Republic,39.0,24.0,Carry,Patrik Schick,Czech Republic,True,34.3,False,False,False
167974,3930166,1,39,25,00:39:25.350,Carry,Patrik Schick,Czech Republic,Czech Republic,85.7,38.6,,0.826901,From Free Kick,,,,,,,,,,,,False,83.5,45.2,6.957010852370437,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Patrik Schick,Czech Republic,39.0,25.0,Pass,Patrik Schick,Czech Republic,True,34.3,False,False,False
167975,3930166,1,39,26,00:39:26.177,Pass,Patrik Schick,Czech Republic,Czech Republic,83.5,45.2,,0.844132,From Free Kick,Jan Kuchta,22.09887,Ground Pass,,1.1314354,92.9,65.2,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Patrik Schick,Czech Republic,39.0,25.0,Ball Receipt*,Jan Kuchta,Czech Republic,True,36.5,False,False,False
167976,3930166,1,39,27,00:39:27.021,Ball Receipt*,Jan Kuchta,Czech Republic,Czech Republic,92.9,65.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Patrik Schick,Czech Republic,39.0,26.0,Carry,Jan Kuchta,Czech Republic,True,27.099999999999994,False,False,False
167977,3930166,1,39,27,00:39:27.021,Carry,Jan Kuchta,Czech Republic,Czech Republic,92.9,65.2,,1.551696,From Free Kick,,,,,,,,,,,,False,93.0,67.9,2.701851217221262,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jan Kuchta,Czech Republic,39.0,27.0,Pass,Jan Kuchta,Czech Republic,True,27.099999999999994,False,False,False
167978,3930166,1,39,28,00:39:28.572,Pass,Jan Kuchta,Czech Republic,Czech Republic,93.0,67.9,,1.826118,From Free Kick,Vladimír Coufal,17.029387,Ground Pass,,0.22503829,109.6,71.7,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jan Kuchta,Czech Republic,39.0,27.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,27.0,False,False,False
167979,3930166,1,39,30,00:39:30.399,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,109.6,71.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jan Kuchta,Czech Republic,39.0,28.0,Carry,Vladimír Coufal,Czech Republic,True,10.400000000000006,False,True,False
167980,3930166,1,39,30,00:39:30.399,Carry,Vladimír Coufal,Czech Republic,Czech Republic,109.6,71.7,,0.040000003,From Free Kick,,,,,,,,,,,,False,109.6,71.7,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,39.0,30.0,Pass,Vladimír Coufal,Czech Republic,True,10.400000000000006,False,True,False
167981,3930166,1,39,30,00:39:30.439,Pass,Vladimír Coufal,Czech Republic,Czech Republic,109.6,71.7,,1.374141,From Free Kick,Lukáš Provod,35.316,High Pass,Incomplete,-1.4601392,113.5,36.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,39.0,30.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,10.400000000000006,False,True,False
167982,3930166,1,39,31,00:39:31.813,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,109.4,37.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Vladimír Coufal,Czech Republic,39.0,30.0,Clearance,Rúben Santos Gato Alves Dias,Portugal,False,10.599999999999994,False,True,False
167983,3930166,1,39,31,00:39:31.813,Clearance,Rúben Santos Gato Alves Dias,Portugal,Czech Republic,6.6,43.5,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,39.0,31.0,Ball Recovery,Rafael Alexandre Conceição Leão,Portugal,True,113.4,False,False,False
167984,3930166,1,39,34,00:39:34.352,Ball Recovery,Rafael Alexandre Conceição Leão,Portugal,Czech Republic,27.1,13.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Rúben Santos Gato Alves Dias,Portugal,39.0,31.0,Pressure,Rafael Alexandre Conceição Leão,Portugal,True,92.9,False,False,False
167985,3930166,1,39,34,00:39:34.974,Pressure,Rafael Alexandre Conceição Leão,Portugal,Czech Republic,24.8,13.6,,0.50567,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Rafael Alexandre Conceição Leão,Portugal,39.0,34.0,Ball Recovery,Vladimír Coufal,Czech Republic,False,95.2,False,False,False
167986,3930166,1,39,35,00:39:35.416,Ball Recovery,Vladimír Coufal,Czech Republic,Czech Republic,96.9,66.2,True,0.195758,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Rafael Alexandre Conceição Leão,Portugal,39.0,34.0,Carry,Vladimír Coufal,Czech Republic,True,23.099999999999994,False,True,True
167987,3930166,1,39,35,00:39:35.416,Carry,Vladimír Coufal,Czech Republic,Czech Republic,96.9,66.2,True,0.143773,From Free Kick,,,,,,,,,,,,False,98.9,65.2,2.23606797749979,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Vladimír Coufal,Czech Republic,39.0,35.0,Dispossessed,Vladimír Coufal,Czech Republic,True,23.099999999999994,False,True,False
167988,3930166,1,39,35,00:39:35.560,Dispossessed,Vladimír Coufal,Czech Republic,Czech Republic,98.9,65.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Vladimír Coufal,Czech Republic,39.0,35.0,Duel,Rafael Alexandre Conceição Leão,Portugal,False,21.099999999999994,False,True,False
167989,3930166,1,39,35,00:39:35.560,Duel,Rafael Alexandre Conceição Leão,Portugal,Portugal,21.2,14.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Dispossessed,Vladimír Coufal,Czech Republic,39.0,35.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,98.8,False,False,False
167990,3930166,1,39,35,00:39:35.560,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,21.2,14.9,,3.006492,Regular Play,,,,,,,,,,,,False,14.7,4.2,12.519584657647393,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Duel,Rafael Alexandre Conceição Leão,Portugal,39.0,35.0,Pass,Rafael Alexandre Conceição Leão,Portugal,True,98.8,False,False,False
167991,3930166,1,39,38,00:39:38.566,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,14.7,4.2,,0.967348,Regular Play,João Pedro Cavaco Cancelo,11.986659,Ground Pass,,2.0195196,9.5,15.0,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,39.0,35.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,105.3,False,False,False
167992,3930166,1,39,39,00:39:39.534,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,9.5,15.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,39.0,38.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,110.5,False,False,False
167993,3930166,1,39,39,00:39:39.534,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,9.5,15.0,True,1.01592,Regular Play,,,,,,,,,,,,False,8.6,15.7,1.1401754250991378,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,39.0,39.0,Pressure,Jan Kuchta,Czech Republic,False,110.5,False,False,False
167994,3930166,1,39,39,00:39:39.865,Pressure,Jan Kuchta,Czech Republic,Portugal,109.6,67.9,,0.698552,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,39.0,39.0,Pass,João Pedro Cavaco Cancelo,Portugal,False,10.400000000000006,False,True,False
167995,3930166,1,39,40,00:39:40.549,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,8.6,15.7,True,0.552422,Regular Play,Bruno Miguel Borges Fernandes,6.26099,Ground Pass,,0.4636476,14.2,18.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Jan Kuchta,Czech Republic,39.0,39.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,111.4,False,False,True
167996,3930166,1,39,41,00:39:41.102,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,14.2,18.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,39.0,40.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,105.8,False,False,False
