event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
10564,3942382,1,8,57,00:08:57.797,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,52.8,37.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Pass,Kaan Ayhan,Turkey,8.0,56.0,Carry,Kenan Yildiz,Turkey,True,67.2,False,False,False
10565,3942382,1,8,57,00:08:57.797,Carry,Kenan Yildiz,Turkey,Turkey,52.8,37.7,,0.275708,From Throw In,,,,,,,,,,,,False,53.1,37.7,0.30000000000000426,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Kenan Yildiz,Turkey,8.0,57.0,Miscontrol,Kenan Yildiz,Turkey,True,67.2,False,False,False
10566,3942382,1,8,58,00:08:58.073,Miscontrol,Kenan Yildiz,Turkey,Turkey,53.1,37.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Carry,Kenan Yildiz,Turkey,8.0,57.0,50/50,Kenan Yildiz,Turkey,True,66.9,False,False,False
10567,3942382,1,8,59,00:08:59.427,50/50,Kenan Yildiz,Turkey,Turkey,49.2,36.7,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Miscontrol,Kenan Yildiz,Turkey,8.0,58.0,50/50,Jerdy Schouten,Netherlands,False,70.8,False,False,False
10568,3942382,1,8,59,00:08:59.427,50/50,Jerdy Schouten,Netherlands,Turkey,70.9,43.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,50/50,Kenan Yildiz,Turkey,8.0,59.0,Ball Recovery,Steven Bergwijn,Netherlands,True,49.099999999999994,False,False,False
10569,3942382,1,8,59,00:08:59.900,Ball Recovery,Steven Bergwijn,Netherlands,Turkey,74.3,46.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,1,7,4,0,0,50/50,Jerdy Schouten,Netherlands,8.0,59.0,Carry,Steven Bergwijn,Netherlands,True,45.7,False,False,False
10570,3942382,1,8,59,00:08:59.900,Carry,Steven Bergwijn,Netherlands,Turkey,74.3,46.9,,3.291178,From Throw In,,,,,,,,,,,,False,74.4,40.6,6.300793600809343,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,1,7,4,0,0,Ball Recovery,Steven Bergwijn,Netherlands,8.0,59.0,Pass,Steven Bergwijn,Netherlands,True,45.7,False,False,False
10571,3942382,1,9,3,00:09:03.192,Pass,Steven Bergwijn,Netherlands,Turkey,74.4,40.6,,0.941869,From Throw In,Xavi Simons,7.034913,Ground Pass,Incomplete,0.09966865,81.4,41.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,1,7,4,0,0,Carry,Steven Bergwijn,Netherlands,8.0,59.0,Ball Receipt*,Xavi Simons,Netherlands,True,45.599999999999994,False,False,False
10572,3942382,1,9,4,00:09:04.134,Ball Receipt*,Xavi Simons,Netherlands,Turkey,82.5,41.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Pass,Steven Bergwijn,Netherlands,9.0,3.0,Pass,Hakan Çalhanoğlu,Turkey,False,37.5,False,False,False
10573,3942382,1,9,4,00:09:04.134,Pass,Hakan Çalhanoğlu,Turkey,Turkey,38.7,38.8,,1.053429,From Throw In,Kenan Yildiz,5.2924476,Ground Pass,,-1.1832725,40.7,33.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,0,1,7,6,1,0,Ball Receipt*,Xavi Simons,Netherlands,9.0,4.0,Ball Receipt*,Kenan Yildiz,Turkey,True,81.3,False,False,False
10574,3942382,1,9,5,00:09:05.187,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,40.7,33.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Pass,Hakan Çalhanoğlu,Turkey,9.0,4.0,Carry,Kenan Yildiz,Turkey,True,79.3,False,False,False
10575,3942382,1,9,5,00:09:05.187,Carry,Kenan Yildiz,Turkey,Turkey,40.7,33.9,,0.748835,From Throw In,,,,,,,,,,,,False,40.3,34.1,0.4472135954999643,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Kenan Yildiz,Turkey,9.0,5.0,Pass,Kenan Yildiz,Turkey,True,79.3,False,False,False
10576,3942382,1,9,5,00:09:05.936,Pass,Kenan Yildiz,Turkey,Turkey,40.3,34.1,,1.034875,From Throw In,Abdülkerim Bardakcı,15.809491,Ground Pass,,-1.9806714,34.0,19.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,1,7,6,0,0,Carry,Kenan Yildiz,Turkey,9.0,5.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,79.7,False,False,False
10577,3942382,1,9,6,00:09:06.971,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,34.0,19.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Pass,Kenan Yildiz,Turkey,9.0,5.0,Carry,Abdülkerim Bardakcı,Turkey,True,86.0,False,False,False
10578,3942382,1,9,6,00:09:06.971,Carry,Abdülkerim Bardakcı,Turkey,Turkey,34.0,19.6,,1.548058,From Throw In,,,,,,,,,,,,False,37.2,19.2,3.2249030993194228,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,9.0,6.0,Pass,Abdülkerim Bardakcı,Turkey,True,86.0,False,False,False
10579,3942382,1,9,8,00:09:08.519,Pass,Abdülkerim Bardakcı,Turkey,Turkey,37.2,19.2,,3.46646,From Throw In,Barış Alper Yılmaz,61.393486,High Pass,,0.18014488,97.6,30.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Carry,Abdülkerim Bardakcı,Turkey,9.0,6.0,Pressure,Stefan de Vrij,Netherlands,False,82.8,False,False,False
10580,3942382,1,9,11,00:09:11.762,Pressure,Stefan de Vrij,Netherlands,Turkey,23.6,47.4,,0.511315,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,7,4,0,0,Pass,Abdülkerim Bardakcı,Turkey,9.0,8.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,False,96.4,False,False,False
10581,3942382,1,9,11,00:09:11.985,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,97.6,30.2,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,0,1,7,6,0,0,Pressure,Stefan de Vrij,Netherlands,9.0,11.0,Carry,Barış Alper Yılmaz,Turkey,True,22.400000000000006,False,True,True
10582,3942382,1,9,11,00:09:11.985,Carry,Barış Alper Yılmaz,Turkey,Turkey,97.6,30.2,True,0.206222,From Throw In,,,,,,,,,,,,False,97.4,32.0,1.8110770276274828,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,9.0,11.0,Miscontrol,Barış Alper Yılmaz,Turkey,True,22.400000000000006,False,True,False
10583,3942382,1,9,12,00:09:12.191,Miscontrol,Barış Alper Yılmaz,Turkey,Turkey,97.4,32.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,0,1,7,6,0,0,Carry,Barış Alper Yılmaz,Turkey,9.0,11.0,Pass,Virgil van Dijk,Netherlands,False,22.599999999999994,False,True,False
10584,3942382,1,9,13,00:09:13.858,Pass,Virgil van Dijk,Netherlands,Netherlands,21.9,49.7,,1.954341,Regular Play,Jerdy Schouten,24.083189,High Pass,,1.0104364,34.7,70.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,7,4,0,0,Miscontrol,Barış Alper Yılmaz,Turkey,9.0,12.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,98.1,False,False,False
10585,3942382,1,9,15,00:09:15.812,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,34.7,70.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Pass,Virgil van Dijk,Netherlands,9.0,13.0,Carry,Jerdy Schouten,Netherlands,True,85.3,False,False,False
10586,3942382,1,9,15,00:09:15.812,Carry,Jerdy Schouten,Netherlands,Netherlands,34.7,70.1,,1.241649,Regular Play,,,,,,,,,,,,False,30.4,68.9,4.464302857109944,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,9.0,15.0,Pass,Jerdy Schouten,Netherlands,True,85.3,False,False,False
10587,3942382,1,9,17,00:09:17.054,Pass,Jerdy Schouten,Netherlands,Netherlands,30.4,68.9,,1.44351,Regular Play,Tijjani Reijnders,17.696327,Ground Pass,,-0.9702552,40.4,54.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Carry,Jerdy Schouten,Netherlands,9.0,15.0,Pressure,Salih Özcan,Turkey,False,89.6,False,False,False
10588,3942382,1,9,18,00:09:18.404,Pressure,Salih Özcan,Turkey,Netherlands,78.5,26.1,,0.381746,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,0,1,7,6,0,0,Pass,Jerdy Schouten,Netherlands,9.0,17.0,Ball Receipt*,Tijjani Reijnders,Netherlands,False,41.5,False,False,False
10589,3942382,1,9,18,00:09:18.497,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,40.4,54.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Pressure,Salih Özcan,Turkey,9.0,18.0,Carry,Tijjani Reijnders,Netherlands,True,79.6,False,False,True
10590,3942382,1,9,18,00:09:18.497,Carry,Tijjani Reijnders,Netherlands,Netherlands,40.4,54.3,True,0.365866,Regular Play,,,,,,,,,,,,False,41.6,54.0,1.2369316876853003,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,9.0,18.0,Pass,Tijjani Reijnders,Netherlands,True,79.6,False,False,False
10591,3942382,1,9,18,00:09:18.863,Pass,Tijjani Reijnders,Netherlands,Netherlands,41.6,54.0,,1.483865,Regular Play,Xavi Simons,22.860008,Ground Pass,,-1.1992255,49.9,32.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,7,4,0,0,Carry,Tijjani Reijnders,Netherlands,9.0,18.0,Ball Receipt*,Xavi Simons,Netherlands,True,78.4,False,False,False
10592,3942382,1,9,20,00:09:20.347,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,49.9,32.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Pass,Tijjani Reijnders,Netherlands,9.0,18.0,Carry,Xavi Simons,Netherlands,True,70.1,False,False,False
10593,3942382,1,9,20,00:09:20.347,Carry,Xavi Simons,Netherlands,Netherlands,49.9,32.7,,1.485729,Regular Play,,,,,,,,,,,,False,63.0,35.4,13.375350462698165,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,9.0,20.0,Pass,Xavi Simons,Netherlands,True,70.1,False,False,False
10594,3942382,1,9,21,00:09:21.833,Pass,Xavi Simons,Netherlands,Netherlands,63.0,35.4,,1.804936,Regular Play,Cody Mathès Gakpo,31.294727,Ground Pass,,-0.9579761,81.0,9.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Carry,Xavi Simons,Netherlands,9.0,20.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,57.0,False,False,False
10595,3942382,1,9,23,00:09:23.638,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,81.0,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,1,7,4,3,0,Pass,Xavi Simons,Netherlands,9.0,21.0,Carry,Cody Mathès Gakpo,Netherlands,True,39.0,False,False,False
10596,3942382,1,9,23,00:09:23.638,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,81.0,9.8,,3.896119,Regular Play,,,,,,,,,,,,False,105.6,21.4,27.197794028192796,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,1,7,4,3,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,9.0,23.0,Pass,Cody Mathès Gakpo,Netherlands,True,39.0,False,False,False
10597,3942382,1,9,27,00:09:27.534,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,105.6,21.4,,0.341828,Regular Play,,7.253275,Ground Pass,Incomplete,1.3057535,107.5,28.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,1,7,4,3,0,Carry,Cody Mathès Gakpo,Netherlands,9.0,23.0,Block,Kaan Ayhan,Turkey,False,14.400000000000006,False,True,False
10598,3942382,1,9,27,00:09:27.876,Block,Kaan Ayhan,Turkey,Netherlands,12.6,51.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,1,7,6,0,0,Pass,Cody Mathès Gakpo,Netherlands,9.0,27.0,50/50,Mert Müldür,Turkey,True,107.4,False,False,False
10599,3942382,1,9,29,00:09:29.189,50/50,Mert Müldür,Turkey,Netherlands,17.7,51.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,3,0,1,7,6,1,0,Block,Kaan Ayhan,Turkey,9.0,27.0,50/50,Cody Mathès Gakpo,Netherlands,False,102.3,False,False,False
10600,3942382,1,9,29,00:09:29.189,50/50,Cody Mathès Gakpo,Netherlands,Netherlands,102.4,28.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,1,1,7,4,3,0,50/50,Mert Müldür,Turkey,9.0,29.0,Pressure,Arda Güler,Turkey,False,17.599999999999994,False,True,False
10601,3942382,1,9,30,00:09:30.153,Pressure,Arda Güler,Turkey,Netherlands,24.7,51.2,,0.580112,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,1,7,6,1,0,50/50,Cody Mathès Gakpo,Netherlands,9.0,29.0,Ball Recovery,Xavi Simons,Netherlands,False,95.3,False,False,False
10602,3942382,1,9,30,00:09:30.494,Ball Recovery,Xavi Simons,Netherlands,Netherlands,95.4,29.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Pressure,Arda Güler,Turkey,9.0,30.0,Carry,Xavi Simons,Netherlands,True,24.599999999999994,False,True,True
10603,3942382,1,9,30,00:09:30.494,Carry,Xavi Simons,Netherlands,Netherlands,95.4,29.5,True,0.484928,Regular Play,,,,,,,,,,,,False,95.3,29.5,0.10000000000000853,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Ball Recovery,Xavi Simons,Netherlands,9.0,30.0,Dispossessed,Xavi Simons,Netherlands,True,24.599999999999994,False,True,False
10604,3942382,1,9,30,00:09:30.979,Dispossessed,Xavi Simons,Netherlands,Netherlands,95.3,29.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,7,4,0,0,Carry,Xavi Simons,Netherlands,9.0,30.0,Duel,Arda Güler,Turkey,False,24.700000000000003,False,True,False
10605,3942382,1,9,30,00:09:30.979,Duel,Arda Güler,Turkey,Turkey,24.8,50.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,1,7,6,1,0,Dispossessed,Xavi Simons,Netherlands,9.0,30.0,Carry,Arda Güler,Turkey,True,95.2,False,False,False
10606,3942382,1,9,30,00:09:30.979,Carry,Arda Güler,Turkey,Turkey,24.8,50.6,,8.053757,Regular Play,,,,,,,,,,,,False,36.0,10.9,41.24960605872498,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,1,7,6,1,0,Duel,Arda Güler,Turkey,9.0,30.0,Pass,Arda Güler,Turkey,True,95.2,False,False,False
10607,3942382,1,9,39,00:09:39.033,Pass,Arda Güler,Turkey,Turkey,36.0,10.9,,1.048019,Regular Play,Abdülkerim Bardakcı,10.697663,Ground Pass,,-2.7784457,26.0,7.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,1,7,6,1,0,Carry,Arda Güler,Turkey,9.0,30.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,84.0,False,False,False
10608,3942382,1,9,40,00:09:40.081,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,26.0,7.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Pass,Arda Güler,Turkey,9.0,39.0,Carry,Abdülkerim Bardakcı,Turkey,True,94.0,False,False,False
10609,3942382,1,9,40,00:09:40.081,Carry,Abdülkerim Bardakcı,Turkey,Turkey,26.0,7.1,,0.920821,Regular Play,,,,,,,,,,,,False,26.0,7.3,0.20000000000000018,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,9.0,40.0,Pass,Abdülkerim Bardakcı,Turkey,True,94.0,False,False,False
10610,3942382,1,9,41,00:09:41.002,Pass,Abdülkerim Bardakcı,Turkey,Turkey,26.0,7.3,,1.692894,Regular Play,Fehmi Mert Günok,28.425516,Ground Pass,,2.2339993,8.5,29.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,1,7,6,0,0,Carry,Abdülkerim Bardakcı,Turkey,9.0,40.0,Ball Receipt*,Fehmi Mert Günok,Turkey,True,94.0,False,False,False
10611,3942382,1,9,42,00:09:42.694,Ball Receipt*,Fehmi Mert Günok,Turkey,Turkey,8.5,29.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,0,1,7,6,0,0,Pass,Abdülkerim Bardakcı,Turkey,9.0,41.0,Carry,Fehmi Mert Günok,Turkey,True,111.5,False,False,False
10612,3942382,1,9,42,00:09:42.694,Carry,Fehmi Mert Günok,Turkey,Turkey,8.5,29.7,True,3.528083,Regular Play,,,,,,,,,,,,False,9.2,31.3,1.746424919657299,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Fehmi Mert Günok,Turkey,9.0,42.0,Pressure,Memphis Depay,Netherlands,False,111.5,False,False,False
10613,3942382,1,9,45,00:09:45.490,Pressure,Memphis Depay,Netherlands,Turkey,107.5,50.2,,0.892664,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,7,4,1,0,Carry,Fehmi Mert Günok,Turkey,9.0,42.0,Pass,Fehmi Mert Günok,Turkey,False,12.5,False,True,False
10614,3942382,1,9,46,00:09:46.223,Pass,Fehmi Mert Günok,Turkey,Turkey,9.2,31.3,True,1.318363,Regular Play,Kaan Ayhan,26.61879,Ground Pass,,1.53322,10.2,57.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,0,1,7,6,0,0,Pressure,Memphis Depay,Netherlands,9.0,45.0,Ball Receipt*,Kaan Ayhan,Turkey,True,110.8,False,False,True
10615,3942382,1,9,47,00:09:47.541,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,10.2,57.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,1,7,6,0,0,Pass,Fehmi Mert Günok,Turkey,9.0,46.0,Carry,Kaan Ayhan,Turkey,True,109.8,False,False,False
10616,3942382,1,9,47,00:09:47.541,Carry,Kaan Ayhan,Turkey,Turkey,10.2,57.9,,4.131397,Regular Play,,,,,,,,,,,,False,22.5,53.9,12.934063553268942,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Kaan Ayhan,Turkey,9.0,47.0,Pass,Kaan Ayhan,Turkey,True,109.8,False,False,False
10617,3942382,1,9,51,00:09:51.672,Pass,Kaan Ayhan,Turkey,Turkey,22.5,53.9,,2.399648,Regular Play,Ferdi Erenay Kadıoğlu,47.04094,High Pass,,-0.992817,48.2,14.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,1,7,6,0,0,Carry,Kaan Ayhan,Turkey,9.0,47.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,97.5,False,False,False
10618,3942382,1,9,54,00:09:54.072,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,48.2,14.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,3,0,1,7,6,0,0,Pass,Kaan Ayhan,Turkey,9.0,51.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,71.8,False,False,False
10619,3942382,1,9,54,00:09:54.072,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,48.2,14.5,,8.579463,Regular Play,,,,,,,,,,,,False,88.1,25.8,41.469265727765176,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,9.0,54.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,71.8,False,False,False
10620,3942382,1,10,2,00:10:02.651,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,88.1,25.8,,0.874949,Regular Play,Salih Özcan,18.285788,Ground Pass,,1.4281259,90.7,43.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,3,0,1,7,6,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,9.0,54.0,Ball Receipt*,Salih Özcan,Turkey,True,31.900000000000006,False,False,False
10621,3942382,1,10,3,00:10:03.526,Ball Receipt*,Salih Özcan,Turkey,Turkey,90.7,43.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,0,1,7,6,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,10.0,2.0,Carry,Salih Özcan,Turkey,True,29.299999999999997,False,False,False
10622,3942382,1,10,3,00:10:03.526,Carry,Salih Özcan,Turkey,Turkey,90.7,43.9,,1.445336,Regular Play,,,,,,,,,,,,False,94.1,49.4,6.46606526413088,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,0,1,7,6,0,0,Ball Receipt*,Salih Özcan,Turkey,10.0,3.0,Shot,Salih Özcan,Turkey,True,29.299999999999997,False,False,False
10623,3942382,1,10,4,00:10:04.972,Shot,Salih Özcan,Turkey,Turkey,94.1,49.4,,1.0767,Regular Play,,,,,,,,Off T,0.025876114,Right Foot,Normal,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,0,1,7,6,0,0,Carry,Salih Özcan,Turkey,10.0,3.0,Goal Keeper,Bart Verbruggen,Netherlands,False,25.900000000000006,False,False,False
10624,3942382,1,10,6,00:10:06.048,Goal Keeper,Bart Verbruggen,Netherlands,Turkey,2.7,38.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,1,1,7,4,0,0,Shot,Salih Özcan,Turkey,10.0,4.0,Pass,Virgil van Dijk,Netherlands,True,117.3,False,False,False
10625,3942382,1,10,25,00:10:25.792,Pass,Virgil van Dijk,Netherlands,Netherlands,3.8,30.8,,2.147143,From Goal Kick,Bart Verbruggen,18.089224,Ground Pass,,1.2385566,9.7,47.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,7,4,0,0,Goal Keeper,Bart Verbruggen,Netherlands,10.0,6.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,116.2,False,False,False
10626,3942382,1,10,27,00:10:27.939,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,9.7,47.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,1,1,7,4,0,0,Pass,Virgil van Dijk,Netherlands,10.0,25.0,Pass,Bart Verbruggen,Netherlands,True,110.3,False,False,False
10627,3942382,1,10,34,00:10:34.886,Pass,Bart Verbruggen,Netherlands,Netherlands,15.9,50.5,,3.856061,From Goal Kick,Memphis Depay,64.18793,High Pass,Incomplete,-0.3498358,76.2,28.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,1,1,7,4,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,10.0,27.0,Ball Receipt*,Memphis Depay,Netherlands,True,104.1,False,False,False
10628,3942382,1,10,38,00:10:38.742,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,76.2,28.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,7,4,1,0,Pass,Bart Verbruggen,Netherlands,10.0,34.0,Pass,Samet Akaydin,Turkey,False,43.8,False,False,False
