event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
136032,3938638,1,19,7,00:19:07.618,Carry,Viktor Tsygankov,Ukraine,Ukraine,69.8,62.6,,0.694837,Regular Play,,,,,,,,,,,,False,68.5,63.9,1.8384776310850195,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Viktor Tsygankov,Ukraine,19.0,7.0,Pass,Viktor Tsygankov,Ukraine,True,50.2,False,False,False
136033,3938638,1,19,8,00:19:08.313,Pass,Viktor Tsygankov,Ukraine,Ukraine,68.5,63.9,,1.2182,Regular Play,Taras Stepanenko,12.676356,Ground Pass,,-2.090921,62.2,52.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Viktor Tsygankov,Ukraine,19.0,7.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,51.5,False,False,False
136034,3938638,1,19,9,00:19:09.531,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,62.2,52.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Viktor Tsygankov,Ukraine,19.0,8.0,Carry,Taras Stepanenko,Ukraine,True,57.8,False,False,False
136035,3938638,1,19,9,00:19:09.531,Carry,Taras Stepanenko,Ukraine,Ukraine,62.2,52.9,,1.246498,Regular Play,,,,,,,,,,,,False,62.2,52.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,19.0,9.0,Pass,Taras Stepanenko,Ukraine,True,57.8,False,False,False
136036,3938638,1,19,10,00:19:10.777,Pass,Taras Stepanenko,Ukraine,Ukraine,62.2,52.9,,1.229443,Regular Play,Mykola Matvienko,17.149343,Ground Pass,,-1.494919,63.5,35.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Taras Stepanenko,Ukraine,19.0,9.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,57.8,False,False,False
136037,3938638,1,19,12,00:19:12.007,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,63.5,35.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Taras Stepanenko,Ukraine,19.0,10.0,Carry,Mykola Matvienko,Ukraine,True,56.5,False,False,False
136038,3938638,1,19,12,00:19:12.007,Carry,Mykola Matvienko,Ukraine,Ukraine,63.5,35.8,,1.500524,Regular Play,,,,,,,,,,,,False,66.8,36.4,3.354101966249682,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,19.0,12.0,Pass,Mykola Matvienko,Ukraine,True,56.5,False,False,False
136039,3938638,1,19,13,00:19:13.507,Pass,Mykola Matvienko,Ukraine,Ukraine,66.8,36.4,,0.881135,Regular Play,Georgiy Sudakov,11.627554,Ground Pass,,-1.6396528,66.0,24.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Matvienko,Ukraine,19.0,12.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,53.2,False,False,False
136040,3938638,1,19,14,00:19:14.388,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,66.0,24.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykola Matvienko,Ukraine,19.0,13.0,Carry,Georgiy Sudakov,Ukraine,True,54.0,False,False,False
136041,3938638,1,19,14,00:19:14.388,Carry,Georgiy Sudakov,Ukraine,Ukraine,66.0,24.8,,0.359997,Regular Play,,,,,,,,,,,,False,67.3,24.8,1.2999999999999972,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,19.0,14.0,Pass,Georgiy Sudakov,Ukraine,True,54.0,False,False,False
136042,3938638,1,19,14,00:19:14.748,Pass,Georgiy Sudakov,Ukraine,Ukraine,67.3,24.8,,0.782109,Regular Play,Mykhailo Mudryk,12.020399,Ground Pass,,0.058267303,79.3,25.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Georgiy Sudakov,Ukraine,19.0,14.0,Ball Receipt*,Mykhailo Mudryk,Ukraine,True,52.7,False,False,False
136043,3938638,1,19,15,00:19:15.530,Ball Receipt*,Mykhailo Mudryk,Ukraine,Ukraine,79.3,25.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Georgiy Sudakov,Ukraine,19.0,14.0,Carry,Mykhailo Mudryk,Ukraine,True,40.7,False,False,False
136044,3938638,1,19,15,00:19:15.530,Carry,Mykhailo Mudryk,Ukraine,Ukraine,79.3,25.5,,0.742421,Regular Play,,,,,,,,,,,,False,82.3,30.5,5.830951894845301,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykhailo Mudryk,Ukraine,19.0,15.0,Pass,Mykhailo Mudryk,Ukraine,True,40.7,False,False,False
136045,3938638,1,19,16,00:19:16.273,Pass,Mykhailo Mudryk,Ukraine,Ukraine,82.3,30.5,,0.919696,Regular Play,Viktor Tsygankov,19.907787,Ground Pass,,1.1790963,89.9,48.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykhailo Mudryk,Ukraine,19.0,15.0,Ball Receipt*,Viktor Tsygankov,Ukraine,True,37.7,False,False,False
136046,3938638,1,19,17,00:19:17.193,Ball Receipt*,Viktor Tsygankov,Ukraine,Ukraine,89.9,48.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykhailo Mudryk,Ukraine,19.0,16.0,Pass,Viktor Tsygankov,Ukraine,True,30.099999999999994,False,False,False
136047,3938638,1,19,17,00:19:17.193,Pass,Viktor Tsygankov,Ukraine,Ukraine,89.9,48.9,,2.074086,Regular Play,Mykola Shaparenko,12.539936,Low Pass,,3.0617626,77.4,49.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Viktor Tsygankov,Ukraine,19.0,17.0,Pressure,Denis Mihai Drăguş,Romania,False,30.099999999999994,False,False,False
136048,3938638,1,19,18,00:19:18.825,Pressure,Denis Mihai Drăguş,Romania,Ukraine,48.0,29.7,,0.864543,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Viktor Tsygankov,Ukraine,19.0,17.0,Ball Receipt*,Mykola Shaparenko,Ukraine,False,72.0,False,False,False
136049,3938638,1,19,19,00:19:19.267,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,77.4,49.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Denis Mihai Drăguş,Romania,19.0,18.0,Carry,Mykola Shaparenko,Ukraine,True,42.599999999999994,False,False,True
136050,3938638,1,19,19,00:19:19.267,Carry,Mykola Shaparenko,Ukraine,Ukraine,77.4,49.9,True,0.582194,Regular Play,,,,,,,,,,,,False,75.7,50.4,1.7720045146669376,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,19.0,19.0,Dribbled Past,Denis Mihai Drăguş,Romania,False,42.599999999999994,False,False,False
136051,3938638,1,19,19,00:19:19.849,Dribbled Past,Denis Mihai Drăguş,Romania,Ukraine,44.4,29.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,19.0,19.0,Dribble,Mykola Shaparenko,Ukraine,False,75.6,False,False,False
136052,3938638,1,19,19,00:19:19.849,Dribble,Mykola Shaparenko,Ukraine,Ukraine,75.7,50.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Denis Mihai Drăguş,Romania,19.0,19.0,Carry,Mykola Shaparenko,Ukraine,True,44.3,False,False,False
136053,3938638,1,19,19,00:19:19.849,Carry,Mykola Shaparenko,Ukraine,Ukraine,75.7,50.4,True,0.828991,Regular Play,,,,,,,,,,,,False,73.8,49.9,1.9646882704388555,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Mykola Shaparenko,Ukraine,19.0,19.0,Pass,Mykola Shaparenko,Ukraine,True,44.3,False,False,False
136054,3938638,1,19,20,00:19:20.678,Pass,Mykola Shaparenko,Ukraine,Ukraine,73.8,49.9,,1.398272,Regular Play,Illia Zabarnyi,12.1457815,Ground Pass,,2.8406725,62.2,53.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,19.0,19.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,46.2,False,False,False
136055,3938638,1,19,22,00:19:22.076,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,62.2,53.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykola Shaparenko,Ukraine,19.0,20.0,Carry,Illia Zabarnyi,Ukraine,True,57.8,False,False,False
136056,3938638,1,19,22,00:19:22.076,Carry,Illia Zabarnyi,Ukraine,Ukraine,62.2,53.5,,1.342936,Regular Play,,,,,,,,,,,,False,62.2,53.5,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,19.0,22.0,Pass,Illia Zabarnyi,Ukraine,True,57.8,False,False,False
136057,3938638,1,19,23,00:19:23.419,Pass,Illia Zabarnyi,Ukraine,Ukraine,62.2,53.5,,1.312938,Regular Play,Mykola Shaparenko,9.604687,Ground Pass,,0.25255427,71.5,55.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Illia Zabarnyi,Ukraine,19.0,22.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,57.8,False,False,False
136058,3938638,1,19,24,00:19:24.732,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,71.5,55.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Illia Zabarnyi,Ukraine,19.0,23.0,Carry,Mykola Shaparenko,Ukraine,True,48.5,False,False,False
136059,3938638,1,19,24,00:19:24.732,Carry,Mykola Shaparenko,Ukraine,Ukraine,71.5,55.9,,3.2903,Regular Play,,,,,,,,,,,,False,71.5,55.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,19.0,24.0,Pass,Mykola Shaparenko,Ukraine,True,48.5,False,False,False
136060,3938638,1,19,28,00:19:28.022,Pass,Mykola Shaparenko,Ukraine,Ukraine,71.5,55.9,,1.674902,Regular Play,Mykola Matvienko,20.172506,Ground Pass,,-2.0167074,62.8,37.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,19.0,24.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,48.5,False,False,False
136061,3938638,1,19,29,00:19:29.697,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,62.8,37.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykola Shaparenko,Ukraine,19.0,28.0,Carry,Mykola Matvienko,Ukraine,True,57.2,False,False,False
136062,3938638,1,19,29,00:19:29.697,Carry,Mykola Matvienko,Ukraine,Ukraine,62.8,37.7,,1.222612,Regular Play,,,,,,,,,,,,False,62.4,37.7,0.3999999999999986,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,19.0,29.0,Pass,Mykola Matvienko,Ukraine,True,57.2,False,False,False
136063,3938638,1,19,30,00:19:30.920,Pass,Mykola Matvienko,Ukraine,Ukraine,62.4,37.7,,0.808298,Regular Play,Georgiy Sudakov,13.1472435,Ground Pass,,-1.1888775,67.3,25.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Matvienko,Ukraine,19.0,29.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,57.6,False,False,False
136064,3938638,1,19,31,00:19:31.728,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,67.3,25.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykola Matvienko,Ukraine,19.0,30.0,Carry,Georgiy Sudakov,Ukraine,True,52.7,False,False,False
136065,3938638,1,19,31,00:19:31.728,Carry,Georgiy Sudakov,Ukraine,Ukraine,67.3,25.5,,0.763915,Regular Play,,,,,,,,,,,,False,68.3,25.5,1.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,19.0,31.0,Pass,Georgiy Sudakov,Ukraine,True,52.7,False,False,False
136066,3938638,1,19,32,00:19:32.492,Pass,Georgiy Sudakov,Ukraine,Ukraine,68.3,25.5,,1.192176,Regular Play,Taras Stepanenko,10.264989,Ground Pass,,0.7371597,75.9,32.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Georgiy Sudakov,Ukraine,19.0,31.0,Pressure,Denis Mihai Drăguş,Romania,False,51.7,False,False,False
136067,3938638,1,19,33,00:19:33.279,Pressure,Denis Mihai Drăguş,Romania,Ukraine,44.8,45.4,,0.719448,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Georgiy Sudakov,Ukraine,19.0,32.0,Ball Receipt*,Taras Stepanenko,Ukraine,False,75.2,False,False,False
136068,3938638,1,19,33,00:19:33.684,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,75.9,32.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Denis Mihai Drăguş,Romania,19.0,33.0,Carry,Taras Stepanenko,Ukraine,True,44.099999999999994,False,False,True
136069,3938638,1,19,33,00:19:33.684,Carry,Taras Stepanenko,Ukraine,Ukraine,75.9,32.4,True,0.234758,Regular Play,,,,,,,,,,,,False,76.6,29.3,3.178049716414136,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,19.0,33.0,Pass,Taras Stepanenko,Ukraine,True,44.099999999999994,False,False,False
136070,3938638,1,19,33,00:19:33.919,Pass,Taras Stepanenko,Ukraine,Ukraine,76.6,29.3,True,0.819472,Regular Play,Mykhailo Mudryk,5.420332,Ground Pass,Incomplete,-0.91622555,79.9,25.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Taras Stepanenko,Ukraine,19.0,33.0,Ball Receipt*,Mykhailo Mudryk,Ukraine,True,43.400000000000006,False,False,False
136071,3938638,1,19,34,00:19:34.738,Ball Receipt*,Mykhailo Mudryk,Ukraine,Ukraine,82.9,26.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Taras Stepanenko,Ukraine,19.0,33.0,Interception,Radu Drăgușin,Romania,False,37.099999999999994,False,False,False
136072,3938638,1,19,34,00:19:34.738,Interception,Radu Drăgușin,Romania,Romania,40.2,55.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykhailo Mudryk,Ukraine,19.0,34.0,Carry,Radu Drăgușin,Romania,True,79.8,False,False,False
136073,3938638,1,19,34,00:19:34.738,Carry,Radu Drăgușin,Romania,Romania,40.2,55.1,,1.173164,Regular Play,,,,,,,,,,,,False,40.8,50.2,4.936598018878991,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Interception,Radu Drăgușin,Romania,19.0,34.0,Pass,Radu Drăgușin,Romania,True,79.8,False,False,False
136074,3938638,1,19,35,00:19:35.912,Pass,Radu Drăgușin,Romania,Romania,40.8,50.2,,0.592817,Regular Play,Nicolae Claudiu Stanciu,9.90202,Ground Pass,,-1.5909956,40.6,40.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Radu Drăgușin,Romania,19.0,34.0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,True,79.2,False,False,False
136075,3938638,1,19,36,00:19:36.504,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,Romania,40.6,40.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Radu Drăgușin,Romania,19.0,35.0,Carry,Nicolae Claudiu Stanciu,Romania,True,79.4,False,False,False
136076,3938638,1,19,36,00:19:36.504,Carry,Nicolae Claudiu Stanciu,Romania,Romania,40.6,40.3,True,2.12905,Regular Play,,,,,,,,,,,,False,44.2,47.9,8.409518416651457,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,19.0,36.0,Pressure,Mykola Shaparenko,Ukraine,False,79.4,False,False,False
136077,3938638,1,19,37,00:19:37.215,Pressure,Mykola Shaparenko,Ukraine,Romania,74.4,33.5,,0.758045,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Nicolae Claudiu Stanciu,Romania,19.0,36.0,Pressure,Mykhailo Mudryk,Ukraine,True,45.599999999999994,False,False,False
136078,3938638,1,19,37,00:19:37.413,Pressure,Mykhailo Mudryk,Ukraine,Romania,77.0,29.9,,0.914417,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Mykola Shaparenko,Ukraine,19.0,37.0,Dribbled Past,Mykhailo Mudryk,Ukraine,True,43.0,False,False,True
136079,3938638,1,19,38,00:19:38.633,Dribbled Past,Mykhailo Mudryk,Ukraine,Romania,75.9,32.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Mykhailo Mudryk,Ukraine,19.0,37.0,Dribble,Nicolae Claudiu Stanciu,Romania,False,44.099999999999994,False,False,True
136080,3938638,1,19,38,00:19:38.633,Dribble,Nicolae Claudiu Stanciu,Romania,Romania,44.2,47.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Mykhailo Mudryk,Ukraine,19.0,38.0,Carry,Nicolae Claudiu Stanciu,Romania,True,75.8,False,False,False
136081,3938638,1,19,38,00:19:38.633,Carry,Nicolae Claudiu Stanciu,Romania,Romania,44.2,47.9,True,3.157108,Regular Play,,,,,,,,,,,,False,50.9,58.9,12.87982919141399,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Nicolae Claudiu Stanciu,Romania,19.0,38.0,Pass,Nicolae Claudiu Stanciu,Romania,True,75.8,False,False,False
136082,3938638,1,19,41,00:19:41.791,Pass,Nicolae Claudiu Stanciu,Romania,Romania,50.9,58.9,,4.464279,Regular Play,Dennis Man,69.1,High Pass,Out,0.0,120.0,58.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Nicolae Claudiu Stanciu,Romania,19.0,38.0,Ball Receipt*,Dennis Man,Romania,True,69.1,False,False,False
136083,3938638,1,19,46,00:19:46.255,Ball Receipt*,Dennis Man,Romania,Romania,109.9,66.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Nicolae Claudiu Stanciu,Romania,19.0,41.0,Pass,Andriy Lunin,Ukraine,False,10.099999999999994,False,True,False
136084,3938638,1,19,53,00:19:53.949,Pass,Andriy Lunin,Ukraine,Ukraine,6.0,36.6,,2.0,From Goal Kick,Illia Zabarnyi,19.658077,Ground Pass,,0.778204,20.0,50.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Dennis Man,Romania,19.0,46.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,114.0,False,False,False
136085,3938638,1,19,55,00:19:55.949,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,20.0,50.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Andriy Lunin,Ukraine,19.0,53.0,Pass,Illia Zabarnyi,Ukraine,True,100.0,False,False,False
136086,3938638,1,19,56,00:19:56.377,Pass,Illia Zabarnyi,Ukraine,Ukraine,21.0,50.4,,1.243907,From Goal Kick,Mykola Shaparenko,16.31962,Ground Pass,,0.049040403,37.3,51.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,19.0,55.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,99.0,False,False,False
136087,3938638,1,19,57,00:19:57.621,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,37.3,51.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Illia Zabarnyi,Ukraine,19.0,56.0,Carry,Mykola Shaparenko,Ukraine,True,82.7,False,False,False
136088,3938638,1,19,57,00:19:57.621,Carry,Mykola Shaparenko,Ukraine,Ukraine,37.3,51.2,,5.612433,From Goal Kick,,,,,,,,,,,,False,44.0,55.9,8.18413098624405,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,19.0,57.0,Pass,Mykola Shaparenko,Ukraine,True,82.7,False,False,False
136089,3938638,1,20,3,00:20:03.233,Pass,Mykola Shaparenko,Ukraine,Ukraine,44.0,55.9,,1.68045,From Goal Kick,Yukhym Konoplya,19.252012,Ground Pass,,0.96262354,55.0,71.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,19.0,57.0,Ball Receipt*,Yukhym Konoplya,Ukraine,True,76.0,False,False,False
136090,3938638,1,20,4,00:20:04.914,Ball Receipt*,Yukhym Konoplya,Ukraine,Ukraine,55.0,71.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Mykola Shaparenko,Ukraine,20.0,3.0,Carry,Yukhym Konoplya,Ukraine,True,65.0,False,False,False
136091,3938638,1,20,4,00:20:04.914,Carry,Yukhym Konoplya,Ukraine,Ukraine,55.0,71.7,,0.58317,From Goal Kick,,,,,,,,,,,,False,54.4,71.7,0.6000000000000014,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Yukhym Konoplya,Ukraine,20.0,4.0,Pass,Yukhym Konoplya,Ukraine,True,65.0,False,False,False
136092,3938638,1,20,5,00:20:05.497,Pass,Yukhym Konoplya,Ukraine,Ukraine,54.4,71.7,,2.0,From Goal Kick,Illia Zabarnyi,21.51116,Ground Pass,,-2.673787,35.2,62.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Yukhym Konoplya,Ukraine,20.0,4.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,65.6,False,False,False
136093,3938638,1,20,7,00:20:07.497,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,35.2,62.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Yukhym Konoplya,Ukraine,20.0,5.0,Carry,Illia Zabarnyi,Ukraine,True,84.8,False,False,False
136094,3938638,1,20,7,00:20:07.497,Carry,Illia Zabarnyi,Ukraine,Ukraine,35.2,62.0,,0.939345,From Goal Kick,,,,,,,,,,,,False,35.6,60.9,1.1704699910719634,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,20.0,7.0,Pass,Illia Zabarnyi,Ukraine,True,84.8,False,False,False
136095,3938638,1,20,8,00:20:08.436,Pass,Illia Zabarnyi,Ukraine,Ukraine,35.6,60.9,,1.301987,From Goal Kick,Mykola Matvienko,27.522354,Ground Pass,,-1.4175946,39.8,33.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Illia Zabarnyi,Ukraine,20.0,7.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,84.4,False,False,False
