event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
57755,3941018,1,27,13,00:27:13.448,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,44.6,62.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kakabadze,Georgia,27.0,12.0,Carry,Giorgi Kochorashvili,Georgia,True,75.4,False,False,False
57756,3941018,1,27,13,00:27:13.448,Carry,Giorgi Kochorashvili,Georgia,Georgia,44.6,62.7,,0.04,From Goal Kick,,,,,,,,,,,,False,45.3,62.0,0.9899494936611655,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,27.0,13.0,Pass,Giorgi Kochorashvili,Georgia,True,75.4,False,False,False
57757,3941018,1,27,13,00:27:13.488,Pass,Giorgi Kochorashvili,Georgia,Georgia,45.3,62.0,,1.709251,From Goal Kick,Otar Kiteishvili,10.9,Low Pass,,-0.98788273,51.3,52.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Giorgi Kochorashvili,Georgia,27.0,13.0,Pressure,Rodrigo Hernández Cascante,Spain,False,74.7,False,False,False
57758,3941018,1,27,14,00:27:14.938,Pressure,Rodrigo Hernández Cascante,Spain,Georgia,63.1,27.2,,0.406407,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Giorgi Kochorashvili,Georgia,27.0,13.0,Ball Receipt*,Otar Kiteishvili,Georgia,False,56.9,False,False,False
57759,3941018,1,27,15,00:27:15.197,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,51.3,52.9,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Rodrigo Hernández Cascante,Spain,27.0,14.0,Carry,Otar Kiteishvili,Georgia,True,68.7,False,False,True
57760,3941018,1,27,15,00:27:15.197,Carry,Otar Kiteishvili,Georgia,Georgia,51.3,52.9,True,0.476991,From Goal Kick,,,,,,,,,,,,False,55.9,52.2,4.652956049652738,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,27.0,15.0,Dribble,Otar Kiteishvili,Georgia,True,68.7,False,False,False
57761,3941018,1,27,15,00:27:15.674,Dribble,Otar Kiteishvili,Georgia,Georgia,55.9,52.2,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kiteishvili,Georgia,27.0,15.0,Duel,Rodrigo Hernández Cascante,Spain,False,64.1,False,False,False
57762,3941018,1,27,15,00:27:15.674,Duel,Rodrigo Hernández Cascante,Spain,Spain,64.2,27.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Dribble,Otar Kiteishvili,Georgia,27.0,15.0,Pass,Aymeric Laporte,Spain,True,55.8,False,False,False
57763,3941018,1,27,17,00:27:17.262,Pass,Aymeric Laporte,Spain,Spain,53.2,29.2,,1.676814,Regular Play,Lamine Yamal Nasraoui Ebana,21.660332,Ground Pass,,1.0327522,64.3,47.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Duel,Rodrigo Hernández Cascante,Spain,27.0,15.0,Pressure,Giorgi Chakvetadze,Georgia,False,66.8,False,False,False
57764,3941018,1,27,18,00:27:18.629,Pressure,Giorgi Chakvetadze,Georgia,Spain,62.2,33.5,,0.650071,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Aymeric Laporte,Spain,27.0,17.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,False,57.8,False,False,False
57765,3941018,1,27,18,00:27:18.939,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,64.3,47.8,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pressure,Giorgi Chakvetadze,Georgia,27.0,18.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,55.7,False,False,True
57766,3941018,1,27,18,00:27:18.939,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,64.3,47.8,True,1.787234,Regular Play,,,,,,,,,,,,False,58.8,48.2,5.514526271584895,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,27.0,18.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,55.7,False,False,False
57767,3941018,1,27,20,00:27:20.726,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,58.8,48.2,,0.770231,Regular Play,Rodrigo Hernández Cascante,6.8066144,Ground Pass,,-1.6148853,58.5,41.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,27.0,18.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,61.2,False,False,False
57768,3941018,1,27,21,00:27:21.496,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,58.5,41.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,27.0,20.0,Carry,Rodrigo Hernández Cascante,Spain,True,61.5,False,False,False
57769,3941018,1,27,21,00:27:21.496,Carry,Rodrigo Hernández Cascante,Spain,Spain,58.5,41.4,,0.821285,Regular Play,,,,,,,,,,,,False,61.3,42.0,2.863564212655268,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,27.0,21.0,Pass,Rodrigo Hernández Cascante,Spain,True,61.5,False,False,False
57770,3941018,1,27,22,00:27:22.317,Pass,Rodrigo Hernández Cascante,Spain,Spain,61.3,42.0,,1.324389,Regular Play,Fabián Ruiz Peña,19.722322,Ground Pass,,-1.1026136,70.2,24.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,27.0,21.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,58.7,False,False,False
57771,3941018,1,27,23,00:27:23.642,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,70.2,24.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,27.0,22.0,Carry,Fabián Ruiz Peña,Spain,True,49.8,False,False,False
57772,3941018,1,27,23,00:27:23.642,Carry,Fabián Ruiz Peña,Spain,Spain,70.2,24.4,,0.848931,Regular Play,,,,,,,,,,,,False,74.8,25.0,4.638965401897275,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,27.0,23.0,Pass,Fabián Ruiz Peña,Spain,True,49.8,False,False,False
57773,3941018,1,27,24,00:27:24.491,Pass,Fabián Ruiz Peña,Spain,Spain,74.8,25.0,,0.997282,Regular Play,Nicholas Williams Arthuer,21.6,Ground Pass,Incomplete,0.0,96.4,25.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Fabián Ruiz Peña,Spain,27.0,23.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,45.2,False,False,False
57774,3941018,1,27,25,00:27:25.488,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,97.1,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Fabián Ruiz Peña,Spain,27.0,24.0,Interception,Giorgi Gvelesiani,Georgia,False,22.900000000000006,False,True,False
57775,3941018,1,27,25,00:27:25.488,Interception,Giorgi Gvelesiani,Georgia,Spain,23.7,55.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,27.0,25.0,Pressure,Marc Cucurella Saseta,Spain,False,96.3,False,False,False
57776,3941018,1,27,26,00:27:26.801,Pressure,Marc Cucurella Saseta,Spain,Spain,92.9,13.9,,0.275641,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Interception,Giorgi Gvelesiani,Georgia,27.0,25.0,Ball Recovery,Otar Kakabadze,Georgia,False,27.099999999999994,False,False,False
57777,3941018,1,27,26,00:27:26.877,Ball Recovery,Otar Kakabadze,Georgia,Spain,26.7,62.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Marc Cucurella Saseta,Spain,27.0,26.0,Carry,Otar Kakabadze,Georgia,True,93.3,False,False,True
57778,3941018,1,27,26,00:27:26.877,Carry,Otar Kakabadze,Georgia,Spain,26.7,62.0,True,0.460484,Regular Play,,,,,,,,,,,,False,29.7,63.3,3.2695565448543618,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Otar Kakabadze,Georgia,27.0,26.0,Dribbled Past,Marc Cucurella Saseta,Spain,False,93.3,False,False,False
57779,3941018,1,27,27,00:27:27.337,Dribbled Past,Marc Cucurella Saseta,Spain,Spain,90.4,16.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Otar Kakabadze,Georgia,27.0,26.0,Dribble,Otar Kakabadze,Georgia,False,29.599999999999994,False,False,False
57780,3941018,1,27,27,00:27:27.337,Dribble,Otar Kakabadze,Georgia,Spain,29.7,63.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Dribbled Past,Marc Cucurella Saseta,Spain,27.0,27.0,Ball Recovery,Fabián Ruiz Peña,Spain,False,90.3,False,False,False
57781,3941018,1,27,28,00:27:28.304,Ball Recovery,Fabián Ruiz Peña,Spain,Spain,83.3,13.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Dribble,Otar Kakabadze,Georgia,27.0,27.0,Pass,Otar Kakabadze,Georgia,False,36.7,False,False,False
57782,3941018,1,27,38,00:27:38.860,Pass,Otar Kakabadze,Georgia,Georgia,22.4,80.0,,0.696026,From Throw In,Giorgi Gvelesiani,15.476757,Low Pass,,-2.6577165,8.7,72.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Fabián Ruiz Peña,Spain,27.0,28.0,Ball Receipt*,Giorgi Gvelesiani,Georgia,True,97.6,False,False,False
57783,3941018,1,27,39,00:27:39.556,Ball Receipt*,Giorgi Gvelesiani,Georgia,Georgia,8.7,72.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kakabadze,Georgia,27.0,38.0,Pass,Giorgi Gvelesiani,Georgia,True,111.3,False,False,False
57784,3941018,1,27,40,00:27:40.151,Pass,Giorgi Gvelesiani,Georgia,Georgia,7.9,72.2,,2.246936,From Throw In,Giorgi Chakvetadze,44.893764,High Pass,Incomplete,-0.70814306,42.0,43.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Gvelesiani,Georgia,27.0,39.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,112.1,False,False,False
57785,3941018,1,27,42,00:27:42.398,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,44.8,38.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Gvelesiani,Georgia,27.0,40.0,Interception,Lamine Yamal Nasraoui Ebana,Spain,False,75.2,False,False,False
57786,3941018,1,27,42,00:27:42.398,Interception,Lamine Yamal Nasraoui Ebana,Spain,Georgia,74.2,39.0,,1.760123,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,27.0,42.0,Pass,Robin Aime Robert Le Normand,Spain,True,45.8,False,False,False
57787,3941018,1,27,44,00:27:44.158,Pass,Robin Aime Robert Le Normand,Spain,Spain,63.2,41.4,,1.011239,Regular Play,Rodrigo Hernández Cascante,15.140013,High Pass,,-0.6448221,75.3,32.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Interception,Lamine Yamal Nasraoui Ebana,Spain,27.0,42.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,56.8,False,False,False
57788,3941018,1,27,45,00:27:45.170,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,75.3,32.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,27.0,44.0,Carry,Rodrigo Hernández Cascante,Spain,True,44.7,False,False,False
57789,3941018,1,27,45,00:27:45.170,Carry,Rodrigo Hernández Cascante,Spain,Spain,75.3,32.3,,1.811677,Regular Play,,,,,,,,,,,,False,75.5,34.4,2.1095023109729003,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,27.0,45.0,Pass,Rodrigo Hernández Cascante,Spain,True,44.7,False,False,False
57790,3941018,1,27,46,00:27:46.981,Pass,Rodrigo Hernández Cascante,Spain,Spain,75.5,34.4,,0.615549,Regular Play,Álvaro Borja Morata Martín,16.75858,Low Pass,,0.13767767,92.1,36.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,27.0,45.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,44.5,False,False,False
57791,3941018,1,27,47,00:27:47.597,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,92.1,36.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,27.0,46.0,Carry,Álvaro Borja Morata Martín,Spain,True,27.900000000000006,False,False,False
57792,3941018,1,27,47,00:27:47.597,Carry,Álvaro Borja Morata Martín,Spain,Spain,92.1,36.7,,0.002585001,Regular Play,,,,,,,,,,,,False,92.1,36.6,0.10000000000000142,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,27.0,47.0,Pass,Álvaro Borja Morata Martín,Spain,True,27.900000000000006,False,False,False
57793,3941018,1,27,47,00:27:47.599,Pass,Álvaro Borja Morata Martín,Spain,Spain,92.1,36.6,,0.700129,Regular Play,Pedro González López,10.904128,Low Pass,,2.1867814,85.8,45.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Álvaro Borja Morata Martín,Spain,27.0,47.0,Ball Receipt*,Pedro González López,Spain,True,27.900000000000006,False,False,False
57794,3941018,1,27,48,00:27:48.300,Ball Receipt*,Pedro González López,Spain,Spain,85.8,45.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Álvaro Borja Morata Martín,Spain,27.0,47.0,Carry,Pedro González López,Spain,True,34.2,False,False,False
57795,3941018,1,27,48,00:27:48.300,Carry,Pedro González López,Spain,Spain,85.8,45.5,True,0.52467,Regular Play,,,,,,,,,,,,False,89.5,41.8,5.232590180780456,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Pedro González López,Spain,27.0,48.0,Pressure,Lasha Dvali,Georgia,False,34.2,False,False,False
57796,3941018,1,27,48,00:27:48.477,Pressure,Lasha Dvali,Georgia,Spain,27.4,34.6,,0.453315,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Pedro González López,Spain,27.0,48.0,Pass,Pedro González López,Spain,False,92.6,False,False,False
57797,3941018,1,27,48,00:27:48.824,Pass,Pedro González López,Spain,Spain,89.5,41.8,True,0.470117,Regular Play,Álvaro Borja Morata Martín,7.283543,Ground Pass,,-0.7756897,94.7,36.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pressure,Lasha Dvali,Georgia,27.0,48.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,30.5,False,False,True
57798,3941018,1,27,49,00:27:49.294,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,94.7,36.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Pedro González López,Spain,27.0,48.0,Pass,Álvaro Borja Morata Martín,Spain,True,25.299999999999997,False,False,False
57799,3941018,1,27,49,00:27:49.294,Pass,Álvaro Borja Morata Martín,Spain,Spain,92.9,36.7,,3.422575,Regular Play,Lamine Yamal Nasraoui Ebana,33.01212,Ground Pass,Incomplete,1.4126196,98.1,69.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,27.0,49.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,27.099999999999994,False,False,False
57800,3941018,1,27,52,00:27:52.717,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,98.1,51.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Álvaro Borja Morata Martín,Spain,27.0,49.0,Ball Recovery,Luka Lochoshvili,Georgia,False,21.900000000000006,False,True,False
57801,3941018,1,27,52,00:27:52.717,Ball Recovery,Luka Lochoshvili,Georgia,Georgia,22.0,10.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,27.0,52.0,Carry,Luka Lochoshvili,Georgia,True,98.0,False,False,False
57802,3941018,1,27,52,00:27:52.717,Carry,Luka Lochoshvili,Georgia,Georgia,22.0,10.8,,2.537949,Regular Play,,,,,,,,,,,,False,38.8,17.1,17.942407865166814,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Luka Lochoshvili,Georgia,27.0,52.0,Pass,Luka Lochoshvili,Georgia,True,98.0,False,False,False
57803,3941018,1,27,55,00:27:55.255,Pass,Luka Lochoshvili,Georgia,Georgia,38.8,17.1,,1.29326,Regular Play,Giorgi Chakvetadze,19.728405,Ground Pass,,-0.781814,52.8,3.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Luka Lochoshvili,Georgia,27.0,52.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,81.2,False,False,False
57804,3941018,1,27,56,00:27:56.548,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,52.8,3.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Luka Lochoshvili,Georgia,27.0,55.0,Carry,Giorgi Chakvetadze,Georgia,True,67.2,False,False,False
57805,3941018,1,27,56,00:27:56.548,Carry,Giorgi Chakvetadze,Georgia,Georgia,52.8,3.2,True,6.889691,Regular Play,,,,,,,,,,,,False,73.4,9.1,21.42825237857722,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,27.0,56.0,Pressure,Pedro González López,Spain,False,67.2,False,False,False
57806,3941018,1,28,1,00:28:01.534,Pressure,Pedro González López,Spain,Georgia,56.0,71.6,,1.591397,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Giorgi Chakvetadze,Georgia,27.0,56.0,Pass,Giorgi Chakvetadze,Georgia,False,64.0,False,False,False
57807,3941018,1,28,3,00:28:03.438,Pass,Giorgi Chakvetadze,Georgia,Georgia,73.4,9.1,,0.613683,Regular Play,Khvicha Kvaratskhelia,6.325346,Ground Pass,,-0.88617915,77.4,4.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Pedro González López,Spain,28.0,1.0,Pressure,Pedro González López,Spain,False,46.599999999999994,False,False,False
57808,3941018,1,28,3,00:28:03.817,Pressure,Pedro González López,Spain,Georgia,43.0,73.3,,0.391449,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Giorgi Chakvetadze,Georgia,28.0,3.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,False,77.0,False,False,False
57809,3941018,1,28,4,00:28:04.051,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,77.4,4.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pressure,Pedro González López,Spain,28.0,3.0,Carry,Khvicha Kvaratskhelia,Georgia,True,42.599999999999994,False,False,True
57810,3941018,1,28,4,00:28:04.051,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,77.4,4.2,True,0.157336,Regular Play,,,,,,,,,,,,False,75.2,3.7,2.256102834535698,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,28.0,4.0,Dribble,Khvicha Kvaratskhelia,Georgia,True,42.599999999999994,False,False,False
57811,3941018,1,28,4,00:28:04.209,Dribble,Khvicha Kvaratskhelia,Georgia,Georgia,75.2,3.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Khvicha Kvaratskhelia,Georgia,28.0,4.0,Duel,Pedro González López,Spain,False,44.8,False,False,False
57812,3941018,1,28,4,00:28:04.209,Duel,Pedro González López,Spain,Georgia,44.9,76.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Dribble,Khvicha Kvaratskhelia,Georgia,28.0,4.0,Pass,Daniel Carvajal Ramos,Spain,True,75.1,False,False,False
57813,3941018,1,28,9,00:28:09.192,Pass,Daniel Carvajal Ramos,Spain,Spain,51.5,80.0,,1.473911,From Throw In,Rodrigo Hernández Cascante,16.012495,Low Pass,,-1.7338916,48.9,64.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Duel,Pedro González López,Spain,28.0,4.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,68.5,False,False,False
57814,3941018,1,28,10,00:28:10.666,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,48.9,64.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Daniel Carvajal Ramos,Spain,28.0,9.0,Carry,Rodrigo Hernández Cascante,Spain,True,71.1,False,False,False
57815,3941018,1,28,10,00:28:10.666,Carry,Rodrigo Hernández Cascante,Spain,Spain,48.9,64.2,,4.317147,From Throw In,,,,,,,,,,,,False,65.9,44.9,25.719447894540824,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,28.0,10.0,Pass,Rodrigo Hernández Cascante,Spain,True,71.1,False,False,False
57816,3941018,1,28,14,00:28:14.983,Pass,Rodrigo Hernández Cascante,Spain,Spain,65.9,44.9,,1.83845,From Throw In,Marc Cucurella Saseta,31.465855,Ground Pass,,-1.1483771,78.8,16.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,28.0,10.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,54.099999999999994,False,False,False
57817,3941018,1,28,16,00:28:16.821,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,78.8,16.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,28.0,14.0,Carry,Marc Cucurella Saseta,Spain,True,41.2,False,False,False
57818,3941018,1,28,16,00:28:16.821,Carry,Marc Cucurella Saseta,Spain,Spain,78.8,16.2,,1.862801,From Throw In,,,,,,,,,,,,False,84.3,12.8,6.466065264130883,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,28.0,16.0,Pass,Marc Cucurella Saseta,Spain,True,41.2,False,False,False
