event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
122443,3938639,1,44,45,00:44:45.933,Pass,Anzor Mekvabishvili,Georgia,Georgia,40.1,20.2,,2.761622,Regular Play,Heorhii Tsitaishvili,49.744347,High Pass,Incomplete,-0.0422284,89.8,18.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,44.0,44.0,Ball Receipt*,Heorhii Tsitaishvili,Georgia,True,79.9,False,False,False
122444,3938639,1,44,48,00:44:48.695,Ball Receipt*,Heorhii Tsitaishvili,Georgia,Georgia,87.0,12.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,44.0,45.0,Pass,Samet Akaydin,Turkey,False,33.0,False,False,False
122445,3938639,1,44,48,00:44:48.695,Pass,Samet Akaydin,Turkey,Turkey,30.3,62.0,,1.351912,Regular Play,Mert Müldür,13.843771,Low Pass,,1.4912543,31.4,75.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Heorhii Tsitaishvili,Georgia,44.0,48.0,Ball Receipt*,Mert Müldür,Turkey,True,89.7,False,False,False
122446,3938639,1,44,50,00:44:50.047,Ball Receipt*,Mert Müldür,Turkey,Turkey,31.4,75.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,1,Pass,Samet Akaydin,Turkey,44.0,48.0,Carry,Mert Müldür,Turkey,True,88.6,False,False,False
122447,3938639,1,44,50,00:44:50.047,Carry,Mert Müldür,Turkey,Turkey,31.4,75.8,,0.905155,Regular Play,,,,,,,,,,,,False,31.5,76.0,0.22360679774998216,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,1,Ball Receipt*,Mert Müldür,Turkey,44.0,50.0,Pass,Mert Müldür,Turkey,True,88.6,False,False,False
122448,3938639,1,44,50,00:44:50.952,Pass,Mert Müldür,Turkey,Turkey,31.5,76.0,,1.125931,Regular Play,Hakan Çalhanoğlu,14.200352,Ground Pass,,-0.58995575,43.3,68.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,1,Carry,Mert Müldür,Turkey,44.0,50.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,88.5,False,False,False
122449,3938639,1,44,52,00:44:52.078,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,43.3,68.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Mert Müldür,Turkey,44.0,50.0,Carry,Hakan Çalhanoğlu,Turkey,True,76.7,False,False,False
122450,3938639,1,44,52,00:44:52.078,Carry,Hakan Çalhanoğlu,Turkey,Turkey,43.3,68.1,,0.863395,Regular Play,,,,,,,,,,,,False,43.3,68.1,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,44.0,52.0,Pass,Hakan Çalhanoğlu,Turkey,True,76.7,False,False,False
122451,3938639,1,44,52,00:44:52.941,Pass,Hakan Çalhanoğlu,Turkey,Turkey,43.3,68.1,,1.597543,Regular Play,Barış Alper Yılmaz,20.789421,Ground Pass,,0.13509443,63.9,70.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Hakan Çalhanoğlu,Turkey,44.0,52.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,76.7,False,False,False
122452,3938639,1,44,54,00:44:54.539,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,63.9,70.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,44.0,52.0,Carry,Barış Alper Yılmaz,Turkey,True,56.1,False,False,False
122453,3938639,1,44,54,00:44:54.539,Carry,Barış Alper Yılmaz,Turkey,Turkey,63.9,70.9,True,1.836735,Regular Play,,,,,,,,,,,,False,77.5,76.2,14.596232390586279,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,44.0,54.0,Pressure,Giorgi Kochorashvili,Georgia,False,56.1,False,False,False
122454,3938639,1,44,55,00:44:55.343,Pressure,Giorgi Kochorashvili,Georgia,Turkey,47.9,4.3,,1.740583,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Barış Alper Yılmaz,Turkey,44.0,54.0,Foul Committed,Giorgi Kochorashvili,Georgia,True,72.1,False,False,False
122455,3938639,1,44,56,00:44:56.376,Foul Committed,Giorgi Kochorashvili,Georgia,Turkey,42.6,3.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Giorgi Kochorashvili,Georgia,44.0,55.0,Foul Won,Barış Alper Yılmaz,Turkey,False,77.4,False,False,True
122456,3938639,1,44,56,00:44:56.376,Foul Won,Barış Alper Yılmaz,Turkey,Turkey,77.5,76.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Foul Committed,Giorgi Kochorashvili,Georgia,44.0,56.0,Pass,Hakan Çalhanoğlu,Turkey,True,42.5,False,False,False
122457,3938639,1,45,38,00:45:38.923,Pass,Hakan Çalhanoğlu,Turkey,Turkey,84.1,75.2,,2.09972,From Free Kick,,48.4126,High Pass,Incomplete,-0.8292297,116.8,39.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Foul Won,Barış Alper Yılmaz,Turkey,44.0,56.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,35.900000000000006,False,False,False
122458,3938639,1,45,41,00:45:41.023,Goal Keeper,Giorgi Mamardashvili,Georgia,Georgia,3.3,40.6,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,45.0,38.0,Carry,Giorgi Mamardashvili,Georgia,True,116.7,False,False,False
122459,3938639,1,45,41,00:45:41.023,Carry,Giorgi Mamardashvili,Georgia,Georgia,3.3,40.6,,2.741052,From Keeper,,,,,,,,,,,,False,13.4,46.9,11.903780911962384,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,45.0,41.0,Pass,Giorgi Mamardashvili,Georgia,True,116.7,False,False,False
122460,3938639,1,45,43,00:45:43.764,Pass,Giorgi Mamardashvili,Georgia,Georgia,13.4,46.9,,5.643107,From Keeper,Georges Mikautadze,87.64337,Low Pass,Incomplete,0.1212415,100.4,57.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Carry,Giorgi Mamardashvili,Georgia,45.0,41.0,Ball Receipt*,Georges Mikautadze,Georgia,True,106.6,False,False,False
122461,3938639,1,45,49,00:45:49.407,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,69.0,19.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Pass,Giorgi Mamardashvili,Georgia,45.0,43.0,Ball Recovery,Fehmi Mert Günok,Turkey,False,51.0,False,False,False
122462,3938639,1,45,49,00:45:49.407,Ball Recovery,Fehmi Mert Günok,Turkey,Turkey,19.7,22.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Georges Mikautadze,Georgia,45.0,49.0,Injury Stoppage,Barış Alper Yılmaz,Turkey,True,100.3,False,False,False
122463,3938639,1,45,57,00:45:57.284,Injury Stoppage,Barış Alper Yılmaz,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Ball Recovery,Fehmi Mert Günok,Turkey,45.0,49.0,Injury Stoppage,Giorgi Kochorashvili,Georgia,False,,False,,False
122464,3938639,1,46,5,00:46:05.859,Injury Stoppage,Giorgi Kochorashvili,Georgia,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,0,0,0,0,0,0,0,Injury Stoppage,Barış Alper Yılmaz,Turkey,45.0,57.0,Half End,,Turkey,False,,False,,False
122465,3938639,1,46,7,00:46:07.059,Half End,,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Injury Stoppage,Giorgi Kochorashvili,Georgia,46.0,5.0,Half End,,Georgia,False,,False,,False
122466,3938639,1,46,7,00:46:07.059,Half End,,Georgia,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Half End,,Turkey,46.0,7.0,Half Start,,Turkey,False,,False,,False
122467,3938639,2,45,0,00:00:00.000,Half Start,,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Half End,,Georgia,46.0,7.0,Half Start,,Georgia,False,,False,,False
122468,3938639,2,45,0,00:00:00.000,Half Start,,Georgia,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Half Start,,Turkey,45.0,0.0,Tactical Shift,,Turkey,False,,False,,False
122469,3938639,2,45,0,00:00:00.000,Tactical Shift,,Turkey,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Half Start,,Georgia,45.0,0.0,Tactical Shift,,Georgia,False,,False,,False
122470,3938639,2,45,0,00:00:00.157,Tactical Shift,,Georgia,Turkey,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,0,0,0,0,0,Tactical Shift,,Turkey,45.0,0.0,Pass,Arda Güler,Turkey,False,,False,,False
122471,3938639,2,45,0,00:00:00.186,Pass,Arda Güler,Turkey,Turkey,60.0,40.0,,1.077722,From Kick Off,Hakan Çalhanoğlu,14.3,Ground Pass,,-2.7468016,46.8,34.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,0,Tactical Shift,,Georgia,45.0,0.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,60.0,False,False,False
122472,3938639,2,45,1,00:00:01.264,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,46.8,34.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,45.0,0.0,Carry,Hakan Çalhanoğlu,Turkey,True,73.2,False,False,False
122473,3938639,2,45,1,00:00:01.264,Carry,Hakan Çalhanoğlu,Turkey,Turkey,46.8,34.5,,1.197552,From Kick Off,,,,,,,,,,,,False,46.8,33.4,1.1000000000000014,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,45.0,1.0,Pass,Hakan Çalhanoğlu,Turkey,True,73.2,False,False,False
122474,3938639,2,45,2,00:00:02.462,Pass,Hakan Çalhanoğlu,Turkey,Turkey,46.8,33.4,,1.603539,From Kick Off,Ferdi Erenay Kadıoğlu,30.92604,Ground Pass,,-1.3391502,53.9,3.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Hakan Çalhanoğlu,Turkey,45.0,1.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,73.2,False,False,False
122475,3938639,2,45,4,00:00:04.065,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,53.9,3.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,45.0,2.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,66.1,False,False,False
122476,3938639,2,45,4,00:00:04.065,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,53.9,3.3,,2.988207,From Kick Off,,,,,,,,,,,,False,55.3,6.2,3.2202484376209233,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,45.0,4.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,66.1,False,False,False
122477,3938639,2,45,7,00:00:07.053,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,55.3,6.2,,1.750302,From Kick Off,Abdülkerim Bardakcı,15.814234,Ground Pass,,2.4322805,43.3,16.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,45.0,4.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,64.7,False,False,False
122478,3938639,2,45,8,00:00:08.804,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,43.3,16.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,45.0,7.0,Carry,Abdülkerim Bardakcı,Turkey,True,76.7,False,False,False
122479,3938639,2,45,8,00:00:08.804,Carry,Abdülkerim Bardakcı,Turkey,Turkey,43.3,16.5,,0.988069,From Kick Off,,,,,,,,,,,,False,47.1,22.4,7.0178344238091,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,45.0,8.0,Pass,Abdülkerim Bardakcı,Turkey,True,76.7,False,False,False
122480,3938639,2,45,9,00:00:09.792,Pass,Abdülkerim Bardakcı,Turkey,Turkey,47.1,22.4,,1.409001,From Kick Off,Kaan Ayhan,22.114248,Ground Pass,,1.1516538,56.1,42.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Abdülkerim Bardakcı,Turkey,45.0,8.0,Ball Receipt*,Kaan Ayhan,Turkey,True,72.9,False,False,False
122481,3938639,2,45,11,00:00:11.201,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,56.1,42.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Abdülkerim Bardakcı,Turkey,45.0,9.0,Carry,Kaan Ayhan,Turkey,True,63.9,False,False,False
122482,3938639,2,45,11,00:00:11.201,Carry,Kaan Ayhan,Turkey,Turkey,56.1,42.6,,3.235521,From Kick Off,,,,,,,,,,,,False,64.1,47.8,9.541488353501242,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Kaan Ayhan,Turkey,45.0,11.0,Pass,Kaan Ayhan,Turkey,True,63.9,False,False,False
122483,3938639,2,45,14,00:00:14.436,Pass,Kaan Ayhan,Turkey,Turkey,64.1,47.8,,1.506061,From Kick Off,Abdülkerim Bardakcı,20.0025,Ground Pass,,-1.9336629,57.0,29.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Kaan Ayhan,Turkey,45.0,11.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,55.900000000000006,False,False,False
122484,3938639,2,45,15,00:00:15.942,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,57.0,29.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Kaan Ayhan,Turkey,45.0,14.0,Carry,Abdülkerim Bardakcı,Turkey,True,63.0,False,False,False
122485,3938639,2,45,15,00:00:15.942,Carry,Abdülkerim Bardakcı,Turkey,Turkey,57.0,29.1,,1.693596,From Kick Off,,,,,,,,,,,,False,63.4,28.9,6.403124237432847,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,45.0,15.0,Pass,Abdülkerim Bardakcı,Turkey,True,63.0,False,False,False
122486,3938639,2,45,17,00:00:17.636,Pass,Abdülkerim Bardakcı,Turkey,Turkey,63.4,28.9,,1.247934,From Kick Off,Kaan Ayhan,14.227438,Ground Pass,,1.4368514,65.3,43.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Abdülkerim Bardakcı,Turkey,45.0,15.0,Ball Receipt*,Kaan Ayhan,Turkey,True,56.6,False,False,False
122487,3938639,2,45,18,00:00:18.884,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,65.3,43.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Abdülkerim Bardakcı,Turkey,45.0,17.0,Carry,Kaan Ayhan,Turkey,True,54.7,False,False,False
122488,3938639,2,45,18,00:00:18.884,Carry,Kaan Ayhan,Turkey,Turkey,65.3,43.0,True,2.700102,From Kick Off,,,,,,,,,,,,False,74.5,45.1,9.436630754670867,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Kaan Ayhan,Turkey,45.0,18.0,Pressure,Georges Mikautadze,Georgia,False,54.7,False,False,False
122489,3938639,2,45,21,00:00:21.081,Pressure,Georges Mikautadze,Georgia,Turkey,44.9,38.3,,0.590382,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Carry,Kaan Ayhan,Turkey,45.0,18.0,Pass,Kaan Ayhan,Turkey,False,75.1,False,False,False
122490,3938639,2,45,21,00:00:21.584,Pass,Kaan Ayhan,Turkey,Turkey,74.5,45.1,True,1.779502,From Kick Off,Barış Alper Yılmaz,35.92896,Ground Pass,,0.54089683,105.3,63.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Georges Mikautadze,Georgia,45.0,21.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,45.5,False,False,True
122491,3938639,2,45,23,00:00:23.363,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,105.3,63.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Kaan Ayhan,Turkey,45.0,21.0,Carry,Barış Alper Yılmaz,Turkey,True,14.700000000000003,False,True,False
122492,3938639,2,45,23,00:00:23.363,Carry,Barış Alper Yılmaz,Turkey,Turkey,105.3,63.6,True,2.998468,From Kick Off,,,,,,,,,,,,False,112.5,61.5,7.500000000000003,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,45.0,23.0,Pressure,Heorhii Tsitaishvili,Georgia,False,14.700000000000003,False,True,False
122493,3938639,2,45,26,00:00:26.030,Pressure,Heorhii Tsitaishvili,Georgia,Turkey,8.7,20.3,,0.36818,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Barış Alper Yılmaz,Turkey,45.0,23.0,Pass,Barış Alper Yılmaz,Turkey,False,111.3,False,False,False
122494,3938639,2,45,26,00:00:26.362,Pass,Barış Alper Yılmaz,Turkey,Turkey,112.5,61.5,True,0.692018,From Kick Off,Mert Müldür,15.320901,Ground Pass,,-1.6230364,111.7,46.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Heorhii Tsitaishvili,Georgia,45.0,26.0,Ball Receipt*,Mert Müldür,Turkey,True,7.5,False,True,True
122495,3938639,2,45,26,00:00:26.977,Ball Receipt*,Mert Müldür,Turkey,Turkey,111.7,46.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,1,Pass,Barış Alper Yılmaz,Turkey,45.0,26.0,Clearance,Lasha Dvali,Georgia,False,8.299999999999997,False,True,False
122496,3938639,2,45,26,00:00:26.977,Clearance,Lasha Dvali,Georgia,Turkey,8.2,33.1,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Mert Müldür,Turkey,45.0,26.0,Shot,Mert Müldür,Turkey,False,111.8,False,False,False
122497,3938639,2,45,27,00:00:27.126,Shot,Mert Müldür,Turkey,Turkey,111.7,46.2,,0.851456,From Kick Off,,,,,,,,Saved,0.39194897,Left Foot,Normal,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,0,0,0,0,1,Clearance,Lasha Dvali,Georgia,45.0,26.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,8.299999999999997,False,True,False
122498,3938639,2,45,27,00:00:27.977,Goal Keeper,Giorgi Mamardashvili,Georgia,Georgia,2.2,37.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Shot,Mert Müldür,Turkey,45.0,27.0,Pass,Giorgi Mamardashvili,Georgia,True,117.8,False,False,False
122499,3938639,2,45,39,00:00:39.854,Pass,Giorgi Mamardashvili,Georgia,Georgia,9.9,41.3,,2.799998,From Keeper,Lasha Dvali,25.827892,Ground Pass,,-1.5243182,11.1,15.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,0,0,0,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,45.0,27.0,Ball Receipt*,Lasha Dvali,Georgia,True,110.1,False,False,False
122500,3938639,2,45,42,00:00:42.654,Ball Receipt*,Lasha Dvali,Georgia,Georgia,11.1,15.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Mamardashvili,Georgia,45.0,39.0,Pass,Lasha Dvali,Georgia,True,108.9,False,False,False
122501,3938639,2,45,46,00:00:46.654,Pass,Lasha Dvali,Georgia,Georgia,30.8,14.7,,0.766209,From Keeper,Giorgi Kochorashvili,12.433825,Ground Pass,,1.1215363,36.2,25.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Lasha Dvali,Georgia,45.0,42.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,89.2,False,False,False
122502,3938639,2,45,47,00:00:47.420,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,36.2,25.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Lasha Dvali,Georgia,45.0,46.0,Pass,Giorgi Kochorashvili,Georgia,True,83.8,False,False,False
122503,3938639,2,45,47,00:00:47.420,Pass,Giorgi Kochorashvili,Georgia,Georgia,36.4,26.8,,1.672322,From Keeper,Lasha Dvali,14.556098,Ground Pass,,-1.7924459,33.2,12.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,45.0,47.0,Ball Receipt*,Lasha Dvali,Georgia,True,83.6,False,False,False
122504,3938639,2,45,49,00:00:49.092,Ball Receipt*,Lasha Dvali,Georgia,Georgia,33.2,12.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Kochorashvili,Georgia,45.0,47.0,Carry,Lasha Dvali,Georgia,True,86.8,False,False,False
122505,3938639,2,45,49,00:00:49.092,Carry,Lasha Dvali,Georgia,Georgia,33.2,12.6,,1.208503,From Keeper,,,,,,,,,,,,False,38.5,10.9,5.5659680200302954,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Lasha Dvali,Georgia,45.0,49.0,Pass,Lasha Dvali,Georgia,True,86.8,False,False,False
122506,3938639,2,45,50,00:00:50.301,Pass,Lasha Dvali,Georgia,Georgia,38.5,10.9,,0.983464,From Keeper,Khvicha Kvaratskhelia,20.527298,Ground Pass,,0.45929033,56.9,20.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Lasha Dvali,Georgia,45.0,49.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,81.5,False,False,False
122507,3938639,2,45,51,00:00:51.284,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,56.9,20.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Lasha Dvali,Georgia,45.0,50.0,Carry,Khvicha Kvaratskhelia,Georgia,True,63.1,False,False,False
122508,3938639,2,45,51,00:00:51.284,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,56.9,20.0,True,2.301543,From Keeper,,,,,,,,,,,,False,48.2,26.0,10.568348972285118,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,45.0,51.0,Pressure,Hakan Çalhanoğlu,Turkey,False,63.1,False,False,False
