event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,spain_score,england_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure,event_commentary,sequence_id,sequence_commentary,sequence_length
77514,3940878,1,28,34,00:28:34.911,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,77.4,18.7,,1.124122,Regular Play,Breel-Donald Embolo,18.220043,Ground Pass,,0.64130574,92.0,29.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,2,0,5,3,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,28.0,33.0,Pressure,Alessandro Bastoni,Italy,False,42.6,False,False,False,"Ricardo Iván Rodríguez Araya under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third",130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77515,3940878,1,28,35,00:28:35.976,Pressure,Alessandro Bastoni,Italy,Switzerland,25.3,49.4,,0.176443,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,3,3,1,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,28.0,34.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,94.7,False,False,False,Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya,130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77516,3940878,1,28,36,00:28:36.035,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,92.0,29.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Pressure,Alessandro Bastoni,Italy,28.0,35.0,Carry,Breel-Donald Embolo,Switzerland,True,28.0,False,False,True,Breel-Donald Embolo receives under pressure in the central attacking third,130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77517,3940878,1,28,36,00:28:36.035,Carry,Breel-Donald Embolo,Switzerland,Switzerland,92.0,29.6,True,1.368206,Regular Play,,,,,,,,,,,,False,88.4,27.9,3.981205847478873,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,28.0,36.0,Dribbled Past,Bryan Cristante,Italy,False,28.0,False,False,False,"Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77518,3940878,1,28,37,00:28:37.403,Dribbled Past,Bryan Cristante,Italy,Switzerland,31.7,52.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,1,3,3,0,0,Carry,Breel-Donald Embolo,Switzerland,28.0,36.0,Dribble,Breel-Donald Embolo,Switzerland,False,88.3,False,False,False,Bryan Cristante is beaten by Breel-Donald Embolo!,130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77519,3940878,1,28,37,00:28:37.403,Dribble,Breel-Donald Embolo,Switzerland,Switzerland,88.4,27.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Dribbled Past,Bryan Cristante,Italy,28.0,37.0,Pass,Giovanni Di Lorenzo,Italy,False,31.599999999999994,False,False,False,Breel-Donald Embolo takes on the defender,130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77520,3940878,1,28,38,00:28:38.496,Pass,Giovanni Di Lorenzo,Italy,Switzerland,32.2,58.6,,2.451168,Regular Play,Gianluca Scamacca,27.710829,Ground Pass,Incomplete,-0.5719879,55.5,43.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,3,3,0,0,Dribble,Breel-Donald Embolo,Switzerland,28.0,37.0,Ball Receipt*,Gianluca Scamacca,Italy,True,87.8,False,False,False,"Giovanni Di Lorenzo under pressure, plays a medium pass forward along the ground to Gianluca Scamacca, but the pass doesn't find its target",130,"[28:31] Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Ricardo Iván Rodríguez Araya, Ricardo Iván Rodríguez Araya under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Breel-Donald Embolo into the central attacking third . Alessandro Bastoni closes down Ricardo Iván Rodríguez Araya . Breel-Donald Embolo under pressure, carries the ball - BUT LOSES IT!",10
77521,3940878,1,28,40,00:28:40.947,Ball Receipt*,Gianluca Scamacca,Italy,Switzerland,51.6,46.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,3,3,0,0,Pass,Giovanni Di Lorenzo,Italy,28.0,38.0,Pass,Manuel Obafemi Akanji,Switzerland,False,68.4,False,False,False,Gianluca Scamacca receives,131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77522,3940878,1,28,40,00:28:40.947,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,64.6,36.5,,1.117148,Regular Play,Remo Freuler,9.078547,Ground Pass,,0.8633648,70.5,43.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Gianluca Scamacca,Italy,28.0,40.0,Ball Receipt*,Remo Freuler,Switzerland,True,55.400000000000006,False,False,False,"Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77523,3940878,1,28,42,00:28:42.064,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,70.5,43.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,28.0,40.0,Carry,Remo Freuler,Switzerland,True,49.5,False,False,False,Remo Freuler receives,131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77524,3940878,1,28,42,00:28:42.064,Carry,Remo Freuler,Switzerland,Switzerland,70.5,43.4,,0.78157103,Regular Play,,,,,,,,,,,,False,70.8,43.2,0.3605551275463942,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Remo Freuler,Switzerland,28.0,42.0,Pass,Remo Freuler,Switzerland,True,49.5,False,False,False,"Remo Freuler under pressure, carries the ball",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77525,3940878,1,28,42,00:28:42.846,Pass,Remo Freuler,Switzerland,Switzerland,70.8,43.2,,0.972525,Regular Play,Granit Xhaka,9.219544,Ground Pass,,-1.1459641,74.6,34.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Carry,Remo Freuler,Switzerland,28.0,42.0,Ball Receipt*,Granit Xhaka,Switzerland,True,49.2,False,False,False,"Remo Freuler under pressure, plays a short pass along the ground to Granit Xhaka",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77526,3940878,1,28,43,00:28:43.818,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,74.6,34.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Pass,Remo Freuler,Switzerland,28.0,42.0,Carry,Granit Xhaka,Switzerland,True,45.400000000000006,False,False,False,Granit Xhaka receives,131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77527,3940878,1,28,43,00:28:43.818,Carry,Granit Xhaka,Switzerland,Switzerland,74.6,34.8,,1.424061,Regular Play,,,,,,,,,,,,False,76.4,33.7,2.1095023109729056,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,28.0,43.0,Pass,Granit Xhaka,Switzerland,True,45.400000000000006,False,False,False,"Granit Xhaka under pressure, carries the ball",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77528,3940878,1,28,45,00:28:45.242,Pass,Granit Xhaka,Switzerland,Switzerland,76.4,33.7,,0.709339,Regular Play,Breel-Donald Embolo,14.0,Ground Pass,,-0.6435011,87.6,25.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Carry,Granit Xhaka,Switzerland,28.0,43.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,True,43.6,False,False,False,"Granit Xhaka under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77529,3940878,1,28,45,00:28:45.952,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,87.6,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Pass,Granit Xhaka,Switzerland,28.0,45.0,Carry,Breel-Donald Embolo,Switzerland,True,32.400000000000006,False,False,False,Breel-Donald Embolo receives under pressure in the right attacking third,131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77530,3940878,1,28,45,00:28:45.952,Carry,Breel-Donald Embolo,Switzerland,Switzerland,87.6,25.3,True,1.727594,Regular Play,,,,,,,,,,,,False,89.7,27.1,2.765863337187873,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,28.0,45.0,Pressure,Federico Chiesa,Italy,False,32.400000000000006,False,False,False,"Breel-Donald Embolo under pressure, carries the ball from the right attacking third into the central attacking third - BUT LOSES IT!",131,"[28:40] Manuel Obafemi Akanji under pressure, plays a short pass along the ground to Remo Freuler, Remo Freuler under pressure, carries the ball under pressure, plays a short pass along the ground to Granit Xhaka, Granit Xhaka under pressure, carries the ball under pressure, plays a short pass forward along the ground to Breel-Donald Embolo into the right attacking third",10
77531,3940878,1,28,46,00:28:46.532,Pressure,Federico Chiesa,Italy,Switzerland,31.2,56.8,,0.722067,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,1,3,3,0,0,Carry,Breel-Donald Embolo,Switzerland,28.0,45.0,Pass,Breel-Donald Embolo,Switzerland,False,88.8,False,False,False,Federico Chiesa closes down Breel-Donald Embolo,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77532,3940878,1,28,47,00:28:47.679,Pass,Breel-Donald Embolo,Switzerland,Switzerland,89.7,27.1,,0.582402,Regular Play,Ruben Vargas,10.660675,Ground Pass,Incomplete,0.29505068,99.9,30.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,2,0,5,3,1,0,Pressure,Federico Chiesa,Italy,28.0,46.0,Ball Receipt*,Ruben Vargas,Switzerland,True,30.3,False,False,True,"Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target",132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77533,3940878,1,28,48,00:28:48.262,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,103.5,35.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,2,0,5,3,0,0,Pass,Breel-Donald Embolo,Switzerland,28.0,47.0,Interception,Giovanni Di Lorenzo,Italy,False,16.5,False,True,False,Ruben Vargas receives under pressure in the central attacking third,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77534,3940878,1,28,48,00:28:48.262,Interception,Giovanni Di Lorenzo,Italy,Switzerland,20.2,49.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,3,3,0,0,Ball Receipt*,Ruben Vargas,Switzerland,28.0,48.0,Carry,Giovanni Di Lorenzo,Italy,True,99.8,False,False,False,Giovanni Di Lorenzo intercepts!,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77535,3940878,1,28,48,00:28:48.262,Carry,Giovanni Di Lorenzo,Italy,Switzerland,20.2,49.9,,1.14589,Regular Play,,,,,,,,,,,,False,21.0,48.7,1.4422205101855925,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,3,3,0,0,Interception,Giovanni Di Lorenzo,Italy,28.0,48.0,Pass,Giovanni Di Lorenzo,Italy,True,99.8,False,False,False,"Giovanni Di Lorenzo under pressure, carries the ball",132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77536,3940878,1,28,49,00:28:49.408,Pass,Giovanni Di Lorenzo,Italy,Switzerland,21.0,48.7,,0.774556,Regular Play,Nicolò Barella,9.915645,Ground Pass,Incomplete,-0.84247893,27.6,41.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,1,3,3,0,0,Carry,Giovanni Di Lorenzo,Italy,28.0,48.0,Ball Receipt*,Nicolò Barella,Italy,True,99.0,False,False,False,"Giovanni Di Lorenzo under pressure, plays a short pass along the ground to Nicolò Barella, but the pass doesn't find its target",132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77537,3940878,1,28,50,00:28:50.182,Ball Receipt*,Nicolò Barella,Italy,Switzerland,30.4,39.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,1,3,3,1,0,Pass,Giovanni Di Lorenzo,Italy,28.0,49.0,Interception,Fabian Rieder,Switzerland,False,89.6,False,False,False,Nicolò Barella receives,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77538,3940878,1,28,50,00:28:50.182,Interception,Fabian Rieder,Switzerland,Switzerland,92.5,38.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Nicolò Barella,Italy,28.0,50.0,Pressure,Fabian Lukas Schär,Switzerland,True,27.5,False,False,False,Fabian Rieder intercepts!,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77539,3940878,1,28,52,00:28:52.284,Pressure,Fabian Lukas Schär,Switzerland,Switzerland,79.7,47.8,,0.275307,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,2,0,5,3,0,0,Interception,Fabian Rieder,Switzerland,28.0,50.0,Pass,Stephan El Shaarawy,Italy,False,40.3,False,False,False,Fabian Lukas Schär closes down the ball carrier,132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77540,3940878,1,28,52,00:28:52.492,Pass,Stephan El Shaarawy,Italy,Switzerland,36.6,32.6,True,4.330529,Regular Play,Gianluca Scamacca,51.450268,Ground Pass,Incomplete,0.3223652,85.4,48.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,1,3,3,0,0,Pressure,Fabian Lukas Schär,Switzerland,28.0,52.0,Ball Receipt*,Gianluca Scamacca,Italy,True,83.4,False,False,True,"Stephan El Shaarawy under MASSIVE pressure, plays a long pass forward along the ground to Gianluca Scamacca into the central attacking third, but the pass doesn't find its target",132,"[28:46] Federico Chiesa closes down Breel-Donald Embolo . Breel-Donald Embolo under MASSIVE pressure, plays a short pass forward along the ground to Ruben Vargas, but the pass doesn't find its target, Ruben Vargas receives under pressure in the central attacking third . Giovanni Di Lorenzo intercepts! under pressure, carries the ball",10
77541,3940878,1,28,56,00:28:56.823,Ball Receipt*,Gianluca Scamacca,Italy,Switzerland,65.4,39.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,1,3,3,0,0,Pass,Stephan El Shaarawy,Italy,28.0,52.0,Ball Recovery,Yann Sommer,Switzerland,False,54.6,False,False,False,Gianluca Scamacca receives,133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77542,3940878,1,28,56,00:28:56.823,Ball Recovery,Yann Sommer,Switzerland,Switzerland,34.7,31.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Gianluca Scamacca,Italy,28.0,56.0,Carry,Yann Sommer,Switzerland,True,85.3,False,False,False,Yann Sommer wins the ball back,133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77543,3940878,1,28,56,00:28:56.823,Carry,Yann Sommer,Switzerland,Switzerland,34.7,31.2,,0.503906,Regular Play,,,,,,,,,,,,False,35.0,32.7,1.5297058540778383,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,2,0,5,3,0,0,Ball Recovery,Yann Sommer,Switzerland,28.0,56.0,Pass,Yann Sommer,Switzerland,True,85.3,False,False,False,"Yann Sommer under pressure, carries the ball",133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77544,3940878,1,28,57,00:28:57.327,Pass,Yann Sommer,Switzerland,Switzerland,35.0,32.7,,0.983823,Regular Play,Manuel Obafemi Akanji,6.1522355,Ground Pass,,0.13040331,41.1,33.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,2,0,5,3,0,0,Carry,Yann Sommer,Switzerland,28.0,56.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,85.0,False,False,False,"Yann Sommer under pressure, plays a short pass along the ground to Manuel Obafemi Akanji",133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77545,3940878,1,28,58,00:28:58.310,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,41.1,33.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,2,0,5,3,0,0,Pass,Yann Sommer,Switzerland,28.0,57.0,Carry,Manuel Obafemi Akanji,Switzerland,True,78.9,False,False,False,Manuel Obafemi Akanji receives,133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77546,3940878,1,28,58,00:28:58.310,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,41.1,33.5,,1.590436,Regular Play,,,,,,,,,,,,False,41.9,34.0,0.943398113205658,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,2,0,5,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,28.0,58.0,Pass,Manuel Obafemi Akanji,Switzerland,True,78.9,False,False,False,"Manuel Obafemi Akanji under pressure, carries the ball",133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77547,3940878,1,28,59,00:28:59.901,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,41.9,34.0,,1.37232,Regular Play,Remo Freuler,16.0602,Ground Pass,,0.6484824,54.7,43.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,2,0,5,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,28.0,58.0,Ball Receipt*,Remo Freuler,Switzerland,True,78.1,False,False,False,"Manuel Obafemi Akanji under pressure, plays a medium pass forward along the ground to Remo Freuler",133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
77548,3940878,1,29,1,00:29:01.273,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,54.7,43.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,2,0,5,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,28.0,59.0,Carry,Remo Freuler,Switzerland,True,65.3,False,False,False,Remo Freuler receives,133,"[28:56] Yann Sommer wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Manuel Obafemi Akanji, Manuel Obafemi Akanji under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Remo Freuler",10
