event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Czech Republic_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
39783,3930184,1,29,10,00:29:10.042,Carry,Mert Müldür,Turkey,Turkey,71.7,70.4,,3.094155,From Free Kick,,,,,,,,,,,,False,80.7,72.5,9.241753080449618,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,4,1,0,Ball Receipt*,Mert Müldür,Turkey,29.0,10.0,Pass,Mert Müldür,Turkey,True,48.3,False,False,False
39784,3930184,1,29,13,00:29:13.136,Pass,Mert Müldür,Turkey,Turkey,80.7,72.5,,0.979697,From Free Kick,Salih Özcan,9.007774,Ground Pass,,-2.7425318,72.4,69.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,4,1,0,Carry,Mert Müldür,Turkey,29.0,10.0,Ball Receipt*,Salih Özcan,Turkey,True,39.3,False,False,False
39785,3930184,1,29,14,00:29:14.116,Ball Receipt*,Salih Özcan,Turkey,Turkey,72.4,69.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Mert Müldür,Turkey,29.0,13.0,Carry,Salih Özcan,Turkey,True,47.599999999999994,False,False,False
39786,3930184,1,29,14,00:29:14.116,Carry,Salih Özcan,Turkey,Turkey,72.4,69.0,,4.453886,From Free Kick,,,,,,,,,,,,False,78.9,63.3,8.645229898620396,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Salih Özcan,Turkey,29.0,14.0,Pass,Salih Özcan,Turkey,True,47.599999999999994,False,False,False
39787,3930184,1,29,18,00:29:18.570,Pass,Salih Özcan,Turkey,Turkey,78.9,63.3,,0.999049,From Free Kick,İsmail Yüksek,10.288342,Ground Pass,,-2.0127082,74.5,54.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,Salih Özcan,Turkey,29.0,14.0,Ball Receipt*,İsmail Yüksek,Turkey,True,41.099999999999994,False,False,False
39788,3930184,1,29,19,00:29:19.569,Ball Receipt*,İsmail Yüksek,Turkey,Turkey,74.5,54.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Salih Özcan,Turkey,29.0,18.0,Carry,İsmail Yüksek,Turkey,True,45.5,False,False,False
39789,3930184,1,29,19,00:29:19.569,Carry,İsmail Yüksek,Turkey,Turkey,74.5,54.0,,1.252684,From Free Kick,,,,,,,,,,,,False,75.5,54.4,1.0770329614269003,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,İsmail Yüksek,Turkey,29.0,19.0,Pass,İsmail Yüksek,Turkey,True,45.5,False,False,False
39790,3930184,1,29,20,00:29:20.821,Pass,İsmail Yüksek,Turkey,Turkey,75.5,54.4,,0.596353,From Free Kick,Arda Güler,12.809762,Ground Pass,,0.22036242,88.0,57.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,İsmail Yüksek,Turkey,29.0,19.0,Ball Receipt*,Arda Güler,Turkey,True,44.5,False,False,False
39791,3930184,1,29,21,00:29:21.418,Ball Receipt*,Arda Güler,Turkey,Turkey,88.0,57.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Pass,İsmail Yüksek,Turkey,29.0,20.0,Pass,Arda Güler,Turkey,True,32.0,False,False,False
39792,3930184,1,29,21,00:29:21.418,Pass,Arda Güler,Turkey,Turkey,87.6,57.2,,0.833261,From Free Kick,İsmail Yüksek,7.970571,Ground Pass,,-2.728464,80.3,54.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Ball Receipt*,Arda Güler,Turkey,29.0,21.0,Ball Receipt*,İsmail Yüksek,Turkey,True,32.400000000000006,False,False,False
39793,3930184,1,29,22,00:29:22.251,Ball Receipt*,İsmail Yüksek,Turkey,Turkey,80.3,54.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Arda Güler,Turkey,29.0,21.0,Carry,İsmail Yüksek,Turkey,True,39.7,False,False,False
39794,3930184,1,29,22,00:29:22.251,Carry,İsmail Yüksek,Turkey,Turkey,80.3,54.0,,1.080947,From Free Kick,,,,,,,,,,,,False,80.3,54.0,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,İsmail Yüksek,Turkey,29.0,22.0,Pass,İsmail Yüksek,Turkey,True,39.7,False,False,False
39795,3930184,1,29,23,00:29:23.332,Pass,İsmail Yüksek,Turkey,Turkey,80.3,54.0,,1.95143,From Free Kick,Kenan Yildiz,49.152214,High Pass,,-1.2284566,96.8,7.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,İsmail Yüksek,Turkey,29.0,22.0,Ball Receipt*,Kenan Yildiz,Turkey,True,39.7,False,False,False
39796,3930184,1,29,25,00:29:25.283,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,96.8,7.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,İsmail Yüksek,Turkey,29.0,23.0,Carry,Kenan Yildiz,Turkey,True,23.200000000000003,False,True,False
39797,3930184,1,29,25,00:29:25.283,Carry,Kenan Yildiz,Turkey,Turkey,96.8,7.7,,3.839842,From Free Kick,,,,,,,,,,,,False,96.2,18.4,10.716809226630843,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,29.0,25.0,Pass,Kenan Yildiz,Turkey,True,23.200000000000003,False,True,False
39798,3930184,1,29,29,00:29:29.123,Pass,Kenan Yildiz,Turkey,Turkey,96.2,18.4,,0.775463,From Free Kick,Hakan Çalhanoğlu,16.25423,Ground Pass,Incomplete,0.9691427,105.4,31.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Carry,Kenan Yildiz,Turkey,29.0,25.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,23.799999999999997,False,True,False
39799,3930184,1,29,29,00:29:29.899,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,104.7,38.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Kenan Yildiz,Turkey,29.0,29.0,Pass,Robin Hranáč,Czech Republic,False,15.299999999999997,False,True,False
39800,3930184,1,29,29,00:29:29.899,Pass,Robin Hranáč,Czech Republic,Czech Republic,14.7,48.3,,0.675824,Regular Play,Adam Hložek,10.6794195,Ground Pass,,-0.12203212,25.3,47.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,29.0,29.0,Ball Receipt*,Adam Hložek,Czech Republic,True,105.3,False,False,False
39801,3930184,1,29,30,00:29:30.575,Ball Receipt*,Adam Hložek,Czech Republic,Czech Republic,25.3,47.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,3,0,0,Pass,Robin Hranáč,Czech Republic,29.0,29.0,Carry,Adam Hložek,Czech Republic,True,94.7,False,False,False
39802,3930184,1,29,30,00:29:30.575,Carry,Adam Hložek,Czech Republic,Czech Republic,25.3,47.0,True,1.121839,Regular Play,,,,,,,,,,,,False,29.3,43.5,5.315072906367325,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,3,0,0,Ball Receipt*,Adam Hložek,Czech Republic,29.0,30.0,Pressure,İsmail Yüksek,Turkey,False,94.7,False,False,False
39803,3930184,1,29,31,00:29:31.482,Pressure,İsmail Yüksek,Turkey,Czech Republic,88.0,31.6,,0.214873,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,Adam Hložek,Czech Republic,29.0,30.0,Dribble,Adam Hložek,Czech Republic,False,32.0,False,False,False
39804,3930184,1,29,31,00:29:31.696,Dribble,Adam Hložek,Czech Republic,Czech Republic,29.3,43.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,3,0,0,Pressure,İsmail Yüksek,Turkey,29.0,31.0,Duel,İsmail Yüksek,Turkey,False,90.7,False,False,True
39805,3930184,1,29,31,00:29:31.696,Duel,İsmail Yüksek,Turkey,Czech Republic,90.8,36.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Dribble,Adam Hložek,Czech Republic,29.0,31.0,Pass,Salih Özcan,Turkey,True,29.200000000000003,False,False,False
39806,3930184,1,29,32,00:29:32.505,Pass,Salih Özcan,Turkey,Czech Republic,81.4,40.2,,1.062831,Regular Play,,17.149343,Low Pass,Incomplete,-0.075877436,98.5,38.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Duel,İsmail Yüksek,Turkey,29.0,31.0,Ball Recovery,Tomáš Souček,Czech Republic,False,38.599999999999994,False,False,False
39807,3930184,1,29,33,00:29:33.568,Ball Recovery,Tomáš Souček,Czech Republic,Czech Republic,21.6,41.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,3,0,0,Pass,Salih Özcan,Turkey,29.0,32.0,Carry,Tomáš Souček,Czech Republic,True,98.4,False,False,False
39808,3930184,1,29,33,00:29:33.568,Carry,Tomáš Souček,Czech Republic,Czech Republic,21.6,41.2,True,0.723361,Regular Play,,,,,,,,,,,,False,25.3,41.3,3.7013511046643486,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,3,0,0,Ball Recovery,Tomáš Souček,Czech Republic,29.0,33.0,Pressure,Arda Güler,Turkey,False,98.4,False,False,False
39809,3930184,1,29,34,00:29:34.059,Pressure,Arda Güler,Turkey,Czech Republic,94.4,37.5,,0.280242,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Carry,Tomáš Souček,Czech Republic,29.0,33.0,Pass,Tomáš Souček,Czech Republic,False,25.599999999999994,False,False,False
39810,3930184,1,29,34,00:29:34.292,Pass,Tomáš Souček,Czech Republic,Czech Republic,25.3,41.3,True,1.973429,Regular Play,Mojmír Chytil,21.430819,Ground Pass,Incomplete,1.1781589,33.5,61.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,3,0,0,Pressure,Arda Güler,Turkey,29.0,34.0,Ball Receipt*,Mojmír Chytil,Czech Republic,True,94.7,False,False,True
39811,3930184,1,29,36,00:29:36.265,Ball Receipt*,Mojmír Chytil,Czech Republic,Czech Republic,31.2,51.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,3,0,0,Pass,Tomáš Souček,Czech Republic,29.0,34.0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,False,88.8,False,False,False
39812,3930184,1,29,36,00:29:36.265,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,Turkey,86.6,19.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Mojmír Chytil,Czech Republic,29.0,36.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,33.400000000000006,False,False,False
39813,3930184,1,29,36,00:29:36.265,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,86.6,19.0,,1.880217,Regular Play,,,,,,,,,,,,False,85.3,24.9,6.0415229867972835,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,29.0,36.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,33.400000000000006,False,False,False
39814,3930184,1,29,38,00:29:38.145,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,85.3,24.9,,1.006233,Regular Play,Kenan Yildiz,10.484751,Ground Pass,,2.1455722,79.6,33.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,29.0,36.0,Ball Receipt*,Kenan Yildiz,Turkey,True,34.7,False,False,False
39815,3930184,1,29,39,00:29:39.152,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,79.6,33.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,29.0,38.0,Carry,Kenan Yildiz,Turkey,True,40.400000000000006,False,False,False
39816,3930184,1,29,39,00:29:39.152,Carry,Kenan Yildiz,Turkey,Turkey,79.6,33.7,,0.963588,Regular Play,,,,,,,,,,,,False,79.6,33.7,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,29.0,39.0,Pass,Kenan Yildiz,Turkey,True,40.400000000000006,False,False,False
39817,3930184,1,29,40,00:29:40.115,Pass,Kenan Yildiz,Turkey,Turkey,79.6,33.7,,2.022144,Regular Play,Mert Müldür,28.704182,Ground Pass,,1.402784,84.4,62.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Carry,Kenan Yildiz,Turkey,29.0,39.0,Ball Receipt*,Mert Müldür,Turkey,True,40.400000000000006,False,False,False
39818,3930184,1,29,42,00:29:42.137,Ball Receipt*,Mert Müldür,Turkey,Turkey,84.4,62.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,4,1,0,Pass,Kenan Yildiz,Turkey,29.0,40.0,Carry,Mert Müldür,Turkey,True,35.599999999999994,False,False,False
39819,3930184,1,29,42,00:29:42.137,Carry,Mert Müldür,Turkey,Turkey,84.4,62.0,,1.706564,Regular Play,,,,,,,,,,,,False,89.9,65.7,6.628725367670622,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,4,1,0,Ball Receipt*,Mert Müldür,Turkey,29.0,42.0,Pass,Mert Müldür,Turkey,True,35.599999999999994,False,False,False
39820,3930184,1,29,43,00:29:43.844,Pass,Mert Müldür,Turkey,Turkey,89.9,65.7,,0.606983,Regular Play,Arda Güler,8.15414,Ground Pass,,-1.1675148,93.1,58.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,4,1,0,Carry,Mert Müldür,Turkey,29.0,42.0,Ball Receipt*,Arda Güler,Turkey,True,30.099999999999994,False,False,False
39821,3930184,1,29,44,00:29:44.451,Ball Receipt*,Arda Güler,Turkey,Turkey,93.1,58.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Pass,Mert Müldür,Turkey,29.0,43.0,Carry,Arda Güler,Turkey,True,26.900000000000006,False,False,False
39822,3930184,1,29,44,00:29:44.451,Carry,Arda Güler,Turkey,Turkey,93.1,58.2,,3.991636,Regular Play,,,,,,,,,,,,False,90.1,62.5,5.243090691567329,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Ball Receipt*,Arda Güler,Turkey,29.0,44.0,Pass,Arda Güler,Turkey,True,26.900000000000006,False,False,False
39823,3930184,1,29,48,00:29:48.442,Pass,Arda Güler,Turkey,Turkey,90.1,62.5,,0.85469,Regular Play,Hakan Çalhanoğlu,11.0367565,Ground Pass,,-0.3131548,100.6,59.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Carry,Arda Güler,Turkey,29.0,44.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,29.900000000000006,False,False,False
39824,3930184,1,29,49,00:29:49.297,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,100.6,59.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Arda Güler,Turkey,29.0,48.0,Carry,Hakan Çalhanoğlu,Turkey,True,19.400000000000006,False,True,False
39825,3930184,1,29,49,00:29:49.297,Carry,Hakan Çalhanoğlu,Turkey,Turkey,100.6,59.1,,1.519131,Regular Play,,,,,,,,,,,,False,98.7,62.9,4.248529157249594,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,29.0,49.0,Pass,Hakan Çalhanoğlu,Turkey,True,19.400000000000006,False,True,False
39826,3930184,1,29,50,00:29:50.816,Pass,Hakan Çalhanoğlu,Turkey,Turkey,98.7,62.9,,1.366553,Regular Play,Barış Alper Yılmaz,13.296617,Ground Pass,,1.2966288,102.3,75.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,Hakan Çalhanoğlu,Turkey,29.0,49.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,21.299999999999997,False,True,False
39827,3930184,1,29,52,00:29:52.183,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,102.3,75.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Hakan Çalhanoğlu,Turkey,29.0,50.0,Carry,Barış Alper Yılmaz,Turkey,True,17.700000000000003,False,True,False
39828,3930184,1,29,52,00:29:52.183,Carry,Barış Alper Yılmaz,Turkey,Turkey,102.3,75.7,,1.509093,Regular Play,,,,,,,,,,,,False,103.5,76.3,1.3416407864998738,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,29.0,52.0,Pass,Barış Alper Yılmaz,Turkey,True,17.700000000000003,False,True,False
39829,3930184,1,29,53,00:29:53.692,Pass,Barış Alper Yılmaz,Turkey,Turkey,103.5,76.3,,1.493779,Regular Play,Hakan Çalhanoğlu,14.016062,Ground Pass,,-2.6268713,91.3,69.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,3,4,0,0,Carry,Barış Alper Yılmaz,Turkey,29.0,52.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,16.5,False,True,False
39830,3930184,1,29,55,00:29:55.186,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,91.3,69.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Barış Alper Yılmaz,Turkey,29.0,53.0,Carry,Hakan Çalhanoğlu,Turkey,True,28.700000000000003,False,False,False
39831,3930184,1,29,55,00:29:55.186,Carry,Hakan Çalhanoğlu,Turkey,Turkey,91.3,69.4,,0.801059,Regular Play,,,,,,,,,,,,False,91.3,69.4,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,29.0,55.0,Pass,Hakan Çalhanoğlu,Turkey,True,28.700000000000003,False,False,False
39832,3930184,1,29,55,00:29:55.987,Pass,Hakan Çalhanoğlu,Turkey,Turkey,91.3,69.4,,0.999004,Regular Play,Salih Özcan,15.160475,Ground Pass,,-2.1112158,83.5,56.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,Hakan Çalhanoğlu,Turkey,29.0,55.0,Ball Receipt*,Salih Özcan,Turkey,True,28.700000000000003,False,False,False
39833,3930184,1,29,56,00:29:56.986,Ball Receipt*,Salih Özcan,Turkey,Turkey,83.5,56.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Hakan Çalhanoğlu,Turkey,29.0,55.0,Carry,Salih Özcan,Turkey,True,36.5,False,False,False
39834,3930184,1,29,56,00:29:56.986,Carry,Salih Özcan,Turkey,Turkey,83.5,56.4,,0.671957,Regular Play,,,,,,,,,,,,False,83.5,56.4,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Salih Özcan,Turkey,29.0,56.0,Pass,Salih Özcan,Turkey,True,36.5,False,False,False
39835,3930184,1,29,57,00:29:57.658,Pass,Salih Özcan,Turkey,Turkey,83.5,56.4,,0.847698,Regular Play,İsmail Yüksek,15.705094,Ground Pass,,-1.5453241,83.9,40.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,Salih Özcan,Turkey,29.0,56.0,Ball Receipt*,İsmail Yüksek,Turkey,True,36.5,False,False,False
39836,3930184,1,29,58,00:29:58.505,Ball Receipt*,İsmail Yüksek,Turkey,Turkey,83.9,40.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Pass,Salih Özcan,Turkey,29.0,57.0,Carry,İsmail Yüksek,Turkey,True,36.099999999999994,False,False,False
39837,3930184,1,29,58,00:29:58.505,Carry,İsmail Yüksek,Turkey,Turkey,83.9,40.7,,2.22734,Regular Play,,,,,,,,,,,,False,83.9,40.7,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,İsmail Yüksek,Turkey,29.0,58.0,Pass,İsmail Yüksek,Turkey,True,36.099999999999994,False,False,False
39838,3930184,1,30,0,00:30:00.733,Pass,İsmail Yüksek,Turkey,Turkey,83.9,40.7,,0.984898,Regular Play,Kenan Yildiz,9.526804,Ground Pass,,-0.6812982,91.3,34.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,1,3,4,0,0,Carry,İsmail Yüksek,Turkey,29.0,58.0,Pressure,Tomáš Holeš,Czech Republic,False,36.099999999999994,False,False,False
39839,3930184,1,30,1,00:30:01.541,Pressure,Tomáš Holeš,Czech Republic,Turkey,25.6,44.9,,0.449143,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Pass,İsmail Yüksek,Turkey,30.0,0.0,Ball Receipt*,Kenan Yildiz,Turkey,False,94.4,False,False,False
39840,3930184,1,30,1,00:30:01.718,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,91.3,34.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Tomáš Holeš,Czech Republic,30.0,1.0,Carry,Kenan Yildiz,Turkey,True,28.700000000000003,False,False,True
39841,3930184,1,30,1,00:30:01.718,Carry,Kenan Yildiz,Turkey,Turkey,91.3,34.7,True,0.25531,Regular Play,,,,,,,,,,,,False,92.3,34.5,1.0198039027185575,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,30.0,1.0,Pass,Kenan Yildiz,Turkey,True,28.700000000000003,False,False,False
39842,3930184,1,30,1,00:30:01.973,Pass,Kenan Yildiz,Turkey,Turkey,92.3,34.5,True,1.610535,Regular Play,Merih Demiral,25.216066,Ground Pass,,-2.1785984,77.9,13.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Carry,Kenan Yildiz,Turkey,30.0,1.0,Ball Receipt*,Merih Demiral,Turkey,True,27.700000000000003,False,False,False
39843,3930184,1,30,3,00:30:03.583,Ball Receipt*,Merih Demiral,Turkey,Turkey,77.9,13.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Pass,Kenan Yildiz,Turkey,30.0,1.0,Carry,Merih Demiral,Turkey,True,42.099999999999994,False,False,False
39844,3930184,1,30,3,00:30:03.583,Carry,Merih Demiral,Turkey,Turkey,77.9,13.8,,1.272203,Regular Play,,,,,,,,,,,,False,80.0,14.3,2.1587033144922847,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Merih Demiral,Turkey,30.0,3.0,Pass,Merih Demiral,Turkey,True,42.099999999999994,False,False,False
39845,3930184,1,30,4,00:30:04.856,Pass,Merih Demiral,Turkey,Turkey,80.0,14.3,,0.77776,Regular Play,Kenan Yildiz,12.376186,Ground Pass,,1.2924967,83.4,26.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,4,0,0,Carry,Merih Demiral,Turkey,30.0,3.0,Ball Receipt*,Kenan Yildiz,Turkey,True,40.0,False,False,False
39846,3930184,1,30,5,00:30:05.633,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,83.4,26.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pass,Merih Demiral,Turkey,30.0,4.0,Carry,Kenan Yildiz,Turkey,True,36.599999999999994,False,False,False
39847,3930184,1,30,5,00:30:05.633,Carry,Kenan Yildiz,Turkey,Turkey,83.4,26.2,,2.25803,Regular Play,,,,,,,,,,,,False,83.4,26.2,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,30.0,5.0,Pass,Kenan Yildiz,Turkey,True,36.599999999999994,False,False,False
