event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
95634,3930168,1,14,14,00:14:14.967,Pass,Bendegúz Bolla,Hungary,Hungary,62.2,63.1,,1.352459,Regular Play,Dominik Szoboszlai,16.900888,Ground Pass,,0.8775732,73.0,76.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Bendegúz Bolla,Hungary,14.0,11.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,57.8,False,False,False
95635,3930168,1,14,16,00:14:16.319,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,73.0,76.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pass,Bendegúz Bolla,Hungary,14.0,14.0,Carry,Dominik Szoboszlai,Hungary,True,47.0,False,False,False
95636,3930168,1,14,16,00:14:16.319,Carry,Dominik Szoboszlai,Hungary,Hungary,73.0,76.1,True,2.486186,Regular Play,,,,,,,,,,,,False,81.8,78.2,9.047098982546835,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,14.0,16.0,Pressure,Maximilian Mittelstädt,Germany,False,47.0,False,False,False
95637,3930168,1,14,17,00:14:17.800,Pressure,Maximilian Mittelstädt,Germany,Hungary,43.8,6.2,,0.983184,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,5,1,0,0,Carry,Dominik Szoboszlai,Hungary,14.0,16.0,Pass,Dominik Szoboszlai,Hungary,False,76.2,False,False,False
95638,3930168,1,14,18,00:14:18.805,Pass,Dominik Szoboszlai,Hungary,Hungary,81.8,78.2,,1.596723,Regular Play,Bendegúz Bolla,25.008198,Ground Pass,,-0.18092646,106.4,73.7,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pressure,Maximilian Mittelstädt,Germany,14.0,17.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,38.2,False,False,True
95639,3930168,1,14,20,00:14:20.402,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,106.4,73.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Pass,Dominik Szoboszlai,Hungary,14.0,18.0,Carry,Bendegúz Bolla,Hungary,True,13.599999999999994,False,True,False
95640,3930168,1,14,20,00:14:20.402,Carry,Bendegúz Bolla,Hungary,Hungary,106.4,73.7,True,0.991204,Regular Play,,,,,,,,,,,,False,110.6,73.0,4.2579337712087435,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,14.0,20.0,Pressure,Robert Andrich,Germany,False,13.599999999999994,False,True,False
95641,3930168,1,14,20,00:14:20.576,Pressure,Robert Andrich,Germany,Hungary,14.9,9.5,,0.696903,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,5,1,0,0,Carry,Bendegúz Bolla,Hungary,14.0,20.0,Pass,Bendegúz Bolla,Hungary,False,105.1,False,False,False
95642,3930168,1,14,21,00:14:21.393,Pass,Bendegúz Bolla,Hungary,Hungary,110.6,73.0,,2.333039,Regular Play,Roland Sallai,37.850494,Low Pass,,-1.7702644,103.1,35.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Pressure,Robert Andrich,Germany,14.0,20.0,Ball Receipt*,Roland Sallai,Hungary,True,9.400000000000006,False,True,True
95643,3930168,1,14,23,00:14:23.726,Ball Receipt*,Roland Sallai,Hungary,Hungary,103.1,35.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pass,Bendegúz Bolla,Hungary,14.0,21.0,Carry,Roland Sallai,Hungary,True,16.900000000000006,False,True,False
95644,3930168,1,14,23,00:14:23.726,Carry,Roland Sallai,Hungary,Hungary,103.1,35.9,,1.11445,Regular Play,,,,,,,,,,,,False,101.3,38.3,2.999999999999997,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Roland Sallai,Hungary,14.0,23.0,Shot,Roland Sallai,Hungary,True,16.900000000000006,False,True,False
95645,3930168,1,14,24,00:14:24.841,Shot,Roland Sallai,Hungary,Hungary,101.3,38.3,,0.221563,Regular Play,,,,,,,,Blocked,0.060010985,Right Foot,Normal,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Carry,Roland Sallai,Hungary,14.0,23.0,Block,Joshua Kimmich,Germany,False,18.700000000000003,False,True,False
95646,3930168,1,14,25,00:14:25.062,Block,Joshua Kimmich,Germany,Hungary,11.5,41.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,5,1,0,0,Shot,Roland Sallai,Hungary,14.0,24.0,Goal Keeper,Manuel Neuer,Germany,True,108.5,False,False,False
95647,3930168,1,14,25,00:14:25.259,Goal Keeper,Manuel Neuer,Germany,Hungary,1.8,40.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,5,1,0,0,Block,Joshua Kimmich,Germany,14.0,25.0,Ball Recovery,Florian Wirtz,Germany,True,118.2,False,False,False
95648,3930168,1,14,25,00:14:25.656,Ball Recovery,Florian Wirtz,Germany,Germany,12.7,44.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,5,1,1,0,Goal Keeper,Manuel Neuer,Germany,14.0,25.0,Carry,Florian Wirtz,Germany,True,107.3,False,False,False
95649,3930168,1,14,25,00:14:25.656,Carry,Florian Wirtz,Germany,Germany,12.7,44.2,,0.899713,Regular Play,,,,,,,,,,,,False,15.9,44.5,3.2140317359976405,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,5,1,1,0,Ball Recovery,Florian Wirtz,Germany,14.0,25.0,Pass,Florian Wirtz,Germany,True,107.3,False,False,False
95650,3930168,1,14,26,00:14:26.555,Pass,Florian Wirtz,Germany,Germany,15.9,44.5,,2.009133,Regular Play,Kai Havertz,20.240553,Ground Pass,,0.20902294,35.7,48.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,5,1,1,0,Carry,Florian Wirtz,Germany,14.0,25.0,Ball Receipt*,Kai Havertz,Germany,True,104.1,False,False,False
95651,3930168,1,14,28,00:14:28.564,Ball Receipt*,Kai Havertz,Germany,Germany,35.7,48.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,5,1,1,0,Pass,Florian Wirtz,Germany,14.0,26.0,Carry,Kai Havertz,Germany,True,84.3,False,False,False
95652,3930168,1,14,28,00:14:28.564,Carry,Kai Havertz,Germany,Germany,35.7,48.7,,2.321306,Regular Play,,,,,,,,,,,,False,35.2,62.4,13.709121051329289,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,5,1,1,0,Ball Receipt*,Kai Havertz,Germany,14.0,28.0,Pass,Kai Havertz,Germany,True,84.3,False,False,False
95653,3930168,1,14,30,00:14:30.886,Pass,Kai Havertz,Germany,Germany,35.2,62.4,,1.572077,Regular Play,Joshua Kimmich,20.834587,Ground Pass,,3.083964,14.4,63.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,5,1,1,0,Carry,Kai Havertz,Germany,14.0,28.0,Ball Receipt*,Joshua Kimmich,Germany,True,84.8,False,False,False
95654,3930168,1,14,32,00:14:32.458,Ball Receipt*,Joshua Kimmich,Germany,Germany,14.4,63.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,5,1,0,0,Pass,Kai Havertz,Germany,14.0,30.0,Carry,Joshua Kimmich,Germany,True,105.6,False,False,False
95655,3930168,1,14,32,00:14:32.458,Carry,Joshua Kimmich,Germany,Germany,14.4,63.6,,4.460398,Regular Play,,,,,,,,,,,,False,22.7,56.3,11.053506231056282,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,14.0,32.0,Pass,Joshua Kimmich,Germany,True,105.6,False,False,False
95656,3930168,1,14,36,00:14:36.918,Pass,Joshua Kimmich,Germany,Germany,22.7,56.3,,1.548325,Regular Play,Jonathan Tah,24.502449,Ground Pass,,-1.348586,28.1,32.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,5,1,0,0,Carry,Joshua Kimmich,Germany,14.0,32.0,Ball Receipt*,Jonathan Tah,Germany,True,97.3,False,False,False
95657,3930168,1,14,38,00:14:38.467,Ball Receipt*,Jonathan Tah,Germany,Germany,28.1,32.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Pass,Joshua Kimmich,Germany,14.0,36.0,Carry,Jonathan Tah,Germany,True,91.9,False,False,False
95658,3930168,1,14,38,00:14:38.467,Carry,Jonathan Tah,Germany,Germany,28.1,32.4,,2.268401,Regular Play,,,,,,,,,,,,False,36.0,26.2,10.042410069301091,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,Jonathan Tah,Germany,14.0,38.0,Pass,Jonathan Tah,Germany,True,91.9,False,False,False
95659,3930168,1,14,40,00:14:40.735,Pass,Jonathan Tah,Germany,Germany,36.0,26.2,,0.953598,Regular Play,Jamal Musiala,20.93036,Ground Pass,,-0.4551008,54.8,17.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Carry,Jonathan Tah,Germany,14.0,38.0,Ball Receipt*,Jamal Musiala,Germany,True,84.0,False,False,False
95660,3930168,1,14,41,00:14:41.689,Ball Receipt*,Jamal Musiala,Germany,Germany,54.8,17.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Pass,Jonathan Tah,Germany,14.0,40.0,Carry,Jamal Musiala,Germany,True,65.2,False,False,False
95661,3930168,1,14,41,00:14:41.689,Carry,Jamal Musiala,Germany,Germany,54.8,17.0,,6.501184,Regular Play,,,,,,,,,,,,False,80.1,7.6,26.98981289301576,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Ball Receipt*,Jamal Musiala,Germany,14.0,41.0,Pass,Jamal Musiala,Germany,True,65.2,False,False,False
95662,3930168,1,14,48,00:14:48.190,Pass,Jamal Musiala,Germany,Germany,80.1,7.6,,0.699193,Regular Play,İlkay Gündoğan,5.60803,Ground Pass,,1.9546139,78.0,12.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Carry,Jamal Musiala,Germany,14.0,41.0,Ball Receipt*,İlkay Gündoğan,Germany,True,39.900000000000006,False,False,False
95663,3930168,1,14,48,00:14:48.889,Ball Receipt*,İlkay Gündoğan,Germany,Germany,78.0,12.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Pass,Jamal Musiala,Germany,14.0,48.0,Carry,İlkay Gündoğan,Germany,True,42.0,False,False,False
95664,3930168,1,14,48,00:14:48.889,Carry,İlkay Gündoğan,Germany,Germany,78.0,12.8,,3.31453,Regular Play,,,,,,,,,,,,False,77.1,21.3,8.547514258543242,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,İlkay Gündoğan,Germany,14.0,48.0,Pass,İlkay Gündoğan,Germany,True,42.0,False,False,False
95665,3930168,1,14,52,00:14:52.203,Pass,İlkay Gündoğan,Germany,Germany,77.1,21.3,,1.096241,Regular Play,Jonathan Tah,17.734148,Ground Pass,,2.1228206,67.8,36.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Carry,İlkay Gündoğan,Germany,14.0,48.0,Ball Receipt*,Jonathan Tah,Germany,True,42.900000000000006,False,False,False
95666,3930168,1,14,53,00:14:53.300,Ball Receipt*,Jonathan Tah,Germany,Germany,67.8,36.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Pass,İlkay Gündoğan,Germany,14.0,52.0,Carry,Jonathan Tah,Germany,True,52.2,False,False,False
95667,3930168,1,14,53,00:14:53.300,Carry,Jonathan Tah,Germany,Germany,67.8,36.4,,1.359751,Regular Play,,,,,,,,,,,,False,72.1,46.8,11.2538882169675,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,Jonathan Tah,Germany,14.0,53.0,Pass,Jonathan Tah,Germany,True,52.2,False,False,False
95668,3930168,1,14,54,00:14:54.659,Pass,Jonathan Tah,Germany,Germany,72.1,46.8,,0.697133,Regular Play,Antonio Rüdiger,7.983107,Ground Pass,,1.3562034,73.8,54.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,5,1,0,0,Carry,Jonathan Tah,Germany,14.0,53.0,Ball Receipt*,Antonio Rüdiger,Germany,True,47.900000000000006,False,False,False
95669,3930168,1,14,55,00:14:55.357,Ball Receipt*,Antonio Rüdiger,Germany,Germany,73.8,54.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,5,1,0,0,Pass,Jonathan Tah,Germany,14.0,54.0,Carry,Antonio Rüdiger,Germany,True,46.2,False,False,False
95670,3930168,1,14,55,00:14:55.357,Carry,Antonio Rüdiger,Germany,Germany,73.8,54.6,,1.735528,Regular Play,,,,,,,,,,,,False,78.1,53.2,4.522167621838002,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,14.0,55.0,Pass,Antonio Rüdiger,Germany,True,46.2,False,False,False
95671,3930168,1,14,57,00:14:57.092,Pass,Antonio Rüdiger,Germany,Germany,78.1,53.2,,3.558643,Regular Play,Kai Havertz,54.582874,High Pass,Incomplete,-0.937555,110.4,9.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,5,1,0,0,Carry,Antonio Rüdiger,Germany,14.0,55.0,Ball Receipt*,Kai Havertz,Germany,True,41.900000000000006,False,False,False
95672,3930168,1,15,0,00:15:00.651,Ball Receipt*,Kai Havertz,Germany,Germany,107.4,34.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,5,1,1,0,Pass,Antonio Rüdiger,Germany,14.0,57.0,Clearance,Bendegúz Bolla,Hungary,False,12.599999999999994,False,True,False
95673,3930168,1,15,0,00:15:00.651,Clearance,Bendegúz Bolla,Hungary,Germany,9.7,70.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Kai Havertz,Germany,15.0,0.0,Pass,Maximilian Mittelstädt,Germany,False,110.3,False,False,False
95674,3930168,1,15,7,00:15:07.067,Pass,Maximilian Mittelstädt,Germany,Germany,110.2,0.1,,1.369965,From Throw In,Jamal Musiala,17.94798,Low Pass,,3.013091,92.4,2.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,5,1,0,0,Clearance,Bendegúz Bolla,Hungary,15.0,0.0,Ball Receipt*,Jamal Musiala,Germany,True,9.799999999999997,False,True,False
95675,3930168,1,15,8,00:15:08.437,Ball Receipt*,Jamal Musiala,Germany,Germany,92.4,2.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Pass,Maximilian Mittelstädt,Germany,15.0,7.0,Carry,Jamal Musiala,Germany,True,27.599999999999994,False,False,False
95676,3930168,1,15,8,00:15:08.437,Carry,Jamal Musiala,Germany,Germany,92.4,2.4,,2.067753,From Throw In,,,,,,,,,,,,False,91.3,6.8,4.535416188179429,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Ball Receipt*,Jamal Musiala,Germany,15.0,8.0,Pass,Jamal Musiala,Germany,True,27.599999999999994,False,False,False
95677,3930168,1,15,10,00:15:10.505,Pass,Jamal Musiala,Germany,Germany,91.3,6.8,,0.704652,From Throw In,İlkay Gündoğan,12.404032,Ground Pass,,1.2847449,94.8,18.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,5,1,1,0,Carry,Jamal Musiala,Germany,15.0,8.0,Ball Receipt*,İlkay Gündoğan,Germany,True,28.700000000000003,False,False,False
95678,3930168,1,15,11,00:15:11.209,Ball Receipt*,İlkay Gündoğan,Germany,Germany,94.8,18.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Pass,Jamal Musiala,Germany,15.0,10.0,Carry,İlkay Gündoğan,Germany,True,25.200000000000003,False,False,False
95679,3930168,1,15,11,00:15:11.209,Carry,İlkay Gündoğan,Germany,Germany,94.8,18.7,True,0.735759,From Throw In,,,,,,,,,,,,False,94.4,17.9,0.8944271909999126,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Ball Receipt*,İlkay Gündoğan,Germany,15.0,11.0,Pressure,András Schäfer,Hungary,False,25.200000000000003,False,False,False
95680,3930168,1,15,11,00:15:11.812,Pressure,András Schäfer,Hungary,Germany,25.3,59.1,,0.45718,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Carry,İlkay Gündoğan,Germany,15.0,11.0,Pass,İlkay Gündoğan,Germany,False,94.7,False,False,False
95681,3930168,1,15,11,00:15:11.945,Pass,İlkay Gündoğan,Germany,Germany,94.4,17.9,True,0.571089,From Throw In,Kai Havertz,9.992497,Ground Pass,Incomplete,0.40094963,103.6,21.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,5,1,0,0,Pressure,András Schäfer,Hungary,15.0,11.0,Ball Receipt*,Kai Havertz,Germany,True,25.599999999999994,False,False,True
95682,3930168,1,15,12,00:15:12.516,Ball Receipt*,Kai Havertz,Germany,Germany,104.0,19.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,5,1,1,0,Pass,İlkay Gündoğan,Germany,15.0,11.0,Pass,Attila Fiola,Hungary,False,16.0,False,True,False
95683,3930168,1,15,12,00:15:12.516,Pass,Attila Fiola,Hungary,Hungary,16.5,58.3,,1.859291,Regular Play,Barnabás Varga,23.187065,High Pass,,0.5951795,35.7,71.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Kai Havertz,Germany,15.0,12.0,Pressure,Toni Kroos,Germany,False,103.5,False,False,False
95684,3930168,1,15,14,00:15:14.345,Pressure,Toni Kroos,Germany,Hungary,82.3,8.7,,0.698946,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,5,1,0,0,Pass,Attila Fiola,Hungary,15.0,12.0,Ball Receipt*,Barnabás Varga,Hungary,False,37.7,False,False,False
95685,3930168,1,15,14,00:15:14.375,Ball Receipt*,Barnabás Varga,Hungary,Hungary,35.7,71.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,3,1,0,Pressure,Toni Kroos,Germany,15.0,14.0,Carry,Barnabás Varga,Hungary,True,84.3,False,False,True
95686,3930168,1,15,14,00:15:14.375,Carry,Barnabás Varga,Hungary,Hungary,35.7,71.3,True,1.488194,Regular Play,,,,,,,,,,,,False,31.7,72.8,4.272001872658769,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,3,1,0,Ball Receipt*,Barnabás Varga,Hungary,15.0,14.0,Pass,Barnabás Varga,Hungary,True,84.3,False,False,False
95687,3930168,1,15,15,00:15:15.863,Pass,Barnabás Varga,Hungary,Hungary,31.7,72.8,,0.869982,Regular Play,Bendegúz Bolla,9.502105,Ground Pass,,-3.1205432,22.2,72.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,3,1,0,Carry,Barnabás Varga,Hungary,15.0,14.0,Ball Receipt*,Bendegúz Bolla,Hungary,True,88.3,False,False,False
95688,3930168,1,15,16,00:15:16.733,Ball Receipt*,Bendegúz Bolla,Hungary,Hungary,22.2,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Pass,Barnabás Varga,Hungary,15.0,15.0,Carry,Bendegúz Bolla,Hungary,True,97.8,False,False,False
95689,3930168,1,15,16,00:15:16.733,Carry,Bendegúz Bolla,Hungary,Hungary,22.2,72.6,,2.52083,Regular Play,,,,,,,,,,,,False,23.2,68.7,4.026164427839471,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Bendegúz Bolla,Hungary,15.0,16.0,Pass,Bendegúz Bolla,Hungary,True,97.8,False,False,False
95690,3930168,1,15,19,00:15:19.254,Pass,Bendegúz Bolla,Hungary,Hungary,23.2,68.7,,1.415974,Regular Play,Roland Sallai,39.41827,Low Pass,,-1.0503916,42.8,34.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Bendegúz Bolla,Hungary,15.0,16.0,Ball Receipt*,Roland Sallai,Hungary,True,96.8,False,False,False
95691,3930168,1,15,20,00:15:20.670,Ball Receipt*,Roland Sallai,Hungary,Hungary,42.8,34.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pass,Bendegúz Bolla,Hungary,15.0,19.0,Pass,Roland Sallai,Hungary,True,77.2,False,False,False
95692,3930168,1,15,20,00:15:20.670,Pass,Roland Sallai,Hungary,Hungary,42.8,34.5,,1.250436,Regular Play,Milos Kerkez,14.989329,Low Pass,,-2.1180806,35.0,21.7,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Roland Sallai,Hungary,15.0,20.0,Ball Receipt*,Milos Kerkez,Hungary,True,77.2,False,False,False
95693,3930168,1,15,21,00:15:21.921,Ball Receipt*,Milos Kerkez,Hungary,Hungary,35.0,21.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Pass,Roland Sallai,Hungary,15.0,20.0,Carry,Milos Kerkez,Hungary,True,85.0,False,False,False
95694,3930168,1,15,21,00:15:21.921,Carry,Milos Kerkez,Hungary,Hungary,35.0,21.7,,6.244535,Regular Play,,,,,,,,,,,,False,64.3,4.9,33.774694669234236,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Milos Kerkez,Hungary,15.0,21.0,Pass,Milos Kerkez,Hungary,True,85.0,False,False,False
95695,3930168,1,15,28,00:15:28.165,Pass,Milos Kerkez,Hungary,Hungary,64.3,4.9,,1.87254,Regular Play,Márton Dárdai,23.007824,Ground Pass,,2.7207205,43.3,14.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Milos Kerkez,Hungary,15.0,21.0,Ball Receipt*,Márton Dárdai,Hungary,True,55.7,False,False,False
95696,3930168,1,15,30,00:15:30.038,Ball Receipt*,Márton Dárdai,Hungary,Hungary,43.3,14.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Pass,Milos Kerkez,Hungary,15.0,28.0,Carry,Márton Dárdai,Hungary,True,76.7,False,False,False
95697,3930168,1,15,30,00:15:30.038,Carry,Márton Dárdai,Hungary,Hungary,43.3,14.3,,0.681192,Regular Play,,,,,,,,,,,,False,43.5,14.3,0.20000000000000284,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,Márton Dárdai,Hungary,15.0,30.0,Pass,Márton Dárdai,Hungary,True,76.7,False,False,False
95698,3930168,1,15,30,00:15:30.719,Pass,Márton Dárdai,Hungary,Hungary,43.5,14.3,,0.954204,Regular Play,András Schäfer,11.808895,Ground Pass,,0.7913861,51.8,22.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,3,0,0,Carry,Márton Dárdai,Hungary,15.0,30.0,Ball Receipt*,András Schäfer,Hungary,True,76.5,False,False,False
95699,3930168,1,15,31,00:15:31.673,Ball Receipt*,András Schäfer,Hungary,Hungary,51.8,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Pass,Márton Dárdai,Hungary,15.0,30.0,Carry,András Schäfer,Hungary,True,68.2,False,False,False
95700,3930168,1,15,31,00:15:31.673,Carry,András Schäfer,Hungary,Hungary,51.8,22.7,,0.105552,Regular Play,,,,,,,,,,,,False,52.2,22.7,0.4000000000000057,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,1,3,0,0,Ball Receipt*,András Schäfer,Hungary,15.0,31.0,Pass,András Schäfer,Hungary,True,68.2,False,False,False
