event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
84406,3930173,1,15,13,00:15:13.073,Carry,Virgil van Dijk,Netherlands,Netherlands,34.5,17.2,,2.646877,From Throw In,,,,,,,,,,,,False,31.3,21.6,5.440588203494179,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,15.0,13.0,Pass,Virgil van Dijk,Netherlands,True,85.5,False,False,False
84407,3930173,1,15,15,00:15:15.720,Pass,Virgil van Dijk,Netherlands,Netherlands,31.3,21.6,,1.152009,From Throw In,Jerdy Schouten,14.214429,Ground Pass,,0.8003224,41.2,31.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,15.0,13.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,88.7,False,False,False
84408,3930173,1,15,16,00:15:16.872,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,41.2,31.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,15.0,15.0,Pass,Jerdy Schouten,Netherlands,True,78.8,False,False,False
84409,3930173,1,15,16,00:15:16.872,Pass,Jerdy Schouten,Netherlands,Netherlands,41.2,31.8,,1.42398,From Throw In,Virgil van Dijk,9.350936,Ground Pass,,-2.2956624,35.0,24.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,15.0,16.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,78.8,False,False,False
84410,3930173,1,15,18,00:15:18.296,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,35.0,24.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jerdy Schouten,Netherlands,15.0,16.0,Carry,Virgil van Dijk,Netherlands,True,85.0,False,False,False
84411,3930173,1,15,18,00:15:18.296,Carry,Virgil van Dijk,Netherlands,Netherlands,35.0,24.8,,1.004454,From Throw In,,,,,,,,,,,,False,33.3,25.4,1.8027756377319966,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,15.0,18.0,Pass,Virgil van Dijk,Netherlands,True,85.0,False,False,False
84412,3930173,1,15,19,00:15:19.301,Pass,Virgil van Dijk,Netherlands,Netherlands,33.3,25.4,,1.301304,From Throw In,Stefan de Vrij,17.940178,Ground Pass,,1.5038574,34.5,43.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,15.0,18.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,86.7,False,False,False
84413,3930173,1,15,20,00:15:20.602,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,34.5,43.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,15.0,19.0,Carry,Stefan de Vrij,Netherlands,True,85.5,False,False,False
84414,3930173,1,15,20,00:15:20.602,Carry,Stefan de Vrij,Netherlands,Netherlands,34.5,43.3,,3.635835,From Throw In,,,,,,,,,,,,False,44.3,48.9,11.287160847617967,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,15.0,20.0,Pass,Stefan de Vrij,Netherlands,True,85.5,False,False,False
84415,3930173,1,15,24,00:15:24.238,Pass,Stefan de Vrij,Netherlands,Netherlands,44.3,48.9,,0.908198,From Throw In,Jerdy Schouten,6.400781,Ground Pass,,0.015623729,50.7,49.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,15.0,20.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,75.7,False,False,False
84416,3930173,1,15,25,00:15:25.146,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,50.7,49.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,15.0,24.0,Carry,Jerdy Schouten,Netherlands,True,69.3,False,False,False
84417,3930173,1,15,25,00:15:25.146,Carry,Jerdy Schouten,Netherlands,Netherlands,50.7,49.0,,1.575516,From Throw In,,,,,,,,,,,,False,50.5,54.8,5.803447251418761,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,15.0,25.0,Pass,Jerdy Schouten,Netherlands,True,69.3,False,False,False
84418,3930173,1,15,26,00:15:26.722,Pass,Jerdy Schouten,Netherlands,Netherlands,50.5,54.8,,1.733728,From Throw In,Jeremie Frimpong,26.004807,Ground Pass,,0.9080668,66.5,75.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jerdy Schouten,Netherlands,15.0,25.0,Ball Receipt*,Jeremie Frimpong,Netherlands,True,69.5,False,False,False
84419,3930173,1,15,28,00:15:28.455,Ball Receipt*,Jeremie Frimpong,Netherlands,Netherlands,66.5,75.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jerdy Schouten,Netherlands,15.0,26.0,Carry,Jeremie Frimpong,Netherlands,True,53.5,False,False,False
84420,3930173,1,15,28,00:15:28.455,Carry,Jeremie Frimpong,Netherlands,Netherlands,66.5,75.3,True,1.231478,From Throw In,,,,,,,,,,,,False,62.0,75.5,4.504442251822083,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jeremie Frimpong,Netherlands,15.0,28.0,Pressure,Theo Bernard François Hernández,France,False,53.5,False,False,False
84421,3930173,1,15,29,00:15:29.084,Pressure,Theo Bernard François Hernández,France,Netherlands,54.3,3.3,,0.702075,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Jeremie Frimpong,Netherlands,15.0,28.0,Pass,Jeremie Frimpong,Netherlands,False,65.7,False,False,False
84422,3930173,1,15,29,00:15:29.687,Pass,Jeremie Frimpong,Netherlands,Netherlands,62.0,75.5,True,1.351863,From Throw In,Denzel Dumfries,15.273834,Ground Pass,,-3.043227,46.8,74.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Theo Bernard François Hernández,France,15.0,29.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,58.0,False,False,True
84423,3930173,1,15,31,00:15:31.039,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,46.8,74.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jeremie Frimpong,Netherlands,15.0,29.0,Carry,Denzel Dumfries,Netherlands,True,73.2,False,False,False
84424,3930173,1,15,31,00:15:31.039,Carry,Denzel Dumfries,Netherlands,Netherlands,46.8,74.0,,1.366315,From Throw In,,,,,,,,,,,,False,46.4,70.1,3.9204591567825373,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,15.0,31.0,Pass,Denzel Dumfries,Netherlands,True,73.2,False,False,False
84425,3930173,1,15,32,00:15:32.405,Pass,Denzel Dumfries,Netherlands,Netherlands,46.4,70.1,,0.968286,From Throw In,Tijjani Reijnders,13.8351,Ground Pass,,-1.2010278,51.4,57.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Denzel Dumfries,Netherlands,15.0,31.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,73.6,False,False,False
84426,3930173,1,15,33,00:15:33.373,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,51.4,57.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,15.0,32.0,Carry,Tijjani Reijnders,Netherlands,True,68.6,False,False,False
84427,3930173,1,15,33,00:15:33.373,Carry,Tijjani Reijnders,Netherlands,Netherlands,51.4,57.2,True,1.302033,From Throw In,,,,,,,,,,,,False,47.9,59.9,4.420407221060066,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,15.0,33.0,Pressure,N'Golo Kanté,France,False,68.6,False,False,False
84428,3930173,1,15,33,00:15:33.579,Pressure,N'Golo Kanté,France,Netherlands,67.9,17.6,,0.796633,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Tijjani Reijnders,Netherlands,15.0,33.0,Pass,Tijjani Reijnders,Netherlands,False,52.099999999999994,False,False,False
84429,3930173,1,15,34,00:15:34.675,Pass,Tijjani Reijnders,Netherlands,Netherlands,47.9,59.9,,0.989122,From Throw In,Stefan de Vrij,11.088733,Ground Pass,,3.0150006,36.9,61.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pressure,N'Golo Kanté,France,15.0,33.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,72.1,False,False,True
84430,3930173,1,15,35,00:15:35.664,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,36.9,61.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Tijjani Reijnders,Netherlands,15.0,34.0,Carry,Stefan de Vrij,Netherlands,True,83.1,False,False,False
84431,3930173,1,15,35,00:15:35.664,Carry,Stefan de Vrij,Netherlands,Netherlands,36.9,61.3,,0.845132,From Throw In,,,,,,,,,,,,False,35.8,60.4,1.4212670403551897,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,15.0,35.0,Pass,Stefan de Vrij,Netherlands,True,83.1,False,False,False
84432,3930173,1,15,36,00:15:36.510,Pass,Stefan de Vrij,Netherlands,Netherlands,35.8,60.4,,1.470117,From Throw In,Virgil van Dijk,21.609257,Ground Pass,,-1.7100756,32.8,39.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,15.0,35.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,84.2,False,False,False
84433,3930173,1,15,37,00:15:37.980,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,32.8,39.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,15.0,36.0,Carry,Virgil van Dijk,Netherlands,True,87.2,False,False,False
84434,3930173,1,15,37,00:15:37.980,Carry,Virgil van Dijk,Netherlands,Netherlands,32.8,39.0,True,2.39198,From Throw In,,,,,,,,,,,,False,28.3,39.2,4.50444225182208,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,15.0,37.0,Pressure,Antoine Griezmann,France,False,87.2,False,False,False
84435,3930173,1,15,38,00:15:38.697,Pressure,Antoine Griezmann,France,Netherlands,85.8,42.9,,1.568882,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Virgil van Dijk,Netherlands,15.0,37.0,Pass,Virgil van Dijk,Netherlands,False,34.2,False,False,False
84436,3930173,1,15,40,00:15:40.372,Pass,Virgil van Dijk,Netherlands,Netherlands,28.3,39.2,,1.700075,From Throw In,Bart Verbruggen,17.734148,Ground Pass,,2.9198656,11.0,43.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Antoine Griezmann,France,15.0,38.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,91.7,False,False,False
84437,3930173,1,15,42,00:15:42.072,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,11.0,43.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,15.0,40.0,Carry,Bart Verbruggen,Netherlands,True,109.0,False,False,False
84438,3930173,1,15,42,00:15:42.072,Carry,Bart Verbruggen,Netherlands,Netherlands,11.0,43.1,,1.622047,From Throw In,,,,,,,,,,,,False,14.1,42.0,3.2893768406797053,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,15.0,42.0,Pass,Bart Verbruggen,Netherlands,True,109.0,False,False,False
84439,3930173,1,15,43,00:15:43.694,Pass,Bart Verbruggen,Netherlands,Netherlands,14.1,42.0,,1.129206,From Throw In,Tijjani Reijnders,19.233305,Ground Pass,,-0.29544082,32.5,36.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Carry,Bart Verbruggen,Netherlands,15.0,42.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,105.9,False,False,False
84440,3930173,1,15,44,00:15:44.823,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,32.5,36.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bart Verbruggen,Netherlands,15.0,43.0,Carry,Tijjani Reijnders,Netherlands,True,87.5,False,False,False
84441,3930173,1,15,44,00:15:44.823,Carry,Tijjani Reijnders,Netherlands,Netherlands,32.5,36.4,,3.852311,From Throw In,,,,,,,,,,,,False,57.6,29.2,26.11225765804252,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,15.0,44.0,Pass,Tijjani Reijnders,Netherlands,True,87.5,False,False,False
84442,3930173,1,15,48,00:15:48.675,Pass,Tijjani Reijnders,Netherlands,Netherlands,57.6,29.2,,2.148531,From Throw In,Cody Mathès Gakpo,36.210773,Ground Pass,,-0.80492693,82.7,3.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Tijjani Reijnders,Netherlands,15.0,44.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,62.4,False,False,False
84443,3930173,1,15,50,00:15:50.824,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,82.7,3.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Pass,Tijjani Reijnders,Netherlands,15.0,48.0,Carry,Cody Mathès Gakpo,Netherlands,True,37.3,False,False,False
84444,3930173,1,15,50,00:15:50.824,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,82.7,3.1,,5.407311,From Throw In,,,,,,,,,,,,False,99.8,29.6,31.538230768386484,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,15.0,50.0,Shot,Cody Mathès Gakpo,Netherlands,True,37.3,False,False,False
84445,3930173,1,15,56,00:15:56.231,Shot,Cody Mathès Gakpo,Netherlands,Netherlands,99.8,29.6,,0.747487,From Throw In,,,,,,,,Saved,0.049663115,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Carry,Cody Mathès Gakpo,Netherlands,15.0,50.0,Goal Keeper,Mike Maignan,France,False,20.200000000000003,False,True,False
84446,3930173,1,15,56,00:15:56.979,Goal Keeper,Mike Maignan,France,Netherlands,1.9,41.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,1,0,0,0,Shot,Cody Mathès Gakpo,Netherlands,15.0,56.0,Pass,Memphis Depay,Netherlands,False,118.1,False,False,False
84447,3930173,1,16,30,00:16:30.544,Pass,Memphis Depay,Netherlands,Netherlands,120.0,80.0,,5.501842,From Corner,Tijjani Reijnders,73.21052,High Pass,,-1.9236518,94.7,11.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Goal Keeper,Mike Maignan,France,15.0,56.0,Pressure,Ousmane Dembélé,France,False,0.0,False,True,False
84448,3930173,1,16,35,00:16:35.468,Pressure,Ousmane Dembélé,France,Netherlands,25.4,63.4,,0.990949,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Memphis Depay,Netherlands,16.0,30.0,Ball Receipt*,Tijjani Reijnders,Netherlands,False,94.6,False,False,False
84449,3930173,1,16,36,00:16:36.046,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,94.7,11.3,True,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Ousmane Dembélé,France,16.0,35.0,Carry,Tijjani Reijnders,Netherlands,True,25.299999999999997,False,False,True
84450,3930173,1,16,36,00:16:36.046,Carry,Tijjani Reijnders,Netherlands,Netherlands,94.7,11.3,True,0.360301,From Corner,,,,,,,,,,,,False,91.7,8.9,3.8418745424597094,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,16.0,36.0,Pass,Tijjani Reijnders,Netherlands,True,25.299999999999997,False,False,False
84451,3930173,1,16,36,00:16:36.406,Pass,Tijjani Reijnders,Netherlands,Netherlands,91.7,8.9,True,2.152016,From Corner,Jeremie Frimpong,34.120377,Ground Pass,,2.4934022,64.5,29.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Tijjani Reijnders,Netherlands,16.0,36.0,Ball Receipt*,Jeremie Frimpong,Netherlands,True,28.299999999999997,False,False,False
84452,3930173,1,16,38,00:16:38.558,Ball Receipt*,Jeremie Frimpong,Netherlands,Netherlands,64.5,29.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Tijjani Reijnders,Netherlands,16.0,36.0,Carry,Jeremie Frimpong,Netherlands,True,55.5,False,False,False
84453,3930173,1,16,38,00:16:38.558,Carry,Jeremie Frimpong,Netherlands,Netherlands,64.5,29.5,,1.260495,From Corner,,,,,,,,,,,,False,63.5,41.3,11.842297074469966,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jeremie Frimpong,Netherlands,16.0,38.0,Pass,Jeremie Frimpong,Netherlands,True,55.5,False,False,False
84454,3930173,1,16,39,00:16:39.818,Pass,Jeremie Frimpong,Netherlands,Netherlands,63.5,41.3,,0.962462,From Corner,Jerdy Schouten,7.5504966,Ground Pass,,1.3708034,65.0,48.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jeremie Frimpong,Netherlands,16.0,38.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,56.5,False,False,False
84455,3930173,1,16,40,00:16:40.781,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,65.0,48.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jeremie Frimpong,Netherlands,16.0,39.0,Carry,Jerdy Schouten,Netherlands,True,55.0,False,False,False
84456,3930173,1,16,40,00:16:40.781,Carry,Jerdy Schouten,Netherlands,Netherlands,65.0,48.7,,0.045376,From Corner,,,,,,,,,,,,False,64.3,48.9,0.7280109889280534,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,16.0,40.0,Pass,Jerdy Schouten,Netherlands,True,55.0,False,False,False
84457,3930173,1,16,40,00:16:40.826,Pass,Jerdy Schouten,Netherlands,Netherlands,64.3,48.9,,2.221457,From Corner,Jeremie Frimpong,9.066973,Ground Pass,,1.6924154,63.2,57.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jerdy Schouten,Netherlands,16.0,40.0,Ball Receipt*,Jeremie Frimpong,Netherlands,True,55.7,False,False,False
84458,3930173,1,16,43,00:16:43.048,Ball Receipt*,Jeremie Frimpong,Netherlands,Netherlands,63.2,57.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jerdy Schouten,Netherlands,16.0,40.0,Carry,Jeremie Frimpong,Netherlands,True,56.8,False,False,False
84459,3930173,1,16,43,00:16:43.048,Carry,Jeremie Frimpong,Netherlands,Netherlands,63.2,57.9,,0.840423,From Corner,,,,,,,,,,,,False,64.0,57.2,1.06301458127346,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jeremie Frimpong,Netherlands,16.0,43.0,Pass,Jeremie Frimpong,Netherlands,True,56.8,False,False,False
84460,3930173,1,16,43,00:16:43.888,Pass,Jeremie Frimpong,Netherlands,Netherlands,64.0,57.2,,0.993114,From Corner,Jerdy Schouten,10.331021,Ground Pass,,-1.6483107,63.2,46.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jeremie Frimpong,Netherlands,16.0,43.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,56.0,False,False,False
84461,3930173,1,16,44,00:16:44.881,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,63.2,46.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jeremie Frimpong,Netherlands,16.0,43.0,Pass,Jerdy Schouten,Netherlands,True,56.8,False,False,False
84462,3930173,1,16,44,00:16:44.881,Pass,Jerdy Schouten,Netherlands,Netherlands,63.2,47.2,,1.39576,From Corner,Jeremie Frimpong,9.222797,Ground Pass,,1.4074302,64.7,56.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,16.0,44.0,Ball Receipt*,Jeremie Frimpong,Netherlands,True,56.8,False,False,False
84463,3930173,1,16,46,00:16:46.277,Ball Receipt*,Jeremie Frimpong,Netherlands,Netherlands,64.7,56.3,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jerdy Schouten,Netherlands,16.0,44.0,Carry,Jeremie Frimpong,Netherlands,True,55.3,False,False,False
84464,3930173,1,16,46,00:16:46.277,Carry,Jeremie Frimpong,Netherlands,Netherlands,64.7,56.3,,1.223007,From Corner,,,,,,,,,,,,False,62.4,57.1,2.4351591323771893,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jeremie Frimpong,Netherlands,16.0,46.0,Pass,Jeremie Frimpong,Netherlands,True,55.3,False,False,False
84465,3930173,1,16,47,00:16:47.500,Pass,Jeremie Frimpong,Netherlands,Netherlands,62.4,57.1,,2.908618,From Corner,Bart Verbruggen,29.156816,Ground Pass,,-2.8133347,34.8,47.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jeremie Frimpong,Netherlands,16.0,46.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,57.6,False,False,False
84466,3930173,1,16,50,00:16:50.409,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,34.8,47.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jeremie Frimpong,Netherlands,16.0,47.0,Carry,Bart Verbruggen,Netherlands,True,85.2,False,False,False
84467,3930173,1,16,50,00:16:50.409,Carry,Bart Verbruggen,Netherlands,Netherlands,34.8,47.7,,0.649504,From Corner,,,,,,,,,,,,False,34.6,45.6,2.1095023109729,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,16.0,50.0,Pass,Bart Verbruggen,Netherlands,True,85.2,False,False,False
84468,3930173,1,16,51,00:16:51.058,Pass,Bart Verbruggen,Netherlands,Netherlands,34.6,45.6,,1.772886,From Corner,Jeremie Frimpong,25.620499,Ground Pass,,0.9210502,50.1,66.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Carry,Bart Verbruggen,Netherlands,16.0,50.0,Ball Receipt*,Jeremie Frimpong,Netherlands,True,85.4,False,False,False
84469,3930173,1,16,52,00:16:52.831,Ball Receipt*,Jeremie Frimpong,Netherlands,Netherlands,50.1,66.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bart Verbruggen,Netherlands,16.0,51.0,Carry,Jeremie Frimpong,Netherlands,True,69.9,False,False,False
84470,3930173,1,16,52,00:16:52.831,Carry,Jeremie Frimpong,Netherlands,Netherlands,50.1,66.0,,1.205637,From Corner,,,,,,,,,,,,False,47.9,74.3,8.586617494683223,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jeremie Frimpong,Netherlands,16.0,52.0,Pass,Jeremie Frimpong,Netherlands,True,69.9,False,False,False
