event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Hungary_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
181587,3930159,1,13,52,00:13:52.075,Pass,Ádám Lang,Hungary,Hungary,40.4,60.6,,2.952181,From Kick Off,Péter Gulácsi,33.17303,Ground Pass,,-2.564459,12.6,42.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Ádám Lang,Hungary,13.0,50.0,Pressure,Kwadwo Duah,Switzerland,False,79.6,False,False,False
181588,3930159,1,13,54,00:13:54.889,Pressure,Kwadwo Duah,Switzerland,Hungary,104.3,35.3,,0.198462,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,1,Pass,Ádám Lang,Hungary,13.0,52.0,Ball Receipt*,Péter Gulácsi,Hungary,False,15.700000000000003,False,True,False
181589,3930159,1,13,55,00:13:55.027,Ball Receipt*,Péter Gulácsi,Hungary,Hungary,12.6,42.5,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Kwadwo Duah,Switzerland,13.0,54.0,Pass,Péter Gulácsi,Hungary,True,107.4,False,False,True
181590,3930159,1,13,55,00:13:55.027,Pass,Péter Gulácsi,Hungary,Hungary,11.4,41.9,True,2.081815,From Kick Off,Attila Szalai,37.70053,High Pass,,-1.1118937,28.1,8.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Péter Gulácsi,Hungary,13.0,55.0,Ball Receipt*,Attila Szalai,Hungary,True,108.6,False,False,False
181591,3930159,1,13,57,00:13:57.109,Ball Receipt*,Attila Szalai,Hungary,Hungary,28.1,8.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Péter Gulácsi,Hungary,13.0,55.0,Pass,Attila Szalai,Hungary,True,91.9,False,False,False
181592,3930159,1,13,57,00:13:57.109,Pass,Attila Szalai,Hungary,Hungary,28.1,8.1,,1.710195,From Kick Off,Ádám Nagy,27.644167,Low Pass,,1.2696378,36.3,34.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Attila Szalai,Hungary,13.0,57.0,Pressure,Granit Xhaka,Switzerland,False,91.9,False,False,False
181593,3930159,1,13,58,00:13:58.577,Pressure,Granit Xhaka,Switzerland,Hungary,82.6,43.9,,0.23351,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Attila Szalai,Hungary,13.0,57.0,Ball Receipt*,Ádám Nagy,Hungary,False,37.400000000000006,False,False,False
181594,3930159,1,13,58,00:13:58.819,Ball Receipt*,Ádám Nagy,Hungary,Hungary,36.3,34.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Granit Xhaka,Switzerland,13.0,58.0,Pass,Ádám Nagy,Hungary,True,83.7,False,False,True
181595,3930159,1,13,58,00:13:58.819,Pass,Ádám Nagy,Hungary,Hungary,35.7,33.7,,3.451224,From Kick Off,Roland Sallai,35.163902,High Pass,Incomplete,0.12259133,70.6,38.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Ádám Nagy,Hungary,13.0,58.0,Ball Receipt*,Roland Sallai,Hungary,True,84.3,False,False,False
181596,3930159,1,14,2,00:14:02.271,Ball Receipt*,Roland Sallai,Hungary,Hungary,69.3,37.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Ádám Nagy,Hungary,13.0,58.0,Duel,Roland Sallai,Hungary,True,50.7,False,False,False
181597,3930159,1,14,2,00:14:02.271,Duel,Roland Sallai,Hungary,Hungary,70.6,38.0,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Roland Sallai,Hungary,14.0,2.0,Pass,Manuel Obafemi Akanji,Switzerland,False,49.400000000000006,False,False,False
181598,3930159,1,14,2,00:14:02.271,Pass,Manuel Obafemi Akanji,Switzerland,Hungary,49.5,42.1,True,1.242973,From Kick Off,Ricardo Iván Rodríguez Araya,6.2514,High Pass,Unknown,0.12832323,55.7,42.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Duel,Roland Sallai,Hungary,14.0,2.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,70.5,False,False,False
181599,3930159,1,14,3,00:14:03.514,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Hungary,54.3,43.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,14.0,2.0,Foul Committed,Barnabás Varga,Hungary,False,65.7,False,False,False
181600,3930159,1,14,3,00:14:03.516,Foul Committed,Barnabás Varga,Hungary,Hungary,64.2,36.6,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,14.0,3.0,Foul Won,Ricardo Iván Rodríguez Araya,Switzerland,False,55.8,False,False,False
181601,3930159,1,14,3,00:14:03.516,Foul Won,Ricardo Iván Rodríguez Araya,Switzerland,Hungary,55.9,43.5,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Foul Committed,Barnabás Varga,Hungary,14.0,3.0,Player Off,Roland Sallai,Hungary,False,64.1,False,False,False
181602,3930159,1,15,12,00:15:12.304,Player Off,Roland Sallai,Hungary,Hungary,,,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Foul Won,Ricardo Iván Rodríguez Araya,Switzerland,14.0,3.0,Pass,Manuel Obafemi Akanji,Switzerland,False,,False,,False
181603,3930159,1,15,31,00:15:31.008,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,55.9,43.5,,1.10336,From Free Kick,Granit Xhaka,7.984986,Ground Pass,,-0.3851575,63.3,40.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Player Off,Roland Sallai,Hungary,15.0,12.0,Ball Receipt*,Granit Xhaka,Switzerland,True,64.1,False,False,False
181604,3930159,1,15,32,00:15:32.111,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,63.3,40.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,15.0,31.0,Pass,Granit Xhaka,Switzerland,True,56.7,False,False,False
181605,3930159,1,15,32,00:15:32.111,Pass,Granit Xhaka,Switzerland,Switzerland,63.3,40.5,,0.748762,From Free Kick,Manuel Obafemi Akanji,10.504285,Ground Pass,,3.113029,52.8,40.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Granit Xhaka,Switzerland,15.0,32.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,56.7,False,False,False
181606,3930159,1,15,32,00:15:32.860,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,52.8,40.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Granit Xhaka,Switzerland,15.0,32.0,Carry,Manuel Obafemi Akanji,Switzerland,True,67.2,False,False,False
181607,3930159,1,15,32,00:15:32.860,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,52.8,40.8,,4.768217,From Free Kick,,,,,,,,,,,,False,59.2,35.9,8.060397012554658,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,15.0,32.0,Pass,Manuel Obafemi Akanji,Switzerland,True,67.2,False,False,False
181608,3930159,1,15,37,00:15:37.628,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,59.2,35.9,,1.172384,From Free Kick,Michel Aebischer,16.260689,Ground Pass,,-0.8768455,69.6,23.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Manuel Obafemi Akanji,Switzerland,15.0,32.0,Ball Receipt*,Michel Aebischer,Switzerland,True,60.8,False,False,False
181609,3930159,1,15,38,00:15:38.801,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,69.6,23.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,15.0,37.0,Pass,Michel Aebischer,Switzerland,True,50.400000000000006,False,False,False
181610,3930159,1,15,38,00:15:38.801,Pass,Michel Aebischer,Switzerland,Switzerland,69.6,23.4,,1.324346,From Free Kick,Kwadwo Duah,17.901117,Ground Pass,,0.3836184,86.2,30.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Michel Aebischer,Switzerland,15.0,38.0,Pressure,Willi Orban,Hungary,False,50.400000000000006,False,False,False
181611,3930159,1,15,39,00:15:39.794,Pressure,Willi Orban,Hungary,Switzerland,32.1,49.5,,0.727294,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,15.0,38.0,Ball Receipt*,Kwadwo Duah,Switzerland,False,87.9,False,False,False
181612,3930159,1,15,40,00:15:40.125,Ball Receipt*,Kwadwo Duah,Switzerland,Switzerland,86.2,30.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,1,Pressure,Willi Orban,Hungary,15.0,39.0,Carry,Kwadwo Duah,Switzerland,True,33.8,False,False,True
181613,3930159,1,15,40,00:15:40.125,Carry,Kwadwo Duah,Switzerland,Switzerland,86.2,30.1,True,1.028141,From Free Kick,,,,,,,,,,,,False,88.5,33.3,3.940812099047601,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,1,Ball Receipt*,Kwadwo Duah,Switzerland,15.0,40.0,Pass,Kwadwo Duah,Switzerland,True,33.8,False,False,False
181614,3930159,1,15,41,00:15:41.153,Pass,Kwadwo Duah,Switzerland,Switzerland,88.5,33.3,,1.308495,From Free Kick,Dan Ndoye,25.276867,Ground Pass,Incomplete,1.3066262,95.1,57.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,1,Carry,Kwadwo Duah,Switzerland,15.0,40.0,Ball Receipt*,Dan Ndoye,Switzerland,True,31.5,False,False,False
181615,3930159,1,15,42,00:15:42.462,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,91.2,72.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Kwadwo Duah,Switzerland,15.0,41.0,Ball Recovery,Milos Kerkez,Hungary,False,28.799999999999997,False,False,False
181616,3930159,1,15,42,00:15:42.462,Ball Recovery,Milos Kerkez,Hungary,Hungary,25.0,22.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Dan Ndoye,Switzerland,15.0,42.0,Carry,Milos Kerkez,Hungary,True,95.0,False,False,False
181617,3930159,1,15,42,00:15:42.462,Carry,Milos Kerkez,Hungary,Hungary,25.0,22.4,,0.692279,Regular Play,,,,,,,,,,,,False,27.3,20.6,2.9206163733020456,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Recovery,Milos Kerkez,Hungary,15.0,42.0,Pass,Milos Kerkez,Hungary,True,95.0,False,False,False
181618,3930159,1,15,43,00:15:43.154,Pass,Milos Kerkez,Hungary,Hungary,27.3,20.6,,1.136624,Regular Play,Dominik Szoboszlai,14.534442,Ground Pass,,-0.06885649,41.8,19.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Milos Kerkez,Hungary,15.0,42.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,92.7,False,False,False
181619,3930159,1,15,44,00:15:44.291,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,41.8,19.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Milos Kerkez,Hungary,15.0,43.0,Carry,Dominik Szoboszlai,Hungary,True,78.2,False,False,False
181620,3930159,1,15,44,00:15:44.291,Carry,Dominik Szoboszlai,Hungary,Hungary,41.8,19.6,,0.205736,Regular Play,,,,,,,,,,,,False,42.4,19.6,0.6000000000000014,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,15.0,44.0,Pass,Dominik Szoboszlai,Hungary,True,78.2,False,False,False
181621,3930159,1,15,44,00:15:44.496,Pass,Dominik Szoboszlai,Hungary,Hungary,42.4,19.6,,1.67916,Regular Play,Milos Kerkez,15.001333,Ground Pass,,-2.3184764,32.2,8.6,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Dominik Szoboszlai,Hungary,15.0,44.0,Pressure,Fabian Lukas Schär,Switzerland,False,77.6,False,False,False
181622,3930159,1,15,44,00:15:44.774,Pressure,Fabian Lukas Schär,Switzerland,Hungary,75.4,60.5,,0.326398,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,15.0,44.0,Ball Receipt*,Milos Kerkez,Hungary,False,44.599999999999994,False,False,False
181623,3930159,1,15,46,00:15:46.175,Ball Receipt*,Milos Kerkez,Hungary,Hungary,32.2,8.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Fabian Lukas Schär,Switzerland,15.0,44.0,Carry,Milos Kerkez,Hungary,True,87.8,False,False,False
181624,3930159,1,15,46,00:15:46.175,Carry,Milos Kerkez,Hungary,Hungary,32.2,8.6,,0.266841,Regular Play,,,,,,,,,,,,False,32.4,6.9,1.7117242768623677,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Milos Kerkez,Hungary,15.0,46.0,Pass,Milos Kerkez,Hungary,True,87.8,False,False,False
181625,3930159,1,15,46,00:15:46.442,Pass,Milos Kerkez,Hungary,Hungary,32.4,6.9,,5.693817,Regular Play,,65.04598,High Pass,Incomplete,0.10318707,97.1,13.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Milos Kerkez,Hungary,15.0,46.0,Ball Recovery,Manuel Obafemi Akanji,Switzerland,False,87.6,False,False,False
181626,3930159,1,15,52,00:15:52.136,Ball Recovery,Manuel Obafemi Akanji,Switzerland,Switzerland,23.0,66.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Milos Kerkez,Hungary,15.0,46.0,Carry,Manuel Obafemi Akanji,Switzerland,True,97.0,False,False,False
181627,3930159,1,15,52,00:15:52.136,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,23.0,66.5,,1.091041,Regular Play,,,,,,,,,,,,False,15.8,66.0,7.217340230306452,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Recovery,Manuel Obafemi Akanji,Switzerland,15.0,52.0,Pass,Manuel Obafemi Akanji,Switzerland,True,97.0,False,False,False
181628,3930159,1,15,53,00:15:53.227,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,15.8,66.0,,1.079354,Regular Play,Granit Xhaka,13.482581,Ground Pass,,-0.86941046,24.5,55.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Manuel Obafemi Akanji,Switzerland,15.0,52.0,Ball Receipt*,Granit Xhaka,Switzerland,True,104.2,False,False,False
181629,3930159,1,15,54,00:15:54.306,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,24.5,55.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,15.0,53.0,Carry,Granit Xhaka,Switzerland,True,95.5,False,False,False
181630,3930159,1,15,54,00:15:54.306,Carry,Granit Xhaka,Switzerland,Switzerland,24.5,55.7,,1.054133,Regular Play,,,,,,,,,,,,False,21.3,55.6,3.2015621187164234,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Granit Xhaka,Switzerland,15.0,54.0,Pass,Granit Xhaka,Switzerland,True,95.5,False,False,False
181631,3930159,1,15,55,00:15:55.361,Pass,Granit Xhaka,Switzerland,Switzerland,21.3,55.6,,1.899108,Regular Play,Ricardo Iván Rodríguez Araya,32.44457,Ground Pass,,-1.6232173,19.6,23.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Granit Xhaka,Switzerland,15.0,54.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,98.7,False,False,False
181632,3930159,1,15,57,00:15:57.260,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,19.6,23.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Granit Xhaka,Switzerland,15.0,55.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,100.4,False,False,False
181633,3930159,1,15,57,00:15:57.260,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,19.6,23.2,,9.139552,Regular Play,,,,,,,,,,,,False,66.4,17.5,47.14583756812472,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,15.0,57.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,100.4,False,False,False
181634,3930159,1,16,6,00:16:06.399,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,66.4,17.5,,0.996086,Regular Play,Michel Aebischer,9.932774,Ground Pass,,-1.8670747,63.5,8.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,15.0,57.0,Ball Receipt*,Michel Aebischer,Switzerland,True,53.599999999999994,False,False,False
181635,3930159,1,16,7,00:16:07.395,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,63.5,8.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,16.0,6.0,Carry,Michel Aebischer,Switzerland,True,56.5,False,False,False
181636,3930159,1,16,7,00:16:07.395,Carry,Michel Aebischer,Switzerland,Switzerland,63.5,8.0,True,1.003685,Regular Play,,,,,,,,,,,,False,62.9,7.8,0.6324555320336773,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Michel Aebischer,Switzerland,16.0,7.0,Pressure,Attila Fiola,Hungary,False,56.5,False,False,False
181637,3930159,1,16,8,00:16:08.225,Pressure,Attila Fiola,Hungary,Switzerland,54.3,73.5,,0.323254,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Michel Aebischer,Switzerland,16.0,7.0,Pass,Michel Aebischer,Switzerland,False,65.7,False,False,False
181638,3930159,1,16,8,00:16:08.399,Pass,Michel Aebischer,Switzerland,Switzerland,62.9,7.8,True,0.742125,Regular Play,Granit Xhaka,16.92956,Ground Pass,,1.5116936,63.9,24.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Attila Fiola,Hungary,16.0,8.0,Ball Receipt*,Granit Xhaka,Switzerland,True,57.1,False,False,True
181639,3930159,1,16,9,00:16:09.141,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,63.9,24.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,16.0,8.0,Carry,Granit Xhaka,Switzerland,True,56.1,False,False,False
181640,3930159,1,16,9,00:16:09.141,Carry,Granit Xhaka,Switzerland,Switzerland,63.9,24.7,,1.677091,Regular Play,,,,,,,,,,,,False,63.9,24.7,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Granit Xhaka,Switzerland,16.0,9.0,Pass,Granit Xhaka,Switzerland,True,56.1,False,False,False
181641,3930159,1,16,10,00:16:10.818,Pass,Granit Xhaka,Switzerland,Switzerland,63.9,24.7,,2.991689,Regular Play,Ruben Vargas,38.604664,High Pass,Incomplete,-0.015542789,102.5,24.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Granit Xhaka,Switzerland,16.0,9.0,Ball Receipt*,Ruben Vargas,Switzerland,True,56.1,False,False,False
181642,3930159,1,16,13,00:16:13.810,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,103.7,21.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Granit Xhaka,Switzerland,16.0,10.0,Interception,Ádám Lang,Hungary,False,16.299999999999997,False,True,False
181643,3930159,1,16,13,00:16:13.810,Interception,Ádám Lang,Hungary,Switzerland,17.6,56.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Ruben Vargas,Switzerland,16.0,13.0,Player On,Roland Sallai,Hungary,True,102.4,False,False,False
181644,3930159,1,16,27,00:16:27.732,Player On,Roland Sallai,Hungary,Switzerland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Interception,Ádám Lang,Hungary,16.0,13.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,False,,False,,False
181645,3930159,1,16,53,00:16:53.955,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,120.0,0.1,,1.508747,From Corner,,35.363823,High Pass,Incomplete,1.8048015,111.8,34.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Player On,Roland Sallai,Hungary,16.0,27.0,Clearance,Barnabás Varga,Hungary,False,0.0,False,True,False
181646,3930159,1,16,55,00:16:55.464,Clearance,Barnabás Varga,Hungary,Switzerland,8.3,45.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,16.0,53.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,False,111.7,False,False,False
181647,3930159,1,17,17,00:17:17.990,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,98.6,0.1,,0.762243,From Throw In,Remo Freuler,8.415462,Low Pass,,1.922613,95.7,8.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Clearance,Barnabás Varga,Hungary,16.0,55.0,Ball Receipt*,Remo Freuler,Switzerland,True,21.400000000000006,False,True,False
181648,3930159,1,17,18,00:17:18.752,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,95.7,8.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,17.0,17.0,Pass,Remo Freuler,Switzerland,True,24.299999999999997,False,True,False
181649,3930159,1,17,18,00:17:18.752,Pass,Remo Freuler,Switzerland,Switzerland,95.7,8.0,,0.598926,From Throw In,Ricardo Iván Rodríguez Araya,5.9539905,Low Pass,,-1.0620666,98.6,2.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Remo Freuler,Switzerland,17.0,18.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,24.299999999999997,False,True,False
181650,3930159,1,17,19,00:17:19.351,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,98.6,2.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Remo Freuler,Switzerland,17.0,18.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,21.400000000000006,False,True,False
