event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
67003,3930182,1,39,50,00:39:50.407,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,16.3,34.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Kasper Schmeichel,Denmark,39.0,49.0,Carry,Jannik Vestergaard,Denmark,True,103.7,False,False,False
67004,3930182,1,39,50,00:39:50.407,Carry,Jannik Vestergaard,Denmark,Denmark,16.3,34.0,,9.041588,From Throw In,,,,,,,,,,,,False,44.2,35.0,27.91791539495741,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,39.0,50.0,Pass,Jannik Vestergaard,Denmark,True,103.7,False,False,False
67005,3930182,1,39,59,00:39:59.449,Pass,Jannik Vestergaard,Denmark,Denmark,44.2,35.0,,1.500423,From Throw In,Jonas Older Wind,26.897211,Ground Pass,,1.1453996,55.3,59.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,39.0,50.0,Ball Receipt*,Jonas Older Wind,Denmark,True,75.8,False,False,False
67006,3930182,1,40,0,00:40:00.949,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,55.3,59.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,39.0,59.0,Carry,Jonas Older Wind,Denmark,True,64.7,False,False,False
67007,3930182,1,40,0,00:40:00.949,Carry,Jonas Older Wind,Denmark,Denmark,55.3,59.5,,0.040000003,From Throw In,,,,,,,,,,,,False,55.3,59.5,0.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jonas Older Wind,Denmark,40.0,0.0,Pass,Jonas Older Wind,Denmark,True,64.7,False,False,False
67008,3930182,1,40,0,00:40:00.989,Pass,Jonas Older Wind,Denmark,Denmark,55.3,59.5,,1.380088,From Throw In,Joachim Andersen,11.164677,Ground Pass,,-3.033903,44.2,58.3,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jonas Older Wind,Denmark,40.0,0.0,Ball Receipt*,Joachim Andersen,Denmark,True,64.7,False,False,False
67009,3930182,1,40,2,00:40:02.369,Ball Receipt*,Joachim Andersen,Denmark,Denmark,44.2,58.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jonas Older Wind,Denmark,40.0,0.0,Carry,Joachim Andersen,Denmark,True,75.8,False,False,False
67010,3930182,1,40,2,00:40:02.369,Carry,Joachim Andersen,Denmark,Denmark,44.2,58.3,,0.060603,From Throw In,,,,,,,,,,,,False,44.2,58.3,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Joachim Andersen,Denmark,40.0,2.0,Pass,Joachim Andersen,Denmark,True,75.8,False,False,False
67011,3930182,1,40,2,00:40:02.430,Pass,Joachim Andersen,Denmark,Denmark,44.2,58.3,,1.402974,From Throw In,Jannik Vestergaard,15.2345,Ground Pass,,-1.8364726,40.2,43.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Joachim Andersen,Denmark,40.0,2.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,75.8,False,False,False
67012,3930182,1,40,3,00:40:03.833,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,40.2,43.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joachim Andersen,Denmark,40.0,2.0,Carry,Jannik Vestergaard,Denmark,True,79.8,False,False,False
67013,3930182,1,40,3,00:40:03.833,Carry,Jannik Vestergaard,Denmark,Denmark,40.2,43.6,,1.754535,From Throw In,,,,,,,,,,,,False,43.0,43.9,2.8160255680657413,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,40.0,3.0,Pass,Jannik Vestergaard,Denmark,True,79.8,False,False,False
67014,3930182,1,40,5,00:40:05.587,Pass,Jannik Vestergaard,Denmark,Denmark,43.0,43.9,,0.860779,From Throw In,Morten Hjulmand,8.720092,Ground Pass,,0.638914,50.0,49.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,40.0,3.0,Ball Receipt*,Morten Hjulmand,Denmark,True,77.0,False,False,False
67015,3930182,1,40,6,00:40:06.448,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,50.0,49.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Jannik Vestergaard,Denmark,40.0,5.0,Carry,Morten Hjulmand,Denmark,True,70.0,False,False,False
67016,3930182,1,40,6,00:40:06.448,Carry,Morten Hjulmand,Denmark,Denmark,50.0,49.1,,0.084671,From Throw In,,,,,,,,,,,,False,50.0,49.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,40.0,6.0,Pass,Morten Hjulmand,Denmark,True,70.0,False,False,False
67017,3930182,1,40,6,00:40:06.533,Pass,Morten Hjulmand,Denmark,Denmark,50.0,49.1,,0.80461,From Throw In,Jannik Vestergaard,10.206861,Ground Pass,,-2.2868614,43.3,41.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,40.0,6.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,70.0,False,False,False
67018,3930182,1,40,7,00:40:07.338,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,43.3,41.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,40.0,6.0,Carry,Jannik Vestergaard,Denmark,True,76.7,False,False,False
67019,3930182,1,40,7,00:40:07.338,Carry,Jannik Vestergaard,Denmark,Denmark,43.3,41.4,,3.583992,From Throw In,,,,,,,,,,,,False,47.6,39.0,4.9244289008980555,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,40.0,7.0,Pass,Jannik Vestergaard,Denmark,True,76.7,False,False,False
67020,3930182,1,40,10,00:40:10.921,Pass,Jannik Vestergaard,Denmark,Denmark,47.6,39.0,,1.454329,From Throw In,Andreas Christensen,15.111916,Ground Pass,,-1.5310822,48.2,23.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,40.0,7.0,Ball Receipt*,Andreas Christensen,Denmark,True,72.4,False,False,False
67021,3930182,1,40,12,00:40:12.376,Ball Receipt*,Andreas Christensen,Denmark,Denmark,48.2,23.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,40.0,10.0,Carry,Andreas Christensen,Denmark,True,71.8,False,False,False
67022,3930182,1,40,12,00:40:12.376,Carry,Andreas Christensen,Denmark,Denmark,48.2,23.9,,0.927734,From Throw In,,,,,,,,,,,,False,50.3,22.7,2.41867732448956,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,40.0,12.0,Pass,Andreas Christensen,Denmark,True,71.8,False,False,False
67023,3930182,1,40,13,00:40:13.304,Pass,Andreas Christensen,Denmark,Denmark,50.3,22.7,,1.266004,From Throw In,Joakim Mæhle,19.832296,Ground Pass,,-1.1884173,57.7,4.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,40.0,12.0,Ball Receipt*,Joakim Mæhle,Denmark,True,69.7,False,False,False
67024,3930182,1,40,14,00:40:14.570,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,57.7,4.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Christensen,Denmark,40.0,13.0,Carry,Joakim Mæhle,Denmark,True,62.3,False,False,False
67025,3930182,1,40,14,00:40:14.570,Carry,Joakim Mæhle,Denmark,Denmark,57.7,4.3,,1.097978,From Throw In,,,,,,,,,,,,False,55.9,5.8,2.3430749027719995,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,40.0,14.0,Pass,Joakim Mæhle,Denmark,True,62.3,False,False,False
67026,3930182,1,40,15,00:40:15.668,Pass,Joakim Mæhle,Denmark,Denmark,55.9,5.8,,1.05342,From Throw In,Andreas Christensen,15.182226,Ground Pass,,2.5152178,43.6,14.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Joakim Mæhle,Denmark,40.0,14.0,Ball Receipt*,Andreas Christensen,Denmark,True,64.1,False,False,False
67027,3930182,1,40,16,00:40:16.721,Ball Receipt*,Andreas Christensen,Denmark,Denmark,43.6,14.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joakim Mæhle,Denmark,40.0,15.0,Carry,Andreas Christensen,Denmark,True,76.4,False,False,False
67028,3930182,1,40,16,00:40:16.721,Carry,Andreas Christensen,Denmark,Denmark,43.6,14.7,,0.834722,From Throw In,,,,,,,,,,,,False,42.1,17.5,3.1764760348537187,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,40.0,16.0,Pass,Andreas Christensen,Denmark,True,76.4,False,False,False
67029,3930182,1,40,17,00:40:17.556,Pass,Andreas Christensen,Denmark,Denmark,42.1,17.5,,1.581095,From Throw In,Jannik Vestergaard,12.657014,Ground Pass,,1.4758446,43.3,30.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,40.0,16.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,77.9,False,False,False
67030,3930182,1,40,19,00:40:19.137,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,43.3,30.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Christensen,Denmark,40.0,17.0,Carry,Jannik Vestergaard,Denmark,True,76.7,False,False,False
67031,3930182,1,40,19,00:40:19.137,Carry,Jannik Vestergaard,Denmark,Denmark,43.3,30.1,,3.677975,From Throw In,,,,,,,,,,,,False,51.9,41.4,14.200352108310554,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,40.0,19.0,Pass,Jannik Vestergaard,Denmark,True,76.7,False,False,False
67032,3930182,1,40,22,00:40:22.815,Pass,Jannik Vestergaard,Denmark,Denmark,51.9,41.4,,1.705808,From Throw In,Pierre-Emile Højbjerg,34.644623,High Pass,,-1.2170932,63.9,8.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,40.0,19.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,68.1,False,False,False
67033,3930182,1,40,24,00:40:24.521,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,63.9,8.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,40.0,22.0,Carry,Pierre-Emile Højbjerg,Denmark,True,56.1,False,False,False
67034,3930182,1,40,24,00:40:24.521,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,63.9,8.9,,6.915193,From Throw In,,,,,,,,,,,,False,65.4,22.4,13.583077707206124,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,40.0,24.0,Pass,Pierre-Emile Højbjerg,Denmark,True,56.1,False,False,False
67035,3930182,1,40,31,00:40:31.436,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,65.4,22.4,,0.697392,From Throw In,Morten Hjulmand,9.228217,Ground Pass,,1.048962,70.0,30.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,40.0,24.0,Ball Receipt*,Morten Hjulmand,Denmark,True,54.599999999999994,False,False,False
67036,3930182,1,40,32,00:40:32.133,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,70.0,30.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Pierre-Emile Højbjerg,Denmark,40.0,31.0,Carry,Morten Hjulmand,Denmark,True,50.0,False,False,False
67037,3930182,1,40,32,00:40:32.133,Carry,Morten Hjulmand,Denmark,Denmark,70.0,30.4,,0.054846,From Throw In,,,,,,,,,,,,False,70.0,30.4,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,40.0,32.0,Pass,Morten Hjulmand,Denmark,True,50.0,False,False,False
67038,3930182,1,40,32,00:40:32.188,Pass,Morten Hjulmand,Denmark,Denmark,70.0,30.4,,1.141717,From Throw In,Jannik Vestergaard,14.466859,Ground Pass,,2.7739224,56.5,35.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,40.0,32.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,50.0,False,False,False
67039,3930182,1,40,33,00:40:33.330,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,56.5,35.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,40.0,32.0,Carry,Jannik Vestergaard,Denmark,True,63.5,False,False,False
67040,3930182,1,40,33,00:40:33.330,Carry,Jannik Vestergaard,Denmark,Denmark,56.5,35.6,,0.729209,From Throw In,,,,,,,,,,,,False,56.5,35.6,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,40.0,33.0,Pass,Jannik Vestergaard,Denmark,True,63.5,False,False,False
67041,3930182,1,40,34,00:40:34.059,Pass,Jannik Vestergaard,Denmark,Denmark,56.5,35.6,,0.897506,From Throw In,Pierre-Emile Højbjerg,10.780074,Ground Pass,,-0.6472117,65.1,29.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,40.0,33.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,63.5,False,False,False
67042,3930182,1,40,34,00:40:34.956,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,65.1,29.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,40.0,34.0,Carry,Pierre-Emile Højbjerg,Denmark,True,54.900000000000006,False,False,False
67043,3930182,1,40,34,00:40:34.956,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,65.1,29.1,,3.655674,From Throw In,,,,,,,,,,,,False,68.5,29.4,3.4132096331752075,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,40.0,34.0,Pass,Pierre-Emile Højbjerg,Denmark,True,54.900000000000006,False,False,False
67044,3930182,1,40,38,00:40:38.612,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,68.5,29.4,,1.078153,From Throw In,Andreas Christensen,13.322162,Ground Pass,,-1.4352686,70.3,16.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,40.0,34.0,Ball Receipt*,Andreas Christensen,Denmark,True,51.5,False,False,False
67045,3930182,1,40,39,00:40:39.690,Ball Receipt*,Andreas Christensen,Denmark,Denmark,70.3,16.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,40.0,38.0,Carry,Andreas Christensen,Denmark,True,49.7,False,False,False
67046,3930182,1,40,39,00:40:39.690,Carry,Andreas Christensen,Denmark,Denmark,70.3,16.2,,1.415227,From Throw In,,,,,,,,,,,,False,68.5,15.9,1.824828759089463,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,40.0,39.0,Pass,Andreas Christensen,Denmark,True,49.7,False,False,False
67047,3930182,1,40,41,00:40:41.105,Pass,Andreas Christensen,Denmark,Denmark,68.5,15.9,,1.222385,From Throw In,Pierre-Emile Højbjerg,13.55913,Ground Pass,,1.8014647,65.4,29.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,40.0,39.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,51.5,False,False,False
67048,3930182,1,40,42,00:40:42.328,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,65.4,29.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Christensen,Denmark,40.0,41.0,Carry,Pierre-Emile Højbjerg,Denmark,True,54.599999999999994,False,False,False
67049,3930182,1,40,42,00:40:42.328,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,65.4,29.1,,1.966299,From Throw In,,,,,,,,,,,,False,65.4,30.4,1.2999999999999972,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,40.0,42.0,Pass,Pierre-Emile Højbjerg,Denmark,True,54.599999999999994,False,False,False
67050,3930182,1,40,44,00:40:44.294,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,65.4,30.4,,1.928876,From Throw In,Rasmus Winther Højlund,27.63657,Ground Pass,,-0.15622565,92.7,26.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,40.0,42.0,Pressure,Nikola Milenković,Serbia,False,54.599999999999994,False,False,False
67051,3930182,1,40,45,00:40:45.556,Pressure,Nikola Milenković,Serbia,Denmark,25.9,54.0,,1.395733,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,40.0,44.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,False,94.1,False,False,False
67052,3930182,1,40,46,00:40:46.223,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,92.7,26.1,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Nikola Milenković,Serbia,40.0,45.0,Carry,Rasmus Winther Højlund,Denmark,True,27.299999999999997,False,False,True
67053,3930182,1,40,46,00:40:46.223,Carry,Rasmus Winther Højlund,Denmark,Denmark,92.7,26.1,True,0.887348,From Throw In,,,,,,,,,,,,False,93.3,26.7,0.8485281374238515,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,40.0,46.0,Pressure,Milos Veljkovic,Serbia,False,27.299999999999997,False,False,False
67054,3930182,1,40,46,00:40:46.671,Pressure,Milos Veljkovic,Serbia,Denmark,27.4,54.0,,0.600567,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Rasmus Winther Højlund,Denmark,40.0,46.0,Pass,Rasmus Winther Højlund,Denmark,False,92.6,False,False,False
67055,3930182,1,40,47,00:40:47.110,Pass,Rasmus Winther Højlund,Denmark,Denmark,93.3,26.7,True,0.987988,From Throw In,Jonas Older Wind,4.464303,Ground Pass,,1.8429422,92.1,31.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Milos Veljkovic,Serbia,40.0,46.0,Ball Receipt*,Jonas Older Wind,Denmark,True,26.700000000000003,False,False,True
67056,3930182,1,40,48,00:40:48.098,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,92.1,31.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Rasmus Winther Højlund,Denmark,40.0,47.0,Carry,Jonas Older Wind,Denmark,True,27.900000000000006,False,False,False
67057,3930182,1,40,48,00:40:48.098,Carry,Jonas Older Wind,Denmark,Denmark,92.1,31.0,,0.860933,From Throw In,,,,,,,,,,,,False,93.6,33.7,3.0886890422961026,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jonas Older Wind,Denmark,40.0,48.0,Pass,Jonas Older Wind,Denmark,True,27.900000000000006,False,False,False
67058,3930182,1,40,48,00:40:48.959,Pass,Jonas Older Wind,Denmark,Denmark,93.6,33.7,,0.679564,From Throw In,Christian Dannemann Eriksen,13.633048,Ground Pass,,1.430974,95.5,47.2,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jonas Older Wind,Denmark,40.0,48.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,26.400000000000006,False,False,False
67059,3930182,1,40,49,00:40:49.639,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,95.5,47.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Jonas Older Wind,Denmark,40.0,48.0,Carry,Christian Dannemann Eriksen,Denmark,True,24.5,False,True,False
67060,3930182,1,40,49,00:40:49.639,Carry,Christian Dannemann Eriksen,Denmark,Denmark,95.5,47.2,,0.04,From Throw In,,,,,,,,,,,,False,95.5,47.2,0.0,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,40.0,49.0,Pass,Christian Dannemann Eriksen,Denmark,True,24.5,False,True,False
67061,3930182,1,40,49,00:40:49.679,Pass,Christian Dannemann Eriksen,Denmark,Denmark,95.5,47.2,,0.705646,From Throw In,Morten Hjulmand,8.009994,Ground Pass,,3.0916343,87.5,47.6,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Christian Dannemann Eriksen,Denmark,40.0,49.0,Ball Receipt*,Morten Hjulmand,Denmark,True,24.5,False,True,False
67062,3930182,1,40,50,00:40:50.385,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,87.5,47.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Christian Dannemann Eriksen,Denmark,40.0,49.0,Carry,Morten Hjulmand,Denmark,True,32.5,False,False,False
67063,3930182,1,40,50,00:40:50.385,Carry,Morten Hjulmand,Denmark,Denmark,87.5,47.6,,0.672826,From Throw In,,,,,,,,,,,,False,87.5,47.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,40.0,50.0,Pass,Morten Hjulmand,Denmark,True,32.5,False,False,False
67064,3930182,1,40,51,00:40:51.057,Pass,Morten Hjulmand,Denmark,Denmark,87.5,47.6,,1.305171,From Throw In,Alexander Hartmann Bah,23.553556,Ground Pass,,1.0063465,100.1,67.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,40.0,50.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,32.5,False,False,False
67065,3930182,1,40,52,00:40:52.363,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,100.1,67.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,40.0,51.0,Carry,Alexander Hartmann Bah,Denmark,True,19.900000000000006,False,True,False
67066,3930182,1,40,52,00:40:52.363,Carry,Alexander Hartmann Bah,Denmark,Denmark,100.1,67.5,,2.775705,From Throw In,,,,,,,,,,,,False,100.7,70.9,3.4525353003264208,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,40.0,52.0,Pass,Alexander Hartmann Bah,Denmark,True,19.900000000000006,False,True,False
