match_id,home_team,away_team,match_date,stage,period,period_name,minute,second,team,player,card_type,event_type,event_uuid
3930170,Slovenia,Serbia,2024-06-20,Group Stage,2,Period 2,91,11,"{'id': 786, 'name': 'Serbia'}","{'id': 6319, 'name': 'Luka Jović'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930170,Slovenia,Serbia,2024-06-20,Group Stage,2,Period 2,92,45,"{'id': 786, 'name': 'Serbia'}","{'id': 8669, 'name': 'Mijat Gaćinović'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d02af1ae-7ada-47ad-b0e5-955bff6ec023
3930170,Slovenia,Serbia,2024-06-20,Group Stage,2,Period 2,93,35,"{'id': 944, 'name': 'Slovenia'}","{'id': 290289, 'name': 'Žan Vipotnik'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7c33d256-2072-4236-908c-e1508dd58328
3930169,Scotland,Switzerland,2024-06-19,Group Stage,1,Period 1,30,30,"{'id': 773, 'name': 'Switzerland'}","{'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",f5c73c49-3589-45da-91be-a0070794ea34
3930169,Scotland,Switzerland,2024-06-19,Group Stage,2,Period 2,50,16,"{'id': 942, 'name': 'Scotland'}","{'id': 3620, 'name': 'Scott McTominay'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930169,Scotland,Switzerland,2024-06-19,Group Stage,2,Period 2,67,19,"{'id': 942, 'name': 'Scotland'}","{'id': 10002, 'name': 'Scott McKenna'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d6423235-be51-4b3f-8838-4d5ac69e91d8
3930169,Scotland,Switzerland,2024-06-19,Group Stage,2,Period 2,70,42,"{'id': 942, 'name': 'Scotland'}","{'id': 9974, 'name': 'John McGinn'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",6b64f68b-2a6c-4f99-bbe1-0904786b027f
3930169,Scotland,Switzerland,2024-06-19,Group Stage,2,Period 2,85,1,"{'id': 773, 'name': 'Switzerland'}","{'id': 11457, 'name': 'Vincent Sierro'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",a15b19b8-a9fe-4a54-8094-685fb2ed034f
3930166,Portugal,Czech Republic,2024-06-18,Group Stage,1,Period 1,38,8,"{'id': 780, 'name': 'Portugal'}","{'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",7e86032b-b1c1-4ebd-ad06-a2a305455bde
3930166,Portugal,Czech Republic,2024-06-18,Group Stage,2,Period 2,56,39,"{'id': 912, 'name': 'Czech Republic'}","{'id': 7044, 'name': 'Patrik Schick'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",d596456a-253e-4771-90c1-ddc64aa32527
3930166,Portugal,Czech Republic,2024-06-18,Group Stage,2,Period 2,92,13,"{'id': 780, 'name': 'Portugal'}","{'id': 39624, 'name': 'Francisco Fernandes Conceição'}",Yellow Card,"{'id': 24, 'name': 'Bad Behaviour'}",
3930163,Serbia,England,2024-06-16,Group Stage,1,Period 1,38,4,"{'id': 786, 'name': 'Serbia'}","{'id': 16489, 'name': 'Nemanja Gudelj'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9135cba4-e49a-4edb-84be-8ceeeb6c65ea
3930163,Serbia,England,2024-06-16,Group Stage,2,Period 2,74,22,"{'id': 786, 'name': 'Serbia'}","{'id': 3831, 'name': 'Dušan Tadić'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",
3930162,Slovenia,Denmark,2024-06-16,Group Stage,2,Period 2,48,51,"{'id': 776, 'name': 'Denmark'}","{'id': 8621, 'name': 'Morten Hjulmand'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",b4167fcd-10fd-4bc0-a088-01b165efe28f
3930162,Slovenia,Denmark,2024-06-16,Group Stage,2,Period 2,52,54,"{'id': 944, 'name': 'Slovenia'}","{'id': 16528, 'name': 'Petar Stojanović'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",cc79f43a-2833-4f28-b724-f5929ff68d40
3930162,Slovenia,Denmark,2024-06-16,Group Stage,2,Period 2,83,52,"{'id': 944, 'name': 'Slovenia'}","{'id': 24109, 'name': 'Žan Celar'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",eabe0711-f870-4caa-8313-28b5e9492232
3930160,Spain,Croatia,2024-06-15,Group Stage,2,Period 2,77,10,"{'id': 772, 'name': 'Spain'}","{'id': 6765, 'name': 'Rodrigo Hernández Cascante'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",41593e6a-bfb0-492a-930b-3c65a3187df5
3930159,Hungary,Switzerland,2024-06-15,Group Stage,1,Period 1,4,3,"{'id': 773, 'name': 'Switzerland'}","{'id': 7796, 'name': 'Silvan Widmer'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",772c7eb2-027c-4b9c-b065-47c2b6fe78d0
3930159,Hungary,Switzerland,2024-06-15,Group Stage,2,Period 2,58,46,"{'id': 773, 'name': 'Switzerland'}","{'id': 6983, 'name': 'Remo Freuler'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",f6470d18-4049-406e-970e-5c491af962ad
3930159,Hungary,Switzerland,2024-06-15,Group Stage,2,Period 2,68,43,"{'id': 916, 'name': 'Hungary'}","{'id': 46376, 'name': 'Attila Szalai'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",9a2bed31-fc1b-4fbc-b89d-96793de26278
3930159,Hungary,Switzerland,2024-06-15,Group Stage,2,Period 2,86,47,"{'id': 916, 'name': 'Hungary'}","{'id': 46789, 'name': 'Bendegúz Bolla'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",0d654426-bb16-46bf-ba9b-bb70a1b9e87c
3930158,Germany,Scotland,2024-06-14,Group Stage,1,Period 1,30,8,"{'id': 770, 'name': 'Germany'}","{'id': 9195, 'name': 'Robert Andrich'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",029ac6d3-894a-4db2-8fa5-7037b9b082c0
3930158,Germany,Scotland,2024-06-14,Group Stage,1,Period 1,41,7,"{'id': 942, 'name': 'Scotland'}","{'id': 18797, 'name': 'Ryan Porteous'}",Red Card,"{'id': 22, 'name': 'Foul Committed'}",fc59ad12-735d-47aa-bc66-5441b9234ad0
3930158,Germany,Scotland,2024-06-14,Group Stage,2,Period 2,47,19,"{'id': 942, 'name': 'Scotland'}","{'id': 22308, 'name': 'Anthony Ralston'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",106c4cf8-ee51-4432-ad2d-8411499fda48
3930158,Germany,Scotland,2024-06-14,Group Stage,2,Period 2,61,32,"{'id': 770, 'name': 'Germany'}","{'id': 8221, 'name': 'Jonathan Tah'}",Yellow Card,"{'id': 22, 'name': 'Foul Committed'}",338c1cee-a852-4a5d-9bbc-0d21b0a45547
