match_id,minute_range,team_home,team_away,team_home_momentum,team_away_momentum,team_home_momentum_change,team_away_momentum_change
3930160,10-12,Spain,Croatia,4.738,4.676,-0.0030000000000001,0.4379999999999997
3930160,11-13,Spain,Croatia,4.321,4.975,1.0630000000000006,0.1710000000000002
3930160,12-14,Spain,Croatia,4.593,4.874,0.3499999999999996,0.5630000000000006
3930160,13-15,Spain,Croatia,4.735,5.114,-0.0150000000000005,0.213
3930160,14-16,Spain,Croatia,5.384,5.146,-0.5100000000000007,-0.0590000000000001
3930160,15-17,Spain,Croatia,4.943,5.437,-0.032,-0.1750000000000007
3930160,16-18,Spain,Croatia,4.72,5.327,0.2270000000000003,-0.0090000000000003
3930160,17-19,Spain,Croatia,4.874,5.087,-0.4669999999999996,0.3390000000000004
3930160,18-20,Spain,Croatia,4.911,5.262,-0.2199999999999997,-0.1259999999999994
3930160,19-21,Spain,Croatia,4.947,5.318,-0.2099999999999999,-0.7209999999999992
3930160,20-22,Spain,Croatia,4.407,5.426,0.835,-0.8140000000000001
3930160,21-23,Spain,Croatia,4.691,5.136,0.3209999999999997,-0.601
3930160,22-24,Spain,Croatia,4.737,4.597,0.4619999999999997,0.2509999999999994
3930160,23-25,Spain,Croatia,5.242,4.612,0.1360000000000001,0.2190000000000003
3930160,24-26,Spain,Croatia,5.012,4.535,0.8570000000000002,0.6739999999999995
3930160,25-27,Spain,Croatia,5.199,4.848,-0.3389999999999995,0.7270000000000003
3930160,26-28,Spain,Croatia,5.378,4.831,0.2589999999999994,0.6869999999999994
3930160,27-29,Spain,Croatia,5.869,5.209,-0.3889999999999993,0.5730000000000004
3930160,28-30,Spain,Croatia,4.86,5.575,0.314,0.2119999999999997
3930160,29-31,Spain,Croatia,5.637,5.518,-0.6739999999999995,0.4210000000000002
3930160,30-32,Spain,Croatia,5.48,5.782,-0.2220000000000004,-0.4619999999999997
3930160,31-33,Spain,Croatia,5.174,5.787,0.6099999999999994,-0.6739999999999995
3930160,32-34,Spain,Croatia,4.963,5.939,0.96,-0.8620000000000001
3930160,33-35,Spain,Croatia,5.258,5.32,0.601,-0.2570000000000005
3930160,34-36,Spain,Croatia,5.784,5.113,-0.6070000000000002,-0.2100000000000008
3930160,35-37,Spain,Croatia,5.923,5.077,-0.9989999999999996,0.6120000000000001
3930160,36-38,Spain,Croatia,5.859,5.063,-0.7169999999999996,0.415
3930160,37-39,Spain,Croatia,5.177,4.903,0.391,0.6230000000000002
3930160,38-40,Spain,Croatia,4.924,5.689,0.694,-0.5609999999999999
3930160,39-41,Spain,Croatia,5.142,5.478,0.4269999999999996,0.04
3930160,40-42,Spain,Croatia,5.568,5.526,-0.4549999999999992,0.0300000000000002
3930160,41-43,Spain,Croatia,5.618,5.128,-0.3550000000000004,0.3469999999999995
3930160,42-44,Spain,Croatia,5.569,5.518,-0.399,-0.3129999999999997
3930160,43-45,Spain,Croatia,5.113,5.556,0.0729999999999995,-0.4180000000000001
3930160,44-46,Spain,Croatia,5.263,5.475,0.0170000000000003,-0.3099999999999996
3930160,45-47,Spain,Croatia,5.17,5.205,0.1219999999999998,0.4119999999999999
3930160,46-48,Spain,Croatia,5.186,5.138,0.3390000000000004,0.5620000000000003
3930160,47-49,Spain,Croatia,5.28,5.165,0.5209999999999999,0.6219999999999999
3930160,48-50,Spain,Croatia,5.292,5.617,0.5700000000000003,-0.3120000000000003
3930160,49-51,Spain,Croatia,5.525,5.7,0.0029999999999992,-0.1139999999999998
3930160,50-52,Spain,Croatia,5.801,5.787,-0.3700000000000001,-0.2309999999999998
3930160,51-53,Spain,Croatia,5.862,5.305,-0.2809999999999997,0.3710000000000004
3930160,52-54,Spain,Croatia,5.528,5.586,0.1990000000000007,-0.7880000000000003
3930160,53-55,Spain,Croatia,5.431,5.556,0.2259999999999999,-0.4539999999999997
3930160,54-56,Spain,Croatia,5.581,5.676,-0.213,-0.5360000000000005
3930160,55-57,Spain,Croatia,5.727,4.798,-0.359,0.7169999999999996
3930160,56-58,Spain,Croatia,5.657,5.102,-0.2629999999999999,0.383
3930160,57-59,Spain,Croatia,5.368,5.14,0.0329999999999994,0.5440000000000005
3930160,58-60,Spain,Croatia,5.368,5.515,0.2259999999999999,0.2099999999999999
3930160,59-61,Spain,Croatia,5.394,5.485,0.4450000000000003,0.2309999999999998
3930160,60-62,Spain,Croatia,5.401,5.684,0.0650000000000003,0.0270000000000001
3930160,61-63,Spain,Croatia,5.594,5.725,-0.5650000000000004,-0.1499999999999994
3930160,62-64,Spain,Croatia,5.839,5.716,-0.875,-0.2179999999999999
3930160,63-65,Spain,Croatia,5.466,5.711,0.0729999999999995,-0.2460000000000004
