game_id,team_x,team_y,x_prediction,y_prediction,x_actual,y_actual,differential_prediction,differential_actual,sign_match
3938643,France,Poland,-4.309975306715418,-0.641942976317174,-0.4669999999999996,-0.0819999999999998,-3.668032330398244,-0.3849999999999998,1
3938643,France,Poland,-3.2485768524834526,-0.6141938736957657,0.5670000000000002,-0.0389999999999997,-2.634382978787687,0.6059999999999999,0
3938643,France,Poland,-2.7568094409291044,-0.6835765617596188,0.915,-0.0729999999999995,-2.0732328791694856,0.9879999999999995,0
3938643,France,Poland,-3.475247816178216,-0.5660909838393815,0.4219999999999997,-0.1080000000000005,-2.9091568323388346,0.5300000000000002,0
3938643,France,Poland,-4.212586979466646,-0.5781172497664713,0.1099999999999994,-0.064,-3.634469729700175,0.1739999999999994,0
3938644,Georgia,Portugal,-0.5383391640578106,-0.4041850571308298,-0.9719999999999996,-0.3860000000000001,-0.13415410692698077,-0.5859999999999995,1
3938644,Georgia,Portugal,-0.1901916827570984,-0.6832835153516301,-0.33,-0.5369999999999999,0.4930918325945317,0.2069999999999999,1
3938644,Georgia,Portugal,0.2828288958208453,-0.7005017780296816,0.7719999999999994,-0.3799999999999999,0.983330673850527,1.1519999999999992,1
3938644,Georgia,Portugal,0.424279274951628,-0.4268966660523805,0.997,0.1999999999999993,0.8511759410040085,0.7970000000000007,1
3938644,Georgia,Portugal,0.1361231343112869,-0.3843600070139112,0.6800000000000006,0.0170000000000003,0.5204831413251981,0.6630000000000003,1
3938644,Georgia,Portugal,-0.3771880416868143,-0.4767299377633494,0.2350000000000003,0.3620000000000001,0.09954189607653507,-0.1269999999999998,0
3938644,Georgia,Portugal,-0.4404868717820527,-0.7875665440312352,0.4299999999999997,-0.0729999999999995,0.34707967224918246,0.5029999999999992,1
3938644,Georgia,Portugal,-0.4551932296115515,-0.4941211194399528,0.5599999999999996,0.088,0.038927889828401285,0.47199999999999964,1
3938644,Georgia,Portugal,-0.5815551815657818,-0.9442351266444852,0.314,-0.617,0.3626799450787034,0.931,1
3938644,Georgia,Portugal,-0.8151641989798577,-0.7458771453134565,-0.3330000000000002,-0.4539999999999997,-0.0692870536664012,0.1209999999999995,0
3938644,Georgia,Portugal,-0.9433031948553544,-0.6200164359676483,-0.4679999999999999,0.4770000000000003,-0.3232867588877061,-0.9450000000000003,1
3938644,Georgia,Portugal,-0.8552577694219092,-0.2685280083314278,-0.5730000000000004,0.9500000000000002,-0.5867297610904814,-1.5230000000000006,1
3938644,Georgia,Portugal,-0.524874360021049,-0.24744963851274,0.0100000000000006,0.8969999999999994,-0.27742472150830905,-0.8869999999999988,1
3938644,Georgia,Portugal,-0.5353348732216281,-1.1643283957944597,0.04,0.04,0.6289935225728316,0.0,1
3938644,Georgia,Portugal,-0.3557599279070969,-1.3419732376602544,0.681,-0.2290000000000001,0.9862133097531576,0.9100000000000001,1
3938645,Ukraine,Belgium,0.6102475876536975,-0.269258958420485,0.742,-0.016,0.8795065460741824,0.758,1
3938645,Ukraine,Belgium,-0.1761581134223959,-0.121630630664816,-0.0810000000000004,-0.0170000000000003,-0.054527482757579904,-0.06400000000000011,1
3938645,Ukraine,Belgium,-0.1908811405022463,0.4065932059608128,0.1670000000000007,0.548,-0.5974743464630591,-0.38099999999999934,1
3938645,Ukraine,Belgium,-0.4336626348413679,-0.073894929560315,0.1000000000000005,-0.3309999999999995,-0.3597677052810529,0.43100000000000005,0
3938645,Ukraine,Belgium,-0.1856532612321988,0.0027328106970045,0.2949999999999999,0.096,-0.1883860719292033,0.19899999999999987,0
3938645,Ukraine,Belgium,-0.4754206712996236,-0.2449769457695518,-0.2240000000000002,0.4000000000000003,-0.2304437255300718,-0.6240000000000006,1
3938645,Ukraine,Belgium,-0.6169614879926106,0.3909763060628251,-0.2480000000000002,1.0969999999999995,-1.0079377940554357,-1.3449999999999998,1
3938645,Ukraine,Belgium,-0.590810727500279,-0.1013370010721352,-0.056,0.7999999999999998,-0.4894737264281438,-0.8559999999999999,1
3938645,Ukraine,Belgium,-0.2387290589834281,-0.7522679346343999,0.4210000000000002,-0.8609999999999998,0.5135388756509718,1.282,1
3938645,Ukraine,Belgium,-0.3425058226792288,-1.0262639097895292,-0.0680000000000005,-2.0729999999999995,0.6837580871103004,2.004999999999999,1
3938645,Ukraine,Belgium,-0.5430779467037059,-1.1358883764865713,-0.3579999999999996,-1.1399999999999997,0.5928104297828654,0.782,1
3938645,Ukraine,Belgium,-0.7655179976161799,0.3680453076040164,-0.5050000000000008,0.9499999999999992,-1.1335633052201963,-1.455,1
3938645,Ukraine,Belgium,-0.2715288945445575,1.666659286270784,0.3940000000000001,2.293,-1.9381881808153416,-1.899,1
3938645,Ukraine,Belgium,-0.1169857482428087,0.3450756077411654,-0.0830000000000001,1.0579999999999998,-0.46206135598397413,-1.141,1
3938645,Ukraine,Belgium,-0.158712350400787,-0.86491032128278,-0.3319999999999998,0.0289999999999999,0.706197970881993,-0.3609999999999997,0
3940878,Switzerland,Italy,-0.0664238818425921,0.4095438244084448,-0.29,0.5530000000000008,-0.4759677062510369,-0.8430000000000009,1
3940878,Switzerland,Italy,0.0847115168088512,-0.0514694264628516,-0.455,0.3109999999999999,0.1361809432717028,-0.7659999999999999,0
3940878,Switzerland,Italy,0.0343765952211718,-0.2833258326823777,-0.0289999999999999,0.1059999999999998,0.3177024279035495,-0.1349999999999997,0
