game_id,team,prediction,actual,predicted_direction,actual_direction,direction_match
3930171,Denmark,0.162863720092349,-0.0940000000000003,positive,negative,0
3930171,Denmark,0.5659092040236535,0.2839999999999998,positive,positive,1
3930171,England,0.4524722936367489,0.7850000000000001,positive,positive,1
3930171,England,-0.2029122443084947,0.221,negative,positive,0
3930171,England,-0.44742934508806,0.0179999999999997,negative,positive,0
3930171,England,-0.7781160637253022,-0.5700000000000003,negative,negative,1
3930171,England,-0.6102450718740213,-0.7540000000000004,negative,negative,1
3930171,England,-0.5473714455279417,-0.6539999999999999,negative,negative,1
3930171,England,-0.0309156889175898,-0.2080000000000001,negative,negative,1
3930171,England,0.4096190932410071,0.3530000000000006,positive,positive,1
3930171,England,0.3410330011555045,0.2999999999999998,positive,positive,1
3930171,England,0.2348591654058607,0.0769999999999999,positive,positive,1
3930171,England,-0.1114485906832492,0.0099999999999997,negative,positive,0
3930171,England,-0.1003535272413342,-0.1390000000000002,negative,negative,1
3930171,England,0.1124055081845458,0.4400000000000004,positive,positive,1
3930171,England,-0.1362680303597656,0.3609999999999997,negative,positive,0
3930172,Spain,-0.7535650075271167,-0.1449999999999995,negative,negative,1
3930172,Spain,-0.5743385746433827,0.1199999999999992,negative,positive,0
3930172,Spain,0.0881209641039308,-0.1520000000000001,positive,negative,0
3930172,Spain,-0.5898954790202033,-1.09,negative,negative,1
3930172,Spain,-0.7153202987580549,-1.3679999999999994,negative,negative,1
3930172,Spain,0.2768068769372682,-0.2259999999999999,positive,negative,0
3930172,Spain,0.8358810122352374,0.1529999999999995,positive,positive,1
3930172,Spain,1.0634985376954154,0.298,positive,positive,1
3930172,Spain,0.5733527666483056,-0.0969999999999995,positive,negative,0
3930172,Spain,0.6352663350126448,-0.3460000000000001,positive,negative,0
3930172,Spain,0.6760330076756809,0.5249999999999995,positive,positive,1
3930172,Spain,0.6992535688916064,0.7529999999999992,positive,positive,1
3930172,Spain,1.0863358663421536,0.928,positive,positive,1
3930172,Spain,-0.008131054809775,-0.0339999999999998,negative,negative,1
3930172,Spain,-0.2816745355406294,-0.6909999999999998,negative,negative,1
3930172,Italy,0.0605693112786793,-0.0369999999999999,positive,negative,0
3930172,Italy,-0.1116391783689776,-0.4790000000000001,negative,negative,1
3930172,Italy,-0.0568218747857498,0.0149999999999996,negative,positive,0
3930172,Italy,0.1076837299379676,0.4629999999999992,positive,positive,1
3930172,Italy,0.4992137531785703,1.0919999999999996,positive,positive,1
3930172,Italy,-0.0760061778663567,0.7910000000000004,negative,positive,0
3930172,Italy,-0.4828710356205796,0.4770000000000003,negative,positive,0
3930172,Italy,-0.8935601136643552,0.1790000000000002,negative,positive,0
3930172,Italy,-1.0848788301519408,-0.064,negative,negative,1
3930172,Italy,-1.0912632334234529,-0.0049999999999998,negative,negative,1
3930172,Italy,-1.1218790485131045,-0.149,negative,negative,1
3930172,Italy,-1.003272143143671,-0.1909999999999998,negative,negative,1
3930172,Italy,-1.0849021120222355,-0.5999999999999996,negative,negative,1
3930172,Italy,-0.931857889804971,-0.4939999999999998,negative,negative,1
3930172,Italy,-0.7596820874862864,-0.0620000000000002,negative,negative,1
3930173,Netherlands,-0.3557181830345159,0.4540000000000006,negative,positive,0
3930173,Netherlands,-0.5849559089637921,0.0739999999999998,negative,positive,0
3930173,Netherlands,-0.5328634543040458,0.0660000000000007,negative,positive,0
3930173,Netherlands,-0.914432957491302,-0.4240000000000004,negative,negative,1
3930173,Netherlands,-0.6746206932796124,-0.1939999999999999,negative,negative,1
3930173,Netherlands,-0.6045577126284813,-0.3950000000000004,negative,negative,1
3930173,Netherlands,-0.4643783661168958,-0.4169999999999998,negative,negative,1
3930173,Netherlands,-0.4686269534550886,-0.2080000000000001,negative,negative,1
3930173,Netherlands,-0.1850740333281137,0.0430000000000001,negative,positive,0
3930173,Netherlands,-0.0215266185303155,0.0179999999999997,negative,positive,0
3930173,Netherlands,-0.2477318283830065,-0.3319999999999998,negative,negative,1
3930173,Netherlands,-0.2307398881375437,-0.1619999999999999,negative,negative,1
3930173,Netherlands,-0.0406425537285199,0.6210000000000004,negative,positive,0
3930173,Netherlands,0.1048509368763745,0.9529999999999994,positive,positive,1
3930173,Netherlands,-0.0586964905259126,0.8529999999999998,negative,positive,0
3930173,France,0.8700738892813913,1.378,positive,positive,1
3930173,France,0.6879506756684304,1.4089999999999998,positive,positive,1
3930173,France,-0.5681602033831199,0.2840000000000007,negative,positive,0
3930173,France,-0.6810933112967614,0.6819999999999995,negative,positive,0
3930173,France,-0.7827842177968334,0.5540000000000003,negative,positive,0
3930173,France,-0.8675817582497114,0.2919999999999998,negative,positive,0
3930173,France,-1.3757979639245148,-0.33,negative,negative,1
3930173,France,-1.3454230019812297,-0.5170000000000003,negative,negative,1
3930173,France,-1.1639189389469875,-0.3470000000000004,negative,negative,1
3930173,France,-1.041221096187499,-0.1749999999999998,negative,negative,1
3930173,France,-0.8211709096153541,0.2830000000000003,negative,positive,0
3930173,France,-0.8120446235481387,0.439,negative,positive,0
3930173,France,-0.8637617812697691,0.4640000000000004,negative,positive,0
3930173,France,-1.1081503889896274,-0.04,negative,negative,1
3930173,France,-1.2572172926063878,-0.3869999999999995,negative,negative,1
3930174,Turkey,0.4017374593049938,0.8290000000000006,positive,positive,1
3930174,Turkey,0.126241986525911,0.7509999999999994,positive,positive,1
3930174,Turkey,-0.4099770798438493,0.3049999999999997,negative,positive,0
3930174,Turkey,-0.7861750718644824,-0.3540000000000001,negative,negative,1
3930174,Turkey,-0.9303440361887976,-0.0529999999999999,negative,negative,1
3930174,Turkey,-0.9008497523123342,-0.0229999999999996,negative,negative,1
3930174,Turkey,-0.461572606182643,0.2379999999999995,negative,positive,0
3930174,Turkey,-0.947447531700397,-0.6799999999999997,negative,negative,1
3930174,Turkey,-0.9381803502828694,-0.8810000000000002,negative,negative,1
3930174,Turkey,-0.7995160901135137,-0.7629999999999999,negative,negative,1
3930174,Turkey,-0.1731821905145976,-0.2290000000000001,negative,negative,1
3930174,Turkey,0.0855891007686189,-0.0200000000000004,positive,negative,0
3930174,Turkey,0.0892138419932369,0.5830000000000002,positive,positive,1
3930174,Turkey,0.0798372962434923,0.7839999999999998,positive,positive,1
3930174,Turkey,0.0919973647753282,0.5650000000000004,positive,positive,1
3930174,Portugal,-0.940903703366085,-0.984,negative,negative,1
3930174,Portugal,-0.6072280200128279,-0.4599999999999999,negative,negative,1
3930174,Portugal,0.325526910643946,0.9930000000000004,positive,positive,1
3930174,Portugal,0.4733954526503856,1.3049999999999995,positive,positive,1
3930174,Portugal,0.0006166744584037,0.609,positive,positive,1
3930174,Portugal,-1.0308224102565964,-0.8200000000000003,negative,negative,1
3930174,Portugal,-1.378783700289305,-0.282,negative,negative,1
3930174,Portugal,-0.8251347526943453,0.2389999999999998,negative,positive,0
3930174,Portugal,0.092415009683366,1.2460000000000004,positive,positive,1
3930174,Portugal,-0.9641651918559688,0.3790000000000004,negative,positive,0
3930174,Portugal,-1.1775682142708537,-0.0329999999999994,negative,negative,1
3930174,Portugal,-1.6324955449202785,-0.298,negative,negative,1
3930174,Portugal,-1.508707491559977,-0.4750000000000005,negative,negative,1
3930174,Portugal,-1.1181154359276195,-0.0710000000000006,negative,negative,1
3930174,Portugal,-1.2279771863527262,0.3289999999999997,negative,positive,0
3930175,Belgium,-0.0100337398165457,0.0469999999999997,negative,positive,0
3930175,Belgium,0.6936560733852071,0.6130000000000004,positive,positive,1
3930175,Belgium,0.0844908876424792,0.3850000000000007,positive,positive,1
3930175,Belgium,-0.0157763339986241,0.4509999999999996,negative,positive,0
3930175,Belgium,-0.073551526194822,0.4959999999999995,negative,positive,0
3930175,Belgium,-0.3935450391797834,0.4409999999999998,negative,positive,0
3930175,Belgium,-0.5889265655316418,0.1990000000000007,negative,positive,0
3930175,Belgium,-0.7118803572725367,0.0970000000000004,negative,positive,0
3930175,Belgium,-0.9636430486239256,0.0619999999999993,negative,positive,0
3930175,Belgium,-0.8431938158018557,0.0169999999999994,negative,positive,0
3930175,Belgium,-0.8339504414338981,0.367,negative,positive,0
3930175,Belgium,-1.041190278172753,-0.2589999999999994,negative,negative,1
3930175,Belgium,-0.8625964020363925,-0.2679999999999998,negative,negative,1
3930175,Belgium,-1.315400511735433,0.1059999999999998,negative,positive,0
3930175,Belgium,-0.6983280812694934,0.7770000000000001,negative,positive,0
3930175,Romania,-0.0854864558306118,0.3479999999999998,negative,positive,0
3930175,Romania,-0.2223435546199397,0.3130000000000006,negative,positive,0
3930175,Romania,-0.1440744041047033,0.5579999999999998,negative,positive,0
3930175,Romania,-0.5891589886689754,-0.1689999999999996,negative,negative,1
3930175,Romania,-0.6761462979495931,-0.1480000000000005,negative,negative,1
3930175,Romania,-0.9530558683434248,-0.4279999999999999,negative,negative,1
3930175,Romania,-0.3441447706767526,0.1419999999999994,negative,positive,0
3930175,Romania,-0.461577625227564,-0.4829999999999996,negative,negative,1
3930175,Romania,-0.3325464640543352,-0.3680000000000003,negative,negative,1
3930175,Romania,-0.5500147132227013,-0.4909999999999996,negative,negative,1
3930175,Romania,0.2386701370945783,0.4669999999999996,positive,positive,1
3930175,Romania,0.2009756405720617,0.6340000000000003,positive,positive,1
3930175,Romania,0.1618313557217554,0.928,positive,positive,1
3930175,Romania,-0.4383810119829405,0.2280000000000006,negative,positive,0
3930175,Romania,-0.718190159246241,0.0119999999999995,negative,positive,0
3930176,Switzerland,-0.3163205452147988,-1.0200000000000005,negative,negative,1
3930176,Switzerland,-0.2549951450765633,-0.9350000000000004,negative,negative,1
3930176,Switzerland,-0.1810023735256543,-0.5600000000000005,negative,negative,1
3930176,Switzerland,1.0614161270382336,0.3680000000000003,positive,positive,1
3930176,Switzerland,1.0125186821056316,0.3730000000000002,positive,positive,1
3930176,Switzerland,0.5622497313804642,-0.2299999999999995,positive,negative,0
3930176,Switzerland,0.4925202379479714,-0.3609999999999997,positive,negative,0
3930176,Switzerland,0.443157091408028,0.5599999999999996,positive,positive,1
3930176,Switzerland,0.8562338751392211,1.104,positive,positive,1
3930176,Switzerland,0.9776762885166584,1.2059999999999995,positive,positive,1
3930176,Switzerland,-0.3775247813271978,-0.4499999999999993,negative,negative,1
3930176,Switzerland,-0.734668379138709,-1.2960000000000005,negative,negative,1
3930176,Switzerland,-0.7552883378180848,-0.9159999999999996,negative,negative,1
3930176,Switzerland,0.2474811404999419,0.2109999999999994,positive,positive,1
3930176,Switzerland,1.095836280196708,1.0019999999999998,positive,positive,1
3930176,Germany,0.6091813231710415,0.6769999999999996,positive,positive,1
3930176,Germany,0.1916874593800752,0.3679999999999994,positive,positive,1
3930176,Germany,-0.1565774382682025,0.1029999999999997,negative,positive,0
3930176,Germany,-0.3158520227368573,-0.2270000000000003,negative,negative,1
3930176,Germany,-0.3123860804453695,-0.1440000000000001,negative,negative,1
3930176,Germany,-0.2967967434283078,-0.2549999999999999,negative,negative,1
3930176,Germany,-0.0059444625480704,-0.1459999999999999,negative,negative,1
3930176,Germany,-0.1149614679176007,-0.2619999999999995,negative,negative,1
3930176,Germany,0.0515562730066765,-0.2530000000000001,positive,negative,0
3930176,Germany,0.1940871717876842,-0.0139999999999993,positive,negative,0
3930176,Germany,0.2430751271799494,0.5,positive,positive,1
3930176,Germany,0.3978369372303856,0.8130000000000006,positive,positive,1
3930176,Germany,0.2130167976272599,0.9329999999999998,positive,positive,1
3930176,Germany,-0.4405836042273492,-0.0049999999999998,negative,negative,1
3930176,Germany,-0.7142546736898456,-0.4910000000000005,negative,negative,1
3930177,Scotland,0.1560183125347887,0.1399999999999996,positive,positive,1
3930177,Scotland,0.0213234929960641,0.3440000000000003,positive,positive,1
3930177,Scotland,-0.0453271312314553,0.4619999999999997,negative,positive,0
3930177,Scotland,-0.0439957139938123,0.1320000000000005,negative,positive,0
3930177,Scotland,-0.4598221187846212,-0.3180000000000005,negative,negative,1
3930177,Scotland,-0.6922426825539647,-0.5889999999999995,negative,negative,1
3930177,Scotland,-0.2288036474570276,0.133,negative,positive,0
3930177,Scotland,-0.0145856803962463,0.0670000000000001,negative,positive,0
3930177,Scotland,0.1324266630037192,0.1619999999999999,positive,positive,1
3930177,Scotland,-0.4150192942800208,-0.1859999999999999,negative,negative,1
3930177,Scotland,-0.1083935536074278,0.0250000000000003,negative,positive,0
3930177,Scotland,-0.0943923782394335,0.0809999999999995,negative,positive,0
3930177,Scotland,-0.1545974323376233,-0.0979999999999998,negative,negative,1
3930177,Scotland,-0.1433964920402566,0.5039999999999996,negative,positive,0
3930177,Scotland,-0.207801898750441,0.3200000000000003,negative,positive,0
3930177,Hungary,-0.265292974994276,-0.0580000000000007,negative,negative,1
3930177,Hungary,0.1510471318417598,0.0929999999999999,positive,positive,1
3930177,Hungary,0.1739057696250103,0.1660000000000003,positive,positive,1
3930177,Hungary,-0.1809007625125529,-0.1259999999999994,negative,negative,1
3930177,Hungary,0.0208096429139237,0.3570000000000002,positive,positive,1
3930177,Hungary,-0.0551769039149361,0.2669999999999994,negative,positive,0
3930177,Hungary,-0.0067933322240607,0.2480000000000002,negative,positive,0
3930177,Hungary,-0.4730426172338999,-0.7960000000000003,negative,negative,1
3930177,Hungary,-0.4246233975278688,-0.4829999999999996,negative,negative,1
3930177,Hungary,-0.3499080765140823,-0.0900000000000007,negative,negative,1
3930177,Hungary,0.6282790386118551,1.0620000000000005,positive,positive,1
3930177,Hungary,0.2436453365624649,0.984,positive,positive,1
3930177,Hungary,-0.2253869174868139,0.6150000000000002,negative,positive,0
3930177,Hungary,-0.8410780208339244,-0.2110000000000003,negative,negative,1
3930177,Hungary,-1.117793161072532,-0.8660000000000005,negative,negative,1
3930178,Croatia,-0.1722813885099068,0.0459999999999993,negative,positive,0
3930178,Croatia,-0.1158831372171516,0.1209999999999995,negative,positive,0
3930178,Croatia,-0.2116454352368171,0.4439999999999999,negative,positive,0
3930178,Croatia,-0.4506566289809637,0.0440000000000004,negative,positive,0
3930178,Croatia,-0.4625300910980501,0.1269999999999997,negative,positive,0
3930178,Croatia,-0.9478347867800458,-0.3959999999999999,negative,negative,1
3930178,Croatia,-0.6531428674039832,-0.0129999999999999,negative,negative,1
3930178,Croatia,-0.7528340673619205,-0.0769999999999999,negative,negative,1
3930178,Croatia,-0.5518828489511316,0.931,negative,positive,0
3930178,Croatia,-0.7337751684409506,0.5209999999999999,negative,positive,0
3930178,Croatia,-0.7391339451286472,0.1450000000000004,negative,positive,0
3930178,Croatia,-1.8188867244204772,-1.356,negative,negative,1
3930178,Croatia,-1.4660720644681442,-0.9370000000000004,negative,negative,1
3930178,Croatia,-0.9814778367938805,-0.0060000000000002,negative,negative,1
3930178,Croatia,-0.1309411581525372,1.1709999999999994,negative,positive,0
3930178,Italy,-0.0051069953630493,-0.4879999999999995,negative,negative,1
3930178,Italy,-0.1545411141299704,-0.1839999999999992,negative,negative,1
3930178,Italy,0.091533625611154,-0.0939999999999994,positive,negative,0
3930178,Italy,0.5539633437480989,0.4189999999999996,positive,positive,1
3930178,Italy,0.0855674713604042,-0.4960000000000004,positive,negative,0
3930178,Italy,0.2295801440395868,-0.0100000000000006,positive,negative,0
3930178,Italy,0.1706071150000161,0.4749999999999996,positive,positive,1
3930178,Italy,0.6075355201315258,1.5570000000000004,positive,positive,1
3930178,Italy,0.260801069723966,0.9900000000000002,positive,positive,1
3930178,Italy,-0.2866427943559309,-0.3789999999999995,negative,negative,1
3930178,Italy,-0.9327798791909744,-0.8130000000000006,negative,negative,1
3930178,Italy,-0.7166748377004577,-0.4029999999999996,negative,negative,1
3930178,Italy,0.0994479528007312,0.3849999999999998,positive,positive,1
3930178,Italy,-0.1154427384860863,-0.2069999999999998,negative,negative,1
3930178,Italy,-0.3097299042097736,-0.7510000000000003,negative,negative,1
3930179,Albania,0.0306980946434887,0.1020000000000003,positive,positive,1
3930179,Albania,-0.1702836936641532,-0.1499999999999994,negative,negative,1
3930179,Albania,-0.1592040921102224,-0.0529999999999999,negative,negative,1
3930179,Albania,-0.1110742335643308,-0.1480000000000005,negative,negative,1
3930179,Albania,0.0360775335221852,0.2469999999999999,positive,positive,1
3930179,Albania,-0.0863195824346494,0.0630000000000006,negative,positive,0
3930179,Albania,0.0924627085578322,0.2869999999999999,positive,positive,1
3930179,Albania,-0.3036088274080217,0.1020000000000003,negative,positive,0
3930179,Albania,-0.1729602304812534,0.2610000000000001,negative,positive,0
3930179,Albania,-0.3022335790182566,0.0289999999999999,negative,positive,0
3930179,Albania,-0.443884163053422,0.4909999999999996,negative,positive,0
3930179,Albania,-0.531900059929642,0.4949999999999992,negative,positive,0
3930179,Albania,-0.3421157822902909,0.5330000000000004,negative,positive,0
3930179,Albania,-1.1191311219006792,-0.4610000000000003,negative,negative,1
3930179,Albania,-1.2126480123316623,-0.6319999999999997,negative,negative,1
3930179,Spain,0.1438562531947766,0.4410000000000007,positive,positive,1
3930179,Spain,0.1324757875602422,0.3739999999999996,positive,positive,1
3930179,Spain,0.1644010268871421,0.5310000000000006,positive,positive,1
3930179,Spain,-0.4193782245663504,0.0829999999999993,negative,positive,0
3930179,Spain,-0.3452880438056418,-0.2729999999999997,negative,negative,1
3930179,Spain,-0.5139072484339327,-0.806,negative,negative,1
3930179,Spain,-0.5254040134669546,-0.8249999999999993,negative,negative,1
3930179,Spain,0.0034471501054449,-0.5199999999999996,positive,negative,0
3930179,Spain,0.5156918761178675,-0.0600000000000005,positive,negative,0
3930179,Spain,0.5284660588119738,0.649,positive,positive,1
3930179,Spain,0.6677046501731994,0.7519999999999998,positive,positive,1
3930179,Spain,0.5923369722804104,0.5640000000000001,positive,positive,1
3930179,Spain,-0.3005783980087866,-0.3240000000000007,negative,negative,1
3930179,Spain,-0.2929138883925697,-0.2190000000000003,negative,negative,1
3930179,Spain,-0.1281269316439193,-0.0269999999999992,negative,negative,1
3930180,Netherlands,-0.1660230144317385,-0.6390000000000002,negative,negative,1
3930180,Netherlands,0.3256127813353693,0.4220000000000006,positive,positive,1
3930180,Netherlands,0.7931511364081656,0.9930000000000004,positive,positive,1
3930180,Netherlands,0.8837952939630709,1.165,positive,positive,1
3930180,Netherlands,-0.2384793081430682,0.4379999999999997,negative,positive,0
3930180,Netherlands,-0.6346317004158522,0.399,negative,positive,0
3930180,Netherlands,-0.8087015519450977,0.2720000000000002,negative,positive,0
3930180,Netherlands,-0.8738570124581333,0.314,negative,positive,0
3930180,Netherlands,-1.2157630687004053,0.0430000000000001,negative,positive,0
3930180,Netherlands,-1.205387846587881,0.0869999999999997,negative,positive,0
3930180,Netherlands,-1.3325549255626674,-0.1420000000000003,negative,negative,1
3930180,Netherlands,-1.2784160702540035,-0.221,negative,negative,1
3930180,Netherlands,-1.332512213171082,-0.0999999999999996,negative,negative,1
3930180,Netherlands,-1.1248421536395412,0.1130000000000004,negative,positive,0
3930180,Netherlands,-0.955198398828168,0.5819999999999999,negative,positive,0
3930180,Austria,-0.0550272190708618,0.3330000000000002,negative,positive,0
3930180,Austria,0.3230773118980217,0.8569999999999993,positive,positive,1
3930180,Austria,-0.4836713040208602,0.484,negative,positive,0
3930180,Austria,-0.5955017411849894,0.0620000000000002,negative,positive,0
3930180,Austria,-0.8754941054198895,-0.2229999999999998,negative,negative,1
3930180,Austria,-1.169129164648436,-0.4990000000000005,negative,negative,1
3930180,Austria,-0.7101880761605184,-0.1830000000000007,negative,negative,1
3930180,Austria,-0.6045334141015939,-0.0459999999999993,negative,negative,1
3930180,Austria,-0.5276129398484857,-0.141,negative,negative,1
3930180,Austria,-0.479913019349321,0.1000000000000005,negative,positive,0
3930180,Austria,-0.5513130753397464,0.7619999999999996,negative,positive,0
3930180,Austria,-0.3469895287768461,0.8540000000000001,negative,positive,0
3930180,Austria,-0.6150670722914438,0.6840000000000002,negative,positive,0
3930180,Austria,-1.5571310100856772,-1.1689999999999996,negative,negative,1
3930180,Austria,-1.4732107913755632,-0.2569999999999997,negative,negative,1
3930181,England,0.155617021686985,0.141,positive,positive,1
3930181,England,0.387275192724732,0.4389999999999991,positive,positive,1
3930181,England,-0.076584061950518,0.3490000000000002,negative,positive,0
3930181,England,-0.081747960931354,0.3130000000000006,negative,positive,0
3930181,England,-0.2233652109240154,0.149,negative,positive,0
3930181,England,-0.5558783990383276,-0.8860000000000001,negative,negative,1
3930181,England,-0.5061684610614066,-0.6630000000000003,negative,negative,1
3930181,England,-0.4265920385586099,-0.4099999999999992,negative,negative,1
3930181,England,0.6123511158766384,0.3840000000000003,positive,positive,1
3930181,England,0.3686013011339577,0.1399999999999996,positive,positive,1
3930181,England,0.1144279789511308,-0.1690000000000004,positive,negative,0
3930181,England,0.1037132540694534,0.4319999999999995,positive,positive,1
3930181,England,0.1829928232575071,0.5720000000000001,positive,positive,1
3930181,England,0.3376951647482897,0.7830000000000004,positive,positive,1
3930181,England,-0.467819634786867,0.0760000000000005,negative,positive,0
3930181,Slovenia,-0.4374326195186757,-0.5820000000000007,negative,negative,1
3930181,Slovenia,0.2788407825699073,0.1299999999999999,positive,positive,1
3930181,Slovenia,0.3856584398026177,0.2010000000000005,positive,positive,1
3930181,Slovenia,0.3452896733800381,-0.0709999999999997,positive,negative,0
3930181,Slovenia,0.1655469812360666,-0.0789999999999997,positive,negative,0
3930181,Slovenia,0.0104257956795903,-0.0990000000000002,positive,negative,0
3930181,Slovenia,0.5114166322601159,0.9580000000000002,positive,positive,1
3930181,Slovenia,0.2369347920472515,1.0540000000000005,positive,positive,1
3930181,Slovenia,0.2011913394771065,0.904,positive,positive,1
3930181,Slovenia,-0.976894421493891,-0.6550000000000002,negative,negative,1
3930181,Slovenia,-1.335417376094906,-0.8150000000000004,negative,negative,1
3930181,Slovenia,-1.194802227419709,-0.4409999999999998,negative,negative,1
3930181,Slovenia,0.0371101262789146,0.5590000000000002,positive,positive,1
3930181,Slovenia,-0.1141140220625747,0.1989999999999998,negative,positive,0
3930181,Slovenia,-0.5116980821051555,-0.1989999999999998,negative,negative,1
3930182,Denmark,-1.240410395671578,-1.6639999999999997,negative,negative,1
3930182,Denmark,0.0706100808669631,-0.0340000000000006,positive,negative,0
3930182,Denmark,0.3349576047487366,0.0990000000000002,positive,positive,1
3930182,Denmark,0.9495434873792724,0.6920000000000002,positive,positive,1
3930182,Denmark,0.0663479490076142,-0.4259999999999992,positive,negative,0
3930182,Denmark,0.163144618105461,-0.2720000000000002,positive,negative,0
3930182,Denmark,-0.017243641692108,-0.3130000000000006,negative,negative,1
3930182,Denmark,0.6235856702181355,0.1669999999999998,positive,positive,1
3930182,Denmark,0.5167505342026599,-0.032,positive,negative,0
3930182,Denmark,0.395943056849009,-0.4519999999999999,positive,negative,0
3930182,Denmark,0.3884570766768718,-0.1959999999999997,positive,negative,0
3930182,Denmark,0.553809680097447,0.0149999999999996,positive,positive,1
3930182,Denmark,1.0044789410601656,0.8580000000000005,positive,positive,1
3930182,Denmark,0.6508674240335335,0.5909999999999993,positive,positive,1
3930182,Denmark,0.5308397060992602,0.5170000000000003,positive,positive,1
3930182,Serbia,0.0301062871758874,-0.0430000000000001,positive,negative,0
3930182,Serbia,-0.1377461383017681,-0.4039999999999999,negative,negative,1
3930182,Serbia,-0.0429557881869762,-0.1520000000000001,negative,negative,1
3930182,Serbia,0.0881182534191218,-0.0439999999999995,positive,negative,0
3930182,Serbia,0.3764004601308661,-0.1160000000000005,positive,negative,0
3930182,Serbia,0.1504889713784694,-0.8280000000000003,positive,negative,0
3930182,Serbia,0.1441594182021761,-0.8360000000000003,positive,negative,0
3930182,Serbia,0.5237245417257332,-0.0519999999999996,positive,negative,0
3930182,Serbia,1.2016007083741949,0.5389999999999997,positive,positive,1
3930182,Serbia,1.2054099435206478,0.827,positive,positive,1
3930182,Serbia,0.5897385515058176,0.1769999999999996,positive,positive,1
3930182,Serbia,0.517381389830911,0.5570000000000004,positive,positive,1
3930182,Serbia,0.1555949470291882,0.1800000000000006,positive,positive,1
3930182,Serbia,0.3650503058470589,0.5270000000000001,positive,positive,1
3930182,Serbia,-0.1896889787441757,-0.3250000000000002,negative,negative,1
3930183,Slovakia,0.1780197178746352,0.6360000000000001,positive,positive,1
3930183,Slovakia,-0.2431008108890502,-0.0999999999999996,negative,negative,1
3930183,Slovakia,-0.4774913183600731,-0.1400000000000005,negative,negative,1
3930183,Slovakia,-0.6113780468393442,-0.3709999999999995,negative,negative,1
3930183,Slovakia,-0.2095345237056038,0.0179999999999997,negative,positive,0
3930183,Slovakia,-0.3649405890123827,-0.314,negative,negative,1
3930183,Slovakia,-0.2614060101944844,-0.577,negative,negative,1
3930183,Slovakia,-0.2298074799865919,-1.831,negative,negative,1
3930183,Slovakia,-0.0629301014994423,-1.658,negative,negative,1
3930183,Slovakia,0.2951004188416091,-1.037,positive,negative,0
3930183,Slovakia,1.5372094955211733,0.7820000000000005,positive,positive,1
3930183,Slovakia,1.5372053535016166,0.9390000000000004,positive,positive,1
3930183,Slovakia,1.295921694875957,1.1909999999999998,positive,positive,1
3930183,Slovakia,0.7824726969630005,1.1789999999999994,positive,positive,1
3930183,Slovakia,0.6309473010425606,1.0459999999999994,positive,positive,1
3930183,Romania,0.2381765992384936,0.2960000000000002,positive,positive,1
3930183,Romania,0.3287853852511064,-0.2839999999999998,positive,negative,0
3930183,Romania,0.2678884892528934,0.0759999999999996,positive,positive,1
3930183,Romania,0.0078030326941798,0.2509999999999994,positive,positive,1
3930183,Romania,0.6485613816433462,1.2959999999999994,positive,positive,1
3930183,Romania,0.1962958859902848,0.9660000000000002,positive,positive,1
3930183,Romania,-0.2511208318172011,0.2940000000000005,negative,positive,0
3930183,Romania,-0.6996889937394926,-1.885,negative,negative,1
3930183,Romania,-0.8089655825776871,-2.438,negative,negative,1
3930183,Romania,-0.5570684891826545,-2.0540000000000003,negative,negative,1
3930183,Romania,1.2623862690729553,-0.0220000000000002,positive,negative,0
3930183,Romania,1.72869969865081,0.8190000000000004,positive,positive,1
3930183,Romania,1.580895288284709,1.0410000000000004,positive,positive,1
3930183,Romania,1.2852862226849426,1.3200000000000005,positive,positive,1
3930183,Romania,0.8762215166463427,0.8389999999999995,positive,positive,1
3930184,Czech Republic,0.0504411211831703,0.298,positive,positive,1
3930184,Czech Republic,-0.18911678323526,0.0519999999999996,negative,positive,0
3930184,Czech Republic,-0.397868712781964,-0.8099999999999996,negative,negative,1
3930184,Czech Republic,-0.4674949951824487,-0.7320000000000002,negative,negative,1
3930184,Czech Republic,-0.3659981285707818,0.3680000000000003,negative,positive,0
3930184,Czech Republic,0.3183363025116836,1.6769999999999996,positive,positive,1
3930184,Czech Republic,0.2042678283771124,0.7999999999999998,positive,positive,1
3930184,Czech Republic,-0.7444678380262255,-1.2720000000000002,negative,negative,1
3930184,Czech Republic,-1.3209186967963609,-1.5539999999999994,negative,negative,1
3930184,Czech Republic,-0.578618194087702,-0.1779999999999999,negative,negative,1
3930184,Czech Republic,0.486354203277477,1.0040000000000004,positive,positive,1
3930184,Czech Republic,0.1851844505144209,0.7809999999999997,positive,positive,1
3930184,Czech Republic,-0.4069767631865471,0.1210000000000004,negative,positive,0
3930184,Czech Republic,-0.4885953350777994,-0.0810000000000004,negative,negative,1
3930184,Czech Republic,-0.5730805665612353,-0.1909999999999998,negative,negative,1
3930184,Turkey,-0.9662597828135704,-0.8819999999999997,negative,negative,1
3930184,Turkey,-0.813005398792483,-0.75,negative,negative,1
3930184,Turkey,0.1339415897333857,0.5230000000000006,positive,positive,1
3930184,Turkey,0.0107365383201276,0.5329999999999995,positive,positive,1
3930184,Turkey,0.0046802294809085,0.2040000000000006,positive,positive,1
3930184,Turkey,-0.3642050158396461,-0.0890000000000004,negative,negative,1
3930184,Turkey,-0.5089956527854369,0.0040000000000004,negative,positive,0
3930184,Turkey,-0.1870468701481789,0.8519999999999994,negative,positive,0
