match_id,period,minute_range,minute,team_home,team_away,team_home_momentum,team_away_momentum,events_in_window,team_home_momentum_change,team_away_momentum_change
3938638,1,18-20,18,Romania,Ukraine,4.793,5.409,171,-0.298,0.143
3938638,1,19-21,19,Romania,Ukraine,4.391,5.364,136,0.309,-0.055
3938638,1,20-22,20,Romania,Ukraine,4.153,5.404,103,1.184,-0.059
3938638,1,21-23,21,Romania,Ukraine,4.495,5.552,84,0.925,-0.157
3938638,1,22-24,22,Romania,Ukraine,4.7,5.309,71,0.531,0.032
3938638,1,23-25,23,Romania,Ukraine,5.337,5.345,98,0.056,-0.651
3938638,1,24-26,24,Romania,Ukraine,5.42,5.395,104,-0.054,-1.018
3938638,1,25-27,25,Romania,Ukraine,5.231,5.341,125,-0.299,-0.543
3938638,1,26-28,26,Romania,Ukraine,5.393,4.694,118,-0.65,0.431
3938638,1,27-29,27,Romania,Ukraine,5.366,4.377,87,-0.378,0.686
3938638,1,28-30,28,Romania,Ukraine,4.932,4.798,97,0.456,-0.099
3938638,1,29-31,29,Romania,Ukraine,4.743,5.125,63,0.91,0.006
3938638,1,30-32,30,Romania,Ukraine,4.988,5.063,70,0.47,0.136
3938638,1,31-33,31,Romania,Ukraine,5.388,4.699,27,0.158,0.859
3938638,1,32-34,32,Romania,Ukraine,5.653,5.131,54,-0.263,0.467
3938638,1,33-35,33,Romania,Ukraine,5.458,5.199,66,0.215,0.397
3938638,1,34-36,34,Romania,Ukraine,5.546,5.558,95,0.068,0.234
3938638,1,35-37,35,Romania,Ukraine,5.39,5.598,101,0.124,0.542
3938638,1,36-38,36,Romania,Ukraine,5.673,5.596,91,-1.923,0.3
3938638,1,37-39,37,Romania,Ukraine,5.614,5.792,92,-1.833,-0.068
3938638,1,38-40,38,Romania,Ukraine,5.514,6.14,68,-1.541,-0.583
3938638,1,39-41,39,Romania,Ukraine,3.75,5.896,95,1.581,-0.405
3938638,1,40-42,40,Romania,Ukraine,3.781,5.724,72,1.527,-0.25
3938638,1,41-43,41,Romania,Ukraine,3.973,5.557,69,1.369,-0.181
3938638,1,42-44,42,Romania,Ukraine,5.331,5.491,75,-0.101,-0.091
3938638,1,43-45,43,Romania,Ukraine,5.308,5.474,108,,
3938638,1,44-46,44,Romania,Ukraine,5.342,5.376,140,,
3938638,1,45-47,45,Romania,Ukraine,5.23,5.4,100,,
3938638,2,45-47,45,Romania,Ukraine,5.165,5.4,135,0.888,0.408
3938638,2,46-48,46,Romania,Ukraine,4.434,5.822,146,1.553,-0.141
3938638,2,47-49,47,Romania,Ukraine,5.015,6.01,121,0.885,-0.426
3938638,2,48-50,48,Romania,Ukraine,6.053,5.808,127,-0.614,0.123
3938638,2,49-51,49,Romania,Ukraine,5.987,5.681,94,-0.515,0.099
3938638,2,50-52,50,Romania,Ukraine,5.9,5.584,99,-0.274,-0.165
3938638,2,51-53,51,Romania,Ukraine,5.439,5.931,52,0.528,-0.6
3938638,2,52-54,52,Romania,Ukraine,5.472,5.78,69,0.512,-0.876
3938638,2,53-55,53,Romania,Ukraine,5.626,5.419,122,0.987,-0.185
3938638,2,54-56,54,Romania,Ukraine,5.967,5.331,140,-1.14,0.232
3938638,2,55-57,55,Romania,Ukraine,5.984,4.904,105,-1.191,1.015
3938638,2,56-58,56,Romania,Ukraine,6.613,5.234,43,-1.995,0.7
3938638,2,57-59,57,Romania,Ukraine,4.827,5.563,33,-0.056,0.192
3938638,2,58-60,58,Romania,Ukraine,4.793,5.919,75,-0.146,-0.284
3938638,2,59-61,59,Romania,Ukraine,4.618,5.934,58,0.817,-0.244
3938638,2,60-62,60,Romania,Ukraine,4.771,5.755,87,0.978,0.074
3938638,2,61-63,61,Romania,Ukraine,4.647,5.635,63,0.944,0.257
3938638,2,62-64,62,Romania,Ukraine,5.435,5.69,80,-0.162,0.159
3938638,2,63-65,63,Romania,Ukraine,5.749,5.829,85,-0.514,0.377
3938638,2,64-66,64,Romania,Ukraine,5.591,5.892,96,-0.406,0.389
3938638,2,65-67,65,Romania,Ukraine,5.273,5.849,84,0.183,0.149
3938638,2,66-68,66,Romania,Ukraine,5.235,6.206,117,0.357,-0.817
3938638,2,67-69,67,Romania,Ukraine,5.185,6.281,88,0.612,-1.05
3938638,2,68-70,68,Romania,Ukraine,5.456,5.998,93,-0.475,-0.419
3938638,2,69-71,69,Romania,Ukraine,5.592,5.389,43,-0.61,0.722
3938638,2,70-72,70,Romania,Ukraine,5.797,5.231,46,-0.449,1.027
3938638,2,71-73,71,Romania,Ukraine,4.981,5.579,65,0.614,0.999
3938638,2,72-74,72,Romania,Ukraine,4.982,6.111,71,0.687,0.518
3938638,2,73-75,73,Romania,Ukraine,5.348,6.258,103,-0.201,0.226
3938638,2,74-76,74,Romania,Ukraine,5.595,6.578,101,-0.54,-0.578
3938638,2,75-77,75,Romania,Ukraine,5.669,6.629,100,-0.733,-1.215
3938638,2,76-78,76,Romania,Ukraine,5.147,6.484,77,0.638,-0.918
3938638,2,77-79,77,Romania,Ukraine,5.055,6.0,56,0.776,-0.417
3938638,2,78-80,78,Romania,Ukraine,4.936,5.414,55,0.859,0.37
3938638,2,79-81,79,Romania,Ukraine,5.785,5.566,92,-0.425,0.054
3938638,2,80-82,80,Romania,Ukraine,5.831,5.583,101,-0.757,0.243
3938638,2,81-83,81,Romania,Ukraine,5.795,5.784,112,-1.052,-0.01
3938638,2,82-84,82,Romania,Ukraine,5.36,5.62,66,-0.686,0.583
3938638,2,83-85,83,Romania,Ukraine,5.074,5.826,70,0.009,0.184
3938638,2,84-86,84,Romania,Ukraine,4.743,5.774,60,0.171,0.456
3938638,2,85-87,85,Romania,Ukraine,4.674,6.203,73,0.8,-0.116
3938638,2,86-88,86,Romania,Ukraine,5.083,6.01,58,0.155,0.276
3938638,2,87-89,87,Romania,Ukraine,4.914,6.23,59,0.288,0.34
3938638,2,88-90,88,Romania,Ukraine,5.474,6.087,77,-0.448,0.762
3938638,2,89-91,89,Romania,Ukraine,5.238,6.286,96,-0.106,0.626
3938638,2,90-92,90,Romania,Ukraine,5.202,6.57,111,,
3938638,2,91-93,91,Romania,Ukraine,5.026,6.849,110,,
3938638,2,92-94,92,Romania,Ukraine,5.132,6.912,89,,
3938639,1,0-2,0,Turkey,Georgia,5.138,4.293,170,-0.328,0.091
3938639,1,1-3,1,Turkey,Georgia,5.136,4.125,154,-0.076,0.252
3938639,1,2-4,2,Turkey,Georgia,4.855,4.423,136,0.424,-0.275
3938639,1,3-5,3,Turkey,Georgia,4.81,4.384,108,0.469,-0.109
3938639,1,4-6,4,Turkey,Georgia,5.06,4.377,132,0.32,-0.436
3938639,1,5-7,5,Turkey,Georgia,5.279,4.148,99,-0.163,0.29
3938639,1,6-8,6,Turkey,Georgia,5.279,4.275,134,-0.472,0.221
3938639,1,7-9,7,Turkey,Georgia,5.38,3.941,95,-0.407,0.778
3938639,1,8-10,8,Turkey,Georgia,5.116,4.438,122,0.158,-0.068
3938639,1,9-11,9,Turkey,Georgia,4.807,4.496,92,0.485,-0.921
3938639,1,10-12,10,Turkey,Georgia,4.973,4.719,118,0.574,-1.031
3938639,1,11-13,11,Turkey,Georgia,5.274,4.37,120,0.151,-0.238
3938639,1,12-14,12,Turkey,Georgia,5.292,3.575,150,0.052,1.671
3938639,1,13-15,13,Turkey,Georgia,5.547,3.688,154,-0.231,1.282
3938639,1,14-16,14,Turkey,Georgia,5.425,4.132,167,-0.001,1.093
3938639,1,15-17,15,Turkey,Georgia,5.344,5.246,169,0.572,-0.221
3938639,1,16-18,16,Turkey,Georgia,5.316,4.97,148,0.529,-0.03
3938639,1,17-19,17,Turkey,Georgia,5.424,5.225,133,0.273,-0.491
3938639,1,18-20,18,Turkey,Georgia,5.916,5.025,144,-0.691,0.138
3938639,1,19-21,19,Turkey,Georgia,5.845,4.94,146,-0.297,0.317
3938639,1,20-22,20,Turkey,Georgia,5.697,4.734,165,-0.007,0.638
3938639,1,21-23,21,Turkey,Georgia,5.225,5.163,161,0.536,-0.939
3938639,1,22-24,22,Turkey,Georgia,5.548,5.257,187,0.044,-0.536
3938639,1,23-25,23,Turkey,Georgia,5.69,5.372,126,-0.095,-0.584
3938639,1,24-26,24,Turkey,Georgia,5.761,4.224,95,0.145,0.963
3938639,1,25-27,25,Turkey,Georgia,5.592,4.721,36,-0.675,0.83
3938639,1,26-28,26,Turkey,Georgia,5.595,4.788,65,-2.071,1.187
3938639,1,27-29,27,Turkey,Georgia,5.906,5.187,56,-2.102,0.815
3938639,1,28-30,28,Turkey,Georgia,4.917,5.551,115,0.626,0.279
3938639,1,29-31,29,Turkey,Georgia,3.524,5.975,123,2.083,-0.208
3938639,1,30-32,30,Turkey,Georgia,3.804,6.002,109,1.836,-0.284
3938639,1,31-33,31,Turkey,Georgia,5.543,5.83,115,-0.032,-0.037
3938639,1,32-34,32,Turkey,Georgia,5.607,5.767,122,-0.004,-0.042
3938639,1,33-35,33,Turkey,Georgia,5.64,5.718,171,0.039,-0.269
3938639,1,34-36,34,Turkey,Georgia,5.511,5.793,161,0.124,-1.064
3938639,1,35-37,35,Turkey,Georgia,5.603,5.725,153,-0.137,-1.22
3938639,1,36-38,36,Turkey,Georgia,5.679,5.449,132,-0.295,-0.204
3938639,1,37-39,37,Turkey,Georgia,5.635,4.729,109,-0.062,0.572
3938639,1,38-40,38,Turkey,Georgia,5.466,4.505,92,0.269,0.956
3938639,1,39-41,39,Turkey,Georgia,5.384,5.245,115,0.389,0.215
3938639,1,40-42,40,Turkey,Georgia,5.573,5.301,127,0.111,0.071
3938639,1,41-43,41,Turkey,Georgia,5.735,5.461,139,-0.41,-0.077
3938639,1,42-44,42,Turkey,Georgia,5.773,5.46,148,,
3938639,1,43-45,43,Turkey,Georgia,5.684,5.372,101,,
3938639,1,44-46,44,Turkey,Georgia,5.325,5.384,73,,
3938639,2,45-47,45,Turkey,Georgia,6.162,5.381,172,-0.783,0.197
3938639,2,46-48,46,Turkey,Georgia,5.93,5.398,161,-0.356,0.246
3938639,2,47-49,47,Turkey,Georgia,5.894,5.238,119,-0.026,0.341
3938639,2,48-50,48,Turkey,Georgia,5.379,5.578,121,0.453,-1.125
3938639,2,49-51,49,Turkey,Georgia,5.574,5.644,102,0.334,-1.098
3938639,2,50-52,50,Turkey,Georgia,5.868,5.579,140,-0.032,-0.988
3938639,2,51-53,51,Turkey,Georgia,5.832,4.453,137,-0.055,0.576
3938639,2,52-54,52,Turkey,Georgia,5.908,4.546,186,-0.733,0.668
3938639,2,53-55,53,Turkey,Georgia,5.836,4.591,123,-0.927,1.133
3938639,2,54-56,54,Turkey,Georgia,5.777,5.029,96,0.117,0.694
3938639,2,55-57,55,Turkey,Georgia,5.175,5.214,47,0.833,0.438
3938639,2,56-58,56,Turkey,Georgia,4.909,5.724,104,1.403,-0.013
3938639,2,57-59,57,Turkey,Georgia,5.894,5.723,145,0.097,0.043
3938639,2,58-60,58,Turkey,Georgia,6.008,5.652,161,-0.161,-0.27
3938639,2,59-61,59,Turkey,Georgia,6.312,5.711,148,-0.122,-1.004
3938639,2,60-62,60,Turkey,Georgia,5.991,5.766,122,0.35,-1.075
3938639,2,61-63,61,Turkey,Georgia,5.847,5.382,127,0.006,-0.16
3938639,2,62-64,62,Turkey,Georgia,6.19,4.707,149,-0.707,0.286
3938639,2,63-65,63,Turkey,Georgia,6.341,4.691,106,-0.726,1.194
3938639,2,64-66,64,Turkey,Georgia,5.853,5.222,106,-0.045,1.067
3938639,2,65-67,65,Turkey,Georgia,5.483,4.993,72,0.452,1.442
3938639,2,66-68,66,Turkey,Georgia,5.615,5.885,118,0.186,0.08
3938639,2,67-69,67,Turkey,Georgia,5.808,6.289,133,0.028,-0.619
3938639,2,68-70,68,Turkey,Georgia,5.935,6.435,164,-0.429,-0.747
3938639,2,69-71,69,Turkey,Georgia,5.801,5.965,169,-0.486,0.128
3938639,2,70-72,70,Turkey,Georgia,5.836,5.67,158,-0.598,0.626
3938639,2,71-73,71,Turkey,Georgia,5.506,5.688,117,-0.752,0.391
3938639,2,72-74,72,Turkey,Georgia,5.315,6.093,120,-1.146,-0.489
3938639,2,73-75,73,Turkey,Georgia,5.238,6.296,77,-0.836,-0.743
3938639,2,74-76,74,Turkey,Georgia,4.754,6.079,80,1.085,-0.474
3938639,2,75-77,75,Turkey,Georgia,4.169,5.604,74,1.567,0.263
3938639,2,76-78,76,Turkey,Georgia,4.402,5.553,78,1.235,0.581
3938639,2,77-79,77,Turkey,Georgia,5.839,5.605,101,-0.701,0.731
3938639,2,78-80,78,Turkey,Georgia,5.736,5.867,79,-0.491,0.493
3938639,2,79-81,79,Turkey,Georgia,5.637,6.134,110,-3.139,0.097
3938639,2,80-82,80,Turkey,Georgia,5.138,6.336,64,-0.281,-0.293
3938639,2,81-83,81,Turkey,Georgia,5.245,6.36,39,0.636,-0.311
3938639,2,82-84,82,Turkey,Georgia,2.498,6.231,3,3.514,-0.157
3938639,2,83-85,83,Turkey,Georgia,4.857,6.043,62,1.512,-0.244
3938639,2,84-86,84,Turkey,Georgia,5.881,6.049,79,-0.022,-0.201
3938639,2,85-87,85,Turkey,Georgia,6.012,6.074,123,-0.355,-0.183
3938639,2,86-88,86,Turkey,Georgia,6.369,5.799,83,-0.866,0.414
3938639,2,87-89,87,Turkey,Georgia,5.859,5.848,115,-0.224,0.611
3938639,2,88-90,88,Turkey,Georgia,5.657,5.891,88,-0.207,0.581
3938639,2,89-91,89,Turkey,Georgia,5.503,6.213,108,-0.35,0.134
3938639,2,90-92,90,Turkey,Georgia,5.635,6.459,101,-0.811,-0.125
3938639,2,91-93,91,Turkey,Georgia,5.45,6.472,104,0.116,-0.628
3938639,2,92-94,92,Turkey,Georgia,5.153,6.347,99,1.428,-0.945
3938639,2,93-95,93,Turkey,Georgia,4.824,6.334,62,,
3938639,2,94-96,94,Turkey,Georgia,5.566,5.844,58,,
3938639,2,95-97,95,Turkey,Georgia,6.581,5.402,24,,
3938640,1,0-2,0,Slovakia,Ukraine,4.841,4.44,136,0.233,-0.003
3938640,1,1-3,1,Slovakia,Ukraine,5.03,4.461,137,-0.313,-0.002
3938640,1,2-4,2,Slovakia,Ukraine,5.051,4.399,109,-0.189,-0.001
3938640,1,3-5,3,Slovakia,Ukraine,5.074,4.437,117,-0.284,-0.167
3938640,1,4-6,4,Slovakia,Ukraine,4.717,4.459,115,0.266,-0.268
3938640,1,5-7,5,Slovakia,Ukraine,4.862,4.398,148,0.079,-0.009
3938640,1,6-8,6,Slovakia,Ukraine,4.79,4.27,159,0.492,0.138
3938640,1,7-9,7,Slovakia,Ukraine,4.983,4.191,163,0.267,0.667
3938640,1,8-10,8,Slovakia,Ukraine,4.941,4.389,159,0.051,0.708
3938640,1,9-11,9,Slovakia,Ukraine,5.282,4.408,123,-0.849,0.746
3938640,1,10-12,10,Slovakia,Ukraine,5.25,4.858,129,-0.536,0.114
3938640,1,11-13,11,Slovakia,Ukraine,4.992,5.097,125,0.037,-0.376
3938640,1,12-14,12,Slovakia,Ukraine,4.433,5.154,151,1.638,-0.861
3938640,1,13-15,13,Slovakia,Ukraine,4.714,4.972,124,1.433,0.28
3938640,1,14-16,14,Slovakia,Ukraine,5.029,4.721,84,-0.455,0.726
3938640,1,15-17,15,Slovakia,Ukraine,6.071,4.293,33,-1.063,1.029
3938640,1,16-18,16,Slovakia,Ukraine,6.147,5.252,44,-1.094,-0.101
3938640,1,17-19,17,Slovakia,Ukraine,4.574,5.447,79,0.648,-0.375
3938640,1,18-20,18,Slovakia,Ukraine,5.008,5.322,145,0.144,-0.486
3938640,1,19-21,19,Slovakia,Ukraine,5.053,5.151,157,0.245,-0.433
3938640,1,20-22,20,Slovakia,Ukraine,5.222,5.072,141,0.219,-0.334
3938640,1,21-23,21,Slovakia,Ukraine,5.152,4.836,132,0.426,-0.101
3938640,1,22-24,22,Slovakia,Ukraine,5.298,4.718,132,0.203,0.449
3938640,1,23-25,23,Slovakia,Ukraine,5.441,4.738,160,-0.035,0.694
3938640,1,24-26,24,Slovakia,Ukraine,5.578,4.735,176,-0.478,0.939
3938640,1,25-27,25,Slovakia,Ukraine,5.501,5.167,168,-0.284,0.154
3938640,1,26-28,26,Slovakia,Ukraine,5.406,5.432,132,-0.108,-0.056
3938640,1,27-29,27,Slovakia,Ukraine,5.1,5.674,109,0.823,0.044
3938640,1,28-30,28,Slovakia,Ukraine,5.217,5.321,79,0.307,0.581
3938640,1,29-31,29,Slovakia,Ukraine,5.298,5.376,83,0.479,0.562
3938640,1,30-32,30,Slovakia,Ukraine,5.923,5.718,90,-0.108,0.057
3938640,1,31-33,31,Slovakia,Ukraine,5.524,5.902,96,0.141,-0.42
3938640,1,32-34,32,Slovakia,Ukraine,5.777,5.938,116,-0.243,-0.275
3938640,1,33-35,33,Slovakia,Ukraine,5.815,5.775,114,-0.214,-0.013
3938640,1,34-36,34,Slovakia,Ukraine,5.665,5.482,153,-0.012,0.281
3938640,1,35-37,35,Slovakia,Ukraine,5.534,5.663,129,-0.038,0.035
3938640,1,36-38,36,Slovakia,Ukraine,5.601,5.762,113,-0.703,0.039
3938640,1,37-39,37,Slovakia,Ukraine,5.653,5.763,106,-0.853,0.183
3938640,1,38-40,38,Slovakia,Ukraine,5.496,5.698,116,-0.047,0.089
3938640,1,39-41,39,Slovakia,Ukraine,4.898,5.801,82,0.278,-0.529
3938640,1,40-42,40,Slovakia,Ukraine,4.8,5.946,44,0.36,-0.622
3938640,1,41-43,41,Slovakia,Ukraine,5.449,5.787,40,-0.419,-0.49
3938640,1,42-44,42,Slovakia,Ukraine,5.176,5.272,93,,
3938640,1,43-45,43,Slovakia,Ukraine,5.16,5.324,132,,
3938640,1,44-46,44,Slovakia,Ukraine,5.03,5.297,108,,
3938640,2,45-47,45,Slovakia,Ukraine,5.753,5.05,76,-0.393,0.556
3938640,2,46-48,46,Slovakia,Ukraine,5.565,5.125,93,-0.342,0.466
3938640,2,47-49,47,Slovakia,Ukraine,5.727,5.528,135,-0.448,-0.104
3938640,2,48-50,48,Slovakia,Ukraine,5.36,5.606,131,-0.082,0.065
3938640,2,49-51,49,Slovakia,Ukraine,5.223,5.591,135,-0.156,0.178
3938640,2,50-52,50,Slovakia,Ukraine,5.279,5.424,124,-0.528,0.287
3938640,2,51-53,51,Slovakia,Ukraine,5.278,5.671,104,-0.117,0.2
3938640,2,52-54,52,Slovakia,Ukraine,5.067,5.769,101,0.507,-0.223
3938640,2,53-55,53,Slovakia,Ukraine,4.751,5.711,98,0.945,-0.151
3938640,2,54-56,54,Slovakia,Ukraine,5.161,5.871,125,0.34,-0.263
3938640,2,55-57,55,Slovakia,Ukraine,5.574,5.546,143,-0.344,0.475
3938640,2,56-58,56,Slovakia,Ukraine,5.696,5.56,130,-0.156,0.438
3938640,2,57-59,57,Slovakia,Ukraine,5.501,5.608,114,0.242,0.407
3938640,2,58-60,58,Slovakia,Ukraine,5.23,6.021,102,0.356,-0.274
3938640,2,59-61,59,Slovakia,Ukraine,5.54,5.998,89,-1.045,-0.137
3938640,2,60-62,60,Slovakia,Ukraine,5.743,6.015,70,-0.547,-0.215
3938640,2,61-63,61,Slovakia,Ukraine,5.586,5.747,58,-0.481,0.004
3938640,2,62-64,62,Slovakia,Ukraine,4.495,5.861,54,0.798,-0.162
3938640,2,63-65,63,Slovakia,Ukraine,5.196,5.8,76,-0.228,0.159
3938640,2,64-66,64,Slovakia,Ukraine,5.105,5.751,54,0.038,0.065
3938640,2,65-67,65,Slovakia,Ukraine,5.293,5.699,81,0.184,0.101
3938640,2,66-68,66,Slovakia,Ukraine,4.968,5.959,91,0.516,-0.393
3938640,2,67-69,67,Slovakia,Ukraine,5.143,5.816,120,0.446,-0.257
3938640,2,68-70,68,Slovakia,Ukraine,5.477,5.8,106,0.271,-0.118
3938640,2,69-71,69,Slovakia,Ukraine,5.484,5.566,116,0.32,0.099
3938640,2,70-72,70,Slovakia,Ukraine,5.589,5.559,135,0.171,0.357
3938640,2,71-73,71,Slovakia,Ukraine,5.748,5.682,159,-0.288,0.618
3938640,2,72-74,72,Slovakia,Ukraine,5.804,5.665,123,0.066,0.596
3938640,2,73-75,73,Slovakia,Ukraine,5.76,5.916,119,0.199,0.218
3938640,2,74-76,74,Slovakia,Ukraine,5.46,6.3,102,0.472,-0.242
3938640,2,75-77,75,Slovakia,Ukraine,5.87,6.261,135,0.519,-0.234
3938640,2,76-78,76,Slovakia,Ukraine,5.959,6.134,145,0.595,0.043
3938640,2,77-79,77,Slovakia,Ukraine,5.932,6.058,105,0.579,-0.672
3938640,2,78-80,78,Slovakia,Ukraine,6.389,6.027,104,0.097,-1.21
3938640,2,79-81,79,Slovakia,Ukraine,6.554,6.177,59,-0.243,-1.398
3938640,2,80-82,80,Slovakia,Ukraine,6.511,5.386,105,-0.519,0.201
3938640,2,81-83,81,Slovakia,Ukraine,6.486,4.817,87,-0.474,0.684
3938640,2,82-84,82,Slovakia,Ukraine,6.311,4.779,77,-0.088,0.393
3938640,2,83-85,83,Slovakia,Ukraine,5.992,5.587,63,0.524,-0.719
3938640,2,84-86,84,Slovakia,Ukraine,6.012,5.501,71,0.527,-0.6
3938640,2,85-87,85,Slovakia,Ukraine,6.223,5.172,91,0.023,0.333
3938640,2,86-88,86,Slovakia,Ukraine,6.516,4.868,85,-0.313,0.964
3938640,2,87-89,87,Slovakia,Ukraine,6.539,4.901,62,-0.391,1.003
3938640,2,88-90,88,Slovakia,Ukraine,6.246,5.505,66,-0.149,0.297
3938640,2,89-91,89,Slovakia,Ukraine,6.203,5.832,80,0.265,-0.158
3938640,2,90-92,90,Slovakia,Ukraine,6.148,5.904,103,0.392,-0.418
3938640,2,91-93,91,Slovakia,Ukraine,6.097,5.802,123,,
3938640,2,92-94,92,Slovakia,Ukraine,6.468,5.674,128,,
3938640,2,93-95,93,Slovakia,Ukraine,6.54,5.486,101,,
3938641,1,0-2,0,Poland,Austria,4.051,5.012,149,0.181,-0.23
3938641,1,1-3,1,Poland,Austria,3.988,4.839,118,0.38,-0.15
3938641,1,2-4,2,Poland,Austria,4.182,4.814,112,-0.297,-0.282
3938641,1,3-5,3,Poland,Austria,4.232,4.782,82,-0.668,0.573
3938641,1,4-6,4,Poland,Austria,4.368,4.689,61,-0.631,0.756
3938641,1,5-7,5,Poland,Austria,3.885,4.532,47,0.039,0.193
3938641,1,6-8,6,Poland,Austria,3.564,5.355,62,0.673,-0.799
3938641,1,7-9,7,Poland,Austria,3.737,5.445,68,0.65,-1.003
3938641,1,8-10,8,Poland,Austria,3.924,4.725,103,0.587,0.159
3938641,1,9-11,9,Poland,Austria,4.237,4.556,113,0.056,0.606
3938641,1,10-12,10,Poland,Austria,4.387,4.442,142,-0.157,0.905
3938641,1,11-13,11,Poland,Austria,4.511,4.884,154,0.544,0.408
3938641,1,12-14,12,Poland,Austria,4.293,5.162,161,1.288,-0.056
3938641,1,13-15,13,Poland,Austria,4.23,5.347,177,1.449,-0.243
3938641,1,14-16,14,Poland,Austria,5.055,5.292,169,0.761,0.265
3938641,1,15-17,15,Poland,Austria,5.581,5.106,173,-0.864,0.668
3938641,1,16-18,16,Poland,Austria,5.679,5.104,141,-1.125,0.539
3938641,1,17-19,17,Poland,Austria,5.816,5.557,133,-1.369,-0.056
3938641,1,18-20,18,Poland,Austria,4.717,5.774,121,0.259,-0.637
3938641,1,19-21,19,Poland,Austria,4.554,5.643,123,0.609,-0.627
3938641,1,20-22,20,Poland,Austria,4.447,5.501,100,0.442,-0.731
3938641,1,21-23,21,Poland,Austria,4.976,5.137,102,0.168,-0.376
3938641,1,22-24,22,Poland,Austria,5.163,5.016,107,0.014,-0.319
3938641,1,23-25,23,Poland,Austria,4.889,4.77,142,0.458,-0.14
3938641,1,24-26,24,Poland,Austria,5.144,4.761,163,0.336,-0.179
3938641,1,25-27,25,Poland,Austria,5.177,4.697,154,0.355,-0.16
3938641,1,26-28,26,Poland,Austria,5.347,4.63,133,0.614,0.61
3938641,1,27-29,27,Poland,Austria,5.48,4.582,99,-0.288,1.061
3938641,1,28-30,28,Poland,Austria,5.532,4.537,71,-0.949,1.147
3938641,1,29-31,29,Poland,Austria,5.961,5.24,67,-1.26,0.319
3938641,1,30-32,30,Poland,Austria,5.192,5.643,73,-0.508,-0.049
3938641,1,31-33,31,Poland,Austria,4.583,5.684,100,0.359,-0.041
3938641,1,32-34,32,Poland,Austria,4.701,5.559,108,0.267,0.162
3938641,1,33-35,33,Poland,Austria,4.684,5.594,117,0.702,0.325
3938641,1,34-36,34,Poland,Austria,4.942,5.643,127,0.204,0.242
3938641,1,35-37,35,Poland,Austria,4.968,5.721,101,0.207,-0.034
3938641,1,36-38,36,Poland,Austria,5.386,5.919,123,-0.68,-0.085
3938641,1,37-39,37,Poland,Austria,5.146,5.885,136,-0.329,-0.062
3938641,1,38-40,38,Poland,Austria,5.175,5.687,151,-0.362,0.554
3938641,1,39-41,39,Poland,Austria,4.706,5.834,124,0.319,-0.191
3938641,1,40-42,40,Poland,Austria,4.817,5.823,124,0.354,-0.091
3938641,1,41-43,41,Poland,Austria,4.813,6.241,147,0.993,-0.686
3938641,1,42-44,42,Poland,Austria,5.025,5.643,132,,
3938641,1,43-45,43,Poland,Austria,5.171,5.732,84,,
3938641,1,44-46,44,Poland,Austria,5.806,5.555,36,,
3938641,2,45-47,45,Poland,Austria,5.286,5.647,158,-0.195,0.297
3938641,2,46-48,46,Poland,Austria,4.839,6.043,135,0.815,-0.549
3938641,2,47-49,47,Poland,Austria,4.92,5.938,147,0.779,-0.608
3938641,2,48-50,48,Poland,Austria,5.091,5.944,112,0.509,-0.648
3938641,2,49-51,49,Poland,Austria,5.654,5.494,122,-0.439,0.561
3938641,2,50-52,50,Poland,Austria,5.699,5.33,124,-0.415,0.782
3938641,2,51-53,51,Poland,Austria,5.6,5.296,107,-0.088,0.536
3938641,2,52-54,52,Poland,Austria,5.215,6.055,92,0.302,-0.886
3938641,2,53-55,53,Poland,Austria,5.284,6.112,73,0.179,-0.878
3938641,2,54-56,54,Poland,Austria,5.512,5.832,116,0.113,-0.804
3938641,2,55-57,55,Poland,Austria,5.517,5.169,70,0.399,-0.394
3938641,2,56-58,56,Poland,Austria,5.463,5.234,57,0.18,0.051
3938641,2,57-59,57,Poland,Austria,5.625,5.028,20,-0.115,0.315
3938641,2,58-60,58,Poland,Austria,5.916,4.775,31,-0.927,0.771
3938641,2,59-61,59,Poland,Austria,5.643,5.285,60,-0.271,0.176
3938641,2,60-62,60,Poland,Austria,5.51,5.343,45,-0.056,0.693
3938641,2,61-63,61,Poland,Austria,4.989,5.546,37,0.501,0.48
3938641,2,62-64,62,Poland,Austria,5.372,5.461,24,0.327,0.514
3938641,2,63-65,63,Poland,Austria,5.454,6.036,75,0.599,-0.709
3938641,2,64-66,64,Poland,Austria,5.49,6.026,71,0.468,-0.597
3938641,2,65-67,65,Poland,Austria,5.699,5.975,97,0.286,-0.559
3938641,2,66-68,66,Poland,Austria,6.053,5.327,110,0.019,0.109
3938641,2,67-69,67,Poland,Austria,5.958,5.429,136,0.169,-0.211
3938641,2,68-70,68,Poland,Austria,5.985,5.416,131,-0.336,0.186
3938641,2,69-71,69,Poland,Austria,6.072,5.436,130,-1.132,0.264
3938641,2,70-72,70,Poland,Austria,6.127,5.218,118,-1.138,0.879
3938641,2,71-73,71,Poland,Austria,5.649,5.602,139,-0.462,0.688
3938641,2,72-74,72,Poland,Austria,4.94,5.7,94,-0.073,0.85
3938641,2,73-75,73,Poland,Austria,4.989,6.097,107,-0.722,0.18
3938641,2,74-76,74,Poland,Austria,5.187,6.29,72,0.36,-0.683
3938641,2,75-77,75,Poland,Austria,4.867,6.55,53,0.959,-1.601
3938641,2,76-78,76,Poland,Austria,4.267,6.277,26,1.48,-1.044
